"plh0189","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather not true","1990","middle vocational","Rural Area","315","0.193730946309616","0.174562165380512","0.212899727238719"
"Rather not true","1990","vocational + Abi","Urban Area","10","","",""
"Rather not true","1990","vocational + Abi","Rural Area","14","","",""
"Rather not true","1990","higher vocational","Urban Area","16","","",""
"Rather not true","1990","higher vocational","Rural Area","26","","",""
"Rather not true","1990","higher education","Urban Area","86","0.219194142814769","0.178803424974074","0.259584860655463"
"Rather not true","1990","higher education","Rural Area","110","0.176782016456522","0.145437005635688","0.208127027277356"
"Totally disagree","1990","in school","Urban Area","4","","",""
"Totally disagree","1990","in school","Rural Area","16","","",""
"Totally disagree","1990","inadequately","Urban Area","3","","",""
"Totally disagree","1990","inadequately","Rural Area","4","","",""
"Totally disagree","1990","general elemantary","Urban Area","60","0.312807349966893","0.241190884958006","0.38442381497578"
"Totally disagree","1990","general elemantary","Rural Area","184","0.517983970845956","0.465257652905138","0.570710288786774"
"Totally disagree","1990","middle vocational","Urban Area","508","0.583397187424764","0.549918466692069","0.616875908157459"
"Totally disagree","1990","middle vocational","Rural Area","1046","0.631357639907974","0.607958745497861","0.654756534318086"
"Totally disagree","1990","vocational + Abi","Urban Area","18","","",""
"Totally disagree","1990","vocational + Abi","Rural Area","23","","",""
"Totally disagree","1990","higher vocational","Urban Area","63","0.721705908970934","0.626988242809928","0.816423575131941"
"Totally disagree","1990","higher vocational","Rural Area","132","0.787305101980917","0.725426068831089","0.849184135130745"
"Totally disagree","1990","higher education","Urban Area","247","0.580519203079444","0.532339967474732","0.628698438684155"
"Totally disagree","1990","higher education","Rural Area","378","0.671689791064645","0.633104789219863","0.710274792909426"
"True entirely","1991","in school","Urban Area","","","",""
"True entirely","1991","in school","Rural Area","1","","",""
"True entirely","1991","inadequately","Urban Area","2","","",""
"True entirely","1991","inadequately","Rural Area","","","",""
"True entirely","1991","general elemantary","Urban Area","17","","",""
"True entirely","1991","general elemantary","Rural Area","32","0.108118427185408","0.0739882937489465","0.14224856062187"
"True entirely","1991","middle vocational","Urban Area","70","0.0993665240807776","0.0780980963127313","0.120634951848824"
"True entirely","1991","middle vocational","Rural Area","123","0.0767314018895939","0.0635064563129844","0.0899563474662033"
"True entirely","1991","vocational + Abi","Urban Area","5","","",""
"True entirely","1991","vocational + Abi","Rural Area","2","","",""
"True entirely","1991","higher vocational","Urban Area","7","","",""
"True entirely","1991","higher vocational","Rural Area","11","","",""
"True entirely","1991","higher education","Urban Area","20","","",""
"True entirely","1991","higher education","Rural Area","32","0.0660845739244442","0.0454162423060761","0.0867529055428122"
"Tends to agree","1991","in school","Urban Area","","","",""
"Tends to agree","1991","in school","Rural Area","1","","",""
"Tends to agree","1991","inadequately","Urban Area","1","","",""
"Tends to agree","1991","inadequately","Rural Area","1","","",""
"Tends to agree","1991","general elemantary","Urban Area","21","","",""
"Tends to agree","1991","general elemantary","Rural Area","47","0.164342820689449","0.123611923762976","0.205073717615922"
"Tends to agree","1991","middle vocational","Urban Area","69","0.111392232411437","0.0890244050895865","0.133760059733287"
"Tends to agree","1991","middle vocational","Rural Area","138","0.100852056514109","0.0858896568327933","0.115814456195426"
"Tends to agree","1991","vocational + Abi","Urban Area","4","","",""
"Tends to agree","1991","vocational + Abi","Rural Area","3","","",""
"Tends to agree","1991","higher vocational","Urban Area","6","","",""
"Tends to agree","1991","higher vocational","Rural Area","5","","",""
"Tends to agree","1991","higher education","Urban Area","35","0.109100853723321","0.0777546726071364","0.140447034839506"
"Tends to agree","1991","higher education","Rural Area","39","0.0857285591316273","0.0624368188580862","0.109020299405168"
"Rather not true","1991","in school","Urban Area","1","","",""
"Rather not true","1991","in school","Rural Area","3","","",""
"Rather not true","1991","inadequately","Urban Area","2","","",""
"Rather not true","1991","inadequately","Rural Area","9","","",""
"Rather not true","1991","general elemantary","Urban Area","38","0.316309189714128","0.236675246844635","0.395943132583621"
"Rather not true","1991","general elemantary","Rural Area","80","0.257053726005253","0.209022332448959","0.305085119561546"
"Rather not true","1991","middle vocational","Urban Area","189","0.254857504825798","0.223875488805411","0.285839520846186"
"Rather not true","1991","middle vocational","Rural Area","363","0.246974823112893","0.225547180975721","0.268402465250065"
"Rather not true","1991","vocational + Abi","Urban Area","7","","",""
"Rather not true","1991","vocational + Abi","Rural Area","8","","",""
"Rather not true","1991","higher vocational","Urban Area","17","","",""
"Rather not true","1991","higher vocational","Rural Area","42","0.254345289648487","0.186654393879191","0.322036185417784"
"Rather not true","1991","higher education","Urban Area","93","0.273215701646282","0.228412207205737","0.318019196086828"
"Rather not true","1991","higher education","Rural Area","131","0.241254102445219","0.205659255407986","0.276848949482452"
"Totally disagree","1991","in school","Urban Area","1","","",""
"Totally disagree","1991","in school","Rural Area","5","","",""
"Totally disagree","1991","inadequately","Urban Area","8","","",""
"Totally disagree","1991","inadequately","Rural Area","15","","",""
"Totally disagree","1991","general elemantary","Urban Area","55","0.323592859114389","0.243477460154862","0.403708258073915"
"Totally disagree","1991","general elemantary","Rural Area","159","0.47048502611989","0.415626194108143","0.525343858131638"
"Totally disagree","1991","middle vocational","Urban Area","432","0.534383738681987","0.498920207132144","0.56984727023183"
"Totally disagree","1991","middle vocational","Rural Area","932","0.575441718483404","0.550882608433897","0.60000082853291"
"Totally disagree","1991","vocational + Abi","Urban Area","14","","",""
"Totally disagree","1991","vocational + Abi","Rural Area","30","0.673595345805169","0.533445839104519","0.813744852505819"
"Totally disagree","1991","higher vocational","Urban Area","44","0.59501141309327","0.483166490975568","0.706856335210972"
"Totally disagree","1991","higher vocational","Rural Area","101","0.64019890598618","0.565599008194144","0.714798803778217"
"Totally disagree","1991","higher education","Urban Area","232","0.572432781854119","0.522691068416426","0.622174495291813"
"Totally disagree","1991","higher education","Rural Area","353","0.60693276449871","0.566297292083738","0.647568236913681"
"True entirely","1992","in school","Urban Area","1","","",""
"True entirely","1992","in school","Rural Area","5","","",""
"True entirely","1992","inadequately","Urban Area","8","","",""
"True entirely","1992","inadequately","Rural Area","3","","",""
"True entirely","1992","general elemantary","Urban Area","100","0.0965407794725035","0.0799618716847789","0.113119687260228"
"True entirely","1992","general elemantary","Rural Area","58","0.0937681455114131","0.0724310236041278","0.115105267418698"
"True entirely","1992","middle vocational","Urban Area","286","0.087633881726958","0.0784404802009609","0.0968272832529551"
"True entirely","1992","middle vocational","Rural Area","190","0.0863230671985039","0.0749344385073815","0.0977116958896264"
"True entirely","1992","vocational + Abi","Urban Area","8","","",""
"True entirely","1992","vocational + Abi","Rural Area","","","",""
"True entirely","1992","higher vocational","Urban Area","34","0.0759699459040651","0.0518623969262232","0.100077494881907"
"True entirely","1992","higher vocational","Rural Area","16","","",""
"True entirely","1992","higher education","Urban Area","57","0.0694396880799011","0.05338465919803","0.0854947169617722"
"True entirely","1992","higher education","Rural Area","46","0.0834070784162074","0.0616077277515362","0.105206429080879"
"Tends to agree","1992","in school","Urban Area","6","","",""
"Tends to agree","1992","in school","Rural Area","7","","",""
"Tends to agree","1992","inadequately","Urban Area","8","","",""
"Tends to agree","1992","inadequately","Rural Area","5","","",""
"Tends to agree","1992","general elemantary","Urban Area","177","0.165281873230382","0.144430782707021","0.186132963753744"
"Tends to agree","1992","general elemantary","Rural Area","100","0.156205389062157","0.12963151372581","0.182779264398505"
"Tends to agree","1992","middle vocational","Urban Area","351","0.109984063573964","0.0998117579060557","0.120156369241872"
"Tends to agree","1992","middle vocational","Rural Area","271","0.143919091457038","0.129685048173046","0.15815313474103"
"Tends to agree","1992","vocational + Abi","Urban Area","22","","",""
"Tends to agree","1992","vocational + Abi","Rural Area","8","","",""
"Tends to agree","1992","higher vocational","Urban Area","39","0.106463171286537","0.07839946484663","0.134526877726443"
"Tends to agree","1992","higher vocational","Rural Area","18","","",""
"Tends to agree","1992","higher education","Urban Area","82","0.0915589604199609","0.0733437686971738","0.109774152142748"
"Tends to agree","1992","higher education","Rural Area","45","0.0843061463775028","0.0624003714012862","0.106211921353719"
"Rather not true","1992","in school","Urban Area","40","0.433850129827322","0.329708579979219","0.537991679675424"
"Rather not true","1992","in school","Rural Area","23","","",""
"Rather not true","1992","inadequately","Urban Area","15","","",""
"Rather not true","1992","inadequately","Rural Area","15","","",""
"Rather not true","1992","general elemantary","Urban Area","344","0.273559242110868","0.248534360269952","0.298584123951785"
"Rather not true","1992","general elemantary","Rural Area","228","0.318656253064902","0.284550089301659","0.352762416828145"
"Rather not true","1992","middle vocational","Urban Area","939","0.260181824652689","0.245917322944714","0.274446326360664"
"Rather not true","1992","middle vocational","Rural Area","626","0.275064195286233","0.256955862040528","0.293172528531937"
"Rather not true","1992","vocational + Abi","Urban Area","93","0.456437917282665","0.390012139243183","0.522863695322146"
"Rather not true","1992","vocational + Abi","Rural Area","29","","",""
"Rather not true","1992","higher vocational","Urban Area","114","0.24342354451813","0.204375723614911","0.282471365421348"
"Rather not true","1992","higher vocational","Rural Area","84","0.316011356933017","0.261844870689387","0.370177843176648"
"Rather not true","1992","higher education","Urban Area","263","0.293280242553513","0.264526130072745","0.322034355034282"
"Rather not true","1992","higher education","Rural Area","176","0.293937330302688","0.258020099007223","0.329854561598152"
"Totally disagree","1992","in school","Urban Area","40","0.475871997005854","0.370929300027202","0.580814693984505"
"Totally disagree","1992","in school","Rural Area","19","","",""
"Totally disagree","1992","inadequately","Urban Area","28","","",""
"Totally disagree","1992","inadequately","Rural Area","14","","",""
"Totally disagree","1992","general elemantary","Urban Area","598","0.464618105186246","0.436620161022563","0.49261604934993"
"Totally disagree","1992","general elemantary","Rural Area","331","0.431370212361527","0.395118511094405","0.46762191362865"
"Totally disagree","1992","middle vocational","Urban Area","2058","0.542200230046389","0.526001787369813","0.558398672722964"
"Totally disagree","1992","middle vocational","Rural Area","1249","0.494693646058226","0.474418816239177","0.514968475877274"
"Totally disagree","1992","vocational + Abi","Urban Area","93","0.394393389684758","0.329218345760448","0.459568433609069"
"Totally disagree","1992","vocational + Abi","Rural Area","38","0.477878199084008","0.364830433674069","0.590925964493948"
"Totally disagree","1992","higher vocational","Urban Area","277","0.574143338291269","0.529151784850744","0.619134891731793"
"Totally disagree","1992","higher vocational","Rural Area","165","0.541995188521019","0.483947142005581","0.600043235036458"
"Totally disagree","1992","higher education","Urban Area","561","0.545721108946625","0.51427393648474","0.577168281408509"
"Totally disagree","1992","higher education","Rural Area","351","0.538349444903602","0.499044909298882","0.577653980508322"
"True entirely","1993","in school","Urban Area","8","","",""
"True entirely","1993","in school","Rural Area","","","",""
"True entirely","1993","inadequately","Urban Area","36","0.0844574464561802","0.0601565475289893","0.108758345383371"
"True entirely","1993","inadequately","Rural Area","9","","",""
"True entirely","1993","general elemantary","Urban Area","161","0.107297416120817","0.0933185817630347","0.1212762504786"
"True entirely","1993","general elemantary","Rural Area","77","0.127042279126363","0.104023048183579","0.150061510069147"
"True entirely","1993","middle vocational","Urban Area","296","0.0826721745692841","0.0743967304106588","0.0909476187279093"
"True entirely","1993","middle vocational","Rural Area","203","0.101258533430374","0.0892094765058857","0.113307590354861"
"True entirely","1993","vocational + Abi","Urban Area","15","","",""
"True entirely","1993","vocational + Abi","Rural Area","6","","",""
"True entirely","1993","higher vocational","Urban Area","42","0.0913270631662939","0.0653110238457007","0.117343102486887"
"True entirely","1993","higher vocational","Rural Area","19","","",""
"True entirely","1993","higher education","Urban Area","63","0.0613853473763612","0.0467120554673764","0.0760586392853459"
"True entirely","1993","higher education","Rural Area","38","0.0651213426768873","0.0454601572336247","0.0847825281201499"
"Tends to agree","1993","in school","Urban Area","11","","",""
"Tends to agree","1993","in school","Rural Area","8","","",""
"Tends to agree","1993","inadequately","Urban Area","103","0.213183615007965","0.177392295695789","0.248974934320142"
"Tends to agree","1993","inadequately","Rural Area","17","","",""
"Tends to agree","1993","general elemantary","Urban Area","260","0.159208064696256","0.142682750279236","0.175733379113275"
"Tends to agree","1993","general elemantary","Rural Area","127","0.162034212072181","0.136563764803979","0.187504659340383"
"Tends to agree","1993","middle vocational","Urban Area","507","0.130075231859768","0.119966713583766","0.14018375013577"
"Tends to agree","1993","middle vocational","Rural Area","298","0.151172331293608","0.136864764936952","0.165479897650263"
"Tends to agree","1993","vocational + Abi","Urban Area","36","0.135721059732223","0.0965716685920522","0.174870450872393"
"Tends to agree","1993","vocational + Abi","Rural Area","10","","",""
"Tends to agree","1993","higher vocational","Urban Area","49","0.117300502883343","0.0882406096714021","0.146360396095284"
"Tends to agree","1993","higher vocational","Rural Area","24","","",""
"Tends to agree","1993","higher education","Urban Area","105","0.119296024650984","0.0994816898066729","0.139110359495295"
"Tends to agree","1993","higher education","Rural Area","60","0.0976829428858005","0.0740259600463553","0.121339925725246"
"Rather not true","1993","in school","Urban Area","44","0.38617570902341","0.301499629470797","0.470851788576022"
"Rather not true","1993","in school","Rural Area","25","","",""
"Rather not true","1993","inadequately","Urban Area","151","0.285452725926894","0.245984584185906","0.324920867667883"
"Rather not true","1993","inadequately","Rural Area","28","","",""
"Rather not true","1993","general elemantary","Urban Area","523","0.278824116844539","0.258570215222603","0.299078018466476"
"Rather not true","1993","general elemantary","Rural Area","241","0.286378770737121","0.255130617365326","0.317626924108916"
"Rather not true","1993","middle vocational","Urban Area","1138","0.275635276695292","0.262207769498807","0.289062783891777"
"Rather not true","1993","middle vocational","Rural Area","641","0.27351428085389","0.255710042738165","0.291318518969616"
"Rather not true","1993","vocational + Abi","Urban Area","97","0.343720757520773","0.289430532713083","0.398010982328463"
"Rather not true","1993","vocational + Abi","Rural Area","25","","",""
"Rather not true","1993","higher vocational","Urban Area","122","0.281016587100398","0.2404224746349","0.321610699565896"
"Rather not true","1993","higher vocational","Rural Area","84","0.351475503564409","0.294527706017127","0.408423301111691"
"Rather not true","1993","higher education","Urban Area","304","0.312850126163314","0.284507150983773","0.341193101342856"
"Rather not true","1993","higher education","Rural Area","170","0.317066870617772","0.279987280279411","0.354146460956133"
"Totally disagree","1993","in school","Urban Area","64","0.462588077064879","0.37587250436241","0.549303649767348"
"Totally disagree","1993","in school","Rural Area","25","","",""
"Totally disagree","1993","inadequately","Urban Area","213","0.41690621260896","0.373818594283907","0.459993830934014"
"Totally disagree","1993","inadequately","Rural Area","47","0.452003964764321","0.354942412071961","0.549065517456682"
"Totally disagree","1993","general elemantary","Urban Area","939","0.454670402338388","0.432179814450156","0.477160990226619"
"Totally disagree","1993","general elemantary","Rural Area","359","0.424544738064335","0.390379253811957","0.458710222316714"
"Totally disagree","1993","middle vocational","Urban Area","2313","0.511617316875655","0.496596204527512","0.526638429223799"
"Totally disagree","1993","middle vocational","Rural Area","1266","0.474054854422129","0.454111216803702","0.493998492040556"
"Totally disagree","1993","vocational + Abi","Urban Area","146","0.484419456147541","0.427293500963027","0.541545411332054"
"Totally disagree","1993","vocational + Abi","Rural Area","51","0.515473127940262","0.413351876905718","0.617594378974806"
"Totally disagree","1993","higher vocational","Urban Area","258","0.510355846849966","0.465210346444319","0.555501347255612"
"Totally disagree","1993","higher vocational","Rural Area","143","0.459192965529923","0.399752118683674","0.518633812376172"
"Totally disagree","1993","higher education","Urban Area","556","0.50646850180934","0.475906261100994","0.537030742517687"
"Totally disagree","1993","higher education","Rural Area","337","0.52012884381954","0.480319208789416","0.559938478849664"
"True entirely","1994","in school","Urban Area","","","",""
"True entirely","1994","in school","Rural Area","","","",""
"True entirely","1994","inadequately","Urban Area","","","",""
"True entirely","1994","inadequately","Rural Area","","","",""
"True entirely","1994","general elemantary","Urban Area","","","",""
"True entirely","1994","general elemantary","Rural Area","","","",""
"True entirely","1994","middle vocational","Urban Area","","","",""
"True entirely","1994","middle vocational","Rural Area","","","",""
"True entirely","1994","vocational + Abi","Urban Area","","","",""
"True entirely","1994","vocational + Abi","Rural Area","","","",""
"True entirely","1994","higher vocational","Urban Area","","","",""
"True entirely","1994","higher vocational","Rural Area","","","",""
"True entirely","1994","higher education","Urban Area","","","",""
"True entirely","1994","higher education","Rural Area","","","",""
"Tends to agree","1994","in school","Urban Area","","","",""
"Tends to agree","1994","in school","Rural Area","","","",""
"Tends to agree","1994","inadequately","Urban Area","","","",""
"Tends to agree","1994","inadequately","Rural Area","","","",""
"Tends to agree","1994","general elemantary","Urban Area","","","",""
"Tends to agree","1994","general elemantary","Rural Area","","","",""
"Tends to agree","1994","middle vocational","Urban Area","","","",""
"Tends to agree","1994","middle vocational","Rural Area","","","",""
"Tends to agree","1994","vocational + Abi","Urban Area","","","",""
"Tends to agree","1994","vocational + Abi","Rural Area","","","",""
"Tends to agree","1994","higher vocational","Urban Area","","","",""
"Tends to agree","1994","higher vocational","Rural Area","","","",""
"Tends to agree","1994","higher education","Urban Area","","","",""
"Tends to agree","1994","higher education","Rural Area","","","",""
"Rather not true","1994","in school","Urban Area","","","",""
"Rather not true","1994","in school","Rural Area","","","",""
"Rather not true","1994","inadequately","Urban Area","","","",""
"Rather not true","1994","inadequately","Rural Area","","","",""
"Rather not true","1994","general elemantary","Urban Area","","","",""
"Rather not true","1994","general elemantary","Rural Area","","","",""
"Rather not true","1994","middle vocational","Urban Area","","","",""
"Rather not true","1994","middle vocational","Rural Area","","","",""
"Rather not true","1994","vocational + Abi","Urban Area","","","",""
"Rather not true","1994","vocational + Abi","Rural Area","","","",""
"Rather not true","1994","higher vocational","Urban Area","","","",""
"Rather not true","1994","higher vocational","Rural Area","","","",""
"Rather not true","1994","higher education","Urban Area","","","",""
"Rather not true","1994","higher education","Rural Area","","","",""
"Totally disagree","1994","in school","Urban Area","","","",""
"Totally disagree","1994","in school","Rural Area","","","",""
"Totally disagree","1994","inadequately","Urban Area","","","",""
"Totally disagree","1994","inadequately","Rural Area","","","",""
"Totally disagree","1994","general elemantary","Urban Area","","","",""
"Totally disagree","1994","general elemantary","Rural Area","","","",""
"Totally disagree","1994","middle vocational","Urban Area","","","",""
"Totally disagree","1994","middle vocational","Rural Area","","","",""
"Totally disagree","1994","vocational + Abi","Urban Area","","","",""
"Totally disagree","1994","vocational + Abi","Rural Area","","","",""
"Totally disagree","1994","higher vocational","Urban Area","","","",""
"Totally disagree","1994","higher vocational","Rural Area","","","",""
"Totally disagree","1994","higher education","Urban Area","","","",""
"Totally disagree","1994","higher education","Rural Area","","","",""
"True entirely","1995","in school","Urban Area","9","","",""
"True entirely","1995","in school","Rural Area","5","","",""
"True entirely","1995","inadequately","Urban Area","43","0.113968179017185","0.0845096678542633","0.143426690180108"
"True entirely","1995","inadequately","Rural Area","6","","",""
"True entirely","1995","general elemantary","Urban Area","132","0.113198839586431","0.0983032630008665","0.128094416171996"
"True entirely","1995","general elemantary","Rural Area","70","0.128547312410475","0.104751819672881","0.152342805148068"
"True entirely","1995","middle vocational","Urban Area","315","0.092742659986062","0.0840615534281301","0.101423766543994"
"True entirely","1995","middle vocational","Rural Area","176","0.0896669486629056","0.0783073940135551","0.101026503312256"
"True entirely","1995","vocational + Abi","Urban Area","23","","",""
"True entirely","1995","vocational + Abi","Rural Area","4","","",""
"True entirely","1995","higher vocational","Urban Area","31","0.0722729126820866","0.0489127970027333","0.0956330283614399"
"True entirely","1995","higher vocational","Rural Area","10","","",""
"True entirely","1995","higher education","Urban Area","54","0.0515141573956707","0.0385917430521736","0.0644365717391678"
"True entirely","1995","higher education","Rural Area","30","0.0471169914622893","0.0306365137695315","0.0635974691550472"
"Tends to agree","1995","in school","Urban Area","24","","",""
"Tends to agree","1995","in school","Rural Area","8","","",""
"Tends to agree","1995","inadequately","Urban Area","87","0.23066313334086","0.191611275901024","0.269714990780697"
"Tends to agree","1995","inadequately","Rural Area","16","","",""
"Tends to agree","1995","general elemantary","Urban Area","299","0.19306856153764","0.174512008661281","0.211625114413999"
"Tends to agree","1995","general elemantary","Rural Area","120","0.158094747405357","0.132157037723974","0.18403245708674"
"Tends to agree","1995","middle vocational","Urban Area","543","0.149691997541466","0.139014794709577","0.160369200373355"
"Tends to agree","1995","middle vocational","Rural Area","276","0.138309103586532","0.124583037363203","0.15203516980986"
"Tends to agree","1995","vocational + Abi","Urban Area","47","0.141130757759357","0.105364643393087","0.176896872125628"
"Tends to agree","1995","vocational + Abi","Rural Area","7","","",""
"Tends to agree","1995","higher vocational","Urban Area","42","0.1186218780043","0.0894515963528225","0.147792159655778"
"Tends to agree","1995","higher vocational","Rural Area","28","","",""
"Tends to agree","1995","higher education","Urban Area","110","0.101846895838422","0.0841656028207564","0.119528188856088"
"Tends to agree","1995","higher education","Rural Area","57","0.102105982462369","0.0785555242427497","0.125656440681988"
"Rather not true","1995","in school","Urban Area","76","0.411926676457854","0.343197573363132","0.480655779552575"
"Rather not true","1995","in school","Rural Area","37","0.363826598390504","0.26214699535017","0.465506201430837"
"Rather not true","1995","inadequately","Urban Area","121","0.251349179537292","0.211135601378478","0.291562757696106"
"Rather not true","1995","inadequately","Rural Area","20","","",""
"Rather not true","1995","general elemantary","Urban Area","492","0.285755514006114","0.264516029948232","0.306994998063997"
"Rather not true","1995","general elemantary","Rural Area","261","0.345100659568509","0.311301845186558","0.37889947395046"
"Rather not true","1995","middle vocational","Urban Area","1314","0.306834731043301","0.293032772351705","0.320636689734897"
"Rather not true","1995","middle vocational","Rural Area","831","0.339560433676874","0.320731746685011","0.358389120668738"
"Rather not true","1995","vocational + Abi","Urban Area","117","0.37436278869614","0.324645776437776","0.424079800954505"
"Rather not true","1995","vocational + Abi","Rural Area","45","0.370229875613049","0.281591370499818","0.458868380726279"
"Rather not true","1995","higher vocational","Urban Area","151","0.316640389229062","0.27467561408457","0.358605164373554"
"Rather not true","1995","higher vocational","Rural Area","108","0.366693499409594","0.311229948522917","0.422157050296271"
"Rather not true","1995","higher education","Urban Area","380","0.366879224182684","0.338703844481588","0.39505460388378"
"Rather not true","1995","higher education","Rural Area","223","0.370341217151456","0.332782142328854","0.407900291974059"
"Totally disagree","1995","in school","Urban Area","88","0.424698306627958","0.35567383850759","0.493722774748325"
"Totally disagree","1995","in school","Rural Area","36","0.550631072320285","0.445500085118662","0.655762059521909"
"Totally disagree","1995","inadequately","Urban Area","196","0.404019508104662","0.358529970806254","0.44950904540307"
"Totally disagree","1995","inadequately","Rural Area","40","0.443052791480112","0.335536093200318","0.550569489759905"
"Totally disagree","1995","general elemantary","Urban Area","815","0.407977084869815","0.384871852066991","0.431082317672638"
"Totally disagree","1995","general elemantary","Rural Area","309","0.36825728061566","0.333965732779381","0.402548828451939"
"Totally disagree","1995","middle vocational","Urban Area","2117","0.450730611429171","0.435839699570189","0.465621523288154"
"Totally disagree","1995","middle vocational","Rural Area","1147","0.432463514073689","0.412765765755313","0.452161262392064"
"Totally disagree","1995","vocational + Abi","Urban Area","177","0.412280587430472","0.361712228467133","0.462848946393811"
"Totally disagree","1995","vocational + Abi","Rural Area","58","0.528907906018617","0.43727771273153","0.620538099305705"
"Totally disagree","1995","higher vocational","Urban Area","248","0.492464820084551","0.447362615263505","0.537567024905596"
"Totally disagree","1995","higher vocational","Rural Area","144","0.448449828676175","0.391209972323007","0.505689685029344"
"Totally disagree","1995","higher education","Urban Area","580","0.479759722583223","0.450553269778425","0.508966175388021"
"Totally disagree","1995","higher education","Rural Area","325","0.480435808923886","0.441576191649932","0.519295426197839"
"True entirely","1996","in school","Urban Area","8","","",""
"True entirely","1996","in school","Rural Area","1","","",""
"True entirely","1996","inadequately","Urban Area","40","0.108725053148061","0.0782188077732426","0.139231298522878"
"True entirely","1996","inadequately","Rural Area","5","","",""
"True entirely","1996","general elemantary","Urban Area","133","0.102058563621299","0.0875133480436356","0.116603779198963"
"True entirely","1996","general elemantary","Rural Area","65","0.105165357098115","0.0829878786188107","0.127342835577419"
"True entirely","1996","middle vocational","Urban Area","265","0.0723399718527375","0.0645139290700592","0.0801660146354157"
"True entirely","1996","middle vocational","Rural Area","152","0.0796533552551264","0.0688703758556927","0.0904363346545602"
"True entirely","1996","vocational + Abi","Urban Area","15","","",""
"True entirely","1996","vocational + Abi","Rural Area","4","","",""
"True entirely","1996","higher vocational","Urban Area","28","","",""
"True entirely","1996","higher vocational","Rural Area","15","","",""
"True entirely","1996","higher education","Urban Area","42","0.0340211148090652","0.0234653131068474","0.0445769165112829"
"True entirely","1996","higher education","Rural Area","38","0.0729139663342551","0.0526599284954188","0.0931680041730913"
"Tends to agree","1996","in school","Urban Area","22","","",""
"Tends to agree","1996","in school","Rural Area","7","","",""
"Tends to agree","1996","inadequately","Urban Area","76","0.196161962775986","0.157247613641679","0.235076311910292"
"Tends to agree","1996","inadequately","Rural Area","13","","",""
"Tends to agree","1996","general elemantary","Urban Area","261","0.182524760481551","0.163965117094293","0.20108440386881"
"Tends to agree","1996","general elemantary","Rural Area","128","0.213414545497015","0.183794250120924","0.243034840873107"
"Tends to agree","1996","middle vocational","Urban Area","522","0.143127543220212","0.132547722022203","0.153707364418222"
"Tends to agree","1996","middle vocational","Rural Area","299","0.155341457155139","0.140915478064484","0.169767436245794"
"Tends to agree","1996","vocational + Abi","Urban Area","46","0.129609986987434","0.0950104737579587","0.164209500216909"
"Tends to agree","1996","vocational + Abi","Rural Area","12","","",""
"Tends to agree","1996","higher vocational","Urban Area","40","0.0933055272039411","0.0673930114049222","0.11921804300296"
"Tends to agree","1996","higher vocational","Rural Area","22","","",""
