"plh0189","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Rather not true","1992","Urban Area","Female","1006","0.28419021613659","0.269361868622418","0.299018563650763"
"Rather not true","1992","Rural Area","Male","574","0.308558606805823","0.288284952633355","0.32883226097829"
"Rather not true","1992","Rural Area","Female","618","0.279788989058966","0.260849530520001","0.298728447597931"
"Totally disagree","1992","Urban Area","Male","1916","0.585271569307592","0.568107437062336","0.602435701552848"
"Totally disagree","1992","Urban Area","Female","1781","0.467773432840339","0.45136921868852","0.484177646992158"
"Totally disagree","1992","Rural Area","Male","1129","0.523317753960895","0.501395624562088","0.545239883359702"
"Totally disagree","1992","Rural Area","Female","1053","0.449261627519309","0.428274901043918","0.4702483539947"
"True entirely","1993","Urban Area","Male","265","0.0721511040828081","0.0643667869338656","0.0799354212317507"
"True entirely","1993","Urban Area","Female","364","0.0942697553766444","0.0857046762149465","0.102834834538342"
"True entirely","1993","Rural Area","Male","148","0.0794702199659873","0.0679241571280447","0.0910162828039299"
"True entirely","1993","Rural Area","Female","207","0.119518432867321","0.106185354244492","0.13285151149015"
"Tends to agree","1993","Urban Area","Male","435","0.110532948959531","0.101099484570682","0.119966413348379"
"Tends to agree","1993","Urban Area","Female","659","0.158924142802412","0.148207511772836","0.169640773831989"
"Tends to agree","1993","Rural Area","Male","195","0.11367966852286","0.100129348790065","0.127229988255654"
"Tends to agree","1993","Rural Area","Female","357","0.172649486721579","0.157115594879875","0.188183378563283"
"Rather not true","1993","Urban Area","Male","1156","0.275192027144053","0.261755414168362","0.288628640119745"
"Rather not true","1993","Urban Area","Female","1256","0.293339135495078","0.279993591536493","0.306684679453664"
"Rather not true","1993","Rural Area","Male","610","0.304719259474543","0.285070151480057","0.324368367469029"
"Rather not true","1993","Rural Area","Female","615","0.272414173760859","0.254115912418087","0.290712435103631"
"Totally disagree","1993","Urban Area","Male","2388","0.542123919813608","0.527134539925165","0.557113299702051"
"Totally disagree","1993","Urban Area","Female","2192","0.453466966325865","0.438874564093779","0.46805936855795"
"Totally disagree","1993","Rural Area","Male","1155","0.50213085203661","0.480786702829704","0.523475001243517"
"Totally disagree","1993","Rural Area","Female","1095","0.435417906650241","0.415039531479759","0.455796281820723"
"True entirely","1994","Urban Area","Male","","","",""
"True entirely","1994","Urban Area","Female","","","",""
"True entirely","1994","Rural Area","Male","","","",""
"True entirely","1994","Rural Area","Female","","","",""
"Tends to agree","1994","Urban Area","Male","","","",""
"Tends to agree","1994","Urban Area","Female","","","",""
"Tends to agree","1994","Rural Area","Male","","","",""
"Tends to agree","1994","Rural Area","Female","","","",""
"Rather not true","1994","Urban Area","Male","","","",""
"Rather not true","1994","Urban Area","Female","","","",""
"Rather not true","1994","Rural Area","Male","","","",""
"Rather not true","1994","Rural Area","Female","","","",""
"Totally disagree","1994","Urban Area","Male","","","",""
"Totally disagree","1994","Urban Area","Female","","","",""
"Totally disagree","1994","Rural Area","Male","","","",""
"Totally disagree","1994","Rural Area","Female","","","",""
"True entirely","1995","Urban Area","Male","230","0.0672652075169175","0.0597239816854076","0.0748064333484273"
"True entirely","1995","Urban Area","Female","394","0.106329007787604","0.0974170567397751","0.115240958835433"
"True entirely","1995","Rural Area","Male","113","0.0643859116708772","0.0540281283980845","0.0747436949436699"
"True entirely","1995","Rural Area","Female","188","0.108802382360033","0.096073659925731","0.121531104794336"
"Tends to agree","1995","Urban Area","Male","447","0.117306550919391","0.107618560527191","0.126994541311591"
"Tends to agree","1995","Urban Area","Female","730","0.178652726355041","0.167578170571601","0.189727282138482"
"Tends to agree","1995","Rural Area","Male","186","0.0923690297245605","0.0801498834834491","0.104588175965672"
"Tends to agree","1995","Rural Area","Female","330","0.170283700710373","0.154918792993525","0.18564860842722"
"Rather not true","1995","Urban Area","Male","1283","0.319260538772475","0.305224947936101","0.333296129608848"
"Rather not true","1995","Urban Area","Female","1428","0.31341512247201","0.300003998670632","0.326826246273389"
"Rather not true","1995","Rural Area","Male","754","0.363590900791615","0.343290822553658","0.383890979029572"
"Rather not true","1995","Rural Area","Female","791","0.331755102577609","0.31250844868182","0.351001756473397"
"Totally disagree","1995","Urban Area","Male","2278","0.496167702791216","0.481114640379813","0.51122076520262"
"Totally disagree","1995","Urban Area","Female","2044","0.401603143385344","0.387430486130372","0.415775800640316"
"Totally disagree","1995","Rural Area","Male","1104","0.479654157812947","0.458571120880702","0.500737194745193"
"Totally disagree","1995","Rural Area","Female","990","0.389158814351985","0.369228864914549","0.409088763789422"
"True entirely","1996","Urban Area","Male","203","0.0583038533020719","0.0511714241250599","0.0654362824790838"
"True entirely","1996","Urban Area","Female","337","0.0869326839064107","0.078710205101884","0.0951551627109374"
"True entirely","1996","Rural Area","Male","120","0.0601663102626387","0.0501124677685316","0.0702201527567459"
"True entirely","1996","Rural Area","Female","161","0.0982214263737557","0.0859972487965775","0.110445603950934"
"Tends to agree","1996","Urban Area","Male","419","0.111905783319327","0.102309805645046","0.121501760993609"
"Tends to agree","1996","Urban Area","Female","682","0.166878045239433","0.155995920202398","0.177760170276467"
"Tends to agree","1996","Rural Area","Male","204","0.115421362506676","0.101911802487264","0.128930922526087"
"Tends to agree","1996","Rural Area","Female","334","0.1785653900533","0.162834557156143","0.194296222950458"
"Rather not true","1996","Urban Area","Male","1297","0.323572332425687","0.30933168240263","0.337812982448744"
"Rather not true","1996","Urban Area","Female","1462","0.330294866249989","0.316568595979449","0.344021136520528"
"Rather not true","1996","Rural Area","Male","736","0.352555024624296","0.332355331577486","0.372754717671107"
"Rather not true","1996","Rural Area","Female","820","0.344568325921215","0.325048858468577","0.364087793373854"
"Totally disagree","1996","Urban Area","Male","2227","0.506218030952914","0.490999600609016","0.521436461296811"
"Totally disagree","1996","Urban Area","Female","2029","0.415894404604168","0.401509829367923","0.430278979840413"
"Totally disagree","1996","Rural Area","Male","1089","0.471857302606389","0.450751063043119","0.49296354216966"
"Totally disagree","1996","Rural Area","Female","962","0.378644857651729","0.358721957623171","0.398567757680287"
"True entirely","1997","Urban Area","Male","219","0.0671392091151314","0.0594666136197678","0.0748118046104951"
"True entirely","1997","Urban Area","Female","325","0.0951207414984082","0.0864549810674584","0.103786501929358"
"True entirely","1997","Rural Area","Male","114","0.0707952481944248","0.0598541292424595","0.0817363671463901"
"True entirely","1997","Rural Area","Female","166","0.107476092129556","0.0946357915610898","0.120316392698022"
"Tends to agree","1997","Urban Area","Male","372","0.105411227045775","0.0959966475200929","0.114825806571458"
"Tends to agree","1997","Urban Area","Female","635","0.165139658963233","0.15417219148032","0.176107126446147"
"Tends to agree","1997","Rural Area","Male","173","0.0918161753765708","0.0794978845088156","0.104134466244326"
"Tends to agree","1997","Rural Area","Female","298","0.156860330952958","0.141783306046362","0.171937355859554"
"Rather not true","1997","Urban Area","Male","1195","0.291459292614033","0.277527175108419","0.305391410119647"
"Rather not true","1997","Urban Area","Female","1341","0.302359011719407","0.288793030822072","0.315924992616741"
"Rather not true","1997","Rural Area","Male","667","0.322746146478034","0.302802239054909","0.342690053901159"
"Rather not true","1997","Rural Area","Female","780","0.330476483942294","0.310975230533681","0.349977737350908"
"Totally disagree","1997","Urban Area","Male","2301","0.535990271225061","0.520700965362827","0.551279577087294"
"Totally disagree","1997","Urban Area","Female","2102","0.437380587818952","0.422728117288984","0.452033058348919"
"Totally disagree","1997","Rural Area","Male","1157","0.51464242995097","0.493322406764314","0.535962453137627"
"Totally disagree","1997","Rural Area","Female","991","0.405187092975192","0.384834145090892","0.425540040859491"
"True entirely","1998","Urban Area","Male","","","",""
"True entirely","1998","Urban Area","Female","","","",""
"True entirely","1998","Rural Area","Male","","","",""
"True entirely","1998","Rural Area","Female","","","",""
"Tends to agree","1998","Urban Area","Male","","","",""
"Tends to agree","1998","Urban Area","Female","","","",""
"Tends to agree","1998","Rural Area","Male","","","",""
"Tends to agree","1998","Rural Area","Female","","","",""
"Rather not true","1998","Urban Area","Male","","","",""
"Rather not true","1998","Urban Area","Female","","","",""
"Rather not true","1998","Rural Area","Male","","","",""
"Rather not true","1998","Rural Area","Female","","","",""
"Totally disagree","1998","Urban Area","Male","","","",""
"Totally disagree","1998","Urban Area","Female","","","",""
"Totally disagree","1998","Rural Area","Male","","","",""
"Totally disagree","1998","Rural Area","Female","","","",""
"True entirely","1999","Urban Area","Male","","","",""
"True entirely","1999","Urban Area","Female","","","",""
"True entirely","1999","Rural Area","Male","","","",""
"True entirely","1999","Rural Area","Female","","","",""
"Tends to agree","1999","Urban Area","Male","","","",""
"Tends to agree","1999","Urban Area","Female","","","",""
"Tends to agree","1999","Rural Area","Male","","","",""
"Tends to agree","1999","Rural Area","Female","","","",""
"Rather not true","1999","Urban Area","Male","","","",""
"Rather not true","1999","Urban Area","Female","","","",""
"Rather not true","1999","Rural Area","Male","","","",""
"Rather not true","1999","Rural Area","Female","","","",""
"Totally disagree","1999","Urban Area","Male","","","",""
"Totally disagree","1999","Urban Area","Female","","","",""
"Totally disagree","1999","Rural Area","Male","","","",""
"Totally disagree","1999","Rural Area","Female","","","",""
"True entirely","2000","Urban Area","Male","","","",""
"True entirely","2000","Urban Area","Female","","","",""
"True entirely","2000","Rural Area","Male","","","",""
"True entirely","2000","Rural Area","Female","","","",""
"Tends to agree","2000","Urban Area","Male","","","",""
"Tends to agree","2000","Urban Area","Female","","","",""
"Tends to agree","2000","Rural Area","Male","","","",""
"Tends to agree","2000","Rural Area","Female","","","",""
"Rather not true","2000","Urban Area","Male","","","",""
"Rather not true","2000","Urban Area","Female","","","",""
"Rather not true","2000","Rural Area","Male","","","",""
"Rather not true","2000","Rural Area","Female","","","",""
"Totally disagree","2000","Urban Area","Male","","","",""
"Totally disagree","2000","Urban Area","Female","","","",""
"Totally disagree","2000","Rural Area","Male","","","",""
"Totally disagree","2000","Rural Area","Female","","","",""
"True entirely","2001","Urban Area","Male","","","",""
"True entirely","2001","Urban Area","Female","","","",""
"True entirely","2001","Rural Area","Male","","","",""
"True entirely","2001","Rural Area","Female","","","",""
"Tends to agree","2001","Urban Area","Male","","","",""
"Tends to agree","2001","Urban Area","Female","","","",""
"Tends to agree","2001","Rural Area","Male","","","",""
"Tends to agree","2001","Rural Area","Female","","","",""
"Rather not true","2001","Urban Area","Male","","","",""
"Rather not true","2001","Urban Area","Female","","","",""
"Rather not true","2001","Rural Area","Male","","","",""
"Rather not true","2001","Rural Area","Female","","","",""
"Totally disagree","2001","Urban Area","Male","","","",""
"Totally disagree","2001","Urban Area","Female","","","",""
"Totally disagree","2001","Rural Area","Male","","","",""
"Totally disagree","2001","Rural Area","Female","","","",""
"True entirely","2002","Urban Area","Male","","","",""
"True entirely","2002","Urban Area","Female","","","",""
"True entirely","2002","Rural Area","Male","","","",""
"True entirely","2002","Rural Area","Female","","","",""
"Tends to agree","2002","Urban Area","Male","","","",""
"Tends to agree","2002","Urban Area","Female","","","",""
"Tends to agree","2002","Rural Area","Male","","","",""
"Tends to agree","2002","Rural Area","Female","","","",""
"Rather not true","2002","Urban Area","Male","","","",""
"Rather not true","2002","Urban Area","Female","","","",""
"Rather not true","2002","Rural Area","Male","","","",""
"Rather not true","2002","Rural Area","Female","","","",""
"Totally disagree","2002","Urban Area","Male","","","",""
"Totally disagree","2002","Urban Area","Female","","","",""
"Totally disagree","2002","Rural Area","Male","","","",""
"Totally disagree","2002","Rural Area","Female","","","",""
"True entirely","2003","Urban Area","Male","","","",""
"True entirely","2003","Urban Area","Female","","","",""
"True entirely","2003","Rural Area","Male","","","",""
"True entirely","2003","Rural Area","Female","","","",""
"Tends to agree","2003","Urban Area","Male","","","",""
"Tends to agree","2003","Urban Area","Female","","","",""
"Tends to agree","2003","Rural Area","Male","","","",""
"Tends to agree","2003","Rural Area","Female","","","",""
"Rather not true","2003","Urban Area","Male","","","",""
"Rather not true","2003","Urban Area","Female","","","",""
"Rather not true","2003","Rural Area","Male","","","",""
"Rather not true","2003","Rural Area","Female","","","",""
"Totally disagree","2003","Urban Area","Male","","","",""
"Totally disagree","2003","Urban Area","Female","","","",""
"Totally disagree","2003","Rural Area","Male","","","",""
"Totally disagree","2003","Rural Area","Female","","","",""
"True entirely","2004","Urban Area","Male","","","",""
"True entirely","2004","Urban Area","Female","","","",""
"True entirely","2004","Rural Area","Male","","","",""
"True entirely","2004","Rural Area","Female","","","",""
"Tends to agree","2004","Urban Area","Male","","","",""
"Tends to agree","2004","Urban Area","Female","","","",""
"Tends to agree","2004","Rural Area","Male","","","",""
"Tends to agree","2004","Rural Area","Female","","","",""
"Rather not true","2004","Urban Area","Male","","","",""
"Rather not true","2004","Urban Area","Female","","","",""
"Rather not true","2004","Rural Area","Male","","","",""
"Rather not true","2004","Rural Area","Female","","","",""
"Totally disagree","2004","Urban Area","Male","","","",""
"Totally disagree","2004","Urban Area","Female","","","",""
"Totally disagree","2004","Rural Area","Male","","","",""
"Totally disagree","2004","Rural Area","Female","","","",""
"True entirely","2005","Urban Area","Male","","","",""
"True entirely","2005","Urban Area","Female","","","",""
"True entirely","2005","Rural Area","Male","","","",""
"True entirely","2005","Rural Area","Female","","","",""
"Tends to agree","2005","Urban Area","Male","","","",""
"Tends to agree","2005","Urban Area","Female","","","",""
"Tends to agree","2005","Rural Area","Male","","","",""
"Tends to agree","2005","Rural Area","Female","","","",""
"Rather not true","2005","Urban Area","Male","","","",""
"Rather not true","2005","Urban Area","Female","","","",""
"Rather not true","2005","Rural Area","Male","","","",""
"Rather not true","2005","Rural Area","Female","","","",""
"Totally disagree","2005","Urban Area","Male","","","",""
"Totally disagree","2005","Urban Area","Female","","","",""
"Totally disagree","2005","Rural Area","Male","","","",""
"Totally disagree","2005","Rural Area","Female","","","",""
"True entirely","2006","Urban Area","Male","","","",""
"True entirely","2006","Urban Area","Female","","","",""
"True entirely","2006","Rural Area","Male","","","",""
"True entirely","2006","Rural Area","Female","","","",""
"Tends to agree","2006","Urban Area","Male","","","",""
"Tends to agree","2006","Urban Area","Female","","","",""
"Tends to agree","2006","Rural Area","Male","","","",""
"Tends to agree","2006","Rural Area","Female","","","",""
"Rather not true","2006","Urban Area","Male","","","",""
"Rather not true","2006","Urban Area","Female","","","",""
"Rather not true","2006","Rural Area","Male","","","",""
"Rather not true","2006","Rural Area","Female","","","",""
"Totally disagree","2006","Urban Area","Male","","","",""
"Totally disagree","2006","Urban Area","Female","","","",""
"Totally disagree","2006","Rural Area","Male","","","",""
"Totally disagree","2006","Rural Area","Female","","","",""
"True entirely","2007","Urban Area","Male","","","",""
"True entirely","2007","Urban Area","Female","","","",""
"True entirely","2007","Rural Area","Male","","","",""
"True entirely","2007","Rural Area","Female","","","",""
"Tends to agree","2007","Urban Area","Male","","","",""
"Tends to agree","2007","Urban Area","Female","","","",""
"Tends to agree","2007","Rural Area","Male","","","",""
"Tends to agree","2007","Rural Area","Female","","","",""
"Rather not true","2007","Urban Area","Male","","","",""
"Rather not true","2007","Urban Area","Female","","","",""
"Rather not true","2007","Rural Area","Male","","","",""
"Rather not true","2007","Rural Area","Female","","","",""
"Totally disagree","2007","Urban Area","Male","","","",""
"Totally disagree","2007","Urban Area","Female","","","",""
"Totally disagree","2007","Rural Area","Male","","","",""
"Totally disagree","2007","Rural Area","Female","","","",""
"True entirely","2008","Urban Area","Male","319","0.0680518319720198","0.0617154537163377","0.074388210227702"
"True entirely","2008","Urban Area","Female","471","0.0842303044151352","0.07760030871843","0.0908603001118403"
"True entirely","2008","Rural Area","Male","170","0.0681827740626845","0.0593888584347347","0.0769766896906344"
"True entirely","2008","Rural Area","Female","243","0.0842030121547189","0.0748565421767966","0.0935494821326412"
"Tends to agree","2008","Urban Area","Male","632","0.126940723491708","0.118564511598308","0.135316935385108"
"Tends to agree","2008","Urban Area","Female","1050","0.176810103606499","0.167702806967602","0.185917400245397"
"Tends to agree","2008","Rural Area","Male","374","0.139802541314299","0.12770391106342","0.151901171565177"
"Tends to agree","2008","Rural Area","Female","536","0.174004199109173","0.161244131357895","0.186764266860451"
"Rather not true","2008","Urban Area","Male","2279","0.388273537447489","0.376011212088379","0.4005358628066"
"Rather not true","2008","Urban Area","Female","2516","0.376572231131477","0.365005699640108","0.388138762622846"
"Rather not true","2008","Rural Area","Male","1336","0.422653372293406","0.405419213914446","0.439887530672365"
"Rather not true","2008","Rural Area","Female","1399","0.400115579427407","0.383625956725592","0.416605202129221"
"Totally disagree","2008","Urban Area","Male","2838","0.416733907088783","0.40432915500734","0.429138659170226"
"Totally disagree","2008","Urban Area","Female","2704","0.362387360846889","0.350912408063352","0.373862313630425"
"Totally disagree","2008","Rural Area","Male","1276","0.369361312329611","0.352523114760986","0.386199509898237"
"Totally disagree","2008","Rural Area","Female","1213","0.341677209308702","0.325714314677497","0.357640103939907"
"True entirely","2009","Urban Area","Male","","","",""
"True entirely","2009","Urban Area","Female","","","",""
"True entirely","2009","Rural Area","Male","","","",""
"True entirely","2009","Rural Area","Female","","","",""
"Tends to agree","2009","Urban Area","Male","","","",""
"Tends to agree","2009","Urban Area","Female","","","",""
"Tends to agree","2009","Rural Area","Male","","","",""
"Tends to agree","2009","Rural Area","Female","","","",""
"Rather not true","2009","Urban Area","Male","","","",""
"Rather not true","2009","Urban Area","Female","","","",""
"Rather not true","2009","Rural Area","Male","","","",""
"Rather not true","2009","Rural Area","Female","","","",""
"Totally disagree","2009","Urban Area","Male","","","",""
"Totally disagree","2009","Urban Area","Female","","","",""
"Totally disagree","2009","Rural Area","Male","","","",""
"Totally disagree","2009","Rural Area","Female","","","",""
"True entirely","2010","Urban Area","Male","","","",""
"True entirely","2010","Urban Area","Female","","","",""
"True entirely","2010","Rural Area","Male","","","",""
"True entirely","2010","Rural Area","Female","","","",""
"Tends to agree","2010","Urban Area","Male","","","",""
"Tends to agree","2010","Urban Area","Female","","","",""
"Tends to agree","2010","Rural Area","Male","","","",""
"Tends to agree","2010","Rural Area","Female","","","",""
"Rather not true","2010","Urban Area","Male","","","",""
"Rather not true","2010","Urban Area","Female","","","",""
"Rather not true","2010","Rural Area","Male","","","",""
"Rather not true","2010","Rural Area","Female","","","",""
"Totally disagree","2010","Urban Area","Male","","","",""
"Totally disagree","2010","Urban Area","Female","","","",""
"Totally disagree","2010","Rural Area","Male","","","",""
"Totally disagree","2010","Rural Area","Female","","","",""
"True entirely","2011","Urban Area","Male","","","",""
"True entirely","2011","Urban Area","Female","","","",""
"True entirely","2011","Rural Area","Male","","","",""
"True entirely","2011","Rural Area","Female","","","",""
"Tends to agree","2011","Urban Area","Male","","","",""
"Tends to agree","2011","Urban Area","Female","","","",""
"Tends to agree","2011","Rural Area","Male","","","",""
"Tends to agree","2011","Rural Area","Female","","","",""
"Rather not true","2011","Urban Area","Male","","","",""
"Rather not true","2011","Urban Area","Female","","","",""
"Rather not true","2011","Rural Area","Male","","","",""
"Rather not true","2011","Rural Area","Female","","","",""
"Totally disagree","2011","Urban Area","Male","","","",""
"Totally disagree","2011","Urban Area","Female","","","",""
"Totally disagree","2011","Rural Area","Male","","","",""
"Totally disagree","2011","Rural Area","Female","","","",""
"True entirely","2012","Urban Area","Male","","","",""
"True entirely","2012","Urban Area","Female","","","",""
"True entirely","2012","Rural Area","Male","","","",""
"True entirely","2012","Rural Area","Female","","","",""
"Tends to agree","2012","Urban Area","Male","","","",""
"Tends to agree","2012","Urban Area","Female","","","",""
"Tends to agree","2012","Rural Area","Male","","","",""
"Tends to agree","2012","Rural Area","Female","","","",""
"Rather not true","2012","Urban Area","Male","","","",""
"Rather not true","2012","Urban Area","Female","","","",""
"Rather not true","2012","Rural Area","Male","","","",""
"Rather not true","2012","Rural Area","Female","","","",""
"Totally disagree","2012","Urban Area","Male","","","",""
"Totally disagree","2012","Urban Area","Female","","","",""
"Totally disagree","2012","Rural Area","Male","","","",""
"Totally disagree","2012","Rural Area","Female","","","",""
"True entirely","2013","Urban Area","Male","211","0.0403532823090577","0.035237901374762","0.0454686632433534"
"True entirely","2013","Urban Area","Female","346","0.0613314010074929","0.0555234063767118","0.0671393956382741"
"True entirely","2013","Rural Area","Male","127","0.0470758242851433","0.0396876192520667","0.0544640293182199"
"True entirely","2013","Rural Area","Female","207","0.0674004381997729","0.0590956033743017","0.0757052730252441"
"Tends to agree","2013","Urban Area","Male","529","0.106520032598957","0.0985006504091003","0.114539414788813"
"Tends to agree","2013","Urban Area","Female","848","0.137103527768219","0.128777606876946","0.145429448659491"
"Tends to agree","2013","Rural Area","Male","310","0.111170492703178","0.100205337144916","0.12213564826144"
"Tends to agree","2013","Rural Area","Female","446","0.14356220548215","0.131947184233513","0.155177226730787"
"Rather not true","2013","Urban Area","Male","2164","0.396655093403331","0.383938458593792","0.40937172821287"
"Rather not true","2013","Urban Area","Female","2537","0.392793646823651","0.38097197226475","0.404615321382551"
"Rather not true","2013","Rural Area","Male","1302","0.442357399247955","0.425032312409459","0.459682486086451"
"Rather not true","2013","Rural Area","Female","1442","0.407558036534774","0.391281212344607","0.423834860724941"
"Totally disagree","2013","Urban Area","Male","2781","0.456471591688654","0.443523646334484","0.469419537042825"
"Totally disagree","2013","Urban Area","Female","2825","0.408771424400637","0.396871434549966","0.420671414251309"
"Totally disagree","2013","Rural Area","Male","1418","0.399396283763724","0.382311604997607","0.416480962529841"
"Totally disagree","2013","Rural Area","Female","1406","0.381479319783303","0.365389001023729","0.397569638542876"
"True entirely","2014","Urban Area","Male","","","",""
"True entirely","2014","Urban Area","Female","","","",""
"True entirely","2014","Rural Area","Male","","","",""
"True entirely","2014","Rural Area","Female","","","",""
"Tends to agree","2014","Urban Area","Male","","","",""
"Tends to agree","2014","Urban Area","Female","","","",""
"Tends to agree","2014","Rural Area","Male","","","",""
"Tends to agree","2014","Rural Area","Female","","","",""
"Rather not true","2014","Urban Area","Male","","","",""
"Rather not true","2014","Urban Area","Female","","","",""
"Rather not true","2014","Rural Area","Male","","","",""
"Rather not true","2014","Rural Area","Female","","","",""
"Totally disagree","2014","Urban Area","Male","","","",""
"Totally disagree","2014","Urban Area","Female","","","",""
"Totally disagree","2014","Rural Area","Male","","","",""
"Totally disagree","2014","Rural Area","Female","","","",""
"True entirely","2015","Urban Area","Male","","","",""
"True entirely","2015","Urban Area","Female","","","",""
"True entirely","2015","Rural Area","Male","","","",""
"True entirely","2015","Rural Area","Female","","","",""
"Tends to agree","2015","Urban Area","Male","","","",""
"Tends to agree","2015","Urban Area","Female","","","",""
"Tends to agree","2015","Rural Area","Male","","","",""
"Tends to agree","2015","Rural Area","Female","","","",""
"Rather not true","2015","Urban Area","Male","","","",""
"Rather not true","2015","Urban Area","Female","","","",""
"Rather not true","2015","Rural Area","Male","","","",""
"Rather not true","2015","Rural Area","Female","","","",""
"Totally disagree","2015","Urban Area","Male","","","",""
"Totally disagree","2015","Urban Area","Female","","","",""
"Totally disagree","2015","Rural Area","Male","","","",""
"Totally disagree","2015","Rural Area","Female","","","",""
"True entirely","2016","Urban Area","Male","","","",""
"True entirely","2016","Urban Area","Female","","","",""
"True entirely","2016","Rural Area","Male","","","",""
"True entirely","2016","Rural Area","Female","","","",""
"Tends to agree","2016","Urban Area","Male","","","",""
"Tends to agree","2016","Urban Area","Female","","","",""
"Tends to agree","2016","Rural Area","Male","","","",""
"Tends to agree","2016","Rural Area","Female","","","",""
"Rather not true","2016","Urban Area","Male","","","",""
"Rather not true","2016","Urban Area","Female","","","",""
"Rather not true","2016","Rural Area","Male","","","",""
"Rather not true","2016","Rural Area","Female","","","",""
"Totally disagree","2016","Urban Area","Male","","","",""
"Totally disagree","2016","Urban Area","Female","","","",""
"Totally disagree","2016","Rural Area","Male","","","",""
"Totally disagree","2016","Rural Area","Female","","","",""
"True entirely","2017","Urban Area","Male","","","",""
"True entirely","2017","Urban Area","Female","","","",""
"True entirely","2017","Rural Area","Male","","","",""
"True entirely","2017","Rural Area","Female","","","",""
"Tends to agree","2017","Urban Area","Male","","","",""
"Tends to agree","2017","Urban Area","Female","","","",""
