"plh0189","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1990","35-65 y.","Rural Area","110","0.077858027873325","0.0640090014986713","0.0917070542479786","1"
"True entirely","1990","66 and older","Urban Area","24","","","","1"
"True entirely","1990","66 and older","Rural Area","29","","","","1"
"Rather not true","1991","16-34 y.","Urban Area","140","0.294038369747587","0.254418888337126","0.333657851158048","3"
"Rather not true","1991","16-34 y.","Rural Area","276","0.281034392944556","0.253033989587299","0.309034796301813","3"
"Rather not true","1991","35-65 y.","Urban Area","174","0.236443091551252","0.20623485907084","0.266651324031664","3"
"Rather not true","1991","35-65 y.","Rural Area","293","0.215843832675665","0.194423102575355","0.237264562775974","3"
"Rather not true","1991","66 and older","Urban Area","35","0.277847008476635","0.200247213091066","0.355446803862203","3"
"Rather not true","1991","66 and older","Rural Area","69","0.28175945630868","0.227900875836762","0.335618036780598","3"
"Tends to agree","1991","16-34 y.","Rural Area","74","0.0822681839873443","0.0651521025913003","0.0993842653833884","2"
"Tends to agree","1991","35-65 y.","Urban Area","71","0.120929303103475","0.0977490074085235","0.144109598798427","2"
"Tends to agree","1991","16-34 y.","Urban Area","40","0.078800133759572","0.0553709776915208","0.102229289827623","2"
"Tends to agree","1991","35-65 y.","Rural Area","121","0.102890395918174","0.0870716030973429","0.118709188739005","2"
"Tends to agree","1991","66 and older","Urban Area","25","","","","2"
"Tends to agree","1991","66 and older","Rural Area","40","0.144995453840414","0.10284113279201","0.187149774888819","2"
"Totally disagree","1991","16-34 y.","Urban Area","291","0.560706338652542","0.517548326185839","0.603864351119245","4"
"Totally disagree","1991","16-34 y.","Rural Area","581","0.581942302895164","0.55121753789606","0.612667067894269","4"
"Totally disagree","1991","35-65 y.","Urban Area","449","0.553054192375873","0.51770719128928","0.588401193462465","4"
"Totally disagree","1991","66 and older","Urban Area","48","0.348136887834821","0.265609836082079","0.430663939587562","4"
"Totally disagree","1991","35-65 y.","Rural Area","888","0.597846978005684","0.572316799384673","0.623377156626696","4"
"Totally disagree","1991","66 and older","Rural Area","130","0.46715039088164","0.407417796489991","0.526882985273288","4"
"True entirely","1991","16-34 y.","Urban Area","37","0.0664551578402989","0.0447956704680487","0.0881146452125491","1"
"True entirely","1991","16-34 y.","Rural Area","59","0.0547551201729356","0.0405836460292407","0.0689265943166305","1"
"True entirely","1991","35-65 y.","Urban Area","66","0.0895734129694004","0.0692707351961745","0.109876090742626","1"
"True entirely","1991","35-65 y.","Rural Area","115","0.0834187934004771","0.0690215087265475","0.0978160780744068","1"
"True entirely","1991","66 and older","Urban Area","20","","","","1"
"True entirely","1991","66 and older","Rural Area","29","","","","1"
"Rather not true","1992","16-34 y.","Urban Area","771","0.340913093989255","0.32181710546643","0.36000908251208","3"
"Rather not true","1992","16-34 y.","Rural Area","508","0.347541355579565","0.323531165459056","0.371551545700074","3"
"Rather not true","1992","35-65 y.","Urban Area","848","0.254804228740664","0.24024480247861","0.269363655002718","3"
"Rather not true","1992","35-65 y.","Rural Area","560","0.278579263682704","0.259581109737376","0.297577417628033","3"
"Rather not true","1992","66 and older","Urban Area","212","0.224950447678168","0.19783623062565","0.252064664730685","3"
"Rather not true","1992","66 and older","Rural Area","124","0.243260095221786","0.20572781184773","0.280792378595843","3"
"Tends to agree","1992","16-34 y.","Urban Area","196","0.09182851796432","0.0801947156509763","0.103462320277664","2"
"Tends to agree","1992","16-34 y.","Rural Area","137","0.107312530596128","0.0917065595675884","0.122918501624667","2"
"Tends to agree","1992","35-65 y.","Rural Area","232","0.124016932198366","0.110049034468707","0.137984829928025","2"
"Tends to agree","1992","35-65 y.","Urban Area","329","0.100241732778241","0.0902072969431839","0.110276168613298","2"
"Tends to agree","1992","66 and older","Urban Area","165","0.203429563426338","0.177289416265907","0.229569710586769","2"
"Tends to agree","1992","66 and older","Rural Area","89","0.207829159213495","0.172334836063087","0.243323482363904","2"
"Totally disagree","1992","16-34 y.","Urban Area","1292","0.526721122313514","0.506607148028316","0.546835096598711","4"
"Totally disagree","1992","16-34 y.","Rural Area","791","0.490717467914088","0.465511057224321","0.515923878603854","4"
"Totally disagree","1992","35-65 y.","Urban Area","1970","0.552521738188773","0.535908036404245","0.569135439973302","4"
"Totally disagree","1992","35-65 y.","Rural Area","1156","0.504453853389122","0.483265584663329","0.525642122114915","4"
"Totally disagree","1992","66 and older","Urban Area","435","0.440942267140227","0.408701297295744","0.47318323698471","4"
"Totally disagree","1992","66 and older","Rural Area","235","0.42348741987196","0.380263825042342","0.466711014701578","4"
"True entirely","1992","16-34 y.","Urban Area","108","0.0405372657329114","0.0325923326502863","0.0484821988155364","1"
"True entirely","1992","16-34 y.","Rural Area","75","0.0544286459102198","0.0429899430852171","0.0658673487352226","1"
"True entirely","1992","35-65 y.","Urban Area","294","0.0924323002923218","0.0827549346424191","0.102109665942224","1"
"True entirely","1992","35-65 y.","Rural Area","191","0.0929499507298074","0.0806449142287474","0.105254987230867","1"
"True entirely","1992","66 and older","Urban Area","99","0.130677721755268","0.108791031867106","0.152564411643429","1"
"True entirely","1992","66 and older","Rural Area","54","0.125423325692758","0.0964509349588596","0.154395716426657","1"
"Rather not true","1993","16-34 y.","Urban Area","972","0.316033969444133","0.300144832661611","0.331923106226656","3"
"Rather not true","1993","16-34 y.","Rural Area","467","0.303907758718799","0.281413089518718","0.32640242791888","3"
"Rather not true","1993","35-65 y.","Urban Area","1203","0.282781328136571","0.269564360691595","0.295998295581547","3"
"Rather not true","1993","66 and older","Urban Area","237","0.234523128353146","0.207804238856418","0.261242017849873","3"
"Rather not true","1993","35-65 y.","Rural Area","612","0.278347031291338","0.259869184171296","0.29682487841138","3"
"Rather not true","1993","66 and older","Rural Area","146","0.286372872981216","0.247367462405887","0.325378283556545","3"
"Tends to agree","1993","16-34 y.","Urban Area","364","0.118687358671737","0.107634276809588","0.129740440533885","2"
"Tends to agree","1993","35-65 y.","Rural Area","279","0.143851111748568","0.129382557688676","0.158319665808461","2"
"Tends to agree","1993","16-34 y.","Rural Area","194","0.133471196166568","0.116838578727392","0.150103813605744","2"
"Tends to agree","1993","35-65 y.","Urban Area","550","0.123487080221719","0.113831673253185","0.133142487190254","2"
"Tends to agree","1993","66 and older","Urban Area","180","0.200603716241932","0.175350884946032","0.225856547537831","2"
"Tends to agree","1993","66 and older","Rural Area","79","0.163681947903843","0.131758531105151","0.195605364702536","2"
"Totally disagree","1993","16-34 y.","Rural Area","851","0.499214323593196","0.474760611837902","0.523668035348491","4"
"Totally disagree","1993","16-34 y.","Urban Area","1771","0.508085686404136","0.491000120644645","0.525171252163627","4"
"Totally disagree","1993","35-65 y.","Urban Area","2372","0.513703766860735","0.499035206591741","0.528372327129729","4"
"Totally disagree","1993","35-65 y.","Rural Area","1171","0.478557751397169","0.457962639450732","0.499152863343605","4"
"Totally disagree","1993","66 and older","Urban Area","437","0.424218698751326","0.393052544917461","0.455384852585192","4"
"Totally disagree","1993","66 and older","Rural Area","228","0.386628881244721","0.344611203293905","0.428646559195536","4"
"True entirely","1993","16-34 y.","Urban Area","182","0.0571929854799939","0.0492570351590057","0.0651289358009821","1"
"True entirely","1993","16-34 y.","Rural Area","94","0.0634067215214365","0.0514883069451365","0.0753251360977366","1"
"True entirely","1993","35-65 y.","Urban Area","335","0.0800278247809744","0.0720646084498587","0.0879910411120901","1"
"True entirely","1993","35-65 y.","Rural Area","198","0.099244105562925","0.0869173214819353","0.111570889643915","1"
"True entirely","1993","66 and older","Urban Area","112","0.140654456653596","0.118730436581162","0.162578476726031","1"
"True entirely","1993","66 and older","Rural Area","63","0.16331629787022","0.1314215878357","0.19521100790474","1"
"Rather not true","1994","16-34 y.","Urban Area","","","","","3"
"Rather not true","1994","16-34 y.","Rural Area","","","","","3"
"Rather not true","1994","35-65 y.","Urban Area","","","","","3"
"Rather not true","1994","66 and older","Urban Area","","","","","3"
"Rather not true","1994","35-65 y.","Rural Area","","","","","3"
"Rather not true","1994","66 and older","Rural Area","","","","","3"
"Tends to agree","1994","16-34 y.","Urban Area","","","","","2"
"Tends to agree","1994","16-34 y.","Rural Area","","","","","2"
"Tends to agree","1994","35-65 y.","Urban Area","","","","","2"
"Tends to agree","1994","35-65 y.","Rural Area","","","","","2"
"Tends to agree","1994","66 and older","Urban Area","","","","","2"
"Tends to agree","1994","66 and older","Rural Area","","","","","2"
"Totally disagree","1994","16-34 y.","Rural Area","","","","","4"
"Totally disagree","1994","16-34 y.","Urban Area","","","","","4"
"Totally disagree","1994","35-65 y.","Urban Area","","","","","4"
"Totally disagree","1994","35-65 y.","Rural Area","","","","","4"
"Totally disagree","1994","66 and older","Urban Area","","","","","4"
"Totally disagree","1994","66 and older","Rural Area","","","","","4"
"True entirely","1994","16-34 y.","Urban Area","","","","","1"
"True entirely","1994","16-34 y.","Rural Area","","","","","1"
"True entirely","1994","35-65 y.","Urban Area","","","","","1"
"True entirely","1994","35-65 y.","Rural Area","","","","","1"
"True entirely","1994","66 and older","Urban Area","","","","","1"
"True entirely","1994","66 and older","Rural Area","","","","","1"
"Rather not true","1995","16-34 y.","Urban Area","1092","0.362586455531462","0.346218732357299","0.378954178705626","3"
"Rather not true","1995","16-34 y.","Rural Area","650","0.409182888216827","0.385195575873679","0.433170200559975","3"
"Rather not true","1995","35-65 y.","Urban Area","1355","0.316688655902656","0.303068371131125","0.330308940674187","3"
"Rather not true","1995","35-65 y.","Rural Area","753","0.335026333005852","0.315898107821372","0.354154558190331","3"
"Rather not true","1995","66 and older","Urban Area","264","0.243601143269067","0.217500247628402","0.269702038909732","3"
"Rather not true","1995","66 and older","Rural Area","142","0.279185248558414","0.239981990153097","0.318388506963732","3"
"Tends to agree","1995","16-34 y.","Urban Area","397","0.138834045533025","0.127061693122301","0.150606397943749","2"
"Tends to agree","1995","16-34 y.","Rural Area","162","0.100973319235493","0.0862743820986651","0.115672256372321","2"
"Tends to agree","1995","35-65 y.","Urban Area","597","0.135816299322063","0.12578540625093","0.145847192393196","2"
"Tends to agree","1995","35-65 y.","Rural Area","259","0.127679902007855","0.114155060335645","0.141204743680064","2"
"Tends to agree","1995","66 and older","Urban Area","183","0.202747222824528","0.178300773227142","0.227193672421915","2"
"Tends to agree","1995","66 and older","Rural Area","95","0.197011421074017","0.162252644297292","0.231770197850743","2"
"Totally disagree","1995","16-34 y.","Rural Area","709","0.428933069040116","0.404787658346968","0.453078479733265","4"
"Totally disagree","1995","16-34 y.","Urban Area","1652","0.447354695924526","0.430426094444229","0.464283297404823","4"
"Totally disagree","1995","35-65 y.","Urban Area","2195","0.458446395109916","0.443857391704558","0.473035398515274","4"
"Totally disagree","1995","35-65 y.","Rural Area","1179","0.460453466577867","0.440253981116434","0.4806529520393","4"
"Totally disagree","1995","66 and older","Urban Area","475","0.412996108327336","0.383057349821356","0.442934866833316","4"
"Totally disagree","1995","66 and older","Rural Area","206","0.365314732810013","0.323234619483734","0.407394846136291","4"
"True entirely","1995","16-34 y.","Urban Area","173","0.0512248030109863","0.0437190607203146","0.0587305453016581","1"
"True entirely","1995","16-34 y.","Rural Area","93","0.0609107235075634","0.0492427174591883","0.0725787295559386","1"
"True entirely","1995","35-65 y.","Urban Area","334","0.0890486496653646","0.0807094978530309","0.0973878014776984","1"
"True entirely","1995","35-65 y.","Rural Area","148","0.0768402984084266","0.0660467083237903","0.0876338884930628","1"
"True entirely","1995","66 and older","Urban Area","117","0.140655525579069","0.119515653228013","0.161795397930124","1"
"True entirely","1995","66 and older","Rural Area","60","0.158488597557555","0.126573725171498","0.190403469943613","1"
"Rather not true","1996","16-34 y.","Urban Area","1087","0.371125579131302","0.354394959293901","0.387856198968702","3"
"Rather not true","1996","16-34 y.","Rural Area","612","0.39335706670146","0.369139603313893","0.417574530089028","3"
"Rather not true","1996","35-65 y.","Rural Area","804","0.344579231505288","0.325397807782691","0.363760655227885","3"
"Rather not true","1996","35-65 y.","Urban Area","1387","0.321704451581856","0.307889322599945","0.335519580563768","3"
"Rather not true","1996","66 and older","Urban Area","285","0.274977268684979","0.248110551264461","0.301843986105498","3"
"Rather not true","1996","66 and older","Rural Area","140","0.28878493068324","0.249258268634942","0.328311592731537","3"
"Tends to agree","1996","16-34 y.","Urban Area","393","0.133550409703825","0.121769905342934","0.145330914064716","2"
"Tends to agree","1996","16-34 y.","Rural Area","182","0.134854654215051","0.117921178479782","0.151788129950319","2"
"Tends to agree","1996","35-65 y.","Urban Area","535","0.129893195748409","0.119950677227874","0.139835714268944","2"
"Tends to agree","1996","66 and older","Urban Area","173","0.180159273105465","0.157034181918887","0.203284364292043","2"
"Tends to agree","1996","35-65 y.","Rural Area","257","0.131860042735721","0.118203911882409","0.145516173589033","2"
"Tends to agree","1996","66 and older","Rural Area","99","0.211723352776275","0.176092508454068","0.247354197098481","2"
"Totally disagree","1996","16-34 y.","Urban Area","1583","0.452627467232197","0.435389677669379","0.469865256795015","4"
"Totally disagree","1996","16-34 y.","Rural Area","708","0.435167172445936","0.410588601416202","0.459745743475671","4"
"Totally disagree","1996","35-65 y.","Urban Area","2179","0.475506867406818","0.460737386723553","0.490276348090082","4"
"Totally disagree","1996","35-65 y.","Rural Area","1134","0.441082086412309","0.421041523535595","0.461122649289023","4"
"Totally disagree","1996","66 and older","Urban Area","494","0.424319115589322","0.394580030596181","0.454058200582463","4"
"Totally disagree","1996","66 and older","Rural Area","209","0.359841977307106","0.317981718363304","0.401702236250908","4"
"True entirely","1996","16-34 y.","Urban Area","140","0.042696543932677","0.0356950487174126","0.0496980391479413","1"
"True entirely","1996","16-34 y.","Rural Area","61","0.0366211066375523","0.0273093225476384","0.0459328907274662","1"
"True entirely","1996","35-65 y.","Urban Area","291","0.0728954852629171","0.0652071628212748","0.0805838077045594","1"
"True entirely","1996","35-65 y.","Rural Area","163","0.0824786393466822","0.071375263868706","0.0935820148246584","1"
"True entirely","1996","66 and older","Urban Area","109","0.120544342620234","0.100952702752442","0.140135982488025","1"
"True entirely","1996","66 and older","Rural Area","57","0.139649739233379","0.109418210158059","0.1698812683087","1"
"Rather not true","1997","16-34 y.","Urban Area","1031","0.365399978172631","0.348465116046825","0.382334840298437","3"
"Rather not true","1997","35-65 y.","Urban Area","1242","0.279013806048363","0.265628303443177","0.292399308653549","3"
"Rather not true","1997","16-34 y.","Rural Area","576","0.377716874157748","0.353287866098561","0.402145882216936","3"
"Rather not true","1997","66 and older","Urban Area","263","0.243252702092479","0.217557169032851","0.268948235152106","3"
"Rather not true","1997","35-65 y.","Rural Area","727","0.317731007843376","0.298793422613591","0.33666859307316","3"
"Rather not true","1997","66 and older","Rural Area","144","0.272532193526327","0.233926315324868","0.311138071727785","3"
"Tends to agree","1997","16-34 y.","Rural Area","133","0.0883111272524552","0.0740136416360094","0.102608612868901","2"
"Tends to agree","1997","16-34 y.","Urban Area","348","0.121215235106564","0.109737208450999","0.132693261762128","2"
"Tends to agree","1997","35-65 y.","Urban Area","490","0.130204418092615","0.120161039799601","0.140247796385629","2"
"Tends to agree","1997","35-65 y.","Rural Area","251","0.122200837477671","0.108879382678174","0.135522292277168","2"
"Tends to agree","1997","66 and older","Urban Area","169","0.177530967551601","0.154646005687035","0.200415929416168","2"
"Tends to agree","1997","66 and older","Rural Area","87","0.191607599528465","0.157483977954305","0.225731221102625","2"
"Totally disagree","1997","16-34 y.","Urban Area","1592","0.467555098613494","0.450008170361737","0.485102026865251","4"
"Totally disagree","1997","16-34 y.","Rural Area","737","0.479852218146583","0.454678593301103","0.505025842992063","4"
"Totally disagree","1997","35-65 y.","Urban Area","2282","0.508692760115112","0.493772969707406","0.523612550522818","4"
"Totally disagree","1997","35-65 y.","Rural Area","1181","0.470517157664428","0.450215539207232","0.490818776121624","4"
"Totally disagree","1997","66 and older","Urban Area","529","0.444011281317471","0.414254678529799","0.473767884105143","4"
"Totally disagree","1997","66 and older","Rural Area","230","0.390497561252563","0.348198130023472","0.432796992481655","4"
"True entirely","1997","16-34 y.","Urban Area","135","0.0458296881073109","0.038475516393841","0.0531838598207809","1"
"True entirely","1997","16-34 y.","Rural Area","67","0.0541197804432133","0.0427192591049479","0.0655203017814787","1"
"True entirely","1997","35-65 y.","Urban Area","299","0.08208901574391","0.0738968039876468","0.0902812275001731","1"
"True entirely","1997","35-65 y.","Rural Area","163","0.0895509970145252","0.0779370455071092","0.101164948521941","1"
"True entirely","1997","66 and older","Urban Area","110","0.135205049038449","0.114726160450954","0.155683937625944","1"
"True entirely","1997","66 and older","Rural Area","50","0.145362645692645","0.114802530577196","0.175922760808095","1"
"Rather not true","1998","16-34 y.","Urban Area","","","","","3"
"Rather not true","1998","35-65 y.","Urban Area","","","","","3"
"Rather not true","1998","16-34 y.","Rural Area","","","","","3"
"Rather not true","1998","35-65 y.","Rural Area","","","","","3"
"Rather not true","1998","66 and older","Urban Area","","","","","3"
"Rather not true","1998","66 and older","Rural Area","","","","","3"
"Tends to agree","1998","16-34 y.","Rural Area","","","","","2"
"Tends to agree","1998","16-34 y.","Urban Area","","","","","2"
"Tends to agree","1998","35-65 y.","Urban Area","","","","","2"
"Tends to agree","1998","35-65 y.","Rural Area","","","","","2"
"Tends to agree","1998","66 and older","Urban Area","","","","","2"
"Tends to agree","1998","66 and older","Rural Area","","","","","2"
"Totally disagree","1998","16-34 y.","Urban Area","","","","","4"
"Totally disagree","1998","16-34 y.","Rural Area","","","","","4"
"Totally disagree","1998","35-65 y.","Urban Area","","","","","4"
"Totally disagree","1998","35-65 y.","Rural Area","","","","","4"
"Totally disagree","1998","66 and older","Urban Area","","","","","4"
"Totally disagree","1998","66 and older","Rural Area","","","","","4"
"True entirely","1998","16-34 y.","Urban Area","","","","","1"
"True entirely","1998","16-34 y.","Rural Area","","","","","1"
"True entirely","1998","35-65 y.","Urban Area","","","","","1"
"True entirely","1998","35-65 y.","Rural Area","","","","","1"
"True entirely","1998","66 and older","Urban Area","","","","","1"
"True entirely","1998","66 and older","Rural Area","","","","","1"
"Rather not true","1999","16-34 y.","Urban Area","","","","","3"
"Rather not true","1999","16-34 y.","Rural Area","","","","","3"
"Rather not true","1999","35-65 y.","Urban Area","","","","","3"
"Rather not true","1999","35-65 y.","Rural Area","","","","","3"
"Rather not true","1999","66 and older","Urban Area","","","","","3"
"Rather not true","1999","66 and older","Rural Area","","","","","3"
"Tends to agree","1999","16-34 y.","Urban Area","","","","","2"
"Tends to agree","1999","16-34 y.","Rural Area","","","","","2"
"Tends to agree","1999","35-65 y.","Urban Area","","","","","2"
"Tends to agree","1999","66 and older","Urban Area","","","","","2"
"Tends to agree","1999","35-65 y.","Rural Area","","","","","2"
"Tends to agree","1999","66 and older","Rural Area","","","","","2"
"Totally disagree","1999","16-34 y.","Urban Area","","","","","4"
"Totally disagree","1999","35-65 y.","Urban Area","","","","","4"
"Totally disagree","1999","16-34 y.","Rural Area","","","","","4"
"Totally disagree","1999","35-65 y.","Rural Area","","","","","4"
"Totally disagree","1999","66 and older","Urban Area","","","","","4"
"Totally disagree","1999","66 and older","Rural Area","","","","","4"
"True entirely","1999","16-34 y.","Urban Area","","","","","1"
"True entirely","1999","16-34 y.","Rural Area","","","","","1"
"True entirely","1999","35-65 y.","Urban Area","","","","","1"
"True entirely","1999","35-65 y.","Rural Area","","","","","1"
"True entirely","1999","66 and older","Urban Area","","","","","1"
"True entirely","1999","66 and older","Rural Area","","","","","1"
"Rather not true","2000","16-34 y.","Urban Area","","","","","3"
"Rather not true","2000","16-34 y.","Rural Area","","","","","3"
"Rather not true","2000","35-65 y.","Rural Area","","","","","3"
"Rather not true","2000","35-65 y.","Urban Area","","","","","3"
"Rather not true","2000","66 and older","Rural Area","","","","","3"
"Rather not true","2000","66 and older","Urban Area","","","","","3"
"Tends to agree","2000","16-34 y.","Urban Area","","","","","2"
"Tends to agree","2000","35-65 y.","Urban Area","","","","","2"
"Tends to agree","2000","16-34 y.","Rural Area","","","","","2"
"Tends to agree","2000","35-65 y.","Rural Area","","","","","2"
"Tends to agree","2000","66 and older","Urban Area","","","","","2"
"Tends to agree","2000","66 and older","Rural Area","","","","","2"
"Totally disagree","2000","16-34 y.","Urban Area","","","","","4"
"Totally disagree","2000","16-34 y.","Rural Area","","","","","4"
"Totally disagree","2000","35-65 y.","Urban Area","","","","","4"
"Totally disagree","2000","35-65 y.","Rural Area","","","","","4"
"Totally disagree","2000","66 and older","Urban Area","","","","","4"
"Totally disagree","2000","66 and older","Rural Area","","","","","4"
"True entirely","2000","16-34 y.","Urban Area","","","","","1"
"True entirely","2000","16-34 y.","Rural Area","","","","","1"
"True entirely","2000","35-65 y.","Urban Area","","","","","1"
"True entirely","2000","35-65 y.","Rural Area","","","","","1"
"True entirely","2000","66 and older","Urban Area","","","","","1"
"True entirely","2000","66 and older","Rural Area","","","","","1"
"Rather not true","2001","16-34 y.","Urban Area","","","","","3"
"Rather not true","2001","16-34 y.","Rural Area","","","","","3"
"Rather not true","2001","35-65 y.","Urban Area","","","","","3"
"Rather not true","2001","35-65 y.","Rural Area","","","","","3"
"Rather not true","2001","66 and older","Rural Area","","","","","3"
"Rather not true","2001","66 and older","Urban Area","","","","","3"
"Tends to agree","2001","16-34 y.","Urban Area","","","","","2"
"Tends to agree","2001","35-65 y.","Urban Area","","","","","2"
"Tends to agree","2001","16-34 y.","Rural Area","","","","","2"
"Tends to agree","2001","35-65 y.","Rural Area","","","","","2"
"Tends to agree","2001","66 and older","Urban Area","","","","","2"
"Tends to agree","2001","66 and older","Rural Area","","","","","2"
"Totally disagree","2001","16-34 y.","Rural Area","","","","","4"
"Totally disagree","2001","16-34 y.","Urban Area","","","","","4"
"Totally disagree","2001","35-65 y.","Urban Area","","","","","4"
"Totally disagree","2001","35-65 y.","Rural Area","","","","","4"
"Totally disagree","2001","66 and older","Urban Area","","","","","4"
"Totally disagree","2001","66 and older","Rural Area","","","","","4"
"True entirely","2001","16-34 y.","Urban Area","","","","","1"
"True entirely","2001","16-34 y.","Rural Area","","","","","1"
"True entirely","2001","35-65 y.","Urban Area","","","","","1"
"True entirely","2001","35-65 y.","Rural Area","","","","","1"
"True entirely","2001","66 and older","Urban Area","","","","","1"
"True entirely","2001","66 and older","Rural Area","","","","","1"
"Rather not true","2002","16-34 y.","Urban Area","","","","","3"
"Rather not true","2002","16-34 y.","Rural Area","","","","","3"
"Rather not true","2002","35-65 y.","Urban Area","","","","","3"
"Rather not true","2002","35-65 y.","Rural Area","","","","","3"
"Rather not true","2002","66 and older","Urban Area","","","","","3"
"Rather not true","2002","66 and older","Rural Area","","","","","3"
"Tends to agree","2002","16-34 y.","Urban Area","","","","","2"
"Tends to agree","2002","16-34 y.","Rural Area","","","","","2"
"Tends to agree","2002","35-65 y.","Urban Area","","","","","2"
"Tends to agree","2002","35-65 y.","Rural Area","","","","","2"
"Tends to agree","2002","66 and older","Urban Area","","","","","2"
"Tends to agree","2002","66 and older","Rural Area","","","","","2"
"Totally disagree","2002","16-34 y.","Urban Area","","","","","4"
"Totally disagree","2002","16-34 y.","Rural Area","","","","","4"
"Totally disagree","2002","35-65 y.","Urban Area","","","","","4"
"Totally disagree","2002","35-65 y.","Rural Area","","","","","4"
"Totally disagree","2002","66 and older","Urban Area","","","","","4"
"Totally disagree","2002","66 and older","Rural Area","","","","","4"
"True entirely","2002","16-34 y.","Urban Area","","","","","1"
"True entirely","2002","16-34 y.","Rural Area","","","","","1"
"True entirely","2002","35-65 y.","Urban Area","","","","","1"
"True entirely","2002","35-65 y.","Rural Area","","","","","1"
"True entirely","2002","66 and older","Urban Area","","","","","1"
"True entirely","2002","66 and older","Rural Area","","","","","1"
"Rather not true","2003","16-34 y.","Urban Area","","","","","3"
"Rather not true","2003","16-34 y.","Rural Area","","","","","3"
"Rather not true","2003","35-65 y.","Urban Area","","","","","3"
"Rather not true","2003","35-65 y.","Rural Area","","","","","3"
"Rather not true","2003","66 and older","Urban Area","","","","","3"
"Rather not true","2003","66 and older","Rural Area","","","","","3"
"Tends to agree","2003","16-34 y.","Urban Area","","","","","2"
"Tends to agree","2003","16-34 y.","Rural Area","","","","","2"
"Tends to agree","2003","35-65 y.","Rural Area","","","","","2"
"Tends to agree","2003","35-65 y.","Urban Area","","","","","2"
"Tends to agree","2003","66 and older","Urban Area","","","","","2"
"Tends to agree","2003","66 and older","Rural Area","","","","","2"
"Totally disagree","2003","16-34 y.","Urban Area","","","","","4"
"Totally disagree","2003","16-34 y.","Rural Area","","","","","4"
"Totally disagree","2003","35-65 y.","Urban Area","","","","","4"
"Totally disagree","2003","35-65 y.","Rural Area","","","","","4"
"Totally disagree","2003","66 and older","Urban Area","","","","","4"
"Totally disagree","2003","66 and older","Rural Area","","","","","4"
"True entirely","2003","16-34 y.","Urban Area","","","","","1"
"True entirely","2003","16-34 y.","Rural Area","","","","","1"
"True entirely","2003","35-65 y.","Rural Area","","","","","1"
"True entirely","2003","35-65 y.","Urban Area","","","","","1"
"True entirely","2003","66 and older","Rural Area","","","","","1"
"True entirely","2003","66 and older","Urban Area","","","","","1"
"Rather not true","2004","16-34 y.","Urban Area","","","","","3"
"Rather not true","2004","16-34 y.","Rural Area","","","","","3"
"Rather not true","2004","35-65 y.","Urban Area","","","","","3"
"Rather not true","2004","35-65 y.","Rural Area","","","","","3"
"Rather not true","2004","66 and older","Urban Area","","","","","3"
"Rather not true","2004","66 and older","Rural Area","","","","","3"
"Tends to agree","2004","16-34 y.","Urban Area","","","","","2"
"Tends to agree","2004","16-34 y.","Rural Area","","","","","2"
"Tends to agree","2004","35-65 y.","Urban Area","","","","","2"
