"plh0189","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Rather not true","1990","Baden-Württemberg","in school","","","","","3"
"Rather not true","1990","Baden-Württemberg","inadequately","","","","","3"
"Rather not true","1990","Baden-Württemberg","general elemantary","","","","","3"
"Rather not true","1990","Baden-Württemberg","middle vocational","","","","","3"
"Rather not true","1990","Baden-Württemberg","vocational + Abi","","","","","3"
"Rather not true","1990","Baden-Württemberg","higher vocational","","","","","3"
"Rather not true","1990","Baden-Württemberg","higher education","","","","","3"
"Rather not true","1990","Bavaria","in school","","","","","3"
"Rather not true","1990","Bavaria","inadequately","","","","","3"
"Rather not true","1990","Bavaria","general elemantary","","","","","3"
"Rather not true","1990","Bavaria","middle vocational","","","","","3"
"Rather not true","1990","Brandenburg","middle vocational","86","0.230084713163376","0.188578329407704","0.271591096919048","3"
"Rather not true","1990","Brandenburg","vocational + Abi","5","","","","3"
"Rather not true","1990","Brandenburg","higher vocational","11","","","","3"
"Rather not true","1990","Brandenburg","higher education","24","","","","3"
"Rather not true","1990","Mecklenburg-Western Pomerania","in school","2","","","","3"
"Rather not true","1990","Mecklenburg-Western Pomerania","inadequately","1","","","","3"
"Rather not true","1990","Mecklenburg-Western Pomerania","general elemantary","19","","","","3"
"Rather not true","1990","Hesse","general elemantary","","","","","3"
"Rather not true","1990","Hesse","middle vocational","","","","","3"
"Rather not true","1990","Hesse","vocational + Abi","","","","","3"
"Rather not true","1990","Hesse","higher vocational","","","","","3"
"Rather not true","1990","Hesse","higher education","","","","","3"
"Rather not true","1990","Bavaria","vocational + Abi","","","","","3"
"Rather not true","1990","Bavaria","higher vocational","","","","","3"
"Rather not true","1990","Bavaria","higher education","","","","","3"
"Rather not true","1990","Berlin","in school","","","","","3"
"Rather not true","1990","Berlin","inadequately","","","","","3"
"Rather not true","1990","Berlin","general elemantary","5","","","","3"
"Rather not true","1990","Berlin","middle vocational","19","","","","3"
"Rather not true","1990","Berlin","vocational + Abi","2","","","","3"
"Rather not true","1990","Berlin","higher vocational","","","","","3"
"Rather not true","1990","Berlin","higher education","24","","","","3"
"Rather not true","1990","Brandenburg","in school","3","","","","3"
"Rather not true","1990","Brandenburg","inadequately","1","","","","3"
"Rather not true","1990","Brandenburg","general elemantary","25","","","","3"
"Rather not true","1990","Hesse","inadequately","","","","","3"
"Tends to agree","1990","Schleswig-Holstein","in school","","","","","2"
"Tends to agree","1990","Baden-Württemberg","inadequately","","","","","2"
"Tends to agree","1990","Baden-Württemberg","general elemantary","","","","","2"
"Tends to agree","1990","Baden-Württemberg","middle vocational","","","","","2"
"Tends to agree","1990","Baden-Württemberg","vocational + Abi","","","","","2"
"Tends to agree","1990","Baden-Württemberg","higher vocational","","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","middle vocational","28","","","","2"
"Tends to agree","1990","Schleswig-Holstein","inadequately","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","general elemantary","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","middle vocational","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","vocational + Abi","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","higher vocational","","","","","2"
"Tends to agree","1990","Schleswig-Holstein","higher education","","","","","2"
"Tends to agree","1990","Lower Saxony","higher education","","","","","2"
"Tends to agree","1990","Bremen","in school","","","","","2"
"Tends to agree","1990","Bremen","inadequately","","","","","2"
"Tends to agree","1990","Bremen","general elemantary","","","","","2"
"Tends to agree","1990","Bremen","middle vocational","","","","","2"
"Tends to agree","1990","Bremen","higher vocational","","","","","2"
"Tends to agree","1990","Bremen","higher education","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","in school","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","inadequately","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","general elemantary","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","middle vocational","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Tends to agree","1990","Baden-Württemberg","in school","","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","higher education","8","","","","2"
"Tends to agree","1990","Saxony","in school","","","","","2"
"Tends to agree","1990","Saxony","inadequately","","","","","2"
"Tends to agree","1990","Saxony","general elemantary","26","","","","2"
"Tends to agree","1990","Saxony","middle vocational","69","0.106557136306934","0.084749450398416","0.128364822215452","2"
"Tends to agree","1990","Thuringia","inadequately","","","","","2"
"Tends to agree","1990","Thuringia","general elemantary","13","","","","2"
"Tends to agree","1990","Thuringia","middle vocational","36","0.077500997643221","0.0537289519971482","0.101273043289294","2"
"Tends to agree","1990","Thuringia","vocational + Abi","3","","","","2"
"Tends to agree","1990","Thuringia","higher vocational","1","","","","2"
"Tends to agree","1990","Thuringia","higher education","7","","","","2"
"Tends to agree","1990","Hamburg","in school","","","","","2"
"Tends to agree","1990","Hamburg","inadequately","","","","","2"
"Tends to agree","1990","Hamburg","general elemantary","","","","","2"
"Tends to agree","1990","Hamburg","middle vocational","","","","","2"
"Tends to agree","1990","Hamburg","vocational + Abi","","","","","2"
"Tends to agree","1990","Hamburg","higher vocational","","","","","2"
"Tends to agree","1990","Hamburg","higher education","","","","","2"
"Tends to agree","1990","Lower Saxony","in school","","","","","2"
"Tends to agree","1990","Lower Saxony","inadequately","","","","","2"
"Tends to agree","1990","Lower Saxony","general elemantary","","","","","2"
"Tends to agree","1990","Lower Saxony","middle vocational","","","","","2"
"Tends to agree","1990","Lower Saxony","vocational + Abi","","","","","2"
"Tends to agree","1990","Lower Saxony","higher vocational","","","","","2"
"Tends to agree","1990","Bremen","vocational + Abi","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","higher vocational","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","higher education","","","","","2"
"Tends to agree","1990","Hesse","in school","","","","","2"
"Tends to agree","1990","Hesse","inadequately","","","","","2"
"Tends to agree","1990","Hesse","general elemantary","","","","","2"
"Tends to agree","1990","Hesse","middle vocational","","","","","2"
"Tends to agree","1990","Hesse","vocational + Abi","","","","","2"
"Tends to agree","1990","Hesse","higher vocational","","","","","2"
"Tends to agree","1990","Hesse","higher education","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Tends to agree","1990","Saxony","vocational + Abi","3","","","","2"
"Tends to agree","1990","Saxony","higher vocational","2","","","","2"
"Tends to agree","1990","Saxony","higher education","29","","","","2"
"Tends to agree","1990","Saxony-Anhalt","in school","2","","","","2"
"Tends to agree","1990","Saxony-Anhalt","inadequately","","","","","2"
"Tends to agree","1990","Saxony-Anhalt","general elemantary","18","","","","2"
"Tends to agree","1990","Saxony-Anhalt","middle vocational","43","0.102401220102481","0.0743585984267605","0.1304438417782","2"
"Tends to agree","1990","Saxony-Anhalt","vocational + Abi","","","","","2"
"Tends to agree","1990","Saxony-Anhalt","higher vocational","1","","","","2"
"Tends to agree","1990","Saxony-Anhalt","higher education","12","","","","2"
"Tends to agree","1990","Thuringia","in school","","","","","2"
"Tends to agree","1990","Baden-Württemberg","higher education","","","","","2"
"Tends to agree","1990","Bavaria","in school","","","","","2"
"Tends to agree","1990","Bavaria","inadequately","","","","","2"
"Tends to agree","1990","Bavaria","general elemantary","","","","","2"
"Tends to agree","1990","Bavaria","middle vocational","","","","","2"
"Tends to agree","1990","Bavaria","vocational + Abi","","","","","2"
"Tends to agree","1990","Bavaria","higher vocational","","","","","2"
"Tends to agree","1990","Bavaria","higher education","","","","","2"
"Tends to agree","1990","Brandenburg","higher vocational","2","","","","2"
"Tends to agree","1990","Brandenburg","higher education","18","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Tends to agree","1990","Berlin","in school","1","","","","2"
"Tends to agree","1990","Berlin","inadequately","","","","","2"
"Tends to agree","1990","Berlin","general elemantary","2","","","","2"
"Tends to agree","1990","Berlin","middle vocational","14","","","","2"
"Tends to agree","1990","Berlin","vocational + Abi","","","","","2"
"Tends to agree","1990","Berlin","higher vocational","","","","","2"
"Tends to agree","1990","Berlin","higher education","10","","","","2"
"Tends to agree","1990","Brandenburg","vocational + Abi","2","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","in school","1","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","general elemantary","8","","","","2"
"Tends to agree","1990","Brandenburg","in school","","","","","2"
"Tends to agree","1990","Brandenburg","general elemantary","9","","","","2"
"Tends to agree","1990","Brandenburg","inadequately","","","","","2"
"Tends to agree","1990","Brandenburg","middle vocational","27","","","","2"
"Totally disagree","1990","Thuringia","vocational + Abi","7","","","","4"
"Totally disagree","1990","Saxony","general elemantary","73","0.413596623787683","0.337760293869351","0.489432953706015","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","middle vocational","189","0.667618695816545","0.612832460341147","0.722404931291942","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","higher vocational","29","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","higher education","64","0.611548099744474","0.52087665468086","0.702219544808088","4"
"Totally disagree","1990","Saxony","in school","2","","","","4"
"Totally disagree","1990","Saxony","inadequately","6","","","","4"
"Totally disagree","1990","Saxony","middle vocational","473","0.59072475608677","0.555972320668687","0.625477191504852","4"
"Totally disagree","1990","Saxony-Anhalt","inadequately","","","","","4"
"Totally disagree","1990","Thuringia","inadequately","","","","","4"
"Totally disagree","1990","Thuringia","general elemantary","30","0.39995511257955","0.284364905470207","0.515545319688892","4"
"Totally disagree","1990","Thuringia","middle vocational","327","0.669099939805683","0.627266471253537","0.71093340835783","4"
"Totally disagree","1990","Thuringia","higher vocational","29","","","","4"
"Totally disagree","1990","Thuringia","higher education","91","0.6657248777309","0.585553067098525","0.745896688363274","4"
"Totally disagree","1990","Saxony","vocational + Abi","14","","","","4"
"Totally disagree","1990","Saxony","higher vocational","52","0.694156202995858","0.588458608455591","0.799853797536125","4"
"Totally disagree","1990","Saxony","higher education","183","0.632553258486277","0.576679122131448","0.688427394841107","4"
"Totally disagree","1990","Saxony-Anhalt","in school","5","","","","4"
"Totally disagree","1990","Saxony-Anhalt","general elemantary","66","0.518219285377948","0.426896181854728","0.609542388901168","4"
"Totally disagree","1990","Saxony-Anhalt","middle vocational","284","0.632038789260614","0.587432324366123","0.676645254155105","4"
"Totally disagree","1990","Saxony-Anhalt","vocational + Abi","6","","","","4"
"Totally disagree","1990","Saxony-Anhalt","higher vocational","39","0.758410378511779","0.640932992788152","0.875887764235406","4"
"Totally disagree","1990","Saxony-Anhalt","higher education","117","0.681412135413971","0.61198254778573","0.750841723042211","4"
"Totally disagree","1990","Thuringia","in school","4","","","","4"
"Totally disagree","1990","Schleswig-Holstein","in school","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","inadequately","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","general elemantary","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","middle vocational","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","vocational + Abi","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","higher vocational","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","higher education","","","","","4"
"Totally disagree","1990","Hamburg","in school","","","","","4"
"Totally disagree","1990","Hamburg","inadequately","","","","","4"
"Totally disagree","1990","Hamburg","general elemantary","","","","","4"
"Totally disagree","1990","Hamburg","middle vocational","","","","","4"
"Totally disagree","1990","Hamburg","vocational + Abi","","","","","4"
"Totally disagree","1990","Hamburg","higher vocational","","","","","4"
"Totally disagree","1990","Hamburg","higher education","","","","","4"
"Totally disagree","1990","Lower Saxony","in school","","","","","4"
"Totally disagree","1990","Lower Saxony","inadequately","","","","","4"
"Totally disagree","1990","Lower Saxony","general elemantary","","","","","4"
"Totally disagree","1990","Lower Saxony","middle vocational","","","","","4"
"Totally disagree","1990","Lower Saxony","vocational + Abi","","","","","4"
"Totally disagree","1990","Lower Saxony","higher vocational","","","","","4"
"Totally disagree","1990","Lower Saxony","higher education","","","","","4"
"Totally disagree","1990","Bremen","in school","","","","","4"
"Totally disagree","1990","Bremen","inadequately","","","","","4"
"Totally disagree","1990","Bremen","general elemantary","","","","","4"
"Totally disagree","1990","Bremen","middle vocational","","","","","4"
"Totally disagree","1990","Bremen","vocational + Abi","","","","","4"
"Totally disagree","1990","Bremen","higher vocational","","","","","4"
"Totally disagree","1990","Bremen","higher education","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","in school","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","inadequately","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","general elemantary","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","middle vocational","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","vocational + Abi","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","higher vocational","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","higher education","","","","","4"
"Totally disagree","1990","Hesse","in school","","","","","4"
"Totally disagree","1990","Hesse","inadequately","","","","","4"
"Totally disagree","1990","Hesse","general elemantary","","","","","4"
"Totally disagree","1990","Hesse","middle vocational","","","","","4"
"Totally disagree","1990","Hesse","vocational + Abi","","","","","4"
"Totally disagree","1990","Hesse","higher vocational","","","","","4"
"Totally disagree","1990","Hesse","higher education","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","inadequately","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","general elemantary","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","middle vocational","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","higher education","","","","","4"
"Totally disagree","1990","Baden-Württemberg","in school","","","","","4"
"Totally disagree","1990","Baden-Württemberg","inadequately","","","","","4"
"Totally disagree","1990","Baden-Württemberg","general elemantary","","","","","4"
"Totally disagree","1990","Baden-Württemberg","middle vocational","","","","","4"
"Totally disagree","1990","Baden-Württemberg","vocational + Abi","","","","","4"
"Totally disagree","1990","Baden-Württemberg","higher vocational","","","","","4"
"Totally disagree","1990","Baden-Württemberg","higher education","","","","","4"
"Totally disagree","1990","Bavaria","in school","","","","","4"
"Totally disagree","1990","Bavaria","inadequately","","","","","4"
"Totally disagree","1990","Bavaria","general elemantary","","","","","4"
"Totally disagree","1990","Bavaria","middle vocational","","","","","4"
"Totally disagree","1990","Bavaria","vocational + Abi","","","","","4"
"Totally disagree","1990","Bavaria","higher vocational","","","","","4"
"Totally disagree","1990","Bavaria","higher education","","","","","4"
"Totally disagree","1990","Berlin","in school","","","","","4"
"Totally disagree","1990","Berlin","inadequately","","","","","4"
"Totally disagree","1990","Berlin","general elemantary","9","","","","4"
"Totally disagree","1990","Berlin","middle vocational","84","0.56694682732445","0.483670720457321","0.650222934191579","4"
"Totally disagree","1990","Berlin","vocational + Abi","5","","","","4"
"Totally disagree","1990","Berlin","higher vocational","14","","","","4"
"Totally disagree","1990","Berlin","higher education","65","0.523686200223437","0.431190567692791","0.616181832754082","4"
"Totally disagree","1990","Brandenburg","in school","4","","","","4"
"Totally disagree","1990","Brandenburg","inadequately","","","","","4"
"Totally disagree","1990","Brandenburg","general elemantary","37","0.466126369775464","0.358806505141298","0.57344623440963","4"
"Totally disagree","1990","Brandenburg","middle vocational","236","0.570470588106654","0.521654539127815","0.619286637085494","4"
"Totally disagree","1990","Brandenburg","vocational + Abi","8","","","","4"
"Totally disagree","1990","Brandenburg","higher vocational","35","0.647877007701946","0.516790957223645","0.778963058180246","4"
"Totally disagree","1990","Brandenburg","higher education","115","0.639824710719284","0.568902997442305","0.710746423996262","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","in school","5","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","inadequately","1","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","general elemantary","34","0.508570115019803","0.386090361460711","0.631049868578895","4"
"True entirely","1990","Schleswig-Holstein","in school","","","","","1"
"True entirely","1990","Schleswig-Holstein","inadequately","","","","","1"
"True entirely","1990","Schleswig-Holstein","general elemantary","","","","","1"
"True entirely","1990","Schleswig-Holstein","middle vocational","","","","","1"
"True entirely","1990","Schleswig-Holstein","vocational + Abi","","","","","1"
"True entirely","1990","Schleswig-Holstein","higher vocational","","","","","1"
"True entirely","1990","Schleswig-Holstein","higher education","","","","","1"
"True entirely","1990","Hamburg","in school","","","","","1"
"True entirely","1990","Hamburg","inadequately","","","","","1"
"True entirely","1990","Hamburg","general elemantary","","","","","1"
"True entirely","1990","Hamburg","middle vocational","","","","","1"
"True entirely","1990","Hamburg","vocational + Abi","","","","","1"
"True entirely","1990","Hamburg","higher vocational","","","","","1"
"True entirely","1990","Hamburg","higher education","","","","","1"
"True entirely","1990","Lower Saxony","in school","","","","","1"
"True entirely","1990","Lower Saxony","inadequately","","","","","1"
"True entirely","1990","Lower Saxony","general elemantary","","","","","1"
"True entirely","1990","Lower Saxony","middle vocational","","","","","1"
"True entirely","1990","Lower Saxony","vocational + Abi","","","","","1"
"True entirely","1990","Lower Saxony","higher vocational","","","","","1"
"True entirely","1990","Lower Saxony","higher education","","","","","1"
"True entirely","1990","Bremen","in school","","","","","1"
"True entirely","1990","Bremen","inadequately","","","","","1"
"True entirely","1990","Bremen","general elemantary","","","","","1"
"True entirely","1990","Bremen","middle vocational","","","","","1"
"True entirely","1990","Bremen","vocational + Abi","","","","","1"
"True entirely","1990","Bremen","higher vocational","","","","","1"
"True entirely","1990","Bremen","higher education","","","","","1"
"True entirely","1990","North Rhine-Westphalia","in school","","","","","1"
"True entirely","1990","North Rhine-Westphalia","inadequately","","","","","1"
"True entirely","1990","North Rhine-Westphalia","general elemantary","","","","","1"
"True entirely","1990","North Rhine-Westphalia","middle vocational","","","","","1"
"True entirely","1990","North Rhine-Westphalia","vocational + Abi","","","","","1"
"True entirely","1990","North Rhine-Westphalia","higher vocational","","","","","1"
"True entirely","1990","North Rhine-Westphalia","higher education","","","","","1"
"True entirely","1990","Hesse","in school","","","","","1"
"True entirely","1990","Hesse","inadequately","","","","","1"
"True entirely","1990","Hesse","general elemantary","","","","","1"
"True entirely","1990","Hesse","middle vocational","","","","","1"
"True entirely","1990","Hesse","vocational + Abi","","","","","1"
"True entirely","1990","Hesse","higher vocational","","","","","1"
"True entirely","1990","Hesse","higher education","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","in school","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"True entirely","1990","Baden-Württemberg","in school","","","","","1"
"True entirely","1990","Baden-Württemberg","inadequately","","","","","1"
"True entirely","1990","Baden-Württemberg","general elemantary","","","","","1"
"True entirely","1990","Baden-Württemberg","middle vocational","","","","","1"
"True entirely","1990","Baden-Württemberg","vocational + Abi","","","","","1"
"True entirely","1990","Baden-Württemberg","higher vocational","","","","","1"
"True entirely","1990","Baden-Württemberg","higher education","","","","","1"
"True entirely","1990","Bavaria","in school","","","","","1"
"True entirely","1990","Bavaria","inadequately","","","","","1"
"True entirely","1990","Bavaria","general elemantary","","","","","1"
"True entirely","1990","Bavaria","middle vocational","","","","","1"
"True entirely","1990","Bavaria","vocational + Abi","","","","","1"
"True entirely","1990","Bavaria","higher vocational","","","","","1"
"True entirely","1990","Bavaria","higher education","","","","","1"
"True entirely","1990","Berlin","in school","","","","","1"
"True entirely","1990","Berlin","inadequately","","","","","1"
"True entirely","1990","Berlin","general elemantary","6","","","","1"
"True entirely","1990","Berlin","middle vocational","19","","","","1"
"True entirely","1990","Berlin","vocational + Abi","1","","","","1"
"True entirely","1990","Berlin","higher vocational","1","","","","1"
"True entirely","1990","Berlin","higher education","13","","","","1"
"True entirely","1990","Brandenburg","in school","","","","","1"
"True entirely","1990","Brandenburg","inadequately","","","","","1"
"True entirely","1990","Brandenburg","general elemantary","12","","","","1"
"True entirely","1990","Brandenburg","middle vocational","46","0.125115479282047","0.0924882322246229","0.157742726339472","1"
"True entirely","1990","Brandenburg","vocational + Abi","1","","","","1"
"True entirely","1990","Brandenburg","higher vocational","3","","","","1"
"True entirely","1990","Brandenburg","higher education","19","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","in school","","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","middle vocational","12","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","higher vocational","1","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","higher education","4","","","","1"
"True entirely","1990","Saxony","in school","","","","","1"
"True entirely","1990","Saxony","inadequately","1","","","","1"
"True entirely","1990","Saxony","general elemantary","22","","","","1"
"True entirely","1990","Saxony","middle vocational","65","0.0820455692633637","0.0626490836494716","0.101442054877256","1"
"True entirely","1990","Saxony","vocational + Abi","3","","","","1"
"True entirely","1990","Saxony","higher vocational","4","","","","1"
"True entirely","1990","Saxony","higher education","23","","","","1"
"True entirely","1990","Saxony-Anhalt","in school","","","","","1"
"True entirely","1990","Saxony-Anhalt","inadequately","","","","","1"
"True entirely","1990","Saxony-Anhalt","general elemantary","10","","","","1"
"True entirely","1990","Saxony-Anhalt","middle vocational","45","0.102735440560247","0.0746523227787891","0.130818558341706","1"
"True entirely","1990","Saxony-Anhalt","vocational + Abi","1","","","","1"
"True entirely","1990","Saxony-Anhalt","higher vocational","2","","","","1"
"True entirely","1990","Saxony-Anhalt","higher education","6","","","","1"
"True entirely","1990","Thuringia","in school","1","","","","1"
"True entirely","1990","Thuringia","inadequately","","","","","1"
