"plh0189","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Brandenburg","Employed","126","0.262823334014094","0.223730121490512","0.301916546537676","3"
"Rather not true","1992","Saxony","Not Employed","104","0.33811784692728","0.284763599013706","0.391472094840853","3"
"Rather not true","1992","Saxony","Employed","221","0.268157165465002","0.238428378348737","0.297885952581267","3"
"Rather not true","1992","Saxony-Anhalt","Not Employed","53","0.250293010350028","0.192255156417408","0.308330864282648","3"
"Rather not true","1992","Saxony-Anhalt","Employed","149","0.269096626848962","0.232463161428135","0.30573009226979","3"
"Rather not true","1992","Thuringia","Not Employed","55","0.308008139707345","0.240750690326365","0.375265589088326","3"
"Rather not true","1992","Thuringia","Employed","133","0.275906094111528","0.236728191565302","0.315083996657753","3"
"Tends to agree","1992","Lower Saxony","Not Employed","53","0.222163312442768","0.175962641859779","0.268363983025758","2"
"Tends to agree","1992","North Rhine-Westphalia","Not Employed","86","0.13638111379753","0.111065764589564","0.161696463005495","2"
"Tends to agree","1992","Bremen","Employed","6","","","","2"
"Tends to agree","1992","Lower Saxony","Employed","54","0.123344294941502","0.0952960820671914","0.151392507815812","2"
"Tends to agree","1992","Hamburg","Employed","1","","","","2"
"Tends to agree","1992","Bremen","Not Employed","5","","","","2"
"Tends to agree","1992","Schleswig-Holstein","Not Employed","14","","","","2"
"Tends to agree","1992","North Rhine-Westphalia","Employed","83","0.074775757652045","0.0598124831095452","0.0897390321945447","2"
"Tends to agree","1992","Hesse","Not Employed","36","0.182874538521562","0.133866182571973","0.231882894471151","2"
"Tends to agree","1992","Schleswig-Holstein","Employed","15","","","","2"
"Tends to agree","1992","Hamburg","Not Employed","7","","","","2"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Employed","32","0.107435042139451","0.074175300621007","0.140694783657894","2"
"Tends to agree","1992","Bavaria","Not Employed","71","0.184480525279179","0.148030662804133","0.220930387754226","2"
"Tends to agree","1992","Hesse","Employed","31","0.0735935192327354","0.04853238968618","0.0986546487792907","2"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Not Employed","39","0.197936389826807","0.144046701423311","0.251826078230303","2"
"Tends to agree","1992","Baden-Württemberg","Not Employed","43","0.146587731146691","0.10937328103455","0.183802181258831","2"
"Tends to agree","1992","Baden-Württemberg","Employed","75","0.108208865134968","0.0861814057940786","0.130236324475858","2"
"Tends to agree","1992","Bavaria","Employed","81","0.102207563002735","0.0821248740125661","0.122290251992903","2"
"Tends to agree","1992","Berlin","Not Employed","23","","","","2"
"Tends to agree","1992","Brandenburg","Employed","37","0.0803701761857771","0.0562245988477444","0.10451575352381","2"
"Tends to agree","1992","Berlin","Employed","26","","","","2"
"Tends to agree","1992","Brandenburg","Not Employed","26","","","","2"
"Tends to agree","1992","Saxony","Not Employed","51","0.179639236249683","0.136343247717158","0.222935224782209","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Employed","43","0.142524450076986","0.104040998264094","0.181007901889877","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Not Employed","15","","","","2"
"Tends to agree","1992","Saxony","Employed","69","0.0950682428558846","0.0753848834009116","0.114751602310858","2"
"Tends to agree","1992","Saxony-Anhalt","Not Employed","27","","","","2"
"Tends to agree","1992","Thuringia","Employed","39","0.090818317260179","0.0656313920292086","0.116005242491149","2"
"Tends to agree","1992","Thuringia","Not Employed","21","","","","2"
"Tends to agree","1992","Saxony-Anhalt","Employed","47","0.0728110025128354","0.0513486890440974","0.0942733159815734","2"
"Totally disagree","1992","Schleswig-Holstein","Not Employed","45","0.491107803183901","0.386059321954295","0.596156284413508","4"
"Totally disagree","1992","Schleswig-Holstein","Employed","85","0.510927458733269","0.432232211549001","0.589622705917537","4"
"Totally disagree","1992","Hamburg","Employed","50","0.648118083010939","0.535437498881799","0.760798667140079","4"
"Totally disagree","1992","Lower Saxony","Not Employed","159","0.467829490605257","0.412374952017379","0.523284029193136","4"
"Totally disagree","1992","Hamburg","Not Employed","27","","","","4"
"Totally disagree","1992","Lower Saxony","Employed","299","0.519974327597827","0.477360130222091","0.562588524973563","4"
"Totally disagree","1992","North Rhine-Westphalia","Not Employed","369","0.494193302011118","0.457313680442414","0.531072923579823","4"
"Totally disagree","1992","Bremen","Not Employed","28","","","","4"
"Totally disagree","1992","Bremen","Employed","26","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","Employed","689","0.559476936575598","0.531234760845315","0.58771911230588","4"
"Totally disagree","1992","Berlin","Employed","227","0.593366007873535","0.543179456527572","0.643552559219497","4"
"Totally disagree","1992","Brandenburg","Not Employed","81","0.446729490928644","0.373694805602436","0.519764176254851","4"
"Totally disagree","1992","Berlin","Not Employed","71","0.488939687100047","0.403664074333715","0.574215299866379","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Not Employed","93","0.41064260642263","0.344106127322379","0.477179085522881","4"
"Totally disagree","1992","Brandenburg","Employed","290","0.587547697426736","0.543826500689589","0.631268894163883","4"
"Totally disagree","1992","Hesse","Not Employed","122","0.472153779084311","0.408862396345381","0.535445161823241","4"
"Totally disagree","1992","Hesse","Employed","244","0.565241983663047","0.517662352756864","0.612821614569229","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Employed","220","0.641328625713971","0.589815886390575","0.692841365037368","4"
"Totally disagree","1992","Baden-Württemberg","Not Employed","162","0.435978215712372","0.383803067970343","0.4881533634544","4"
"Totally disagree","1992","Baden-Württemberg","Employed","350","0.441710001856487","0.406497251146648","0.476922752566326","4"
"Totally disagree","1992","Bavaria","Not Employed","205","0.431798977966288","0.385251594550951","0.478346361381625","4"
"Totally disagree","1992","Bavaria","Employed","463","0.51912186082734","0.4859977254549","0.552245996199779","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Not Employed","49","0.473394908183876","0.376021197036765","0.570768619330987","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Employed","174","0.541976345508334","0.487129383126533","0.596823307890134","4"
"Totally disagree","1992","Saxony","Not Employed","128","0.408614723111508","0.353172979631984","0.464056466591033","4"
"Totally disagree","1992","Saxony","Employed","493","0.557894056634208","0.52456579825671","0.591222315011707","4"
"Totally disagree","1992","Saxony-Anhalt","Not Employed","102","0.408791496488702","0.34292531796165","0.474657675015755","4"
"Totally disagree","1992","Saxony-Anhalt","Employed","317","0.56893970300896","0.528032854131932","0.609846551885988","4"
"Totally disagree","1992","Thuringia","Not Employed","89","0.453159340350596","0.380638192265288","0.525680488435905","4"
"Totally disagree","1992","Thuringia","Employed","296","0.569839988324026","0.526443501978853","0.6132364746692","4"
"True entirely","1992","Schleswig-Holstein","Not Employed","8","","","","1"
"True entirely","1992","Schleswig-Holstein","Employed","10","","","","1"
"True entirely","1992","Hamburg","Not Employed","1","","","","1"
"True entirely","1992","Hamburg","Employed","2","","","","1"
"True entirely","1992","Lower Saxony","Not Employed","20","","","","1"
"True entirely","1992","Lower Saxony","Employed","22","","","","1"
"True entirely","1992","Bremen","Not Employed","7","","","","1"
"True entirely","1992","Bremen","Employed","1","","","","1"
"True entirely","1992","North Rhine-Westphalia","Not Employed","62","0.0981599749873766","0.0762128461536933","0.12010710382106","1"
"True entirely","1992","North Rhine-Westphalia","Employed","85","0.0789725171863498","0.0636299859280534","0.0943150484446462","1"
"True entirely","1992","Hesse","Not Employed","20","","","","1"
"True entirely","1992","Hesse","Employed","21","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Not Employed","20","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Employed","14","","","","1"
"True entirely","1992","Baden-Württemberg","Not Employed","39","0.150382520502252","0.112773350178423","0.187991690826081","1"
"True entirely","1992","Baden-Württemberg","Employed","66","0.101560226868316","0.0801408058360395","0.122979647900592","1"
"True entirely","1992","Bavaria","Not Employed","41","0.111896750942912","0.0822727351741411","0.141520766711683","1"
"True entirely","1992","Bavaria","Employed","54","0.0617970477560775","0.0458336756826014","0.0777604198295535","1"
"True entirely","1992","Berlin","Not Employed","9","","","","1"
"True entirely","1992","Berlin","Employed","31","0.0776763489535515","0.0503293133277418","0.105023384579361","1"
"True entirely","1992","Brandenburg","Not Employed","20","","","","1"
"True entirely","1992","Brandenburg","Employed","34","0.0692587923733928","0.0467093639009952","0.0918082208457905","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Not Employed","9","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Employed","18","","","","1"
"True entirely","1992","Saxony","Not Employed","19","","","","1"
"True entirely","1992","Saxony","Employed","70","0.0788805350449052","0.0607914550542104","0.0969696150355999","1"
"True entirely","1992","Saxony-Anhalt","Not Employed","32","0.156954687313584","0.10821824665663","0.205691127970537","1"
"True entirely","1992","Saxony-Anhalt","Employed","50","0.0891526676292419","0.0656138924846409","0.112691442773843","1"
"True entirely","1992","Thuringia","Not Employed","16","","","","1"
"True entirely","1992","Thuringia","Employed","32","0.0634356003042669","0.0420708196384932","0.0848003809700406","1"
"Rather not true","1993","Hamburg","Not Employed","13","","","","3"
"Rather not true","1993","Schleswig-Holstein","Employed","46","0.284022245541323","0.219215895575453","0.348828595507193","3"
"Rather not true","1993","Hamburg","Employed","16","","","","3"
"Rather not true","1993","Schleswig-Holstein","Not Employed","27","","","","3"
"Rather not true","1993","Lower Saxony","Employed","164","0.293534514337329","0.25757342852032","0.329495600154338","3"
"Rather not true","1993","Bremen","Not Employed","11","","","","3"
"Rather not true","1993","Bremen","Employed","12","","","","3"
"Rather not true","1993","Lower Saxony","Not Employed","81","0.206260390601806","0.164463518224407","0.248057262979206","3"
"Rather not true","1993","North Rhine-Westphalia","Not Employed","265","0.285051258736237","0.255864271390334","0.31423824608214","3"
"Rather not true","1993","North Rhine-Westphalia","Employed","422","0.286207078099931","0.263997551339189","0.308416604860673","3"
"Rather not true","1993","Hesse","Not Employed","75","0.235969087216305","0.187598065924601","0.28434010850801","3"
"Rather not true","1993","Hesse","Employed","166","0.300438951912177","0.264781347926798","0.336096555897557","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","Not Employed","64","0.250034907262056","0.196248905156428","0.303820909367683","3"
"Rather not true","1993","Baden-Württemberg","Employed","415","0.335594026474862","0.309301258254813","0.36188679469491","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","Employed","92","0.2443642949086","0.201607283813861","0.287121306003339","3"
"Rather not true","1993","Baden-Württemberg","Not Employed","165","0.311495292443862","0.272289982010205","0.350700602877518","3"
"Rather not true","1993","Bavaria","Not Employed","146","0.303124741971143","0.262471464813448","0.343778019128838","3"
"Rather not true","1993","Bavaria","Employed","368","0.333958672476792","0.306448198560278","0.361469146393306","3"
"Rather not true","1993","Berlin","Not Employed","34","0.236097090354783","0.171493233443574","0.300700947265992","3"
"Rather not true","1993","Berlin","Employed","109","0.29682708242784","0.252496765212993","0.341157399642687","3"
"Rather not true","1993","Brandenburg","Not Employed","60","0.276568006964254","0.216497940169299","0.336638073759209","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","Not Employed","37","0.264202670858597","0.189270213385371","0.339135128331823","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","Employed","59","0.202711293917072","0.154935224398671","0.250487363435474","3"
"Rather not true","1993","Brandenburg","Employed","110","0.25133192828603","0.209747719956602","0.292916136615457","3"
"Rather not true","1993","Saxony","Not Employed","118","0.301322128347702","0.255249858346498","0.347394398348907","3"
"Rather not true","1993","Saxony","Employed","195","0.264294350227944","0.232306677335925","0.296282023119963","3"
"Rather not true","1993","Saxony-Anhalt","Not Employed","59","0.223095116255311","0.169866752357735","0.276323480152887","3"
"Rather not true","1993","Saxony-Anhalt","Employed","147","0.303110378206623","0.263104250859025","0.34311650555422","3"
"Rather not true","1993","Thuringia","Not Employed","58","0.259082729310772","0.201187758210461","0.316977700411083","3"
"Rather not true","1993","Thuringia","Employed","103","0.246879220785964","0.206680564106534","0.287077877465394","3"
"Tends to agree","1993","Bremen","Not Employed","1","","","","2"
"Tends to agree","1993","Hamburg","Employed","7","","","","2"
"Tends to agree","1993","Schleswig-Holstein","Not Employed","22","","","","2"
"Tends to agree","1993","Bremen","Employed","6","","","","2"
"Tends to agree","1993","Lower Saxony","Not Employed","55","0.175018647989287","0.135766713183267","0.214270582795306","2"
"Tends to agree","1993","Lower Saxony","Employed","71","0.128583633899349","0.102149600242782","0.155017667555916","2"
"Tends to agree","1993","North Rhine-Westphalia","Not Employed","127","0.154056965917904","0.13071692759457","0.177397004241237","2"
"Tends to agree","1993","Hamburg","Not Employed","8","","","","2"
"Tends to agree","1993","North Rhine-Westphalia","Employed","167","0.103956888981355","0.0889598993584534","0.118953878604257","2"
"Tends to agree","1993","Schleswig-Holstein","Employed","20","","","","2"
"Tends to agree","1993","Bavaria","Not Employed","81","0.191165107268601","0.15638414474027","0.225946069796932","2"
"Tends to agree","1993","Hesse","Not Employed","28","","","","2"
"Tends to agree","1993","Rhineland-Palatinate,Saarland","Not Employed","42","0.171091494537304","0.124316265204359","0.217866723870248","2"
"Tends to agree","1993","Rhineland-Palatinate,Saarland","Employed","45","0.124322118773146","0.0914915338979034","0.157152703648388","2"
"Tends to agree","1993","Baden-Württemberg","Employed","174","0.145057151806871","0.125448372773035","0.164665930840706","2"
"Tends to agree","1993","Hesse","Employed","67","0.114175600940628","0.0894400435857675","0.138911158295488","2"
"Tends to agree","1993","Baden-Württemberg","Not Employed","101","0.183154605312544","0.150409638830777","0.215899571794312","2"
"Tends to agree","1993","Berlin","Not Employed","26","","","","2"
"Tends to agree","1993","Bavaria","Employed","134","0.136249717480453","0.116238983134928","0.156260451825979","2"
"Tends to agree","1993","Brandenburg","Employed","53","0.126843592011408","0.0949399518005717","0.158747232222245","2"
"Tends to agree","1993","Brandenburg","Not Employed","30","0.154179562997453","0.105683019992683","0.202676106002222","2"
"Tends to agree","1993","Berlin","Employed","48","0.122123368262009","0.0903521300500024","0.153894606474016","2"
"Tends to agree","1993","Mecklenburg-Western Pomerania","Employed","30","0.107927767114661","0.0710529185178587","0.144802615711462","2"
"Tends to agree","1993","Saxony","Not Employed","59","0.17780123592685","0.139409177244973","0.216193294608727","2"
"Tends to agree","1993","Mecklenburg-Western Pomerania","Not Employed","22","","","","2"
"Tends to agree","1993","Saxony","Employed","76","0.117445073761484","0.0940903392268647","0.140799808296104","2"
"Tends to agree","1993","Saxony-Anhalt","Not Employed","32","0.16333043344231","0.116067061431673","0.210593805452947","2"
"Tends to agree","1993","Thuringia","Not Employed","32","0.167959000832437","0.118560842792039","0.217357158872834","2"
"Tends to agree","1993","Thuringia","Employed","36","0.0830109940896305","0.0572900545750221","0.108731933604239","2"
"Tends to agree","1993","Saxony-Anhalt","Employed","46","0.0839600786279834","0.0598200528198765","0.10810010443609","2"
"Totally disagree","1993","Schleswig-Holstein","Not Employed","43","0.375685318760584","0.281235464976508","0.470135172544659","4"
"Totally disagree","1993","Schleswig-Holstein","Employed","105","0.509289941474866","0.437446579313959","0.581133303635774","4"
"Totally disagree","1993","Lower Saxony","Not Employed","184","0.468013901257837","0.4164701100521","0.519557692463573","4"
"Totally disagree","1993","Hamburg","Not Employed","35","0.506463270201737","0.377796081728045","0.635130458675429","4"
"Totally disagree","1993","Hamburg","Employed","60","0.600286842302032","0.496152911440414","0.70442077316365","4"
"Totally disagree","1993","Lower Saxony","Employed","328","0.500026850396603","0.460542250768409","0.539511450024798","4"
"Totally disagree","1993","Bremen","Employed","25","","","","4"
"Totally disagree","1993","North Rhine-Westphalia","Not Employed","451","0.46345688562659","0.431216716032118","0.495697055221062","4"
"Totally disagree","1993","Bremen","Not Employed","25","","","","4"
"Totally disagree","1993","North Rhine-Westphalia","Employed","894","0.544173004116122","0.519700324828249","0.568645683403996","4"
"Totally disagree","1993","Brandenburg","Not Employed","106","0.478754965968223","0.411668347686282","0.545841584250165","4"
"Totally disagree","1993","Berlin","Not Employed","82","0.436630920654342","0.361182909804424","0.512078931504261","4"
"Totally disagree","1993","Berlin","Employed","226","0.522620304489976","0.474153641332881","0.57108696764707","4"
"Totally disagree","1993","Brandenburg","Employed","224","0.541191891871416","0.493422343765327","0.588961439977505","4"
"Totally disagree","1993","Rhineland-Palatinate,Saarland","Not Employed","112","0.418813194302997","0.357533517202413","0.480092871403581","4"
"Totally disagree","1993","Rhineland-Palatinate,Saarland","Employed","233","0.583846418499163","0.53479988060357","0.632892956394756","4"
"Totally disagree","1993","Hesse","Employed","370","0.519157194041234","0.480296350093121","0.558018037989348","4"
"Totally disagree","1993","Hesse","Not Employed","163","0.531516504877958","0.474669477386817","0.5883635323691","4"
"Totally disagree","1993","Baden-Württemberg","Not Employed","216","0.377575040774595","0.336534711653642","0.418615369895549","4"
"Totally disagree","1993","Baden-Württemberg","Employed","576","0.451092815243909","0.423385474192359","0.478800156295459","4"
"Totally disagree","1993","Bavaria","Not Employed","213","0.379570369234035","0.336646411203318","0.422494327264752","4"
"Totally disagree","1993","Bavaria","Employed","547","0.453077399346713","0.424040498961602","0.482114299731825","4"
"Totally disagree","1993","Mecklenburg-Western Pomerania","Not Employed","64","0.428719789747814","0.344612502438575","0.512827077057052","4"
"Totally disagree","1993","Mecklenburg-Western Pomerania","Employed","160","0.613260898266711","0.555385323309467","0.671136473223955","4"
"Totally disagree","1993","Saxony","Not Employed","173","0.434251223895703","0.384481189565937","0.484021258225469","4"
"Totally disagree","1993","Saxony","Employed","422","0.569050076696825","0.533126852565151","0.604973300828499","4"
"Totally disagree","1993","Saxony-Anhalt","Not Employed","119","0.491289220543128","0.427371946076058","0.555206495010198","4"
"Totally disagree","1993","Saxony-Anhalt","Employed","281","0.54782793284369","0.504504978725226","0.591150886962154","4"
"Totally disagree","1993","Thuringia","Not Employed","114","0.451747374436373","0.385985387087269","0.517509361785477","4"
"Totally disagree","1993","Thuringia","Employed","279","0.624720656501497","0.57958110709344","0.669860205909555","4"
"True entirely","1993","Schleswig-Holstein","Not Employed","9","","","","1"
"True entirely","1993","Schleswig-Holstein","Employed","15","","","","1"
"True entirely","1993","Hamburg","Not Employed","2","","","","1"
"True entirely","1993","Hamburg","Employed","2","","","","1"
"True entirely","1993","Lower Saxony","Not Employed","40","0.15070706015107","0.11375042719957","0.187663693102569","1"
"True entirely","1993","Lower Saxony","Employed","53","0.0778550013667185","0.0566957352406346","0.0990142674928024","1"
"True entirely","1993","Bremen","Not Employed","9","","","","1"
"True entirely","1993","Bremen","Employed","4","","","","1"
"True entirely","1993","North Rhine-Westphalia","Not Employed","76","0.0974348897192696","0.0782620317543762","0.116607747684163","1"
"True entirely","1993","North Rhine-Westphalia","Employed","108","0.0656630288025916","0.0534920579084433","0.07783399969674","1"
"True entirely","1993","Hesse","Not Employed","30","0.137919093843434","0.0986375592219474","0.177200628464921","1"
"True entirely","1993","Hesse","Employed","32","0.0662282531059608","0.0468861700880588","0.0855703361238629","1"
"True entirely","1993","Rhineland-Palatinate,Saarland","Not Employed","31","0.160060403897643","0.114518162679253","0.205602645116033","1"
"True entirely","1993","Rhineland-Palatinate,Saarland","Employed","18","","","","1"
"True entirely","1993","Baden-Württemberg","Not Employed","54","0.127775061468999","0.0995130547470633","0.156037068190934","1"
"True entirely","1993","Baden-Württemberg","Employed","74","0.0682560064743585","0.0542139350994212","0.0822980778492958","1"
"True entirely","1993","Bavaria","Not Employed","51","0.126139781526221","0.0967731342658725","0.155506428786569","1"
"True entirely","1993","Bavaria","Employed","80","0.0767142106960419","0.0611900865847714","0.0922383348073124","1"
"True entirely","1993","Berlin","Not Employed","24","","","","1"
"True entirely","1993","Berlin","Employed","25","","","","1"
"True entirely","1993","Brandenburg","Not Employed","17","","","","1"
"True entirely","1993","Brandenburg","Employed","31","0.0806325878311462","0.0545314282360217","0.106733747426271","1"
"True entirely","1993","Mecklenburg-Western Pomerania","Not Employed","10","","","","1"
"True entirely","1993","Mecklenburg-Western Pomerania","Employed","23","","","","1"
"True entirely","1993","Saxony","Not Employed","31","0.0866254118297449","0.058380987882253","0.114869835777237","1"
"True entirely","1993","Saxony","Employed","37","0.049210499313747","0.0335192423196276","0.0649017563078664","1"
"True entirely","1993","Saxony-Anhalt","Not Employed","25","","","","1"
"True entirely","1993","Saxony-Anhalt","Employed","33","0.0651016103217042","0.0436271537330305","0.0865760669103779","1"
"True entirely","1993","Thuringia","Not Employed","16","","","","1"
"True entirely","1993","Thuringia","Employed","24","","","","1"
"Rather not true","1994","Schleswig-Holstein","Not Employed","","","","","3"
"Rather not true","1994","Schleswig-Holstein","Employed","","","","","3"
"Rather not true","1994","Hamburg","Not Employed","","","","","3"
"Rather not true","1994","Lower Saxony","Employed","","","","","3"
"Rather not true","1994","Bremen","Not Employed","","","","","3"
"Rather not true","1994","Bremen","Employed","","","","","3"
"Rather not true","1994","Hamburg","Employed","","","","","3"
"Rather not true","1994","Lower Saxony","Not Employed","","","","","3"
"Rather not true","1994","North Rhine-Westphalia","Not Employed","","","","","3"
"Rather not true","1994","Hesse","Not Employed","","","","","3"
"Rather not true","1994","North Rhine-Westphalia","Employed","","","","","3"
"Rather not true","1994","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Rather not true","1994","Hesse","Employed","","","","","3"
"Rather not true","1994","Baden-Württemberg","Employed","","","","","3"
"Rather not true","1994","Baden-Württemberg","Not Employed","","","","","3"
"Rather not true","1994","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Rather not true","1994","Berlin","Not Employed","","","","","3"
"Rather not true","1994","Bavaria","Not Employed","","","","","3"
"Rather not true","1994","Bavaria","Employed","","","","","3"
"Rather not true","1994","Berlin","Employed","","","","","3"
"Rather not true","1994","Brandenburg","Not Employed","","","","","3"
"Rather not true","1994","Brandenburg","Employed","","","","","3"
"Rather not true","1994","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Rather not true","1994","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Rather not true","1994","Saxony","Not Employed","","","","","3"
"Rather not true","1994","Saxony","Employed","","","","","3"
"Rather not true","1994","Saxony-Anhalt","Not Employed","","","","","3"
"Rather not true","1994","Thuringia","Not Employed","","","","","3"
"Rather not true","1994","Saxony-Anhalt","Employed","","","","","3"
"Rather not true","1994","Thuringia","Employed","","","","","3"
"Tends to agree","1994","Hamburg","Not Employed","","","","","2"
"Tends to agree","1994","Lower Saxony","Employed","","","","","2"
"Tends to agree","1994","Bremen","Not Employed","","","","","2"
"Tends to agree","1994","Hamburg","Employed","","","","","2"
"Tends to agree","1994","Lower Saxony","Not Employed","","","","","2"
"Tends to agree","1994","Bremen","Employed","","","","","2"
"Tends to agree","1994","North Rhine-Westphalia","Not Employed","","","","","2"
"Tends to agree","1994","Schleswig-Holstein","Not Employed","","","","","2"
"Tends to agree","1994","Schleswig-Holstein","Employed","","","","","2"
"Tends to agree","1994","North Rhine-Westphalia","Employed","","","","","2"
"Tends to agree","1994","Hesse","Employed","","","","","2"
"Tends to agree","1994","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Tends to agree","1994","Baden-Württemberg","Employed","","","","","2"
"Tends to agree","1994","Bavaria","Not Employed","","","","","2"
"Tends to agree","1994","Hesse","Not Employed","","","","","2"
"Tends to agree","1994","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Tends to agree","1994","Baden-Württemberg","Not Employed","","","","","2"
"Tends to agree","1994","Bavaria","Employed","","","","","2"
"Tends to agree","1994","Berlin","Not Employed","","","","","2"
"Tends to agree","1994","Brandenburg","Not Employed","","","","","2"
"Tends to agree","1994","Berlin","Employed","","","","","2"
"Tends to agree","1994","Brandenburg","Employed","","","","","2"
"Tends to agree","1994","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Tends to agree","1994","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Tends to agree","1994","Saxony","Not Employed","","","","","2"
"Tends to agree","1994","Saxony","Employed","","","","","2"
"Tends to agree","1994","Saxony-Anhalt","Not Employed","","","","","2"
"Tends to agree","1994","Saxony-Anhalt","Employed","","","","","2"
"Tends to agree","1994","Thuringia","Not Employed","","","","","2"
"Tends to agree","1994","Thuringia","Employed","","","","","2"
"Totally disagree","1994","Hamburg","Not Employed","","","","","4"
"Totally disagree","1994","Schleswig-Holstein","Not Employed","","","","","4"
"Totally disagree","1994","Schleswig-Holstein","Employed","","","","","4"
"Totally disagree","1994","Lower Saxony","Employed","","","","","4"
"Totally disagree","1994","Hamburg","Employed","","","","","4"
"Totally disagree","1994","Lower Saxony","Not Employed","","","","","4"
"Totally disagree","1994","Bremen","Not Employed","","","","","4"
"Totally disagree","1994","North Rhine-Westphalia","Not Employed","","","","","4"
"Totally disagree","1994","North Rhine-Westphalia","Employed","","","","","4"
"Totally disagree","1994","Bremen","Employed","","","","","4"
"Totally disagree","1994","Brandenburg","Employed","","","","","4"
"Totally disagree","1994","Brandenburg","Not Employed","","","","","4"
"Totally disagree","1994","Hesse","Not Employed","","","","","4"
"Totally disagree","1994","Hesse","Employed","","","","","4"
"Totally disagree","1994","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Totally disagree","1994","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Totally disagree","1994","Baden-Württemberg","Not Employed","","","","","4"
"Totally disagree","1994","Baden-Württemberg","Employed","","","","","4"
"Totally disagree","1994","Bavaria","Not Employed","","","","","4"
"Totally disagree","1994","Bavaria","Employed","","","","","4"
"Totally disagree","1994","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Totally disagree","1994","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Totally disagree","1994","Saxony","Not Employed","","","","","4"
