"plh0189","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1990","direct migration background","(3b) higher tertiary education","3","","",""
"Tends to agree","1990","indirect migration background","(0) in school","","","",""
"Tends to agree","1990","indirect migration background","(1a) inadequately completed","","","",""
"Tends to agree","1990","indirect migration background","(1b) general elementary school","","","",""
"Tends to agree","1990","indirect migration background","(1c) basic vocational qualification","","","",""
"Tends to agree","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Tends to agree","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Tends to agree","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Tends to agree","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Rather not true","1990","no migration background","(0) in school","","","",""
"Rather not true","1990","no migration background","(1a) inadequately completed","9","","",""
"Rather not true","1990","no migration background","(1b) general elementary school","65","0.208079874010466","0.163533898109981","0.252625849910951"
"Rather not true","1990","no migration background","(1c) basic vocational qualification","233","0.186986625193712","0.165551331786791","0.208421918600633"
"Rather not true","1990","no migration background","(2b) intermediate general qualification","55","0.325075175734498","0.256264203521366","0.39388614794763"
"Rather not true","1990","no migration background","(2a) intermediate vocational","261","0.189623746473613","0.168843363442261","0.210404129504965"
"Rather not true","1990","no migration background","(2c_gen) general maturity certificate","15","","",""
"Rather not true","1990","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Rather not true","1990","no migration background","(3a) lower tertiary education","125","0.192303176094715","0.161649776652597","0.222956575536832"
"Rather not true","1990","no migration background","(3b) higher tertiary education","68","0.203817511952357","0.159680781316817","0.247954242587897"
"Rather not true","1990","direct migration background","(0) in school","","","",""
"Rather not true","1990","direct migration background","(1a) inadequately completed","","","",""
"Rather not true","1990","direct migration background","(1b) general elementary school","5","","",""
"Rather not true","1990","direct migration background","(1c) basic vocational qualification","11","","",""
"Rather not true","1990","direct migration background","(2b) intermediate general qualification","","","",""
"Rather not true","1990","direct migration background","(2a) intermediate vocational","4","","",""
"Rather not true","1990","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rather not true","1990","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1990","direct migration background","(3a) lower tertiary education","5","","",""
"Rather not true","1990","direct migration background","(3b) higher tertiary education","3","","",""
"Rather not true","1990","indirect migration background","(0) in school","","","",""
"Rather not true","1990","indirect migration background","(1a) inadequately completed","","","",""
"Rather not true","1990","indirect migration background","(1b) general elementary school","","","",""
"Rather not true","1990","indirect migration background","(1c) basic vocational qualification","1","","",""
"Rather not true","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Rather not true","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Rather not true","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rather not true","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Rather not true","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Totally disagree","1990","no migration background","(0) in school","1","","",""
"Totally disagree","1990","no migration background","(1a) inadequately completed","23","","",""
"Totally disagree","1990","no migration background","(1b) general elementary school","151","0.431807447207183","0.377451685985292","0.486163208429074"
"Totally disagree","1990","no migration background","(1c) basic vocational qualification","805","0.613113589106064","0.586338093108358","0.639889085103769"
"Totally disagree","1990","no migration background","(2b) intermediate general qualification","92","0.502044652726114","0.428592511097396","0.575496794354832"
"Totally disagree","1990","no migration background","(2a) intermediate vocational","908","0.659924125575414","0.634811116808333","0.685037134342494"
"Totally disagree","1990","no migration background","(2c_gen) general maturity certificate","23","","",""
"Totally disagree","1990","no migration background","(2c_voc) vocational maturity certificate","41","0.527782064792588","0.418386012441731","0.637178117143445"
"Totally disagree","1990","no migration background","(3a) lower tertiary education","406","0.627922555640741","0.590327481817003","0.665517629464478"
"Totally disagree","1990","no migration background","(3b) higher tertiary education","206","0.628143047975559","0.575190076802302","0.681096019148816"
"Totally disagree","1990","direct migration background","(0) in school","","","",""
"Totally disagree","1990","direct migration background","(1a) inadequately completed","4","","",""
"Totally disagree","1990","direct migration background","(1b) general elementary school","6","","",""
"Totally disagree","1990","direct migration background","(1c) basic vocational qualification","43","0.636717748207746","0.520687374349934","0.752748122065558"
"Totally disagree","1990","direct migration background","(2b) intermediate general qualification","","","",""
"Totally disagree","1990","direct migration background","(2a) intermediate vocational","7","","",""
"Totally disagree","1990","direct migration background","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1990","direct migration background","(2c_voc) vocational maturity certificate","3","","",""
"Totally disagree","1990","direct migration background","(3a) lower tertiary education","10","","",""
"Totally disagree","1990","direct migration background","(3b) higher tertiary education","13","","",""
"Totally disagree","1990","indirect migration background","(0) in school","","","",""
"Totally disagree","1990","indirect migration background","(1a) inadequately completed","","","",""
"Totally disagree","1990","indirect migration background","(1b) general elementary school","","","",""
"Totally disagree","1990","indirect migration background","(1c) basic vocational qualification","","","",""
"Totally disagree","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Totally disagree","1990","indirect migration background","(2a) intermediate vocational","1","","",""
"Totally disagree","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Totally disagree","1990","indirect migration background","(3b) higher tertiary education","","","",""
"True entirely","1991","no migration background","(0) in school","","","",""
"True entirely","1991","no migration background","(1a) inadequately completed","3","","",""
"True entirely","1991","no migration background","(1b) general elementary school","38","0.153459515094704","0.111014276071357","0.19590475411805"
"True entirely","1991","no migration background","(1c) basic vocational qualification","106","0.091453693483195","0.0747792516356344","0.108128135330756"
"True entirely","1991","no migration background","(2b) intermediate general qualification","11","","",""
"True entirely","1991","no migration background","(2a) intermediate vocational","97","0.0700958916473535","0.0563333790684441","0.0838584042262629"
"True entirely","1991","no migration background","(2c_gen) general maturity certificate","3","","",""
"True entirely","1991","no migration background","(2c_voc) vocational maturity certificate","7","","",""
"True entirely","1991","no migration background","(3a) lower tertiary education","36","0.0572309993998698","0.0388579087677666","0.0756040900319731"
"True entirely","1991","no migration background","(3b) higher tertiary education","15","","",""
"True entirely","1991","direct migration background","(0) in school","","","",""
"True entirely","1991","direct migration background","(1a) inadequately completed","","","",""
"True entirely","1991","direct migration background","(1b) general elementary school","1","","",""
"True entirely","1991","direct migration background","(1c) basic vocational qualification","6","","",""
"True entirely","1991","direct migration background","(2b) intermediate general qualification","1","","",""
"True entirely","1991","direct migration background","(2a) intermediate vocational","","","",""
"True entirely","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"True entirely","1991","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"True entirely","1991","direct migration background","(3a) lower tertiary education","2","","",""
"True entirely","1991","direct migration background","(3b) higher tertiary education","","","",""
"True entirely","1991","indirect migration background","(0) in school","","","",""
"True entirely","1991","indirect migration background","(1a) inadequately completed","","","",""
"True entirely","1991","indirect migration background","(1b) general elementary school","","","",""
"True entirely","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"True entirely","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"True entirely","1991","indirect migration background","(2a) intermediate vocational","","","",""
"True entirely","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"True entirely","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1991","indirect migration background","(3a) lower tertiary education","","","",""
"True entirely","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Tends to agree","1991","no migration background","(0) in school","","","",""
"Tends to agree","1991","no migration background","(1a) inadequately completed","2","","",""
"Tends to agree","1991","no migration background","(1b) general elementary school","53","0.208333646738831","0.160508203012324","0.256159090465337"
"Tends to agree","1991","no migration background","(1c) basic vocational qualification","104","0.111205791693605","0.0930196128313792","0.129391970555831"
"Tends to agree","1991","no migration background","(2b) intermediate general qualification","15","","",""
"Tends to agree","1991","no migration background","(2a) intermediate vocational","105","0.0888677630446986","0.0735288285066455","0.104206697582752"
"Tends to agree","1991","no migration background","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1991","no migration background","(2c_voc) vocational maturity certificate","7","","",""
"Tends to agree","1991","no migration background","(3a) lower tertiary education","43","0.0852759105496122","0.0631845661451523","0.107367254954072"
"Tends to agree","1991","no migration background","(3b) higher tertiary education","24","","",""
"Tends to agree","1991","direct migration background","(0) in school","","","",""
"Tends to agree","1991","direct migration background","(1a) inadequately completed","1","","",""
"Tends to agree","1991","direct migration background","(1b) general elementary school","3","","",""
"Tends to agree","1991","direct migration background","(1c) basic vocational qualification","9","","",""
"Tends to agree","1991","direct migration background","(2b) intermediate general qualification","1","","",""
"Tends to agree","1991","direct migration background","(2a) intermediate vocational","4","","",""
"Tends to agree","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1991","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Tends to agree","1991","direct migration background","(3a) lower tertiary education","2","","",""
"Tends to agree","1991","direct migration background","(3b) higher tertiary education","5","","",""
"Tends to agree","1991","indirect migration background","(0) in school","","","",""
"Tends to agree","1991","indirect migration background","(1a) inadequately completed","","","",""
"Tends to agree","1991","indirect migration background","(1b) general elementary school","","","",""
"Tends to agree","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Tends to agree","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Tends to agree","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Tends to agree","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Tends to agree","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Rather not true","1991","no migration background","(0) in school","","","",""
"Rather not true","1991","no migration background","(1a) inadequately completed","15","","",""
"Rather not true","1991","no migration background","(1b) general elementary school","57","0.23239873885401","0.182660210683842","0.282137267024179"
"Rather not true","1991","no migration background","(1c) basic vocational qualification","262","0.243299205788818","0.218478759422261","0.268119652155375"
"Rather not true","1991","no migration background","(2b) intermediate general qualification","60","0.38367763177254","0.309253569329666","0.458101694215414"
"Rather not true","1991","no migration background","(2a) intermediate vocational","312","0.245289146167906","0.22209588453545","0.268482407800362"
"Rather not true","1991","no migration background","(2c_gen) general maturity certificate","18","","",""
"Rather not true","1991","no migration background","(2c_voc) vocational maturity certificate","15","","",""
"Rather not true","1991","no migration background","(3a) lower tertiary education","147","0.264814103340725","0.229913491189925","0.299714715491524"
"Rather not true","1991","no migration background","(3b) higher tertiary education","76","0.252273584146476","0.20345124875666","0.301095919536292"
"Rather not true","1991","direct migration background","(0) in school","","","",""
"Rather not true","1991","direct migration background","(1a) inadequately completed","1","","",""
"Rather not true","1991","direct migration background","(1b) general elementary school","4","","",""
"Rather not true","1991","direct migration background","(1c) basic vocational qualification","16","","",""
"Rather not true","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Rather not true","1991","direct migration background","(2a) intermediate vocational","4","","",""
"Rather not true","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Rather not true","1991","direct migration background","(3a) lower tertiary education","5","","",""
"Rather not true","1991","direct migration background","(3b) higher tertiary education","3","","",""
"Rather not true","1991","indirect migration background","(0) in school","","","",""
"Rather not true","1991","indirect migration background","(1a) inadequately completed","","","",""
"Rather not true","1991","indirect migration background","(1b) general elementary school","","","",""
"Rather not true","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Rather not true","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Rather not true","1991","indirect migration background","(2a) intermediate vocational","1","","",""
"Rather not true","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Rather not true","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Totally disagree","1991","no migration background","(0) in school","","","",""
"Totally disagree","1991","no migration background","(1a) inadequately completed","30","0.573460594983248","0.436374167493965","0.710547022472531"
"Totally disagree","1991","no migration background","(1b) general elementary school","129","0.405808099312456","0.347980931075889","0.463635267549023"
"Totally disagree","1991","no migration background","(1c) basic vocational qualification","676","0.554041309034382","0.525287489919676","0.582795128149089"
"Totally disagree","1991","no migration background","(2b) intermediate general qualification","78","0.442423142403361","0.366408465304568","0.518437819502153"
"Totally disagree","1991","no migration background","(2a) intermediate vocational","808","0.595747199140042","0.569293288215903","0.62220111006418"
"Totally disagree","1991","no migration background","(2c_gen) general maturity certificate","21","","",""
"Totally disagree","1991","no migration background","(2c_voc) vocational maturity certificate","45","0.596718047072989","0.484949086701195","0.708487007444782"
"Totally disagree","1991","no migration background","(3a) lower tertiary education","388","0.592678986709793","0.553815471677486","0.631542501742101"
"Totally disagree","1991","no migration background","(3b) higher tertiary education","189","0.597518346066131","0.542391903692916","0.652644788439346"
"Totally disagree","1991","direct migration background","(0) in school","","","",""
"Totally disagree","1991","direct migration background","(1a) inadequately completed","2","","",""
"Totally disagree","1991","direct migration background","(1b) general elementary school","7","","",""
"Totally disagree","1991","direct migration background","(1c) basic vocational qualification","31","0.480558589357836","0.356194869739963","0.604922308975708"
"Totally disagree","1991","direct migration background","(2b) intermediate general qualification","1","","",""
"Totally disagree","1991","direct migration background","(2a) intermediate vocational","7","","",""
"Totally disagree","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1991","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Totally disagree","1991","direct migration background","(3a) lower tertiary education","8","","",""
"Totally disagree","1991","direct migration background","(3b) higher tertiary education","12","","",""
"Totally disagree","1991","indirect migration background","(0) in school","","","",""
"Totally disagree","1991","indirect migration background","(1a) inadequately completed","","","",""
"Totally disagree","1991","indirect migration background","(1b) general elementary school","","","",""
"Totally disagree","1991","indirect migration background","(1c) basic vocational qualification","1","","",""
"Totally disagree","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Totally disagree","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Totally disagree","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Totally disagree","1991","indirect migration background","(3b) higher tertiary education","","","",""
"True entirely","1992","no migration background","(0) in school","3","","",""
"True entirely","1992","no migration background","(1a) inadequately completed","10","","",""
"True entirely","1992","no migration background","(1b) general elementary school","119","0.092328294505868","0.0770713064441597","0.107585282567576"
"True entirely","1992","no migration background","(1c) basic vocational qualification","330","0.103353803533147","0.0933734803672322","0.113334126699061"
"True entirely","1992","no migration background","(2b) intermediate general qualification","24","","",""
"True entirely","1992","no migration background","(2a) intermediate vocational","161","0.06516907323912","0.0553493214328583","0.0749888250453816"
"True entirely","1992","no migration background","(2c_gen) general maturity certificate","9","","",""
"True entirely","1992","no migration background","(2c_voc) vocational maturity certificate","10","","",""
"True entirely","1992","no migration background","(3a) lower tertiary education","71","0.0915503305882409","0.0718114936724718","0.11128916750401"
"True entirely","1992","no migration background","(3b) higher tertiary education","32","0.0622603633676944","0.0443734236154714","0.0801473031199175"
"True entirely","1992","direct migration background","(0) in school","","","",""
"True entirely","1992","direct migration background","(1a) inadequately completed","2","","",""
"True entirely","1992","direct migration background","(1b) general elementary school","14","","",""
"True entirely","1992","direct migration background","(1c) basic vocational qualification","24","","",""
"True entirely","1992","direct migration background","(2b) intermediate general qualification","3","","",""
"True entirely","1992","direct migration background","(2a) intermediate vocational","2","","",""
"True entirely","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"True entirely","1992","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"True entirely","1992","direct migration background","(3a) lower tertiary education","2","","",""
"True entirely","1992","direct migration background","(3b) higher tertiary education","2","","",""
"True entirely","1992","indirect migration background","(0) in school","","","",""
"True entirely","1992","indirect migration background","(1a) inadequately completed","","","",""
"True entirely","1992","indirect migration background","(1b) general elementary school","","","",""
"True entirely","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"True entirely","1992","indirect migration background","(2b) intermediate general qualification","1","","",""
"True entirely","1992","indirect migration background","(2a) intermediate vocational","1","","",""
"True entirely","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"True entirely","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1992","indirect migration background","(3a) lower tertiary education","","","",""
"True entirely","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Tends to agree","1992","no migration background","(0) in school","8","","",""
"Tends to agree","1992","no migration background","(1a) inadequately completed","10","","",""
"Tends to agree","1992","no migration background","(1b) general elementary school","222","0.18212713096197","0.161786368650599","0.202467893273341"
"Tends to agree","1992","no migration background","(1c) basic vocational qualification","382","0.126873377109578","0.115961620199276","0.137785134019881"
"Tends to agree","1992","no migration background","(2b) intermediate general qualification","42","0.0967359501399661","0.068764127972341","0.124707772307591"
"Tends to agree","1992","no migration background","(2a) intermediate vocational","216","0.103491724320637","0.0913733834106892","0.115610065230584"
"Tends to agree","1992","no migration background","(2c_gen) general maturity certificate","26","","",""
"Tends to agree","1992","no migration background","(2c_voc) vocational maturity certificate","38","0.114985332403843","0.0833657471532351","0.14660491765445"
"Tends to agree","1992","no migration background","(3a) lower tertiary education","53","0.062534716751831","0.0459625476875462","0.0791068858161158"
"Tends to agree","1992","no migration background","(3b) higher tertiary education","67","0.113337997201046","0.089871087739792","0.136804906662299"
"Tends to agree","1992","direct migration background","(0) in school","1","","",""
"Tends to agree","1992","direct migration background","(1a) inadequately completed","1","","",""
"Tends to agree","1992","direct migration background","(1b) general elementary school","14","","",""
"Tends to agree","1992","direct migration background","(1c) basic vocational qualification","22","","",""
"Tends to agree","1992","direct migration background","(2b) intermediate general qualification","2","","",""
"Tends to agree","1992","direct migration background","(2a) intermediate vocational","14","","",""
"Tends to agree","1992","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1992","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Tends to agree","1992","direct migration background","(3a) lower tertiary education","3","","",""
"Tends to agree","1992","direct migration background","(3b) higher tertiary education","5","","",""
"Tends to agree","1992","indirect migration background","(0) in school","1","","",""
"Tends to agree","1992","indirect migration background","(1a) inadequately completed","","","",""
"Tends to agree","1992","indirect migration background","(1b) general elementary school","2","","",""
"Tends to agree","1992","indirect migration background","(1c) basic vocational qualification","5","","",""
"Tends to agree","1992","indirect migration background","(2b) intermediate general qualification","5","","",""
"Tends to agree","1992","indirect migration background","(2a) intermediate vocational","1","","",""
"Tends to agree","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Tends to agree","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Rather not true","1992","no migration background","(0) in school","34","0.376220885500598","0.275006178940632","0.477435592060563"
"Rather not true","1992","no migration background","(1a) inadequately completed","48","0.397288665095265","0.31045743719907","0.484119892991459"
"Rather not true","1992","no migration background","(1b) general elementary school","387","0.282258242399744","0.258536618044688","0.3059798667548"
"Rather not true","1992","no migration background","(1c) basic vocational qualification","890","0.247410846801258","0.233264015907875","0.261557677694641"
"Rather not true","1992","no migration background","(2b) intermediate general qualification","149","0.326702985205026","0.282321754539313","0.371084215870739"
"Rather not true","1992","no migration background","(2a) intermediate vocational","639","0.270791960443483","0.253112996497576","0.28847092438939"
"Rather not true","1992","no migration background","(2c_gen) general maturity certificate","105","0.4169732944079","0.357383956328901","0.476562632486899"
"Rather not true","1992","no migration background","(2c_voc) vocational maturity certificate","145","0.384782448201751","0.33655639758229","0.433008498821212"
"Rather not true","1992","no migration background","(3a) lower tertiary education","207","0.268702751096351","0.238362149265622","0.299043352927079"
"Rather not true","1992","no migration background","(3b) higher tertiary education","206","0.304239782610291","0.270181175755161","0.338298389465421"
"Rather not true","1992","direct migration background","(0) in school","4","","",""
"Rather not true","1992","direct migration background","(1a) inadequately completed","4","","",""
"Rather not true","1992","direct migration background","(1b) general elementary school","28","","",""
"Rather not true","1992","direct migration background","(1c) basic vocational qualification","53","0.252247294372661","0.194988235035578","0.309506353709743"
"Rather not true","1992","direct migration background","(2b) intermediate general qualification","7","","",""
"Rather not true","1992","direct migration background","(2a) intermediate vocational","25","","",""
"Rather not true","1992","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Rather not true","1992","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Rather not true","1992","direct migration background","(3a) lower tertiary education","13","","",""
"Rather not true","1992","direct migration background","(3b) higher tertiary education","17","","",""
"Rather not true","1992","indirect migration background","(0) in school","5","","",""
"Rather not true","1992","indirect migration background","(1a) inadequately completed","2","","",""
"Rather not true","1992","indirect migration background","(1b) general elementary school","7","","",""
"Rather not true","1992","indirect migration background","(1c) basic vocational qualification","5","","",""
"Rather not true","1992","indirect migration background","(2b) intermediate general qualification","3","","",""
"Rather not true","1992","indirect migration background","(2a) intermediate vocational","1","","",""
"Rather not true","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rather not true","1992","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Rather not true","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Rather not true","1992","indirect migration background","(3b) higher tertiary education","1","","",""
"Totally disagree","1992","no migration background","(0) in school","43","0.486725959470877","0.382296348578184","0.591155570363571"
"Totally disagree","1992","no migration background","(1a) inadequately completed","54","0.460266239876757","0.37182343077756","0.548709048975954"
"Totally disagree","1992","no migration background","(1b) general elementary school","655","0.443286332132418","0.417104796647355","0.469467867617481"
"Totally disagree","1992","no migration background","(1c) basic vocational qualification","1972","0.522361972556016","0.505986039978454","0.538737905133579"
"Totally disagree","1992","no migration background","(2b) intermediate general qualification","214","0.503786082880076","0.456473462898718","0.551098702861433"
"Totally disagree","1992","no migration background","(2a) intermediate vocational","1411","0.560547241996761","0.540801411248756","0.580293072744765"
"Totally disagree","1992","no migration background","(2c_gen) general maturity certificate","123","0.42473601965277","0.364996276076029","0.48447576322951"
"Totally disagree","1992","no migration background","(2c_voc) vocational maturity certificate","198","0.467307927591833","0.417854157733806","0.516761697449861"
"Totally disagree","1992","no migration background","(3a) lower tertiary education","489","0.577212201563577","0.54340025772825","0.611024145398905"
"Totally disagree","1992","no migration background","(3b) higher tertiary education","396","0.520161856820969","0.483178551986815","0.557145161655123"
"Totally disagree","1992","direct migration background","(0) in school","","","",""
"Totally disagree","1992","direct migration background","(1a) inadequately completed","5","","",""
"Totally disagree","1992","direct migration background","(1b) general elementary school","47","0.398060112097283","0.303527780286872","0.492592443907694"
"Totally disagree","1992","direct migration background","(1c) basic vocational qualification","122","0.54592329422427","0.480281207493978","0.611565380954563"
"Totally disagree","1992","direct migration background","(2b) intermediate general qualification","10","","",""
"Totally disagree","1992","direct migration background","(2a) intermediate vocational","37","0.446625957382388","0.336298867830067","0.556953046934709"
"Totally disagree","1992","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Totally disagree","1992","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Totally disagree","1992","direct migration background","(3a) lower tertiary education","21","","",""
"Totally disagree","1992","direct migration background","(3b) higher tertiary education","25","","",""
"Totally disagree","1992","indirect migration background","(0) in school","2","","",""
"Totally disagree","1992","indirect migration background","(1a) inadequately completed","","","",""
"Totally disagree","1992","indirect migration background","(1b) general elementary school","8","","",""
"Totally disagree","1992","indirect migration background","(1c) basic vocational qualification","7","","",""
"Totally disagree","1992","indirect migration background","(2b) intermediate general qualification","8","","",""
"Totally disagree","1992","indirect migration background","(2a) intermediate vocational","5","","",""
"Totally disagree","1992","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Totally disagree","1992","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
