"plh0189","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rather not true","1990","16-34 y.","general elemantary","60","0.336859211927426","0.269117780023421","0.404600643831431"
"Rather not true","1990","16-34 y.","middle vocational","218","0.203896420671734","0.17942200591721","0.228370835426258"
"Rather not true","1990","16-34 y.","vocational + Abi","17","","",""
"Rather not true","1990","16-34 y.","higher vocational","9","","",""
"Rather not true","1990","16-34 y.","higher education","78","0.247842165952565","0.200462189666051","0.29522214223908"
"Rather not true","1990","35-65 y.","in school","","","",""
"Rather not true","1990","35-65 y.","inadequately","2","","",""
"Rather not true","1990","35-65 y.","general elemantary","36","0.206885615421563","0.148827845644998","0.264943385198129"
"Rather not true","1990","35-65 y.","middle vocational","222","0.179455986511827","0.158351434075591","0.200560538948063"
"Rather not true","1990","35-65 y.","vocational + Abi","7","","",""
"Rather not true","1990","35-65 y.","higher vocational","29","","",""
"Rather not true","1990","35-65 y.","higher education","115","0.173986153386365","0.144289197664408","0.203683109108322"
"Rather not true","1990","66 and older","in school","","","",""
"Rather not true","1990","66 and older","inadequately","1","","",""
"Rather not true","1990","66 and older","general elemantary","29","","",""
"Rather not true","1990","66 and older","middle vocational","44","0.211342428244858","0.15586018543219","0.266824671057527"
"Rather not true","1990","66 and older","vocational + Abi","","","",""
"Rather not true","1990","66 and older","higher vocational","5","","",""
"Rather not true","1990","66 and older","higher education","8","","",""
"Totally disagree","1990","16-34 y.","in school","20","","",""
"Totally disagree","1990","16-34 y.","inadequately","2","","",""
"Totally disagree","1990","16-34 y.","general elemantary","94","0.488998043642057","0.417352013741128","0.560644073542986"
"Totally disagree","1990","16-34 y.","middle vocational","651","0.627659389968354","0.598292703642181","0.657026076294526"
"Totally disagree","1990","16-34 y.","vocational + Abi","27","","",""
"Totally disagree","1990","16-34 y.","higher vocational","40","0.80232134163786","0.693022120380927","0.911620562894794"
"Totally disagree","1990","16-34 y.","higher education","186","0.572594975189134","0.518307914539437","0.626882035838832"
"Totally disagree","1990","35-65 y.","in school","","","",""
"Totally disagree","1990","35-65 y.","inadequately","4","","",""
"Totally disagree","1990","35-65 y.","general elemantary","98","0.494562515882159","0.422903372931133","0.566221658833186"
"Totally disagree","1990","35-65 y.","middle vocational","836","0.641419775072279","0.615043675673897","0.667795874470661"
"Totally disagree","1990","35-65 y.","vocational + Abi","13","","",""
"Totally disagree","1990","35-65 y.","higher vocational","136","0.779271455126527","0.717824169809586","0.840718740443467"
"Totally disagree","1990","35-65 y.","higher education","418","0.652534397136706","0.615233563462254","0.689835230811158"
"Totally disagree","1990","66 and older","in school","","","",""
"Totally disagree","1990","66 and older","inadequately","1","","",""
"Totally disagree","1990","66 and older","general elemantary","57","0.380594392440768","0.300452924387723","0.460735860493813"
"Totally disagree","1990","66 and older","middle vocational","106","0.494003908823377","0.426059269566327","0.561948548080427"
"Totally disagree","1990","66 and older","vocational + Abi","1","","",""
"Totally disagree","1990","66 and older","higher vocational","22","","",""
"Totally disagree","1990","66 and older","higher education","31","0.669163688913069","0.533194050275119","0.805133327551019"
"True entirely","1991","16-34 y.","in school","1","","",""
"True entirely","1991","16-34 y.","inadequately","2","","",""
"True entirely","1991","16-34 y.","general elemantary","11","","",""
"True entirely","1991","16-34 y.","middle vocational","67","0.0624187080122521","0.0469948136946909","0.0778426023298133"
"True entirely","1991","16-34 y.","vocational + Abi","4","","",""
"True entirely","1991","16-34 y.","higher vocational","4","","",""
"True entirely","1991","16-34 y.","higher education","9","","",""
"True entirely","1991","35-65 y.","in school","","","",""
"True entirely","1991","35-65 y.","inadequately","","","",""
"True entirely","1991","35-65 y.","general elemantary","19","","",""
"True entirely","1991","35-65 y.","middle vocational","110","0.0929418685762324","0.0766692245985961","0.109214512553869"
"True entirely","1991","35-65 y.","vocational + Abi","2","","",""
"True entirely","1991","35-65 y.","higher vocational","12","","",""
"True entirely","1991","35-65 y.","higher education","39","0.0633473036643293","0.0443414766418653","0.0823531306867934"
"True entirely","1991","66 and older","in school","","","",""
"True entirely","1991","66 and older","inadequately","","","",""
"True entirely","1991","66 and older","general elemantary","21","","",""
"True entirely","1991","66 and older","middle vocational","20","","",""
"True entirely","1991","66 and older","vocational + Abi","1","","",""
"True entirely","1991","66 and older","higher vocational","2","","",""
"True entirely","1991","66 and older","higher education","5","","",""
"Tends to agree","1991","16-34 y.","in school","1","","",""
"Tends to agree","1991","16-34 y.","inadequately","1","","",""
"Tends to agree","1991","16-34 y.","general elemantary","15","","",""
"Tends to agree","1991","16-34 y.","middle vocational","77","0.0805976647193142","0.0632418015615236","0.0979535278771049"
"Tends to agree","1991","16-34 y.","vocational + Abi","7","","",""
"Tends to agree","1991","16-34 y.","higher vocational","","","",""
"Tends to agree","1991","16-34 y.","higher education","18","","",""
"Tends to agree","1991","35-65 y.","in school","","","",""
"Tends to agree","1991","35-65 y.","inadequately","1","","",""
"Tends to agree","1991","35-65 y.","general elemantary","32","0.218129080461907","0.155116040281105","0.281142120642708"
"Tends to agree","1991","35-65 y.","middle vocational","105","0.107517789409571","0.0901567864966442","0.124878792322498"
"Tends to agree","1991","35-65 y.","vocational + Abi","1","","",""
"Tends to agree","1991","35-65 y.","higher vocational","8","","",""
"Tends to agree","1991","35-65 y.","higher education","49","0.0956962004480898","0.0727432807877832","0.118649120108396"
"Tends to agree","1991","66 and older","in school","","","",""
"Tends to agree","1991","66 and older","inadequately","","","",""
"Tends to agree","1991","66 and older","general elemantary","25","","",""
"Tends to agree","1991","66 and older","middle vocational","32","0.162103341120314","0.111529700308969","0.212676981931659"
"Tends to agree","1991","66 and older","vocational + Abi","","","",""
"Tends to agree","1991","66 and older","higher vocational","3","","",""
"Tends to agree","1991","66 and older","higher education","7","","",""
"Rather not true","1991","16-34 y.","in school","4","","",""
"Rather not true","1991","16-34 y.","inadequately","8","","",""
"Rather not true","1991","16-34 y.","general elemantary","61","0.37699624630198","0.304569710652626","0.449422781951333"
"Rather not true","1991","16-34 y.","middle vocational","253","0.282595420276798","0.253887824735915","0.311303015817681"
"Rather not true","1991","16-34 y.","vocational + Abi","10","","",""
"Rather not true","1991","16-34 y.","higher vocational","14","","",""
"Rather not true","1991","16-34 y.","higher education","70","0.253995791829894","0.202548129821689","0.305443453838099"
"Rather not true","1991","35-65 y.","in school","","","",""
"Rather not true","1991","35-65 y.","inadequately","2","","",""
"Rather not true","1991","35-65 y.","general elemantary","30","0.194373876602806","0.133994053372979","0.254753699832632"
"Rather not true","1991","35-65 y.","middle vocational","247","0.207501496571563","0.184774360898059","0.230228632245068"
"Rather not true","1991","35-65 y.","vocational + Abi","5","","",""
"Rather not true","1991","35-65 y.","higher vocational","41","0.230737861804481","0.166647804815791","0.294827918793172"
"Rather not true","1991","35-65 y.","higher education","149","0.257677268434273","0.22355264675408","0.291801890114466"
"Rather not true","1991","66 and older","in school","","","",""
"Rather not true","1991","66 and older","inadequately","1","","",""
"Rather not true","1991","66 and older","general elemantary","30","0.267015348618986","0.18851280495033","0.345517892287642"
"Rather not true","1991","66 and older","middle vocational","58","0.292943067404263","0.230490282094303","0.355395852714222"
"Rather not true","1991","66 and older","vocational + Abi","","","",""
"Rather not true","1991","66 and older","higher vocational","4","","",""
"Rather not true","1991","66 and older","higher education","12","","",""
"Totally disagree","1991","16-34 y.","in school","6","","",""
"Totally disagree","1991","16-34 y.","inadequately","21","","",""
"Totally disagree","1991","16-34 y.","general elemantary","85","0.452036528730098","0.377658196286029","0.526414861174167"
"Totally disagree","1991","16-34 y.","middle vocational","548","0.574388206991636","0.542864174198764","0.605912239784507"
"Totally disagree","1991","16-34 y.","vocational + Abi","28","","",""
"Totally disagree","1991","16-34 y.","higher vocational","28","","",""
"Totally disagree","1991","16-34 y.","higher education","178","0.638468097701334","0.581684270793597","0.695251924609071"
"Totally disagree","1991","35-65 y.","in school","","","",""
"Totally disagree","1991","35-65 y.","inadequately","3","","",""
"Totally disagree","1991","35-65 y.","general elemantary","84","0.465922788926098","0.389808688497826","0.542036889354369"
"Totally disagree","1991","35-65 y.","middle vocational","761","0.592038845442633","0.564495329959304","0.619582360925961"
"Totally disagree","1991","35-65 y.","vocational + Abi","16","","",""
"Totally disagree","1991","35-65 y.","higher vocational","105","0.640498657111507","0.567501925163604","0.71349538905941"
"Totally disagree","1991","35-65 y.","higher education","394","0.583279227453308","0.544811702765661","0.621746752140955"
"Totally disagree","1991","66 and older","in school","","","",""
"Totally disagree","1991","66 and older","inadequately","","","",""
"Totally disagree","1991","66 and older","general elemantary","46","0.354667268608832","0.269774523464268","0.439560013753397"
"Totally disagree","1991","66 and older","middle vocational","94","0.432583422032659","0.36459750602798","0.500569338037339"
"Totally disagree","1991","66 and older","vocational + Abi","","","",""
"Totally disagree","1991","66 and older","higher vocational","14","","",""
"Totally disagree","1991","66 and older","higher education","25","","",""
"True entirely","1992","16-34 y.","in school","6","","",""
"True entirely","1992","16-34 y.","inadequately","7","","",""
"True entirely","1992","16-34 y.","general elemantary","30","0.050805715599393","0.0338188042388529","0.067792626959933"
"True entirely","1992","16-34 y.","middle vocational","111","0.046397210820852","0.0375996634038349","0.0551947582378691"
"True entirely","1992","16-34 y.","vocational + Abi","3","","",""
"True entirely","1992","16-34 y.","higher vocational","6","","",""
"True entirely","1992","16-34 y.","higher education","16","","",""
"True entirely","1992","35-65 y.","in school","","","",""
"True entirely","1992","35-65 y.","inadequately","1","","",""
"True entirely","1992","35-65 y.","general elemantary","78","0.0980552505635504","0.0778720302917502","0.118238470835351"
"True entirely","1992","35-65 y.","middle vocational","291","0.0951842261199794","0.0849047938247376","0.105463658415221"
"True entirely","1992","35-65 y.","vocational + Abi","4","","",""
"True entirely","1992","35-65 y.","higher vocational","35","0.0893119047459371","0.0630492577926593","0.115574551699215"
"True entirely","1992","35-65 y.","higher education","83","0.0880206594926831","0.0710996975555769","0.104941621429789"
"True entirely","1992","66 and older","in school","","","",""
"True entirely","1992","66 and older","inadequately","3","","",""
"True entirely","1992","66 and older","general elemantary","51","0.126042651782762","0.096195343509802","0.155889960055723"
"True entirely","1992","66 and older","middle vocational","80","0.135525360058549","0.110348281775332","0.160702438341766"
"True entirely","1992","66 and older","vocational + Abi","1","","",""
"True entirely","1992","66 and older","higher vocational","10","","",""
"True entirely","1992","66 and older","higher education","8","","",""
"Tends to agree","1992","16-34 y.","in school","13","","",""
"Tends to agree","1992","16-34 y.","inadequately","8","","",""
"Tends to agree","1992","16-34 y.","general elemantary","63","0.112099277696613","0.0876950994294283","0.136503455963798"
"Tends to agree","1992","16-34 y.","middle vocational","187","0.0928517645099867","0.080713233452271","0.104990295567702"
"Tends to agree","1992","16-34 y.","vocational + Abi","16","","",""
"Tends to agree","1992","16-34 y.","higher vocational","15","","",""
"Tends to agree","1992","16-34 y.","higher education","29","","",""
"Tends to agree","1992","35-65 y.","in school","","","",""
"Tends to agree","1992","35-65 y.","inadequately","4","","",""
"Tends to agree","1992","35-65 y.","general elemantary","116","0.140247991620792","0.116681225567749","0.163814757673835"
"Tends to agree","1992","35-65 y.","middle vocational","310","0.104807346391395","0.0940783110813064","0.115536381701484"
"Tends to agree","1992","35-65 y.","vocational + Abi","9","","",""
"Tends to agree","1992","35-65 y.","higher vocational","28","","",""
"Tends to agree","1992","35-65 y.","higher education","94","0.0968715380090361","0.0792065599852264","0.114536516032846"
"Tends to agree","1992","66 and older","in school","","","",""
"Tends to agree","1992","66 and older","inadequately","1","","",""
"Tends to agree","1992","66 and older","general elemantary","102","0.233564436825149","0.195515505040239","0.27161336861006"
"Tends to agree","1992","66 and older","middle vocational","128","0.213444344457699","0.183305543406189","0.24358314550921"
"Tends to agree","1992","66 and older","vocational + Abi","5","","",""
"Tends to agree","1992","66 and older","higher vocational","14","","",""
"Tends to agree","1992","66 and older","higher education","5","","",""
"Rather not true","1992","16-34 y.","in school","63","0.425658490505765","0.344046440383936","0.507270540627594"
"Rather not true","1992","16-34 y.","inadequately","19","","",""
"Rather not true","1992","16-34 y.","general elemantary","222","0.348256950066047","0.311404303895021","0.385109596237073"
"Rather not true","1992","16-34 y.","middle vocational","671","0.322689015629814","0.303135805220266","0.342242226039362"
"Rather not true","1992","16-34 y.","vocational + Abi","81","0.466323915759388","0.394242734595786","0.538405096922991"
"Rather not true","1992","16-34 y.","higher vocational","58","0.292118379036379","0.229869588190218","0.35436716988254"
"Rather not true","1992","16-34 y.","higher education","148","0.362343872736366","0.316698472346871","0.407989273125862"
"Rather not true","1992","35-65 y.","in school","","","",""
"Rather not true","1992","35-65 y.","inadequately","9","","",""
"Rather not true","1992","35-65 y.","general elemantary","227","0.276002370681403","0.245664154339681","0.306340587023124"
"Rather not true","1992","35-65 y.","middle vocational","745","0.245220986230809","0.230151609760998","0.26029036270062"
"Rather not true","1992","35-65 y.","vocational + Abi","33","0.420027126984402","0.315101604992668","0.524952648976137"
"Rather not true","1992","35-65 y.","higher vocational","122","0.276661286845753","0.235466331071929","0.317856242619578"
"Rather not true","1992","35-65 y.","higher education","277","0.283061403263693","0.256157112507785","0.309965694019601"
"Rather not true","1992","66 and older","in school","","","",""
"Rather not true","1992","66 and older","inadequately","2","","",""
"Rather not true","1992","66 and older","general elemantary","127","0.259056230016547","0.219656709906884","0.298455750126209"
"Rather not true","1992","66 and older","middle vocational","162","0.219458823060716","0.189015409388456","0.249902236732976"
"Rather not true","1992","66 and older","vocational + Abi","9","","",""
"Rather not true","1992","66 and older","higher vocational","19","","",""
"Rather not true","1992","66 and older","higher education","19","","",""
"Totally disagree","1992","16-34 y.","in school","59","0.436607235302098","0.35474386291899","0.518470607685207"
"Totally disagree","1992","16-34 y.","inadequately","28","","",""
"Totally disagree","1992","16-34 y.","general elemantary","327","0.488838056637947","0.450170891094272","0.527505222181622"
"Totally disagree","1992","16-34 y.","middle vocational","1227","0.538062009039347","0.517210382968989","0.558913635109705"
"Totally disagree","1992","16-34 y.","vocational + Abi","84","0.399091035782119","0.328332390843637","0.469849680720601"
"Totally disagree","1992","16-34 y.","higher vocational","126","0.608731055975375","0.541924116105804","0.675537995844947"
"Totally disagree","1992","16-34 y.","higher education","233","0.524219969263205","0.476795423834606","0.571644514691805"
"Totally disagree","1992","35-65 y.","in school","","","",""
"Totally disagree","1992","35-65 y.","inadequately","13","","",""
"Totally disagree","1992","35-65 y.","general elemantary","413","0.485694387134255","0.451774278067025","0.519614496201484"
"Totally disagree","1992","35-65 y.","middle vocational","1785","0.554787441257817","0.537379253138249","0.572195629377385"
"Totally disagree","1992","35-65 y.","vocational + Abi","39","0.437439949947439","0.331981279044772","0.542898620850106"
"Totally disagree","1992","35-65 y.","higher vocational","268","0.55741763231035","0.511678660774419","0.60315660384628"
"Totally disagree","1992","35-65 y.","higher education","623","0.532046399234588","0.502246390577947","0.561846407891229"
"Totally disagree","1992","66 and older","in school","","","",""
"Totally disagree","1992","66 and older","inadequately","2","","",""
"Totally disagree","1992","66 and older","general elemantary","195","0.381336681375542","0.337656668166899","0.425016694584184"
"Totally disagree","1992","66 and older","middle vocational","340","0.431571472423036","0.395139455570199","0.468003489275874"
"Totally disagree","1992","66 and older","vocational + Abi","8","","",""
"Totally disagree","1992","66 and older","higher vocational","49","0.513920660222226","0.411790080500396","0.616051239944055"
"Totally disagree","1992","66 and older","higher education","76","0.696670424050616","0.609972783367538","0.783368064733693"
"True entirely","1993","16-34 y.","in school","8","","",""
"True entirely","1993","16-34 y.","inadequately","12","","",""
"True entirely","1993","16-34 y.","general elemantary","71","0.0817817400316709","0.0650465513004847","0.0985169287628571"
"True entirely","1993","16-34 y.","middle vocational","134","0.0541185958063435","0.0452989496882572","0.0629382419244299"
"True entirely","1993","16-34 y.","vocational + Abi","14","","",""
"True entirely","1993","16-34 y.","higher vocational","11","","",""
"True entirely","1993","16-34 y.","higher education","18","","",""
"True entirely","1993","35-65 y.","in school","","","",""
"True entirely","1993","35-65 y.","inadequately","33","0.0872588429576443","0.0601394497689954","0.114378236146293"
"True entirely","1993","35-65 y.","general elemantary","97","0.0909451943514045","0.0744201305524107","0.107470258150398"
"True entirely","1993","35-65 y.","middle vocational","284","0.0896616949900473","0.0800641933221988","0.0992591966578959"
"True entirely","1993","35-65 y.","vocational + Abi","6","","",""
"True entirely","1993","35-65 y.","higher vocational","38","0.0973623198149332","0.0699417101512825","0.124782929478584"
"True entirely","1993","35-65 y.","higher education","72","0.0679713459760054","0.0531376936845658","0.082804998267445"
"True entirely","1993","66 and older","in school","","","",""
"True entirely","1993","66 and older","inadequately","","","",""
"True entirely","1993","66 and older","general elemantary","70","0.172754495826395","0.13941826431165","0.206090727341139"
"True entirely","1993","66 and older","middle vocational","81","0.147326220915763","0.121615269991798","0.173037171839728"
"True entirely","1993","66 and older","vocational + Abi","1","","",""
"True entirely","1993","66 and older","higher vocational","12","","",""
"True entirely","1993","66 and older","higher education","11","","",""
"Tends to agree","1993","16-34 y.","in school","19","","",""
"Tends to agree","1993","16-34 y.","inadequately","26","","",""
"Tends to agree","1993","16-34 y.","general elemantary","131","0.131278771980033","0.110655054608374","0.151902489351691"
"Tends to agree","1993","16-34 y.","middle vocational","279","0.1174298018403","0.104880390650769","0.129979213029832"
"Tends to agree","1993","16-34 y.","vocational + Abi","26","","",""
"Tends to agree","1993","16-34 y.","higher vocational","19","","",""
"Tends to agree","1993","16-34 y.","higher education","38","0.123032915722204","0.0913152083712234","0.154750623073184"
"Tends to agree","1993","35-65 y.","in school","","","",""
"Tends to agree","1993","35-65 y.","inadequately","82","0.192622499822866","0.15472651006906","0.230518489576673"
"Tends to agree","1993","35-65 y.","general elemantary","166","0.153535483854257","0.132816569592737","0.174254398115777"
"Tends to agree","1993","35-65 y.","middle vocational","403","0.130586617347307","0.119267415306187","0.141905819388428"
"Tends to agree","1993","35-65 y.","vocational + Abi","15","","",""
"Tends to agree","1993","35-65 y.","higher vocational","41","0.0909403542421043","0.064345388759796","0.117535319724413"
"Tends to agree","1993","35-65 y.","higher education","111","0.106681720123954","0.088488120097036","0.124875320150873"
"Tends to agree","1993","66 and older","in school","","","",""
"Tends to agree","1993","66 and older","inadequately","12","","",""
"Tends to agree","1993","66 and older","general elemantary","90","0.194700129504285","0.159782355372783","0.229617903635786"
"Tends to agree","1993","66 and older","middle vocational","123","0.190005040708035","0.1615466471925","0.218463434223569"
"Tends to agree","1993","66 and older","vocational + Abi","5","","",""
"Tends to agree","1993","66 and older","higher vocational","13","","",""
"Tends to agree","1993","66 and older","higher education","16","","",""
"Rather not true","1993","16-34 y.","in school","69","0.369917483426324","0.300348866352002","0.439486100500646"
"Rather not true","1993","16-34 y.","inadequately","39","0.242323144550507","0.176340450696936","0.308305838404077"
"Rather not true","1993","16-34 y.","general elemantary","296","0.288457608598488","0.260790048143469","0.316125169053507"
"Rather not true","1993","16-34 y.","middle vocational","740","0.312729929730938","0.294657855760261","0.330802003701614"
"Rather not true","1993","16-34 y.","vocational + Abi","77","0.3562915120928","0.293992305114697","0.418590719070902"
"Rather not true","1993","16-34 y.","higher vocational","56","0.323866004562356","0.259808468686464","0.387923540438249"
"Rather not true","1993","16-34 y.","higher education","130","0.3482247638812","0.302222602509508","0.394226925252893"
"Rather not true","1993","35-65 y.","in school","","","",""
"Rather not true","1993","35-65 y.","inadequately","129","0.316767113033015","0.272062138655672","0.361472087410357"
"Rather not true","1993","35-65 y.","general elemantary","326","0.282206670941359","0.256339937934517","0.308073403948201"
"Rather not true","1993","35-65 y.","middle vocational","859","0.263701576252334","0.248899023632895","0.278504128871774"
"Rather not true","1993","35-65 y.","vocational + Abi","37","0.298496133208666","0.220727107177736","0.376265159239597"
"Rather not true","1993","35-65 y.","higher vocational","129","0.302246722249138","0.259769445788097","0.344723998710179"
"Rather not true","1993","35-65 y.","higher education","323","0.32168022658661","0.29415062354962","0.349209829623601"
"Rather not true","1993","66 and older","in school","","","",""
"Rather not true","1993","66 and older","inadequately","11","","",""
"Rather not true","1993","66 and older","general elemantary","142","0.273301907240152","0.234002775263318","0.312601039216986"
"Rather not true","1993","66 and older","middle vocational","180","0.240505347287775","0.209501799795379","0.27150889478017"
"Rather not true","1993","66 and older","vocational + Abi","8","","",""
"Rather not true","1993","66 and older","higher vocational","21","","",""
"Rather not true","1993","66 and older","higher education","21","","",""
"Totally disagree","1993","16-34 y.","in school","89","0.471166490607732","0.399236681476786","0.543096299738678"
"Totally disagree","1993","16-34 y.","inadequately","85","0.516494741727084","0.439541993098386","0.593447490355782"
"Totally disagree","1993","16-34 y.","general elemantary","532","0.498481879389809","0.467946910548544","0.529016848231073"
"Totally disagree","1993","16-34 y.","middle vocational","1375","0.515721672622419","0.496240514815678","0.53520283042916"
"Totally disagree","1993","16-34 y.","vocational + Abi","110","0.460562521725983","0.395721474880075","0.525403568571892"
"Totally disagree","1993","16-34 y.","higher vocational","119","0.504785206303733","0.436343429634958","0.573226982972508"
"Totally disagree","1993","16-34 y.","higher education","226","0.488936539362487","0.440668112376769","0.537204966348205"
"Totally disagree","1993","35-65 y.","in school","","","",""
"Totally disagree","1993","35-65 y.","inadequately","172","0.403351544186475","0.356210136355336","0.450492952017613"
"Totally disagree","1993","35-65 y.","general elemantary","574","0.473312650852979","0.444617485386455","0.502007816319504"
"Totally disagree","1993","35-65 y.","middle vocational","1858","0.516050111410311","0.499262092470674","0.532838130349948"
"Totally disagree","1993","35-65 y.","vocational + Abi","75","0.559660410499573","0.475292279079545","0.644028541919602"
"Totally disagree","1993","35-65 y.","higher vocational","241","0.509450603693825","0.463210656024065","0.555690551363585"
"Totally disagree","1993","35-65 y.","higher education","600","0.50366670731343","0.474200186976794","0.533133227650065"
"Totally disagree","1993","66 and older","in school","","","",""
"Totally disagree","1993","66 and older","inadequately","3","","",""
"Totally disagree","1993","66 and older","general elemantary","192","0.359243467429169","0.316935167193072","0.401551767665265"
"Totally disagree","1993","66 and older","middle vocational","346","0.422163391088427","0.386334821288828","0.457991960888026"
"Totally disagree","1993","66 and older","vocational + Abi","12","","",""
"Totally disagree","1993","66 and older","higher vocational","41","0.419667729180479","0.315967524685963","0.523367933674995"
"Totally disagree","1993","66 and older","higher education","67","0.604412733825892","0.51504368713793","0.693781780513854"
"True entirely","1994","16-34 y.","in school","","","",""
"True entirely","1994","16-34 y.","inadequately","","","",""
"True entirely","1994","16-34 y.","general elemantary","","","",""
"True entirely","1994","16-34 y.","middle vocational","","","",""
"True entirely","1994","16-34 y.","vocational + Abi","","","",""
"True entirely","1994","16-34 y.","higher vocational","","","",""
"True entirely","1994","16-34 y.","higher education","","","",""
"True entirely","1994","35-65 y.","in school","","","",""
"True entirely","1994","35-65 y.","inadequately","","","",""
"True entirely","1994","35-65 y.","general elemantary","","","",""
"True entirely","1994","35-65 y.","middle vocational","","","",""
"True entirely","1994","35-65 y.","vocational + Abi","","","",""
"True entirely","1994","35-65 y.","higher vocational","","","",""
"True entirely","1994","35-65 y.","higher education","","","",""
"True entirely","1994","66 and older","in school","","","",""
"True entirely","1994","66 and older","inadequately","","","",""
"True entirely","1994","66 and older","general elemantary","","","",""
"True entirely","1994","66 and older","middle vocational","","","",""
"True entirely","1994","66 and older","vocational + Abi","","","",""
"True entirely","1994","66 and older","higher vocational","","","",""
"True entirely","1994","66 and older","higher education","","","",""
"Tends to agree","1994","16-34 y.","in school","","","",""
"Tends to agree","1994","16-34 y.","inadequately","","","",""
"Tends to agree","1994","16-34 y.","general elemantary","","","",""
"Tends to agree","1994","16-34 y.","middle vocational","","","",""
"Tends to agree","1994","16-34 y.","vocational + Abi","","","",""
"Tends to agree","1994","16-34 y.","higher vocational","","","",""
"Tends to agree","1994","16-34 y.","higher education","","","",""
"Tends to agree","1994","35-65 y.","in school","","","",""
"Tends to agree","1994","35-65 y.","inadequately","","","",""
"Tends to agree","1994","35-65 y.","general elemantary","","","",""
"Tends to agree","1994","35-65 y.","middle vocational","","","",""
"Tends to agree","1994","35-65 y.","vocational + Abi","","","",""
"Tends to agree","1994","35-65 y.","higher vocational","","","",""
"Tends to agree","1994","35-65 y.","higher education","","","",""
"Tends to agree","1994","66 and older","in school","","","",""
"Tends to agree","1994","66 and older","inadequately","","","",""
"Tends to agree","1994","66 and older","general elemantary","","","",""
"Tends to agree","1994","66 and older","middle vocational","","","",""
"Tends to agree","1994","66 and older","vocational + Abi","","","",""
"Tends to agree","1994","66 and older","higher vocational","","","",""
"Tends to agree","1994","66 and older","higher education","","","",""
"Rather not true","1994","16-34 y.","in school","","","",""
"Rather not true","1994","16-34 y.","inadequately","","","",""
"Rather not true","1994","16-34 y.","general elemantary","","","",""
"Rather not true","1994","16-34 y.","middle vocational","","","",""
"Rather not true","1994","16-34 y.","vocational + Abi","","","",""
"Rather not true","1994","16-34 y.","higher vocational","","","",""
"Rather not true","1994","16-34 y.","higher education","","","",""
"Rather not true","1994","35-65 y.","in school","","","",""
"Rather not true","1994","35-65 y.","inadequately","","","",""
"Rather not true","1994","35-65 y.","general elemantary","","","",""
