"plh0189","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","1990","Brandenburg","direct migration background","14","","","","4"
"Totally disagree","1990","Brandenburg","indirect migration background","","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","no migration background","314","0.646005406341836","0.603750034226704","0.688260778456967","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","direct migration background","10","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Totally disagree","1990","Saxony","no migration background","781","0.577174305336578","0.550247612973776","0.604100997699381","4"
"Totally disagree","1990","Saxony","direct migration background","23","","","","4"
"Totally disagree","1990","Saxony","indirect migration background","","","","","4"
"Totally disagree","1990","Saxony-Anhalt","no migration background","498","0.629566481077716","0.595610716097713","0.663522246057718","4"
"Totally disagree","1990","Saxony-Anhalt","direct migration background","18","","","","4"
"Totally disagree","1990","Saxony-Anhalt","indirect migration background","1","","","","4"
"Totally disagree","1990","Thuringia","no migration background","475","0.658714119785868","0.623935957317816","0.693492282253919","4"
"Totally disagree","1990","Thuringia","direct migration background","13","","","","4"
"Totally disagree","1990","Thuringia","indirect migration background","","","","","4"
"True entirely","1990","Schleswig-Holstein","no migration background","","","","","1"
"True entirely","1990","Schleswig-Holstein","direct migration background","","","","","1"
"True entirely","1990","Schleswig-Holstein","indirect migration background","","","","","1"
"True entirely","1990","Hamburg","no migration background","","","","","1"
"True entirely","1990","Hamburg","direct migration background","","","","","1"
"True entirely","1990","Hamburg","indirect migration background","","","","","1"
"True entirely","1990","Lower Saxony","no migration background","","","","","1"
"True entirely","1990","Lower Saxony","direct migration background","","","","","1"
"True entirely","1990","Lower Saxony","indirect migration background","","","","","1"
"True entirely","1990","Bremen","no migration background","","","","","1"
"True entirely","1990","Bremen","direct migration background","","","","","1"
"True entirely","1990","Bremen","indirect migration background","","","","","1"
"True entirely","1990","North Rhine-Westphalia","no migration background","","","","","1"
"True entirely","1990","North Rhine-Westphalia","direct migration background","","","","","1"
"True entirely","1990","North Rhine-Westphalia","indirect migration background","","","","","1"
"True entirely","1990","Hesse","no migration background","","","","","1"
"True entirely","1990","Hesse","direct migration background","","","","","1"
"True entirely","1990","Hesse","indirect migration background","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"True entirely","1990","Baden-Württemberg","no migration background","","","","","1"
"True entirely","1990","Baden-Württemberg","direct migration background","","","","","1"
"True entirely","1990","Baden-Württemberg","indirect migration background","","","","","1"
"True entirely","1990","Bavaria","no migration background","","","","","1"
"True entirely","1990","Bavaria","direct migration background","","","","","1"
"True entirely","1990","Bavaria","indirect migration background","","","","","1"
"True entirely","1990","Berlin","no migration background","40","0.182717521393594","0.137615113458453","0.227819929328735","1"
"True entirely","1990","Berlin","direct migration background","1","","","","1"
"True entirely","1990","Berlin","indirect migration background","","","","","1"
"True entirely","1990","Brandenburg","no migration background","81","0.119462259822178","0.095605675308059","0.143318844336296","1"
"True entirely","1990","Brandenburg","direct migration background","1","","","","1"
"True entirely","1990","Brandenburg","indirect migration background","","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","no migration background","21","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"True entirely","1990","Saxony","no migration background","116","0.0901940974320122","0.0745801662064805","0.105808028657544","1"
"True entirely","1990","Saxony","direct migration background","3","","","","1"
"True entirely","1990","Saxony","indirect migration background","","","","","1"
"True entirely","1990","Saxony-Anhalt","no migration background","60","0.0832173246339985","0.0637960533258023","0.102638595942195","1"
"True entirely","1990","Saxony-Anhalt","direct migration background","4","","","","1"
"True entirely","1990","Saxony-Anhalt","indirect migration background","","","","","1"
"True entirely","1990","Thuringia","no migration background","56","0.0910628533545222","0.0699602255777737","0.112165481131271","1"
"True entirely","1990","Thuringia","direct migration background","1","","","","1"
"True entirely","1990","Thuringia","indirect migration background","","","","","1"
"Rather not true","1991","Lower Saxony","indirect migration background","","","","","3"
"Rather not true","1991","Brandenburg","indirect migration background","","","","","3"
"Rather not true","1991","Lower Saxony","direct migration background","","","","","3"
"Rather not true","1991","Schleswig-Holstein","no migration background","","","","","3"
"Rather not true","1991","Schleswig-Holstein","indirect migration background","","","","","3"
"Rather not true","1991","Brandenburg","no migration background","162","0.261697276330882","0.228111763753316","0.295282788908447","3"
"Rather not true","1991","Berlin","indirect migration background","","","","","3"
"Rather not true","1991","Hamburg","direct migration background","","","","","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","no migration background","104","0.228671332802792","0.190081935960821","0.267260729644762","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Rather not true","1991","Saxony","direct migration background","7","","","","3"
"Rather not true","1991","Schleswig-Holstein","direct migration background","","","","","3"
"Rather not true","1991","Saxony-Anhalt","indirect migration background","1","","","","3"
"Rather not true","1991","Hamburg","indirect migration background","","","","","3"
"Rather not true","1991","Lower Saxony","no migration background","","","","","3"
"Rather not true","1991","Thuringia","direct migration background","12","","","","3"
"Rather not true","1991","Hamburg","no migration background","","","","","3"
"Rather not true","1991","Saxony","indirect migration background","1","","","","3"
"Rather not true","1991","Saxony-Anhalt","no migration background","158","0.215605523515875","0.186387356491178","0.244823690540571","3"
"Rather not true","1991","Bremen","no migration background","","","","","3"
"Rather not true","1991","Bremen","direct migration background","","","","","3"
"Rather not true","1991","Bremen","indirect migration background","","","","","3"
"Rather not true","1991","North Rhine-Westphalia","no migration background","2","","","","3"
"Rather not true","1991","North Rhine-Westphalia","direct migration background","","","","","3"
"Rather not true","1991","Baden-Württemberg","indirect migration background","","","","","3"
"Rather not true","1991","Bavaria","no migration background","3","","","","3"
"Rather not true","1991","Bavaria","direct migration background","","","","","3"
"Rather not true","1991","Bavaria","indirect migration background","","","","","3"
"Rather not true","1991","Berlin","no migration background","54","0.239577247514261","0.187495136973859","0.291659358054664","3"
"Rather not true","1991","Berlin","direct migration background","4","","","","3"
"Rather not true","1991","Brandenburg","direct migration background","4","","","","3"
"Rather not true","1991","Saxony","no migration background","325","0.285275288291472","0.25955512536305","0.310995451219894","3"
"Rather not true","1991","Saxony-Anhalt","direct migration background","7","","","","3"
"Rather not true","1991","Thuringia","no migration background","153","0.239470248706549","0.207059067193352","0.271881430219747","3"
"Rather not true","1991","Thuringia","indirect migration background","","","","","3"
"Rather not true","1991","North Rhine-Westphalia","indirect migration background","","","","","3"
"Rather not true","1991","Hesse","no migration background","1","","","","3"
"Rather not true","1991","Hesse","direct migration background","","","","","3"
"Rather not true","1991","Hesse","indirect migration background","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Rather not true","1991","Baden-Württemberg","no migration background","4","","","","3"
"Rather not true","1991","Baden-Württemberg","direct migration background","","","","","3"
"Tends to agree","1991","Schleswig-Holstein","direct migration background","","","","","2"
"Tends to agree","1991","Schleswig-Holstein","no migration background","","","","","2"
"Tends to agree","1991","Hamburg","no migration background","","","","","2"
"Tends to agree","1991","Schleswig-Holstein","indirect migration background","","","","","2"
"Tends to agree","1991","Lower Saxony","direct migration background","","","","","2"
"Tends to agree","1991","Hamburg","indirect migration background","","","","","2"
"Tends to agree","1991","Lower Saxony","no migration background","1","","","","2"
"Tends to agree","1991","Hamburg","direct migration background","","","","","2"
"Tends to agree","1991","Lower Saxony","indirect migration background","","","","","2"
"Tends to agree","1991","Bremen","no migration background","","","","","2"
"Tends to agree","1991","Hesse","direct migration background","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","no migration background","1","","","","2"
"Tends to agree","1991","Saxony-Anhalt","indirect migration background","","","","","2"
"Tends to agree","1991","Thuringia","indirect migration background","","","","","2"
"Tends to agree","1991","Bremen","direct migration background","","","","","2"
"Tends to agree","1991","Bremen","indirect migration background","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","direct migration background","","","","","2"
"Tends to agree","1991","Hesse","indirect migration background","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","no migration background","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","indirect migration background","","","","","2"
"Tends to agree","1991","Hesse","no migration background","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Tends to agree","1991","Baden-Württemberg","no migration background","2","","","","2"
"Tends to agree","1991","Baden-Württemberg","direct migration background","","","","","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Tends to agree","1991","Saxony","no migration background","101","0.101802402275616","0.0845782761261821","0.119026528425049","2"
"Tends to agree","1991","Saxony","indirect migration background","","","","","2"
"Tends to agree","1991","Saxony-Anhalt","no migration background","69","0.109293058212129","0.0871254176791381","0.131460698745121","2"
"Tends to agree","1991","Saxony-Anhalt","direct migration background","7","","","","2"
"Tends to agree","1991","Thuringia","no migration background","57","0.0984824803339706","0.0758528452405097","0.121112115427431","2"
"Tends to agree","1991","Thuringia","direct migration background","2","","","","2"
"Tends to agree","1991","Baden-Württemberg","indirect migration background","","","","","2"
"Tends to agree","1991","Bavaria","no migration background","","","","","2"
"Tends to agree","1991","Bavaria","direct migration background","","","","","2"
"Tends to agree","1991","Bavaria","indirect migration background","","","","","2"
"Tends to agree","1991","Berlin","indirect migration background","","","","","2"
"Tends to agree","1991","Brandenburg","no migration background","58","0.117969890605034","0.0933229829510355","0.142616798259033","2"
"Tends to agree","1991","Brandenburg","indirect migration background","","","","","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","no migration background","45","0.11476884269647","0.0854813131655718","0.144056372227369","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","direct migration background","2","","","","2"
"Tends to agree","1991","Saxony","direct migration background","10","","","","2"
"Tends to agree","1991","Berlin","no migration background","23","","","","2"
"Tends to agree","1991","Berlin","direct migration background","1","","","","2"
"Tends to agree","1991","Brandenburg","direct migration background","4","","","","2"
"Totally disagree","1991","Schleswig-Holstein","no migration background","3","","","","4"
"Totally disagree","1991","Schleswig-Holstein","direct migration background","","","","","4"
"Totally disagree","1991","Schleswig-Holstein","indirect migration background","","","","","4"
"Totally disagree","1991","Hamburg","no migration background","","","","","4"
"Totally disagree","1991","Hamburg","direct migration background","","","","","4"
"Totally disagree","1991","Hamburg","indirect migration background","","","","","4"
"Totally disagree","1991","Hesse","indirect migration background","","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","no migration background","2","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Totally disagree","1991","Baden-Württemberg","no migration background","2","","","","4"
"Totally disagree","1991","Baden-Württemberg","direct migration background","","","","","4"
"Totally disagree","1991","Baden-Württemberg","indirect migration background","","","","","4"
"Totally disagree","1991","Bavaria","no migration background","4","","","","4"
"Totally disagree","1991","Bavaria","direct migration background","","","","","4"
"Totally disagree","1991","Bavaria","indirect migration background","","","","","4"
"Totally disagree","1991","Berlin","no migration background","161","0.57364063924869","0.513294971848835","0.633986306648546","4"
"Totally disagree","1991","North Rhine-Westphalia","no migration background","5","","","","4"
"Totally disagree","1991","North Rhine-Westphalia","direct migration background","","","","","4"
"Totally disagree","1991","North Rhine-Westphalia","indirect migration background","","","","","4"
"Totally disagree","1991","Hesse","no migration background","4","","","","4"
"Totally disagree","1991","Hesse","direct migration background","","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Totally disagree","1991","Lower Saxony","no migration background","","","","","4"
"Totally disagree","1991","Lower Saxony","direct migration background","","","","","4"
"Totally disagree","1991","Lower Saxony","indirect migration background","","","","","4"
"Totally disagree","1991","Bremen","no migration background","","","","","4"
"Totally disagree","1991","Bremen","direct migration background","","","","","4"
"Totally disagree","1991","Bremen","indirect migration background","","","","","4"
"Totally disagree","1991","Berlin","direct migration background","7","","","","4"
"Totally disagree","1991","Berlin","indirect migration background","","","","","4"
"Totally disagree","1991","Brandenburg","no migration background","393","0.54512262715774","0.507074838912565","0.583170415402915","4"
"Totally disagree","1991","Brandenburg","direct migration background","11","","","","4"
"Totally disagree","1991","Brandenburg","indirect migration background","","","","","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","no migration background","275","0.589525578048575","0.544325751414287","0.634725404682863","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","direct migration background","10","","","","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Totally disagree","1991","Saxony","no migration background","656","0.523896121876169","0.495448518049926","0.552343725702413","4"
"Totally disagree","1991","Saxony","direct migration background","19","","","","4"
"Totally disagree","1991","Saxony","indirect migration background","","","","","4"
"Totally disagree","1991","Saxony-Anhalt","no migration background","468","0.581235918484567","0.5461836042096","0.616288232759533","4"
"Totally disagree","1991","Saxony-Anhalt","direct migration background","13","","","","4"
"Totally disagree","1991","Saxony-Anhalt","indirect migration background","","","","","4"
"Totally disagree","1991","Thuringia","no migration background","399","0.572448484314893","0.534875697658568","0.610021270971218","4"
"Totally disagree","1991","Thuringia","direct migration background","9","","","","4"
"Totally disagree","1991","Thuringia","indirect migration background","1","","","","4"
"True entirely","1991","Schleswig-Holstein","no migration background","","","","","1"
"True entirely","1991","Schleswig-Holstein","direct migration background","","","","","1"
"True entirely","1991","Schleswig-Holstein","indirect migration background","","","","","1"
"True entirely","1991","Hamburg","no migration background","","","","","1"
"True entirely","1991","Hamburg","direct migration background","","","","","1"
"True entirely","1991","Hamburg","indirect migration background","","","","","1"
"True entirely","1991","Lower Saxony","no migration background","","","","","1"
"True entirely","1991","Lower Saxony","direct migration background","","","","","1"
"True entirely","1991","Lower Saxony","indirect migration background","","","","","1"
"True entirely","1991","Bremen","no migration background","","","","","1"
"True entirely","1991","Bremen","direct migration background","","","","","1"
"True entirely","1991","Bremen","indirect migration background","","","","","1"
"True entirely","1991","North Rhine-Westphalia","no migration background","","","","","1"
"True entirely","1991","North Rhine-Westphalia","direct migration background","","","","","1"
"True entirely","1991","North Rhine-Westphalia","indirect migration background","","","","","1"
"True entirely","1991","Hesse","no migration background","","","","","1"
"True entirely","1991","Hesse","direct migration background","","","","","1"
"True entirely","1991","Hesse","indirect migration background","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"True entirely","1991","Baden-Württemberg","no migration background","","","","","1"
"True entirely","1991","Baden-Württemberg","direct migration background","","","","","1"
"True entirely","1991","Baden-Württemberg","indirect migration background","","","","","1"
"True entirely","1991","Bavaria","no migration background","1","","","","1"
"True entirely","1991","Bavaria","direct migration background","","","","","1"
"True entirely","1991","Bavaria","indirect migration background","","","","","1"
"True entirely","1991","Berlin","no migration background","20","","","","1"
"True entirely","1991","Berlin","direct migration background","2","","","","1"
"True entirely","1991","Berlin","indirect migration background","","","","","1"
"True entirely","1991","Brandenburg","no migration background","45","0.0752102059063443","0.0550592780962406","0.095361133716448","1"
"True entirely","1991","Brandenburg","direct migration background","","","","","1"
"True entirely","1991","Brandenburg","indirect migration background","","","","","1"
"True entirely","1991","Mecklenburg-Western Pomerania","no migration background","31","0.0670342464521636","0.0440556440968894","0.0900128488074377","1"
"True entirely","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"True entirely","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"True entirely","1991","Saxony","no migration background","102","0.089026187556743","0.0728049466596343","0.105247428453852","1"
"True entirely","1991","Saxony","direct migration background","4","","","","1"
"True entirely","1991","Saxony","indirect migration background","","","","","1"
"True entirely","1991","Saxony-Anhalt","no migration background","66","0.0938654997874293","0.0731447677645015","0.114586231810357","1"
"True entirely","1991","Saxony-Anhalt","direct migration background","3","","","","1"
"True entirely","1991","Saxony-Anhalt","indirect migration background","","","","","1"
"True entirely","1991","Thuringia","no migration background","57","0.0895987866445867","0.0679078425713579","0.111289730717816","1"
"True entirely","1991","Thuringia","direct migration background","2","","","","1"
"True entirely","1991","Thuringia","indirect migration background","","","","","1"
"Rather not true","1992","Schleswig-Holstein","direct migration background","2","","","","3"
"Rather not true","1992","Schleswig-Holstein","no migration background","62","0.27792503377386","0.22052724784572","0.335322819702001","3"
"Rather not true","1992","Schleswig-Holstein","indirect migration background","1","","","","3"
"Rather not true","1992","Hamburg","indirect migration background","1","","","","3"
"Rather not true","1992","Lower Saxony","no migration background","213","0.268038199094643","0.237325551573702","0.298750846615584","3"
"Rather not true","1992","Lower Saxony","direct migration background","16","","","","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Rather not true","1992","Hamburg","direct migration background","2","","","","3"
"Rather not true","1992","Thuringia","indirect migration background","1","","","","3"
"Rather not true","1992","Lower Saxony","indirect migration background","3","","","","3"
"Rather not true","1992","Saxony","no migration background","311","0.286813199746266","0.260242577538845","0.313383821953687","3"
"Rather not true","1992","Saxony-Anhalt","direct migration background","11","","","","3"
"Rather not true","1992","Hamburg","no migration background","22","","","","3"
"Rather not true","1992","Bremen","no migration background","13","","","","3"
"Rather not true","1992","Bremen","direct migration background","1","","","","3"
"Rather not true","1992","Bremen","indirect migration background","","","","","3"
"Rather not true","1992","North Rhine-Westphalia","no migration background","488","0.283924173707398","0.262947839009089","0.304900508405707","3"
"Rather not true","1992","North Rhine-Westphalia","direct migration background","22","","","","3"
"Rather not true","1992","Berlin","indirect migration background","1","","","","3"
"Rather not true","1992","Brandenburg","no migration background","168","0.27050486362871","0.236196192515566","0.304813534741853","3"
"Rather not true","1992","Brandenburg","indirect migration background","1","","","","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","no migration background","108","0.270422883194515","0.227002626577519","0.313843139811512","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Rather not true","1992","Saxony","direct migration background","14","","","","3"
"Rather not true","1992","Saxony","indirect migration background","","","","","3"
"Rather not true","1992","Saxony-Anhalt","no migration background","191","0.257168010781857","0.225719512636929","0.288616508926785","3"
"Rather not true","1992","Saxony-Anhalt","indirect migration background","","","","","3"
"Rather not true","1992","Thuringia","no migration background","180","0.282421015807634","0.247919150313708","0.316922881301559","3"
"Rather not true","1992","Thuringia","direct migration background","7","","","","3"
"Rather not true","1992","North Rhine-Westphalia","indirect migration background","9","","","","3"
"Rather not true","1992","Hesse","no migration background","163","0.281442883237524","0.245032515420697","0.317853251054351","3"
"Rather not true","1992","Hesse","direct migration background","17","","","","3"
"Rather not true","1992","Hesse","indirect migration background","2","","","","3"
"Rather not true","1992","Rhineland-Palatinate,Saarland","no migration background","121","0.230422430942397","0.194401327148666","0.266443534736129","3"
"Rather not true","1992","Rhineland-Palatinate,Saarland","direct migration background","4","","","","3"
