"plh0189","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1993","16-34 y.","Female","708","0.30215903611473","0.283939001373637","0.320379070855822","3"
"Rather not true","1993","35-65 y.","Male","912","0.277740173719498","0.26255757954387","0.292922767895126","3"
"Rather not true","1993","66 and older","Male","123","0.213612837941915","0.179483717889929","0.247741957993902","3"
"Rather not true","1993","35-65 y.","Female","903","0.28520013499307","0.269971897019063","0.300428372967077","3"
"Rather not true","1993","66 and older","Female","260","0.271400288448282","0.242789900098307","0.300010676798257","3"
"Tends to agree","1993","16-34 y.","Male","226","0.104683790836026","0.0925736195201169","0.116793962151936","2"
"Tends to agree","1993","35-65 y.","Female","502","0.154006826138705","0.141832751067454","0.166180901209955","2"
"Tends to agree","1993","16-34 y.","Female","332","0.143250086546172","0.129349674984628","0.157150498107715","2"
"Tends to agree","1993","35-65 y.","Male","327","0.105286460732923","0.0948822732193832","0.115690648246463","2"
"Tends to agree","1993","66 and older","Male","77","0.153563271896209","0.123541650969655","0.183584892822763","2"
"Tends to agree","1993","66 and older","Female","182","0.207678041242879","0.181579259315989","0.23377682316977","2"
"Totally disagree","1993","16-34 y.","Female","1243","0.486998246435786","0.46716579948022","0.506830693391353","4"
"Totally disagree","1993","16-34 y.","Male","1379","0.522341535669805","0.50258283588469","0.54210023545492","4"
"Totally disagree","1993","35-65 y.","Male","1859","0.534665574156087","0.51775713164503","0.551574016667144","4"
"Totally disagree","1993","35-65 y.","Female","1684","0.471550361498567","0.454713993708218","0.488386729288916","4"
"Totally disagree","1993","66 and older","Male","305","0.530847403740594","0.489291271511523","0.572403535969665","4"
"Totally disagree","1993","66 and older","Female","360","0.348250090590281","0.317597992146881","0.378902189033681","4"
"True entirely","1993","16-34 y.","Male","119","0.051237332017096","0.0425157676490673","0.0599588963851246","1"
"True entirely","1993","16-34 y.","Female","157","0.0675926309033123","0.0576315675593196","0.077553694247305","1"
"True entirely","1993","35-65 y.","Male","245","0.0823077913914916","0.0729913748233454","0.0916242079596379","1"
"True entirely","1993","35-65 y.","Female","288","0.0892426773696591","0.0796272145678868","0.0988581401714315","1"
"True entirely","1993","66 and older","Male","49","0.101976486421282","0.076777267184957","0.127175705657607","1"
"True entirely","1993","66 and older","Female","126","0.172671579718558","0.148353823201823","0.196989336235294","1"
"Rather not true","1994","16-34 y.","Male","","","","","3"
"Rather not true","1994","16-34 y.","Female","","","","","3"
"Rather not true","1994","35-65 y.","Male","","","","","3"
"Rather not true","1994","66 and older","Male","","","","","3"
"Rather not true","1994","35-65 y.","Female","","","","","3"
"Rather not true","1994","66 and older","Female","","","","","3"
"Tends to agree","1994","16-34 y.","Male","","","","","2"
"Tends to agree","1994","16-34 y.","Female","","","","","2"
"Tends to agree","1994","35-65 y.","Male","","","","","2"
"Tends to agree","1994","35-65 y.","Female","","","","","2"
"Tends to agree","1994","66 and older","Male","","","","","2"
"Tends to agree","1994","66 and older","Female","","","","","2"
"Totally disagree","1994","16-34 y.","Female","","","","","4"
"Totally disagree","1994","16-34 y.","Male","","","","","4"
"Totally disagree","1994","35-65 y.","Male","","","","","4"
"Totally disagree","1994","35-65 y.","Female","","","","","4"
"Totally disagree","1994","66 and older","Male","","","","","4"
"Totally disagree","1994","66 and older","Female","","","","","4"
"True entirely","1994","16-34 y.","Male","","","","","1"
"True entirely","1994","16-34 y.","Female","","","","","1"
"True entirely","1994","35-65 y.","Male","","","","","1"
"True entirely","1994","35-65 y.","Female","","","","","1"
"True entirely","1994","66 and older","Male","","","","","1"
"True entirely","1994","66 and older","Female","","","","","1"
"Rather not true","1995","16-34 y.","Male","829","0.370579242566694","0.351376819690466","0.389781665442922","3"
"Rather not true","1995","16-34 y.","Female","913","0.384068982819385","0.364995828216999","0.403142137421771","3"
"Rather not true","1995","35-65 y.","Male","1050","0.32661478582587","0.310799830220169","0.34242974143157","3"
"Rather not true","1995","35-65 y.","Female","1058","0.317882213099402","0.302325943570521","0.333438482628282","3"
"Rather not true","1995","66 and older","Male","158","0.273078247750843","0.237035621654521","0.309120873847165","3"
"Rather not true","1995","66 and older","Female","248","0.243639545155407","0.216413491101067","0.270865599209747","3"
"Tends to agree","1995","16-34 y.","Male","236","0.107191541265103","0.094891562544254","0.119491519985952","2"
"Tends to agree","1995","16-34 y.","Female","323","0.147948139618029","0.134024920987074","0.161871358248984","2"
"Tends to agree","1995","35-65 y.","Male","324","0.104068975830693","0.0937718458124228","0.114366105848963","2"
"Tends to agree","1995","35-65 y.","Female","532","0.162579996687003","0.150253266827701","0.174906726546305","2"
"Tends to agree","1995","66 and older","Male","73","0.135344844829958","0.10767088111204","0.163018808547877","2"
"Tends to agree","1995","66 and older","Female","205","0.238153383043103","0.211138160187249","0.265168605898957","2"
"Totally disagree","1995","16-34 y.","Female","1104","0.40868203803873","0.389404339483605","0.427959736593855","4"
"Totally disagree","1995","16-34 y.","Male","1257","0.472760366886365","0.452909955607428","0.492610778165301","4"
"Totally disagree","1995","35-65 y.","Male","1821","0.504057863375912","0.487197226706542","0.520918500045281","4"
"Totally disagree","1995","35-65 y.","Female","1553","0.414133141501026","0.397677602311999","0.430588680690053","4"
"Totally disagree","1995","66 and older","Male","304","0.483470929040137","0.443044851225844","0.52389700685443","4"
"Totally disagree","1995","66 and older","Female","377","0.350784332020557","0.320517916159268","0.381050747881846","4"
"True entirely","1995","16-34 y.","Male","108","0.0494688492818379","0.0408471268837588","0.0580905716799169","1"
"True entirely","1995","16-34 y.","Female","158","0.0593008395238563","0.050038777752861","0.0685629012948515","1"
"True entirely","1995","35-65 y.","Male","183","0.0652583749675258","0.056929579689332","0.0735871702457197","1"
"True entirely","1995","35-65 y.","Female","299","0.105404648712569","0.0951461015562102","0.115663195868928","1"
"True entirely","1995","66 and older","Male","52","0.108105978379061","0.0829865054464032","0.133225451311719","1"
"True entirely","1995","66 and older","Female","125","0.167422739780933","0.143743601153717","0.191101878408149","1"
"Rather not true","1996","16-34 y.","Male","805","0.360843122115856","0.341430476532854","0.380255767698858","3"
"Rather not true","1996","16-34 y.","Female","894","0.395025936057646","0.375532840596865","0.414519031518427","3"
"Rather not true","1996","35-65 y.","Female","1129","0.326408105703749","0.310660857856151","0.342155353551347","3"
"Rather not true","1996","35-65 y.","Male","1062","0.330656557122976","0.314711428275604","0.346601685970347","3"
"Rather not true","1996","66 and older","Male","166","0.27877733054221","0.242898698357865","0.314655962726554","3"
"Rather not true","1996","66 and older","Female","259","0.279197446749956","0.250908068198909","0.307486825301003","3"
"Tends to agree","1996","16-34 y.","Male","249","0.126476758967918","0.113040932913524","0.139912585022313","2"
"Tends to agree","1996","16-34 y.","Female","326","0.141524332711044","0.127625472756736","0.155423192665352","2"
"Tends to agree","1996","35-65 y.","Male","301","0.0969272730681616","0.0868996196027772","0.106954926533546","2"
"Tends to agree","1996","66 and older","Male","73","0.143205927513622","0.115177986830949","0.171233868196295","2"
"Tends to agree","1996","35-65 y.","Female","491","0.164597805120307","0.152144472297584","0.17705113794303","2"
"Tends to agree","1996","66 and older","Female","199","0.21640005963992","0.190432244369723","0.242367874910116","2"
"Totally disagree","1996","16-34 y.","Male","1229","0.481852347256866","0.461654479077614","0.502050215436119","4"
"Totally disagree","1996","16-34 y.","Female","1063","0.412287967728168","0.392659687604544","0.431916247851793","4"
"Totally disagree","1996","35-65 y.","Male","1771","0.504170927551367","0.487224824233007","0.521117030869726","4"
"Totally disagree","1996","35-65 y.","Female","1542","0.425586847360343","0.408982108271741","0.442191586448946","4"
"Totally disagree","1996","66 and older","Male","316","0.494491765384382","0.454486595867985","0.534496934900779","4"
"Totally disagree","1996","66 and older","Female","387","0.35338465853665","0.323240277153195","0.383529039920105","4"
"True entirely","1996","16-34 y.","Male","68","0.0308277716593592","0.0238407301449808","0.0378148131737377","1"
"True entirely","1996","16-34 y.","Female","133","0.0511617635031424","0.0423762233535819","0.0599473036527028","1"
"True entirely","1996","35-65 y.","Male","210","0.0682452422574962","0.0596984734557714","0.0767920110592211","1"
"True entirely","1996","35-65 y.","Female","244","0.0834072418156005","0.0741215159134612","0.0926929677177397","1"
"True entirely","1996","66 and older","Male","45","0.0835249765597866","0.0613868450050182","0.105663108114555","1"
"True entirely","1996","66 and older","Female","121","0.151017835073475","0.128437887392755","0.173597782754194","1"
"Rather not true","1997","16-34 y.","Male","759","0.344420156372954","0.324983604348529","0.36385670839738","3"
"Rather not true","1997","35-65 y.","Male","940","0.290113048995336","0.274563432879153","0.305662665111519","3"
"Rather not true","1997","16-34 y.","Female","848","0.393957122263662","0.374091316575431","0.413822927951893","3"
"Rather not true","1997","66 and older","Male","163","0.250373937789757","0.216544505102542","0.284203370476971","3"
"Rather not true","1997","35-65 y.","Female","1029","0.291048512021135","0.275696135671371","0.306400888370898","3"
"Rather not true","1997","66 and older","Female","244","0.252859049237271","0.225248812048641","0.280469286425901","3"
"Tends to agree","1997","16-34 y.","Female","285","0.125076686453647","0.111627277250157","0.138526095657137","2"
"Tends to agree","1997","16-34 y.","Male","196","0.0976811566592402","0.0855375536981986","0.109824759620282","2"
"Tends to agree","1997","35-65 y.","Male","292","0.101700021301975","0.0913435296329302","0.11205651297102","2"
"Tends to agree","1997","35-65 y.","Female","449","0.154139879003454","0.141936181354271","0.166343576652637","2"
"Tends to agree","1997","66 and older","Male","57","0.107340469359295","0.0831690315672451","0.131511907151346","2"
"Tends to agree","1997","66 and older","Female","199","0.225640874735266","0.199088112021931","0.2521936374486","2"
"Totally disagree","1997","16-34 y.","Male","1250","0.509379532584269","0.488931302397442","0.529827762771097","4"
"Totally disagree","1997","16-34 y.","Female","1080","0.432883066511113","0.412738791797916","0.45302734122431","4"
"Totally disagree","1997","35-65 y.","Male","1838","0.535070696863323","0.517980758871719","0.552160634854928","4"
"Totally disagree","1997","35-65 y.","Female","1625","0.459200769042968","0.442358368424691","0.476043169661245","4"
"Totally disagree","1997","66 and older","Male","370","0.551034643384144","0.512195138624275","0.589874148144013","4"
"Totally disagree","1997","66 and older","Female","389","0.355534608611603","0.325127833778493","0.385941383444712","4"
"True entirely","1997","16-34 y.","Male","91","0.048519154383536","0.0397305728591574","0.0573077359079146","1"
"True entirely","1997","16-34 y.","Female","111","0.0480831247715782","0.0393849949807836","0.0567812545623728","1"
"True entirely","1997","35-65 y.","Male","202","0.073116232839366","0.0641963123071745","0.0820361533715575","1"
"True entirely","1997","35-65 y.","Female","260","0.0956108399324436","0.0856724530674879","0.105549226797399","1"
"True entirely","1997","66 and older","Male","40","0.0912509494668041","0.0687646237412076","0.113737275192401","1"
"True entirely","1997","66 and older","Female","120","0.165965467415861","0.142331833727838","0.189599101103884","1"
"Rather not true","1998","16-34 y.","Male","","","","","3"
"Rather not true","1998","35-65 y.","Male","","","","","3"
"Rather not true","1998","16-34 y.","Female","","","","","3"
"Rather not true","1998","35-65 y.","Female","","","","","3"
"Rather not true","1998","66 and older","Male","","","","","3"
"Rather not true","1998","66 and older","Female","","","","","3"
"Tends to agree","1998","16-34 y.","Female","","","","","2"
"Tends to agree","1998","16-34 y.","Male","","","","","2"
"Tends to agree","1998","35-65 y.","Male","","","","","2"
"Tends to agree","1998","35-65 y.","Female","","","","","2"
"Tends to agree","1998","66 and older","Male","","","","","2"
"Tends to agree","1998","66 and older","Female","","","","","2"
"Totally disagree","1998","16-34 y.","Male","","","","","4"
"Totally disagree","1998","16-34 y.","Female","","","","","4"
"Totally disagree","1998","35-65 y.","Male","","","","","4"
"Totally disagree","1998","35-65 y.","Female","","","","","4"
"Totally disagree","1998","66 and older","Male","","","","","4"
"Totally disagree","1998","66 and older","Female","","","","","4"
"True entirely","1998","16-34 y.","Male","","","","","1"
"True entirely","1998","16-34 y.","Female","","","","","1"
"True entirely","1998","35-65 y.","Male","","","","","1"
"True entirely","1998","35-65 y.","Female","","","","","1"
"True entirely","1998","66 and older","Male","","","","","1"
"True entirely","1998","66 and older","Female","","","","","1"
"Rather not true","1999","16-34 y.","Male","","","","","3"
"Rather not true","1999","16-34 y.","Female","","","","","3"
"Rather not true","1999","35-65 y.","Male","","","","","3"
"Rather not true","1999","35-65 y.","Female","","","","","3"
"Rather not true","1999","66 and older","Male","","","","","3"
"Rather not true","1999","66 and older","Female","","","","","3"
"Tends to agree","1999","16-34 y.","Male","","","","","2"
"Tends to agree","1999","16-34 y.","Female","","","","","2"
"Tends to agree","1999","35-65 y.","Male","","","","","2"
"Tends to agree","1999","66 and older","Male","","","","","2"
"Tends to agree","1999","35-65 y.","Female","","","","","2"
"Tends to agree","1999","66 and older","Female","","","","","2"
"Totally disagree","1999","16-34 y.","Male","","","","","4"
"Totally disagree","1999","35-65 y.","Male","","","","","4"
"Totally disagree","1999","16-34 y.","Female","","","","","4"
"Totally disagree","1999","35-65 y.","Female","","","","","4"
"Totally disagree","1999","66 and older","Male","","","","","4"
"Totally disagree","1999","66 and older","Female","","","","","4"
"True entirely","1999","16-34 y.","Male","","","","","1"
"True entirely","1999","16-34 y.","Female","","","","","1"
"True entirely","1999","35-65 y.","Male","","","","","1"
"True entirely","1999","35-65 y.","Female","","","","","1"
"True entirely","1999","66 and older","Male","","","","","1"
"True entirely","1999","66 and older","Female","","","","","1"
"Rather not true","2000","16-34 y.","Male","","","","","3"
"Rather not true","2000","16-34 y.","Female","","","","","3"
"Rather not true","2000","35-65 y.","Female","","","","","3"
"Rather not true","2000","35-65 y.","Male","","","","","3"
"Rather not true","2000","66 and older","Female","","","","","3"
"Rather not true","2000","66 and older","Male","","","","","3"
"Tends to agree","2000","16-34 y.","Male","","","","","2"
"Tends to agree","2000","35-65 y.","Male","","","","","2"
"Tends to agree","2000","16-34 y.","Female","","","","","2"
"Tends to agree","2000","35-65 y.","Female","","","","","2"
"Tends to agree","2000","66 and older","Male","","","","","2"
"Tends to agree","2000","66 and older","Female","","","","","2"
"Totally disagree","2000","16-34 y.","Male","","","","","4"
"Totally disagree","2000","16-34 y.","Female","","","","","4"
"Totally disagree","2000","35-65 y.","Male","","","","","4"
"Totally disagree","2000","35-65 y.","Female","","","","","4"
"Totally disagree","2000","66 and older","Male","","","","","4"
"Totally disagree","2000","66 and older","Female","","","","","4"
"True entirely","2000","16-34 y.","Male","","","","","1"
"True entirely","2000","16-34 y.","Female","","","","","1"
"True entirely","2000","35-65 y.","Male","","","","","1"
"True entirely","2000","35-65 y.","Female","","","","","1"
"True entirely","2000","66 and older","Male","","","","","1"
"True entirely","2000","66 and older","Female","","","","","1"
"Rather not true","2001","16-34 y.","Male","","","","","3"
"Rather not true","2001","16-34 y.","Female","","","","","3"
"Rather not true","2001","35-65 y.","Male","","","","","3"
"Rather not true","2001","35-65 y.","Female","","","","","3"
"Rather not true","2001","66 and older","Female","","","","","3"
"Rather not true","2001","66 and older","Male","","","","","3"
"Tends to agree","2001","16-34 y.","Male","","","","","2"
"Tends to agree","2001","35-65 y.","Male","","","","","2"
"Tends to agree","2001","16-34 y.","Female","","","","","2"
"Tends to agree","2001","35-65 y.","Female","","","","","2"
"Tends to agree","2001","66 and older","Male","","","","","2"
"Tends to agree","2001","66 and older","Female","","","","","2"
"Totally disagree","2001","16-34 y.","Female","","","","","4"
"Totally disagree","2001","16-34 y.","Male","","","","","4"
"Totally disagree","2001","35-65 y.","Male","","","","","4"
"Totally disagree","2001","35-65 y.","Female","","","","","4"
"Totally disagree","2001","66 and older","Male","","","","","4"
"Totally disagree","2001","66 and older","Female","","","","","4"
"True entirely","2001","16-34 y.","Male","","","","","1"
"True entirely","2001","16-34 y.","Female","","","","","1"
"True entirely","2001","35-65 y.","Male","","","","","1"
"True entirely","2001","35-65 y.","Female","","","","","1"
"True entirely","2001","66 and older","Male","","","","","1"
"True entirely","2001","66 and older","Female","","","","","1"
"Rather not true","2002","16-34 y.","Male","","","","","3"
"Rather not true","2002","16-34 y.","Female","","","","","3"
"Rather not true","2002","35-65 y.","Male","","","","","3"
"Rather not true","2002","35-65 y.","Female","","","","","3"
"Rather not true","2002","66 and older","Male","","","","","3"
"Rather not true","2002","66 and older","Female","","","","","3"
"Tends to agree","2002","16-34 y.","Male","","","","","2"
"Tends to agree","2002","16-34 y.","Female","","","","","2"
"Tends to agree","2002","35-65 y.","Male","","","","","2"
"Tends to agree","2002","35-65 y.","Female","","","","","2"
"Tends to agree","2002","66 and older","Male","","","","","2"
"Tends to agree","2002","66 and older","Female","","","","","2"
"Totally disagree","2002","16-34 y.","Male","","","","","4"
"Totally disagree","2002","16-34 y.","Female","","","","","4"
"Totally disagree","2002","35-65 y.","Male","","","","","4"
"Totally disagree","2002","35-65 y.","Female","","","","","4"
"Totally disagree","2002","66 and older","Male","","","","","4"
"Totally disagree","2002","66 and older","Female","","","","","4"
"True entirely","2002","16-34 y.","Male","","","","","1"
"True entirely","2002","16-34 y.","Female","","","","","1"
"True entirely","2002","35-65 y.","Male","","","","","1"
"True entirely","2002","35-65 y.","Female","","","","","1"
"True entirely","2002","66 and older","Male","","","","","1"
"True entirely","2002","66 and older","Female","","","","","1"
"Rather not true","2003","16-34 y.","Male","","","","","3"
"Rather not true","2003","16-34 y.","Female","","","","","3"
"Rather not true","2003","35-65 y.","Male","","","","","3"
"Rather not true","2003","35-65 y.","Female","","","","","3"
"Rather not true","2003","66 and older","Male","","","","","3"
"Rather not true","2003","66 and older","Female","","","","","3"
"Tends to agree","2003","16-34 y.","Male","","","","","2"
"Tends to agree","2003","16-34 y.","Female","","","","","2"
"Tends to agree","2003","35-65 y.","Female","","","","","2"
"Tends to agree","2003","35-65 y.","Male","","","","","2"
"Tends to agree","2003","66 and older","Male","","","","","2"
"Tends to agree","2003","66 and older","Female","","","","","2"
"Totally disagree","2003","16-34 y.","Male","","","","","4"
"Totally disagree","2003","16-34 y.","Female","","","","","4"
"Totally disagree","2003","35-65 y.","Male","","","","","4"
"Totally disagree","2003","35-65 y.","Female","","","","","4"
"Totally disagree","2003","66 and older","Male","","","","","4"
"Totally disagree","2003","66 and older","Female","","","","","4"
"True entirely","2003","16-34 y.","Male","","","","","1"
"True entirely","2003","16-34 y.","Female","","","","","1"
"True entirely","2003","35-65 y.","Female","","","","","1"
"True entirely","2003","35-65 y.","Male","","","","","1"
"True entirely","2003","66 and older","Female","","","","","1"
"True entirely","2003","66 and older","Male","","","","","1"
"Rather not true","2004","16-34 y.","Male","","","","","3"
"Rather not true","2004","16-34 y.","Female","","","","","3"
"Rather not true","2004","35-65 y.","Male","","","","","3"
"Rather not true","2004","35-65 y.","Female","","","","","3"
"Rather not true","2004","66 and older","Male","","","","","3"
"Rather not true","2004","66 and older","Female","","","","","3"
"Tends to agree","2004","16-34 y.","Male","","","","","2"
"Tends to agree","2004","16-34 y.","Female","","","","","2"
"Tends to agree","2004","35-65 y.","Male","","","","","2"
"Tends to agree","2004","35-65 y.","Female","","","","","2"
"Tends to agree","2004","66 and older","Male","","","","","2"
"Tends to agree","2004","66 and older","Female","","","","","2"
"Totally disagree","2004","16-34 y.","Male","","","","","4"
"Totally disagree","2004","16-34 y.","Female","","","","","4"
"Totally disagree","2004","35-65 y.","Male","","","","","4"
"Totally disagree","2004","35-65 y.","Female","","","","","4"
"Totally disagree","2004","66 and older","Male","","","","","4"
"Totally disagree","2004","66 and older","Female","","","","","4"
"True entirely","2004","16-34 y.","Male","","","","","1"
"True entirely","2004","16-34 y.","Female","","","","","1"
"True entirely","2004","35-65 y.","Male","","","","","1"
"True entirely","2004","35-65 y.","Female","","","","","1"
"True entirely","2004","66 and older","Male","","","","","1"
"True entirely","2004","66 and older","Female","","","","","1"
"Rather not true","2005","16-34 y.","Male","","","","","3"
"Rather not true","2005","16-34 y.","Female","","","","","3"
"Rather not true","2005","35-65 y.","Female","","","","","3"
"Rather not true","2005","35-65 y.","Male","","","","","3"
"Rather not true","2005","66 and older","Male","","","","","3"
"Rather not true","2005","66 and older","Female","","","","","3"
"Tends to agree","2005","16-34 y.","Male","","","","","2"
"Tends to agree","2005","16-34 y.","Female","","","","","2"
"Tends to agree","2005","35-65 y.","Male","","","","","2"
"Tends to agree","2005","35-65 y.","Female","","","","","2"
"Tends to agree","2005","66 and older","Male","","","","","2"
"Tends to agree","2005","66 and older","Female","","","","","2"
"Totally disagree","2005","16-34 y.","Female","","","","","4"
"Totally disagree","2005","16-34 y.","Male","","","","","4"
"Totally disagree","2005","35-65 y.","Female","","","","","4"
"Totally disagree","2005","35-65 y.","Male","","","","","4"
"Totally disagree","2005","66 and older","Male","","","","","4"
"Totally disagree","2005","66 and older","Female","","","","","4"
"True entirely","2005","16-34 y.","Male","","","","","1"
"True entirely","2005","16-34 y.","Female","","","","","1"
"True entirely","2005","35-65 y.","Male","","","","","1"
"True entirely","2005","35-65 y.","Female","","","","","1"
"True entirely","2005","66 and older","Male","","","","","1"
"True entirely","2005","66 and older","Female","","","","","1"
