"pli0095_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1986","16-34 y.","Other degree","54","0.150427828841548","0.113082095494772","0.187773562188324"
"Min 1x per week","1986","16-34 y.","no degree/no degree yet","43","0.0751215634385621","0.0496384893975775","0.100604637479547"
"Min 1x per week","1986","35-65 y.","lower secondary degree","216","0.0798922367461196","0.0698533474935346","0.0899311259987046"
"Min 1x per week","1986","35-65 y.","secondary school degree","40","0.0608146523019147","0.0431355868676604","0.0784937177361689"
"Min 1x per week","1986","35-65 y.","college entrance qualification","40","0.0883016877420958","0.0631279178738705","0.113475457610321"
"Min 1x per week","1986","35-65 y.","Other degree","89","0.119419382286201","0.097073587738628","0.141765176833773"
"Min 1x per week","1986","35-65 y.","no degree/no degree yet","75","0.106933945723454","0.0821448598200658","0.131723031626842"
"Min 1x per week","1986","66 and older","lower secondary degree","56","0.0724628720923299","0.0539580104964449","0.0909677336882149"
"Min 1x per week","1986","66 and older","secondary school degree","18","","",""
"Min 1x per week","1986","66 and older","college entrance qualification","2","","",""
"Min 1x per week","1986","66 and older","Other degree","","","",""
"Min 1x per week","1986","66 and older","no degree/no degree yet","1","","",""
"Min 1x per month","1986","16-34 y.","lower secondary degree","475","0.286462047510555","0.264225624520612","0.308698470500498"
"Min 1x per month","1986","16-34 y.","secondary school degree","283","0.281105233553258","0.252756957421915","0.309453509684601"
"Min 1x per month","1986","16-34 y.","college entrance qualification","214","0.317587831802597","0.282468073946467","0.352707589658727"
"Min 1x per month","1986","16-34 y.","Other degree","103","0.258773366671668","0.21302115896137","0.304525574381965"
"Min 1x per month","1986","16-34 y.","no degree/no degree yet","101","0.224475598010207","0.184138051195944","0.26481314482447"
"Min 1x per month","1986","35-65 y.","lower secondary degree","556","0.19677634771024","0.182055978003587","0.211496717416894"
"Min 1x per month","1986","35-65 y.","secondary school degree","130","0.175729618526498","0.147575828622215","0.20388340843078"
"Min 1x per month","1986","35-65 y.","college entrance qualification","71","0.154004372269224","0.121979399825855","0.186029344712592"
"Min 1x per month","1986","35-65 y.","Other degree","221","0.271061960785538","0.240431507405519","0.301692414165558"
"Min 1x per month","1986","35-65 y.","no degree/no degree yet","148","0.235900563375783","0.201844036641372","0.269957090110194"
"Min 1x per month","1986","66 and older","lower secondary degree","68","0.088750233387958","0.06845164275936","0.109048824016556"
"Min 1x per month","1986","66 and older","secondary school degree","18","","",""
"Min 1x per month","1986","66 and older","college entrance qualification","10","","",""
"Min 1x per month","1986","66 and older","Other degree","2","","",""
"Min 1x per month","1986","66 and older","no degree/no degree yet","3","","",""
"Rarely","1986","16-34 y.","lower secondary degree","760","0.503938853937949","0.479347673859486","0.528530034016412"
"Rarely","1986","16-34 y.","secondary school degree","507","0.537862639476969","0.506422768365141","0.569302510588797"
"Rarely","1986","16-34 y.","college entrance qualification","340","0.508694609226317","0.470980788095959","0.546408430356675"
"Rarely","1986","16-34 y.","Other degree","140","0.428167581317265","0.376476212034409","0.479858950600121"
"Rarely","1986","16-34 y.","no degree/no degree yet","182","0.492731636615903","0.444397797428923","0.541065475802883"
"Rarely","1986","35-65 y.","lower secondary degree","1528","0.537388483590538","0.518927007459144","0.555849959721932"
"Rarely","1986","35-65 y.","secondary school degree","412","0.583140879319623","0.546668765652636","0.619612992986609"
"Rarely","1986","35-65 y.","college entrance qualification","279","0.554054259087588","0.509952558229494","0.598155959945682"
"Rarely","1986","35-65 y.","Other degree","320","0.397438236188474","0.363716537898998","0.431159934477951"
"Rarely","1986","35-65 y.","no degree/no degree yet","226","0.386616923341785","0.347553774316626","0.425680072366944"
"Rarely","1986","66 and older","lower secondary degree","232","0.283090928058761","0.25093526774462","0.315246588372901"
"Rarely","1986","66 and older","secondary school degree","47","0.260789153807287","0.193997380376623","0.327580927237951"
"Rarely","1986","66 and older","college entrance qualification","23","","",""
"Rarely","1986","66 and older","Other degree","1","","",""
"Rarely","1986","66 and older","no degree/no degree yet","1","","",""
"Never","1986","16-34 y.","lower secondary degree","211","0.133797978406842","0.117054055556834","0.15054190125685"
"Never","1986","16-34 y.","secondary school degree","112","0.116048476941894","0.0958511695830509","0.136245784300738"
"Never","1986","16-34 y.","college entrance qualification","63","0.083302870570688","0.0624560838181328","0.104149657323243"
"Never","1986","16-34 y.","Other degree","55","0.162631223169519","0.124080093826974","0.201182352512063"
"Never","1986","16-34 y.","no degree/no degree yet","85","0.207671201935328","0.168454773470709","0.246887630399947"
"Never","1986","35-65 y.","lower secondary degree","502","0.185942931953102","0.171537334042461","0.200348529863743"
"Never","1986","35-65 y.","secondary school degree","120","0.180314849851965","0.15187555552779","0.20875414417614"
"Never","1986","35-65 y.","college entrance qualification","98","0.203639680901093","0.16791040704487","0.239368954757315"
"Never","1986","35-65 y.","Other degree","179","0.212080420739787","0.183911833590875","0.240249007888698"
"Never","1986","35-65 y.","no degree/no degree yet","148","0.270548567558978","0.234913159551146","0.30618397556681"
"Never","1986","66 and older","lower secondary degree","398","0.555695966460951","0.5202292348675","0.591162698054403"
"Never","1986","66 and older","secondary school degree","83","0.51504091106792","0.439013979577621","0.59106784255822"
"Never","1986","66 and older","college entrance qualification","51","0.605392550184126","0.502092616766233","0.70869248360202"
"Never","1986","66 and older","Other degree","3","","",""
"Never","1986","66 and older","no degree/no degree yet","16","","",""
"Min 1x per week","1987","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1987","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1987","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1987","16-34 y.","Other degree","","","",""
"Min 1x per week","1987","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1987","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1987","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1987","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1987","35-65 y.","Other degree","","","",""
"Min 1x per week","1987","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1987","66 and older","lower secondary degree","","","",""
"Min 1x per week","1987","66 and older","secondary school degree","","","",""
"Min 1x per week","1987","66 and older","college entrance qualification","","","",""
"Min 1x per week","1987","66 and older","Other degree","","","",""
"Min 1x per week","1987","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1987","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1987","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1987","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1987","16-34 y.","Other degree","","","",""
"Min 1x per month","1987","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1987","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1987","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1987","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1987","35-65 y.","Other degree","","","",""
"Min 1x per month","1987","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1987","66 and older","lower secondary degree","","","",""
"Min 1x per month","1987","66 and older","secondary school degree","","","",""
"Min 1x per month","1987","66 and older","college entrance qualification","","","",""
"Min 1x per month","1987","66 and older","Other degree","","","",""
"Min 1x per month","1987","66 and older","no degree/no degree yet","","","",""
"Rarely","1987","16-34 y.","lower secondary degree","","","",""
"Rarely","1987","16-34 y.","secondary school degree","","","",""
"Rarely","1987","16-34 y.","college entrance qualification","","","",""
"Rarely","1987","16-34 y.","Other degree","","","",""
"Rarely","1987","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1987","35-65 y.","lower secondary degree","","","",""
"Rarely","1987","35-65 y.","secondary school degree","","","",""
"Rarely","1987","35-65 y.","college entrance qualification","","","",""
"Rarely","1987","35-65 y.","Other degree","","","",""
"Rarely","1987","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1987","66 and older","lower secondary degree","","","",""
"Rarely","1987","66 and older","secondary school degree","","","",""
"Rarely","1987","66 and older","college entrance qualification","","","",""
"Rarely","1987","66 and older","Other degree","","","",""
"Rarely","1987","66 and older","no degree/no degree yet","","","",""
"Never","1987","16-34 y.","lower secondary degree","","","",""
"Never","1987","16-34 y.","secondary school degree","","","",""
"Never","1987","16-34 y.","college entrance qualification","","","",""
"Never","1987","16-34 y.","Other degree","","","",""
"Never","1987","16-34 y.","no degree/no degree yet","","","",""
"Never","1987","35-65 y.","lower secondary degree","","","",""
"Never","1987","35-65 y.","secondary school degree","","","",""
"Never","1987","35-65 y.","college entrance qualification","","","",""
"Never","1987","35-65 y.","Other degree","","","",""
"Never","1987","35-65 y.","no degree/no degree yet","","","",""
"Never","1987","66 and older","lower secondary degree","","","",""
"Never","1987","66 and older","secondary school degree","","","",""
"Never","1987","66 and older","college entrance qualification","","","",""
"Never","1987","66 and older","Other degree","","","",""
"Never","1987","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1988","16-34 y.","lower secondary degree","142","0.0689701986896068","0.0563017426979895","0.0816386546812241"
"Min 1x per week","1988","16-34 y.","secondary school degree","75","0.0758536864453709","0.058800666051018","0.0929067068397238"
"Min 1x per week","1988","16-34 y.","college entrance qualification","40","0.0591639940987666","0.0404871470988642","0.077840841098669"
"Min 1x per week","1988","16-34 y.","Other degree","45","0.165724930840648","0.122929475842647","0.208520385838649"
"Min 1x per week","1988","16-34 y.","no degree/no degree yet","31","0.0841283187154982","0.0546232213049318","0.113633416126065"
"Min 1x per week","1988","35-65 y.","lower secondary degree","192","0.0751447478482377","0.0649226781426516","0.0853668175538237"
"Min 1x per week","1988","35-65 y.","secondary school degree","35","0.0562226467508066","0.0387150035347401","0.0737302899668731"
"Min 1x per week","1988","35-65 y.","college entrance qualification","34","0.0734375047431857","0.0500283778354238","0.0968466316509477"
"Min 1x per week","1988","35-65 y.","Other degree","100","0.130540460858228","0.106775522072569","0.154305399643887"
"Min 1x per week","1988","35-65 y.","no degree/no degree yet","81","0.121496428038402","0.0941430270174886","0.148849829059316"
"Min 1x per week","1988","66 and older","lower secondary degree","46","0.0616531446560489","0.044507788493634","0.0787985008184638"
"Min 1x per week","1988","66 and older","secondary school degree","14","","",""
"Min 1x per week","1988","66 and older","college entrance qualification","4","","",""
"Min 1x per week","1988","66 and older","Other degree","4","","",""
"Min 1x per week","1988","66 and older","no degree/no degree yet","3","","",""
"Min 1x per month","1988","16-34 y.","lower secondary degree","440","0.290582648662463","0.267884162190475","0.313281135134451"
"Min 1x per month","1988","16-34 y.","secondary school degree","230","0.258994824602051","0.230778609256053","0.287211039948048"
"Min 1x per month","1988","16-34 y.","college entrance qualification","217","0.348475389675501","0.310755594781711","0.386195184569291"
"Min 1x per month","1988","16-34 y.","Other degree","76","0.221698485019138","0.173890064849702","0.269506905188573"
"Min 1x per month","1988","16-34 y.","no degree/no degree yet","75","0.197522901057157","0.155204067956659","0.239841734157655"
"Min 1x per month","1988","35-65 y.","lower secondary degree","507","0.199509903107229","0.184014144248123","0.215005661966335"
"Min 1x per month","1988","35-65 y.","secondary school degree","121","0.1862284094484","0.156640689630271","0.215816129266529"
"Min 1x per month","1988","35-65 y.","college entrance qualification","83","0.177188011725945","0.142922566887169","0.211453456564722"
"Min 1x per month","1988","35-65 y.","Other degree","197","0.277131576496346","0.245558850971144","0.308704302021549"
"Min 1x per month","1988","35-65 y.","no degree/no degree yet","132","0.216988016374846","0.182476829847542","0.25149920290215"
"Min 1x per month","1988","66 and older","lower secondary degree","76","0.0954423615317637","0.074497576649027","0.1163871464145"
"Min 1x per month","1988","66 and older","secondary school degree","17","","",""
"Min 1x per month","1988","66 and older","college entrance qualification","14","","",""
"Min 1x per month","1988","66 and older","Other degree","","","",""
"Min 1x per month","1988","66 and older","no degree/no degree yet","2","","",""
"Rarely","1988","16-34 y.","lower secondary degree","729","0.510195771827374","0.485204356631564","0.535187187023183"
"Rarely","1988","16-34 y.","secondary school degree","494","0.537531412887994","0.505418060740607","0.569644765035382"
"Rarely","1988","16-34 y.","college entrance qualification","298","0.500914615833416","0.461333582185387","0.540495649481445"
"Rarely","1988","16-34 y.","Other degree","109","0.413641085515869","0.356959408278616","0.470322762753123"
"Rarely","1988","16-34 y.","no degree/no degree yet","159","0.501986569541502","0.448840003468614","0.55513313561439"
"Rarely","1988","35-65 y.","lower secondary degree","1365","0.529331224123491","0.509977074716815","0.548685373530167"
"Rarely","1988","35-65 y.","secondary school degree","398","0.586858007244725","0.54943372708318","0.624282287406269"
"Rarely","1988","35-65 y.","college entrance qualification","268","0.55743673564366","0.512863478045338","0.602009993241983"
"Rarely","1988","35-65 y.","Other degree","299","0.383810439233333","0.34950563063835","0.418115247828316"
"Rarely","1988","35-65 y.","no degree/no degree yet","185","0.378265201062759","0.337662156988044","0.418868245137475"
"Rarely","1988","66 and older","lower secondary degree","231","0.285928522757921","0.253718815586057","0.318138229929785"
"Rarely","1988","66 and older","secondary school degree","50","0.309638200173695","0.239305111419635","0.379971288927755"
"Rarely","1988","66 and older","college entrance qualification","19","","",""
"Rarely","1988","66 and older","Other degree","2","","",""
"Rarely","1988","66 and older","no degree/no degree yet","","","",""
"Never","1988","16-34 y.","lower secondary degree","226","0.130251380820557","0.113424671234723","0.147078090406391"
"Never","1988","16-34 y.","secondary school degree","127","0.127620076064584","0.106129159971532","0.149110992157636"
"Never","1988","16-34 y.","college entrance qualification","58","0.0914460003923165","0.0686281050572346","0.114263895727398"
"Never","1988","16-34 y.","Other degree","60","0.198935498624345","0.152990422140836","0.244880575107854"
"Never","1988","16-34 y.","no degree/no degree yet","75","0.216362210685842","0.172594178313025","0.260130243058659"
"Never","1988","35-65 y.","lower secondary degree","491","0.196014124921042","0.180621221934683","0.211407027907402"
"Never","1988","35-65 y.","secondary school degree","111","0.170690936556069","0.142095238352604","0.199286634759533"
"Never","1988","35-65 y.","college entrance qualification","92","0.191937747887209","0.156595716468776","0.227279779305642"
"Never","1988","35-65 y.","Other degree","176","0.208517523412093","0.179860480637899","0.237174566186287"
"Never","1988","35-65 y.","no degree/no degree yet","150","0.283250354523992","0.245525568403484","0.3209751406445"
"Never","1988","66 and older","lower secondary degree","403","0.556975971054266","0.521566530593432","0.5923854115151"
"Never","1988","66 and older","secondary school degree","85","0.509841515318924","0.433794896807267","0.585888133830581"
"Never","1988","66 and older","college entrance qualification","49","0.568129027228671","0.463440434368422","0.672817620088921"
"Never","1988","66 and older","Other degree","3","","",""
"Never","1988","66 and older","no degree/no degree yet","15","","",""
"Min 1x per week","1989","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1989","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1989","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1989","16-34 y.","Other degree","","","",""
"Min 1x per week","1989","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1989","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1989","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1989","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1989","35-65 y.","Other degree","","","",""
"Min 1x per week","1989","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1989","66 and older","lower secondary degree","","","",""
"Min 1x per week","1989","66 and older","secondary school degree","","","",""
"Min 1x per week","1989","66 and older","college entrance qualification","","","",""
"Min 1x per week","1989","66 and older","Other degree","","","",""
"Min 1x per week","1989","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1989","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1989","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1989","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1989","16-34 y.","Other degree","","","",""
"Min 1x per month","1989","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1989","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1989","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1989","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1989","35-65 y.","Other degree","","","",""
"Min 1x per month","1989","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1989","66 and older","lower secondary degree","","","",""
"Min 1x per month","1989","66 and older","secondary school degree","","","",""
"Min 1x per month","1989","66 and older","college entrance qualification","","","",""
"Min 1x per month","1989","66 and older","Other degree","","","",""
"Min 1x per month","1989","66 and older","no degree/no degree yet","","","",""
"Rarely","1989","16-34 y.","lower secondary degree","","","",""
"Rarely","1989","16-34 y.","secondary school degree","","","",""
"Rarely","1989","16-34 y.","college entrance qualification","","","",""
"Rarely","1989","16-34 y.","Other degree","","","",""
"Rarely","1989","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1989","35-65 y.","lower secondary degree","","","",""
"Rarely","1989","35-65 y.","secondary school degree","","","",""
"Rarely","1989","35-65 y.","college entrance qualification","","","",""
"Rarely","1989","35-65 y.","Other degree","","","",""
"Rarely","1989","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1989","66 and older","lower secondary degree","","","",""
"Rarely","1989","66 and older","secondary school degree","","","",""
"Rarely","1989","66 and older","college entrance qualification","","","",""
"Rarely","1989","66 and older","Other degree","","","",""
"Rarely","1989","66 and older","no degree/no degree yet","","","",""
"Never","1989","16-34 y.","lower secondary degree","","","",""
"Never","1989","16-34 y.","secondary school degree","","","",""
"Never","1989","16-34 y.","college entrance qualification","","","",""
"Never","1989","16-34 y.","Other degree","","","",""
"Never","1989","16-34 y.","no degree/no degree yet","","","",""
"Never","1989","35-65 y.","lower secondary degree","","","",""
"Never","1989","35-65 y.","secondary school degree","","","",""
"Never","1989","35-65 y.","college entrance qualification","","","",""
"Never","1989","35-65 y.","Other degree","","","",""
"Never","1989","35-65 y.","no degree/no degree yet","","","",""
"Never","1989","66 and older","lower secondary degree","","","",""
"Never","1989","66 and older","secondary school degree","","","",""
"Never","1989","66 and older","college entrance qualification","","","",""
"Never","1989","66 and older","Other degree","","","",""
"Never","1989","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1990","16-34 y.","lower secondary degree","25","","",""
"Min 1x per week","1990","16-34 y.","secondary school degree","244","0.202167246708884","0.179849557274695","0.224484936143073"
"Min 1x per week","1990","16-34 y.","college entrance qualification","44","0.179743299067246","0.129347201590382","0.23013939654411"
"Min 1x per week","1990","16-34 y.","Other degree","1","","",""
"Min 1x per week","1990","16-34 y.","no degree/no degree yet","6","","",""
"Min 1x per week","1990","35-65 y.","lower secondary degree","208","0.170095719457929","0.148890873021241","0.191300565894616"
"Min 1x per week","1990","35-65 y.","secondary school degree","117","0.153776689313782","0.127662060978956","0.179891317648608"
"Min 1x per week","1990","35-65 y.","college entrance qualification","55","0.192275185926773","0.147975093561944","0.236575278291602"
"Min 1x per week","1990","35-65 y.","Other degree","5","","",""
"Min 1x per week","1990","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1990","66 and older","lower secondary degree","51","0.136657074379859","0.100359584191503","0.172954564568215"
"Min 1x per week","1990","66 and older","secondary school degree","11","","",""
"Min 1x per week","1990","66 and older","college entrance qualification","1","","",""
"Min 1x per week","1990","66 and older","Other degree","2","","",""
"Min 1x per week","1990","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1990","16-34 y.","lower secondary degree","51","0.31500785634604","0.24618502195698","0.383830690735099"
"Min 1x per month","1990","16-34 y.","secondary school degree","420","0.347424832108958","0.320965212223595","0.373884451994321"
"Min 1x per month","1990","16-34 y.","college entrance qualification","81","0.367739804705415","0.304452893399179","0.43102671601165"
"Min 1x per month","1990","16-34 y.","Other degree","4","","",""
"Min 1x per month","1990","16-34 y.","no degree/no degree yet","7","","",""
"Min 1x per month","1990","35-65 y.","lower secondary degree","320","0.263484926227449","0.238622520793452","0.288347331661446"
"Min 1x per month","1990","35-65 y.","secondary school degree","226","0.319187847675304","0.285441022051383","0.352934673299224"
"Min 1x per month","1990","35-65 y.","college entrance qualification","95","0.307368431143262","0.255501318713134","0.35923554357339"
"Min 1x per month","1990","35-65 y.","Other degree","12","","",""
"Min 1x per month","1990","35-65 y.","no degree/no degree yet","2","","",""
"Min 1x per month","1990","66 and older","lower secondary degree","43","0.1187874070841","0.0845977757048968","0.152977038463304"
"Min 1x per month","1990","66 and older","secondary school degree","8","","",""
"Min 1x per month","1990","66 and older","college entrance qualification","","","",""
"Min 1x per month","1990","66 and older","Other degree","2","","",""
"Min 1x per month","1990","66 and older","no degree/no degree yet","","","",""
"Rarely","1990","16-34 y.","lower secondary degree","86","0.48418974762631","0.410147115950725","0.558232379301894"
"Rarely","1990","16-34 y.","secondary school degree","522","0.402324249952506","0.375074732021538","0.429573767883474"
"Rarely","1990","16-34 y.","college entrance qualification","94","0.435029375381967","0.369961311394063","0.500097439369871"
"Rarely","1990","16-34 y.","Other degree","3","","",""
"Rarely","1990","16-34 y.","no degree/no degree yet","20","","",""
"Rarely","1990","35-65 y.","lower secondary degree","547","0.451008393929196","0.422924999369748","0.479091788488644"
"Rarely","1990","35-65 y.","secondary school degree","360","0.480499807059547","0.44433088471656","0.516668729402534"
"Rarely","1990","35-65 y.","college entrance qualification","144","0.463888816103192","0.407829772533383","0.519947859673"
"Rarely","1990","35-65 y.","Other degree","15","","",""
"Rarely","1990","35-65 y.","no degree/no degree yet","6","","",""
"Rarely","1990","66 and older","lower secondary degree","136","0.372012390813232","0.320935657938498","0.423089123687966"
"Rarely","1990","66 and older","secondary school degree","11","","",""
"Rarely","1990","66 and older","college entrance qualification","5","","",""
"Rarely","1990","66 and older","Other degree","7","","",""
"Rarely","1990","66 and older","no degree/no degree yet","","","",""
"Never","1990","16-34 y.","lower secondary degree","13","","",""
"Never","1990","16-34 y.","secondary school degree","58","0.0480836712296519","0.0361949238586502","0.0599724186006536"
"Never","1990","16-34 y.","college entrance qualification","4","","",""
"Never","1990","16-34 y.","Other degree","1","","",""
"Never","1990","16-34 y.","no degree/no degree yet","2","","",""
"Never","1990","35-65 y.","lower secondary degree","131","0.115410960385426","0.0973779288728315","0.133443991898021"
