"pli0095_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Never","1985","Employed","no degree/no degree yet","116","0.213823681643894","0.179865693072371","0.247781670215417"
"Min 1x per week","1986","Not Employed","lower secondary degree","188","0.0838352853242028","0.0720073210208864","0.0956632496275192"
"Min 1x per week","1986","Not Employed","secondary school degree","52","0.0975915387162823","0.0738658669873333","0.121317210445231"
"Min 1x per week","1986","Not Employed","college entrance qualification","33","0.0766769998635982","0.0500987053666091","0.103255294360587"
"Min 1x per week","1986","Not Employed","Other degree","37","0.162715826329492","0.116961788614295","0.208469864044689"
"Min 1x per week","1986","Not Employed","no degree/no degree yet","65","0.082720179635822","0.0588368817697204","0.106603477501923"
"Min 1x per week","1986","Employed","lower secondary degree","226","0.0714683480609549","0.0623035273890938","0.080633168732816"
"Min 1x per week","1986","Employed","secondary school degree","70","0.0575632546281721","0.0445625967813377","0.0705639124750065"
"Min 1x per week","1986","Employed","college entrance qualification","67","0.083951082769939","0.0654599420529131","0.102442223486965"
"Min 1x per week","1986","Employed","Other degree","106","0.118290714801524","0.0973880595191886","0.139193370083859"
"Min 1x per week","1986","Employed","no degree/no degree yet","54","0.0794493810233055","0.0561603023841497","0.102738459662461"
"Min 1x per month","1986","Not Employed","lower secondary degree","327","0.143154270911388","0.128206952913796","0.158101588908981"
"Min 1x per month","1986","Not Employed","secondary school degree","136","0.191090283259934","0.159657692136947","0.222522874382921"
"Min 1x per month","1986","Not Employed","college entrance qualification","94","0.22324654326574","0.181650531239184","0.264842555292296"
"Min 1x per month","1986","Not Employed","Other degree","68","0.232444676900326","0.180085509346823","0.28480384445383"
"Min 1x per month","1986","Not Employed","no degree/no degree yet","118","0.219514200611028","0.18362601899667","0.255402382225386"
"Min 1x per month","1986","Employed","lower secondary degree","772","0.238149963948718","0.222995912771541","0.253304015125895"
"Min 1x per month","1986","Employed","secondary school degree","295","0.226568837590667","0.203203208727395","0.249934466453938"
"Min 1x per month","1986","Employed","college entrance qualification","201","0.235074258407791","0.206799207518064","0.263349309297517"
"Min 1x per month","1986","Employed","Other degree","258","0.273298201444129","0.244453906513837","0.30214249637442"
"Min 1x per month","1986","Employed","no degree/no degree yet","134","0.226706652118307","0.190649827286042","0.262763476950573"
"Rarely","1986","Not Employed","lower secondary degree","913","0.392287063465542","0.371448823489817","0.413125303441267"
"Rarely","1986","Not Employed","secondary school degree","246","0.380221441539057","0.341411103022508","0.419031780055606"
"Rarely","1986","Not Employed","college entrance qualification","167","0.415815429923957","0.366583929982713","0.465046929865201"
"Rarely","1986","Not Employed","Other degree","82","0.294352205085034","0.237857762510923","0.350846647659144"
"Rarely","1986","Not Employed","no degree/no degree yet","209","0.434369805227332","0.391393037660702","0.477346572793963"
"Rarely","1986","Employed","lower secondary degree","1607","0.545692486402541","0.527978443585553","0.563406529219528"
"Rarely","1986","Employed","secondary school degree","720","0.593502954289079","0.566086790114938","0.620919118463221"
"Rarely","1986","Employed","college entrance qualification","475","0.54251596251528","0.509297046784439","0.575734878246122"
"Rarely","1986","Employed","Other degree","379","0.436399974724359","0.404300990929092","0.468498958519627"
"Rarely","1986","Employed","no degree/no degree yet","200","0.418951341824544","0.376462855898915","0.461439827750173"
"Never","1986","Not Employed","lower secondary degree","681","0.380723380298867","0.360000175595957","0.401446585001777"
"Never","1986","Not Employed","secondary school degree","167","0.331096736484727","0.293472303602732","0.368721169366722"
"Never","1986","Not Employed","college entrance qualification","91","0.284261026946705","0.23920491423803","0.329317139655379"
"Never","1986","Not Employed","Other degree","63","0.310487291685148","0.253132310881809","0.367842272488487"
"Never","1986","Not Employed","no degree/no degree yet","119","0.263395814525817","0.225204978381987","0.301586650669648"
"Never","1986","Employed","lower secondary degree","430","0.144689201587787","0.132173684977566","0.157204718198008"
"Never","1986","Employed","secondary school degree","148","0.122364953492082","0.104073338306217","0.140656568677947"
"Never","1986","Employed","college entrance qualification","121","0.13845869630699","0.115428937458678","0.161488455155302"
"Never","1986","Employed","Other degree","174","0.172011109029988","0.14758502053898","0.196437197520996"
"Never","1986","Employed","no degree/no degree yet","130","0.274892625033843","0.23644531882718","0.313339931240507"
"Min 1x per week","1987","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1987","Not Employed","secondary school degree","","","",""
"Min 1x per week","1987","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1987","Not Employed","Other degree","","","",""
"Min 1x per week","1987","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1987","Employed","lower secondary degree","","","",""
"Min 1x per week","1987","Employed","secondary school degree","","","",""
"Min 1x per week","1987","Employed","college entrance qualification","","","",""
"Min 1x per week","1987","Employed","Other degree","","","",""
"Min 1x per week","1987","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1987","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1987","Not Employed","secondary school degree","","","",""
"Min 1x per month","1987","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1987","Not Employed","Other degree","","","",""
"Min 1x per month","1987","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1987","Employed","lower secondary degree","","","",""
"Min 1x per month","1987","Employed","secondary school degree","","","",""
"Min 1x per month","1987","Employed","college entrance qualification","","","",""
"Min 1x per month","1987","Employed","Other degree","","","",""
"Min 1x per month","1987","Employed","no degree/no degree yet","","","",""
"Rarely","1987","Not Employed","lower secondary degree","","","",""
"Rarely","1987","Not Employed","secondary school degree","","","",""
"Rarely","1987","Not Employed","college entrance qualification","","","",""
"Rarely","1987","Not Employed","Other degree","","","",""
"Rarely","1987","Not Employed","no degree/no degree yet","","","",""
"Rarely","1987","Employed","lower secondary degree","","","",""
"Rarely","1987","Employed","secondary school degree","","","",""
"Rarely","1987","Employed","college entrance qualification","","","",""
"Rarely","1987","Employed","Other degree","","","",""
"Rarely","1987","Employed","no degree/no degree yet","","","",""
"Never","1987","Not Employed","lower secondary degree","","","",""
"Never","1987","Not Employed","secondary school degree","","","",""
"Never","1987","Not Employed","college entrance qualification","","","",""
"Never","1987","Not Employed","Other degree","","","",""
"Never","1987","Not Employed","no degree/no degree yet","","","",""
"Never","1987","Employed","lower secondary degree","","","",""
"Never","1987","Employed","secondary school degree","","","",""
"Never","1987","Employed","college entrance qualification","","","",""
"Never","1987","Employed","Other degree","","","",""
"Never","1987","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1988","Not Employed","lower secondary degree","164","0.0802950785101009","0.0681175452398527","0.092472611780349"
"Min 1x per week","1988","Not Employed","secondary school degree","40","0.0879012152053658","0.0636574077806866","0.112145022630045"
"Min 1x per week","1988","Not Employed","college entrance qualification","29","","",""
"Min 1x per week","1988","Not Employed","Other degree","38","0.141724244620359","0.0984914226505729","0.184957066590145"
"Min 1x per week","1988","Not Employed","no degree/no degree yet","60","0.0941674953938898","0.0675067622184602","0.120828228569319"
"Min 1x per week","1988","Employed","lower secondary degree","216","0.062316550960171","0.0535712679667137","0.0710618339536283"
"Min 1x per week","1988","Employed","secondary school degree","84","0.062349622869539","0.0488536581427471","0.0758455875963309"
"Min 1x per week","1988","Employed","college entrance qualification","49","0.0566768370516757","0.0410216185385705","0.0723320555647808"
"Min 1x per week","1988","Employed","Other degree","111","0.147813911270984","0.1235365552533","0.172091267288667"
"Min 1x per week","1988","Employed","no degree/no degree yet","55","0.120278090821101","0.0901230239116318","0.150433157730571"
"Min 1x per month","1988","Not Employed","lower secondary degree","296","0.140140963703639","0.124585363037994","0.155696564369284"
"Min 1x per month","1988","Not Employed","secondary school degree","85","0.149700290898779","0.119152501706463","0.180248080091094"
"Min 1x per month","1988","Not Employed","college entrance qualification","95","0.256000173857868","0.209474112612771","0.302526235102964"
"Min 1x per month","1988","Not Employed","Other degree","56","0.263589474857844","0.208975710438627","0.318203239277061"
"Min 1x per month","1988","Not Employed","no degree/no degree yet","87","0.167715967893149","0.133610766688674","0.201821169097623"
"Min 1x per month","1988","Employed","lower secondary degree","727","0.242870984669796","0.227357234264617","0.258384735074976"
"Min 1x per month","1988","Employed","secondary school degree","283","0.231314203995419","0.207777690436732","0.254850717554106"
"Min 1x per month","1988","Employed","college entrance qualification","219","0.260575648443285","0.230856259899234","0.290295036987336"
"Min 1x per month","1988","Employed","Other degree","217","0.249394933823871","0.219799407239747","0.278990460407994"
"Min 1x per month","1988","Employed","no degree/no degree yet","122","0.256170520407906","0.215704024637741","0.296637016178071"
"Rarely","1988","Not Employed","lower secondary degree","798","0.383330912158267","0.361543601962165","0.405118222354369"
"Rarely","1988","Not Employed","secondary school degree","245","0.424932375174532","0.38260690247317","0.467257847875895"
"Rarely","1988","Not Employed","college entrance qualification","135","0.383067883941041","0.331242049682693","0.434893718199389"
"Rarely","1988","Not Employed","Other degree","93","0.292416601627829","0.236031039185998","0.348802164069661"
"Rarely","1988","Not Employed","no degree/no degree yet","176","0.444147580826969","0.398790924729767","0.489504236924171"
"Rarely","1988","Employed","lower secondary degree","1527","0.54065554046871","0.522626458702227","0.558684622235193"
"Rarely","1988","Employed","secondary school degree","697","0.569687255112918","0.542051145338567","0.59732336488727"
"Rarely","1988","Employed","college entrance qualification","450","0.541205766694759","0.50746800512307","0.574943528266448"
"Rarely","1988","Employed","Other degree","317","0.416888823863834","0.383163019114143","0.450614628613525"
"Rarely","1988","Employed","no degree/no degree yet","168","0.411995349409266","0.366367408880477","0.457623289938054"
"Never","1988","Not Employed","lower secondary degree","655","0.396233045627993","0.374315060798304","0.418151030457681"
"Never","1988","Not Employed","secondary school degree","154","0.337466118721323","0.29698042529872","0.377951812143927"
"Never","1988","Not Employed","college entrance qualification","79","0.275967242462099","0.228313433918998","0.3236210510052"
"Never","1988","Not Employed","Other degree","63","0.302269678893968","0.245342563579899","0.359196794208037"
"Never","1988","Not Employed","no degree/no degree yet","138","0.293968955885993","0.252381700255705","0.33555621151628"
"Never","1988","Employed","lower secondary degree","465","0.154156923901323","0.141093095853739","0.167220751948906"
"Never","1988","Employed","secondary school degree","169","0.136648918022124","0.117477096814816","0.155820739229432"
"Never","1988","Employed","college entrance qualification","120","0.14154174781028","0.117940881289675","0.165142614330884"
"Never","1988","Employed","Other degree","176","0.185902331041312","0.159291576698893","0.212513085383731"
"Never","1988","Employed","no degree/no degree yet","102","0.211556039361727","0.173695006385897","0.249417072337556"
"Min 1x per week","1989","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1989","Not Employed","secondary school degree","","","",""
"Min 1x per week","1989","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1989","Not Employed","Other degree","","","",""
"Min 1x per week","1989","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1989","Employed","lower secondary degree","","","",""
"Min 1x per week","1989","Employed","secondary school degree","","","",""
"Min 1x per week","1989","Employed","college entrance qualification","","","",""
"Min 1x per week","1989","Employed","Other degree","","","",""
"Min 1x per week","1989","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1989","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1989","Not Employed","secondary school degree","","","",""
"Min 1x per month","1989","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1989","Not Employed","Other degree","","","",""
"Min 1x per month","1989","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1989","Employed","lower secondary degree","","","",""
"Min 1x per month","1989","Employed","secondary school degree","","","",""
"Min 1x per month","1989","Employed","college entrance qualification","","","",""
"Min 1x per month","1989","Employed","Other degree","","","",""
"Min 1x per month","1989","Employed","no degree/no degree yet","","","",""
"Rarely","1989","Not Employed","lower secondary degree","","","",""
"Rarely","1989","Not Employed","secondary school degree","","","",""
"Rarely","1989","Not Employed","college entrance qualification","","","",""
"Rarely","1989","Not Employed","Other degree","","","",""
"Rarely","1989","Not Employed","no degree/no degree yet","","","",""
"Rarely","1989","Employed","lower secondary degree","","","",""
"Rarely","1989","Employed","secondary school degree","","","",""
"Rarely","1989","Employed","college entrance qualification","","","",""
"Rarely","1989","Employed","Other degree","","","",""
"Rarely","1989","Employed","no degree/no degree yet","","","",""
"Never","1989","Not Employed","lower secondary degree","","","",""
"Never","1989","Not Employed","secondary school degree","","","",""
"Never","1989","Not Employed","college entrance qualification","","","",""
"Never","1989","Not Employed","Other degree","","","",""
"Never","1989","Not Employed","no degree/no degree yet","","","",""
"Never","1989","Employed","lower secondary degree","","","",""
"Never","1989","Employed","secondary school degree","","","",""
"Never","1989","Employed","college entrance qualification","","","",""
"Never","1989","Employed","Other degree","","","",""
"Never","1989","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1990","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1990","Not Employed","secondary school degree","","","",""
"Min 1x per week","1990","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1990","Not Employed","Other degree","","","",""
"Min 1x per week","1990","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1990","Employed","lower secondary degree","","","",""
"Min 1x per week","1990","Employed","secondary school degree","","","",""
"Min 1x per week","1990","Employed","college entrance qualification","","","",""
"Min 1x per week","1990","Employed","Other degree","","","",""
"Min 1x per week","1990","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1990","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1990","Not Employed","secondary school degree","","","",""
"Min 1x per month","1990","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1990","Not Employed","Other degree","","","",""
"Min 1x per month","1990","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1990","Employed","lower secondary degree","","","",""
"Min 1x per month","1990","Employed","secondary school degree","","","",""
"Min 1x per month","1990","Employed","college entrance qualification","","","",""
"Min 1x per month","1990","Employed","Other degree","","","",""
"Min 1x per month","1990","Employed","no degree/no degree yet","","","",""
"Rarely","1990","Not Employed","lower secondary degree","","","",""
"Rarely","1990","Not Employed","secondary school degree","","","",""
"Rarely","1990","Not Employed","college entrance qualification","","","",""
"Rarely","1990","Not Employed","Other degree","","","",""
"Rarely","1990","Not Employed","no degree/no degree yet","","","",""
"Rarely","1990","Employed","lower secondary degree","","","",""
"Rarely","1990","Employed","secondary school degree","","","",""
"Rarely","1990","Employed","college entrance qualification","","","",""
"Rarely","1990","Employed","Other degree","","","",""
"Rarely","1990","Employed","no degree/no degree yet","","","",""
"Never","1990","Not Employed","lower secondary degree","","","",""
"Never","1990","Not Employed","secondary school degree","","","",""
"Never","1990","Not Employed","college entrance qualification","","","",""
"Never","1990","Not Employed","Other degree","","","",""
"Never","1990","Not Employed","no degree/no degree yet","","","",""
"Never","1990","Employed","lower secondary degree","","","",""
"Never","1990","Employed","secondary school degree","","","",""
"Never","1990","Employed","college entrance qualification","","","",""
"Never","1990","Employed","Other degree","","","",""
"Never","1990","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Not Employed","secondary school degree","","","",""
"Min 1x per week","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Not Employed","Other degree","","","",""
"Min 1x per week","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Employed","secondary school degree","","","",""
"Min 1x per week","1991","Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Employed","Other degree","","","",""
"Min 1x per week","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Not Employed","secondary school degree","","","",""
"Min 1x per month","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Not Employed","Other degree","","","",""
"Min 1x per month","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Employed","secondary school degree","","","",""
"Min 1x per month","1991","Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Employed","Other degree","","","",""
"Min 1x per month","1991","Employed","no degree/no degree yet","","","",""
"Rarely","1991","Not Employed","lower secondary degree","","","",""
"Rarely","1991","Not Employed","secondary school degree","","","",""
"Rarely","1991","Not Employed","college entrance qualification","","","",""
"Rarely","1991","Not Employed","Other degree","","","",""
"Rarely","1991","Not Employed","no degree/no degree yet","","","",""
"Rarely","1991","Employed","lower secondary degree","","","",""
"Rarely","1991","Employed","secondary school degree","","","",""
"Rarely","1991","Employed","college entrance qualification","","","",""
"Rarely","1991","Employed","Other degree","","","",""
"Rarely","1991","Employed","no degree/no degree yet","","","",""
"Never","1991","Not Employed","lower secondary degree","","","",""
"Never","1991","Not Employed","secondary school degree","","","",""
"Never","1991","Not Employed","college entrance qualification","","","",""
"Never","1991","Not Employed","Other degree","","","",""
"Never","1991","Not Employed","no degree/no degree yet","","","",""
"Never","1991","Employed","lower secondary degree","","","",""
"Never","1991","Employed","secondary school degree","","","",""
"Never","1991","Employed","college entrance qualification","","","",""
"Never","1991","Employed","Other degree","","","",""
"Never","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Not Employed","lower secondary degree","262","0.116244471122203","0.103134118464152","0.129354823780254"
"Min 1x per week","1992","Not Employed","secondary school degree","74","0.103559965984023","0.0814724959250846","0.125647436042961"
"Min 1x per week","1992","Not Employed","college entrance qualification","44","0.0912699323385533","0.0630118324165902","0.119528032260516"
"Min 1x per week","1992","Not Employed","Other degree","36","0.0999943446145501","0.0637382889359968","0.136250400293103"
"Min 1x per week","1992","Not Employed","no degree/no degree yet","62","0.114527004827055","0.0850386396650012","0.144015369989109"
"Min 1x per week","1992","Employed","lower secondary degree","318","0.0797814513825159","0.0708100042936675","0.0887528984713643"
"Min 1x per week","1992","Employed","secondary school degree","199","0.06920551996873","0.059903819678535","0.078507220258925"
"Min 1x per week","1992","Employed","college entrance qualification","96","0.0652465172385038","0.0519890601643027","0.0785039743127049"
"Min 1x per week","1992","Employed","Other degree","95","0.117645245851058","0.0944630300556934","0.140827461646423"
"Min 1x per week","1992","Employed","no degree/no degree yet","52","0.118111446483862","0.0867951168010928","0.149427776166632"
"Min 1x per month","1992","Not Employed","lower secondary degree","471","0.182822364815417","0.167012249179841","0.198632480450993"
"Min 1x per month","1992","Not Employed","secondary school degree","182","0.228659700803988","0.198215314151516","0.25910408745646"
"Min 1x per month","1992","Not Employed","college entrance qualification","122","0.265432380440335","0.222105792948032","0.308758967932639"
"Min 1x per month","1992","Not Employed","Other degree","87","0.316412542940026","0.260205064184184","0.372620021695867"
"Min 1x per month","1992","Not Employed","no degree/no degree yet","119","0.246977249915919","0.207043360787435","0.286911139044402"
"Min 1x per month","1992","Employed","lower secondary degree","999","0.285622638204062","0.270666268316812","0.300579008091312"
"Min 1x per month","1992","Employed","secondary school degree","866","0.292552825617086","0.275879807151562","0.30922584408261"
"Min 1x per month","1992","Employed","college entrance qualification","392","0.294590230793955","0.270118599446659","0.319061862141252"
"Min 1x per month","1992","Employed","Other degree","239","0.310308736589342","0.277022054957239","0.343595418221444"
"Min 1x per month","1992","Employed","no degree/no degree yet","116","0.274159363905052","0.230874087950171","0.317444639859932"
"Rarely","1992","Not Employed","lower secondary degree","917","0.364370000804058","0.344684990387564","0.384055011220552"
"Rarely","1992","Not Employed","secondary school degree","333","0.401670182796512","0.366132056820338","0.437208308772687"
"Rarely","1992","Not Employed","college entrance qualification","165","0.439553529108517","0.390852896995064","0.488254161221969"
"Rarely","1992","Not Employed","Other degree","90","0.337801023168843","0.280640663897926","0.39496138243976"
"Rarely","1992","Not Employed","no degree/no degree yet","185","0.434936104679725","0.389029984024177","0.480842225335273"
"Rarely","1992","Employed","lower secondary degree","1853","0.534330204083844","0.517814011459612","0.550846396708076"
"Rarely","1992","Employed","secondary school degree","1615","0.568931420358744","0.550781771869681","0.587081068847808"
"Rarely","1992","Employed","college entrance qualification","747","0.55515268717298","0.528475211950219","0.581830162395741"
"Rarely","1992","Employed","Other degree","277","0.39833414633034","0.363109423118682","0.433558869541999"
"Rarely","1992","Employed","no degree/no degree yet","165","0.446649941833759","0.39841057150195","0.494889312165568"
"Never","1992","Not Employed","lower secondary degree","646","0.336563163258322","0.317234793269184","0.355891533247461"
"Never","1992","Not Employed","secondary school degree","142","0.266110150415477","0.23407435118374","0.298145949647213"
"Never","1992","Not Employed","college entrance qualification","68","0.203744158112595","0.164222920000597","0.243265396224593"
"Never","1992","Not Employed","Other degree","50","0.245792089276581","0.193756592027241","0.297827586525921"
"Never","1992","Not Employed","no degree/no degree yet","82","0.203559640577301","0.166274863437685","0.240844417716918"
"Never","1992","Employed","lower secondary degree","334","0.100265706329578","0.0903208299699132","0.110210582689243"
"Never","1992","Employed","secondary school degree","180","0.0693102340554396","0.0600020229062246","0.0786184452046546"
"Never","1992","Employed","college entrance qualification","98","0.0850105647945605","0.07003864448381","0.099982485105311"
"Never","1992","Employed","Other degree","131","0.17371187122926","0.146451821465432","0.200971920993088"
"Never","1992","Employed","no degree/no degree yet","75","0.161079247777327","0.125409644860657","0.196748850693997"
"Min 1x per week","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Not Employed","secondary school degree","","","",""
"Min 1x per week","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Not Employed","Other degree","","","",""
"Min 1x per week","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Employed","secondary school degree","","","",""
"Min 1x per week","1993","Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Employed","Other degree","","","",""
"Min 1x per week","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Not Employed","secondary school degree","","","",""
"Min 1x per month","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Not Employed","Other degree","","","",""
"Min 1x per month","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Employed","secondary school degree","","","",""
"Min 1x per month","1993","Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Employed","Other degree","","","",""
"Min 1x per month","1993","Employed","no degree/no degree yet","","","",""
"Rarely","1993","Not Employed","lower secondary degree","","","",""
"Rarely","1993","Not Employed","secondary school degree","","","",""
"Rarely","1993","Not Employed","college entrance qualification","","","",""
"Rarely","1993","Not Employed","Other degree","","","",""
"Rarely","1993","Not Employed","no degree/no degree yet","","","",""
"Rarely","1993","Employed","lower secondary degree","","","",""
"Rarely","1993","Employed","secondary school degree","","","",""
"Rarely","1993","Employed","college entrance qualification","","","",""
"Rarely","1993","Employed","Other degree","","","",""
"Rarely","1993","Employed","no degree/no degree yet","","","",""
"Never","1993","Not Employed","lower secondary degree","","","",""
"Never","1993","Not Employed","secondary school degree","","","",""
"Never","1993","Not Employed","college entrance qualification","","","",""
"Never","1993","Not Employed","Other degree","","","",""
"Never","1993","Not Employed","no degree/no degree yet","","","",""
"Never","1993","Employed","lower secondary degree","","","",""
"Never","1993","Employed","secondary school degree","","","",""
"Never","1993","Employed","college entrance qualification","","","",""
"Never","1993","Employed","Other degree","","","",""
"Never","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Not Employed","lower secondary degree","276","0.110017968058193","0.0976072276883726","0.122428708428013"
"Min 1x per week","1994","Not Employed","secondary school degree","84","0.105418096707603","0.0838532188895529","0.126982974525652"
"Min 1x per week","1994","Not Employed","college entrance qualification","42","0.0730836058456737","0.0496773713712699","0.0964898403200775"
"Min 1x per week","1994","Not Employed","Other degree","44","0.100946694166603","0.064537674248474","0.137355714084732"
"Min 1x per week","1994","Not Employed","no degree/no degree yet","65","0.14945352101023","0.11801321838355","0.18089382363691"
"Min 1x per week","1994","Employed","lower secondary degree","259","0.0798213294283627","0.0701873246209818","0.0894553342357437"
"Min 1x per week","1994","Employed","secondary school degree","220","0.0786117124792506","0.0684975806224464","0.0887258443360548"
