"pli0095_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1985","(0) in school","Male","63","0.575446767833314","0.483496022277838","0.667397513388791"
"Rarely","1985","(0) in school","Female","41","0.55469709331294","0.442217647121216","0.667176539504664"
"Rarely","1985","(1a) inadequately completed","Male","131","0.32424769922679","0.278202425855452","0.370292972598128"
"Rarely","1985","(1a) inadequately completed","Female","180","0.387332344085103","0.345095447548172","0.429569240622034"
"Rarely","1985","(1b) general elementary school","Male","346","0.451895050506209","0.418767509782598","0.485022591229821"
"Rarely","1985","(1b) general elementary school","Female","702","0.388320897801953","0.365374949391587","0.41126684621232"
"Rarely","1985","(1c) basic vocational qualification","Male","988","0.449600151031843","0.429022665945465","0.470177636118221"
"Rarely","1985","(1c) basic vocational qualification","Female","739","0.455653877552232","0.430916202139734","0.48039155296473"
"Rarely","1985","(2b) intermediate general qualification","Male","76","0.438360371590284","0.365467912003111","0.511252831177457"
"Rarely","1985","(2b) intermediate general qualification","Female","141","0.479845126442181","0.422542629667556","0.537147623216806"
"Rarely","1985","(2a) intermediate vocational","Male","279","0.490509808544367","0.449470274137945","0.531549342950789"
"Rarely","1985","(2a) intermediate vocational","Female","391","0.489268958697302","0.453635567807025","0.524902349587579"
"Rarely","1985","(2c_gen) general maturity certificate","Male","84","0.403819853091112","0.338080747286548","0.469558958895677"
"Rarely","1985","(2c_gen) general maturity certificate","Female","72","0.440701169088466","0.364249910256485","0.517152427920447"
"Rarely","1985","(2c_voc) vocational maturity certificate","Male","108","0.430148099184501","0.368529438381694","0.491766759987309"
"Rarely","1985","(2c_voc) vocational maturity certificate","Female","62","0.419237364700845","0.342540280496564","0.495934448905126"
"Rarely","1985","(3a) lower tertiary education","Male","99","0.553393937237965","0.479947410536498","0.626840463939433"
"Rarely","1985","(3a) lower tertiary education","Female","33","0.4422200317258","0.325034442521319","0.559405620930281"
"Rarely","1985","(3b) higher tertiary education","Male","173","0.516073467567458","0.462236625549374","0.569910309585541"
"Rarely","1985","(3b) higher tertiary education","Female","90","0.499843148489757","0.424902056198363","0.57478424078115"
"Never","1985","(0) in school","Male","10","","",""
"Never","1985","(0) in school","Female","14","","",""
"Never","1985","(1a) inadequately completed","Male","73","0.256258538308787","0.213314487653431","0.299202588964144"
"Never","1985","(1a) inadequately completed","Female","127","0.249111868113601","0.211612627735475","0.286611108491726"
"Never","1985","(1b) general elementary school","Male","145","0.19834126022688","0.171798881466088","0.224883638987671"
"Never","1985","(1b) general elementary school","Female","459","0.320346573241041","0.298377961855054","0.342315184627028"
"Never","1985","(1c) basic vocational qualification","Male","347","0.176542979815656","0.1607710217808","0.192314937850512"
"Never","1985","(1c) basic vocational qualification","Female","307","0.230374567630164","0.209459428563158","0.25128970669717"
"Never","1985","(2b) intermediate general qualification","Male","25","","",""
"Never","1985","(2b) intermediate general qualification","Female","47","0.184778917500263","0.140262462178903","0.229295372821624"
"Never","1985","(2a) intermediate vocational","Male","79","0.152011144203069","0.122536847597229","0.181485440808908"
"Never","1985","(2a) intermediate vocational","Female","116","0.177369887403719","0.150141028599057","0.204598746208382"
"Never","1985","(2c_gen) general maturity certificate","Male","26","","",""
"Never","1985","(2c_gen) general maturity certificate","Female","22","","",""
"Never","1985","(2c_voc) vocational maturity certificate","Male","35","0.172845321561541","0.125786133443487","0.219904509679595"
"Never","1985","(2c_voc) vocational maturity certificate","Female","28","","",""
"Never","1985","(3a) lower tertiary education","Male","23","","",""
"Never","1985","(3a) lower tertiary education","Female","11","","",""
"Never","1985","(3b) higher tertiary education","Male","57","0.184755820058343","0.142946123871705","0.22656551624498"
"Never","1985","(3b) higher tertiary education","Female","20","","",""
"Min 1x per week","1986","(0) in school","Male","10","","",""
"Min 1x per week","1986","(0) in school","Female","3","","",""
"Min 1x per week","1986","(1a) inadequately completed","Male","48","0.10967896448521","0.0779240016287869","0.141433927341633"
"Min 1x per week","1986","(1a) inadequately completed","Female","62","0.080330868575829","0.0559133430217849","0.104748394129873"
"Min 1x per week","1986","(1b) general elementary school","Male","83","0.0825789872618091","0.0640535152318835","0.101104459291735"
"Min 1x per week","1986","(1b) general elementary school","Female","148","0.0935538829040843","0.0793689733235573","0.107738792484611"
"Min 1x per week","1986","(1c) basic vocational qualification","Male","160","0.0645265913713923","0.0540681914227015","0.074984991320083"
"Min 1x per week","1986","(1c) basic vocational qualification","Female","134","0.0829134132351692","0.0688837027783441","0.0969431236919942"
"Min 1x per week","1986","(2b) intermediate general qualification","Male","9","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","Female","26","","",""
"Min 1x per week","1986","(2a) intermediate vocational","Male","35","0.0609427300202225","0.0411645226776701","0.0807209373627749"
"Min 1x per week","1986","(2a) intermediate vocational","Female","43","0.0684357391328275","0.0503049024867343","0.0865665757789208"
"Min 1x per week","1986","(2c_gen) general maturity certificate","Male","14","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","Female","11","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","Male","29","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","Female","23","","",""
"Min 1x per week","1986","(3a) lower tertiary education","Male","8","","",""
"Min 1x per week","1986","(3a) lower tertiary education","Female","13","","",""
"Min 1x per week","1986","(3b) higher tertiary education","Male","24","","",""
"Min 1x per week","1986","(3b) higher tertiary education","Female","19","","",""
"Min 1x per month","1986","(0) in school","Male","26","","",""
"Min 1x per month","1986","(0) in school","Female","18","","",""
"Min 1x per month","1986","(1a) inadequately completed","Male","103","0.251538412727544","0.207446033170592","0.295630792284496"
"Min 1x per month","1986","(1a) inadequately completed","Female","104","0.182352392863742","0.147664059597026","0.217040726130459"
"Min 1x per month","1986","(1b) general elementary school","Male","222","0.218414645097747","0.190606037168273","0.246223253027221"
"Min 1x per month","1986","(1b) general elementary school","Female","289","0.14757518050842","0.13029853702519","0.16485182399165"
"Min 1x per month","1986","(1c) basic vocational qualification","Male","576","0.247270058244063","0.2289052870483","0.265634829439826"
"Min 1x per month","1986","(1c) basic vocational qualification","Female","274","0.168375169450608","0.149336618637945","0.18741372026327"
"Min 1x per month","1986","(2b) intermediate general qualification","Male","52","0.275070412335866","0.209284741164476","0.340856083507257"
"Min 1x per month","1986","(2b) intermediate general qualification","Female","61","0.180545405465084","0.135889250237673","0.225201560692495"
"Min 1x per month","1986","(2a) intermediate vocational","Male","142","0.236054629436089","0.200945719471694","0.271163539400484"
"Min 1x per month","1986","(2a) intermediate vocational","Female","164","0.200040332476945","0.171315150801788","0.228765514152102"
"Min 1x per month","1986","(2c_gen) general maturity certificate","Male","81","0.318838083155956","0.258999623608237","0.378676542703676"
"Min 1x per month","1986","(2c_gen) general maturity certificate","Female","44","0.259897059675335","0.194162042050478","0.325632077300193"
"Min 1x per month","1986","(2c_voc) vocational maturity certificate","Male","59","0.257382787540303","0.201839463349084","0.312926111731521"
"Min 1x per month","1986","(2c_voc) vocational maturity certificate","Female","43","0.236243832845484","0.172202207763103","0.300285457927866"
"Min 1x per month","1986","(3a) lower tertiary education","Male","44","0.248811049188869","0.185121102586303","0.312500995791435"
"Min 1x per month","1986","(3a) lower tertiary education","Female","13","","",""
"Min 1x per month","1986","(3b) higher tertiary education","Male","56","0.17137444478954","0.130530619803034","0.212218269776045"
"Min 1x per month","1986","(3b) higher tertiary education","Female","33","0.177892875632699","0.121070818750472","0.234714932514926"
"Rarely","1986","(0) in school","Male","60","0.538018083441167","0.446096013816375","0.629940153065958"
"Rarely","1986","(0) in school","Female","39","0.503064486259359","0.388368423952103","0.617760548566615"
"Rarely","1986","(1a) inadequately completed","Male","128","0.310777584830093","0.263746915304157","0.35780825435603"
"Rarely","1986","(1a) inadequately completed","Female","183","0.42476536922718","0.380359366880023","0.469171371574336"
"Rarely","1986","(1b) general elementary school","Male","373","0.458142787872164","0.424608196314332","0.491677379429996"
"Rarely","1986","(1b) general elementary school","Female","714","0.415702087838025","0.391695361779646","0.439708813896404"
"Rarely","1986","(1c) basic vocational qualification","Male","1040","0.503475962823584","0.482192628353751","0.524759297293418"
"Rarely","1986","(1c) basic vocational qualification","Female","759","0.488874257405877","0.463441490996327","0.514307023815427"
"Rarely","1986","(2b) intermediate general qualification","Male","87","0.517728634282248","0.444114994952468","0.591342273612028"
"Rarely","1986","(2b) intermediate general qualification","Female","134","0.452444819902636","0.394658848659506","0.510230791145767"
"Rarely","1986","(2a) intermediate vocational","Male","309","0.550629235740958","0.509503661643028","0.591754809838888"
"Rarely","1986","(2a) intermediate vocational","Female","405","0.513914784829245","0.478024928769249","0.549804640889241"
"Rarely","1986","(2c_gen) general maturity certificate","Male","116","0.52351905896401","0.459389368175197","0.587648749752823"
"Rarely","1986","(2c_gen) general maturity certificate","Female","80","0.49887665605778","0.423935749215744","0.573817562899816"
"Rarely","1986","(2c_voc) vocational maturity certificate","Male","109","0.460803146068532","0.397475841253714","0.524130450883349"
"Rarely","1986","(2c_voc) vocational maturity certificate","Female","76","0.431666485434908","0.35699057297154","0.506342397898276"
"Rarely","1986","(3a) lower tertiary education","Male","94","0.508124991609985","0.434474760447829","0.581775222772141"
"Rarely","1986","(3a) lower tertiary education","Female","33","0.443449675177285","0.327070985836877","0.559828364517693"
"Rarely","1986","(3b) higher tertiary education","Male","170","0.517825734022474","0.463667057438318","0.57198441060663"
"Rarely","1986","(3b) higher tertiary education","Female","92","0.515918768007525","0.441664186820383","0.590173349194668"
"Never","1986","(0) in school","Male","17","","",""
"Never","1986","(0) in school","Female","13","","",""
"Never","1986","(1a) inadequately completed","Male","93","0.328005037957152","0.280296084851556","0.375713991062749"
"Never","1986","(1a) inadequately completed","Female","127","0.312551369333249","0.270909957729865","0.354192780936634"
"Never","1986","(1b) general elementary school","Male","170","0.24086357976828","0.212083257873993","0.269643901662567"
"Never","1986","(1b) general elementary school","Female","468","0.34316884874947","0.320042585425277","0.366295112073662"
"Never","1986","(1c) basic vocational qualification","Male","344","0.18472738756096","0.168207874889927","0.201246900231994"
"Never","1986","(1c) basic vocational qualification","Female","317","0.259837159908346","0.23752480498602","0.282149514830672"
"Never","1986","(2b) intermediate general qualification","Male","29","","",""
"Never","1986","(2b) intermediate general qualification","Female","64","0.261170831379422","0.210172024812476","0.312169637946369"
"Never","1986","(2a) intermediate vocational","Male","76","0.152373404802731","0.122661068187895","0.182085741417566"
"Never","1986","(2a) intermediate vocational","Female","133","0.217609143560983","0.187979910666353","0.247238376455613"
"Never","1986","(2c_gen) general maturity certificate","Male","22","","",""
"Never","1986","(2c_gen) general maturity certificate","Female","36","0.182138487132093","0.124290162717841","0.239986811546345"
"Never","1986","(2c_voc) vocational maturity certificate","Male","41","0.19072752600898","0.140814524756038","0.240640527261923"
"Never","1986","(2c_voc) vocational maturity certificate","Female","27","","",""
"Never","1986","(3a) lower tertiary education","Male","31","0.196168349570106","0.137667997726294","0.254668701413918"
"Never","1986","(3a) lower tertiary education","Female","11","","",""
"Never","1986","(3b) higher tertiary education","Male","77","0.246630862794093","0.199910969931481","0.293350755656704"
"Never","1986","(3b) higher tertiary education","Female","30","0.207664361362277","0.147393271105842","0.267935451618713"
"Min 1x per week","1987","(0) in school","Male","","","",""
"Min 1x per week","1987","(0) in school","Female","","","",""
"Min 1x per week","1987","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1987","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1987","(1b) general elementary school","Male","","","",""
"Min 1x per week","1987","(1b) general elementary school","Female","","","",""
"Min 1x per week","1987","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1987","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1987","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1987","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1987","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1987","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1987","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1987","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1987","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1987","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1987","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1987","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1987","(0) in school","Male","","","",""
"Min 1x per month","1987","(0) in school","Female","","","",""
"Min 1x per month","1987","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1987","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1987","(1b) general elementary school","Male","","","",""
"Min 1x per month","1987","(1b) general elementary school","Female","","","",""
"Min 1x per month","1987","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1987","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1987","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1987","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1987","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1987","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1987","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1987","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1987","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1987","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1987","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1987","(3b) higher tertiary education","Female","","","",""
"Rarely","1987","(0) in school","Male","","","",""
"Rarely","1987","(0) in school","Female","","","",""
"Rarely","1987","(1a) inadequately completed","Male","","","",""
"Rarely","1987","(1a) inadequately completed","Female","","","",""
"Rarely","1987","(1b) general elementary school","Male","","","",""
"Rarely","1987","(1b) general elementary school","Female","","","",""
"Rarely","1987","(1c) basic vocational qualification","Male","","","",""
"Rarely","1987","(1c) basic vocational qualification","Female","","","",""
"Rarely","1987","(2b) intermediate general qualification","Male","","","",""
"Rarely","1987","(2b) intermediate general qualification","Female","","","",""
"Rarely","1987","(2a) intermediate vocational","Male","","","",""
"Rarely","1987","(2a) intermediate vocational","Female","","","",""
"Rarely","1987","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1987","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1987","(3a) lower tertiary education","Male","","","",""
"Rarely","1987","(3a) lower tertiary education","Female","","","",""
"Rarely","1987","(3b) higher tertiary education","Male","","","",""
"Rarely","1987","(3b) higher tertiary education","Female","","","",""
"Never","1987","(0) in school","Male","","","",""
"Never","1987","(0) in school","Female","","","",""
"Never","1987","(1a) inadequately completed","Male","","","",""
"Never","1987","(1a) inadequately completed","Female","","","",""
"Never","1987","(1b) general elementary school","Male","","","",""
"Never","1987","(1b) general elementary school","Female","","","",""
"Never","1987","(1c) basic vocational qualification","Male","","","",""
"Never","1987","(1c) basic vocational qualification","Female","","","",""
"Never","1987","(2b) intermediate general qualification","Male","","","",""
"Never","1987","(2b) intermediate general qualification","Female","","","",""
"Never","1987","(2a) intermediate vocational","Male","","","",""
"Never","1987","(2a) intermediate vocational","Female","","","",""
"Never","1987","(2c_gen) general maturity certificate","Male","","","",""
"Never","1987","(2c_gen) general maturity certificate","Female","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1987","(3a) lower tertiary education","Male","","","",""
"Never","1987","(3a) lower tertiary education","Female","","","",""
"Never","1987","(3b) higher tertiary education","Male","","","",""
"Never","1987","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1988","(0) in school","Male","8","","",""
"Min 1x per week","1988","(0) in school","Female","6","","",""
"Min 1x per week","1988","(1a) inadequately completed","Male","45","0.11712546429424","0.0815575478467827","0.152693380741697"
"Min 1x per week","1988","(1a) inadequately completed","Female","59","0.113766009852583","0.084097057081055","0.14343496262411"
"Min 1x per week","1988","(1b) general elementary school","Male","96","0.0949235728446308","0.0750901908906071","0.114756954798654"
"Min 1x per week","1988","(1b) general elementary school","Female","138","0.083205168319785","0.0691672136180581","0.0972431230215119"
"Min 1x per week","1988","(1c) basic vocational qualification","Male","152","0.0621706227979579","0.0515722293148424","0.0727690162810735"
"Min 1x per week","1988","(1c) basic vocational qualification","Female","118","0.0726099119338676","0.0590411848027946","0.0861786390649406"
"Min 1x per week","1988","(2b) intermediate general qualification","Male","15","","",""
"Min 1x per week","1988","(2b) intermediate general qualification","Female","30","0.133599055409032","0.0930925667226062","0.174105544095458"
"Min 1x per week","1988","(2a) intermediate vocational","Male","32","0.0567804742740959","0.0372070483163581","0.0763539002318336"
"Min 1x per week","1988","(2a) intermediate vocational","Female","43","0.0576447413547595","0.040760570931133","0.074528911778386"
"Min 1x per week","1988","(2c_gen) general maturity certificate","Male","21","","",""
"Min 1x per week","1988","(2c_gen) general maturity certificate","Female","8","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","Male","19","","",""
"Min 1x per week","1988","(2c_voc) vocational maturity certificate","Female","19","","",""
"Min 1x per week","1988","(3a) lower tertiary education","Male","8","","",""
"Min 1x per week","1988","(3a) lower tertiary education","Female","5","","",""
"Min 1x per week","1988","(3b) higher tertiary education","Male","11","","",""
"Min 1x per week","1988","(3b) higher tertiary education","Female","16","","",""
"Min 1x per month","1988","(0) in school","Male","17","","",""
"Min 1x per month","1988","(0) in school","Female","12","","",""
"Min 1x per month","1988","(1a) inadequately completed","Male","81","0.264782157701869","0.215980379764873","0.313583935638866"
"Min 1x per month","1988","(1a) inadequately completed","Female","101","0.171598754979128","0.136369846243834","0.206827663714423"
"Min 1x per month","1988","(1b) general elementary school","Male","204","0.220485817575257","0.192433454525548","0.248538180624966"
"Min 1x per month","1988","(1b) general elementary school","Female","262","0.150826225882753","0.132636367194802","0.169016084570705"
"Min 1x per month","1988","(1c) basic vocational qualification","Male","532","0.247227726627383","0.228292700490112","0.266162752764655"
"Min 1x per month","1988","(1c) basic vocational qualification","Female","250","0.167506641452438","0.147980504405343","0.187032778499534"
"Min 1x per month","1988","(2b) intermediate general qualification","Male","43","0.33652711611789","0.261897818969898","0.411156413265882"
"Min 1x per month","1988","(2b) intermediate general qualification","Female","49","0.190080413216692","0.143365765270074","0.236795061163309"
"Min 1x per month","1988","(2a) intermediate vocational","Male","111","0.204833446221681","0.170699190609007","0.238967701834355"
"Min 1x per month","1988","(2a) intermediate vocational","Female","151","0.187170302021276","0.158914294175893","0.215426309866659"
"Min 1x per month","1988","(2c_gen) general maturity certificate","Male","79","0.367350710794177","0.303502609313518","0.431198812274836"
"Min 1x per month","1988","(2c_gen) general maturity certificate","Female","32","0.21594340839224","0.145481220478685","0.286405596305795"
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","Male","68","0.325913673213165","0.263693832678113","0.388133513748216"
"Min 1x per month","1988","(2c_voc) vocational maturity certificate","Female","38","0.204013603327941","0.143614231485123","0.26441297517076"
"Min 1x per month","1988","(3a) lower tertiary education","Male","45","0.26731436160232","0.200193141715738","0.334435581488902"
"Min 1x per month","1988","(3a) lower tertiary education","Female","17","","",""
"Min 1x per month","1988","(3b) higher tertiary education","Male","66","0.219261403947043","0.172597771835292","0.265925036058795"
"Min 1x per month","1988","(3b) higher tertiary education","Female","32","0.196777887951655","0.135931872649696","0.257623903253614"
"Rarely","1988","(0) in school","Male","46","0.479629522699561","0.375249825338735","0.584009220060387"
"Rarely","1988","(0) in school","Female","41","0.598354345364615","0.485897104996969","0.710811585732261"
"Rarely","1988","(1a) inadequately completed","Male","116","0.34259618067953","0.290104480816565","0.395087880542495"
"Rarely","1988","(1a) inadequately completed","Female","141","0.385604970707086","0.340125341914485","0.431084599499686"
"Rarely","1988","(1b) general elementary school","Male","349","0.430307785321151","0.396805313185427","0.463810257456875"
"Rarely","1988","(1b) general elementary school","Female","621","0.408235632932769","0.383253905427792","0.433217360437745"
"Rarely","1988","(1c) basic vocational qualification","Male","955","0.492552677083504","0.470609104332943","0.514496249834065"
"Rarely","1988","(1c) basic vocational qualification","Female","720","0.492502192667306","0.466360656889137","0.518643728445475"
"Rarely","1988","(2b) intermediate general qualification","Male","66","0.407418534441648","0.329814883498033","0.485022185385262"
"Rarely","1988","(2b) intermediate general qualification","Female","133","0.431683292644236","0.372711914440927","0.490654670847546"
"Rarely","1988","(2a) intermediate vocational","Male","313","0.57442885339842","0.532610670375841","0.616247036420999"
"Rarely","1988","(2a) intermediate vocational","Female","398","0.536181345874359","0.500055127199292","0.572307564549426"
"Rarely","1988","(2c_gen) general maturity certificate","Male","98","0.468770442002249","0.402678690816428","0.534862193188071"
"Rarely","1988","(2c_gen) general maturity certificate","Female","70","0.53940050340946","0.454045330512645","0.624755676306275"
"Rarely","1988","(2c_voc) vocational maturity certificate","Male","88","0.385731607014697","0.321115387953947","0.450347826075448"
"Rarely","1988","(2c_voc) vocational maturity certificate","Female","84","0.513084115167303","0.438168682525031","0.587999547809576"
"Rarely","1988","(3a) lower tertiary education","Male","85","0.489179727795158","0.413364203428583","0.564995252161733"
"Rarely","1988","(3a) lower tertiary education","Female","30","0.470160246063364","0.349747809104407","0.590572683022322"
"Rarely","1988","(3b) higher tertiary education","Male","163","0.509006495059315","0.452624017574335","0.565388972544294"
"Rarely","1988","(3b) higher tertiary education","Female","91","0.544051770774445","0.467825609783898","0.620277931764991"
"Never","1988","(0) in school","Male","17","","",""
"Never","1988","(0) in school","Female","14","","",""
"Never","1988","(1a) inadequately completed","Male","72","0.275496197324361","0.226080900778318","0.324911493870403"
"Never","1988","(1a) inadequately completed","Female","139","0.329030264461203","0.285127573378585","0.372932955543821"
"Never","1988","(1b) general elementary school","Male","190","0.254282824258961","0.224817400124146","0.283748248393777"
"Never","1988","(1b) general elementary school","Female","466","0.357732972864693","0.333370021068669","0.382095924660716"
"Never","1988","(1c) basic vocational qualification","Male","355","0.198048973491155","0.180556721072527","0.215541225909783"
"Never","1988","(1c) basic vocational qualification","Female","317","0.267381253946388","0.244238532914838","0.290523974977938"
"Never","1988","(2b) intermediate general qualification","Male","30","0.169381439238704","0.110140565436989","0.228622313040419"
"Never","1988","(2b) intermediate general qualification","Female","59","0.24463723873004","0.193456975645313","0.295817501814767"
"Never","1988","(2a) intermediate vocational","Male","81","0.163957226105803","0.13264308689145","0.195271365320156"
"Never","1988","(2a) intermediate vocational","Female","140","0.219003610749606","0.189043549209751","0.24896367228946"
"Never","1988","(2c_gen) general maturity certificate","Male","21","","",""
"Never","1988","(2c_gen) general maturity certificate","Female","21","","",""
"Never","1988","(2c_voc) vocational maturity certificate","Male","43","0.228289172947349","0.172571906885117","0.284006439009581"
"Never","1988","(2c_voc) vocational maturity certificate","Female","30","0.175135762530801","0.118168061697105","0.232103463364497"
"Never","1988","(3a) lower tertiary education","Male","29","","",""
"Never","1988","(3a) lower tertiary education","Female","14","","",""
"Never","1988","(3b) higher tertiary education","Male","62","0.232737552176065","0.185078014821732","0.280397089530398"
"Never","1988","(3b) higher tertiary education","Female","25","","",""
"Min 1x per week","1989","(0) in school","Male","","","",""
"Min 1x per week","1989","(0) in school","Female","","","",""
"Min 1x per week","1989","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1989","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1989","(1b) general elementary school","Male","","","",""
"Min 1x per week","1989","(1b) general elementary school","Female","","","",""
"Min 1x per week","1989","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1989","(1c) basic vocational qualification","Female","","","",""
