"pli0095_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1985","college entrance qualification","middle vocational","36","0.148430538985661","0.107791250355528","0.189069827615793"
"Never","1985","college entrance qualification","vocational + Abi","28","","",""
"Never","1985","college entrance qualification","higher vocational","24","","",""
"Never","1985","college entrance qualification","higher education","89","0.16349499542251","0.134026571610604","0.192963419234416"
"Never","1985","Other degree","in school","","","",""
"Never","1985","Other degree","inadequately","3","","",""
"Never","1985","Other degree","general elemantary","99","0.170020561137116","0.139887356917958","0.200153765356273"
"Never","1985","Other degree","middle vocational","71","0.175044662934367","0.140012372816436","0.210076953052299"
"Never","1985","Other degree","vocational + Abi","11","","",""
"Never","1985","Other degree","higher vocational","","","",""
"Never","1985","Other degree","higher education","7","","",""
"Never","1985","no degree/no degree yet","in school","24","","",""
"Never","1985","no degree/no degree yet","inadequately","182","0.25038980762734","0.220535988659284","0.280243626595395"
"Never","1985","no degree/no degree yet","general elemantary","","","",""
"Never","1985","no degree/no degree yet","middle vocational","17","","",""
"Never","1985","no degree/no degree yet","vocational + Abi","","","",""
"Never","1985","no degree/no degree yet","higher vocational","1","","",""
"Never","1985","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1986","lower secondary degree","in school","","","",""
"Min 1x per week","1986","lower secondary degree","inadequately","","","",""
"Min 1x per week","1986","lower secondary degree","general elemantary","169","0.0899132282263118","0.0769306224631126","0.102895833989511"
"Min 1x per week","1986","lower secondary degree","middle vocational","226","0.0700926447084719","0.0609523376747925","0.0792329517421513"
"Min 1x per week","1986","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1986","lower secondary degree","higher vocational","18","","",""
"Min 1x per week","1986","lower secondary degree","higher education","1","","",""
"Min 1x per week","1986","secondary school degree","in school","","","",""
"Min 1x per week","1986","secondary school degree","inadequately","","","",""
"Min 1x per week","1986","secondary school degree","general elemantary","35","0.0861000980084254","0.060521411366082","0.111678784650769"
"Min 1x per week","1986","secondary school degree","middle vocational","68","0.0661095311821726","0.0516221836133559","0.0805968787509893"
"Min 1x per week","1986","secondary school degree","vocational + Abi","1","","",""
"Min 1x per week","1986","secondary school degree","higher vocational","10","","",""
"Min 1x per week","1986","secondary school degree","higher education","8","","",""
"Min 1x per week","1986","college entrance qualification","in school","","","",""
"Min 1x per week","1986","college entrance qualification","inadequately","","","",""
"Min 1x per week","1986","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1986","college entrance qualification","middle vocational","20","","",""
"Min 1x per week","1986","college entrance qualification","vocational + Abi","23","","",""
"Min 1x per week","1986","college entrance qualification","higher vocational","12","","",""
"Min 1x per week","1986","college entrance qualification","higher education","45","0.0742722435948121","0.0534467952946619","0.0950976918949624"
"Min 1x per week","1986","Other degree","in school","","","",""
"Min 1x per week","1986","Other degree","inadequately","2","","",""
"Min 1x per week","1986","Other degree","general elemantary","60","0.112618792922111","0.0867573535726122","0.13848023227161"
"Min 1x per week","1986","Other degree","middle vocational","54","0.139016144576397","0.106085874954675","0.171946414198118"
"Min 1x per week","1986","Other degree","vocational + Abi","16","","",""
"Min 1x per week","1986","Other degree","higher vocational","1","","",""
"Min 1x per week","1986","Other degree","higher education","10","","",""
"Min 1x per week","1986","no degree/no degree yet","in school","13","","",""
"Min 1x per week","1986","no degree/no degree yet","inadequately","92","0.089560108937876","0.0691375072026613","0.109982710673091"
"Min 1x per week","1986","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1986","no degree/no degree yet","middle vocational","14","","",""
"Min 1x per week","1986","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1986","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1986","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1986","lower secondary degree","in school","","","",""
"Min 1x per month","1986","lower secondary degree","inadequately","","","",""
"Min 1x per month","1986","lower secondary degree","general elemantary","343","0.160054518544151","0.143413948800666","0.176695088287636"
"Min 1x per month","1986","lower secondary degree","middle vocational","691","0.208875549350471","0.194321932885732","0.223429165815209"
"Min 1x per month","1986","lower secondary degree","vocational + Abi","2","","",""
"Min 1x per month","1986","lower secondary degree","higher vocational","59","0.242823800964584","0.190400346834415","0.295247255094753"
"Min 1x per month","1986","lower secondary degree","higher education","4","","",""
"Min 1x per month","1986","secondary school degree","in school","","","",""
"Min 1x per month","1986","secondary school degree","inadequately","","","",""
"Min 1x per month","1986","secondary school degree","general elemantary","113","0.21372825362138","0.176347813810907","0.251108693431853"
"Min 1x per month","1986","secondary school degree","middle vocational","263","0.209278502858403","0.18556023593992","0.232996769776885"
"Min 1x per month","1986","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1986","secondary school degree","higher vocational","44","0.254436051970739","0.190631252322926","0.318240851618553"
"Min 1x per month","1986","secondary school degree","higher education","11","","",""
"Min 1x per month","1986","college entrance qualification","in school","","","",""
"Min 1x per month","1986","college entrance qualification","inadequately","","","",""
"Min 1x per month","1986","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1986","college entrance qualification","middle vocational","100","0.291337706711869","0.241861818768228","0.340813594655509"
"Min 1x per month","1986","college entrance qualification","vocational + Abi","52","0.273374427864964","0.209665037562411","0.337083818167516"
"Min 1x per month","1986","college entrance qualification","higher vocational","24","","",""
"Min 1x per month","1986","college entrance qualification","higher education","119","0.194112349665149","0.162699793487025","0.225524905843273"
"Min 1x per month","1986","Other degree","in school","","","",""
"Min 1x per month","1986","Other degree","inadequately","2","","",""
"Min 1x per month","1986","Other degree","general elemantary","166","0.291117279200937","0.253954059581238","0.328280498820636"
"Min 1x per month","1986","Other degree","middle vocational","123","0.308284535754133","0.264329890909865","0.352239180598401"
"Min 1x per month","1986","Other degree","vocational + Abi","23","","",""
"Min 1x per month","1986","Other degree","higher vocational","2","","",""
"Min 1x per month","1986","Other degree","higher education","10","","",""
"Min 1x per month","1986","no degree/no degree yet","in school","44","0.22644422979335","0.166134321080856","0.286754138505843"
"Min 1x per month","1986","no degree/no degree yet","inadequately","185","0.218083970493144","0.188550121266553","0.247617819719735"
"Min 1x per month","1986","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1986","no degree/no degree yet","middle vocational","22","","",""
"Min 1x per month","1986","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1986","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1986","no degree/no degree yet","higher education","1","","",""
"Rarely","1986","lower secondary degree","in school","","","",""
"Rarely","1986","lower secondary degree","inadequately","","","",""
"Rarely","1986","lower secondary degree","general elemantary","839","0.425480135948332","0.403041273199739","0.447918998696926"
"Rarely","1986","lower secondary degree","middle vocational","1540","0.504147681253206","0.486247403048302","0.522047959458111"
"Rarely","1986","lower secondary degree","vocational + Abi","2","","",""
"Rarely","1986","lower secondary degree","higher vocational","129","0.456699031087114","0.395799098170619","0.517598964003608"
"Rarely","1986","lower secondary degree","higher education","10","","",""
"Rarely","1986","secondary school degree","in school","","","",""
"Rarely","1986","secondary school degree","inadequately","","","",""
"Rarely","1986","secondary school degree","general elemantary","221","0.475362595540398","0.429825090586175","0.520900100494621"
"Rarely","1986","secondary school degree","middle vocational","617","0.534340199066174","0.505256330903457","0.563424067228892"
"Rarely","1986","secondary school degree","vocational + Abi","1","","",""
"Rarely","1986","secondary school degree","higher vocational","97","0.496042463718079","0.422797465037154","0.569287462399004"
"Rarely","1986","secondary school degree","higher education","30","0.484701494587247","0.359286404523582","0.610116584650912"
"Rarely","1986","college entrance qualification","in school","","","",""
"Rarely","1986","college entrance qualification","inadequately","","","",""
"Rarely","1986","college entrance qualification","general elemantary","","","",""
"Rarely","1986","college entrance qualification","middle vocational","162","0.517112910795605","0.462701363836446","0.571524457754763"
"Rarely","1986","college entrance qualification","vocational + Abi","81","0.425714743539394","0.355035426334365","0.496394060744423"
"Rarely","1986","college entrance qualification","higher vocational","69","0.49821588917062","0.411597451575918","0.584834326765322"
"Rarely","1986","college entrance qualification","higher education","330","0.518637770910956","0.478954494640991","0.558321047180921"
"Rarely","1986","Other degree","in school","","","",""
"Rarely","1986","Other degree","inadequately","16","","",""
"Rarely","1986","Other degree","general elemantary","232","0.410614900204918","0.370370165081715","0.450859635328122"
"Rarely","1986","Other degree","middle vocational","162","0.368032670662427","0.322128128214069","0.413937213110784"
"Rarely","1986","Other degree","vocational + Abi","29","","",""
"Rarely","1986","Other degree","higher vocational","5","","",""
"Rarely","1986","Other degree","higher education","17","","",""
"Rarely","1986","no degree/no degree yet","in school","98","0.521987722599437","0.450007713599079","0.593967731599794"
"Rarely","1986","no degree/no degree yet","inadequately","270","0.369156008521666","0.334642105158684","0.403669911884649"
"Rarely","1986","no degree/no degree yet","general elemantary","","","",""
"Rarely","1986","no degree/no degree yet","middle vocational","39","0.423646016293584","0.320986479393562","0.526305553193605"
"Rarely","1986","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1986","no degree/no degree yet","higher vocational","1","","",""
"Rarely","1986","no degree/no degree yet","higher education","1","","",""
"Never","1986","lower secondary degree","in school","","","",""
"Never","1986","lower secondary degree","inadequately","","","",""
"Never","1986","lower secondary degree","general elemantary","514","0.324552117281205","0.303302710096413","0.345801524465997"
"Never","1986","lower secondary degree","middle vocational","540","0.216884124687851","0.202129382833008","0.231638866542694"
"Never","1986","lower secondary degree","vocational + Abi","2","","",""
"Never","1986","lower secondary degree","higher vocational","51","0.224854696684761","0.173813121216005","0.275896272153518"
"Never","1986","lower secondary degree","higher education","4","","",""
"Never","1986","secondary school degree","in school","","","",""
"Never","1986","secondary school degree","inadequately","","","",""
"Never","1986","secondary school degree","general elemantary","93","0.224809052829797","0.186742956059808","0.262875149599786"
"Never","1986","secondary school degree","middle vocational","182","0.19027176689325","0.167385988621844","0.213157545164656"
"Never","1986","secondary school degree","vocational + Abi","","","",""
"Never","1986","secondary school degree","higher vocational","28","","",""
"Never","1986","secondary school degree","higher education","12","","",""
"Never","1986","college entrance qualification","in school","","","",""
"Never","1986","college entrance qualification","inadequately","","","",""
"Never","1986","college entrance qualification","general elemantary","","","",""
"Never","1986","college entrance qualification","middle vocational","42","0.131975904266559","0.0951215505607168","0.168830257972401"
"Never","1986","college entrance qualification","vocational + Abi","32","0.177315288117649","0.122719521221202","0.231911055014095"
"Never","1986","college entrance qualification","higher vocational","23","","",""
"Never","1986","college entrance qualification","higher education","115","0.212977635829083","0.180461421136736","0.24549385052143"
"Never","1986","Other degree","in school","","","",""
"Never","1986","Other degree","inadequately","8","","",""
"Never","1986","Other degree","general elemantary","116","0.185649027672034","0.153840446779398","0.217457608564669"
"Never","1986","Other degree","middle vocational","85","0.184666649007044","0.147732593235067","0.221600704779021"
"Never","1986","Other degree","vocational + Abi","11","","",""
"Never","1986","Other degree","higher vocational","","","",""
"Never","1986","Other degree","higher education","17","","",""
"Never","1986","no degree/no degree yet","in school","30","0.185591587818052","0.129569086439874","0.24161408919623"
"Never","1986","no degree/no degree yet","inadequately","204","0.323199912047313","0.289750079906902","0.356649744187724"
"Never","1986","no degree/no degree yet","general elemantary","","","",""
"Never","1986","no degree/no degree yet","middle vocational","14","","",""
"Never","1986","no degree/no degree yet","vocational + Abi","","","",""
"Never","1986","no degree/no degree yet","higher vocational","1","","",""
"Never","1986","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1987","lower secondary degree","in school","","","",""
"Min 1x per week","1987","lower secondary degree","inadequately","","","",""
"Min 1x per week","1987","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1987","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1987","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1987","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1987","lower secondary degree","higher education","","","",""
"Min 1x per week","1987","secondary school degree","in school","","","",""
"Min 1x per week","1987","secondary school degree","inadequately","","","",""
"Min 1x per week","1987","secondary school degree","general elemantary","","","",""
"Min 1x per week","1987","secondary school degree","middle vocational","","","",""
"Min 1x per week","1987","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1987","secondary school degree","higher vocational","","","",""
"Min 1x per week","1987","secondary school degree","higher education","","","",""
"Min 1x per week","1987","college entrance qualification","in school","","","",""
"Min 1x per week","1987","college entrance qualification","inadequately","","","",""
"Min 1x per week","1987","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1987","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1987","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1987","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1987","college entrance qualification","higher education","","","",""
"Min 1x per week","1987","Other degree","in school","","","",""
"Min 1x per week","1987","Other degree","inadequately","","","",""
"Min 1x per week","1987","Other degree","general elemantary","","","",""
"Min 1x per week","1987","Other degree","middle vocational","","","",""
"Min 1x per week","1987","Other degree","vocational + Abi","","","",""
"Min 1x per week","1987","Other degree","higher vocational","","","",""
"Min 1x per week","1987","Other degree","higher education","","","",""
"Min 1x per week","1987","no degree/no degree yet","in school","","","",""
"Min 1x per week","1987","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1987","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1987","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1987","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1987","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1987","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1987","lower secondary degree","in school","","","",""
"Min 1x per month","1987","lower secondary degree","inadequately","","","",""
"Min 1x per month","1987","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1987","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1987","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1987","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1987","lower secondary degree","higher education","","","",""
"Min 1x per month","1987","secondary school degree","in school","","","",""
"Min 1x per month","1987","secondary school degree","inadequately","","","",""
"Min 1x per month","1987","secondary school degree","general elemantary","","","",""
"Min 1x per month","1987","secondary school degree","middle vocational","","","",""
"Min 1x per month","1987","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1987","secondary school degree","higher vocational","","","",""
"Min 1x per month","1987","secondary school degree","higher education","","","",""
"Min 1x per month","1987","college entrance qualification","in school","","","",""
"Min 1x per month","1987","college entrance qualification","inadequately","","","",""
"Min 1x per month","1987","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1987","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1987","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1987","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1987","college entrance qualification","higher education","","","",""
"Min 1x per month","1987","Other degree","in school","","","",""
"Min 1x per month","1987","Other degree","inadequately","","","",""
"Min 1x per month","1987","Other degree","general elemantary","","","",""
"Min 1x per month","1987","Other degree","middle vocational","","","",""
"Min 1x per month","1987","Other degree","vocational + Abi","","","",""
"Min 1x per month","1987","Other degree","higher vocational","","","",""
"Min 1x per month","1987","Other degree","higher education","","","",""
"Min 1x per month","1987","no degree/no degree yet","in school","","","",""
"Min 1x per month","1987","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1987","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1987","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1987","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1987","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1987","no degree/no degree yet","higher education","","","",""
"Rarely","1987","lower secondary degree","in school","","","",""
"Rarely","1987","lower secondary degree","inadequately","","","",""
"Rarely","1987","lower secondary degree","general elemantary","","","",""
"Rarely","1987","lower secondary degree","middle vocational","","","",""
"Rarely","1987","lower secondary degree","vocational + Abi","","","",""
"Rarely","1987","lower secondary degree","higher vocational","","","",""
"Rarely","1987","lower secondary degree","higher education","","","",""
"Rarely","1987","secondary school degree","in school","","","",""
"Rarely","1987","secondary school degree","inadequately","","","",""
"Rarely","1987","secondary school degree","general elemantary","","","",""
"Rarely","1987","secondary school degree","middle vocational","","","",""
"Rarely","1987","secondary school degree","vocational + Abi","","","",""
"Rarely","1987","secondary school degree","higher vocational","","","",""
"Rarely","1987","secondary school degree","higher education","","","",""
"Rarely","1987","college entrance qualification","in school","","","",""
"Rarely","1987","college entrance qualification","inadequately","","","",""
"Rarely","1987","college entrance qualification","general elemantary","","","",""
"Rarely","1987","college entrance qualification","middle vocational","","","",""
"Rarely","1987","college entrance qualification","vocational + Abi","","","",""
"Rarely","1987","college entrance qualification","higher vocational","","","",""
"Rarely","1987","college entrance qualification","higher education","","","",""
"Rarely","1987","Other degree","in school","","","",""
"Rarely","1987","Other degree","inadequately","","","",""
"Rarely","1987","Other degree","general elemantary","","","",""
"Rarely","1987","Other degree","middle vocational","","","",""
"Rarely","1987","Other degree","vocational + Abi","","","",""
"Rarely","1987","Other degree","higher vocational","","","",""
"Rarely","1987","Other degree","higher education","","","",""
"Rarely","1987","no degree/no degree yet","in school","","","",""
"Rarely","1987","no degree/no degree yet","inadequately","","","",""
"Rarely","1987","no degree/no degree yet","general elemantary","","","",""
"Rarely","1987","no degree/no degree yet","middle vocational","","","",""
"Rarely","1987","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1987","no degree/no degree yet","higher vocational","","","",""
"Rarely","1987","no degree/no degree yet","higher education","","","",""
"Never","1987","lower secondary degree","in school","","","",""
"Never","1987","lower secondary degree","inadequately","","","",""
"Never","1987","lower secondary degree","general elemantary","","","",""
"Never","1987","lower secondary degree","middle vocational","","","",""
"Never","1987","lower secondary degree","vocational + Abi","","","",""
"Never","1987","lower secondary degree","higher vocational","","","",""
"Never","1987","lower secondary degree","higher education","","","",""
"Never","1987","secondary school degree","in school","","","",""
"Never","1987","secondary school degree","inadequately","","","",""
"Never","1987","secondary school degree","general elemantary","","","",""
"Never","1987","secondary school degree","middle vocational","","","",""
"Never","1987","secondary school degree","vocational + Abi","","","",""
"Never","1987","secondary school degree","higher vocational","","","",""
"Never","1987","secondary school degree","higher education","","","",""
"Never","1987","college entrance qualification","in school","","","",""
"Never","1987","college entrance qualification","inadequately","","","",""
"Never","1987","college entrance qualification","general elemantary","","","",""
"Never","1987","college entrance qualification","middle vocational","","","",""
"Never","1987","college entrance qualification","vocational + Abi","","","",""
"Never","1987","college entrance qualification","higher vocational","","","",""
"Never","1987","college entrance qualification","higher education","","","",""
"Never","1987","Other degree","in school","","","",""
"Never","1987","Other degree","inadequately","","","",""
"Never","1987","Other degree","general elemantary","","","",""
"Never","1987","Other degree","middle vocational","","","",""
"Never","1987","Other degree","vocational + Abi","","","",""
"Never","1987","Other degree","higher vocational","","","",""
"Never","1987","Other degree","higher education","","","",""
"Never","1987","no degree/no degree yet","in school","","","",""
"Never","1987","no degree/no degree yet","inadequately","","","",""
