"pli0095_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1986","inadequately","Urban Area","91","0.0937981898642417","0.0719012096263961","0.115695170102087","2"
"Min 1x per week","1986","inadequately","Rural Area","7","","","","2"
"Min 1x per week","1986","general elemantary","Urban Area","209","0.0978045117588219","0.0854506259720325","0.110158397545611","2"
"Min 1x per week","1986","general elemantary","Rural Area","55","0.0697959042073144","0.0506446276714011","0.0889471807432278","2"
"Min 1x per week","1986","middle vocational","Urban Area","321","0.0746805570558754","0.0664577033895774","0.0829034107221733","2"
"Min 1x per week","1986","middle vocational","Rural Area","63","0.0552000143748554","0.0414521672932695","0.0689478614564412","2"
"Min 1x per week","1986","vocational + Abi","Urban Area","36","0.150984565621219","0.104612715928965","0.197356415313474","2"
"Min 1x per week","1986","vocational + Abi","Rural Area","4","","","","2"
"Min 1x per week","1986","higher vocational","Urban Area","29","","","","2"
"Min 1x per week","1986","higher vocational","Rural Area","13","","","","2"
"Min 1x per week","1986","higher education","Urban Area","53","0.0767022992204653","0.0558888845221455","0.0975157139187851","2"
"Min 1x per week","1986","higher education","Rural Area","11","","","","2"
"Never","1986","inadequately","Urban Area","179","0.310621902542816","0.275866740850582","0.34537706423505","5"
"Never","1986","in school","Rural Area","1","","","","5"
"Never","1986","inadequately","Rural Area","34","0.367100886533279","0.27490460576516","0.459297167301398","5"
"Never","1986","general elemantary","Urban Area","553","0.305197129618896","0.286045980578969","0.324348278658823","5"
"Never","1986","higher education","Urban Area","125","0.212449609198986","0.18045804956336","0.244441168834611","5"
"Never","1986","in school","Urban Area","29","","","","5"
"Never","1986","higher education","Rural Area","24","","","","5"
"Never","1986","general elemantary","Rural Area","170","0.287038114540529","0.253036732057099","0.321039497023959","5"
"Never","1986","middle vocational","Urban Area","695","0.205420718343537","0.192783145159928","0.218058291527147","5"
"Never","1986","higher vocational","Rural Area","21","","","","5"
"Never","1986","middle vocational","Rural Area","173","0.201013114081579","0.176887566477037","0.225138661686122","5"
"Never","1986","vocational + Abi","Urban Area","38","0.16190907673511","0.114198846034553","0.209619307435666","5"
"Never","1986","vocational + Abi","Rural Area","7","","","","5"
"Never","1986","higher vocational","Urban Area","82","0.207153335082206","0.169997197899261","0.244309472265151","5"
"Rarely","1986","in school","Rural Area","14","","","","4"
"Rarely","1986","inadequately","Urban Area","254","0.387990208388114","0.351391639536236","0.424588777239993","4"
"Rarely","1986","in school","Urban Area","84","0.501664571741402","0.424670341507719","0.578658801975086","4"
"Rarely","1986","inadequately","Rural Area","34","0.406834190766971","0.31287263076229","0.500795750771651","4"
"Rarely","1986","general elemantary","Urban Area","968","0.416316699634492","0.395815731917828","0.436817667351157","4"
"Rarely","1986","middle vocational","Urban Area","1970","0.508140965841889","0.492502815858392","0.523779115825386","4"
"Rarely","1986","vocational + Abi","Urban Area","93","0.405051874520059","0.341471186486164","0.468632562553954","4"
"Rarely","1986","vocational + Abi","Rural Area","20","","","","4"
"Rarely","1986","general elemantary","Rural Area","324","0.481231133803851","0.443677026305954","0.518785241301748","4"
"Rarely","1986","higher vocational","Urban Area","236","0.474121240011195","0.428341058328557","0.519901421693832","4"
"Rarely","1986","higher vocational","Rural Area","65","0.495050465276511","0.404840230714776","0.585260699838245","4"
"Rarely","1986","higher education","Urban Area","318","0.498356489851495","0.459251162357752","0.537461817345238","4"
"Rarely","1986","middle vocational","Rural Area","559","0.512971105249524","0.482881327925507","0.54306088257354","4"
"Rarely","1986","higher education","Rural Area","71","0.550403822710278","0.461399829126976","0.639407816293581","4"
"Min 1x per month","1987","inadequately","Urban Area","","","","","3"
"Min 1x per month","1987","inadequately","Rural Area","","","","","3"
"Min 1x per month","1987","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1987","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1987","in school","Rural Area","","","","","3"
"Min 1x per month","1987","higher education","Urban Area","","","","","3"
"Min 1x per month","1987","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1987","higher education","Rural Area","","","","","3"
"Min 1x per month","1987","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1987","in school","Urban Area","","","","","3"
"Min 1x per month","1987","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1987","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1987","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1987","middle vocational","Urban Area","","","","","3"
"Min 1x per week","1987","in school","Urban Area","","","","","2"
"Min 1x per week","1987","in school","Rural Area","","","","","2"
"Min 1x per week","1987","inadequately","Urban Area","","","","","2"
"Min 1x per week","1987","inadequately","Rural Area","","","","","2"
"Min 1x per week","1987","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1987","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1987","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1987","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1987","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1987","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1987","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1987","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1987","higher education","Urban Area","","","","","2"
"Min 1x per week","1987","higher education","Rural Area","","","","","2"
"Never","1987","inadequately","Rural Area","","","","","5"
"Never","1987","inadequately","Urban Area","","","","","5"
"Never","1987","in school","Rural Area","","","","","5"
"Never","1987","higher vocational","Rural Area","","","","","5"
"Never","1987","general elemantary","Urban Area","","","","","5"
"Never","1987","higher education","Urban Area","","","","","5"
"Never","1987","in school","Urban Area","","","","","5"
"Never","1987","higher vocational","Urban Area","","","","","5"
"Never","1987","higher education","Rural Area","","","","","5"
"Never","1987","general elemantary","Rural Area","","","","","5"
"Never","1987","middle vocational","Urban Area","","","","","5"
"Never","1987","middle vocational","Rural Area","","","","","5"
"Never","1987","vocational + Abi","Urban Area","","","","","5"
"Never","1987","vocational + Abi","Rural Area","","","","","5"
"Rarely","1987","in school","Urban Area","","","","","4"
"Rarely","1987","in school","Rural Area","","","","","4"
"Rarely","1987","inadequately","Urban Area","","","","","4"
"Rarely","1987","inadequately","Rural Area","","","","","4"
"Rarely","1987","vocational + Abi","Urban Area","","","","","4"
"Rarely","1987","vocational + Abi","Rural Area","","","","","4"
"Rarely","1987","higher vocational","Urban Area","","","","","4"
"Rarely","1987","higher vocational","Rural Area","","","","","4"
"Rarely","1987","higher education","Urban Area","","","","","4"
"Rarely","1987","higher education","Rural Area","","","","","4"
"Rarely","1987","general elemantary","Urban Area","","","","","4"
"Rarely","1987","general elemantary","Rural Area","","","","","4"
"Rarely","1987","middle vocational","Urban Area","","","","","4"
"Rarely","1987","middle vocational","Rural Area","","","","","4"
"Min 1x per month","1988","inadequately","Rural Area","30","0.274121308727804","0.184421873123192","0.363820744332415","3"
"Min 1x per month","1988","higher education","Urban Area","138","0.235514086913859","0.201217364687558","0.26981080914016","3"
"Min 1x per month","1988","inadequately","Urban Area","137","0.194319274006348","0.16279030058151","0.225848247431186","3"
"Min 1x per month","1988","higher vocational","Rural Area","22","","","","3"
"Min 1x per month","1988","higher education","Rural Area","22","","","","3"
"Min 1x per month","1988","general elemantary","Urban Area","426","0.178863725595506","0.162584677153513","0.195142774037498","3"
"Min 1x per month","1988","in school","Rural Area","2","","","","3"
"Min 1x per month","1988","higher vocational","Urban Area","94","0.206309539379306","0.167928265184826","0.244690813573786","3"
"Min 1x per month","1988","general elemantary","Rural Area","125","0.179518445834844","0.148655042152224","0.210381849517464","3"
"Min 1x per month","1988","in school","Urban Area","27","","","","3"
"Min 1x per month","1988","middle vocational","Rural Area","258","0.235649125938674","0.209552729759552","0.261745522117795","3"
"Min 1x per month","1988","vocational + Abi","Urban Area","60","0.271434882186225","0.214334745643622","0.328535018728827","3"
"Min 1x per month","1988","vocational + Abi","Rural Area","12","","","","3"
"Min 1x per month","1988","middle vocational","Urban Area","845","0.211460971956004","0.19830345502229","0.224618488889718","3"
"Min 1x per week","1988","in school","Urban Area","13","","","","2"
"Min 1x per week","1988","in school","Rural Area","1","","","","2"
"Min 1x per week","1988","inadequately","Urban Area","83","0.11329460161187","0.0880385946698726","0.138550608553867","2"
"Min 1x per week","1988","inadequately","Rural Area","12","","","","2"
"Min 1x per week","1988","general elemantary","Urban Area","223","0.0965008752045129","0.0839582121812942","0.109043538227732","2"
"Min 1x per week","1988","general elemantary","Rural Area","54","0.0784757266415515","0.0568497399698289","0.100101713313274","2"
"Min 1x per week","1988","middle vocational","Urban Area","300","0.0652849191496818","0.0573252816547202","0.0732445566446434","2"
"Min 1x per week","1988","middle vocational","Rural Area","64","0.059920910216541","0.0453269675980803","0.0745148528350018","2"
"Min 1x per week","1988","vocational + Abi","Urban Area","26","","","","2"
"Min 1x per week","1988","vocational + Abi","Rural Area","3","","","","2"
"Min 1x per week","1988","higher vocational","Urban Area","23","","","","2"
"Min 1x per week","1988","higher vocational","Rural Area","12","","","","2"
"Min 1x per week","1988","higher education","Urban Area","34","0.0604867676297542","0.0412185711170193","0.0797549641424891","2"
"Min 1x per week","1988","higher education","Rural Area","6","","","","2"
"Never","1988","inadequately","Urban Area","171","0.306275858473391","0.269545920859232","0.34300579608755","5"
"Never","1988","inadequately","Rural Area","26","","","","5"
"Never","1988","higher vocational","Rural Area","13","","","","5"
"Never","1988","in school","Rural Area","5","","","","5"
"Never","1988","general elemantary","Urban Area","595","0.321880601314283","0.302035160666899","0.341726041961668","5"
"Never","1988","general elemantary","Rural Area","142","0.288026897409821","0.251609979673106","0.324443815146537","5"
"Never","1988","higher education","Urban Area","114","0.205553269477505","0.172890424213005","0.238216114742006","5"
"Never","1988","in school","Urban Area","26","","","","5"
"Never","1988","higher education","Rural Area","16","","","","5"
"Never","1988","higher vocational","Urban Area","75","0.207164848168422","0.168724825500098","0.245604870836746","5"
"Never","1988","middle vocational","Urban Area","726","0.226340642781266","0.21285711939523","0.239824166167302","5"
"Never","1988","middle vocational","Rural Area","168","0.181254679774352","0.157567123091535","0.204942236457168","5"
"Never","1988","vocational + Abi","Urban Area","44","0.181991525617072","0.132449402439033","0.231533648795112","5"
"Never","1988","vocational + Abi","Rural Area","7","","","","5"
"Rarely","1988","vocational + Abi","Urban Area","103","0.459934085723328","0.395939782804549","0.523928388642108","4"
"Rarely","1988","vocational + Abi","Rural Area","14","","","","4"
"Rarely","1988","higher vocational","Urban Area","235","0.535522635958429","0.488217821133151","0.582827450783707","4"
"Rarely","1988","higher vocational","Rural Area","63","0.535285824273749","0.442081174295338","0.62849047425216","4"
"Rarely","1988","higher education","Urban Area","302","0.498445875978881","0.458032294985253","0.538859456972509","4"
"Rarely","1988","higher education","Rural Area","67","0.561641860114426","0.469335659849368","0.653948060379485","4"
"Rarely","1988","in school","Urban Area","68","0.502736151686795","0.418079869202154","0.587392434171435","4"
"Rarely","1988","in school","Rural Area","19","","","","4"
"Rarely","1988","inadequately","Urban Area","214","0.386110265908391","0.347315667231845","0.424904864584937","4"
"Rarely","1988","inadequately","Rural Area","27","","","","4"
"Rarely","1988","general elemantary","Urban Area","885","0.402754797885698","0.381921551194748","0.423588044576648","4"
"Rarely","1988","general elemantary","Rural Area","273","0.453978930113783","0.413940465228363","0.494017394999204","4"
"Rarely","1988","middle vocational","Urban Area","1829","0.496913466113049","0.480802968370636","0.513023963855461","4"
"Rarely","1988","middle vocational","Rural Area","526","0.523175284070434","0.492463557978003","0.553887010162864","4"
"Min 1x per month","1989","inadequately","Rural Area","","","","","3"
"Min 1x per month","1989","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1989","inadequately","Urban Area","","","","","3"
"Min 1x per month","1989","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1989","higher education","Urban Area","","","","","3"
"Min 1x per month","1989","higher education","Rural Area","","","","","3"
"Min 1x per month","1989","in school","Rural Area","","","","","3"
"Min 1x per month","1989","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1989","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1989","in school","Urban Area","","","","","3"
"Min 1x per month","1989","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1989","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1989","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1989","vocational + Abi","Rural Area","","","","","3"
"Min 1x per week","1989","in school","Urban Area","","","","","2"
"Min 1x per week","1989","in school","Rural Area","","","","","2"
"Min 1x per week","1989","inadequately","Urban Area","","","","","2"
"Min 1x per week","1989","inadequately","Rural Area","","","","","2"
"Min 1x per week","1989","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1989","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1989","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1989","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1989","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1989","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1989","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1989","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1989","higher education","Urban Area","","","","","2"
"Min 1x per week","1989","higher education","Rural Area","","","","","2"
"Never","1989","higher vocational","Rural Area","","","","","5"
"Never","1989","inadequately","Urban Area","","","","","5"
"Never","1989","inadequately","Rural Area","","","","","5"
"Never","1989","in school","Rural Area","","","","","5"
"Never","1989","higher vocational","Urban Area","","","","","5"
"Never","1989","higher education","Urban Area","","","","","5"
"Never","1989","general elemantary","Urban Area","","","","","5"
"Never","1989","general elemantary","Rural Area","","","","","5"
"Never","1989","higher education","Rural Area","","","","","5"
"Never","1989","middle vocational","Rural Area","","","","","5"
"Never","1989","vocational + Abi","Urban Area","","","","","5"
"Never","1989","vocational + Abi","Rural Area","","","","","5"
"Never","1989","in school","Urban Area","","","","","5"
"Never","1989","middle vocational","Urban Area","","","","","5"
"Rarely","1989","in school","Urban Area","","","","","4"
"Rarely","1989","in school","Rural Area","","","","","4"
"Rarely","1989","inadequately","Urban Area","","","","","4"
"Rarely","1989","inadequately","Rural Area","","","","","4"
"Rarely","1989","general elemantary","Urban Area","","","","","4"
"Rarely","1989","general elemantary","Rural Area","","","","","4"
"Rarely","1989","middle vocational","Urban Area","","","","","4"
"Rarely","1989","middle vocational","Rural Area","","","","","4"
"Rarely","1989","vocational + Abi","Urban Area","","","","","4"
"Rarely","1989","vocational + Abi","Rural Area","","","","","4"
"Rarely","1989","higher vocational","Urban Area","","","","","4"
"Rarely","1989","higher vocational","Rural Area","","","","","4"
"Rarely","1989","higher education","Urban Area","","","","","4"
"Rarely","1989","higher education","Rural Area","","","","","4"
"Min 1x per month","1990","higher vocational","Rural Area","49","0.262312762065835","0.195395233604223","0.329230290527448","3"
"Min 1x per month","1990","inadequately","Urban Area","","","","","3"
"Min 1x per month","1990","inadequately","Rural Area","1","","","","3"
"Min 1x per month","1990","general elemantary","Urban Area","41","0.237272179158825","0.170300614531885","0.304243743785764","3"
"Min 1x per month","1990","higher education","Urban Area","124","0.326655863244581","0.280867055201671","0.372444671287492","3"
"Min 1x per month","1990","higher education","Rural Area","179","0.302504158576848","0.264761851498458","0.340246465655237","3"
"Min 1x per month","1990","in school","Rural Area","6","","","","3"
"Min 1x per month","1990","general elemantary","Rural Area","77","0.190637335488767","0.149188330784038","0.232086340193495","3"
"Min 1x per month","1990","higher vocational","Urban Area","30","0.301363677319665","0.204945370953727","0.397781983685604","3"
"Min 1x per month","1990","in school","Urban Area","1","","","","3"
"Min 1x per month","1990","middle vocational","Urban Area","239","0.289870071903421","0.258966867117329","0.320773276689513","3"
"Min 1x per month","1990","middle vocational","Rural Area","482","0.291268263364384","0.269258707705823","0.313277819022945","3"
"Min 1x per month","1990","vocational + Abi","Urban Area","9","","","","3"
"Min 1x per month","1990","vocational + Abi","Rural Area","12","","","","3"
"Min 1x per week","1990","general elemantary","Urban Area","15","","","","2"
"Min 1x per week","1990","general elemantary","Rural Area","58","0.171106703529982","0.131367297701083","0.210846109358882","2"
"Min 1x per week","1990","middle vocational","Urban Area","155","0.190667705871374","0.16391085930702","0.217424552435727","2"
"Min 1x per week","1990","middle vocational","Rural Area","274","0.16294063987197","0.145050382493302","0.180830897250638","2"
"Min 1x per week","1990","vocational + Abi","Urban Area","8","","","","2"
"Min 1x per week","1990","in school","Urban Area","2","","","","2"
"Min 1x per week","1990","in school","Rural Area","4","","","","2"
"Min 1x per week","1990","inadequately","Urban Area","","","","","2"
"Min 1x per week","1990","inadequately","Rural Area","","","","","2"
"Min 1x per week","1990","vocational + Abi","Rural Area","9","","","","2"
"Min 1x per week","1990","higher vocational","Urban Area","11","","","","2"
"Min 1x per week","1990","higher vocational","Rural Area","32","0.19069122772777","0.130930410425964","0.250452045029576","2"
"Min 1x per week","1990","higher education","Urban Area","69","0.160485794450475","0.124649104374491","0.196322484526459","2"
"Min 1x per week","1990","higher education","Rural Area","115","0.199298169553079","0.166475112815899","0.23212122629026","2"
"Never","1990","inadequately","Rural Area","1","","","","5"
"Never","1990","general elemantary","Urban Area","37","0.305888270560161","0.233348137869318","0.378428403251003","5"
"Never","1990","higher education","Urban Area","14","","","","5"
"Never","1990","inadequately","Urban Area","1","","","","5"
"Never","1990","higher vocational","Rural Area","18","","","","5"
"Never","1990","higher vocational","Urban Area","7","","","","5"
"Never","1990","in school","Rural Area","1","","","","5"
"Never","1990","higher education","Rural Area","28","","","","5"
"Never","1990","general elemantary","Rural Area","65","0.235370483673995","0.190605330720401","0.28013563662759","5"
"Never","1990","in school","Urban Area","1","","","","5"
"Never","1990","middle vocational","Rural Area","139","0.10061487442925","0.0860425880871445","0.115187160771356","5"
"Never","1990","vocational + Abi","Urban Area","2","","","","5"
"Never","1990","vocational + Abi","Rural Area","","","","","5"
"Never","1990","middle vocational","Urban Area","75","0.117005014298278","0.0951115605364915","0.138898468060064","5"
"Rarely","1990","in school","Urban Area","3","","","","4"
"Rarely","1990","in school","Rural Area","14","","","","4"
"Rarely","1990","inadequately","Urban Area","4","","","","4"
"Rarely","1990","inadequately","Rural Area","4","","","","4"
"Rarely","1990","general elemantary","Urban Area","62","0.370744729767598","0.294706295461559","0.446783164073636","4"
"Rarely","1990","general elemantary","Rural Area","145","0.402885477307255","0.351129779685997","0.454641174928514","4"
"Rarely","1990","middle vocational","Urban Area","359","0.402457207926928","0.369054837835653","0.435859578018202","4"
"Rarely","1990","middle vocational","Rural Area","742","0.445176222334395","0.421101168676356","0.469251275992435","4"
"Rarely","1990","vocational + Abi","Urban Area","18","","","","4"
"Rarely","1990","vocational + Abi","Rural Area","20","","","","4"
"Rarely","1990","higher vocational","Urban Area","39","0.425892064284961","0.321987407137752","0.52979672143217","4"
"Rarely","1990","higher vocational","Rural Area","67","0.387712839613677","0.313594323674232","0.461831355553121","4"
"Rarely","1990","higher education","Urban Area","196","0.474797506681883","0.426043178951092","0.523551834412675","4"
"Rarely","1990","higher education","Rural Area","247","0.433611916165783","0.392892680626178","0.474331151705388","4"
"Min 1x per month","1991","inadequately","Urban Area","","","","","3"
"Min 1x per month","1991","inadequately","Rural Area","","","","","3"
"Min 1x per month","1991","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1991","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1991","higher education","Urban Area","","","","","3"
"Min 1x per month","1991","higher education","Rural Area","","","","","3"
"Min 1x per month","1991","in school","Rural Area","","","","","3"
"Min 1x per month","1991","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1991","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1991","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1991","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1991","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1991","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1991","in school","Urban Area","","","","","3"
"Min 1x per week","1991","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1991","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1991","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1991","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1991","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1991","in school","Urban Area","","","","","2"
"Min 1x per week","1991","in school","Rural Area","","","","","2"
"Min 1x per week","1991","inadequately","Urban Area","","","","","2"
"Min 1x per week","1991","inadequately","Rural Area","","","","","2"
"Min 1x per week","1991","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1991","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1991","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1991","higher education","Urban Area","","","","","2"
"Min 1x per week","1991","higher education","Rural Area","","","","","2"
"Never","1991","inadequately","Rural Area","","","","","5"
"Never","1991","higher vocational","Rural Area","","","","","5"
"Never","1991","general elemantary","Urban Area","","","","","5"
"Never","1991","higher education","Rural Area","","","","","5"
"Never","1991","inadequately","Urban Area","","","","","5"
"Never","1991","higher education","Urban Area","","","","","5"
"Never","1991","in school","Rural Area","","","","","5"
"Never","1991","higher vocational","Urban Area","","","","","5"
"Never","1991","general elemantary","Rural Area","","","","","5"
"Never","1991","in school","Urban Area","","","","","5"
"Never","1991","middle vocational","Urban Area","","","","","5"
"Never","1991","middle vocational","Rural Area","","","","","5"
"Never","1991","vocational + Abi","Urban Area","","","","","5"
"Never","1991","vocational + Abi","Rural Area","","","","","5"
