"pli0095_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","1985","Not Working","Couple + C. LE and GT 16","82","0.155908101001663","0.124906478338156","0.186909723665171","5"
"Rarely","1985","Part Time","Single parent ","42","0.443716680094114","0.345352732542328","0.5420806276459","4"
"Rarely","1985","Part Time","Couple + C. LE and GT 16","135","0.592640730993165","0.533145521943","0.65213594004333","4"
"Rarely","1985","Not Working","(Married) couple without C. ","381","0.354974938594444","0.326317293735801","0.383632583453088","4"
"Rarely","1985","Part Time","Couple + C. LE 16 ","254","0.504665039416644","0.462139294360288","0.547190784472999","4"
"Rarely","1985","Full Time","1-pers.-HH","182","0.421113103457958","0.376042448881243","0.466183758034672","4"
"Rarely","1985","Full Time","(Married) couple without C. ","526","0.54129812336963","0.510793218322586","0.571803028416674","4"
"Rarely","1985","Full Time","Single parent ","105","0.515830662350372","0.451662094186193","0.579999230514551","4"
"Rarely","1985","Full Time","Couple + C. LE 16 ","628","0.507743251853276","0.481172945848976","0.534313557857575","4"
"Rarely","1985","Full Time","Couple + C. GT 16 ","469","0.54489739313733","0.512943829814497","0.576850956460162","4"
"Rarely","1985","Full Time","Couple + C. LE and GT 16","312","0.507870087599994","0.470376764195798","0.54536341100419","4"
"Rarely","1985","Part Time","1-pers.-HH","56","0.39373397585418","0.313374521306492","0.474093430401869","4"
"Rarely","1985","Part Time","(Married) couple without C. ","131","0.45088575800942","0.394859529341218","0.506911986677622","4"
"Rarely","1985","Part Time","Couple + C. GT 16 ","198","0.519446880133435","0.470113456936354","0.568780303330516","4"
"Rarely","1985","Not Working","1-pers.-HH","141","0.239559868712725","0.204303835967118","0.274815901458332","4"
"Rarely","1985","Not Working","Single parent ","92","0.440372964165027","0.373389665467064","0.507356262862991","4"
"Rarely","1985","Not Working","Couple + C. LE 16 ","334","0.462955650577057","0.427621704349064","0.49828959680505","4"
"Rarely","1985","Not Working","Couple + C. GT 16 ","320","0.4898337965148","0.452507173916829","0.52716041911277","4"
"Rarely","1985","Not Working","Couple + C. LE and GT 16","247","0.509444147314358","0.466722524796104","0.552165769832612","4"
"Min 1x per month","1986","Not Working","Couple + C. LE and GT 16","120","0.236284809804745","0.198900370750885","0.273669248858606","3"
"Min 1x per month","1986","Full Time","Couple + C. LE 16 ","323","0.249436597647773","0.225554947774439","0.273318247521107","3"
"Min 1x per month","1986","Full Time","1-pers.-HH","130","0.276432767118177","0.234879775941645","0.317985758294709","3"
"Min 1x per month","1986","Full Time","Couple + C. GT 16 ","225","0.21700460672686","0.191104249678731","0.242904963774988","3"
"Min 1x per month","1986","Part Time","(Married) couple without C. ","65","0.191515855069851","0.148996343927862","0.23403536621184","3"
"Min 1x per month","1986","Full Time","(Married) couple without C. ","285","0.257293761716523","0.230738787113192","0.283848736319854","3"
"Min 1x per month","1986","Full Time","Single parent ","58","0.257912144041573","0.199434156390286","0.316390131692859","3"
"Min 1x per month","1986","Full Time","Couple + C. LE and GT 16","176","0.241327910613076","0.207968345383944","0.274687475842208","3"
"Min 1x per month","1986","Part Time","1-pers.-HH","35","0.263200330547999","0.188076270392415","0.338324390703583","3"
"Min 1x per month","1986","Part Time","Single parent ","20","","","","3"
"Min 1x per month","1986","Part Time","Couple + C. LE and GT 16","61","0.178545888703662","0.132436248330914","0.224655529076409","3"
"Min 1x per month","1986","Not Working","1-pers.-HH","72","0.121087226660487","0.0934695112259303","0.148704942095044","3"
"Min 1x per month","1986","Not Working","Single parent ","42","0.209963682557988","0.152799183248659","0.267128181867316","3"
"Min 1x per month","1986","Not Working","Couple + C. LE 16 ","169","0.236613997273176","0.204552151766073","0.268675842780279","3"
"Min 1x per month","1986","Not Working","Couple + C. GT 16 ","150","0.206251795546857","0.176017899266711","0.236485691827003","3"
"Min 1x per month","1986","Part Time","Couple + C. LE 16 ","117","0.240180494145841","0.201435666173589","0.278925322118093","3"
"Min 1x per month","1986","Part Time","Couple + C. GT 16 ","93","0.184397130754707","0.147827323645139","0.220966937864276","3"
"Min 1x per month","1986","Not Working","(Married) couple without C. ","162","0.151865763885862","0.129566075855316","0.174165451916408","3"
"Min 1x per week","1986","Full Time","1-pers.-HH","41","0.0851297353606311","0.059200573228434","0.111058897492828","2"
"Min 1x per week","1986","Full Time","(Married) couple without C. ","69","0.0634379027847445","0.0486309591313016","0.0782448464381874","2"
"Min 1x per week","1986","Full Time","Single parent ","16","","","","2"
"Min 1x per week","1986","Full Time","Couple + C. LE 16 ","109","0.0701145784892098","0.0560213844651106","0.0842077725133091","2"
"Min 1x per week","1986","Full Time","Couple + C. GT 16 ","62","0.0504470806438626","0.0366949725613227","0.0641991887264024","2"
"Min 1x per week","1986","Full Time","Couple + C. LE and GT 16","57","0.0700027342591307","0.05011030192134","0.0898951665969214","2"
"Min 1x per week","1986","Part Time","1-pers.-HH","12","","","","2"
"Min 1x per week","1986","Part Time","(Married) couple without C. ","40","0.130898077052857","0.0944518873981871","0.167344266707526","2"
"Min 1x per week","1986","Part Time","Single parent ","8","","","","2"
"Min 1x per week","1986","Part Time","Couple + C. LE 16 ","37","0.0784674569293234","0.0540786936808747","0.102856220177772","2"
"Min 1x per week","1986","Part Time","Couple + C. GT 16 ","34","0.0798448670168954","0.0542849025858297","0.105404831447961","2"
"Min 1x per week","1986","Part Time","Couple + C. LE and GT 16","24","","","","2"
"Min 1x per week","1986","Not Working","1-pers.-HH","66","0.110313960830427","0.0837923851087025","0.136835536552152","2"
"Min 1x per week","1986","Not Working","(Married) couple without C. ","90","0.0830632880841651","0.0659153940692208","0.100211182099109","2"
"Min 1x per week","1986","Not Working","Single parent ","16","","","","2"
"Min 1x per week","1986","Not Working","Couple + C. LE 16 ","69","0.0850452113401468","0.0640015669489207","0.106088855731373","2"
"Min 1x per week","1986","Not Working","Couple + C. GT 16 ","57","0.067749437499786","0.0489704122526294","0.0865284627469426","2"
"Min 1x per week","1986","Not Working","Couple + C. LE and GT 16","58","0.10467246707457","0.0777314211019318","0.131613513047208","2"
"Never","1986","Full Time","1-pers.-HH","77","0.161323172697135","0.127147758672846","0.195498586721424","5"
"Never","1986","Full Time","(Married) couple without C. ","137","0.125252532551379","0.10514506710333","0.145359997999429","5"
"Never","1986","Full Time","Couple + C. LE and GT 16","91","0.135026549730324","0.108382482196602","0.161670617264046","5"
"Never","1986","Part Time","(Married) couple without C. ","54","0.146536150401078","0.108322801791936","0.18474949901022","5"
"Never","1986","Part Time","Single parent ","13","","","","5"
"Never","1986","Part Time","Couple + C. LE 16 ","71","0.142272375777602","0.110589496591834","0.173955254963371","5"
"Never","1986","Full Time","Single parent ","46","0.188683942376723","0.136385185277076","0.24098269947637","5"
"Never","1986","Full Time","Couple + C. LE 16 ","171","0.119381646780355","0.101485761106357","0.137277532454354","5"
"Never","1986","Full Time","Couple + C. GT 16 ","156","0.153628181770319","0.130970904820336","0.176285458720301","5"
"Never","1986","Part Time","1-pers.-HH","19","","","","5"
"Never","1986","Part Time","Couple + C. GT 16 ","72","0.151219587266042","0.11743583247705","0.185003342055035","5"
"Never","1986","Part Time","Couple + C. LE and GT 16","42","0.138710907452354","0.0970954249671932","0.180326389937514","5"
"Never","1986","Not Working","1-pers.-HH","259","0.529148142922824","0.486891355358156","0.571404930487493","5"
"Never","1986","Not Working","(Married) couple without C. ","358","0.380623637844513","0.350454580397531","0.410792695291494","5"
"Never","1986","Not Working","Single parent ","58","0.29755892912648","0.233390378939209","0.361727479313751","5"
"Never","1986","Not Working","Couple + C. LE 16 ","117","0.167963098310203","0.13976145358032","0.196164743040087","5"
"Never","1986","Not Working","Couple + C. GT 16 ","142","0.20864163794778","0.17827889788677","0.239004378008791","5"
"Never","1986","Not Working","Couple + C. LE and GT 16","79","0.136155675267218","0.105974032867402","0.166337317667035","5"
"Rarely","1986","Full Time","Couple + C. LE 16 ","658","0.561067177082662","0.533676863257737","0.588457490907587","4"
"Rarely","1986","Part Time","Single parent ","57","0.583220839178104","0.485608534270174","0.680833144086035","4"
"Rarely","1986","Part Time","Couple + C. LE 16 ","242","0.539079673147234","0.493870240229489","0.584289106064979","4"
"Rarely","1986","Part Time","Couple + C. LE and GT 16","138","0.610508281117117","0.551797204023111","0.669219358211123","4"
"Rarely","1986","Full Time","1-pers.-HH","197","0.477114324824057","0.430707411224977","0.523521238423137","4"
"Rarely","1986","Full Time","(Married) couple without C. ","550","0.554015802947354","0.523820211695772","0.584211394198935","4"
"Rarely","1986","Not Working","(Married) couple without C. ","385","0.38444731018546","0.35422082976946","0.41467379060146","4"
"Rarely","1986","Full Time","Single parent ","95","0.463654846992858","0.396997435717688","0.530312258268028","4"
"Rarely","1986","Full Time","Couple + C. GT 16 ","530","0.578920130858959","0.547897170612234","0.609943091105684","4"
"Rarely","1986","Full Time","Couple + C. LE and GT 16","308","0.553642805397469","0.514886207079074","0.592399403715865","4"
"Rarely","1986","Part Time","1-pers.-HH","66","0.54521174616648","0.460264687272373","0.630158805060588","4"
"Rarely","1986","Part Time","(Married) couple without C. ","170","0.531049917476215","0.477126038763136","0.584973796189293","4"
"Rarely","1986","Part Time","Couple + C. GT 16 ","233","0.584538414962355","0.538067825300637","0.631009004624073","4"
"Rarely","1986","Not Working","1-pers.-HH","139","0.239450669586262","0.203323210469525","0.275578128702998","4"
"Rarely","1986","Not Working","Single parent ","79","0.412311901147364","0.343221586797313","0.481402215497416","4"
"Rarely","1986","Not Working","Couple + C. LE 16 ","320","0.510377693076474","0.472666294004999","0.548089092147949","4"
"Rarely","1986","Not Working","Couple + C. GT 16 ","339","0.517357129005577","0.480018184369168","0.554696073641986","4"
"Rarely","1986","Not Working","Couple + C. LE and GT 16","239","0.522887047853466","0.478930680101845","0.566843415605088","4"
"Min 1x per month","1987","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1987","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1987","Full Time","Single parent ","","","","","3"
"Min 1x per month","1987","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1987","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1987","Part Time","Single parent ","","","","","3"
"Min 1x per month","1987","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1987","Not Working","Single parent ","","","","","3"
"Min 1x per month","1987","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1987","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1987","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1987","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1987","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1987","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per week","1987","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1987","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","Full Time","Single parent ","","","","","2"
"Min 1x per week","1987","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1987","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1987","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","Part Time","Single parent ","","","","","2"
"Min 1x per week","1987","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1987","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1987","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1987","Not Working","Single parent ","","","","","2"
"Min 1x per week","1987","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1987","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1987","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1987","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1987","Part Time","Single parent ","","","","","5"
"Never","1987","Full Time","1-pers.-HH","","","","","5"
"Never","1987","Full Time","(Married) couple without C. ","","","","","5"
"Never","1987","Full Time","Single parent ","","","","","5"
"Never","1987","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1987","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1987","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1987","Part Time","1-pers.-HH","","","","","5"
"Never","1987","Part Time","(Married) couple without C. ","","","","","5"
"Never","1987","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1987","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1987","Not Working","1-pers.-HH","","","","","5"
"Never","1987","Not Working","(Married) couple without C. ","","","","","5"
"Never","1987","Not Working","Single parent ","","","","","5"
"Never","1987","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1987","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1987","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1987","Not Working","1-pers.-HH","","","","","4"
"Rarely","1987","Full Time","1-pers.-HH","","","","","4"
"Rarely","1987","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1987","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1987","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1987","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","Part Time","Single parent ","","","","","4"
"Rarely","1987","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1987","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1987","Full Time","Single parent ","","","","","4"
"Rarely","1987","Not Working","Single parent ","","","","","4"
"Rarely","1987","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1987","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1987","Part Time","1-pers.-HH","","","","","4"
"Rarely","1987","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1987","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1987","Part Time","Couple + C. GT 16 ","","","","","4"
"Min 1x per month","1988","Full Time","Single parent ","58","0.256365357492523","0.196595717966669","0.316134997018378","3"
"Min 1x per month","1988","Full Time","Couple + C. LE 16 ","336","0.287196160622723","0.261102715136666","0.31328960610878","3"
"Min 1x per month","1988","Full Time","1-pers.-HH","115","0.266461483035099","0.224179813491524","0.308743152578674","3"
"Min 1x per month","1988","Full Time","(Married) couple without C. ","261","0.250050714313674","0.223197557711639","0.27690387091571","3"
"Min 1x per month","1988","Full Time","Couple + C. GT 16 ","221","0.214942367834434","0.190154815414457","0.239729920254411","3"
"Min 1x per month","1988","Full Time","Couple + C. LE and GT 16","116","0.201355597205564","0.165518392105211","0.237192802305918","3"
"Min 1x per month","1988","Part Time","1-pers.-HH","39","0.339702776318867","0.254609764786216","0.424795787851518","3"
"Min 1x per month","1988","Part Time","(Married) couple without C. ","81","0.237084312235017","0.191267615367623","0.282901009102412","3"
"Min 1x per month","1988","Part Time","Single parent ","28","","","","3"
"Min 1x per month","1988","Part Time","Couple + C. LE and GT 16","46","0.169769051785961","0.12217224019519","0.217365863376732","3"
"Min 1x per month","1988","Not Working","Single parent ","32","0.204062418056148","0.14383352414622","0.264291311966076","3"
"Min 1x per month","1988","Not Working","Couple + C. LE 16 ","138","0.240264384863577","0.205190279239598","0.275338490487555","3"
"Min 1x per month","1988","Not Working","Couple + C. GT 16 ","126","0.183199883142551","0.154865610297676","0.211534155987427","3"
"Min 1x per month","1988","Not Working","Couple + C. LE and GT 16","85","0.221997122252448","0.179478485364117","0.264515759140778","3"
"Min 1x per month","1988","Part Time","Couple + C. LE 16 ","115","0.238273985769466","0.200743585158464","0.275804386380468","3"
"Min 1x per month","1988","Part Time","Couple + C. GT 16 ","103","0.234815015889826","0.194420346351937","0.275209685427715","3"
"Min 1x per month","1988","Not Working","1-pers.-HH","64","0.106644312480919","0.0801149097926299","0.133173715169209","3"
"Min 1x per month","1988","Not Working","(Married) couple without C. ","143","0.143845980994244","0.121399921436789","0.166292040551699","3"
"Min 1x per week","1988","Full Time","1-pers.-HH","36","0.0797758224717916","0.0538635255930172","0.105688119350566","2"
"Min 1x per week","1988","Full Time","(Married) couple without C. ","70","0.0549160590727147","0.0407890501174352","0.0690430680279942","2"
"Min 1x per week","1988","Full Time","Single parent ","8","","","","2"
"Min 1x per week","1988","Full Time","Couple + C. LE 16 ","86","0.0465072604555209","0.0343628573826165","0.0586516635284252","2"
"Min 1x per week","1988","Full Time","Couple + C. GT 16 ","92","0.0632516208590813","0.0485634009568294","0.0779398407613333","2"
"Min 1x per week","1988","Full Time","Couple + C. LE and GT 16","39","0.0847742985841598","0.0598816126836757","0.109666984484644","2"
"Min 1x per week","1988","Part Time","1-pers.-HH","14","","","","2"
"Min 1x per week","1988","Part Time","(Married) couple without C. ","38","0.0974137195745361","0.0654697766459608","0.129357662503111","2"
"Min 1x per week","1988","Part Time","Single parent ","7","","","","2"
"Min 1x per week","1988","Part Time","Couple + C. LE 16 ","41","0.0575593136455297","0.0370415365040514","0.0780770907870081","2"
"Min 1x per week","1988","Part Time","Couple + C. GT 16 ","42","0.0812951511805857","0.0552517180903158","0.107338584270856","2"
"Min 1x per week","1988","Part Time","Couple + C. LE and GT 16","23","","","","2"
"Min 1x per week","1988","Not Working","1-pers.-HH","52","0.0998542222440973","0.0740859049044015","0.125622539583793","2"
"Min 1x per week","1988","Not Working","(Married) couple without C. ","83","0.0729081553672506","0.0562792090825391","0.0895371016519622","2"
"Min 1x per week","1988","Not Working","Single parent ","16","","","","2"
"Min 1x per week","1988","Not Working","Couple + C. LE 16 ","56","0.0710780315269699","0.0499835927210488","0.092172470332891","2"
"Min 1x per week","1988","Not Working","Couple + C. GT 16 ","79","0.0883384295670344","0.0675518399907628","0.109125019143306","2"
"Min 1x per week","1988","Not Working","Couple + C. LE and GT 16","32","0.0790654041846009","0.051458182629957","0.106672625739245","2"
"Never","1988","Full Time","1-pers.-HH","76","0.150242688659948","0.116070910819355","0.184414466500542","5"
"Never","1988","Full Time","(Married) couple without C. ","164","0.148808271073698","0.126738766715065","0.170877775432332","5"
"Never","1988","Part Time","Single parent ","25","","","","5"
"Never","1988","Part Time","Couple + C. LE 16 ","69","0.112415462336152","0.0845886550079319","0.140242269664372","5"
"Never","1988","Full Time","Single parent ","44","0.193307075598632","0.139250421660791","0.247363729536473","5"
"Never","1988","Full Time","Couple + C. LE 16 ","164","0.118951140142471","0.100281265573497","0.137621014711445","5"
"Never","1988","Full Time","Couple + C. GT 16 ","182","0.149092029344932","0.127599359363732","0.170584699326132","5"
"Never","1988","Full Time","Couple + C. LE and GT 16","77","0.115309261491613","0.0867660136458546","0.143852509337372","5"
"Never","1988","Part Time","1-pers.-HH","19","","","","5"
"Never","1988","Part Time","(Married) couple without C. ","64","0.195032822017922","0.152347650301989","0.237717993733854","5"
"Never","1988","Part Time","Couple + C. GT 16 ","71","0.178943202426249","0.142415520662449","0.21547088419005","5"
"Never","1988","Part Time","Couple + C. LE and GT 16","36","0.149774170443964","0.104532904462858","0.195015436425069","5"
"Never","1988","Not Working","1-pers.-HH","257","0.530656929091132","0.487762731875823","0.573551126306442","5"
"Never","1988","Not Working","(Married) couple without C. ","350","0.396923697966221","0.365630140202742","0.428217255729701","5"
"Never","1988","Not Working","Single parent ","49","0.287182333091624","0.219565947069135","0.354798719114114","5"
"Never","1988","Not Working","Couple + C. LE 16 ","103","0.151636842570083","0.122192359819791","0.181081325320375","5"
"Never","1988","Not Working","Couple + C. GT 16 ","175","0.240658592079791","0.209346592154573","0.271970592005009","5"
"Never","1988","Not Working","Couple + C. LE and GT 16","74","0.168066071224045","0.129810076302254","0.206322066145836","5"
"Rarely","1988","Full Time","1-pers.-HH","193","0.503520005833161","0.45570296593841","0.551337045727912","4"
"Rarely","1988","Full Time","(Married) couple without C. ","504","0.546224955539913","0.515352482509425","0.5770974285704","4"
"Rarely","1988","Full Time","Single parent ","95","0.508195204332447","0.439759487387566","0.576630921277328","4"
"Rarely","1988","Full Time","Couple + C. LE 16 ","569","0.547345438779286","0.518639529960366","0.576051347598205","4"
"Rarely","1988","Part Time","Single parent ","72","0.543448848062447","0.458475020095271","0.628422676029624","4"
"Rarely","1988","Part Time","Couple + C. LE and GT 16","134","0.616742952457746","0.555105268298163","0.67838063661733","4"
"Rarely","1988","Not Working","1-pers.-HH","147","0.262844536183851","0.225011130226085","0.300677942141617","4"
"Rarely","1988","Not Working","(Married) couple without C. ","363","0.386322165672284","0.355179174192768","0.417465157151799","4"
"Rarely","1988","Not Working","Single parent ","75","0.406114639532835","0.332720818244791","0.479508460820879","4"
"Rarely","1988","Not Working","Couple + C. LE 16 ","273","0.53702074103937","0.496086479441033","0.577955002637708","4"
"Rarely","1988","Not Working","Couple + C. GT 16 ","336","0.487803095210623","0.451190346863699","0.524415843557547","4"
"Rarely","1988","Not Working","Couple + C. LE and GT 16","176","0.530871402338906","0.47981435704311","0.581928447634702","4"
"Rarely","1988","Full Time","Couple + C. GT 16 ","560","0.572713981961552","0.542863586091704","0.6025643778314","4"
"Rarely","1988","Full Time","Couple + C. LE and GT 16","249","0.598560842718662","0.554754240407133","0.642367445030192","4"
"Rarely","1988","Part Time","1-pers.-HH","47","0.370995022862461","0.28420182442913","0.457788221295792","4"
"Rarely","1988","Part Time","(Married) couple without C. ","148","0.470469146172525","0.416698494155221","0.524239798189829","4"
"Rarely","1988","Part Time","Couple + C. LE 16 ","270","0.591751238248852","0.548452273046187","0.635050203451518","4"
"Rarely","1988","Part Time","Couple + C. GT 16 ","207","0.504946630503339","0.457300607400023","0.552592653606656","4"
"Min 1x per month","1989","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1989","Part Time","Couple + C. GT 16 ","","","","","3"
