"pli0095_h","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2009","Employed","West Germany","2920","0.341830518092645","0.331751722496933","0.351909313688357","3"
"Min 1x per month","2009","Not Employed","West Germany","1171","0.227150093486127","0.215499143532943","0.238801043439312","3"
"Min 1x per month","2009","Employed","East Germany","977","0.393215684153413","0.374732774353584","0.411698593953242","3"
"Min 1x per week","2009","Not Employed","West Germany","555","0.102960154741811","0.0945093560219183","0.111410953461704","2"
"Min 1x per week","2009","Not Employed","East Germany","243","0.125730376138673","0.110646883797386","0.14081386847996","2"
"Min 1x per week","2009","Employed","East Germany","255","0.0957800085212904","0.0846444438961803","0.106915573146401","2"
"Min 1x per week","2009","Employed","West Germany","869","0.106810450892914","0.100247290148944","0.113373611636883","2"
"Never","2009","Not Employed","West Germany","1080","0.238705312225172","0.226851317241176","0.250559307209167","5"
"Never","2009","Not Employed","East Germany","306","0.171129253015754","0.153995021187541","0.188263484843967","5"
"Never","2009","Employed","West Germany","546","0.065430785452064","0.0601762883998407","0.0706852825042872","5"
"Never","2009","Employed","East Germany","111","0.0442677419411094","0.0364846965767917","0.052050787305427","5"
"Rarely","2009","Not Employed","West Germany","2162","0.43118443954689","0.417413151207552","0.444955727886229","4"
"Rarely","2009","Not Employed","East Germany","816","0.434834688733313","0.412281448538434","0.457387928928192","4"
"Rarely","2009","Employed","West Germany","4173","0.485928245562378","0.475308055390248","0.496548435734508","4"
"Rarely","2009","Employed","East Germany","1340","0.466736565384187","0.447859061406493","0.485614069361881","4"
"Min 1x per month","2010","Employed","West Germany","","","","","3"
"Min 1x per month","2010","Not Employed","East Germany","","","","","3"
"Min 1x per month","2010","Employed","East Germany","","","","","3"
"Min 1x per month","2010","Not Employed","West Germany","","","","","3"
"Min 1x per week","2010","Not Employed","West Germany","","","","","2"
"Min 1x per week","2010","Not Employed","East Germany","","","","","2"
"Min 1x per week","2010","Employed","West Germany","","","","","2"
"Min 1x per week","2010","Employed","East Germany","","","","","2"
"Never","2010","Employed","West Germany","","","","","5"
"Never","2010","Not Employed","East Germany","","","","","5"
"Never","2010","Employed","East Germany","","","","","5"
"Never","2010","Not Employed","West Germany","","","","","5"
"Rarely","2010","Not Employed","West Germany","","","","","4"
"Rarely","2010","Not Employed","East Germany","","","","","4"
"Rarely","2010","Employed","West Germany","","","","","4"
"Rarely","2010","Employed","East Germany","","","","","4"
"Min 1x per month","2011","Not Employed","East Germany","676","0.265346221605948","0.247729818385093","0.282962624826802","3"
"Min 1x per month","2011","Employed","West Germany","4990","0.33800230749477","0.330264203482882","0.345740411506657","3"
"Min 1x per month","2011","Employed","East Germany","1476","0.383278543245007","0.368033517284274","0.398523569205741","3"
"Min 1x per month","2011","Not Employed","West Germany","1976","0.228995145919957","0.219611754422301","0.238378537417612","3"
"Min 1x per week","2011","Not Employed","West Germany","1066","0.118483374527888","0.111266284824973","0.125700464230804","2"
"Min 1x per week","2011","Not Employed","East Germany","331","0.130902703392383","0.117444783545","0.144360623239765","2"
"Min 1x per week","2011","Employed","West Germany","1879","0.122457781254525","0.117095202347199","0.127820360161851","2"
"Min 1x per week","2011","Employed","East Germany","504","0.144558168892839","0.133531535228496","0.155584802557181","2"
"Never","2011","Employed","West Germany","946","0.0615471051236454","0.0576156208109559","0.0654785894363349","5"
"Never","2011","Not Employed","East Germany","413","0.17673938313601","0.161519729550755","0.191959036721264","5"
"Never","2011","Employed","East Germany","188","0.0448672833802871","0.0383761111342853","0.051358455626289","5"
"Never","2011","Not Employed","West Germany","1559","0.243810750171498","0.234222048276444","0.253399452066553","5"
"Rarely","2011","Not Employed","West Germany","3102","0.408710729380657","0.397732655207503","0.41968880355381","4"
"Rarely","2011","Not Employed","East Germany","993","0.42701169186566","0.407275552946178","0.446747830785143","4"
"Rarely","2011","Employed","West Germany","6540","0.47799280612706","0.469821425946483","0.486164186307636","4"
"Rarely","2011","Employed","East Germany","1739","0.427296004481867","0.41178442909579","0.442807579867944","4"
"Min 1x per month","2012","Not Employed","East Germany","","","","","3"
"Min 1x per month","2012","Employed","East Germany","","","","","3"
"Min 1x per month","2012","Employed","West Germany","","","","","3"
"Min 1x per month","2012","Not Employed","West Germany","","","","","3"
"Min 1x per week","2012","Not Employed","West Germany","","","","","2"
"Min 1x per week","2012","Not Employed","East Germany","","","","","2"
"Min 1x per week","2012","Employed","West Germany","","","","","2"
"Min 1x per week","2012","Employed","East Germany","","","","","2"
"Never","2012","Not Employed","East Germany","","","","","5"
"Never","2012","Employed","West Germany","","","","","5"
"Never","2012","Employed","East Germany","","","","","5"
"Never","2012","Not Employed","West Germany","","","","","5"
"Rarely","2012","Not Employed","West Germany","","","","","4"
"Rarely","2012","Not Employed","East Germany","","","","","4"
"Rarely","2012","Employed","West Germany","","","","","4"
"Rarely","2012","Employed","East Germany","","","","","4"
"Min 1x per month","2013","Not Employed","West Germany","","","","","3"
"Min 1x per month","2013","Not Employed","East Germany","","","","","3"
"Min 1x per month","2013","Employed","East Germany","","","","","3"
"Min 1x per month","2013","Employed","West Germany","","","","","3"
"Min 1x per week","2013","Not Employed","West Germany","","","","","2"
"Min 1x per week","2013","Not Employed","East Germany","","","","","2"
"Min 1x per week","2013","Employed","West Germany","","","","","2"
"Min 1x per week","2013","Employed","East Germany","","","","","2"
"Never","2013","Not Employed","East Germany","","","","","5"
"Never","2013","Employed","West Germany","","","","","5"
"Never","2013","Employed","East Germany","","","","","5"
"Never","2013","Not Employed","West Germany","","","","","5"
"Rarely","2013","Not Employed","West Germany","","","","","4"
"Rarely","2013","Not Employed","East Germany","","","","","4"
"Rarely","2013","Employed","West Germany","","","","","4"
"Rarely","2013","Employed","East Germany","","","","","4"
"Min 1x per month","2014","Not Employed","West Germany","","","","","3"
"Min 1x per month","2014","Not Employed","East Germany","","","","","3"
"Min 1x per month","2014","Employed","East Germany","","","","","3"
"Min 1x per month","2014","Employed","West Germany","","","","","3"
"Min 1x per week","2014","Not Employed","West Germany","","","","","2"
"Min 1x per week","2014","Not Employed","East Germany","","","","","2"
"Min 1x per week","2014","Employed","East Germany","","","","","2"
"Min 1x per week","2014","Employed","West Germany","","","","","2"
"Never","2014","Not Employed","East Germany","","","","","5"
"Never","2014","Employed","East Germany","","","","","5"
"Never","2014","Employed","West Germany","","","","","5"
"Never","2014","Not Employed","West Germany","","","","","5"
"Rarely","2014","Not Employed","West Germany","","","","","4"
"Rarely","2014","Not Employed","East Germany","","","","","4"
"Rarely","2014","Employed","West Germany","","","","","4"
"Rarely","2014","Employed","East Germany","","","","","4"
"Min 1x per month","2015","Employed","East Germany","1192","0.356967840798195","0.340478415881456","0.373457265714934","3"
"Min 1x per month","2015","Not Employed","West Germany","2360","0.251586202565164","0.242111867010916","0.261060538119412","3"
"Min 1x per month","2015","Not Employed","East Germany","612","0.247347530098916","0.229284988898794","0.265410071299038","3"
"Min 1x per month","2015","Employed","West Germany","4907","0.357821461245482","0.349702761933727","0.365940160557236","3"
"Min 1x per week","2015","Not Employed","West Germany","1172","0.110487362403414","0.103642466877829","0.117332257928998","2"
"Min 1x per week","2015","Not Employed","East Germany","269","0.107981356061494","0.0949889624137084","0.120973749709279","2"
"Min 1x per week","2015","Employed","West Germany","1743","0.12172405182218","0.116186356398234","0.127261747246127","2"
"Min 1x per week","2015","Employed","East Germany","364","0.121062000166124","0.109835156898665","0.132288843433583","2"
"Never","2015","Not Employed","West Germany","1266","0.203944620904064","0.195147061100715","0.212742180707413","5"
"Never","2015","Not Employed","East Germany","372","0.19212542168928","0.175632704797333","0.208618138581227","5"
"Never","2015","Employed","East Germany","122","0.0375245835765266","0.0309838361324154","0.0440653310206378","5"
"Never","2015","Employed","West Germany","675","0.0533403495207606","0.049534512095103","0.0571461869464183","5"
"Rarely","2015","Not Employed","West Germany","3260","0.433981814127358","0.423160365115572","0.444803263139145","4"
"Rarely","2015","Not Employed","East Germany","939","0.45254569215031","0.431708798628885","0.473382585671735","4"
"Rarely","2015","Employed","West Germany","6067","0.467114137411577","0.45866419058997","0.475564084233185","4"
"Rarely","2015","Employed","East Germany","1565","0.484445575459154","0.467245340767833","0.501645810150476","4"
"Min 1x per month","2016","Employed","East Germany","","","","","3"
"Min 1x per month","2016","Not Employed","West Germany","","","","","3"
"Min 1x per month","2016","Not Employed","East Germany","","","","","3"
"Min 1x per month","2016","Employed","West Germany","","","","","3"
"Min 1x per week","2016","Not Employed","West Germany","","","","","2"
"Min 1x per week","2016","Not Employed","East Germany","","","","","2"
"Min 1x per week","2016","Employed","West Germany","","","","","2"
"Min 1x per week","2016","Employed","East Germany","","","","","2"
"Never","2016","Not Employed","West Germany","","","","","5"
"Never","2016","Not Employed","East Germany","","","","","5"
"Never","2016","Employed","East Germany","","","","","5"
"Never","2016","Employed","West Germany","","","","","5"
"Rarely","2016","Not Employed","West Germany","","","","","4"
"Rarely","2016","Employed","West Germany","","","","","4"
"Rarely","2016","Not Employed","East Germany","","","","","4"
"Rarely","2016","Employed","East Germany","","","","","4"
"Min 1x per month","2017","Employed","East Germany","1406","0.392349770804827","0.376388694335215","0.408310847274439","3"
"Min 1x per month","2017","Not Employed","West Germany","1857","0.25078029045424","0.240300547968887","0.261260032939592","3"
"Min 1x per month","2017","Employed","West Germany","5448","0.375291496523375","0.367401952505642","0.383181040541108","3"
"Min 1x per month","2017","Not Employed","East Germany","568","0.249512980140488","0.230693340918004","0.268332619362972","3"
"Min 1x per week","2017","Not Employed","West Germany","1033","0.133177203676477","0.124962736064534","0.141391671288419","2"
"Min 1x per week","2017","Not Employed","East Germany","294","0.137735761424014","0.122748003369275","0.152723519478752","2"
"Min 1x per week","2017","Employed","West Germany","2068","0.138583385714997","0.132953610713469","0.144213160716526","2"
"Min 1x per week","2017","Employed","East Germany","478","0.141442414488932","0.130051117122002","0.152833711855862","2"
"Never","2017","Not Employed","West Germany","1101","0.214215208470075","0.204296016998989","0.224134399941161","5"
"Never","2017","Not Employed","East Germany","349","0.198484370261715","0.18113785334466","0.215830887178769","5"
"Never","2017","Employed","West Germany","756","0.0544788591036029","0.0507807607569323","0.0581769574502736","5"
"Never","2017","Employed","East Germany","151","0.0410417954468149","0.0345567703815696","0.0475268205120603","5"
"Rarely","2017","Not Employed","West Germany","2581","0.401827297399208","0.389974187066415","0.413680407732002","4"
"Rarely","2017","Employed","West Germany","6197","0.431646258658025","0.423575726268983","0.439716791047067","4"
"Rarely","2017","Not Employed","East Germany","820","0.414266888173784","0.392843748062217","0.435690028285351","4"
"Rarely","2017","Employed","East Germany","1560","0.425166019259425","0.409005729867629","0.441326308651221","4"
