"pli0095_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1988","no migration background","West Germany","1489","0.238497895319525","0.228549290841541","0.248446499797508","5"
"Never","1988","no migration background","East Germany","","","","","5"
"Never","1988","direct migration background","West Germany","637","0.252582144164976","0.236129155764947","0.269035132565005","5"
"Never","1988","indirect migration background","West Germany","37","0.175682460290164","0.125735722017638","0.225629198562691","5"
"Never","1988","direct migration background","East Germany","","","","","5"
"Never","1988","indirect migration background","East Germany","","","","","5"
"Rarely","1988","no migration background","West Germany","3576","0.486499108891821","0.474831121233206","0.498167096550436","4"
"Rarely","1988","no migration background","East Germany","","","","","4"
"Rarely","1988","direct migration background","West Germany","1019","0.417201740680095","0.398529608500378","0.435873872859812","4"
"Rarely","1988","direct migration background","East Germany","","","","","4"
"Rarely","1988","indirect migration background","West Germany","97","0.498257498217101","0.432633448659884","0.563881547774318","4"
"Rarely","1988","indirect migration background","East Germany","","","","","4"
"Min 1x per month","1989","no migration background","West Germany","","","","","3"
"Min 1x per month","1989","no migration background","East Germany","","","","","3"
"Min 1x per month","1989","direct migration background","East Germany","","","","","3"
"Min 1x per month","1989","direct migration background","West Germany","","","","","3"
"Min 1x per month","1989","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1989","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1989","no migration background","West Germany","","","","","2"
"Min 1x per week","1989","no migration background","East Germany","","","","","2"
"Min 1x per week","1989","direct migration background","West Germany","","","","","2"
"Min 1x per week","1989","direct migration background","East Germany","","","","","2"
"Min 1x per week","1989","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1989","indirect migration background","East Germany","","","","","2"
"Never","1989","no migration background","West Germany","","","","","5"
"Never","1989","no migration background","East Germany","","","","","5"
"Never","1989","direct migration background","West Germany","","","","","5"
"Never","1989","indirect migration background","West Germany","","","","","5"
"Never","1989","direct migration background","East Germany","","","","","5"
"Never","1989","indirect migration background","East Germany","","","","","5"
"Rarely","1989","no migration background","West Germany","","","","","4"
"Rarely","1989","no migration background","East Germany","","","","","4"
"Rarely","1989","direct migration background","West Germany","","","","","4"
"Rarely","1989","direct migration background","East Germany","","","","","4"
"Rarely","1989","indirect migration background","West Germany","","","","","4"
"Rarely","1989","indirect migration background","East Germany","","","","","4"
"Min 1x per month","1990","no migration background","West Germany","","","","","3"
"Min 1x per month","1990","no migration background","East Germany","1237","0.281259405894541","0.267761046626446","0.294757765162636","3"
"Min 1x per month","1990","direct migration background","East Germany","36","0.26115723460676","0.18813287886822","0.334181590345299","3"
"Min 1x per month","1990","direct migration background","West Germany","","","","","3"
"Min 1x per month","1990","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1990","indirect migration background","East Germany","1","","","","3"
"Min 1x per week","1990","no migration background","West Germany","","","","","2"
"Min 1x per week","1990","no migration background","East Germany","743","0.170708532048338","0.159412586743842","0.182004477352834","2"
"Min 1x per week","1990","direct migration background","West Germany","","","","","2"
"Min 1x per week","1990","direct migration background","East Germany","28","","","","2"
"Min 1x per week","1990","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1990","indirect migration background","East Germany","","","","","2"
"Never","1990","no migration background","West Germany","","","","","5"
"Never","1990","no migration background","East Germany","381","0.117616757821836","0.107945018204212","0.127288497439459","5"
"Never","1990","direct migration background","West Germany","","","","","5"
"Never","1990","indirect migration background","West Germany","","","","","5"
"Never","1990","direct migration background","East Germany","15","","","","5"
"Never","1990","indirect migration background","East Germany","1","","","","5"
"Rarely","1990","no migration background","East Germany","1901","0.430415304235286","0.415550322609542","0.445280285861029","4"
"Rarely","1990","no migration background","West Germany","","","","","4"
"Rarely","1990","direct migration background","West Germany","","","","","4"
"Rarely","1990","direct migration background","East Germany","60","0.429115284799165","0.346833843471813","0.511396726126517","4"
"Rarely","1990","indirect migration background","West Germany","","","","","4"
"Rarely","1990","indirect migration background","East Germany","","","","","4"
"Min 1x per month","1991","no migration background","West Germany","","","","","3"
"Min 1x per month","1991","no migration background","East Germany","","","","","3"
"Min 1x per month","1991","direct migration background","West Germany","","","","","3"
"Min 1x per month","1991","direct migration background","East Germany","","","","","3"
"Min 1x per month","1991","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1991","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1991","no migration background","West Germany","","","","","2"
"Min 1x per week","1991","no migration background","East Germany","","","","","2"
"Min 1x per week","1991","direct migration background","West Germany","","","","","2"
"Min 1x per week","1991","direct migration background","East Germany","","","","","2"
"Min 1x per week","1991","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1991","indirect migration background","East Germany","","","","","2"
"Never","1991","no migration background","West Germany","","","","","5"
"Never","1991","no migration background","East Germany","","","","","5"
"Never","1991","direct migration background","West Germany","","","","","5"
"Never","1991","direct migration background","East Germany","","","","","5"
"Never","1991","indirect migration background","West Germany","","","","","5"
"Never","1991","indirect migration background","East Germany","","","","","5"
"Rarely","1991","no migration background","West Germany","","","","","4"
"Rarely","1991","no migration background","East Germany","","","","","4"
"Rarely","1991","direct migration background","West Germany","","","","","4"
"Rarely","1991","indirect migration background","West Germany","","","","","4"
"Rarely","1991","direct migration background","East Germany","","","","","4"
"Rarely","1991","indirect migration background","East Germany","","","","","4"
"Min 1x per month","1992","no migration background","West Germany","1709","0.25219095544907","0.241627998740847","0.262753912157293","3"
"Min 1x per month","1992","no migration background","East Germany","1055","0.26875924686549","0.254688194161199","0.282830299569781","3"
"Min 1x per month","1992","direct migration background","West Germany","739","0.282632237553707","0.264606383500531","0.300658091606882","3"
"Min 1x per month","1992","direct migration background","East Germany","27","","","","3"
"Min 1x per month","1992","indirect migration background","West Germany","138","0.307660132848296","0.262318011301159","0.353002254395433","3"
"Min 1x per month","1992","indirect migration background","East Germany","4","","","","3"
"Min 1x per week","1992","no migration background","West Germany","555","0.0862124075444877","0.0793853603570851","0.0930394547318903","2"
"Min 1x per week","1992","no migration background","East Germany","311","0.0867829647101485","0.0778474632152468","0.0957184662050502","2"
"Min 1x per week","1992","direct migration background","West Germany","337","0.121755306135554","0.108664518132789","0.134846094138319","2"
"Min 1x per week","1992","direct migration background","East Germany","14","","","","2"
"Min 1x per week","1992","indirect migration background","West Germany","60","0.133847519766338","0.100396535915005","0.167298503617671","2"
"Min 1x per week","1992","indirect migration background","East Germany","1","","","","2"
"Never","1992","no migration background","East Germany","375","0.134977867030277","0.124132117299333","0.145823616761221","5"
"Never","1992","no migration background","West Germany","992","0.179064284888302","0.169738520241448","0.188390049535157","5"
"Never","1992","direct migration background","West Germany","409","0.181687177194213","0.166251137346385","0.197123217042042","5"
"Never","1992","direct migration background","East Germany","17","","","","5"
"Never","1992","indirect migration background","West Germany","47","0.174536843648729","0.137246278883643","0.211827408413816","5"
"Never","1992","indirect migration background","East Germany","1","","","","5"
"Rarely","1992","no migration background","West Germany","3237","0.48253235211814","0.470378044907862","0.494686659328418","4"
"Rarely","1992","no migration background","East Germany","2072","0.509479921394085","0.493612490354072","0.525347352434098","4"
"Rarely","1992","direct migration background","West Germany","912","0.413925279116526","0.394207792993087","0.433642765239965","4"
"Rarely","1992","direct migration background","East Germany","87","0.560571001963823","0.479787298278006","0.641354705649639","4"
"Rarely","1992","indirect migration background","West Germany","153","0.383955503736637","0.336174744699812","0.431736262773462","4"
"Rarely","1992","indirect migration background","East Germany","4","","","","4"
"Min 1x per month","1993","no migration background","West Germany","","","","","3"
"Min 1x per month","1993","no migration background","East Germany","","","","","3"
"Min 1x per month","1993","direct migration background","West Germany","","","","","3"
"Min 1x per month","1993","direct migration background","East Germany","","","","","3"
"Min 1x per month","1993","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1993","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1993","no migration background","West Germany","","","","","2"
"Min 1x per week","1993","no migration background","East Germany","","","","","2"
"Min 1x per week","1993","direct migration background","West Germany","","","","","2"
"Min 1x per week","1993","direct migration background","East Germany","","","","","2"
"Min 1x per week","1993","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1993","indirect migration background","East Germany","","","","","2"
"Never","1993","no migration background","West Germany","","","","","5"
"Never","1993","no migration background","East Germany","","","","","5"
"Never","1993","direct migration background","West Germany","","","","","5"
"Never","1993","direct migration background","East Germany","","","","","5"
"Never","1993","indirect migration background","West Germany","","","","","5"
"Never","1993","indirect migration background","East Germany","","","","","5"
"Rarely","1993","no migration background","West Germany","","","","","4"
"Rarely","1993","no migration background","East Germany","","","","","4"
"Rarely","1993","direct migration background","West Germany","","","","","4"
"Rarely","1993","direct migration background","East Germany","","","","","4"
"Rarely","1993","indirect migration background","West Germany","","","","","4"
"Rarely","1993","indirect migration background","East Germany","","","","","4"
"Min 1x per month","1994","no migration background","East Germany","968","0.26571197813652","0.251301000700461","0.280122955572579","3"
"Min 1x per month","1994","no migration background","West Germany","1689","0.252583569554604","0.241936164299005","0.263230974810202","3"
"Min 1x per month","1994","direct migration background","West Germany","685","0.277271959572585","0.258646376886541","0.295897542258629","3"
"Min 1x per month","1994","direct migration background","East Germany","31","0.201203562088607","0.135495907627059","0.266911216550154","3"
"Min 1x per month","1994","indirect migration background","West Germany","165","0.294967828432094","0.253957515888231","0.335978140975958","3"
"Min 1x per month","1994","indirect migration background","East Germany","5","","","","3"
"Min 1x per week","1994","no migration background","West Germany","539","0.0832735366531447","0.0765028408088076","0.0900442324974817","2"
"Min 1x per week","1994","no migration background","East Germany","317","0.0920352118670149","0.0826040290939714","0.101466394640058","2"
"Min 1x per week","1994","direct migration background","West Germany","290","0.118268629492884","0.104832556074892","0.131704702910876","2"
"Min 1x per week","1994","direct migration background","East Germany","20","","","","2"
"Min 1x per week","1994","indirect migration background","West Germany","65","0.140734069604266","0.109461418068641","0.17200672113989","2"
"Min 1x per week","1994","indirect migration background","East Germany","","","","","2"
"Never","1994","no migration background","West Germany","894","0.162661909991298","0.153618061603898","0.171705758378699","5"
"Never","1994","no migration background","East Germany","377","0.14152778698038","0.13015574041991","0.152899833540849","5"
"Never","1994","direct migration background","West Germany","336","0.169798140759754","0.15417646008796","0.185419821431548","5"
"Never","1994","direct migration background","East Germany","23","","","","5"
"Never","1994","indirect migration background","West Germany","40","0.11109763159215","0.0828370745337914","0.139358188650508","5"
"Never","1994","indirect migration background","East Germany","1","","","","5"
"Rarely","1994","no migration background","West Germany","3275","0.501480983800953","0.489228390594738","0.513733577007168","4"
"Rarely","1994","no migration background","East Germany","1947","0.500725023016086","0.484412385051898","0.517037660980273","4"
"Rarely","1994","direct migration background","West Germany","908","0.434661270174777","0.414036017309462","0.455286523040093","4"
"Rarely","1994","direct migration background","East Germany","69","0.462992258311959","0.381266829075131","0.544717687548787","4"
"Rarely","1994","indirect migration background","West Germany","205","0.45320047037149","0.408433208895408","0.497967731847573","4"
"Rarely","1994","indirect migration background","East Germany","10","","","","4"
"Min 1x per month","1995","no migration background","East Germany","","","","","3"
"Min 1x per month","1995","no migration background","West Germany","","","","","3"
"Min 1x per month","1995","direct migration background","West Germany","","","","","3"
"Min 1x per month","1995","direct migration background","East Germany","","","","","3"
"Min 1x per month","1995","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1995","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1995","no migration background","West Germany","","","","","2"
"Min 1x per week","1995","no migration background","East Germany","","","","","2"
"Min 1x per week","1995","direct migration background","East Germany","","","","","2"
"Min 1x per week","1995","direct migration background","West Germany","","","","","2"
"Min 1x per week","1995","indirect migration background","East Germany","","","","","2"
"Min 1x per week","1995","indirect migration background","West Germany","","","","","2"
"Never","1995","no migration background","West Germany","","","","","5"
"Never","1995","no migration background","East Germany","","","","","5"
"Never","1995","direct migration background","West Germany","","","","","5"
"Never","1995","direct migration background","East Germany","","","","","5"
"Never","1995","indirect migration background","West Germany","","","","","5"
"Never","1995","indirect migration background","East Germany","","","","","5"
"Rarely","1995","no migration background","West Germany","","","","","4"
"Rarely","1995","no migration background","East Germany","","","","","4"
"Rarely","1995","direct migration background","West Germany","","","","","4"
"Rarely","1995","direct migration background","East Germany","","","","","4"
"Rarely","1995","indirect migration background","West Germany","","","","","4"
"Rarely","1995","indirect migration background","East Germany","","","","","4"
"Min 1x per month","1996","no migration background","West Germany","1920","0.285681230953446","0.274607789245072","0.296754672661821","3"
"Min 1x per month","1996","no migration background","East Germany","1186","0.322065954716279","0.306636239842039","0.337495669590519","3"
"Min 1x per month","1996","direct migration background","West Germany","839","0.314376869826017","0.296071447991776","0.332682291660257","3"
"Min 1x per month","1996","indirect migration background","West Germany","192","0.360268318423595","0.319124062540844","0.401412574306346","3"
"Min 1x per month","1996","direct migration background","East Germany","34","0.232467514688926","0.162497237825689","0.302437791552162","3"
"Min 1x per month","1996","indirect migration background","East Germany","4","","","","3"
"Min 1x per week","1996","no migration background","West Germany","717","0.108814820341411","0.10118131979032","0.116448320892503","2"
"Min 1x per week","1996","no migration background","East Germany","393","0.116072562854853","0.105495505397129","0.126649620312577","2"
"Min 1x per week","1996","direct migration background","West Germany","400","0.161612944183975","0.147099447046888","0.176126441321061","2"
"Min 1x per week","1996","direct migration background","East Germany","18","","","","2"
"Min 1x per week","1996","indirect migration background","West Germany","58","0.100910276195071","0.0750956131306721","0.126724939259471","2"
"Min 1x per week","1996","indirect migration background","East Germany","","","","","2"
"Never","1996","no migration background","West Germany","729","0.135846918781839","0.127448143209975","0.144245694353703","5"
"Never","1996","no migration background","East Germany","226","0.0955791404909912","0.0858704956313693","0.105287785350613","5"
"Never","1996","direct migration background","West Germany","314","0.142034416495712","0.128270455048904","0.155798377942519","5"
"Never","1996","direct migration background","East Germany","20","","","","5"
"Never","1996","indirect migration background","West Germany","50","0.0791356907319254","0.0560000641607262","0.102271317303125","5"
"Never","1996","indirect migration background","East Germany","3","","","","5"
"Rarely","1996","no migration background","West Germany","3027","0.469657029923303","0.457423140220634","0.481890919625971","4"
"Rarely","1996","direct migration background","West Germany","918","0.381975769494297","0.362818554339845","0.401132984648749","4"
"Rarely","1996","no migration background","East Germany","1718","0.466282341937877","0.449809366919507","0.482755316956247","4"
"Rarely","1996","direct migration background","East Germany","68","0.490934895496786","0.408124913826448","0.573744877167124","4"
"Rarely","1996","indirect migration background","West Germany","223","0.459685714649408","0.416973609656035","0.502397819642781","4"
"Rarely","1996","indirect migration background","East Germany","13","","","","4"
"Min 1x per month","1997","no migration background","West Germany","1825","0.270361219118134","0.259390328529504","0.281332109706764","3"
"Min 1x per month","1997","no migration background","East Germany","1095","0.312741564021965","0.29732061596346","0.32816251208047","3"
"Min 1x per month","1997","direct migration background","West Germany","728","0.299760156781803","0.281220809070326","0.31829950449328","3"
"Min 1x per month","1997","direct migration background","East Germany","36","0.276551385221872","0.200246404107013","0.35285636633673","3"
"Min 1x per month","1997","indirect migration background","West Germany","175","0.29027745489987","0.252240531514511","0.328314378285229","3"
"Min 1x per month","1997","indirect migration background","East Germany","5","","","","3"
"Min 1x per week","1997","no migration background","West Germany","649","0.107512392069159","0.0998609007292952","0.115163883409024","2"
"Min 1x per week","1997","no migration background","East Germany","398","0.121610916120009","0.110739453478009","0.132482378762009","2"
"Min 1x per week","1997","direct migration background","West Germany","360","0.135134333643191","0.121300540807976","0.148968126478406","2"
"Min 1x per week","1997","direct migration background","East Germany","20","","","","2"
"Min 1x per week","1997","indirect migration background","West Germany","88","0.147564617608259","0.117842737351785","0.177286497864733","2"
"Min 1x per week","1997","indirect migration background","East Germany","1","","","","2"
"Never","1997","no migration background","West Germany","780","0.151694594836244","0.142833713886915","0.160555475785573","5"
"Never","1997","no migration background","East Germany","287","0.106035775822146","0.0957947252350095","0.116276826409282","5"
"Never","1997","direct migration background","West Germany","337","0.153058285224358","0.138488965608247","0.167627604840468","5"
"Never","1997","direct migration background","East Germany","16","","","","5"
"Never","1997","indirect migration background","West Germany","44","0.106180640993967","0.0803638667187597","0.131997415269174","5"
"Never","1997","indirect migration background","East Germany","3","","","","5"
"Rarely","1997","no migration background","West Germany","3042","0.470431793976462","0.458102874507865","0.48276071344506","4"
"Rarely","1997","no migration background","East Germany","1692","0.45961174403588","0.443034713309338","0.476188774762422","4"
"Rarely","1997","direct migration background","West Germany","921","0.412047224350648","0.392130000424578","0.431964448276719","4"
"Rarely","1997","direct migration background","East Germany","60","0.438177038608758","0.353535085591574","0.522818991625941","4"
"Rarely","1997","indirect migration background","East Germany","13","","","","4"
"Rarely","1997","indirect migration background","West Germany","240","0.455977286497904","0.414239006428759","0.49771556656705","4"
"Min 1x per month","1998","no migration background","West Germany","","","","","3"
"Min 1x per month","1998","direct migration background","West Germany","","","","","3"
"Min 1x per month","1998","no migration background","East Germany","","","","","3"
"Min 1x per month","1998","direct migration background","East Germany","","","","","3"
"Min 1x per month","1998","indirect migration background","West Germany","","","","","3"
"Min 1x per month","1998","indirect migration background","East Germany","","","","","3"
"Min 1x per week","1998","no migration background","West Germany","","","","","2"
"Min 1x per week","1998","no migration background","East Germany","","","","","2"
"Min 1x per week","1998","direct migration background","West Germany","","","","","2"
"Min 1x per week","1998","direct migration background","East Germany","","","","","2"
"Min 1x per week","1998","indirect migration background","West Germany","","","","","2"
"Min 1x per week","1998","indirect migration background","East Germany","","","","","2"
"Never","1998","no migration background","West Germany","","","","","5"
"Never","1998","no migration background","East Germany","","","","","5"
"Never","1998","direct migration background","West Germany","","","","","5"
"Never","1998","direct migration background","East Germany","","","","","5"
"Never","1998","indirect migration background","West Germany","","","","","5"
"Never","1998","indirect migration background","East Germany","","","","","5"
"Rarely","1998","no migration background","West Germany","","","","","4"
"Rarely","1998","no migration background","East Germany","","","","","4"
"Rarely","1998","direct migration background","East Germany","","","","","4"
"Rarely","1998","direct migration background","West Germany","","","","","4"
"Rarely","1998","indirect migration background","East Germany","","","","","4"
"Rarely","1998","indirect migration background","West Germany","","","","","4"
"Min 1x per month","1999","no migration background","West Germany","2018","0.25719107727906","0.247109093439705","0.267273061118415","3"
"Min 1x per month","1999","no migration background","East Germany","1131","0.289572360044574","0.274868110038388","0.304276610050761","3"
"Min 1x per month","1999","direct migration background","West Germany","626","0.272446007090673","0.253408595356943","0.291483418824402","3"
"Min 1x per month","1999","direct migration background","East Germany","29","","","","3"
"Min 1x per month","1999","indirect migration background","West Germany","193","0.320004486961745","0.282203667442793","0.357805306480697","3"
"Min 1x per month","1999","indirect migration background","East Germany","9","","","","3"
"Min 1x per week","1999","no migration background","West Germany","713","0.0984863161961838","0.0916132013555395","0.105359431036828","2"
"Min 1x per week","1999","no migration background","East Germany","355","0.103135544095999","0.0932756559379959","0.112995432254002","2"
"Min 1x per week","1999","direct migration background","East Germany","12","","","","2"
"Min 1x per week","1999","direct migration background","West Germany","297","0.130181530835687","0.115792747788039","0.144570313883335","2"
"Min 1x per week","1999","indirect migration background","East Germany","","","","","2"
"Min 1x per week","1999","indirect migration background","West Germany","84","0.145989616982176","0.117376661577384","0.174602572386969","2"
"Never","1999","no migration background","West Germany","874","0.146661466600603","0.138501315838832","0.154821617362374","5"
"Never","1999","no migration background","East Germany","265","0.100940012450784","0.0911737045449738","0.110706320356594","5"
"Never","1999","direct migration background","West Germany","320","0.166990263279158","0.151042283424395","0.182938243133921","5"
"Never","1999","direct migration background","East Germany","16","","","","5"
"Never","1999","indirect migration background","West Germany","75","0.125143646918776","0.098330799521725","0.151956494315828","5"
"Never","1999","indirect migration background","East Germany","1","","","","5"
"Rarely","1999","no migration background","West Germany","3615","0.497661139924153","0.486128074780727","0.50919420506758","4"
"Rarely","1999","no migration background","East Germany","1904","0.506352083408643","0.490143712918334","0.522560453898951","4"
"Rarely","1999","direct migration background","West Germany","858","0.430382198794482","0.4092105836251","0.451553813963864","4"
"Rarely","1999","direct migration background","East Germany","50","0.450813569725829","0.356534651410754","0.545092488040903","4"
"Rarely","1999","indirect migration background","West Germany","233","0.408862249137302","0.369023746009851","0.448700752264753","4"
"Rarely","1999","indirect migration background","East Germany","12","","","","4"
"Min 1x per month","2000","no migration background","West Germany","","","","","3"
"Min 1x per month","2000","no migration background","East Germany","","","","","3"
"Min 1x per month","2000","direct migration background","East Germany","","","","","3"
"Min 1x per month","2000","direct migration background","West Germany","","","","","3"
"Min 1x per month","2000","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2000","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2000","no migration background","West Germany","","","","","2"
"Min 1x per week","2000","no migration background","East Germany","","","","","2"
"Min 1x per week","2000","direct migration background","West Germany","","","","","2"
"Min 1x per week","2000","direct migration background","East Germany","","","","","2"
"Min 1x per week","2000","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2000","indirect migration background","East Germany","","","","","2"
"Never","2000","no migration background","West Germany","","","","","5"
"Never","2000","direct migration background","West Germany","","","","","5"
"Never","2000","no migration background","East Germany","","","","","5"
"Never","2000","direct migration background","East Germany","","","","","5"
"Never","2000","indirect migration background","West Germany","","","","","5"
"Never","2000","indirect migration background","East Germany","","","","","5"
"Rarely","2000","no migration background","West Germany","","","","","4"
"Rarely","2000","no migration background","East Germany","","","","","4"
"Rarely","2000","direct migration background","West Germany","","","","","4"
"Rarely","2000","direct migration background","East Germany","","","","","4"
"Rarely","2000","indirect migration background","West Germany","","","","","4"
"Rarely","2000","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2001","no migration background","West Germany","3818","0.285510736603835","0.277720626583748","0.293300846623922","3"
"Min 1x per month","2001","no migration background","East Germany","1773","0.318845999753105","0.306286439041878","0.331405560464331","3"
"Min 1x per month","2001","direct migration background","West Germany","852","0.28932344819703","0.272530793953193","0.306116102440867","3"
"Min 1x per month","2001","direct migration background","East Germany","36","0.293587499993499","0.212444067702816","0.374730932284183","3"
"Min 1x per month","2001","indirect migration background","West Germany","248","0.333723178137018","0.299998434214962","0.367447922059074","3"
"Min 1x per month","2001","indirect migration background","East Germany","10","","","","3"
