"pli0095_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1985","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","college entrance qualification","(2c_gen) general maturity certificate","89","0.302017110234961","0.249534843037501","0.354499377432421"
"Min 1x per month","1985","college entrance qualification","(2c_voc) vocational maturity certificate","78","0.240724081771463","0.193512081998762","0.287936081544164"
"Min 1x per month","1985","college entrance qualification","(3a) lower tertiary education","43","0.238560672321449","0.175594276642765","0.301527068000133"
"Min 1x per month","1985","college entrance qualification","(3b) higher tertiary education","95","0.228771894601825","0.189024176293963","0.268519612909686"
"Min 1x per month","1985","Other degree","(0) in school","","","",""
"Min 1x per month","1985","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Other degree","(1b) general elementary school","208","0.299655409400609","0.263740478712404","0.335570340088815"
"Min 1x per month","1985","Other degree","(1c) basic vocational qualification","114","0.311062898370609","0.264821429592844","0.357304367148374"
"Min 1x per month","1985","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","Other degree","(2c_voc) vocational maturity certificate","34","0.429464055296794","0.324846689346915","0.534081421246673"
"Min 1x per month","1985","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1985","no degree/no degree yet","(0) in school","46","0.223851008440279","0.163948681203181","0.283753335677376"
"Min 1x per month","1985","no degree/no degree yet","(1a) inadequately completed","247","0.236947099721419","0.209228780115534","0.264665419327304"
"Min 1x per month","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1985","lower secondary degree","(0) in school","","","",""
"Rarely","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1985","lower secondary degree","(1b) general elementary school","841","0.407653299356836","0.38598134842332","0.429325250290352"
"Rarely","1985","lower secondary degree","(1c) basic vocational qualification","1586","0.454203885031505","0.437509660745194","0.470898109317817"
"Rarely","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1985","secondary school degree","(0) in school","","","",""
"Rarely","1985","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1985","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1985","secondary school degree","(2b) intermediate general qualification","217","0.465831336975564","0.420733811179448","0.510928862771679"
"Rarely","1985","secondary school degree","(2a) intermediate vocational","670","0.489790666398334","0.462884254831011","0.516697077965657"
"Rarely","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely","1985","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1985","college entrance qualification","(0) in school","","","",""
"Rarely","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1985","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1985","college entrance qualification","(2c_gen) general maturity certificate","127","0.424578960315763","0.368079209930322","0.481078710701203"
"Rarely","1985","college entrance qualification","(2c_voc) vocational maturity certificate","143","0.436962926452933","0.382187772620957","0.49173808028491"
"Rarely","1985","college entrance qualification","(3a) lower tertiary education","96","0.527051873879458","0.453291146204282","0.600812601554634"
"Rarely","1985","college entrance qualification","(3b) higher tertiary education","229","0.510819045786648","0.463516147013147","0.558121944560149"
"Rarely","1985","Other degree","(0) in school","","","",""
"Rarely","1985","Other degree","(1a) inadequately completed","","","",""
"Rarely","1985","Other degree","(1b) general elementary school","207","0.352000796315376","0.314558097766679","0.389443494864073"
"Rarely","1985","Other degree","(1c) basic vocational qualification","141","0.370535626891434","0.322294406115487","0.41877684766738"
"Rarely","1985","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1985","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1985","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1985","Other degree","(3b) higher tertiary education","","","",""
"Rarely","1985","no degree/no degree yet","(0) in school","104","0.567242289337236","0.496039283659868","0.638445295014605"
"Rarely","1985","no degree/no degree yet","(1a) inadequately completed","310","0.358115546129559","0.326861669625137","0.38936942263398"
"Rarely","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1985","lower secondary degree","(0) in school","","","",""
"Never","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1985","lower secondary degree","(1b) general elementary school","502","0.298440828367712","0.27826061226006","0.318621044475364"
"Never","1985","lower secondary degree","(1c) basic vocational qualification","593","0.199869969162259","0.186461485728052","0.213278452596466"
"Never","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1985","secondary school degree","(0) in school","","","",""
"Never","1985","secondary school degree","(1a) inadequately completed","","","",""
"Never","1985","secondary school degree","(1b) general elementary school","","","",""
"Never","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1985","secondary school degree","(2b) intermediate general qualification","72","0.178329504090119","0.143722850206258","0.21293615797398"
"Never","1985","secondary school degree","(2a) intermediate vocational","195","0.166707959493931","0.146646934748162","0.186768984239701"
"Never","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","secondary school degree","(3a) lower tertiary education","","","",""
"Never","1985","secondary school degree","(3b) higher tertiary education","","","",""
"Never","1985","college entrance qualification","(0) in school","","","",""
"Never","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1985","college entrance qualification","(1b) general elementary school","","","",""
"Never","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1985","college entrance qualification","(2c_gen) general maturity certificate","36","0.148430538985661","0.107791250355528","0.189069827615793"
"Never","1985","college entrance qualification","(2c_voc) vocational maturity certificate","52","0.179494822775034","0.137114970330131","0.221874675219937"
"Never","1985","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","1985","college entrance qualification","(3b) higher tertiary education","65","0.167194598723831","0.131884223452864","0.202504973994798"
"Never","1985","Other degree","(0) in school","","","",""
"Never","1985","Other degree","(1a) inadequately completed","","","",""
"Never","1985","Other degree","(1b) general elementary school","102","0.160768211461891","0.131971086208078","0.189565336715704"
"Never","1985","Other degree","(1c) basic vocational qualification","61","0.181336659939765","0.142849735798695","0.219823584080835"
"Never","1985","Other degree","(2b) intermediate general qualification","","","",""
"Never","1985","Other degree","(2a) intermediate vocational","","","",""
"Never","1985","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","1985","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","Other degree","(3a) lower tertiary education","","","",""
"Never","1985","Other degree","(3b) higher tertiary education","","","",""
"Never","1985","no degree/no degree yet","(0) in school","","","",""
"Never","1985","no degree/no degree yet","(1a) inadequately completed","200","0.253858434712543","0.225487719018647","0.28222915040644"
"Never","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","lower secondary degree","(1b) general elementary school","169","0.0899132282263118","0.0769306224631126","0.102895833989511"
"Min 1x per week","1986","lower secondary degree","(1c) basic vocational qualification","243","0.070487814478115","0.0616822257070898","0.0792934032491402"
"Min 1x per week","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","secondary school degree","(0) in school","","","",""
"Min 1x per week","1986","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","secondary school degree","(2b) intermediate general qualification","35","0.0861000980084254","0.060521411366082","0.111678784650769"
"Min 1x per week","1986","secondary school degree","(2a) intermediate vocational","78","0.0652852270201925","0.0518928610125144","0.0786775930278707"
"Min 1x per week","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1986","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","college entrance qualification","(2c_voc) vocational maturity certificate","35","0.114722797279823","0.0795854432916958","0.149860151267949"
"Min 1x per week","1986","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","college entrance qualification","(3b) higher tertiary education","33","0.077046247934723","0.0517828406680335","0.102309655201413"
"Min 1x per week","1986","Other degree","(0) in school","","","",""
"Min 1x per week","1986","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Other degree","(1b) general elementary school","62","0.102439251527925","0.0782169743367453","0.126661528719104"
"Min 1x per week","1986","Other degree","(1c) basic vocational qualification","51","0.151280313866496","0.11416271072277","0.188397917010222"
"Min 1x per week","1986","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","1986","no degree/no degree yet","(1a) inadequately completed","106","0.09183835741213","0.0723199794171674","0.111356735407093"
"Min 1x per week","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","lower secondary degree","(1b) general elementary school","343","0.160054518544151","0.143413948800666","0.176695088287636"
"Min 1x per month","1986","lower secondary degree","(1c) basic vocational qualification","746","0.211480618893532","0.197432592781889","0.225528645005175"
"Min 1x per month","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","secondary school degree","(0) in school","","","",""
"Min 1x per month","1986","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1986","secondary school degree","(2b) intermediate general qualification","113","0.21372825362138","0.176347813810907","0.251108693431853"
"Min 1x per month","1986","secondary school degree","(2a) intermediate vocational","306","0.215182910991489","0.19290377153788","0.237462050445098"
"Min 1x per month","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1986","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","college entrance qualification","(2c_gen) general maturity certificate","100","0.291337706711869","0.241861818768228","0.340813594655509"
"Min 1x per month","1986","college entrance qualification","(2c_voc) vocational maturity certificate","76","0.244277466690576","0.196904842902917","0.291650090478235"
"Min 1x per month","1986","college entrance qualification","(3a) lower tertiary education","44","0.235946234255499","0.174090881353063","0.297801587157935"
"Min 1x per month","1986","college entrance qualification","(3b) higher tertiary education","75","0.175519324396017","0.139479811185215","0.211558837606819"
"Min 1x per month","1986","Other degree","(0) in school","","","",""
"Min 1x per month","1986","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","Other degree","(1b) general elementary school","168","0.242513990490393","0.208276214011764","0.276751766969022"
"Min 1x per month","1986","Other degree","(1c) basic vocational qualification","104","0.304243548742975","0.256584443157483","0.351902654328468"
"Min 1x per month","1986","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","no degree/no degree yet","(0) in school","44","0.225109952855135","0.165088153765515","0.285131751944756"
"Min 1x per month","1986","no degree/no degree yet","(1a) inadequately completed","207","0.215977345520182","0.188166224260966","0.243788466779398"
"Min 1x per month","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1986","lower secondary degree","(0) in school","","","",""
"Rarely","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1986","lower secondary degree","(1b) general elementary school","839","0.425480135948332","0.403041273199739","0.447918998696926"
"Rarely","1986","lower secondary degree","(1c) basic vocational qualification","1666","0.500411461511949","0.483210857784739","0.517612065239159"
"Rarely","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1986","secondary school degree","(0) in school","","","",""
"Rarely","1986","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1986","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1986","secondary school degree","(2b) intermediate general qualification","221","0.475362595540398","0.429825090586175","0.520900100494621"
"Rarely","1986","secondary school degree","(2a) intermediate vocational","714","0.529351750214955","0.502291569169863","0.556411931260047"
"Rarely","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1986","college entrance qualification","(0) in school","","","",""
"Rarely","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1986","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1986","college entrance qualification","(2c_gen) general maturity certificate","162","0.517112910795605","0.462701363836446","0.571524457754763"
"Rarely","1986","college entrance qualification","(2c_voc) vocational maturity certificate","150","0.455609613157523","0.400699010154162","0.510520216160884"
"Rarely","1986","college entrance qualification","(3a) lower tertiary education","94","0.505955433959934","0.433119113281319","0.578791754638548"
"Rarely","1986","college entrance qualification","(3b) higher tertiary education","236","0.524274422006379","0.476961061804883","0.571587782207876"
"Rarely","1986","Other degree","(0) in school","","","",""
"Rarely","1986","Other degree","(1a) inadequately completed","","","",""
"Rarely","1986","Other degree","(1b) general elementary school","248","0.440774609950314","0.401114713967238","0.480434505933391"
"Rarely","1986","Other degree","(1c) basic vocational qualification","133","0.364400673114566","0.314548065774951","0.414253280454182"
"Rarely","1986","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1986","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1986","Other degree","(2c_gen) general maturity certificate","32","0.453724018179392","0.337920739757398","0.569527296601385"
"Rarely","1986","Other degree","(2c_voc) vocational maturity certificate","31","0.325714575399372","0.224281020224641","0.427148130574103"
"Rarely","1986","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1986","Other degree","(3b) higher tertiary education","","","",""
"Rarely","1986","no degree/no degree yet","(0) in school","99","0.524804313503524","0.453037021091452","0.596571605915595"
"Rarely","1986","no degree/no degree yet","(1a) inadequately completed","309","0.372638012817056","0.339960215780047","0.405315809854064"
"Rarely","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
