"pli0095_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1985","higher vocational","Female","117","0.41680747870964","0.356529975644153","0.477084981775127","4"
"Rarely","1985","higher education","Male","272","0.530274556066477","0.486831882127603","0.573717230005351","4"
"Rarely","1985","higher education","Female","123","0.482733714554446","0.419513877486055","0.545953551622836","4"
"Min 1x per month","1986","general elemantary","Male","273","0.236164322461984","0.209944790235661","0.262383854688308","3"
"Min 1x per month","1986","inadequately","Male","90","0.229136434700331","0.183791690488976","0.274481178911687","3"
"Min 1x per month","1986","higher education","Male","100","0.201676348193206","0.166645568365968","0.236707128020445","3"
"Min 1x per month","1986","inadequately","Female","97","0.167836473537011","0.133534968092006","0.202137978982017","3"
"Min 1x per month","1986","higher vocational","Female","55","0.239314339290449","0.186105156364483","0.292523522216414","3"
"Min 1x per month","1986","higher vocational","Male","74","0.231571084666473","0.185919570851774","0.277222598481172","3"
"Min 1x per month","1986","in school","Female","18","","","","3"
"Min 1x per month","1986","higher education","Female","46","0.178860455665705","0.130774436196893","0.226946475134517","3"
"Min 1x per month","1986","general elemantary","Female","349","0.1534409423514","0.137205204031961","0.16967668067084","3"
"Min 1x per month","1986","in school","Male","26","","","","3"
"Min 1x per month","1986","vocational + Abi","Male","47","0.308689756215847","0.237772504994058","0.379607007437636","3"
"Min 1x per month","1986","vocational + Abi","Female","30","0.233974319116883","0.1555691238951","0.312379514338666","3"
"Min 1x per month","1986","middle vocational","Male","754","0.249160153384369","0.232938310457876","0.265381996310862","3"
"Min 1x per month","1986","middle vocational","Female","451","0.178879096172998","0.163060855899615","0.194697336446381","3"
"Min 1x per week","1986","in school","Male","10","","","","2"
"Min 1x per week","1986","in school","Female","3","","","","2"
"Min 1x per week","1986","inadequately","Male","39","0.0950756382145582","0.0634286863956318","0.126722590033485","2"
"Min 1x per week","1986","inadequately","Female","59","0.0827110996625707","0.0574297278225581","0.107992471502583","2"
"Min 1x per week","1986","general elemantary","Male","91","0.0756423824891682","0.0593186136215174","0.091966151356819","2"
"Min 1x per week","1986","general elemantary","Female","173","0.0955676117580786","0.082323702278984","0.108811521237173","2"
"Min 1x per week","1986","middle vocational","Male","210","0.0669280303112248","0.0575556730610753","0.0763003875613743","2"
"Min 1x per week","1986","middle vocational","Female","174","0.0739048993442786","0.0631070012082641","0.0847027974802932","2"
"Min 1x per week","1986","vocational + Abi","Male","23","","","","2"
"Min 1x per week","1986","vocational + Abi","Female","17","","","","2"
"Min 1x per week","1986","higher vocational","Male","17","","","","2"
"Min 1x per week","1986","higher vocational","Female","25","","","","2"
"Min 1x per week","1986","higher education","Male","32","0.0574096828583771","0.037100760291848","0.0777186054249062","2"
"Min 1x per week","1986","higher education","Female","32","0.122973042659022","0.0817666488770825","0.164179436440961","2"
"Never","1986","inadequately","Male","88","0.337399702929284","0.286385714168931","0.388413691689636","5"
"Never","1986","in school","Female","13","","","","5"
"Never","1986","inadequately","Female","125","0.311399205754749","0.268897321954461","0.353901089555038","5"
"Never","1986","general elemantary","Male","194","0.218152883748935","0.192657636770769","0.243648130727102","5"
"Never","1986","higher education","Male","108","0.226884255707164","0.190319955881522","0.263448555532805","5"
"Never","1986","in school","Male","17","","","","5"
"Never","1986","higher education","Female","41","0.204253194332804","0.153667809482492","0.254838579183115","5"
"Never","1986","general elemantary","Female","529","0.330354182504008","0.309166411562702","0.351541953445314","5"
"Never","1986","middle vocational","Male","404","0.168245522585293","0.154215558077791","0.182275487092794","5"
"Never","1986","higher vocational","Female","38","0.191691991891442","0.142602330072371","0.240781653710512","5"
"Never","1986","middle vocational","Female","464","0.245203548662836","0.227447222319641","0.26295987500603","5"
"Never","1986","vocational + Abi","Male","24","","","","5"
"Never","1986","vocational + Abi","Female","21","","","","5"
"Never","1986","higher vocational","Male","65","0.222333779232717","0.17733398667065","0.267333571794785","5"
"Rarely","1986","in school","Female","39","0.503064486259359","0.388368423952103","0.617760548566615","4"
"Rarely","1986","inadequately","Male","113","0.338388224155827","0.287337682432847","0.389438765878806","4"
"Rarely","1986","in school","Male","59","0.533599536400831","0.441209255357644","0.625989817444019","4"
"Rarely","1986","inadequately","Female","175","0.438053221045669","0.392514932790061","0.483591509301277","4"
"Rarely","1986","general elemantary","Male","450","0.470040411299912","0.43922933985999","0.500851482739834","4"
"Rarely","1986","middle vocational","Male","1363","0.515666293719113","0.496923084180145","0.534409503258082","4"
"Rarely","1986","vocational + Abi","Male","69","0.432500460554522","0.35644501189006","0.508555909218985","4"
"Rarely","1986","vocational + Abi","Female","44","0.391004270361849","0.30063163361058","0.481376907113118","4"
"Rarely","1986","general elemantary","Female","842","0.420637263386514","0.398398945441422","0.442875581331605","4"
"Rarely","1986","higher vocational","Male","172","0.4970021250272","0.442892644178635","0.551111605875766","4"
"Rarely","1986","higher vocational","Female","129","0.455131529921322","0.393028339100098","0.517234720742546","4"
"Rarely","1986","higher education","Male","264","0.514029713241253","0.470395033483939","0.557664392998566","4"
"Rarely","1986","middle vocational","Female","1166","0.502012455819888","0.481375705751878","0.522649205887897","4"
"Rarely","1986","higher education","Female","125","0.493913307342469","0.431181037707419","0.556645576977519","4"
"Min 1x per month","1987","inadequately","Male","","","","","3"
"Min 1x per month","1987","inadequately","Female","","","","","3"
"Min 1x per month","1987","general elemantary","Male","","","","","3"
"Min 1x per month","1987","higher vocational","Female","","","","","3"
"Min 1x per month","1987","in school","Female","","","","","3"
"Min 1x per month","1987","higher education","Male","","","","","3"
"Min 1x per month","1987","higher vocational","Male","","","","","3"
"Min 1x per month","1987","higher education","Female","","","","","3"
"Min 1x per month","1987","general elemantary","Female","","","","","3"
"Min 1x per month","1987","in school","Male","","","","","3"
"Min 1x per month","1987","middle vocational","Female","","","","","3"
"Min 1x per month","1987","vocational + Abi","Male","","","","","3"
"Min 1x per month","1987","vocational + Abi","Female","","","","","3"
"Min 1x per month","1987","middle vocational","Male","","","","","3"
"Min 1x per week","1987","in school","Male","","","","","2"
"Min 1x per week","1987","in school","Female","","","","","2"
"Min 1x per week","1987","inadequately","Male","","","","","2"
"Min 1x per week","1987","inadequately","Female","","","","","2"
"Min 1x per week","1987","general elemantary","Male","","","","","2"
"Min 1x per week","1987","general elemantary","Female","","","","","2"
"Min 1x per week","1987","middle vocational","Male","","","","","2"
"Min 1x per week","1987","middle vocational","Female","","","","","2"
"Min 1x per week","1987","vocational + Abi","Male","","","","","2"
"Min 1x per week","1987","vocational + Abi","Female","","","","","2"
"Min 1x per week","1987","higher vocational","Male","","","","","2"
"Min 1x per week","1987","higher vocational","Female","","","","","2"
"Min 1x per week","1987","higher education","Male","","","","","2"
"Min 1x per week","1987","higher education","Female","","","","","2"
"Never","1987","inadequately","Female","","","","","5"
"Never","1987","inadequately","Male","","","","","5"
"Never","1987","in school","Female","","","","","5"
"Never","1987","higher vocational","Female","","","","","5"
"Never","1987","general elemantary","Male","","","","","5"
"Never","1987","higher education","Male","","","","","5"
"Never","1987","in school","Male","","","","","5"
"Never","1987","higher vocational","Male","","","","","5"
"Never","1987","higher education","Female","","","","","5"
"Never","1987","general elemantary","Female","","","","","5"
"Never","1987","middle vocational","Male","","","","","5"
"Never","1987","middle vocational","Female","","","","","5"
"Never","1987","vocational + Abi","Male","","","","","5"
"Never","1987","vocational + Abi","Female","","","","","5"
"Rarely","1987","in school","Male","","","","","4"
"Rarely","1987","in school","Female","","","","","4"
"Rarely","1987","inadequately","Male","","","","","4"
"Rarely","1987","inadequately","Female","","","","","4"
"Rarely","1987","vocational + Abi","Male","","","","","4"
"Rarely","1987","vocational + Abi","Female","","","","","4"
"Rarely","1987","higher vocational","Male","","","","","4"
"Rarely","1987","higher vocational","Female","","","","","4"
"Rarely","1987","higher education","Male","","","","","4"
"Rarely","1987","higher education","Female","","","","","4"
"Rarely","1987","general elemantary","Male","","","","","4"
"Rarely","1987","general elemantary","Female","","","","","4"
"Rarely","1987","middle vocational","Male","","","","","4"
"Rarely","1987","middle vocational","Female","","","","","4"
"Min 1x per month","1988","inadequately","Female","96","0.18483852387447","0.147803729741299","0.221873318007641","3"
"Min 1x per month","1988","higher education","Male","111","0.238240964386304","0.199686142953403","0.276795785819204","3"
"Min 1x per month","1988","inadequately","Male","71","0.244742489237357","0.194203342434472","0.295281636040242","3"
"Min 1x per month","1988","higher vocational","Female","46","0.173146876599437","0.124033229649544","0.222260523549331","3"
"Min 1x per month","1988","higher education","Female","49","0.213588740089035","0.1606226138175","0.26655486636057","3"
"Min 1x per month","1988","general elemantary","Male","244","0.243277830308922","0.216373616546014","0.27018204407183","3"
"Min 1x per month","1988","in school","Female","12","","","","3"
"Min 1x per month","1988","higher vocational","Male","70","0.220852810373109","0.174600857911406","0.267104762834813","3"
"Min 1x per month","1988","general elemantary","Female","307","0.156032837360024","0.139011379696312","0.173054295023735","3"
"Min 1x per month","1988","in school","Male","17","","","","3"
"Min 1x per month","1988","middle vocational","Female","413","0.177222560642035","0.161055253219751","0.193389868064318","3"
"Min 1x per month","1988","vocational + Abi","Male","47","0.344224673595219","0.268693743689654","0.419755603500785","3"
"Min 1x per month","1988","vocational + Abi","Female","25","","","","3"
"Min 1x per month","1988","middle vocational","Male","690","0.252031930748098","0.235255579506177","0.26880828199002","3"
"Min 1x per week","1988","in school","Male","8","","","","2"
"Min 1x per week","1988","in school","Female","6","","","","2"
"Min 1x per week","1988","inadequately","Male","39","0.125744816974783","0.0867694828057043","0.164720151143861","2"
"Min 1x per week","1988","inadequately","Female","56","0.107162248734917","0.077650221212006","0.136674276257829","2"
"Min 1x per week","1988","general elemantary","Male","109","0.0923625721624698","0.0742072058124729","0.110517938512467","2"
"Min 1x per week","1988","general elemantary","Female","168","0.0916745910461931","0.0781391879645877","0.105209994127798","2"
"Min 1x per week","1988","middle vocational","Male","202","0.0629974663215107","0.0536097464451603","0.0723851861978612","2"
"Min 1x per week","1988","middle vocational","Female","162","0.0652422205625285","0.0547865734577514","0.0756978676673056","2"
"Min 1x per week","1988","vocational + Abi","Male","15","","","","2"
"Min 1x per week","1988","vocational + Abi","Female","14","","","","2"
"Min 1x per week","1988","higher vocational","Male","16","","","","2"
"Min 1x per week","1988","higher vocational","Female","19","","","","2"
"Min 1x per week","1988","higher education","Male","19","","","","2"
"Min 1x per week","1988","higher education","Female","21","","","","2"
"Never","1988","inadequately","Male","65","0.291769126618757","0.238333268494325","0.34520498474319","5"
"Never","1988","inadequately","Female","132","0.318543662484107","0.274091246737067","0.362996078231146","5"
"Never","1988","higher vocational","Female","34","0.191351095454961","0.14029164394565","0.242410546964272","5"
"Never","1988","in school","Female","14","","","","5"
"Never","1988","general elemantary","Male","215","0.235506482407223","0.208899896797519","0.262113068016927","5"
"Never","1988","general elemantary","Female","522","0.340955327200791","0.318720582949038","0.363190071452545","5"
"Never","1988","higher education","Male","91","0.207865477812857","0.171141279493614","0.244589676132101","5"
"Never","1988","in school","Male","17","","","","5"
"Never","1988","higher education","Female","39","0.183847517959751","0.13378661124477","0.233908424674732","5"
"Never","1988","higher vocational","Male","54","0.202376711844978","0.157579804580461","0.247173619109495","5"
"Never","1988","middle vocational","Male","433","0.185487898772422","0.170469115192255","0.200506682352588","5"
"Never","1988","middle vocational","Female","461","0.250591916758539","0.232244297423212","0.268939536093865","5"
"Never","1988","vocational + Abi","Male","26","","","","5"
"Never","1988","vocational + Abi","Female","25","","","","5"
"Rarely","1988","vocational + Abi","Male","64","0.405339976907386","0.327290429693288","0.483389524121483","4"
"Rarely","1988","vocational + Abi","Female","53","0.484626554569787","0.394070022481746","0.575183086657828","4"
"Rarely","1988","higher vocational","Male","169","0.528060916261591","0.472399553333995","0.583722279189186","4"
"Rarely","1988","higher vocational","Female","129","0.545330339341448","0.480696718629044","0.609963960053851","4"
"Rarely","1988","higher education","Male","248","0.501175482235822","0.455924243347736","0.546426721123908","4"
"Rarely","1988","higher education","Female","121","0.523435976947452","0.458888899316366","0.587983054578538","4"
"Rarely","1988","in school","Male","46","0.479629522699561","0.375249825338735","0.584009220060387","4"
"Rarely","1988","in school","Female","41","0.598354345364615","0.485897104996969","0.710811585732261","4"
"Rarely","1988","inadequately","Male","103","0.337743567169103","0.282149003145935","0.393338131192271","4"
"Rarely","1988","inadequately","Female","138","0.389455564906506","0.34293130630789","0.435979823505122","4"
"Rarely","1988","general elemantary","Male","409","0.428853115121385","0.397819740796807","0.459886489445963","4"
"Rarely","1988","general elemantary","Female","749","0.411337244392992","0.388256050565921","0.434418438220062","4"
"Rarely","1988","middle vocational","Male","1248","0.499482704157969","0.480163111300546","0.518802297015393","4"
"Rarely","1988","middle vocational","Female","1107","0.506943302036898","0.485776018287082","0.528110585786714","4"
"Min 1x per month","1989","inadequately","Female","","","","","3"
"Min 1x per month","1989","higher vocational","Female","","","","","3"
"Min 1x per month","1989","inadequately","Male","","","","","3"
"Min 1x per month","1989","general elemantary","Male","","","","","3"
"Min 1x per month","1989","higher education","Male","","","","","3"
"Min 1x per month","1989","higher education","Female","","","","","3"
"Min 1x per month","1989","in school","Female","","","","","3"
"Min 1x per month","1989","general elemantary","Female","","","","","3"
"Min 1x per month","1989","higher vocational","Male","","","","","3"
"Min 1x per month","1989","in school","Male","","","","","3"
"Min 1x per month","1989","middle vocational","Male","","","","","3"
"Min 1x per month","1989","middle vocational","Female","","","","","3"
"Min 1x per month","1989","vocational + Abi","Male","","","","","3"
"Min 1x per month","1989","vocational + Abi","Female","","","","","3"
"Min 1x per week","1989","in school","Male","","","","","2"
"Min 1x per week","1989","in school","Female","","","","","2"
"Min 1x per week","1989","inadequately","Male","","","","","2"
"Min 1x per week","1989","inadequately","Female","","","","","2"
"Min 1x per week","1989","general elemantary","Male","","","","","2"
"Min 1x per week","1989","general elemantary","Female","","","","","2"
"Min 1x per week","1989","middle vocational","Male","","","","","2"
"Min 1x per week","1989","middle vocational","Female","","","","","2"
"Min 1x per week","1989","vocational + Abi","Male","","","","","2"
"Min 1x per week","1989","vocational + Abi","Female","","","","","2"
"Min 1x per week","1989","higher vocational","Male","","","","","2"
"Min 1x per week","1989","higher vocational","Female","","","","","2"
"Min 1x per week","1989","higher education","Male","","","","","2"
"Min 1x per week","1989","higher education","Female","","","","","2"
"Never","1989","higher vocational","Female","","","","","5"
"Never","1989","inadequately","Male","","","","","5"
"Never","1989","inadequately","Female","","","","","5"
"Never","1989","in school","Female","","","","","5"
"Never","1989","higher vocational","Male","","","","","5"
"Never","1989","higher education","Male","","","","","5"
"Never","1989","general elemantary","Male","","","","","5"
"Never","1989","general elemantary","Female","","","","","5"
"Never","1989","higher education","Female","","","","","5"
"Never","1989","middle vocational","Female","","","","","5"
"Never","1989","vocational + Abi","Male","","","","","5"
"Never","1989","vocational + Abi","Female","","","","","5"
"Never","1989","in school","Male","","","","","5"
"Never","1989","middle vocational","Male","","","","","5"
"Rarely","1989","in school","Male","","","","","4"
"Rarely","1989","in school","Female","","","","","4"
"Rarely","1989","inadequately","Male","","","","","4"
"Rarely","1989","inadequately","Female","","","","","4"
"Rarely","1989","general elemantary","Male","","","","","4"
"Rarely","1989","general elemantary","Female","","","","","4"
"Rarely","1989","middle vocational","Male","","","","","4"
"Rarely","1989","middle vocational","Female","","","","","4"
"Rarely","1989","vocational + Abi","Male","","","","","4"
"Rarely","1989","vocational + Abi","Female","","","","","4"
"Rarely","1989","higher vocational","Male","","","","","4"
"Rarely","1989","higher vocational","Female","","","","","4"
"Rarely","1989","higher education","Male","","","","","4"
"Rarely","1989","higher education","Female","","","","","4"
"Min 1x per month","1990","higher vocational","Female","10","","","","3"
"Min 1x per month","1990","inadequately","Male","1","","","","3"
"Min 1x per month","1990","inadequately","Female","","","","","3"
"Min 1x per month","1990","general elemantary","Male","46","0.338964834799855","0.259409695359504","0.418519974240205","3"
"Min 1x per month","1990","higher education","Male","148","0.324166605271117","0.281111552594683","0.367221657947551","3"
"Min 1x per month","1990","higher education","Female","162","0.302644857591371","0.263789169739887","0.341500545442855","3"
"Min 1x per month","1990","in school","Female","4","","","","3"
"Min 1x per month","1990","general elemantary","Female","72","0.162785668544734","0.125321156040158","0.20025018104931","3"
"Min 1x per month","1990","higher vocational","Male","71","0.286371489867901","0.22649904135711","0.346243938378692","3"
"Min 1x per month","1990","in school","Male","3","","","","3"
"Min 1x per month","1990","middle vocational","Male","426","0.350747347898203","0.323914670074833","0.377580025721573","3"
"Min 1x per month","1990","middle vocational","Female","308","0.232975140235599","0.210022354950124","0.255927925521073","3"
"Min 1x per month","1990","vocational + Abi","Male","14","","","","3"
"Min 1x per month","1990","vocational + Abi","Female","7","","","","3"
"Min 1x per week","1990","general elemantary","Male","24","","","","2"
"Min 1x per week","1990","general elemantary","Female","51","0.137272466612003","0.102348607857748","0.172196325366257","2"
"Min 1x per week","1990","middle vocational","Male","246","0.193070267735032","0.170876271379116","0.215264264090948","2"
"Min 1x per week","1990","middle vocational","Female","195","0.155981480231055","0.136280474835511","0.175682485626599","2"
"Min 1x per week","1990","vocational + Abi","Male","12","","","","2"
"Min 1x per week","1990","in school","Male","2","","","","2"
"Min 1x per week","1990","in school","Female","4","","","","2"
"Min 1x per week","1990","inadequately","Male","","","","","2"
"Min 1x per week","1990","inadequately","Female","","","","","2"
"Min 1x per week","1990","vocational + Abi","Female","6","","","","2"
"Min 1x per week","1990","higher vocational","Male","36","0.168189500114689","0.11865159093982","0.217727409289559","2"
"Min 1x per week","1990","higher vocational","Female","8","","","","2"
"Min 1x per week","1990","higher education","Male","92","0.193735119589","0.157380197881978","0.230090041296021","2"
"Min 1x per week","1990","higher education","Female","95","0.171539824954802","0.139655351631196","0.203424298278407","2"
"Never","1990","inadequately","Female","2","","","","5"
"Never","1990","general elemantary","Male","13","","","","5"
"Never","1990","higher education","Male","19","","","","5"
"Never","1990","inadequately","Male","","","","","5"
"Never","1990","higher vocational","Female","5","","","","5"
"Never","1990","higher vocational","Male","20","","","","5"
"Never","1990","in school","Female","","","","","5"
"Never","1990","higher education","Female","23","","","","5"
"Never","1990","general elemantary","Female","93","0.312230384844835","0.26520279195352","0.359257977736149","5"
"Never","1990","in school","Male","2","","","","5"
"Never","1990","middle vocational","Female","157","0.140989850323108","0.122093890557282","0.159885810088935","5"
"Never","1990","vocational + Abi","Male","","","","","5"
"Never","1990","vocational + Abi","Female","2","","","","5"
"Never","1990","middle vocational","Male","60","0.0674627316331653","0.0533592930461166","0.0815661702202139","5"
"Rarely","1990","in school","Male","13","","","","4"
"Rarely","1990","in school","Female","4","","","","4"
"Rarely","1990","inadequately","Male","3","","","","4"
"Rarely","1990","inadequately","Female","5","","","","4"
"Rarely","1990","general elemantary","Male","53","0.403261376322792","0.320816432770055","0.485706319875529","4"
"Rarely","1990","general elemantary","Female","157","0.387711479998429","0.338266060735694","0.437156899261164","4"
"Rarely","1990","middle vocational","Male","483","0.3887196527336","0.361310322852645","0.416128982614554","4"
"Rarely","1990","middle vocational","Female","643","0.470053529210238","0.442953763002652","0.497153295417824","4"
"Rarely","1990","vocational + Abi","Male","19","","","","4"
"Rarely","1990","vocational + Abi","Female","19","","","","4"
"Rarely","1990","higher vocational","Male","92","0.39567771815433","0.330914095380252","0.460441340928408","4"
"Rarely","1990","higher vocational","Female","15","","","","4"
"Rarely","1990","higher education","Male","195","0.434794681987151","0.389194623877316","0.480394740096986","4"
"Rarely","1990","higher education","Female","257","0.469498526382698","0.4272879422478","0.511709110517596","4"
"Min 1x per month","1991","inadequately","Male","","","","","3"
"Min 1x per month","1991","inadequately","Female","","","","","3"
"Min 1x per month","1991","general elemantary","Male","","","","","3"
"Min 1x per month","1991","higher vocational","Female","","","","","3"
"Min 1x per month","1991","higher education","Male","","","","","3"
"Min 1x per month","1991","higher education","Female","","","","","3"
"Min 1x per month","1991","in school","Female","","","","","3"
"Min 1x per month","1991","general elemantary","Female","","","","","3"
"Min 1x per month","1991","higher vocational","Male","","","","","3"
"Min 1x per month","1991","middle vocational","Male","","","","","3"
"Min 1x per month","1991","middle vocational","Female","","","","","3"
"Min 1x per month","1991","vocational + Abi","Male","","","","","3"
"Min 1x per month","1991","vocational + Abi","Female","","","","","3"
"Min 1x per month","1991","in school","Male","","","","","3"
"Min 1x per week","1991","general elemantary","Male","","","","","2"
"Min 1x per week","1991","general elemantary","Female","","","","","2"
"Min 1x per week","1991","middle vocational","Male","","","","","2"
"Min 1x per week","1991","middle vocational","Female","","","","","2"
"Min 1x per week","1991","vocational + Abi","Male","","","","","2"
"Min 1x per week","1991","in school","Male","","","","","2"
"Min 1x per week","1991","in school","Female","","","","","2"
"Min 1x per week","1991","inadequately","Male","","","","","2"
"Min 1x per week","1991","inadequately","Female","","","","","2"
"Min 1x per week","1991","vocational + Abi","Female","","","","","2"
"Min 1x per week","1991","higher vocational","Male","","","","","2"
"Min 1x per week","1991","higher vocational","Female","","","","","2"
"Min 1x per week","1991","higher education","Male","","","","","2"
"Min 1x per week","1991","higher education","Female","","","","","2"
"Never","1991","inadequately","Female","","","","","5"
"Never","1991","higher vocational","Female","","","","","5"
"Never","1991","general elemantary","Male","","","","","5"
"Never","1991","higher education","Female","","","","","5"
"Never","1991","inadequately","Male","","","","","5"
"Never","1991","higher education","Male","","","","","5"
"Never","1991","in school","Female","","","","","5"
"Never","1991","higher vocational","Male","","","","","5"
"Never","1991","general elemantary","Female","","","","","5"
"Never","1991","in school","Male","","","","","5"
"Never","1991","middle vocational","Male","","","","","5"
"Never","1991","middle vocational","Female","","","","","5"
"Never","1991","vocational + Abi","Male","","","","","5"
"Never","1991","vocational + Abi","Female","","","","","5"
"Rarely","1991","in school","Male","","","","","4"
"Rarely","1991","in school","Female","","","","","4"
"Rarely","1991","inadequately","Male","","","","","4"
"Rarely","1991","inadequately","Female","","","","","4"
"Rarely","1991","general elemantary","Male","","","","","4"
"Rarely","1991","general elemantary","Female","","","","","4"
"Rarely","1991","middle vocational","Male","","","","","4"
"Rarely","1991","middle vocational","Female","","","","","4"
"Rarely","1991","vocational + Abi","Male","","","","","4"
"Rarely","1991","vocational + Abi","Female","","","","","4"
"Rarely","1991","higher vocational","Male","","","","","4"
"Rarely","1991","higher vocational","Female","","","","","4"
"Rarely","1991","higher education","Male","","","","","4"
"Rarely","1991","higher education","Female","","","","","4"
"Min 1x per month","1992","in school","Female","30","0.330920070912526","0.23528720470118","0.426552937123873","3"
"Min 1x per month","1992","higher education","Male","252","0.265700839255327","0.23700226154073","0.294399416969924","3"
"Min 1x per month","1992","higher education","Female","184","0.243691837330682","0.21278113506108","0.274602539600283","3"
"Min 1x per month","1992","inadequately","Male","82","0.292945201445234","0.236865258683368","0.349025144207099","3"
"Min 1x per month","1992","inadequately","Female","90","0.21700447984096","0.175284273706271","0.25872468597565","3"
"Min 1x per month","1992","general elemantary","Male","294","0.267142593647569","0.239283466067228","0.29500172122791","3"
"Min 1x per month","1992","general elemantary","Female","441","0.213009435741069","0.194136778103285","0.231882093378854","3"
"Min 1x per month","1992","higher vocational","Female","65","0.230267201474421","0.180326710794732","0.280207692154109","3"
"Min 1x per month","1992","in school","Male","28","","","","3"
