"plh0206i04","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Part Time","college entrance qualification","153","0.108341784760947","0.0919313274892907","0.124752242032604"
"4 on scale 1-7","2005","Part Time","Other degree","18","","",""
"4 on scale 1-7","2005","Part Time","no degree/no degree yet","14","","",""
"4 on scale 1-7","2005","Not Working","lower secondary degree","309","0.0898104715071125","0.0806754328932073","0.0989455101210177"
"4 on scale 1-7","2005","Not Working","secondary school degree","146","0.0951806048995635","0.0804372627041095","0.109923947095017"
"4 on scale 1-7","2005","Not Working","college entrance qualification","116","0.0912549168492605","0.0752266552373766","0.107283178461144"
"4 on scale 1-7","2005","Not Working","Other degree","49","0.112165314103272","0.0838459013109895","0.140484726895554"
"4 on scale 1-7","2005","Not Working","no degree/no degree yet","88","0.112383663355262","0.0890530585540679","0.135714268156457"
"5 on scale 1-7","2005","Full Time","lower secondary degree","295","0.152887219503497","0.137123007649946","0.168651431357048"
"5 on scale 1-7","2005","Full Time","secondary school degree","494","0.163199774779446","0.149710256481499","0.176689293077393"
"5 on scale 1-7","2005","Full Time","college entrance qualification","533","0.222999034739571","0.206899517551414","0.239098551927727"
"5 on scale 1-7","2005","Full Time","Other degree","57","0.167300750407254","0.129969244434531","0.204632256379976"
"5 on scale 1-7","2005","Full Time","no degree/no degree yet","5","","",""
"5 on scale 1-7","2005","Part Time","lower secondary degree","215","0.149660125500812","0.130349512068612","0.168970738933013"
"5 on scale 1-7","2005","Part Time","secondary school degree","263","0.190390823383271","0.171225052620002","0.209556594146539"
"5 on scale 1-7","2005","Part Time","college entrance qualification","259","0.174067965671995","0.154048380944275","0.194087550399715"
"5 on scale 1-7","2005","Part Time","Other degree","35","0.108480295616254","0.0706064754960057","0.146354115736503"
"5 on scale 1-7","2005","Part Time","no degree/no degree yet","27","","",""
"5 on scale 1-7","2005","Not Working","lower secondary degree","609","0.157504896833908","0.14586600305152","0.169143790616296"
"5 on scale 1-7","2005","Not Working","secondary school degree","254","0.155189941146933","0.13699912907887","0.173380753214997"
"5 on scale 1-7","2005","Not Working","college entrance qualification","236","0.193450474525872","0.171464907640791","0.215436041410954"
"5 on scale 1-7","2005","Not Working","Other degree","76","0.134321038697561","0.103719775533797","0.164922301861325"
"5 on scale 1-7","2005","Not Working","no degree/no degree yet","122","0.164014811029656","0.136661960832397","0.191367661226914"
"6 on scale 1-7","2005","Full Time","lower secondary degree","622","0.284458442703505","0.264695896448589","0.304220988958421"
"6 on scale 1-7","2005","Full Time","secondary school degree","1016","0.354364601293835","0.336904586682964","0.371824615904707"
"6 on scale 1-7","2005","Full Time","college entrance qualification","969","0.363566144345709","0.34496160438","0.382170684311419"
"6 on scale 1-7","2005","Full Time","Other degree","114","0.305112439499476","0.259058190512203","0.35116668848675"
"6 on scale 1-7","2005","Full Time","no degree/no degree yet","18","","",""
"6 on scale 1-7","2005","Part Time","lower secondary degree","405","0.295589595144419","0.270889183123494","0.320290007165344"
"6 on scale 1-7","2005","Part Time","secondary school degree","547","0.331699577273626","0.308715667970123","0.35468348657713"
"6 on scale 1-7","2005","Part Time","college entrance qualification","507","0.372572717010882","0.347045074668669","0.398100359353096"
"6 on scale 1-7","2005","Part Time","Other degree","69","0.297052615828817","0.241401188287195","0.352704043370439"
"6 on scale 1-7","2005","Part Time","no degree/no degree yet","46","0.387011878888725","0.305748154079534","0.468275603697915"
"6 on scale 1-7","2005","Not Working","lower secondary degree","1153","0.301204685920192","0.286546276897975","0.315863094942408"
"6 on scale 1-7","2005","Not Working","secondary school degree","468","0.317317273792843","0.293934443424052","0.340700104161635"
"6 on scale 1-7","2005","Not Working","college entrance qualification","434","0.339124326782306","0.312774570437631","0.36547408312698"
"6 on scale 1-7","2005","Not Working","Other degree","123","0.244836724709898","0.206249138499731","0.283424310920065"
"6 on scale 1-7","2005","Not Working","no degree/no degree yet","210","0.25971937542493","0.227329287442243","0.292109463407618"
"7 Strongly agree","2005","Full Time","lower secondary degree","863","0.438163955572224","0.416429979848198","0.459897931296251"
"7 Strongly agree","2005","Full Time","secondary school degree","1065","0.370325275783573","0.352698390520671","0.387952161046474"
"7 Strongly agree","2005","Full Time","college entrance qualification","757","0.296799014576186","0.279129625090259","0.314468404062113"
"7 Strongly agree","2005","Full Time","Other degree","173","0.411575836394369","0.362354583645973","0.460797089142765"
"7 Strongly agree","2005","Full Time","no degree/no degree yet","24","","",""
"7 Strongly agree","2005","Part Time","lower secondary degree","557","0.442749789061991","0.415862250427822","0.469637327696159"
"7 Strongly agree","2005","Part Time","secondary school degree","601","0.37076179355102","0.347183053108008","0.394340533994032"
"7 Strongly agree","2005","Part Time","college entrance qualification","411","0.296427005661543","0.272314799601561","0.320539211721526"
"7 Strongly agree","2005","Part Time","Other degree","129","0.481278713785205","0.420428295072498","0.542129132497913"
"7 Strongly agree","2005","Part Time","no degree/no degree yet","47","0.326230376639199","0.24800881895677","0.404451934321628"
"7 Strongly agree","2005","Not Working","lower secondary degree","1517","0.398034580647046","0.382394926106342","0.413674235187751"
"7 Strongly agree","2005","Not Working","secondary school degree","599","0.390152083820067","0.365646305400246","0.414657862239888"
"7 Strongly agree","2005","Not Working","college entrance qualification","414","0.350523715924166","0.323966802329054","0.377080629519277"
"7 Strongly agree","2005","Not Working","Other degree","212","0.466851534215554","0.422079958589636","0.511623109841471"
"7 Strongly agree","2005","Not Working","no degree/no degree yet","243","0.399518096849972","0.363337148066288","0.435699045633656"
"1 Strongly disagree","2006","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2006","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2006","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2006","Full Time","Other degree","","","",""
"1 Strongly disagree","2006","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2006","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2006","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2006","Part Time","Other degree","","","",""
"1 Strongly disagree","2006","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2006","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2006","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2006","Not Working","Other degree","","","",""
"1 Strongly disagree","2006","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2006","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2006","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2006","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2006","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2006","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2006","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2006","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2006","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2006","Full Time","Other degree","","","",""
"4 on scale 1-7","2006","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2006","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2006","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2006","Part Time","Other degree","","","",""
"4 on scale 1-7","2006","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2006","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2006","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2006","Not Working","Other degree","","","",""
"4 on scale 1-7","2006","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2006","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2006","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2006","Full Time","Other degree","","","",""
"5 on scale 1-7","2006","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2006","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2006","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2006","Part Time","Other degree","","","",""
"5 on scale 1-7","2006","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2006","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2006","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2006","Not Working","Other degree","","","",""
"5 on scale 1-7","2006","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2006","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2006","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2006","Full Time","Other degree","","","",""
"6 on scale 1-7","2006","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2006","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2006","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2006","Part Time","Other degree","","","",""
"6 on scale 1-7","2006","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2006","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2006","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2006","Not Working","Other degree","","","",""
"6 on scale 1-7","2006","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2006","Full Time","secondary school degree","","","",""
"7 Strongly agree","2006","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2006","Full Time","Other degree","","","",""
"7 Strongly agree","2006","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2006","Part Time","secondary school degree","","","",""
"7 Strongly agree","2006","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2006","Part Time","Other degree","","","",""
"7 Strongly agree","2006","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2006","Not Working","secondary school degree","","","",""
"7 Strongly agree","2006","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2006","Not Working","Other degree","","","",""
"7 Strongly agree","2006","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2007","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2007","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2007","Full Time","Other degree","","","",""
"1 Strongly disagree","2007","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2007","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2007","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2007","Part Time","Other degree","","","",""
"1 Strongly disagree","2007","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2007","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2007","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2007","Not Working","Other degree","","","",""
"1 Strongly disagree","2007","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2007","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2007","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2007","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2007","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2007","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2007","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2007","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2007","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2007","Full Time","Other degree","","","",""
"4 on scale 1-7","2007","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2007","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2007","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2007","Part Time","Other degree","","","",""
"4 on scale 1-7","2007","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2007","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2007","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2007","Not Working","Other degree","","","",""
"4 on scale 1-7","2007","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2007","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2007","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2007","Full Time","Other degree","","","",""
"5 on scale 1-7","2007","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2007","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2007","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2007","Part Time","Other degree","","","",""
"5 on scale 1-7","2007","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2007","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2007","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2007","Not Working","Other degree","","","",""
"5 on scale 1-7","2007","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2007","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2007","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2007","Full Time","Other degree","","","",""
"6 on scale 1-7","2007","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2007","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2007","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2007","Part Time","Other degree","","","",""
"6 on scale 1-7","2007","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2007","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2007","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2007","Not Working","Other degree","","","",""
"6 on scale 1-7","2007","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2007","Full Time","secondary school degree","","","",""
"7 Strongly agree","2007","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2007","Full Time","Other degree","","","",""
"7 Strongly agree","2007","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2007","Part Time","secondary school degree","","","",""
"7 Strongly agree","2007","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2007","Part Time","Other degree","","","",""
"7 Strongly agree","2007","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2007","Not Working","secondary school degree","","","",""
"7 Strongly agree","2007","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2007","Not Working","Other degree","","","",""
"7 Strongly agree","2007","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2008","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2008","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2008","Full Time","Other degree","","","",""
"1 Strongly disagree","2008","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2008","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2008","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2008","Part Time","Other degree","","","",""
"1 Strongly disagree","2008","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2008","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2008","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2008","Not Working","Other degree","","","",""
"1 Strongly disagree","2008","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2008","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2008","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2008","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2008","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2008","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2008","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2008","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2008","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2008","Full Time","Other degree","","","",""
"4 on scale 1-7","2008","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2008","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2008","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2008","Part Time","Other degree","","","",""
"4 on scale 1-7","2008","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2008","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2008","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2008","Not Working","Other degree","","","",""
"4 on scale 1-7","2008","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2008","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2008","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2008","Full Time","Other degree","","","",""
"5 on scale 1-7","2008","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2008","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2008","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2008","Part Time","Other degree","","","",""
"5 on scale 1-7","2008","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2008","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2008","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2008","Not Working","Other degree","","","",""
