"plh0206i04","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","35","0.0203043131733492","0.0131999541097548","0.0274086722369435"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","32","0.0139101046661916","0.0082487464194933","0.0195714629128899"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","51","0.0220389767308317","0.0163081384331008","0.0277698150285626"
"4 on scale 1-7","2005","(0) in school","80","0.119718967144185","0.0948007798387349","0.144637154449635"
"4 on scale 1-7","2005","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","167","0.100123095816973","0.0864672755332742","0.113778916100672"
"4 on scale 1-7","2005","(1c) basic vocational qualification","429","0.0810430548219893","0.073964647983621","0.0881214616603575"
"4 on scale 1-7","2005","(2b) intermediate general qualification","62","0.10389599103948","0.0790424992045486","0.128749482874412"
"4 on scale 1-7","2005","(2a) intermediate vocational","409","0.085672121778911","0.0777511357707416","0.0935931077870803"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","72","0.0806401844826693","0.0617131295934513","0.0995672393718874"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","141","0.0960385081218115","0.0811968364091457","0.110880179834477"
"4 on scale 1-7","2005","(3a) lower tertiary education","138","0.0893342024378134","0.0755467007202987","0.103121704155328"
"4 on scale 1-7","2005","(3b) higher tertiary education","233","0.0919593991326444","0.0806793143381448","0.103239483927144"
"5 on scale 1-7","2005","(0) in school","120","0.183292821814242","0.153594616309255","0.212991027319229"
"5 on scale 1-7","2005","(1a) inadequately completed","32","0.125822335745363","0.0840374583226809","0.167607213168046"
"5 on scale 1-7","2005","(1b) general elementary school","318","0.160343705141828","0.143650649668557","0.177036760615099"
"5 on scale 1-7","2005","(1c) basic vocational qualification","874","0.150859711210363","0.141576325470386","0.160143096950339"
"5 on scale 1-7","2005","(2b) intermediate general qualification","104","0.173843297371433","0.142974550469653","0.204712044273214"
"5 on scale 1-7","2005","(2a) intermediate vocational","792","0.164310132921293","0.153822843695705","0.17479742214688"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","197","0.290204062453326","0.258655249357378","0.321752875549274"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","266","0.175215288693559","0.156066493519631","0.194364083867487"
"5 on scale 1-7","2005","(3a) lower tertiary education","283","0.165068435430156","0.147122973503314","0.183013897356999"
"5 on scale 1-7","2005","(3b) higher tertiary education","495","0.195326001125196","0.179850251964593","0.210801750285799"
"6 on scale 1-7","2005","(0) in school","216","0.305443904290856","0.270089486647613","0.3407983219341"
"6 on scale 1-7","2005","(1a) inadequately completed","58","0.270672590552467","0.21469376076325","0.326651420341684"
"6 on scale 1-7","2005","(1b) general elementary school","509","0.274650339397157","0.254344409562567","0.294956269231748"
"6 on scale 1-7","2005","(1c) basic vocational qualification","1791","0.29789594449533","0.286033803737436","0.309758085253224"
"6 on scale 1-7","2005","(2b) intermediate general qualification","179","0.297386933643604","0.260153948107728","0.33461991917948"
"6 on scale 1-7","2005","(2a) intermediate vocational","1626","0.344466258568737","0.331017587456453","0.357914929681021"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","280","0.303527693915547","0.271567043124455","0.33548834470664"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","531","0.361815611880279","0.337610789923251","0.386020433837307"
"6 on scale 1-7","2005","(3a) lower tertiary education","618","0.367501446499497","0.344196050908285","0.390806842090708"
"6 on scale 1-7","2005","(3b) higher tertiary education","899","0.347891636311262","0.329298889840337","0.366484382782186"
"7 Strongly agree","2005","(0) in school","201","0.344753466742812","0.308271270083634","0.381235663401991"
"7 Strongly agree","2005","(1a) inadequately completed","113","0.447416137924314","0.384769851889806","0.510062423958822"
"7 Strongly agree","2005","(1b) general elementary school","778","0.409334252052573","0.386964094534847","0.431704409570299"
"7 Strongly agree","2005","(1c) basic vocational qualification","2393","0.426485996443714","0.413658129751093","0.439313863136335"
"7 Strongly agree","2005","(2b) intermediate general qualification","215","0.388374245865419","0.348675489423215","0.428073002307623"
"7 Strongly agree","2005","(2a) intermediate vocational","1810","0.374026511129005","0.360332279571342","0.387720742686668"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","210","0.281800873385882","0.250528695314347","0.313073051457417"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","521","0.328590636304385","0.304931088383247","0.352250184225524"
"7 Strongly agree","2005","(3a) lower tertiary education","553","0.350766644240493","0.327698814322426","0.37383447415856"
"7 Strongly agree","2005","(3b) higher tertiary education","823","0.336147941449565","0.317707872128964","0.354588010770166"
"1 Strongly disagree","2006","(0) in school","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","(0) in school","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","(0) in school","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","(0) in school","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","(0) in school","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","(0) in school","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","(0) in school","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","(1b) general elementary school","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","(0) in school","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","(0) in school","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2007","(0) in school","","","",""
"3 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2007","(0) in school","","","",""
"4 on scale 1-7","2007","(1a) inadequately completed","","","",""
"4 on scale 1-7","2007","(1b) general elementary school","","","",""
"4 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2007","(0) in school","","","",""
"5 on scale 1-7","2007","(1a) inadequately completed","","","",""
"5 on scale 1-7","2007","(1b) general elementary school","","","",""
"5 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2007","(0) in school","","","",""
"6 on scale 1-7","2007","(1a) inadequately completed","","","",""
"6 on scale 1-7","2007","(1b) general elementary school","","","",""
"6 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"7 Strongly agree","2007","(0) in school","","","",""
"7 Strongly agree","2007","(1a) inadequately completed","","","",""
"7 Strongly agree","2007","(1b) general elementary school","","","",""
"7 Strongly agree","2007","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2007","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2007","(2a) intermediate vocational","","","",""
"7 Strongly agree","2007","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2007","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2007","(3a) lower tertiary education","","","",""
"7 Strongly agree","2007","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2008","(0) in school","","","",""
"1 Strongly disagree","2008","(1a) inadequately completed","","","",""
"1 Strongly disagree","2008","(1b) general elementary school","","","",""
"1 Strongly disagree","2008","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2008","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2008","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2008","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2008","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2008","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2008","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2008","(0) in school","","","",""
"2 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2008","(0) in school","","","",""
"3 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2008","(0) in school","","","",""
"4 on scale 1-7","2008","(1a) inadequately completed","","","",""
"4 on scale 1-7","2008","(1b) general elementary school","","","",""
"4 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2008","(0) in school","","","",""
"5 on scale 1-7","2008","(1a) inadequately completed","","","",""
"5 on scale 1-7","2008","(1b) general elementary school","","","",""
"5 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","(0) in school","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","(0) in school","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","(1b) general elementary school","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","(0) in school","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","(0) in school","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","(0) in school","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","(0) in school","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","(0) in school","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","(0) in school","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","(0) in school","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","(1b) general elementary school","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","(0) in school","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","","","",""
"1 Strongly disagree","2010","(1c) basic vocational qualification","48","0.0109058583299633","0.00782405993098768","0.013987656728939"
"1 Strongly disagree","2010","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2010","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","(0) in school","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","46","0.0108839209934498","0.00780518956072893","0.0139626524261707"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","(2a) intermediate vocational","31","0.00987918842019542","0.00684220579326336","0.0129161710471275"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2010","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2010","(0) in school","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","102","0.0265867795161332","0.0218132790238103","0.0313602800084562"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","(2a) intermediate vocational","100","0.0227903879346273","0.0182078369807203","0.0273729388885343"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","39","0.041677176503099","0.0306597638928859","0.0526945891133121"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","31","0.0273843207994738","0.0191253851628747","0.035643256436073"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","43","0.015170635815393","0.0102043434206159","0.0201369282101701"
"4 on scale 1-7","2010","(0) in school","32","0.122923642183642","0.0836855066343534","0.162161777732931"
"4 on scale 1-7","2010","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","(1b) general elementary school","108","0.0869532737769388","0.0712955952729368","0.102610952280941"
"4 on scale 1-7","2010","(1c) basic vocational qualification","382","0.095780751026645","0.087048394123902","0.104513107929388"
"4 on scale 1-7","2010","(2b) intermediate general qualification","38","0.10613614830005","0.0760641064774156","0.136208190122685"
"4 on scale 1-7","2010","(2a) intermediate vocational","366","0.0932060216195636","0.0842788501219943","0.102133193117133"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","56","0.0991782539831316","0.0762351616392988","0.122121346326964"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","108","0.0958263275038512","0.0795991530628332","0.112053501944869"
"4 on scale 1-7","2010","(3a) lower tertiary education","123","0.0839045442669604","0.0698742891724348","0.097934799361486"
"4 on scale 1-7","2010","(3b) higher tertiary education","224","0.0936218134718081","0.08178613533021","0.105457491613406"
"5 on scale 1-7","2010","(0) in school","65","0.26496874588046","0.212230925207732","0.317706566553189"
"5 on scale 1-7","2010","(1a) inadequately completed","","","",""
