"plh0206i04","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2007","Rural Area","Female","","","","","5"
"6 on scale 1-7","2007","Rural Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Female","","","","","6"
"6 on scale 1-7","2007","Rural Area","Female","","","","","6"
"7 Strongly agree","2007","Urban Area","Male","","","","","7"
"7 Strongly agree","2007","Urban Area","Female","","","","","7"
"7 Strongly agree","2007","Rural Area","Male","","","","","7"
"7 Strongly agree","2007","Rural Area","Female","","","","","7"
"1 Strongly disagree","2008","Urban Area","Female","","","","","1"
"1 Strongly disagree","2008","Rural Area","Male","","","","","1"
"1 Strongly disagree","2008","Urban Area","Male","","","","","1"
"1 Strongly disagree","2008","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Female","","","","","3"
"4 on scale 1-7","2008","Urban Area","Female","","","","","4"
"4 on scale 1-7","2008","Rural Area","Male","","","","","4"
"4 on scale 1-7","2008","Urban Area","Male","","","","","4"
"4 on scale 1-7","2008","Rural Area","Female","","","","","4"
"5 on scale 1-7","2008","Rural Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Female","","","","","5"
"5 on scale 1-7","2008","Rural Area","Female","","","","","5"
"6 on scale 1-7","2008","Urban Area","Female","","","","","6"
"6 on scale 1-7","2008","Rural Area","Female","","","","","6"
"6 on scale 1-7","2008","Urban Area","Male","","","","","6"
"6 on scale 1-7","2008","Rural Area","Male","","","","","6"
"7 Strongly agree","2008","Urban Area","Male","","","","","7"
"7 Strongly agree","2008","Urban Area","Female","","","","","7"
"7 Strongly agree","2008","Rural Area","Male","","","","","7"
"7 Strongly agree","2008","Rural Area","Female","","","","","7"
"1 Strongly disagree","2009","Urban Area","Female","","","","","1"
"1 Strongly disagree","2009","Rural Area","Male","","","","","1"
"1 Strongly disagree","2009","Rural Area","Female","","","","","1"
"1 Strongly disagree","2009","Urban Area","Male","","","","","1"
"2 on scale 1-7 ","2009","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2009","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2009","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2009","Urban Area","Male","","","","","2"
"3 on scale 1-7 ","2009","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2009","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2009","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2009","Rural Area","Female","","","","","3"
"4 on scale 1-7","2009","Urban Area","Female","","","","","4"
"4 on scale 1-7","2009","Rural Area","Male","","","","","4"
"4 on scale 1-7","2009","Urban Area","Male","","","","","4"
"4 on scale 1-7","2009","Rural Area","Female","","","","","4"
"5 on scale 1-7","2009","Urban Area","Male","","","","","5"
"5 on scale 1-7","2009","Rural Area","Male","","","","","5"
"5 on scale 1-7","2009","Urban Area","Female","","","","","5"
"5 on scale 1-7","2009","Rural Area","Female","","","","","5"
"6 on scale 1-7","2009","Urban Area","Female","","","","","6"
"6 on scale 1-7","2009","Urban Area","Male","","","","","6"
"6 on scale 1-7","2009","Rural Area","Male","","","","","6"
"6 on scale 1-7","2009","Rural Area","Female","","","","","6"
"7 Strongly agree","2009","Urban Area","Male","","","","","7"
"7 Strongly agree","2009","Urban Area","Female","","","","","7"
"7 Strongly agree","2009","Rural Area","Male","","","","","7"
"7 Strongly agree","2009","Rural Area","Female","","","","","7"
"1 Strongly disagree","2010","Urban Area","Male","31","0.00837271135972295","0.00589850155257916","0.0108469211668667","1"
"1 Strongly disagree","2010","Urban Area","Female","38","0.00580576126035818","0.00385103020228001","0.00776049231843635","1"
"1 Strongly disagree","2010","Rural Area","Male","17","","","","1"
"1 Strongly disagree","2010","Rural Area","Female","29","","","","1"
"2 on scale 1-7 ","2010","Urban Area","Male","54","0.0128117416945062","0.0097579929110857","0.0158654904779267","2"
"2 on scale 1-7 ","2010","Urban Area","Female","58","0.0111828181034825","0.00847726888888534","0.0138883673180797","2"
"2 on scale 1-7 ","2010","Rural Area","Male","18","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Female","30","0.0144522385845019","0.0101219997913367","0.0187824773776671","2"
"3 on scale 1-7 ","2010","Urban Area","Male","120","0.0268194369588824","0.022432607304187","0.0312062666135779","3"
"3 on scale 1-7 ","2010","Urban Area","Female","141","0.0256925216235234","0.0216217832692106","0.0297632599778361","3"
"3 on scale 1-7 ","2010","Rural Area","Female","73","0.0246474029864288","0.0190217640811598","0.0302730418916977","3"
"3 on scale 1-7 ","2010","Rural Area","Male","53","0.0200495400963031","0.0147905713329018","0.0253085088597043","3"
"4 on scale 1-7","2010","Urban Area","Female","543","0.0998671747189819","0.0921530529977976","0.107581296440166","4"
"4 on scale 1-7","2010","Rural Area","Male","232","0.0852574169838504","0.0747798159587039","0.0957350180089968","4"
"4 on scale 1-7","2010","Urban Area","Male","443","0.0938610019898603","0.0859420222234261","0.101779981756294","4"
"4 on scale 1-7","2010","Rural Area","Female","272","0.0947742769371635","0.0841468254698735","0.105401728404453","4"
"5 on scale 1-7","2010","Urban Area","Male","1002","0.192052831205604","0.181356592953477","0.202749069457731","5"
"5 on scale 1-7","2010","Rural Area","Male","504","0.177634107600541","0.163294342167772","0.19197387303331","5"
"5 on scale 1-7","2010","Urban Area","Female","1094","0.172050238146449","0.16233951801766","0.181760958275237","5"
"5 on scale 1-7","2010","Rural Area","Female","484","0.159445471954623","0.146162523466572","0.172728420442674","5"
"6 on scale 1-7","2010","Urban Area","Male","1797","0.328474404380708","0.315721436037456","0.34122737272396","6"
"6 on scale 1-7","2010","Urban Area","Female","1840","0.301648171092796","0.28983927526689","0.313457066918701","6"
"6 on scale 1-7","2010","Rural Area","Male","973","0.350479184373775","0.332578321126353","0.368380047621197","6"
"6 on scale 1-7","2010","Rural Area","Female","993","0.317974956528407","0.301078249787965","0.33487166326885","6"
"7 Strongly agree","2010","Urban Area","Male","1763","0.337607872410717","0.324767042509459","0.350448702311974","7"
"7 Strongly agree","2010","Urban Area","Female","2089","0.38375331505441","0.371241360052063","0.396265270056756","7"
"7 Strongly agree","2010","Rural Area","Male","932","0.353882876552109","0.335942493027633","0.371823260076586","7"
"7 Strongly agree","2010","Rural Area","Female","1037","0.374197570674415","0.356639590615604","0.391755550733227","7"
"1 Strongly disagree","2011","Urban Area","Male","","","","","1"
"1 Strongly disagree","2011","Urban Area","Female","","","","","1"
"1 Strongly disagree","2011","Rural Area","Male","","","","","1"
"1 Strongly disagree","2011","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Female","","","","","3"
"4 on scale 1-7","2011","Urban Area","Male","","","","","4"
"4 on scale 1-7","2011","Urban Area","Female","","","","","4"
"4 on scale 1-7","2011","Rural Area","Male","","","","","4"
"4 on scale 1-7","2011","Rural Area","Female","","","","","4"
"5 on scale 1-7","2011","Rural Area","Male","","","","","5"
"5 on scale 1-7","2011","Urban Area","Female","","","","","5"
"5 on scale 1-7","2011","Urban Area","Male","","","","","5"
"5 on scale 1-7","2011","Rural Area","Female","","","","","5"
"6 on scale 1-7","2011","Urban Area","Male","","","","","6"
"6 on scale 1-7","2011","Urban Area","Female","","","","","6"
"6 on scale 1-7","2011","Rural Area","Male","","","","","6"
"6 on scale 1-7","2011","Rural Area","Female","","","","","6"
"7 Strongly agree","2011","Urban Area","Male","","","","","7"
"7 Strongly agree","2011","Urban Area","Female","","","","","7"
"7 Strongly agree","2011","Rural Area","Male","","","","","7"
"7 Strongly agree","2011","Rural Area","Female","","","","","7"
"1 Strongly disagree","2012","Urban Area","Male","","","","","1"
"1 Strongly disagree","2012","Urban Area","Female","","","","","1"
"1 Strongly disagree","2012","Rural Area","Male","","","","","1"
"1 Strongly disagree","2012","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2012","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2012","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2012","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2012","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2012","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2012","Rural Area","Female","","","","","3"
"4 on scale 1-7","2012","Urban Area","Male","","","","","4"
"4 on scale 1-7","2012","Urban Area","Female","","","","","4"
"4 on scale 1-7","2012","Rural Area","Male","","","","","4"
"4 on scale 1-7","2012","Rural Area","Female","","","","","4"
"5 on scale 1-7","2012","Urban Area","Male","","","","","5"
"5 on scale 1-7","2012","Urban Area","Female","","","","","5"
"5 on scale 1-7","2012","Rural Area","Male","","","","","5"
"5 on scale 1-7","2012","Rural Area","Female","","","","","5"
"6 on scale 1-7","2012","Urban Area","Male","","","","","6"
"6 on scale 1-7","2012","Urban Area","Female","","","","","6"
"6 on scale 1-7","2012","Rural Area","Male","","","","","6"
"6 on scale 1-7","2012","Rural Area","Female","","","","","6"
"7 Strongly agree","2012","Urban Area","Male","","","","","7"
"7 Strongly agree","2012","Urban Area","Female","","","","","7"
"7 Strongly agree","2012","Rural Area","Male","","","","","7"
"7 Strongly agree","2012","Rural Area","Female","","","","","7"
"1 Strongly disagree","2013","Urban Area","Male","","","","","1"
"1 Strongly disagree","2013","Urban Area","Female","","","","","1"
"1 Strongly disagree","2013","Rural Area","Male","","","","","1"
"1 Strongly disagree","2013","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2013","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2013","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2013","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2013","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2013","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2013","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2013","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2013","Urban Area","Female","","","","","3"
"4 on scale 1-7","2013","Urban Area","Male","","","","","4"
"4 on scale 1-7","2013","Urban Area","Female","","","","","4"
"4 on scale 1-7","2013","Rural Area","Male","","","","","4"
"4 on scale 1-7","2013","Rural Area","Female","","","","","4"
"5 on scale 1-7","2013","Urban Area","Male","","","","","5"
"5 on scale 1-7","2013","Rural Area","Male","","","","","5"
"5 on scale 1-7","2013","Urban Area","Female","","","","","5"
"5 on scale 1-7","2013","Rural Area","Female","","","","","5"
"6 on scale 1-7","2013","Urban Area","Male","","","","","6"
"6 on scale 1-7","2013","Urban Area","Female","","","","","6"
"6 on scale 1-7","2013","Rural Area","Male","","","","","6"
"6 on scale 1-7","2013","Rural Area","Female","","","","","6"
"7 Strongly agree","2013","Urban Area","Male","","","","","7"
"7 Strongly agree","2013","Urban Area","Female","","","","","7"
"7 Strongly agree","2013","Rural Area","Male","","","","","7"
"7 Strongly agree","2013","Rural Area","Female","","","","","7"
"1 Strongly disagree","2014","Urban Area","Male","","","","","1"
"1 Strongly disagree","2014","Urban Area","Female","","","","","1"
"1 Strongly disagree","2014","Rural Area","Male","","","","","1"
"1 Strongly disagree","2014","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Female","","","","","3"
"4 on scale 1-7","2014","Urban Area","Male","","","","","4"
"4 on scale 1-7","2014","Rural Area","Female","","","","","4"
"4 on scale 1-7","2014","Urban Area","Female","","","","","4"
"4 on scale 1-7","2014","Rural Area","Male","","","","","4"
"5 on scale 1-7","2014","Urban Area","Female","","","","","5"
"5 on scale 1-7","2014","Urban Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Female","","","","","5"
"6 on scale 1-7","2014","Urban Area","Male","","","","","6"
"6 on scale 1-7","2014","Urban Area","Female","","","","","6"
"6 on scale 1-7","2014","Rural Area","Male","","","","","6"
"6 on scale 1-7","2014","Rural Area","Female","","","","","6"
"7 Strongly agree","2014","Urban Area","Male","","","","","7"
"7 Strongly agree","2014","Urban Area","Female","","","","","7"
"7 Strongly agree","2014","Rural Area","Male","","","","","7"
"7 Strongly agree","2014","Rural Area","Female","","","","","7"
"1 Strongly disagree","2015","Urban Area","Male","48","0.00677994410274914","0.0049880012341125","0.00857188697138579","1"
"1 Strongly disagree","2015","Urban Area","Female","79","0.00924329628665508","0.0073241950688636","0.0111623975044465","1"
"1 Strongly disagree","2015","Rural Area","Male","31","0.00591266932283062","0.0036066541471547","0.00821868449850655","1"
"1 Strongly disagree","2015","Rural Area","Female","39","0.00721334604023427","0.00484123824379445","0.00958545383667409","1"
"2 on scale 1-7 ","2015","Urban Area","Male","68","0.00653815951256251","0.00477824442961018","0.00829807459551485","2"
"2 on scale 1-7 ","2015","Urban Area","Female","100","0.010462965614627","0.00842242915255717","0.0125035020766968","2"
"2 on scale 1-7 ","2015","Rural Area","Female","62","0.0151981193563812","0.0117688039350478","0.0186274347777147","2"
"2 on scale 1-7 ","2015","Rural Area","Male","30","0.00707913306360352","0.00455736318577603","0.00960090294143101","2"
"3 on scale 1-7 ","2015","Urban Area","Male","159","0.018374808925674","0.0154420752533326","0.0213075425980154","3"
"3 on scale 1-7 ","2015","Rural Area","Male","84","0.0176818978100864","0.0137177612419671","0.0216460343782057","3"
"3 on scale 1-7 ","2015","Urban Area","Female","245","0.0257645589167926","0.0225873611232895","0.0289417567102957","3"
"3 on scale 1-7 ","2015","Rural Area","Female","105","0.0226016938660026","0.0184354531631575","0.0267679345688478","3"
"4 on scale 1-7","2015","Urban Area","Male","621","0.0799728516186567","0.0740496028245661","0.0858961004127472","4"
"4 on scale 1-7","2015","Rural Area","Female","423","0.0864537754043686","0.0785761501405338","0.0943314006682035","4"
"4 on scale 1-7","2015","Urban Area","Female","796","0.0851357789203981","0.0795390365911183","0.0907325212496778","4"
"4 on scale 1-7","2015","Rural Area","Male","335","0.0721393177068062","0.0643574203643532","0.0799212150492592","4"
"5 on scale 1-7","2015","Urban Area","Male","1414","0.17729172956761","0.1689519315562","0.185631527579019","5"
"5 on scale 1-7","2015","Urban Area","Female","1494","0.172980536642563","0.165395504606119","0.180565568679007","5"
"5 on scale 1-7","2015","Rural Area","Male","726","0.184153708624856","0.172494944856185","0.195812472393527","5"
"5 on scale 1-7","2015","Rural Area","Female","798","0.149017196414951","0.139035217259654","0.158999175570248","5"
"6 on scale 1-7","2015","Rural Area","Female","1643","0.347004044963311","0.333660826808556","0.360347263118066","6"
"6 on scale 1-7","2015","Urban Area","Male","2828","0.371963947468785","0.361409607630888","0.382518287306683","6"
"6 on scale 1-7","2015","Urban Area","Female","3142","0.331522185976283","0.322081561304056","0.340962810648509","6"
"6 on scale 1-7","2015","Rural Area","Male","1506","0.348454372930265","0.334122482713061","0.362786263147468","6"
"7 Strongly agree","2015","Rural Area","Female","1819","0.372511823954751","0.358959590420415","0.386064057489087","7"
"7 Strongly agree","2015","Urban Area","Male","2918","0.339078558803963","0.328741108204848","0.349416009403078","7"
"7 Strongly agree","2015","Urban Area","Female","3696","0.364890677642682","0.355236693927769","0.374544661357594","7"
"7 Strongly agree","2015","Rural Area","Male","1534","0.364578900541552","0.350101697099574","0.379056103983531","7"
"1 Strongly disagree","2016","Urban Area","Male","8","","","","1"
"1 Strongly disagree","2016","Urban Area","Female","5","","","","1"
"1 Strongly disagree","2016","Rural Area","Male","2","","","","1"
"1 Strongly disagree","2016","Rural Area","Female","2","","","","1"
"2 on scale 1-7 ","2016","Urban Area","Female","3","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Female","2","","","","2"
"2 on scale 1-7 ","2016","Urban Area","Male","5","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Male","2","","","","2"
"3 on scale 1-7 ","2016","Urban Area","Male","5","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Male","4","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Female","1","","","","3"
"3 on scale 1-7 ","2016","Urban Area","Female","2","","","","3"
"4 on scale 1-7","2016","Urban Area","Male","18","","","","4"
"4 on scale 1-7","2016","Rural Area","Female","5","","","","4"
"4 on scale 1-7","2016","Urban Area","Female","15","","","","4"
"4 on scale 1-7","2016","Rural Area","Male","14","","","","4"
"5 on scale 1-7","2016","Urban Area","Male","51","0.0584495386828391","0.0477451406407984","0.0691539367248798","5"
"5 on scale 1-7","2016","Urban Area","Female","29","","","","5"
"5 on scale 1-7","2016","Rural Area","Male","26","","","","5"
"5 on scale 1-7","2016","Rural Area","Female","17","","","","5"
"6 on scale 1-7","2016","Urban Area","Male","193","0.154883871400356","0.138375235145205","0.171392507655506","6"
"6 on scale 1-7","2016","Urban Area","Female","90","0.120382553497716","0.101917245241242","0.138847861754189","6"
"6 on scale 1-7","2016","Rural Area","Female","34","0.165521906031659","0.132169734857257","0.198874077206062","6"
"6 on scale 1-7","2016","Rural Area","Male","58","0.0854775469777037","0.0669838369196723","0.103971257035735","6"
"7 Strongly agree","2016","Urban Area","Male","1565","0.70975608389083","0.689045801041273","0.730466366740387","7"
"7 Strongly agree","2016","Rural Area","Female","416","0.745789662457738","0.706715139488204","0.784864185427272","7"
"7 Strongly agree","2016","Urban Area","Female","1049","0.668125089367966","0.6414046269143","0.694845551821633","7"
"7 Strongly agree","2016","Rural Area","Male","772","0.834877825384331","0.810318581270032","0.859437069498631","7"
"1 Strongly disagree","2017","Urban Area","Male","6","","","","1"
"1 Strongly disagree","2017","Urban Area","Female","","","","","1"
"1 Strongly disagree","2017","Rural Area","Male","2","","","","1"
"1 Strongly disagree","2017","Rural Area","Female","2","","","","1"
"2 on scale 1-7 ","2017","Urban Area","Male","1","","","","2"
"2 on scale 1-7 ","2017","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2017","Rural Area","Female","1","","","","2"
"2 on scale 1-7 ","2017","Urban Area","Female","3","","","","2"
"3 on scale 1-7 ","2017","Urban Area","Male","5","","","","3"
"3 on scale 1-7 ","2017","Urban Area","Female","5","","","","3"
"3 on scale 1-7 ","2017","Rural Area","Male","2","","","","3"
"3 on scale 1-7 ","2017","Rural Area","Female","1","","","","3"
"4 on scale 1-7","2017","Urban Area","Male","17","","","","4"
"4 on scale 1-7","2017","Urban Area","Female","10","","","","4"
"4 on scale 1-7","2017","Rural Area","Male","3","","","","4"
"4 on scale 1-7","2017","Rural Area","Female","1","","","","4"
"5 on scale 1-7","2017","Urban Area","Male","48","0.0447896365792649","0.0330671219521192","0.0565121512064106","5"
"5 on scale 1-7","2017","Urban Area","Female","21","","","","5"
"5 on scale 1-7","2017","Rural Area","Male","8","","","","5"
"5 on scale 1-7","2017","Rural Area","Female","9","","","","5"
"6 on scale 1-7","2017","Urban Area","Male","139","0.12837888450752","0.109420856024373","0.147336912990668","6"
"6 on scale 1-7","2017","Urban Area","Female","112","0.149198993484212","0.125818018996952","0.172579967971472","6"
"6 on scale 1-7","2017","Rural Area","Female","33","0.0866329293535491","0.056237077657354","0.117028781049744","6"
"6 on scale 1-7","2017","Rural Area","Male","44","0.106716450631901","0.0782528899435815","0.135180011320221","6"
"7 Strongly agree","2017","Urban Area","Male","980","0.802336798833701","0.779767203667875","0.824906393999526","7"
"7 Strongly agree","2017","Urban Area","Female","741","0.810182802579329","0.784447756365948","0.835917848792709","7"
"7 Strongly agree","2017","Rural Area","Male","393","0.859542025075113","0.827509908779882","0.891574141370344","7"
"7 Strongly agree","2017","Rural Area","Female","282","0.889658178261505","0.855802477717181","0.923513878805829","7"
"1 Strongly disagree","2018","Rural Area","Female","","","","","1"
"1 Strongly disagree","2018","Urban Area","Male","","","","","1"
"1 Strongly disagree","2018","Urban Area","Female","2","","","","1"
"1 Strongly disagree","2018","Rural Area","Male","1","","","","1"
"2 on scale 1-7 ","2018","Rural Area","Female","1","","","","2"
"2 on scale 1-7 ","2018","Urban Area","Male","1","","","","2"
"2 on scale 1-7 ","2018","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","Female","1","","","","2"
"3 on scale 1-7 ","2018","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","Male","1","","","","3"
"3 on scale 1-7 ","2018","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","Female","1","","","","3"
"4 on scale 1-7","2018","Rural Area","Female","","","","","4"
"4 on scale 1-7","2018","Urban Area","Male","","","","","4"
"4 on scale 1-7","2018","Urban Area","Female","","","","","4"
"4 on scale 1-7","2018","Rural Area","Male","2","","","","4"
