"plh0206i04","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","Full Time","in school","2","","",""
"6 on scale 1-7","2005","Full Time","inadequately","14","","",""
"6 on scale 1-7","2005","Full Time","general elemantary","174","0.298826863132666","0.260675682879583","0.336978043385749"
"6 on scale 1-7","2005","Full Time","middle vocational","1255","0.311578639438477","0.296878356447399","0.326278922429555"
"6 on scale 1-7","2005","Full Time","vocational + Abi","181","0.368442378836078","0.327296872728742","0.409587884943414"
"6 on scale 1-7","2005","Full Time","higher vocational","292","0.371149816142323","0.337004342438606","0.405295289846039"
"6 on scale 1-7","2005","Full Time","higher education","843","0.368200433347877","0.348195572307852","0.388205294387902"
"6 on scale 1-7","2005","Part Time","in school","34","0.386039264811962","0.288652819688392","0.483425709935533"
"6 on scale 1-7","2005","Part Time","inadequately","9","","",""
"6 on scale 1-7","2005","Part Time","general elemantary","140","0.290970461869226","0.251037960751585","0.330902962986867"
"6 on scale 1-7","2005","Part Time","middle vocational","821","0.313484051547994","0.295313673229726","0.331654429866262"
"6 on scale 1-7","2005","Part Time","vocational + Abi","113","0.382438281653493","0.329191426291437","0.435685137015549"
"6 on scale 1-7","2005","Part Time","higher vocational","110","0.274947546380048","0.226992356851134","0.322902735908962"
"6 on scale 1-7","2005","Part Time","higher education","355","0.400662609286165","0.369185246140926","0.432139972431404"
"6 on scale 1-7","2005","Not Working","in school","178","0.287106152017076","0.249262276825705","0.324950027208447"
"6 on scale 1-7","2005","Not Working","inadequately","31","0.18014706396404","0.11823164647636","0.24206248145172"
"6 on scale 1-7","2005","Not Working","general elemantary","368","0.268029504467259","0.244384400142208","0.291674608792311"
"6 on scale 1-7","2005","Not Working","middle vocational","1256","0.317951167918611","0.303388186393516","0.332514149443706"
"6 on scale 1-7","2005","Not Working","vocational + Abi","98","0.340142593310208","0.285043496717281","0.395241689903135"
"6 on scale 1-7","2005","Not Working","higher vocational","142","0.323101209169777","0.280224528989634","0.365977889349921"
"6 on scale 1-7","2005","Not Working","higher education","319","0.297446558845301","0.269127735169096","0.325765382521505"
"7 Strongly agree","2005","Full Time","in school","1","","",""
"7 Strongly agree","2005","Full Time","inadequately","23","","",""
"7 Strongly agree","2005","Full Time","general elemantary","227","0.422720800909993","0.381548485678147","0.46389311614184"
"7 Strongly agree","2005","Full Time","middle vocational","1552","0.414283469087093","0.398648132631125","0.429918805543061"
"7 Strongly agree","2005","Full Time","vocational + Abi","166","0.278737491010407","0.240492417311251","0.316982564709562"
"7 Strongly agree","2005","Full Time","higher vocational","249","0.304769333938077","0.272235517333185","0.337303150542969"
"7 Strongly agree","2005","Full Time","higher education","682","0.315330958454579","0.296058932122085","0.334602984787073"
"7 Strongly agree","2005","Part Time","in school","26","","",""
"7 Strongly agree","2005","Part Time","inadequately","19","","",""
"7 Strongly agree","2005","Part Time","general elemantary","219","0.434539441626733","0.39095959911288","0.478119284140587"
"7 Strongly agree","2005","Part Time","middle vocational","952","0.396929943138147","0.37776657941649","0.416093306859803"
"7 Strongly agree","2005","Part Time","vocational + Abi","103","0.311862845993909","0.261106257484356","0.362619434503462"
"7 Strongly agree","2005","Part Time","higher vocational","131","0.435601239491684","0.382345851466438","0.48885662751693"
"7 Strongly agree","2005","Part Time","higher education","301","0.30814114188763","0.278482118450483","0.337800165324777"
"7 Strongly agree","2005","Not Working","in school","172","0.355246903089536","0.315213382184728","0.395280423994343"
"7 Strongly agree","2005","Not Working","inadequately","67","0.522878358010925","0.442408705697904","0.603348010323946"
"7 Strongly agree","2005","Not Working","general elemantary","530","0.385322839522015","0.359342844763433","0.411302834280597"
"7 Strongly agree","2005","Not Working","middle vocational","1537","0.39445799622263","0.379174072190146","0.409741920255114"
"7 Strongly agree","2005","Not Working","vocational + Abi","104","0.369984956714586","0.31383409649666","0.426135816932512"
"7 Strongly agree","2005","Not Working","higher vocational","185","0.387554252275436","0.342886915817344","0.432221588733527"
"7 Strongly agree","2005","Not Working","higher education","393","0.418371517842277","0.387812813233324","0.44893022245123"
"1 Strongly disagree","2006","Full Time","in school","","","",""
"1 Strongly disagree","2006","Full Time","inadequately","","","",""
"1 Strongly disagree","2006","Full Time","general elemantary","","","",""
"1 Strongly disagree","2006","Full Time","middle vocational","","","",""
"1 Strongly disagree","2006","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2006","Full Time","higher vocational","","","",""
"1 Strongly disagree","2006","Full Time","higher education","","","",""
"1 Strongly disagree","2006","Part Time","in school","","","",""
"1 Strongly disagree","2006","Part Time","inadequately","","","",""
"1 Strongly disagree","2006","Part Time","general elemantary","","","",""
"1 Strongly disagree","2006","Part Time","middle vocational","","","",""
"1 Strongly disagree","2006","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2006","Part Time","higher vocational","","","",""
"1 Strongly disagree","2006","Part Time","higher education","","","",""
"1 Strongly disagree","2006","Not Working","in school","","","",""
"1 Strongly disagree","2006","Not Working","inadequately","","","",""
"1 Strongly disagree","2006","Not Working","general elemantary","","","",""
"1 Strongly disagree","2006","Not Working","middle vocational","","","",""
"1 Strongly disagree","2006","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2006","Not Working","higher vocational","","","",""
"1 Strongly disagree","2006","Not Working","higher education","","","",""
"2 on scale 1-7 ","2006","Full Time","in school","","","",""
"2 on scale 1-7 ","2006","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2006","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2006","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","higher education","","","",""
"2 on scale 1-7 ","2006","Part Time","in school","","","",""
"2 on scale 1-7 ","2006","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2006","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2006","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","higher education","","","",""
"2 on scale 1-7 ","2006","Not Working","in school","","","",""
"2 on scale 1-7 ","2006","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2006","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2006","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","higher education","","","",""
"3 on scale 1-7 ","2006","Full Time","in school","","","",""
"3 on scale 1-7 ","2006","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2006","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2006","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","higher education","","","",""
"3 on scale 1-7 ","2006","Part Time","in school","","","",""
"3 on scale 1-7 ","2006","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2006","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2006","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2006","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2006","Part Time","higher education","","","",""
"3 on scale 1-7 ","2006","Not Working","in school","","","",""
"3 on scale 1-7 ","2006","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2006","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2006","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2006","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2006","Not Working","higher education","","","",""
"4 on scale 1-7","2006","Full Time","in school","","","",""
"4 on scale 1-7","2006","Full Time","inadequately","","","",""
"4 on scale 1-7","2006","Full Time","general elemantary","","","",""
"4 on scale 1-7","2006","Full Time","middle vocational","","","",""
"4 on scale 1-7","2006","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2006","Full Time","higher vocational","","","",""
"4 on scale 1-7","2006","Full Time","higher education","","","",""
"4 on scale 1-7","2006","Part Time","in school","","","",""
"4 on scale 1-7","2006","Part Time","inadequately","","","",""
"4 on scale 1-7","2006","Part Time","general elemantary","","","",""
"4 on scale 1-7","2006","Part Time","middle vocational","","","",""
"4 on scale 1-7","2006","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2006","Part Time","higher vocational","","","",""
"4 on scale 1-7","2006","Part Time","higher education","","","",""
"4 on scale 1-7","2006","Not Working","in school","","","",""
"4 on scale 1-7","2006","Not Working","inadequately","","","",""
"4 on scale 1-7","2006","Not Working","general elemantary","","","",""
"4 on scale 1-7","2006","Not Working","middle vocational","","","",""
"4 on scale 1-7","2006","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2006","Not Working","higher vocational","","","",""
"4 on scale 1-7","2006","Not Working","higher education","","","",""
"5 on scale 1-7","2006","Full Time","in school","","","",""
"5 on scale 1-7","2006","Full Time","inadequately","","","",""
"5 on scale 1-7","2006","Full Time","general elemantary","","","",""
"5 on scale 1-7","2006","Full Time","middle vocational","","","",""
"5 on scale 1-7","2006","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2006","Full Time","higher vocational","","","",""
"5 on scale 1-7","2006","Full Time","higher education","","","",""
"5 on scale 1-7","2006","Part Time","in school","","","",""
"5 on scale 1-7","2006","Part Time","inadequately","","","",""
"5 on scale 1-7","2006","Part Time","general elemantary","","","",""
"5 on scale 1-7","2006","Part Time","middle vocational","","","",""
"5 on scale 1-7","2006","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2006","Part Time","higher vocational","","","",""
"5 on scale 1-7","2006","Part Time","higher education","","","",""
"5 on scale 1-7","2006","Not Working","in school","","","",""
"5 on scale 1-7","2006","Not Working","inadequately","","","",""
"5 on scale 1-7","2006","Not Working","general elemantary","","","",""
"5 on scale 1-7","2006","Not Working","middle vocational","","","",""
"5 on scale 1-7","2006","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2006","Not Working","higher vocational","","","",""
"5 on scale 1-7","2006","Not Working","higher education","","","",""
"6 on scale 1-7","2006","Full Time","in school","","","",""
"6 on scale 1-7","2006","Full Time","inadequately","","","",""
"6 on scale 1-7","2006","Full Time","general elemantary","","","",""
"6 on scale 1-7","2006","Full Time","middle vocational","","","",""
"6 on scale 1-7","2006","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2006","Full Time","higher vocational","","","",""
"6 on scale 1-7","2006","Full Time","higher education","","","",""
"6 on scale 1-7","2006","Part Time","in school","","","",""
"6 on scale 1-7","2006","Part Time","inadequately","","","",""
"6 on scale 1-7","2006","Part Time","general elemantary","","","",""
"6 on scale 1-7","2006","Part Time","middle vocational","","","",""
"6 on scale 1-7","2006","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2006","Part Time","higher vocational","","","",""
"6 on scale 1-7","2006","Part Time","higher education","","","",""
"6 on scale 1-7","2006","Not Working","in school","","","",""
"6 on scale 1-7","2006","Not Working","inadequately","","","",""
"6 on scale 1-7","2006","Not Working","general elemantary","","","",""
"6 on scale 1-7","2006","Not Working","middle vocational","","","",""
"6 on scale 1-7","2006","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2006","Not Working","higher vocational","","","",""
"6 on scale 1-7","2006","Not Working","higher education","","","",""
"7 Strongly agree","2006","Full Time","in school","","","",""
"7 Strongly agree","2006","Full Time","inadequately","","","",""
"7 Strongly agree","2006","Full Time","general elemantary","","","",""
"7 Strongly agree","2006","Full Time","middle vocational","","","",""
"7 Strongly agree","2006","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2006","Full Time","higher vocational","","","",""
"7 Strongly agree","2006","Full Time","higher education","","","",""
"7 Strongly agree","2006","Part Time","in school","","","",""
"7 Strongly agree","2006","Part Time","inadequately","","","",""
"7 Strongly agree","2006","Part Time","general elemantary","","","",""
"7 Strongly agree","2006","Part Time","middle vocational","","","",""
"7 Strongly agree","2006","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2006","Part Time","higher vocational","","","",""
"7 Strongly agree","2006","Part Time","higher education","","","",""
"7 Strongly agree","2006","Not Working","in school","","","",""
"7 Strongly agree","2006","Not Working","inadequately","","","",""
"7 Strongly agree","2006","Not Working","general elemantary","","","",""
"7 Strongly agree","2006","Not Working","middle vocational","","","",""
"7 Strongly agree","2006","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2006","Not Working","higher vocational","","","",""
"7 Strongly agree","2006","Not Working","higher education","","","",""
"1 Strongly disagree","2007","Full Time","in school","","","",""
"1 Strongly disagree","2007","Full Time","inadequately","","","",""
"1 Strongly disagree","2007","Full Time","general elemantary","","","",""
"1 Strongly disagree","2007","Full Time","middle vocational","","","",""
"1 Strongly disagree","2007","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2007","Full Time","higher vocational","","","",""
"1 Strongly disagree","2007","Full Time","higher education","","","",""
"1 Strongly disagree","2007","Part Time","in school","","","",""
"1 Strongly disagree","2007","Part Time","inadequately","","","",""
"1 Strongly disagree","2007","Part Time","general elemantary","","","",""
"1 Strongly disagree","2007","Part Time","middle vocational","","","",""
"1 Strongly disagree","2007","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2007","Part Time","higher vocational","","","",""
"1 Strongly disagree","2007","Part Time","higher education","","","",""
"1 Strongly disagree","2007","Not Working","in school","","","",""
"1 Strongly disagree","2007","Not Working","inadequately","","","",""
"1 Strongly disagree","2007","Not Working","general elemantary","","","",""
"1 Strongly disagree","2007","Not Working","middle vocational","","","",""
"1 Strongly disagree","2007","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2007","Not Working","higher vocational","","","",""
"1 Strongly disagree","2007","Not Working","higher education","","","",""
"2 on scale 1-7 ","2007","Full Time","in school","","","",""
"2 on scale 1-7 ","2007","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2007","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2007","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2007","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2007","Full Time","higher education","","","",""
"2 on scale 1-7 ","2007","Part Time","in school","","","",""
"2 on scale 1-7 ","2007","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2007","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2007","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2007","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2007","Part Time","higher education","","","",""
"2 on scale 1-7 ","2007","Not Working","in school","","","",""
"2 on scale 1-7 ","2007","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2007","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2007","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2007","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2007","Not Working","higher education","","","",""
"3 on scale 1-7 ","2007","Full Time","in school","","","",""
"3 on scale 1-7 ","2007","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2007","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2007","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2007","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2007","Full Time","higher education","","","",""
"3 on scale 1-7 ","2007","Part Time","in school","","","",""
"3 on scale 1-7 ","2007","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2007","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2007","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2007","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2007","Part Time","higher education","","","",""
"3 on scale 1-7 ","2007","Not Working","in school","","","",""
"3 on scale 1-7 ","2007","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2007","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2007","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2007","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2007","Not Working","higher education","","","",""
"4 on scale 1-7","2007","Full Time","in school","","","",""
"4 on scale 1-7","2007","Full Time","inadequately","","","",""
"4 on scale 1-7","2007","Full Time","general elemantary","","","",""
"4 on scale 1-7","2007","Full Time","middle vocational","","","",""
"4 on scale 1-7","2007","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2007","Full Time","higher vocational","","","",""
"4 on scale 1-7","2007","Full Time","higher education","","","",""
"4 on scale 1-7","2007","Part Time","in school","","","",""
"4 on scale 1-7","2007","Part Time","inadequately","","","",""
"4 on scale 1-7","2007","Part Time","general elemantary","","","",""
"4 on scale 1-7","2007","Part Time","middle vocational","","","",""
"4 on scale 1-7","2007","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2007","Part Time","higher vocational","","","",""
"4 on scale 1-7","2007","Part Time","higher education","","","",""
"4 on scale 1-7","2007","Not Working","in school","","","",""
"4 on scale 1-7","2007","Not Working","inadequately","","","",""
"4 on scale 1-7","2007","Not Working","general elemantary","","","",""
"4 on scale 1-7","2007","Not Working","middle vocational","","","",""
"4 on scale 1-7","2007","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2007","Not Working","higher vocational","","","",""
"4 on scale 1-7","2007","Not Working","higher education","","","",""
"5 on scale 1-7","2007","Full Time","in school","","","",""
"5 on scale 1-7","2007","Full Time","inadequately","","","",""
"5 on scale 1-7","2007","Full Time","general elemantary","","","",""
"5 on scale 1-7","2007","Full Time","middle vocational","","","",""
"5 on scale 1-7","2007","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2007","Full Time","higher vocational","","","",""
"5 on scale 1-7","2007","Full Time","higher education","","","",""
"5 on scale 1-7","2007","Part Time","in school","","","",""
"5 on scale 1-7","2007","Part Time","inadequately","","","",""
"5 on scale 1-7","2007","Part Time","general elemantary","","","",""
"5 on scale 1-7","2007","Part Time","middle vocational","","","",""
"5 on scale 1-7","2007","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2007","Part Time","higher vocational","","","",""
"5 on scale 1-7","2007","Part Time","higher education","","","",""
"5 on scale 1-7","2007","Not Working","in school","","","",""
"5 on scale 1-7","2007","Not Working","inadequately","","","",""
"5 on scale 1-7","2007","Not Working","general elemantary","","","",""
"5 on scale 1-7","2007","Not Working","middle vocational","","","",""
"5 on scale 1-7","2007","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2007","Not Working","higher vocational","","","",""
"5 on scale 1-7","2007","Not Working","higher education","","","",""
"6 on scale 1-7","2007","Full Time","in school","","","",""
"6 on scale 1-7","2007","Full Time","inadequately","","","",""
"6 on scale 1-7","2007","Full Time","general elemantary","","","",""
"6 on scale 1-7","2007","Full Time","middle vocational","","","",""
"6 on scale 1-7","2007","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2007","Full Time","higher vocational","","","",""
"6 on scale 1-7","2007","Full Time","higher education","","","",""
"6 on scale 1-7","2007","Part Time","in school","","","",""
