"plh0206i04","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2007","Employed","general elemantary","","","","","6"
"6 on scale 1-7","2007","Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","Employed","higher vocational","","","","","6"
"6 on scale 1-7","2007","Employed","higher education","","","","","6"
"6 on scale 1-7","2007","Not Employed","in school","","","","","6"
"6 on scale 1-7","2007","Not Employed","inadequately","","","","","6"
"6 on scale 1-7","2007","Not Employed","general elemantary","","","","","6"
"6 on scale 1-7","2007","Not Employed","middle vocational","","","","","6"
"6 on scale 1-7","2007","Not Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","Not Employed","higher vocational","","","","","6"
"7 Strongly agree","2007","Not Employed","in school","","","","","7"
"7 Strongly agree","2007","Not Employed","inadequately","","","","","7"
"7 Strongly agree","2007","Not Employed","general elemantary","","","","","7"
"7 Strongly agree","2007","Not Employed","middle vocational","","","","","7"
"7 Strongly agree","2007","Not Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2007","Not Employed","higher vocational","","","","","7"
"7 Strongly agree","2007","Not Employed","higher education","","","","","7"
"7 Strongly agree","2007","Employed","in school","","","","","7"
"7 Strongly agree","2007","Employed","inadequately","","","","","7"
"7 Strongly agree","2007","Employed","general elemantary","","","","","7"
"7 Strongly agree","2007","Employed","middle vocational","","","","","7"
"7 Strongly agree","2007","Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2007","Employed","higher vocational","","","","","7"
"7 Strongly agree","2007","Employed","higher education","","","","","7"
"1 Strongly disagree","2008","Not Employed","in school","","","","","1"
"1 Strongly disagree","2008","Not Employed","inadequately","","","","","1"
"1 Strongly disagree","2008","Not Employed","general elemantary","","","","","1"
"1 Strongly disagree","2008","Not Employed","middle vocational","","","","","1"
"1 Strongly disagree","2008","Employed","in school","","","","","1"
"1 Strongly disagree","2008","Employed","inadequately","","","","","1"
"1 Strongly disagree","2008","Not Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","Not Employed","higher vocational","","","","","1"
"1 Strongly disagree","2008","Not Employed","higher education","","","","","1"
"1 Strongly disagree","2008","Employed","general elemantary","","","","","1"
"1 Strongly disagree","2008","Employed","middle vocational","","","","","1"
"1 Strongly disagree","2008","Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","Employed","higher vocational","","","","","1"
"1 Strongly disagree","2008","Employed","higher education","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","in school","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","higher education","","","","","2"
"2 on scale 1-7 ","2008","Employed","in school","","","","","2"
"2 on scale 1-7 ","2008","Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2008","Employed","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","Employed","higher education","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","higher vocational","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","in school","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","inadequately","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","higher education","","","","","3"
"3 on scale 1-7 ","2008","Employed","in school","","","","","3"
"3 on scale 1-7 ","2008","Employed","inadequately","","","","","3"
"3 on scale 1-7 ","2008","Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","Employed","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","Employed","higher education","","","","","3"
"4 on scale 1-7","2008","Not Employed","in school","","","","","4"
"4 on scale 1-7","2008","Not Employed","inadequately","","","","","4"
"4 on scale 1-7","2008","Not Employed","general elemantary","","","","","4"
"4 on scale 1-7","2008","Not Employed","middle vocational","","","","","4"
"4 on scale 1-7","2008","Not Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","Not Employed","higher vocational","","","","","4"
"4 on scale 1-7","2008","Not Employed","higher education","","","","","4"
"4 on scale 1-7","2008","Employed","in school","","","","","4"
"4 on scale 1-7","2008","Employed","inadequately","","","","","4"
"4 on scale 1-7","2008","Employed","general elemantary","","","","","4"
"4 on scale 1-7","2008","Employed","middle vocational","","","","","4"
"4 on scale 1-7","2008","Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","Employed","higher vocational","","","","","4"
"4 on scale 1-7","2008","Employed","higher education","","","","","4"
"5 on scale 1-7","2008","Not Employed","general elemantary","","","","","5"
"5 on scale 1-7","2008","Not Employed","middle vocational","","","","","5"
"5 on scale 1-7","2008","Not Employed","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","Not Employed","higher vocational","","","","","5"
"5 on scale 1-7","2008","Not Employed","higher education","","","","","5"
"5 on scale 1-7","2008","Employed","in school","","","","","5"
"5 on scale 1-7","2008","Employed","inadequately","","","","","5"
"5 on scale 1-7","2008","Employed","general elemantary","","","","","5"
"5 on scale 1-7","2008","Not Employed","in school","","","","","5"
"5 on scale 1-7","2008","Not Employed","inadequately","","","","","5"
"5 on scale 1-7","2008","Employed","middle vocational","","","","","5"
"5 on scale 1-7","2008","Employed","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","Employed","higher vocational","","","","","5"
"5 on scale 1-7","2008","Employed","higher education","","","","","5"
"6 on scale 1-7","2008","Not Employed","in school","","","","","6"
"6 on scale 1-7","2008","Not Employed","inadequately","","","","","6"
"6 on scale 1-7","2008","Not Employed","general elemantary","","","","","6"
"6 on scale 1-7","2008","Not Employed","middle vocational","","","","","6"
"6 on scale 1-7","2008","Not Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","Not Employed","higher vocational","","","","","6"
"6 on scale 1-7","2008","Not Employed","higher education","","","","","6"
"6 on scale 1-7","2008","Employed","in school","","","","","6"
"6 on scale 1-7","2008","Employed","inadequately","","","","","6"
"6 on scale 1-7","2008","Employed","general elemantary","","","","","6"
"6 on scale 1-7","2008","Employed","middle vocational","","","","","6"
"6 on scale 1-7","2008","Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","Employed","higher vocational","","","","","6"
"6 on scale 1-7","2008","Employed","higher education","","","","","6"
"7 Strongly agree","2008","Employed","higher education","","","","","7"
"7 Strongly agree","2008","Not Employed","higher vocational","","","","","7"
"7 Strongly agree","2008","Not Employed","higher education","","","","","7"
"7 Strongly agree","2008","Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2008","Employed","higher vocational","","","","","7"
"7 Strongly agree","2008","Employed","in school","","","","","7"
"7 Strongly agree","2008","Employed","inadequately","","","","","7"
"7 Strongly agree","2008","Employed","middle vocational","","","","","7"
"7 Strongly agree","2008","Employed","general elemantary","","","","","7"
"7 Strongly agree","2008","Not Employed","in school","","","","","7"
"7 Strongly agree","2008","Not Employed","inadequately","","","","","7"
"7 Strongly agree","2008","Not Employed","general elemantary","","","","","7"
"7 Strongly agree","2008","Not Employed","middle vocational","","","","","7"
"7 Strongly agree","2008","Not Employed","vocational + Abi","","","","","7"
"1 Strongly disagree","2009","Not Employed","in school","","","","","1"
"1 Strongly disagree","2009","Not Employed","inadequately","","","","","1"
"1 Strongly disagree","2009","Not Employed","general elemantary","","","","","1"
"1 Strongly disagree","2009","Not Employed","middle vocational","","","","","1"
