"plh0206i04","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2006","no migration background","Male","","","",""
"3 on scale 1-7 ","2006","no migration background","Female","","","",""
"3 on scale 1-7 ","2006","direct migration background","Male","","","",""
"3 on scale 1-7 ","2006","direct migration background","Female","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"4 on scale 1-7","2006","no migration background","Male","","","",""
"4 on scale 1-7","2006","no migration background","Female","","","",""
"4 on scale 1-7","2006","direct migration background","Male","","","",""
"4 on scale 1-7","2006","direct migration background","Female","","","",""
"4 on scale 1-7","2006","indirect migration background","Male","","","",""
"4 on scale 1-7","2006","indirect migration background","Female","","","",""
"5 on scale 1-7","2006","no migration background","Male","","","",""
"5 on scale 1-7","2006","no migration background","Female","","","",""
"5 on scale 1-7","2006","direct migration background","Male","","","",""
"5 on scale 1-7","2006","direct migration background","Female","","","",""
"5 on scale 1-7","2006","indirect migration background","Male","","","",""
"5 on scale 1-7","2006","indirect migration background","Female","","","",""
"6 on scale 1-7","2006","no migration background","Male","","","",""
"6 on scale 1-7","2006","no migration background","Female","","","",""
"6 on scale 1-7","2006","direct migration background","Male","","","",""
"6 on scale 1-7","2006","direct migration background","Female","","","",""
"6 on scale 1-7","2006","indirect migration background","Male","","","",""
"6 on scale 1-7","2006","indirect migration background","Female","","","",""
"7 Strongly agree","2006","no migration background","Male","","","",""
"7 Strongly agree","2006","no migration background","Female","","","",""
"7 Strongly agree","2006","direct migration background","Male","","","",""
"7 Strongly agree","2006","direct migration background","Female","","","",""
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","","","",""
"1 Strongly disagree","2009","no migration background","Female","","","",""
"1 Strongly disagree","2009","direct migration background","Male","","","",""
"1 Strongly disagree","2009","direct migration background","Female","","","",""
"1 Strongly disagree","2009","indirect migration background","Male","","","",""
"1 Strongly disagree","2009","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2009","no migration background","Male","","","",""
"2 on scale 1-7 ","2009","no migration background","Female","","","",""
"2 on scale 1-7 ","2009","direct migration background","Male","","","",""
"2 on scale 1-7 ","2009","direct migration background","Female","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2009","no migration background","Male","","","",""
"3 on scale 1-7 ","2009","no migration background","Female","","","",""
"3 on scale 1-7 ","2009","direct migration background","Male","","","",""
"3 on scale 1-7 ","2009","direct migration background","Female","","","",""
"3 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2009","indirect migration background","Female","","","",""
"4 on scale 1-7","2009","no migration background","Male","","","",""
"4 on scale 1-7","2009","no migration background","Female","","","",""
"4 on scale 1-7","2009","direct migration background","Male","","","",""
"4 on scale 1-7","2009","direct migration background","Female","","","",""
"4 on scale 1-7","2009","indirect migration background","Male","","","",""
"4 on scale 1-7","2009","indirect migration background","Female","","","",""
"5 on scale 1-7","2009","no migration background","Male","","","",""
"5 on scale 1-7","2009","no migration background","Female","","","",""
"5 on scale 1-7","2009","direct migration background","Male","","","",""
"5 on scale 1-7","2009","direct migration background","Female","","","",""
"5 on scale 1-7","2009","indirect migration background","Male","","","",""
"5 on scale 1-7","2009","indirect migration background","Female","","","",""
"6 on scale 1-7","2009","no migration background","Male","","","",""
"6 on scale 1-7","2009","no migration background","Female","","","",""
"6 on scale 1-7","2009","direct migration background","Male","","","",""
"6 on scale 1-7","2009","direct migration background","Female","","","",""
"6 on scale 1-7","2009","indirect migration background","Male","","","",""
"6 on scale 1-7","2009","indirect migration background","Female","","","",""
"7 Strongly agree","2009","no migration background","Male","","","",""
"7 Strongly agree","2009","no migration background","Female","","","",""
"7 Strongly agree","2009","direct migration background","Male","","","",""
"7 Strongly agree","2009","direct migration background","Female","","","",""
"7 Strongly agree","2009","indirect migration background","Male","","","",""
"7 Strongly agree","2009","indirect migration background","Female","","","",""
"1 Strongly disagree","2010","no migration background","Male","41","0.00771042728894472","0.00565621195144566","0.00976464262644379"
"1 Strongly disagree","2010","no migration background","Female","59","0.00932072723394214","0.00715705792329512","0.0114843965445891"
"1 Strongly disagree","2010","direct migration background","Male","5","","",""
"1 Strongly disagree","2010","direct migration background","Female","3","","",""
"1 Strongly disagree","2010","indirect migration background","Male","2","","",""
"1 Strongly disagree","2010","indirect migration background","Female","5","","",""
"2 on scale 1-7 ","2010","no migration background","Male","56","0.00926421874346054","0.00701427916610644","0.0115141583208146"
"2 on scale 1-7 ","2010","no migration background","Female","75","0.0117774305348895","0.00934829298610509","0.0142065680836738"
"2 on scale 1-7 ","2010","direct migration background","Male","12","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","9","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","4","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","4","","",""
"3 on scale 1-7 ","2010","no migration background","Male","155","0.0247942187109922","0.0211423859688314","0.0284460514531529"
"3 on scale 1-7 ","2010","no migration background","Female","189","0.0263051568805194","0.0227016004243082","0.0299087133367305"
"3 on scale 1-7 ","2010","direct migration background","Male","12","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","17","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","6","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","8","","",""
"4 on scale 1-7","2010","no migration background","Male","618","0.0947993828881069","0.0879197905136429","0.101678975262571"
"4 on scale 1-7","2010","no migration background","Female","735","0.101791767091931","0.0949833792110488","0.108600154972814"
"4 on scale 1-7","2010","direct migration background","Male","37","0.074295653368592","0.0542881002823635","0.0943032064548205"
"4 on scale 1-7","2010","direct migration background","Female","51","0.07745870076847","0.0589348569667056","0.0959825445702343"
"4 on scale 1-7","2010","indirect migration background","Male","20","","",""
"4 on scale 1-7","2010","indirect migration background","Female","29","","",""
"5 on scale 1-7","2010","no migration background","Male","1363","0.195449487962789","0.186136662644318","0.204762313281259"
"5 on scale 1-7","2010","no migration background","Female","1394","0.170454989362117","0.161988092215148","0.178921886509087"
"5 on scale 1-7","2010","direct migration background","Male","97","0.128510612793481","0.102979092740835","0.154042132846126"
"5 on scale 1-7","2010","direct migration background","Female","134","0.15537004934804","0.130267375231435","0.180472723464644"
"5 on scale 1-7","2010","indirect migration background","Male","46","0.190237011155957","0.146825017038459","0.233649005273455"
"5 on scale 1-7","2010","indirect migration background","Female","50","0.159834834352319","0.121110235914137","0.1985594327905"
"6 on scale 1-7","2010","no migration background","Male","2446","0.337077396858097","0.325975843264939","0.348178950451255"
"6 on scale 1-7","2010","no migration background","Female","2485","0.311358648142059","0.300932438267519","0.3217848580166"
"6 on scale 1-7","2010","direct migration background","Male","217","0.347702021007995","0.31136889648982","0.38403514552617"
"6 on scale 1-7","2010","direct migration background","Female","240","0.258897466430504","0.228544150186778","0.289250782674229"
"6 on scale 1-7","2010","indirect migration background","Male","107","0.268034484419769","0.219042626024845","0.317026342814694"
"6 on scale 1-7","2010","indirect migration background","Female","108","0.371078932097513","0.320028421476624","0.422129442718401"
"7 Strongly agree","2010","no migration background","Male","2286","0.33090486754761","0.319854339182678","0.341955395912542"
"7 Strongly agree","2010","no migration background","Female","2640","0.368991280754541","0.35812639461217","0.379856166896913"
"7 Strongly agree","2010","direct migration background","Male","280","0.403726386825125","0.366294433878245","0.441158339772006"
"7 Strongly agree","2010","direct migration background","Female","346","0.466143508209919","0.431575434305606","0.500711582114232"
"7 Strongly agree","2010","indirect migration background","Male","129","0.411113951052234","0.356691260680046","0.465536641424422"
"7 Strongly agree","2010","indirect migration background","Female","140","0.348488007213777","0.298135164338444","0.398840850089111"
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","","","",""
"1 Strongly disagree","2012","no migration background","Female","","","",""
"1 Strongly disagree","2012","direct migration background","Male","","","",""
"1 Strongly disagree","2012","direct migration background","Female","","","",""
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","","","",""
"2 on scale 1-7 ","2012","no migration background","Female","","","",""
"2 on scale 1-7 ","2012","direct migration background","Male","","","",""
"2 on scale 1-7 ","2012","direct migration background","Female","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","","","",""
"3 on scale 1-7 ","2012","no migration background","Female","","","",""
"3 on scale 1-7 ","2012","direct migration background","Male","","","",""
"3 on scale 1-7 ","2012","direct migration background","Female","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"4 on scale 1-7","2012","no migration background","Male","","","",""
"4 on scale 1-7","2012","no migration background","Female","","","",""
"4 on scale 1-7","2012","direct migration background","Male","","","",""
"4 on scale 1-7","2012","direct migration background","Female","","","",""
"4 on scale 1-7","2012","indirect migration background","Male","","","",""
"4 on scale 1-7","2012","indirect migration background","Female","","","",""
"5 on scale 1-7","2012","no migration background","Male","","","",""
"5 on scale 1-7","2012","no migration background","Female","","","",""
"5 on scale 1-7","2012","direct migration background","Male","","","",""
"5 on scale 1-7","2012","direct migration background","Female","","","",""
"5 on scale 1-7","2012","indirect migration background","Male","","","",""
"5 on scale 1-7","2012","indirect migration background","Female","","","",""
"6 on scale 1-7","2012","no migration background","Male","","","",""
"6 on scale 1-7","2012","no migration background","Female","","","",""
"6 on scale 1-7","2012","direct migration background","Male","","","",""
"6 on scale 1-7","2012","direct migration background","Female","","","",""
"6 on scale 1-7","2012","indirect migration background","Male","","","",""
"6 on scale 1-7","2012","indirect migration background","Female","","","",""
"7 Strongly agree","2012","no migration background","Male","","","",""
"7 Strongly agree","2012","no migration background","Female","","","",""
"7 Strongly agree","2012","direct migration background","Male","","","",""
"7 Strongly agree","2012","direct migration background","Female","","","",""
"7 Strongly agree","2012","indirect migration background","Male","","","",""
"7 Strongly agree","2012","indirect migration background","Female","","","",""
"1 Strongly disagree","2013","no migration background","Male","","","",""
"1 Strongly disagree","2013","no migration background","Female","","","",""
"1 Strongly disagree","2013","direct migration background","Male","","","",""
"1 Strongly disagree","2013","direct migration background","Female","","","",""
"1 Strongly disagree","2013","indirect migration background","Male","","","",""
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","","","",""
"2 on scale 1-7 ","2013","no migration background","Female","","","",""
"2 on scale 1-7 ","2013","direct migration background","Male","","","",""
"2 on scale 1-7 ","2013","direct migration background","Female","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2013","no migration background","Male","","","",""
"3 on scale 1-7 ","2013","no migration background","Female","","","",""
"3 on scale 1-7 ","2013","direct migration background","Male","","","",""
"3 on scale 1-7 ","2013","direct migration background","Female","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"4 on scale 1-7","2013","no migration background","Male","","","",""
"4 on scale 1-7","2013","no migration background","Female","","","",""
"4 on scale 1-7","2013","direct migration background","Male","","","",""
"4 on scale 1-7","2013","direct migration background","Female","","","",""
"4 on scale 1-7","2013","indirect migration background","Male","","","",""
"4 on scale 1-7","2013","indirect migration background","Female","","","",""
"5 on scale 1-7","2013","no migration background","Male","","","",""
"5 on scale 1-7","2013","no migration background","Female","","","",""
"5 on scale 1-7","2013","direct migration background","Male","","","",""
"5 on scale 1-7","2013","direct migration background","Female","","","",""
"5 on scale 1-7","2013","indirect migration background","Male","","","",""
"5 on scale 1-7","2013","indirect migration background","Female","","","",""
"6 on scale 1-7","2013","no migration background","Male","","","",""
"6 on scale 1-7","2013","no migration background","Female","","","",""
"6 on scale 1-7","2013","direct migration background","Male","","","",""
"6 on scale 1-7","2013","direct migration background","Female","","","",""
"6 on scale 1-7","2013","indirect migration background","Male","","","",""
"6 on scale 1-7","2013","indirect migration background","Female","","","",""
"7 Strongly agree","2013","no migration background","Male","","","",""
"7 Strongly agree","2013","no migration background","Female","","","",""
"7 Strongly agree","2013","direct migration background","Male","","","",""
"7 Strongly agree","2013","direct migration background","Female","","","",""
"7 Strongly agree","2013","indirect migration background","Male","","","",""
"7 Strongly agree","2013","indirect migration background","Female","","","",""
"1 Strongly disagree","2014","no migration background","Male","","","",""
"1 Strongly disagree","2014","no migration background","Female","","","",""
"1 Strongly disagree","2014","direct migration background","Male","","","",""
"1 Strongly disagree","2014","direct migration background","Female","","","",""
"1 Strongly disagree","2014","indirect migration background","Male","","","",""
"1 Strongly disagree","2014","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2014","no migration background","Male","","","",""
"2 on scale 1-7 ","2014","no migration background","Female","","","",""
"2 on scale 1-7 ","2014","direct migration background","Male","","","",""
"2 on scale 1-7 ","2014","direct migration background","Female","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2014","no migration background","Male","","","",""
"3 on scale 1-7 ","2014","no migration background","Female","","","",""
"3 on scale 1-7 ","2014","direct migration background","Male","","","",""
"3 on scale 1-7 ","2014","direct migration background","Female","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"4 on scale 1-7","2014","no migration background","Male","","","",""
"4 on scale 1-7","2014","no migration background","Female","","","",""
"4 on scale 1-7","2014","direct migration background","Male","","","",""
"4 on scale 1-7","2014","direct migration background","Female","","","",""
"4 on scale 1-7","2014","indirect migration background","Male","","","",""
"4 on scale 1-7","2014","indirect migration background","Female","","","",""
"5 on scale 1-7","2014","no migration background","Male","","","",""
"5 on scale 1-7","2014","no migration background","Female","","","",""
"5 on scale 1-7","2014","direct migration background","Male","","","",""
"5 on scale 1-7","2014","direct migration background","Female","","","",""
"5 on scale 1-7","2014","indirect migration background","Male","","","",""
"5 on scale 1-7","2014","indirect migration background","Female","","","",""
"6 on scale 1-7","2014","no migration background","Male","","","",""
"6 on scale 1-7","2014","no migration background","Female","","","",""
"6 on scale 1-7","2014","direct migration background","Male","","","",""
"6 on scale 1-7","2014","direct migration background","Female","","","",""
"6 on scale 1-7","2014","indirect migration background","Male","","","",""
"6 on scale 1-7","2014","indirect migration background","Female","","","",""
"7 Strongly agree","2014","no migration background","Male","","","",""
"7 Strongly agree","2014","no migration background","Female","","","",""
"7 Strongly agree","2014","direct migration background","Male","","","",""
"7 Strongly agree","2014","direct migration background","Female","","","",""
"7 Strongly agree","2014","indirect migration background","Male","","","",""
"7 Strongly agree","2014","indirect migration background","Female","","","",""
"1 Strongly disagree","2015","no migration background","Male","48","0.00522992784525759","0.00372870746089396","0.00673114822962122"
"1 Strongly disagree","2015","no migration background","Female","87","0.00879957929225437","0.00700475377137559","0.0105944048131332"
"1 Strongly disagree","2015","direct migration background","Male","27","","",""
"1 Strongly disagree","2015","direct migration background","Female","27","","",""
"1 Strongly disagree","2015","indirect migration background","Male","4","","",""
"1 Strongly disagree","2015","indirect migration background","Female","4","","",""
"2 on scale 1-7 ","2015","no migration background","Male","66","0.00630695654209029","0.00465928252646148","0.00795463055771911"
"2 on scale 1-7 ","2015","no migration background","Female","126","0.0131409676296343","0.0109524413004401","0.0153294939588285"
"2 on scale 1-7 ","2015","direct migration background","Male","25","","",""
"2 on scale 1-7 ","2015","direct migration background","Female","25","","",""
"2 on scale 1-7 ","2015","indirect migration background","Male","7","","",""
"2 on scale 1-7 ","2015","indirect migration background","Female","11","","",""
"3 on scale 1-7 ","2015","no migration background","Male","175","0.0181015628601336","0.0153267955487552","0.020876330171512"
"3 on scale 1-7 ","2015","no migration background","Female","269","0.0273458083311463","0.0242115473441685","0.0304800693181241"
