"plh0206i04","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Not Working","East Germany","208","0.098046794019859","0.0853279645144894","0.110765623525229"
"5 on scale 1-7","2005","Full Time","West Germany","1085","0.176290004417694","0.166714657871228","0.18586535096416"
"5 on scale 1-7","2005","Full Time","East Germany","324","0.177685536759716","0.160649645477659","0.194721428041773"
"5 on scale 1-7","2005","Part Time","West Germany","669","0.173758379598398","0.1617160269418","0.185800732254997"
"5 on scale 1-7","2005","Part Time","East Germany","155","0.136488255025775","0.115294906012983","0.157681604038567"
"5 on scale 1-7","2005","Not Working","West Germany","974","0.165269267528277","0.155671501539648","0.174867033516905"
"5 on scale 1-7","2005","Not Working","East Germany","348","0.147016576088272","0.131870787463476","0.162162364713067"
"6 on scale 1-7","2005","Full Time","West Germany","2088","0.333802742920607","0.321953247458715","0.3456522383825"
"6 on scale 1-7","2005","Full Time","East Germany","689","0.32621109091214","0.305316631161983","0.347105550662298"
"6 on scale 1-7","2005","Part Time","West Germany","1242","0.318768176858109","0.303957671713946","0.333578682002272"
"6 on scale 1-7","2005","Part Time","East Germany","363","0.368617747034479","0.338835865593146","0.398399628475811"
"6 on scale 1-7","2005","Not Working","West Germany","1766","0.299229640996762","0.287396744336914","0.31106253765661"
"6 on scale 1-7","2005","Not Working","East Germany","660","0.313563815858374","0.293721082416701","0.333406549300046"
"7 Strongly agree","2005","Full Time","West Germany","2203","0.370261098139139","0.358127550712731","0.382394645565547"
"7 Strongly agree","2005","Full Time","East Germany","723","0.385644863452058","0.363951675521922","0.407338051382194"
"7 Strongly agree","2005","Part Time","West Germany","1425","0.386252634853578","0.370778175799958","0.401727093907199"
"7 Strongly agree","2005","Part Time","East Germany","365","0.36811680901479","0.338343366610858","0.397890251418722"
"7 Strongly agree","2005","Not Working","West Germany","2235","0.394824420949794","0.382193250236763","0.407455591662826"
"7 Strongly agree","2005","Not Working","East Germany","804","0.394565260572531","0.37366115766484","0.415469363480222"
"1 Strongly disagree","2006","Full Time","West Germany","","","",""
"1 Strongly disagree","2006","Full Time","East Germany","","","",""
"1 Strongly disagree","2006","Part Time","West Germany","","","",""
"1 Strongly disagree","2006","Part Time","East Germany","","","",""
"1 Strongly disagree","2006","Not Working","West Germany","","","",""
"1 Strongly disagree","2006","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"4 on scale 1-7","2006","Full Time","West Germany","","","",""
"4 on scale 1-7","2006","Full Time","East Germany","","","",""
"4 on scale 1-7","2006","Part Time","West Germany","","","",""
"4 on scale 1-7","2006","Part Time","East Germany","","","",""
"4 on scale 1-7","2006","Not Working","West Germany","","","",""
"4 on scale 1-7","2006","Not Working","East Germany","","","",""
"5 on scale 1-7","2006","Full Time","West Germany","","","",""
"5 on scale 1-7","2006","Full Time","East Germany","","","",""
"5 on scale 1-7","2006","Part Time","West Germany","","","",""
"5 on scale 1-7","2006","Part Time","East Germany","","","",""
"5 on scale 1-7","2006","Not Working","West Germany","","","",""
"5 on scale 1-7","2006","Not Working","East Germany","","","",""
"6 on scale 1-7","2006","Full Time","West Germany","","","",""
"6 on scale 1-7","2006","Full Time","East Germany","","","",""
"6 on scale 1-7","2006","Part Time","West Germany","","","",""
"6 on scale 1-7","2006","Part Time","East Germany","","","",""
"6 on scale 1-7","2006","Not Working","West Germany","","","",""
"6 on scale 1-7","2006","Not Working","East Germany","","","",""
"7 Strongly agree","2006","Full Time","West Germany","","","",""
"7 Strongly agree","2006","Full Time","East Germany","","","",""
"7 Strongly agree","2006","Part Time","West Germany","","","",""
"7 Strongly agree","2006","Part Time","East Germany","","","",""
"7 Strongly agree","2006","Not Working","West Germany","","","",""
"7 Strongly agree","2006","Not Working","East Germany","","","",""
"1 Strongly disagree","2007","Full Time","West Germany","","","",""
"1 Strongly disagree","2007","Full Time","East Germany","","","",""
"1 Strongly disagree","2007","Part Time","West Germany","","","",""
"1 Strongly disagree","2007","Part Time","East Germany","","","",""
"1 Strongly disagree","2007","Not Working","West Germany","","","",""
"1 Strongly disagree","2007","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2007","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2007","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2007","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2007","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2007","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2007","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2007","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2007","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2007","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2007","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2007","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2007","Not Working","East Germany","","","",""
"4 on scale 1-7","2007","Full Time","West Germany","","","",""
"4 on scale 1-7","2007","Full Time","East Germany","","","",""
"4 on scale 1-7","2007","Part Time","West Germany","","","",""
"4 on scale 1-7","2007","Part Time","East Germany","","","",""
"4 on scale 1-7","2007","Not Working","West Germany","","","",""
"4 on scale 1-7","2007","Not Working","East Germany","","","",""
"5 on scale 1-7","2007","Full Time","West Germany","","","",""
"5 on scale 1-7","2007","Full Time","East Germany","","","",""
"5 on scale 1-7","2007","Part Time","West Germany","","","",""
"5 on scale 1-7","2007","Part Time","East Germany","","","",""
"5 on scale 1-7","2007","Not Working","West Germany","","","",""
"5 on scale 1-7","2007","Not Working","East Germany","","","",""
"6 on scale 1-7","2007","Full Time","West Germany","","","",""
"6 on scale 1-7","2007","Full Time","East Germany","","","",""
"6 on scale 1-7","2007","Part Time","West Germany","","","",""
"6 on scale 1-7","2007","Part Time","East Germany","","","",""
"6 on scale 1-7","2007","Not Working","West Germany","","","",""
"6 on scale 1-7","2007","Not Working","East Germany","","","",""
"7 Strongly agree","2007","Full Time","West Germany","","","",""
"7 Strongly agree","2007","Full Time","East Germany","","","",""
"7 Strongly agree","2007","Part Time","West Germany","","","",""
"7 Strongly agree","2007","Part Time","East Germany","","","",""
"7 Strongly agree","2007","Not Working","West Germany","","","",""
"7 Strongly agree","2007","Not Working","East Germany","","","",""
"1 Strongly disagree","2008","Full Time","West Germany","","","",""
"1 Strongly disagree","2008","Full Time","East Germany","","","",""
"1 Strongly disagree","2008","Part Time","West Germany","","","",""
"1 Strongly disagree","2008","Part Time","East Germany","","","",""
"1 Strongly disagree","2008","Not Working","West Germany","","","",""
"1 Strongly disagree","2008","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2008","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2008","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2008","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2008","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2008","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2008","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2008","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2008","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2008","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2008","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2008","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2008","Not Working","East Germany","","","",""
"4 on scale 1-7","2008","Full Time","West Germany","","","",""
"4 on scale 1-7","2008","Full Time","East Germany","","","",""
"4 on scale 1-7","2008","Part Time","West Germany","","","",""
"4 on scale 1-7","2008","Part Time","East Germany","","","",""
"4 on scale 1-7","2008","Not Working","West Germany","","","",""
"4 on scale 1-7","2008","Not Working","East Germany","","","",""
"5 on scale 1-7","2008","Full Time","West Germany","","","",""
"5 on scale 1-7","2008","Full Time","East Germany","","","",""
"5 on scale 1-7","2008","Part Time","West Germany","","","",""
"5 on scale 1-7","2008","Part Time","East Germany","","","",""
"5 on scale 1-7","2008","Not Working","West Germany","","","",""
"5 on scale 1-7","2008","Not Working","East Germany","","","",""
"6 on scale 1-7","2008","Full Time","West Germany","","","",""
"6 on scale 1-7","2008","Full Time","East Germany","","","",""
"6 on scale 1-7","2008","Part Time","West Germany","","","",""
"6 on scale 1-7","2008","Part Time","East Germany","","","",""
"6 on scale 1-7","2008","Not Working","West Germany","","","",""
"6 on scale 1-7","2008","Not Working","East Germany","","","",""
"7 Strongly agree","2008","Full Time","West Germany","","","",""
"7 Strongly agree","2008","Full Time","East Germany","","","",""
"7 Strongly agree","2008","Part Time","West Germany","","","",""
"7 Strongly agree","2008","Part Time","East Germany","","","",""
"7 Strongly agree","2008","Not Working","West Germany","","","",""
"7 Strongly agree","2008","Not Working","East Germany","","","",""
"1 Strongly disagree","2009","Full Time","West Germany","","","",""
"1 Strongly disagree","2009","Full Time","East Germany","","","",""
"1 Strongly disagree","2009","Part Time","West Germany","","","",""
"1 Strongly disagree","2009","Part Time","East Germany","","","",""
"1 Strongly disagree","2009","Not Working","West Germany","","","",""
"1 Strongly disagree","2009","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2009","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2009","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2009","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2009","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2009","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2009","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2009","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2009","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2009","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2009","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2009","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2009","Not Working","East Germany","","","",""
"4 on scale 1-7","2009","Full Time","West Germany","","","",""
"4 on scale 1-7","2009","Full Time","East Germany","","","",""
"4 on scale 1-7","2009","Part Time","West Germany","","","",""
"4 on scale 1-7","2009","Part Time","East Germany","","","",""
"4 on scale 1-7","2009","Not Working","West Germany","","","",""
"4 on scale 1-7","2009","Not Working","East Germany","","","",""
"5 on scale 1-7","2009","Full Time","West Germany","","","",""
"5 on scale 1-7","2009","Full Time","East Germany","","","",""
"5 on scale 1-7","2009","Part Time","West Germany","","","",""
"5 on scale 1-7","2009","Part Time","East Germany","","","",""
"5 on scale 1-7","2009","Not Working","West Germany","","","",""
"5 on scale 1-7","2009","Not Working","East Germany","","","",""
"6 on scale 1-7","2009","Full Time","West Germany","","","",""
"6 on scale 1-7","2009","Full Time","East Germany","","","",""
"6 on scale 1-7","2009","Part Time","West Germany","","","",""
"6 on scale 1-7","2009","Part Time","East Germany","","","",""
"6 on scale 1-7","2009","Not Working","West Germany","","","",""
"6 on scale 1-7","2009","Not Working","East Germany","","","",""
"7 Strongly agree","2009","Full Time","West Germany","","","",""
"7 Strongly agree","2009","Full Time","East Germany","","","",""
"7 Strongly agree","2009","Part Time","West Germany","","","",""
"7 Strongly agree","2009","Part Time","East Germany","","","",""
"7 Strongly agree","2009","Not Working","West Germany","","","",""
"7 Strongly agree","2009","Not Working","East Germany","","","",""
"1 Strongly disagree","2010","Full Time","West Germany","16","","",""
"1 Strongly disagree","2010","Full Time","East Germany","10","","",""
"1 Strongly disagree","2010","Part Time","West Germany","23","","",""
"1 Strongly disagree","2010","Part Time","East Germany","2","","",""
"1 Strongly disagree","2010","Not Working","West Germany","50","0.0130639079328746","0.00980201787105753","0.0163257979946916"
"1 Strongly disagree","2010","Not Working","East Germany","14","","",""
"2 on scale 1-7 ","2010","Full Time","West Germany","37","0.0113798342039476","0.00837106009312811","0.014388608314767"
"2 on scale 1-7 ","2010","Full Time","East Germany","11","","",""
"2 on scale 1-7 ","2010","Part Time","West Germany","26","","",""
"2 on scale 1-7 ","2010","Part Time","East Germany","7","","",""
"2 on scale 1-7 ","2010","Not Working","West Germany","60","0.0145242648679769","0.0110874329252736","0.0179610968106802"
"2 on scale 1-7 ","2010","Not Working","East Germany","19","","",""
"3 on scale 1-7 ","2010","Full Time","West Germany","108","0.0315575914335148","0.0265985731687905","0.0365166096982392"
"3 on scale 1-7 ","2010","Full Time","East Germany","31","0.016782202859183","0.0106121295960572","0.0229522761223087"
"3 on scale 1-7 ","2010","Part Time","West Germany","84","0.0278671611925774","0.0220759903766528","0.033658332008502"
"3 on scale 1-7 ","2010","Part Time","East Germany","22","","",""
"3 on scale 1-7 ","2010","Not Working","West Germany","116","0.0219394965244562","0.0177314121648702","0.0261475808840422"
"3 on scale 1-7 ","2010","Not Working","East Germany","26","","",""
"4 on scale 1-7","2010","Full Time","West Germany","402","0.0929307737010085","0.084694953123227","0.10116659427879"
"4 on scale 1-7","2010","Full Time","East Germany","166","0.0959181176120645","0.0817733707778965","0.110062864446233"
"4 on scale 1-7","2010","Part Time","West Germany","273","0.0970610519758274","0.0866448619675438","0.107477241984111"
"4 on scale 1-7","2010","Part Time","East Germany","79","0.142284025456839","0.117985066864469","0.166582984049208"
"4 on scale 1-7","2010","Not Working","West Germany","418","0.0909615327846428","0.0827009961032528","0.0992220694660328"
"4 on scale 1-7","2010","Not Working","East Germany","152","0.090115872157926","0.0763781853088431","0.103853559007009"
"5 on scale 1-7","2010","Full Time","West Germany","905","0.177030883216945","0.166203508413674","0.187858258020216"
"5 on scale 1-7","2010","Full Time","East Germany","306","0.19211008445764","0.173186990440469","0.211033178474812"
"5 on scale 1-7","2010","Part Time","West Germany","580","0.173967909012992","0.160629923698825","0.18730589432716"
"5 on scale 1-7","2010","Part Time","East Germany","142","0.147285886225599","0.122635704144258","0.17193606830694"
"5 on scale 1-7","2010","Not Working","West Germany","864","0.184542025027175","0.1733981384927","0.19568591156165"
"5 on scale 1-7","2010","Not Working","East Germany","287","0.161418745846002","0.143767739058089","0.179069752633916"
"6 on scale 1-7","2010","Full Time","West Germany","1715","0.346806870927505","0.33330569693582","0.360308044919189"
"6 on scale 1-7","2010","Full Time","East Germany","595","0.340899618569989","0.318131349705731","0.363667887434246"
"6 on scale 1-7","2010","Part Time","West Germany","1073","0.337213810688228","0.320579814222633","0.353847807153822"
"6 on scale 1-7","2010","Part Time","East Germany","286","0.335311226376949","0.3024736528139","0.368148799939999"
"6 on scale 1-7","2010","Not Working","West Germany","1374","0.277090193104354","0.264233156386073","0.289947229822635"
"6 on scale 1-7","2010","Not Working","East Germany","560","0.328133641881382","0.305607503393084","0.350659780369681"
"7 Strongly agree","2010","Full Time","West Germany","1591","0.335650796843909","0.322255605114525","0.349045988573292"
"7 Strongly agree","2010","Full Time","East Germany","546","0.338341496440341","0.315614839610975","0.361068153269707"
"7 Strongly agree","2010","Part Time","West Germany","1044","0.347788997063119","0.331031498805555","0.364546495320683"
"7 Strongly agree","2010","Part Time","East Germany","256","0.336812657301406","0.303938838567664","0.369686476035148"
"7 Strongly agree","2010","Not Working","West Germany","1773","0.39787857975852","0.383817924296399","0.411939235220641"
"7 Strongly agree","2010","Not Working","East Germany","611","0.391208673374779","0.367795602039987","0.414621744709572"
"1 Strongly disagree","2011","Full Time","West Germany","","","",""
"1 Strongly disagree","2011","Full Time","East Germany","","","",""
"1 Strongly disagree","2011","Part Time","West Germany","","","",""
"1 Strongly disagree","2011","Part Time","East Germany","","","",""
"1 Strongly disagree","2011","Not Working","West Germany","","","",""
"1 Strongly disagree","2011","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2011","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2011","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2011","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2011","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2011","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2011","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2011","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2011","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Working","East Germany","","","",""
"4 on scale 1-7","2011","Full Time","West Germany","","","",""
"4 on scale 1-7","2011","Full Time","East Germany","","","",""
"4 on scale 1-7","2011","Part Time","West Germany","","","",""
"4 on scale 1-7","2011","Part Time","East Germany","","","",""
"4 on scale 1-7","2011","Not Working","West Germany","","","",""
"4 on scale 1-7","2011","Not Working","East Germany","","","",""
"5 on scale 1-7","2011","Full Time","West Germany","","","",""
"5 on scale 1-7","2011","Full Time","East Germany","","","",""
"5 on scale 1-7","2011","Part Time","West Germany","","","",""
"5 on scale 1-7","2011","Part Time","East Germany","","","",""
"5 on scale 1-7","2011","Not Working","West Germany","","","",""
"5 on scale 1-7","2011","Not Working","East Germany","","","",""
"6 on scale 1-7","2011","Full Time","West Germany","","","",""
"6 on scale 1-7","2011","Full Time","East Germany","","","",""
"6 on scale 1-7","2011","Part Time","West Germany","","","",""
"6 on scale 1-7","2011","Part Time","East Germany","","","",""
"6 on scale 1-7","2011","Not Working","West Germany","","","",""
"6 on scale 1-7","2011","Not Working","East Germany","","","",""
"7 Strongly agree","2011","Full Time","West Germany","","","",""
"7 Strongly agree","2011","Full Time","East Germany","","","",""
"7 Strongly agree","2011","Part Time","West Germany","","","",""
"7 Strongly agree","2011","Part Time","East Germany","","","",""
"7 Strongly agree","2011","Not Working","West Germany","","","",""
"7 Strongly agree","2011","Not Working","East Germany","","","",""
"1 Strongly disagree","2012","Full Time","West Germany","","","",""
"1 Strongly disagree","2012","Full Time","East Germany","","","",""
"1 Strongly disagree","2012","Part Time","West Germany","","","",""
"1 Strongly disagree","2012","Part Time","East Germany","","","",""
"1 Strongly disagree","2012","Not Working","West Germany","","","",""
"1 Strongly disagree","2012","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2012","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2012","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2012","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2012","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2012","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2012","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2012","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2012","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2012","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2012","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2012","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2012","Not Working","East Germany","","","",""
"4 on scale 1-7","2012","Full Time","West Germany","","","",""
"4 on scale 1-7","2012","Full Time","East Germany","","","",""
"4 on scale 1-7","2012","Part Time","West Germany","","","",""
"4 on scale 1-7","2012","Part Time","East Germany","","","",""
"4 on scale 1-7","2012","Not Working","West Germany","","","",""
"4 on scale 1-7","2012","Not Working","East Germany","","","",""
"5 on scale 1-7","2012","Full Time","West Germany","","","",""
"5 on scale 1-7","2012","Full Time","East Germany","","","",""
"5 on scale 1-7","2012","Part Time","West Germany","","","",""
"5 on scale 1-7","2012","Part Time","East Germany","","","",""
"5 on scale 1-7","2012","Not Working","West Germany","","","",""
"5 on scale 1-7","2012","Not Working","East Germany","","","",""
"6 on scale 1-7","2012","Full Time","West Germany","","","",""
"6 on scale 1-7","2012","Full Time","East Germany","","","",""
"6 on scale 1-7","2012","Part Time","West Germany","","","",""
"6 on scale 1-7","2012","Part Time","East Germany","","","",""
"6 on scale 1-7","2012","Not Working","West Germany","","","",""
"6 on scale 1-7","2012","Not Working","East Germany","","","",""
"7 Strongly agree","2012","Full Time","West Germany","","","",""
"7 Strongly agree","2012","Full Time","East Germany","","","",""
"7 Strongly agree","2012","Part Time","West Germany","","","",""
"7 Strongly agree","2012","Part Time","East Germany","","","",""
"7 Strongly agree","2012","Not Working","West Germany","","","",""
"7 Strongly agree","2012","Not Working","East Germany","","","",""
"1 Strongly disagree","2013","Full Time","West Germany","","","",""
"1 Strongly disagree","2013","Full Time","East Germany","","","",""
"1 Strongly disagree","2013","Part Time","West Germany","","","",""
"1 Strongly disagree","2013","Part Time","East Germany","","","",""
"1 Strongly disagree","2013","Not Working","West Germany","","","",""
"1 Strongly disagree","2013","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2013","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2013","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2013","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2013","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2013","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2013","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2013","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2013","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2013","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2013","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2013","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2013","Not Working","East Germany","","","",""
"4 on scale 1-7","2013","Full Time","West Germany","","","",""
"4 on scale 1-7","2013","Full Time","East Germany","","","",""
"4 on scale 1-7","2013","Part Time","West Germany","","","",""
"4 on scale 1-7","2013","Part Time","East Germany","","","",""
"4 on scale 1-7","2013","Not Working","West Germany","","","",""
"4 on scale 1-7","2013","Not Working","East Germany","","","",""
"5 on scale 1-7","2013","Full Time","West Germany","","","",""
"5 on scale 1-7","2013","Full Time","East Germany","","","",""
"5 on scale 1-7","2013","Part Time","West Germany","","","",""
"5 on scale 1-7","2013","Part Time","East Germany","","","",""
"5 on scale 1-7","2013","Not Working","West Germany","","","",""
"5 on scale 1-7","2013","Not Working","East Germany","","","",""
"6 on scale 1-7","2013","Full Time","West Germany","","","",""
"6 on scale 1-7","2013","Full Time","East Germany","","","",""
"6 on scale 1-7","2013","Part Time","West Germany","","","",""
"6 on scale 1-7","2013","Part Time","East Germany","","","",""
"6 on scale 1-7","2013","Not Working","West Germany","","","",""
"6 on scale 1-7","2013","Not Working","East Germany","","","",""
"7 Strongly agree","2013","Full Time","West Germany","","","",""
"7 Strongly agree","2013","Full Time","East Germany","","","",""
"7 Strongly agree","2013","Part Time","West Germany","","","",""
"7 Strongly agree","2013","Part Time","East Germany","","","",""
"7 Strongly agree","2013","Not Working","West Germany","","","",""
"7 Strongly agree","2013","Not Working","East Germany","","","",""
"1 Strongly disagree","2014","Full Time","West Germany","","","",""
"1 Strongly disagree","2014","Full Time","East Germany","","","",""
"1 Strongly disagree","2014","Part Time","West Germany","","","",""
"1 Strongly disagree","2014","Part Time","East Germany","","","",""
"1 Strongly disagree","2014","Not Working","West Germany","","","",""
"1 Strongly disagree","2014","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2014","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2014","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2014","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2014","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2014","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2014","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2014","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2014","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2014","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2014","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2014","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2014","Not Working","East Germany","","","",""
"4 on scale 1-7","2014","Full Time","West Germany","","","",""
"4 on scale 1-7","2014","Full Time","East Germany","","","",""
"4 on scale 1-7","2014","Part Time","West Germany","","","",""
"4 on scale 1-7","2014","Part Time","East Germany","","","",""
"4 on scale 1-7","2014","Not Working","West Germany","","","",""
"4 on scale 1-7","2014","Not Working","East Germany","","","",""
"5 on scale 1-7","2014","Full Time","West Germany","","","",""
"5 on scale 1-7","2014","Full Time","East Germany","","","",""
"5 on scale 1-7","2014","Part Time","West Germany","","","",""
"5 on scale 1-7","2014","Part Time","East Germany","","","",""
"5 on scale 1-7","2014","Not Working","West Germany","","","",""
"5 on scale 1-7","2014","Not Working","East Germany","","","",""
"6 on scale 1-7","2014","Full Time","West Germany","","","",""
"6 on scale 1-7","2014","Full Time","East Germany","","","",""
"6 on scale 1-7","2014","Part Time","West Germany","","","",""
"6 on scale 1-7","2014","Part Time","East Germany","","","",""
"6 on scale 1-7","2014","Not Working","West Germany","","","",""
"6 on scale 1-7","2014","Not Working","East Germany","","","",""
"7 Strongly agree","2014","Full Time","West Germany","","","",""
"7 Strongly agree","2014","Full Time","East Germany","","","",""
"7 Strongly agree","2014","Part Time","West Germany","","","",""
"7 Strongly agree","2014","Part Time","East Germany","","","",""
"7 Strongly agree","2014","Not Working","West Germany","","","",""
"7 Strongly agree","2014","Not Working","East Germany","","","",""
"1 Strongly disagree","2015","Full Time","West Germany","40","0.00665048290179214","0.00481235027791291","0.00848861552567137"
