"plh0206i04","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2007","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2007","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2007","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2007","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Full Time","","","","","4"
"5 on scale 1-7","2007","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2007","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2007","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2007","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Part Time","","","","","7"
"7 Strongly agree","2007","66 and older","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2007","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2007","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2008","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2008","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2008","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2008","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2008","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Full Time","","","","","4"
"5 on scale 1-7","2008","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2008","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2008","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Part Time","","","","","5"
"6 on scale 1-7","2008","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2008","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2008","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2008","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2008","66 and older","Not Working","","","","","7"
"7 Strongly agree","2008","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2008","66 and older","Full Time","","","","","7"
"7 Strongly agree","2008","66 and older","Part Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2008","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2008","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2009","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2009","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2009","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2009","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2009","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2009","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Part Time","","","","","4"
"5 on scale 1-7","2009","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2009","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2009","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2009","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2009","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2009","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Full Time","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Full Time","","","","","6"
"7 Strongly agree","2009","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2009","66 and older","Full Time","","","","","7"
"7 Strongly agree","2009","66 and older","Part Time","","","","","7"
"7 Strongly agree","2009","66 and older","Not Working","","","","","7"
"7 Strongly agree","2009","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2009","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2009","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2009","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2009","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2010","35-65 y.","Part Time","17","","","","1"
"1 Strongly disagree","2010","35-65 y.","Not Working","14","","","","1"
"1 Strongly disagree","2010","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2010","66 and older","Part Time","4","","","","1"
"1 Strongly disagree","2010","66 and older","Not Working","41","0.0120198367046647","0.00852078740101479","0.0155188860083147","1"
"1 Strongly disagree","2010","16-34 y.","Part Time","4","","","","1"
"1 Strongly disagree","2010","16-34 y.","Full Time","3","","","","1"
"1 Strongly disagree","2010","16-34 y.","Not Working","9","","","","1"
"1 Strongly disagree","2010","35-65 y.","Full Time","23","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","Not Working","26","","","","2"
"2 on scale 1-7 ","2010","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Part Time","3","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Full Time","9","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Part Time","21","","","","2"
"2 on scale 1-7 ","2010","66 and older","Not Working","41","0.0107682613119093","0.00745429202110193","0.0140822306027167","2"
"2 on scale 1-7 ","2010","16-34 y.","Not Working","12","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Full Time","39","0.0128985788290323","0.0097054602150476","0.016091697443017","2"
"2 on scale 1-7 ","2010","16-34 y.","Part Time","9","","","","2"
"3 on scale 1-7 ","2010","66 and older","Not Working","84","0.0198707864893298","0.0153897770256029","0.0243517959530566","3"
"3 on scale 1-7 ","2010","35-65 y.","Not Working","35","0.0166684372961772","0.0105664159906954","0.022770458601659","3"
"3 on scale 1-7 ","2010","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Part Time","4","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","Full Time","32","0.0290215309167511","0.0207364414343032","0.0373066203991989","3"
"3 on scale 1-7 ","2010","16-34 y.","Part Time","30","0.02895792799296","0.019016683030371","0.0388991729555489","3"
"3 on scale 1-7 ","2010","35-65 y.","Part Time","72","0.028550777745962","0.0221095359041097","0.0349920195878144","3"
"3 on scale 1-7 ","2010","16-34 y.","Not Working","23","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Full Time","107","0.0290068651518096","0.0242576514788926","0.0337560788247265","3"
"4 on scale 1-7","2010","35-65 y.","Not Working","150","0.0925933700022197","0.0787778509307281","0.106408889073711","4"
"4 on scale 1-7","2010","66 and older","Full Time","5","","","","4"
"4 on scale 1-7","2010","35-65 y.","Part Time","235","0.110402301761381","0.0982813570397657","0.122523246482997","4"
"4 on scale 1-7","2010","35-65 y.","Full Time","430","0.0877399615757771","0.0797338566559637","0.0957460664955905","4"
"4 on scale 1-7","2010","66 and older","Part Time","18","","","","4"
"4 on scale 1-7","2010","66 and older","Not Working","323","0.0866641123114455","0.0776304973951744","0.0956977272277167","4"
"4 on scale 1-7","2010","16-34 y.","Full Time","133","0.107978879262635","0.0926613322887514","0.123296426236519","4"
"4 on scale 1-7","2010","16-34 y.","Not Working","97","0.108640924633121","0.0883889432543462","0.128892906011895","4"
"4 on scale 1-7","2010","16-34 y.","Part Time","99","0.0952191777873712","0.077818269545576","0.112620086029166","4"
"5 on scale 1-7","2010","35-65 y.","Not Working","281","0.1583921377929","0.140990184870378","0.175794090715421","5"
"5 on scale 1-7","2010","66 and older","Full Time","16","","","","5"
"5 on scale 1-7","2010","66 and older","Part Time","33","0.117480007717345","0.0763994483015388","0.158560567133152","5"
"5 on scale 1-7","2010","66 and older","Not Working","679","0.179698034758537","0.167370245388381","0.192025824128693","5"
"5 on scale 1-7","2010","16-34 y.","Full Time","315","0.229621197430768","0.208862963814924","0.250379431046613","5"
"5 on scale 1-7","2010","16-34 y.","Part Time","226","0.213581553298104","0.189284884904566","0.237878221691642","5"
"5 on scale 1-7","2010","16-34 y.","Not Working","191","0.225433511440103","0.198238888781204","0.252628134099002","5"
"5 on scale 1-7","2010","35-65 y.","Part Time","463","0.153969018823048","0.140009823443","0.167928214203096","5"
"5 on scale 1-7","2010","35-65 y.","Full Time","880","0.160646816048215","0.150255473437101","0.171038158659329","5"
"6 on scale 1-7","2010","35-65 y.","Not Working","536","0.312956930941725","0.290856000603493","0.335057861279957","6"
"6 on scale 1-7","2010","66 and older","Part Time","80","0.379249452250642","0.317346248471655","0.441152656029629","6"
"6 on scale 1-7","2010","66 and older","Full Time","18","","","","6"
"6 on scale 1-7","2010","35-65 y.","Part Time","893","0.342225440182632","0.32387505169117","0.360575828674094","6"
"6 on scale 1-7","2010","66 and older","Not Working","1102","0.276320069150754","0.261961665950647","0.29067847235086","6"
"6 on scale 1-7","2010","16-34 y.","Full Time","563","0.329662894703281","0.306461509847044","0.352864279559518","6"
"6 on scale 1-7","2010","16-34 y.","Not Working","296","0.29094294865318","0.261384001868245","0.320501895438115","6"
"6 on scale 1-7","2010","35-65 y.","Full Time","1729","0.353359814268628","0.339832762377025","0.36688686616023","6"
"6 on scale 1-7","2010","16-34 y.","Part Time","386","0.31667307420833","0.289095386703134","0.344250761713527","6"
"7 Strongly agree","2010","35-65 y.","Not Working","649","0.391538521775487","0.368274752619427","0.414802290931547","7"
