"ple0009","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, not limited","2011","college entrance qualification","1-pers.-HH","720","0.740576109293771","0.712892368099088","0.768259850488454"
"No, not limited","2011","college entrance qualification","(Married) couple without C. ","1495","0.736151324442548","0.717174907077115","0.755127741807981"
"No, not limited","2011","college entrance qualification","Single parent ","206","0.836860313162078","0.79168638802568","0.882034238298476"
"No, not limited","2011","college entrance qualification","Couple + C. LE 16 ","958","0.866058769175839","0.845811607841465","0.886305930510213"
"No, not limited","2011","college entrance qualification","Couple + C. GT 16 ","733","0.842184806278489","0.818152244579468","0.86621736797751"
"No, not limited","2011","college entrance qualification","Couple + C. LE and GT 16","259","0.886258578224779","0.850331076749075","0.922186079700483"
"No, not limited","2011","Other degree","1-pers.-HH","81","0.578665490744445","0.501181300405557","0.656149681083334"
"No, not limited","2011","Other degree","(Married) couple without C. ","236","0.579402541294628","0.531205643245496","0.62759943934376"
"No, not limited","2011","Other degree","Single parent ","41","0.533569502133076","0.410381961460156","0.656757042805995"
"No, not limited","2011","Other degree","Couple + C. LE 16 ","156","0.853724532516924","0.802802368088106","0.904646696945742"
"No, not limited","2011","Other degree","Couple + C. GT 16 ","119","0.697681329527505","0.629637287881165","0.765725371173845"
"No, not limited","2011","Other degree","Couple + C. LE and GT 16","83","0.734683216504087","0.650235898220345","0.819130534787828"
"No, not limited","2011","no degree/no degree yet","1-pers.-HH","27","","",""
"No, not limited","2011","no degree/no degree yet","(Married) couple without C. ","44","0.428913968753804","0.328863292557656","0.528964644949953"
"No, not limited","2011","no degree/no degree yet","Single parent ","58","0.762062621182045","0.664380894570018","0.859744347794071"
"No, not limited","2011","no degree/no degree yet","Couple + C. LE 16 ","27","","",""
"No, not limited","2011","no degree/no degree yet","Couple + C. GT 16 ","149","0.838998262306353","0.784231022728044","0.893765501884662"
"No, not limited","2011","no degree/no degree yet","Couple + C. LE and GT 16","105","0.894649522651119","0.838539054526708","0.95075999077553"
"Yes, strongly limited","2012","lower secondary degree","1-pers.-HH","346","0.248707901493994","0.225623772346905","0.271792030641082"
"Yes, strongly limited","2012","lower secondary degree","(Married) couple without C. ","601","0.187528409826988","0.173673394636903","0.201383425017073"
"Yes, strongly limited","2012","lower secondary degree","Single parent ","81","0.146265204188424","0.119264993920666","0.173265414456183"
"Yes, strongly limited","2012","lower secondary degree","Couple + C. LE 16 ","77","0.0471289307526541","0.0358704473373842","0.0583874141679241"
"Yes, strongly limited","2012","lower secondary degree","Couple + C. GT 16 ","85","0.105821871807292","0.0836885866508472","0.127955156963736"
"Yes, strongly limited","2012","lower secondary degree","Couple + C. LE and GT 16","34","0.0777052142877018","0.0519488831172082","0.103461545458195"
"Yes, strongly limited","2012","secondary school degree","1-pers.-HH","131","0.12200487217655","0.101354918847792","0.142654825505307"
"Yes, strongly limited","2012","secondary school degree","(Married) couple without C. ","251","0.106293268044402","0.0935210744252657","0.119065461663538"
"Yes, strongly limited","2012","secondary school degree","Single parent ","73","0.0761871712078845","0.0598257764581027","0.0925485659576663"
"Yes, strongly limited","2012","secondary school degree","Couple + C. LE 16 ","90","0.0355290261281","0.0281430880431567","0.0429149642130433"
"Yes, strongly limited","2012","secondary school degree","Couple + C. GT 16 ","41","0.0366503748108358","0.0247017626413178","0.0485989869803539"
"Yes, strongly limited","2012","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Yes, strongly limited","2012","college entrance qualification","1-pers.-HH","78","0.072343705691873","0.0566219928291267","0.0880654185546192"
"Yes, strongly limited","2012","college entrance qualification","(Married) couple without C. ","144","0.0677627721080543","0.057013049767976","0.0785124944481326"
"Yes, strongly limited","2012","college entrance qualification","Single parent ","46","0.073073181639038","0.0532027584720666","0.0929436048060095"
"Yes, strongly limited","2012","college entrance qualification","Couple + C. LE 16 ","44","0.01545630736579","0.0106758638521918","0.0202367508793882"
"Yes, strongly limited","2012","college entrance qualification","Couple + C. GT 16 ","17","","",""
"Yes, strongly limited","2012","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Yes, strongly limited","2012","Other degree","1-pers.-HH","33","0.179795669643864","0.122405896200331","0.237185443087397"
"Yes, strongly limited","2012","Other degree","(Married) couple without C. ","72","0.158741886769405","0.12370944958788","0.19377432395093"
"Yes, strongly limited","2012","Other degree","Single parent ","14","","",""
"Yes, strongly limited","2012","Other degree","Couple + C. LE 16 ","23","","",""
"Yes, strongly limited","2012","Other degree","Couple + C. GT 16 ","11","","",""
"Yes, strongly limited","2012","Other degree","Couple + C. LE and GT 16","11","","",""
"Yes, strongly limited","2012","no degree/no degree yet","1-pers.-HH","23","","",""
"Yes, strongly limited","2012","no degree/no degree yet","(Married) couple without C. ","23","","",""
"Yes, strongly limited","2012","no degree/no degree yet","Single parent ","13","","",""
"Yes, strongly limited","2012","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes, strongly limited","2012","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes, strongly limited","2012","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Yes, somewhat limited","2012","lower secondary degree","1-pers.-HH","482","0.353208662851916","0.327683879550998","0.378733446152834"
"Yes, somewhat limited","2012","lower secondary degree","(Married) couple without C. ","1123","0.369331733483708","0.35220091234926","0.386462554618156"
"Yes, somewhat limited","2012","lower secondary degree","Single parent ","177","0.272329528315162","0.238316140794182","0.306342915836143"
"Yes, somewhat limited","2012","lower secondary degree","Couple + C. LE 16 ","264","0.206129599798284","0.184638234152186","0.227620965444382"
"Yes, somewhat limited","2012","lower secondary degree","Couple + C. GT 16 ","216","0.309209023138776","0.275954896539085","0.342463149738466"
"Yes, somewhat limited","2012","lower secondary degree","Couple + C. LE and GT 16","92","0.193909413179159","0.155871611171143","0.231947215187176"
"Yes, somewhat limited","2012","secondary school degree","1-pers.-HH","311","0.343293309904344","0.31333599913858","0.373250620670108"
"Yes, somewhat limited","2012","secondary school degree","(Married) couple without C. ","709","0.3001460741512","0.281153442995236","0.319138705307164"
"Yes, somewhat limited","2012","secondary school degree","Single parent ","239","0.204786577819478","0.179899150810821","0.229674004828135"
"Yes, somewhat limited","2012","secondary school degree","Couple + C. LE 16 ","414","0.175828030903532","0.160639267884532","0.191016793922532"
"Yes, somewhat limited","2012","secondary school degree","Couple + C. GT 16 ","222","0.221672944929434","0.195259582086485","0.248086307772384"
"Yes, somewhat limited","2012","secondary school degree","Couple + C. LE and GT 16","128","0.254871412515932","0.218842088905627","0.290900736126237"
"Yes, somewhat limited","2012","college entrance qualification","1-pers.-HH","238","0.230865540361086","0.205292248894329","0.256438831827842"
"Yes, somewhat limited","2012","college entrance qualification","(Married) couple without C. ","557","0.237344089155153","0.21914741685002","0.255540761460286"
"Yes, somewhat limited","2012","college entrance qualification","Single parent ","136","0.176542279049781","0.147431729705033","0.20565282839453"
"Yes, somewhat limited","2012","college entrance qualification","Couple + C. LE 16 ","377","0.145209988026072","0.131557060489459","0.158862915562685"
"Yes, somewhat limited","2012","college entrance qualification","Couple + C. GT 16 ","146","0.170873422346874","0.145047806367441","0.196699038326307"
"Yes, somewhat limited","2012","college entrance qualification","Couple + C. LE and GT 16","76","0.161818391862719","0.128802947518023","0.194833836207415"
"Yes, somewhat limited","2012","Other degree","1-pers.-HH","52","0.306603727184453","0.23769672852854","0.375510725840365"
"Yes, somewhat limited","2012","Other degree","(Married) couple without C. ","142","0.333591269598233","0.288391353648468","0.378791185547998"
"Yes, somewhat limited","2012","Other degree","Single parent ","30","0.171881836432329","0.108003023117019","0.235760649747639"
"Yes, somewhat limited","2012","Other degree","Couple + C. LE 16 ","80","0.126241883685995","0.101315845947483","0.151167921424506"
"Yes, somewhat limited","2012","Other degree","Couple + C. GT 16 ","49","0.299052504531842","0.226505607472682","0.371599401591003"
"Yes, somewhat limited","2012","Other degree","Couple + C. LE and GT 16","50","0.263256716922041","0.202373458805507","0.324139975038575"
"Yes, somewhat limited","2012","no degree/no degree yet","1-pers.-HH","19","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","(Married) couple without C. ","37","0.389909083369857","0.289144992205158","0.490673174534555"
"Yes, somewhat limited","2012","no degree/no degree yet","Single parent ","33","0.192136052414879","0.136115829065284","0.248156275764474"
"Yes, somewhat limited","2012","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","Couple + C. LE and GT 16","32","0.136556008184644","0.0914880220630453","0.181623994306243"
"No, not limited","2012","lower secondary degree","1-pers.-HH","519","0.39808343565409","0.371942598353189","0.424224272954991"
"No, not limited","2012","lower secondary degree","(Married) couple without C. ","1325","0.443139856689304","0.425507398905969","0.460772314472639"
"No, not limited","2012","lower secondary degree","Single parent ","400","0.581405267496413","0.543711330113671","0.619099204879155"
"No, not limited","2012","lower secondary degree","Couple + C. LE 16 ","1020","0.746741469449062","0.723637521110291","0.769845417787833"
"No, not limited","2012","lower secondary degree","Couple + C. GT 16 ","441","0.584969105053933","0.549516119264844","0.620422090843021"
"No, not limited","2012","lower secondary degree","Couple + C. LE and GT 16","289","0.728385372533139","0.685591535563931","0.771179209502347"
"No, not limited","2012","secondary school degree","1-pers.-HH","523","0.534701817919106","0.503231151284902","0.566172484553311"
"No, not limited","2012","secondary school degree","(Married) couple without C. ","1277","0.593560657804398","0.573206856873852","0.613914458734945"
"No, not limited","2012","secondary school degree","Single parent ","698","0.719026250972638","0.69130628770459","0.746746214240685"
"No, not limited","2012","secondary school degree","Couple + C. LE 16 ","1909","0.788642942968368","0.77235305800638","0.804932827930357"
"No, not limited","2012","secondary school degree","Couple + C. GT 16 ","687","0.74167668025973","0.713842694092653","0.769510666426807"
"No, not limited","2012","secondary school degree","Couple + C. LE and GT 16","410","0.716577580885187","0.679318799896485","0.75383636187389"
"No, not limited","2012","college entrance qualification","1-pers.-HH","727","0.696790753947041","0.668895626711708","0.724685881182375"
"No, not limited","2012","college entrance qualification","(Married) couple without C. ","1399","0.694893138736792","0.675199614470278","0.714586663003307"
"No, not limited","2012","college entrance qualification","Single parent ","477","0.750384539311181","0.717341265966683","0.783427812655679"
"No, not limited","2012","college entrance qualification","Couple + C. LE 16 ","2137","0.839333704608138","0.825102962692399","0.853564446523878"
"No, not limited","2012","college entrance qualification","Couple + C. GT 16 ","653","0.814897459523558","0.788249701058705","0.84154521798841"
"No, not limited","2012","college entrance qualification","Couple + C. LE and GT 16","387","0.816870061286756","0.782197150084443","0.851542972489069"
"No, not limited","2012","Other degree","1-pers.-HH","87","0.513600603171683","0.438905325857449","0.588295880485917"
"No, not limited","2012","Other degree","(Married) couple without C. ","204","0.507666843632362","0.459739992912285","0.555593694352439"
"No, not limited","2012","Other degree","Single parent ","90","0.762071759526891","0.689974854403575","0.834168664650206"
"No, not limited","2012","Other degree","Couple + C. LE 16 ","579","0.843007539122528","0.815704497474745","0.870310580770311"
"No, not limited","2012","Other degree","Couple + C. GT 16 ","93","0.628322526551287","0.551749324046447","0.704895729056127"
"No, not limited","2012","Other degree","Couple + C. LE and GT 16","140","0.674826816063723","0.610067300686517","0.739586331440929"
"No, not limited","2012","no degree/no degree yet","1-pers.-HH","23","","",""
"No, not limited","2012","no degree/no degree yet","(Married) couple without C. ","30","0.258105405345106","0.167699564536969","0.348511246153243"
"No, not limited","2012","no degree/no degree yet","Single parent ","144","0.73980702151678","0.677422291303736","0.802191751729823"
"No, not limited","2012","no degree/no degree yet","Couple + C. LE 16 ","103","0.758239383585134","0.686282129337095","0.830196637833172"
"No, not limited","2012","no degree/no degree yet","Couple + C. GT 16 ","139","0.905176528878511","0.859781043256193","0.95057201450083"
"No, not limited","2012","no degree/no degree yet","Couple + C. LE and GT 16","183","0.812671873412579","0.761461874220883","0.863881872604276"
"Yes, strongly limited","2013","lower secondary degree","1-pers.-HH","310","0.236337382678414","0.213234802183694","0.259439963173135"
"Yes, strongly limited","2013","lower secondary degree","(Married) couple without C. ","524","0.185264223049559","0.170972994379969","0.199555451719149"
"Yes, strongly limited","2013","lower secondary degree","Single parent ","76","0.132501876059861","0.106418066036846","0.158585686082876"
"Yes, strongly limited","2013","lower secondary degree","Couple + C. LE 16 ","95","0.0690407628367376","0.0558171883458677","0.0822643373276074"
"Yes, strongly limited","2013","lower secondary degree","Couple + C. GT 16 ","81","0.112625127937621","0.0900602166722201","0.135190039203021"
"Yes, strongly limited","2013","lower secondary degree","Couple + C. LE and GT 16","32","0.0664181791371635","0.0439774379791479","0.088858920295179"
"Yes, strongly limited","2013","secondary school degree","1-pers.-HH","139","0.150937277778842","0.128432066111044","0.173442489446639"
"Yes, strongly limited","2013","secondary school degree","(Married) couple without C. ","237","0.0987748881845061","0.0864713536914383","0.111078422677574"
"Yes, strongly limited","2013","secondary school degree","Single parent ","69","0.0593522089147125","0.044837572367277","0.073866845462148"
"Yes, strongly limited","2013","secondary school degree","Couple + C. LE 16 ","81","0.0364542996340451","0.0288638905283405","0.0440447087397497"
"Yes, strongly limited","2013","secondary school degree","Couple + C. GT 16 ","44","0.0439586495596854","0.0309635487085727","0.056953750410798"
"Yes, strongly limited","2013","secondary school degree","Couple + C. LE and GT 16","37","0.0675655909491735","0.0480278027317821","0.0871033791665648"
"Yes, strongly limited","2013","college entrance qualification","1-pers.-HH","74","0.0765886399076329","0.0607720460248526","0.0924052337904132"
"Yes, strongly limited","2013","college entrance qualification","(Married) couple without C. ","133","0.0572669029930169","0.0475444465744438","0.06698935941159"
"Yes, strongly limited","2013","college entrance qualification","Single parent ","40","0.0554530830161719","0.0378454751217217","0.0730606909106221"
"Yes, strongly limited","2013","college entrance qualification","Couple + C. LE 16 ","44","0.01765573209253","0.0125441807947077","0.0227672833903523"
"Yes, strongly limited","2013","college entrance qualification","Couple + C. GT 16 ","27","","",""
"Yes, strongly limited","2013","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Yes, strongly limited","2013","Other degree","1-pers.-HH","45","0.165665671769488","0.125972165818004","0.205359177720972"
"Yes, strongly limited","2013","Other degree","(Married) couple without C. ","95","0.100527191255752","0.0807382720725655","0.120316110438939"
"Yes, strongly limited","2013","Other degree","Single parent ","21","","",""
"Yes, strongly limited","2013","Other degree","Couple + C. LE 16 ","55","0.031485083785914","0.0227521922392018","0.0402179753326263"
"Yes, strongly limited","2013","Other degree","Couple + C. GT 16 ","50","0.15991352477593","0.125430304155647","0.194396745396213"
"Yes, strongly limited","2013","Other degree","Couple + C. LE and GT 16","26","","",""
"Yes, strongly limited","2013","no degree/no degree yet","1-pers.-HH","22","","",""
"Yes, strongly limited","2013","no degree/no degree yet","(Married) couple without C. ","25","","",""
"Yes, strongly limited","2013","no degree/no degree yet","Single parent ","15","","",""
"Yes, strongly limited","2013","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"Yes, strongly limited","2013","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes, strongly limited","2013","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Yes, somewhat limited","2013","lower secondary degree","1-pers.-HH","451","0.34079328616092","0.31501821686342","0.36656835545842"
"Yes, somewhat limited","2013","lower secondary degree","(Married) couple without C. ","999","0.355194569368346","0.337590507078943","0.372798631657748"
"Yes, somewhat limited","2013","lower secondary degree","Single parent ","171","0.266925285022014","0.232892717074159","0.300957852969869"
"Yes, somewhat limited","2013","lower secondary degree","Couple + C. LE 16 ","248","0.173481433929232","0.153730685784743","0.193232182073721"
"Yes, somewhat limited","2013","lower secondary degree","Couple + C. GT 16 ","194","0.255495665027109","0.224365042788109","0.286626287266109"
"Yes, somewhat limited","2013","lower secondary degree","Couple + C. LE and GT 16","96","0.19533809292146","0.159609351877804","0.231066833965116"
"Yes, somewhat limited","2013","secondary school degree","1-pers.-HH","272","0.269898091010748","0.241991511605286","0.297804670416209"
"Yes, somewhat limited","2013","secondary school degree","(Married) couple without C. ","687","0.293322633653201","0.274547918601034","0.312097348705369"
"Yes, somewhat limited","2013","secondary school degree","Single parent ","247","0.237532317097607","0.211389867757823","0.263674766437392"
"Yes, somewhat limited","2013","secondary school degree","Couple + C. LE 16 ","393","0.16291422638612","0.147958099829553","0.177870352942686"
"Yes, somewhat limited","2013","secondary school degree","Couple + C. GT 16 ","202","0.194835778008875","0.169728725309698","0.219942830708052"
"Yes, somewhat limited","2013","secondary school degree","Couple + C. LE and GT 16","116","0.195398590329478","0.164534422648866","0.22626275801009"
"Yes, somewhat limited","2013","college entrance qualification","1-pers.-HH","216","0.19692291095173","0.173271343931926","0.220574477971534"
"Yes, somewhat limited","2013","college entrance qualification","(Married) couple without C. ","499","0.215539984240641","0.198334016316298","0.232745952164984"
"Yes, somewhat limited","2013","college entrance qualification","Single parent ","120","0.1630727626708","0.134650391411703","0.191495133929897"
"Yes, somewhat limited","2013","college entrance qualification","Couple + C. LE 16 ","347","0.123985042104464","0.111193632424917","0.13677645178401"
"Yes, somewhat limited","2013","college entrance qualification","Couple + C. GT 16 ","109","0.120783660964013","0.0986671285956555","0.142900193332371"
"Yes, somewhat limited","2013","college entrance qualification","Couple + C. LE and GT 16","98","0.177961392125019","0.146197808223581","0.209724976026457"
"Yes, somewhat limited","2013","Other degree","1-pers.-HH","77","0.212926443315808","0.169218980043785","0.256633906587831"
"Yes, somewhat limited","2013","Other degree","(Married) couple without C. ","238","0.304670157369612","0.274380338652395","0.334959976086829"
"Yes, somewhat limited","2013","Other degree","Single parent ","52","0.173868905087664","0.127442660778586","0.220295149396741"
"Yes, somewhat limited","2013","Other degree","Couple + C. LE 16 ","185","0.115818760733276","0.0998153486678105","0.131822172798742"
"Yes, somewhat limited","2013","Other degree","Couple + C. GT 16 ","97","0.251148647284572","0.210348055972411","0.291949238596733"
"Yes, somewhat limited","2013","Other degree","Couple + C. LE and GT 16","74","0.202195305873937","0.163599931868058","0.240790679879816"
"Yes, somewhat limited","2013","no degree/no degree yet","1-pers.-HH","26","","",""
"Yes, somewhat limited","2013","no degree/no degree yet","(Married) couple without C. ","44","0.317599417908862","0.235659260927696","0.399539574890029"
"Yes, somewhat limited","2013","no degree/no degree yet","Single parent ","40","0.159426746114389","0.112820696548344","0.206032795680433"
"Yes, somewhat limited","2013","no degree/no degree yet","Couple + C. LE 16 ","43","0.197145414896245","0.143208421443517","0.251082408348973"
"Yes, somewhat limited","2013","no degree/no degree yet","Couple + C. GT 16 ","27","","",""
"Yes, somewhat limited","2013","no degree/no degree yet","Couple + C. LE and GT 16","39","0.114305594119869","0.0798716426825998","0.148739545557138"
"No, not limited","2013","lower secondary degree","1-pers.-HH","538","0.422869331160665","0.396004526528776","0.449734135792555"
"No, not limited","2013","lower secondary degree","(Married) couple without C. ","1316","0.459541207582095","0.441209246837359","0.477873168326832"
"No, not limited","2013","lower secondary degree","Single parent ","402","0.600572838918125","0.562891408290285","0.638254269545965"
"No, not limited","2013","lower secondary degree","Couple + C. LE 16 ","1069","0.757477803234031","0.735121939959032","0.77983366650903"
"No, not limited","2013","lower secondary degree","Couple + C. GT 16 ","479","0.63187920703527","0.597454153465235","0.666304260605305"
"No, not limited","2013","lower secondary degree","Couple + C. LE and GT 16","345","0.738243727941376","0.698628154023301","0.777859301859451"
"No, not limited","2013","secondary school degree","1-pers.-HH","561","0.57916463121041","0.548128177574688","0.610201084846132"
"No, not limited","2013","secondary school degree","(Married) couple without C. ","1335","0.607902478162292","0.58776968734397","0.628035268980615"
"No, not limited","2013","secondary school degree","Single parent ","702","0.70311547398768","0.675049422921566","0.731181525053795"
"No, not limited","2013","secondary school degree","Couple + C. LE 16 ","1868","0.800631473979835","0.784450700648974","0.816812247310696"
"No, not limited","2013","secondary school degree","Couple + C. GT 16 ","710","0.76120557243144","0.734179544682699","0.788231600180181"
"No, not limited","2013","secondary school degree","Couple + C. LE and GT 16","481","0.737035818721348","0.702767242760548","0.771304394682149"
"No, not limited","2013","college entrance qualification","1-pers.-HH","796","0.726488449140637","0.699976883776996","0.753000014504278"
"No, not limited","2013","college entrance qualification","(Married) couple without C. ","1562","0.727193112766342","0.708555841645603","0.74583038388708"
"No, not limited","2013","college entrance qualification","Single parent ","489","0.781474154313028","0.749680938576256","0.813267370049801"
