"ple0009","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2011","Other degree","indirect migration background","2","","",""
"Yes, somewhat limited","2011","no degree/no degree yet","no migration background","54","0.170475292135903","0.131949379707296","0.20900120456451"
"Yes, somewhat limited","2011","no degree/no degree yet","direct migration background","43","0.333646909828407","0.253812254746422","0.413481564910392"
"Yes, somewhat limited","2011","no degree/no degree yet","indirect migration background","3","","",""
"No, not limited","2011","lower secondary degree","no migration background","3344","0.533659363100809","0.521116774707527","0.54620195149409"
"No, not limited","2011","lower secondary degree","direct migration background","271","0.670872492860146","0.624296535001257","0.717448450719036"
"No, not limited","2011","lower secondary degree","indirect migration background","161","0.817282941193729","0.763592457341205","0.870973425046253"
"No, not limited","2011","secondary school degree","no migration background","4098","0.692474062752691","0.680548434061802","0.70439969144358"
"No, not limited","2011","secondary school degree","direct migration background","164","0.821841157119971","0.769460758942931","0.874221555297012"
"No, not limited","2011","secondary school degree","indirect migration background","170","0.922533467993606","0.884720079294862","0.960346856692349"
"No, not limited","2011","college entrance qualification","no migration background","4006","0.769061657845667","0.757547244867432","0.780576070823903"
"No, not limited","2011","college entrance qualification","direct migration background","205","0.809763959744545","0.761111622632781","0.858416296856309"
"No, not limited","2011","college entrance qualification","indirect migration background","211","0.9286327289795","0.895788155409584","0.961477302549417"
"No, not limited","2011","Other degree","no migration background","91","0.507975427540624","0.431693638944101","0.584257216137147"
"No, not limited","2011","Other degree","direct migration background","636","0.66746178554659","0.637550462456898","0.697373108636281"
"No, not limited","2011","Other degree","indirect migration background","10","","",""
"No, not limited","2011","no degree/no degree yet","no migration background","288","0.732116619570509","0.686746432856578","0.777486806284441"
"No, not limited","2011","no degree/no degree yet","direct migration background","70","0.475434789649253","0.390879474426682","0.559990104871825"
"No, not limited","2011","no degree/no degree yet","indirect migration background","63","0.96436192428766","0.919971648809916","1.00875219976541"
"Yes, strongly limited","2012","lower secondary degree","no migration background","1187","0.187646103515932","0.178467045854666","0.196825161177197"
"Yes, strongly limited","2012","lower secondary degree","direct migration background","58","0.115377128332772","0.087261603340928","0.143492653324615"
"Yes, strongly limited","2012","lower secondary degree","indirect migration background","22","","",""
"Yes, strongly limited","2012","secondary school degree","no migration background","594","0.0866822122746323","0.0803725547484047","0.0929918698008599"
"Yes, strongly limited","2012","secondary school degree","direct migration background","15","","",""
"Yes, strongly limited","2012","secondary school degree","indirect migration background","16","","",""
"Yes, strongly limited","2012","college entrance qualification","no migration background","327","0.054200065049035","0.0489014208967272","0.0594987092013427"
"Yes, strongly limited","2012","college entrance qualification","direct migration background","12","","",""
"Yes, strongly limited","2012","college entrance qualification","indirect migration background","9","","",""
"Yes, strongly limited","2012","Other degree","no migration background","41","0.21085712900976","0.156204234536165","0.265510023483356"
"Yes, strongly limited","2012","Other degree","direct migration background","132","0.0963785801654814","0.081804158426408","0.110953001904555"
"Yes, strongly limited","2012","Other degree","indirect migration background","5","","",""
"Yes, strongly limited","2012","no degree/no degree yet","no migration background","53","0.12735033034807","0.100289955026045","0.154410705670094"
"Yes, strongly limited","2012","no degree/no degree yet","direct migration background","28","","",""
"Yes, strongly limited","2012","no degree/no degree yet","indirect migration background","5","","",""
"Yes, somewhat limited","2012","lower secondary degree","no migration background","2218","0.339398364804973","0.328266180608076","0.350530549001871"
"Yes, somewhat limited","2012","lower secondary degree","direct migration background","121","0.28560804163732","0.245855880235464","0.325360203039177"
"Yes, somewhat limited","2012","lower secondary degree","indirect migration background","68","0.281094938445391","0.230141349372535","0.332048527518247"
"Yes, somewhat limited","2012","secondary school degree","no migration background","1929","0.274296388549285","0.26429133256796","0.284301444530611"
"Yes, somewhat limited","2012","secondary school degree","direct migration background","69","0.222755348748928","0.176210476267162","0.269300221230693"
"Yes, somewhat limited","2012","secondary school degree","indirect migration background","62","0.204321933983212","0.160485764333037","0.248158103633387"
"Yes, somewhat limited","2012","college entrance qualification","no migration background","1439","0.214138901458975","0.204538577443269","0.223739225474681"
"Yes, somewhat limited","2012","college entrance qualification","direct migration background","56","0.150696870551038","0.112039383326797","0.189354357775279"
"Yes, somewhat limited","2012","college entrance qualification","indirect migration background","51","0.124562431088159","0.0917889996275013","0.157335862548816"
"Yes, somewhat limited","2012","Other degree","no migration background","57","0.292224526075553","0.23129226552997","0.353156786621137"
"Yes, somewhat limited","2012","Other degree","direct migration background","350","0.256039996296253","0.234485567811379","0.277594424781126"
"Yes, somewhat limited","2012","Other degree","indirect migration background","6","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","no migration background","111","0.221695733951445","0.187977316187411","0.255414151715479"
"Yes, somewhat limited","2012","no degree/no degree yet","direct migration background","46","0.272856495566204","0.210014980149295","0.335698010983113"
"Yes, somewhat limited","2012","no degree/no degree yet","indirect migration background","13","","",""
"No, not limited","2012","lower secondary degree","no migration background","3545","0.472955531679095","0.461217656872104","0.484693406486086"
"No, not limited","2012","lower secondary degree","direct migration background","317","0.599014830029908","0.55588376368297","0.642145896376847"
"No, not limited","2012","lower secondary degree","indirect migration background","209","0.661036183602977","0.607382223320173","0.71469014388578"
"No, not limited","2012","secondary school degree","no migration background","5116","0.639021399176082","0.628251087642676","0.649791710709488"
"No, not limited","2012","secondary school degree","direct migration background","223","0.733915982174754","0.684483607866087","0.783348356483421"
"No, not limited","2012","secondary school degree","indirect migration background","247","0.768451643459746","0.722591486813999","0.814311800105493"
"No, not limited","2012","college entrance qualification","no migration background","5248","0.73166103349199","0.721291432522253","0.742030634461726"
"No, not limited","2012","college entrance qualification","direct migration background","261","0.820583882985937","0.779122635970488","0.862045130001386"
"No, not limited","2012","college entrance qualification","indirect migration background","330","0.852527152116597","0.817336612135697","0.887717692097496"
"No, not limited","2012","Other degree","no migration background","116","0.496918344914686","0.429929427419246","0.563907262410126"
"No, not limited","2012","Other degree","direct migration background","1093","0.647581423538266","0.623988356630732","0.671174490445799"
"No, not limited","2012","Other degree","indirect migration background","22","","",""
"No, not limited","2012","no degree/no degree yet","no migration background","419","0.650953935700486","0.612261121767233","0.689646749633738"
"No, not limited","2012","no degree/no degree yet","direct migration background","119","0.517409580971918","0.446911707416455","0.587907454527381"
"No, not limited","2012","no degree/no degree yet","indirect migration background","95","0.859391194767116","0.795298198009871","0.923484191524361"
"Yes, strongly limited","2013","lower secondary degree","no migration background","1066","0.185197614182406","0.175712384206495","0.194682844158316"
"Yes, strongly limited","2013","lower secondary degree","direct migration background","73","0.123647390769743","0.0998496164534177","0.147445165086068"
"Yes, strongly limited","2013","lower secondary degree","indirect migration background","26","","",""
"Yes, strongly limited","2013","secondary school degree","no migration background","596","0.0938043127938729","0.0871416224516845","0.100467003136061"
"Yes, strongly limited","2013","secondary school degree","direct migration background","18","","",""
"Yes, strongly limited","2013","secondary school degree","indirect migration background","16","","",""
"Yes, strongly limited","2013","college entrance qualification","no migration background","303","0.0517290584066069","0.0464845520623335","0.0569735647508804"
"Yes, strongly limited","2013","college entrance qualification","direct migration background","18","","",""
"Yes, strongly limited","2013","college entrance qualification","indirect migration background","12","","",""
"Yes, strongly limited","2013","Other degree","no migration background","39","0.22060907162098","0.163984642360033","0.277233500881927"
"Yes, strongly limited","2013","Other degree","direct migration background","275","0.0891038594582492","0.0800836207733727","0.0981240981431256"
"Yes, strongly limited","2013","Other degree","indirect migration background","3","","",""
"Yes, strongly limited","2013","no degree/no degree yet","no migration background","46","0.116768120983332","0.0901222141329669","0.143414027833697"
"Yes, strongly limited","2013","no degree/no degree yet","direct migration background","60","0.14589946778676","0.116208146374223","0.175590789199298"
"Yes, strongly limited","2013","no degree/no degree yet","indirect migration background","9","","",""
"Yes, somewhat limited","2013","lower secondary degree","no migration background","1997","0.324587247972891","0.313154401272117","0.336020094673666"
"Yes, somewhat limited","2013","lower secondary degree","direct migration background","135","0.227188874457336","0.196896408096998","0.257481340817674"
"Yes, somewhat limited","2013","lower secondary degree","indirect migration background","84","0.17020678312991","0.138090254994526","0.202323311265295"
"Yes, somewhat limited","2013","secondary school degree","no migration background","1789","0.249702416502889","0.239811070879927","0.259593762125852"
"Yes, somewhat limited","2013","secondary school degree","direct migration background","82","0.163213156448901","0.131449431783361","0.194976881114441"
"Yes, somewhat limited","2013","secondary school degree","indirect migration background","90","0.164564307632554","0.133115672719601","0.196012942545508"
"Yes, somewhat limited","2013","college entrance qualification","no migration background","1276","0.186612420665635","0.177386915664379","0.195837925666891"
"Yes, somewhat limited","2013","college entrance qualification","direct migration background","69","0.140102387981435","0.111147313097254","0.169057462865617"
"Yes, somewhat limited","2013","college entrance qualification","indirect migration background","66","0.0833432195300531","0.0620124389718697","0.104674000088236"
"Yes, somewhat limited","2013","Other degree","no migration background","44","0.207117717594413","0.151779207367318","0.262456227821507"
"Yes, somewhat limited","2013","Other degree","direct migration background","721","0.233164182749607","0.219776128779717","0.246552236719498"
"Yes, somewhat limited","2013","Other degree","indirect migration background","15","","",""
"Yes, somewhat limited","2013","no degree/no degree yet","no migration background","104","0.188687255578429","0.156223674570097","0.22115083658676"
"Yes, somewhat limited","2013","no degree/no degree yet","direct migration background","110","0.256869955527046","0.220121656512071","0.293618254542021"
"Yes, somewhat limited","2013","no degree/no degree yet","indirect migration background","24","","",""
"No, not limited","2013","lower secondary degree","no migration background","3380","0.490215137844703","0.478008646374402","0.502421629315004"
"No, not limited","2013","lower secondary degree","direct migration background","527","0.649163734772921","0.614662567706911","0.683664901838931"
"No, not limited","2013","lower secondary degree","indirect migration background","416","0.784681172746922","0.749554028990562","0.819808316503282"
"No, not limited","2013","secondary school degree","no migration background","4971","0.656493270703238","0.645641265463657","0.667345275942818"
"No, not limited","2013","secondary school degree","direct migration background","420","0.785519713326865","0.750240519355193","0.820798907298537"
"No, not limited","2013","secondary school degree","indirect migration background","428","0.801037713586062","0.767177528648118","0.834897898524007"
"No, not limited","2013","college entrance qualification","no migration background","5272","0.761658520927758","0.751569452331564","0.771747589523952"
"No, not limited","2013","college entrance qualification","direct migration background","465","0.837090969010907","0.806284816534619","0.867897121487195"
"No, not limited","2013","college entrance qualification","indirect migration background","567","0.884787827478307","0.860148038373818","0.909427616582796"
"No, not limited","2013","Other degree","no migration background","123","0.572273210784607","0.504711690316661","0.639834731252554"
"No, not limited","2013","Other degree","direct migration background","2836","0.677731957792143","0.662934982670962","0.692528932913325"
"No, not limited","2013","Other degree","indirect migration background","69","0.819598890437852","0.738799376580744","0.90039840429496"
"No, not limited","2013","no degree/no degree yet","no migration background","408","0.69454462343824","0.656327767487623","0.732761479388856"
"No, not limited","2013","no degree/no degree yet","direct migration background","373","0.597230576686194","0.555978345779788","0.6384828075926"
"No, not limited","2013","no degree/no degree yet","indirect migration background","189","0.877167199057368","0.833988458267108","0.920345939847629"
"Yes, strongly limited","2014","lower secondary degree","no migration background","","","",""
"Yes, strongly limited","2014","lower secondary degree","direct migration background","","","",""
"Yes, strongly limited","2014","lower secondary degree","indirect migration background","","","",""
"Yes, strongly limited","2014","secondary school degree","no migration background","","","",""
"Yes, strongly limited","2014","secondary school degree","direct migration background","","","",""
"Yes, strongly limited","2014","secondary school degree","indirect migration background","","","",""
"Yes, strongly limited","2014","college entrance qualification","no migration background","","","",""
"Yes, strongly limited","2014","college entrance qualification","direct migration background","","","",""
"Yes, strongly limited","2014","college entrance qualification","indirect migration background","","","",""
"Yes, strongly limited","2014","Other degree","no migration background","","","",""
"Yes, strongly limited","2014","Other degree","direct migration background","","","",""
"Yes, strongly limited","2014","Other degree","indirect migration background","","","",""
"Yes, strongly limited","2014","no degree/no degree yet","no migration background","","","",""
"Yes, strongly limited","2014","no degree/no degree yet","direct migration background","","","",""
"Yes, strongly limited","2014","no degree/no degree yet","indirect migration background","","","",""
"Yes, somewhat limited","2014","lower secondary degree","no migration background","","","",""
"Yes, somewhat limited","2014","lower secondary degree","direct migration background","","","",""
"Yes, somewhat limited","2014","lower secondary degree","indirect migration background","","","",""
"Yes, somewhat limited","2014","secondary school degree","no migration background","","","",""
"Yes, somewhat limited","2014","secondary school degree","direct migration background","","","",""
"Yes, somewhat limited","2014","secondary school degree","indirect migration background","","","",""
"Yes, somewhat limited","2014","college entrance qualification","no migration background","","","",""
"Yes, somewhat limited","2014","college entrance qualification","direct migration background","","","",""
"Yes, somewhat limited","2014","college entrance qualification","indirect migration background","","","",""
"Yes, somewhat limited","2014","Other degree","no migration background","","","",""
"Yes, somewhat limited","2014","Other degree","direct migration background","","","",""
"Yes, somewhat limited","2014","Other degree","indirect migration background","","","",""
"Yes, somewhat limited","2014","no degree/no degree yet","no migration background","","","",""
"Yes, somewhat limited","2014","no degree/no degree yet","direct migration background","","","",""
"Yes, somewhat limited","2014","no degree/no degree yet","indirect migration background","","","",""
"No, not limited","2014","lower secondary degree","no migration background","","","",""
"No, not limited","2014","lower secondary degree","direct migration background","","","",""
"No, not limited","2014","lower secondary degree","indirect migration background","","","",""
"No, not limited","2014","secondary school degree","no migration background","","","",""
"No, not limited","2014","secondary school degree","direct migration background","","","",""
"No, not limited","2014","secondary school degree","indirect migration background","","","",""
"No, not limited","2014","college entrance qualification","no migration background","","","",""
"No, not limited","2014","college entrance qualification","direct migration background","","","",""
"No, not limited","2014","college entrance qualification","indirect migration background","","","",""
"No, not limited","2014","Other degree","no migration background","","","",""
"No, not limited","2014","Other degree","direct migration background","","","",""
"No, not limited","2014","Other degree","indirect migration background","","","",""
"No, not limited","2014","no degree/no degree yet","no migration background","","","",""
"No, not limited","2014","no degree/no degree yet","direct migration background","","","",""
"No, not limited","2014","no degree/no degree yet","indirect migration background","","","",""
"Yes, strongly limited","2015","lower secondary degree","no migration background","943","0.197401027411366","0.186739168979244","0.208062885843488"
"Yes, strongly limited","2015","lower secondary degree","direct migration background","58","0.117039712715635","0.0898250532032207","0.144254372228049"
"Yes, strongly limited","2015","lower secondary degree","indirect migration background","25","","",""
"Yes, strongly limited","2015","secondary school degree","no migration background","524","0.0924049618670441","0.0852236127439571","0.0995863109901312"
"Yes, strongly limited","2015","secondary school degree","direct migration background","18","","",""
"Yes, strongly limited","2015","secondary school degree","indirect migration background","13","","",""
"Yes, strongly limited","2015","college entrance qualification","no migration background","292","0.0600618352882757","0.0541255018579078","0.0659981687186436"
"Yes, strongly limited","2015","college entrance qualification","direct migration background","13","","",""
"Yes, strongly limited","2015","college entrance qualification","indirect migration background","14","","",""
"Yes, strongly limited","2015","Other degree","no migration background","31","0.229516813339831","0.166116183184727","0.292917443494934"
"Yes, strongly limited","2015","Other degree","direct migration background","245","0.0936717388877617","0.0844906164619368","0.102852861313587"
"Yes, strongly limited","2015","Other degree","indirect migration background","6","","",""
"Yes, strongly limited","2015","no degree/no degree yet","no migration background","46","0.127141288595788","0.0942890609985878","0.159993516192988"
"Yes, strongly limited","2015","no degree/no degree yet","direct migration background","53","0.20288614208518","0.165395461184361","0.240376822986"
"Yes, strongly limited","2015","no degree/no degree yet","indirect migration background","5","","",""
"Yes, somewhat limited","2015","lower secondary degree","no migration background","1765","0.332546917716208","0.319927313268027","0.345166522164388"
"Yes, somewhat limited","2015","lower secondary degree","direct migration background","108","0.2034226551181","0.169344244559145","0.237501065677055"
"Yes, somewhat limited","2015","lower secondary degree","indirect migration background","66","0.156212901525124","0.119613238989972","0.192812564060275"
"Yes, somewhat limited","2015","secondary school degree","no migration background","1662","0.268586559465378","0.257595591440224","0.279577527490531"
"Yes, somewhat limited","2015","secondary school degree","direct migration background","67","0.219967396020622","0.179424810690824","0.260509981350421"
"Yes, somewhat limited","2015","secondary school degree","indirect migration background","67","0.144985256019961","0.111511661749005","0.178458850290917"
"Yes, somewhat limited","2015","college entrance qualification","no migration background","1212","0.200891139822792","0.190880710366667","0.210901569278916"
"Yes, somewhat limited","2015","college entrance qualification","direct migration background","61","0.109219815114023","0.0804964722456506","0.137943157982396"
"Yes, somewhat limited","2015","college entrance qualification","indirect migration background","63","0.0917617132459311","0.0672762614381829","0.116247165053679"
"Yes, somewhat limited","2015","Other degree","no migration background","44","0.290835120774598","0.222364892868287","0.359305348680909"
"Yes, somewhat limited","2015","Other degree","direct migration background","674","0.235499815511951","0.222129772356832","0.248869858667069"
"Yes, somewhat limited","2015","Other degree","indirect migration background","10","","",""
"Yes, somewhat limited","2015","no degree/no degree yet","no migration background","79","0.221331530352631","0.180391564008622","0.26227149669664"
"Yes, somewhat limited","2015","no degree/no degree yet","direct migration background","91","0.251092594348165","0.210665924205808","0.291519264490521"
"Yes, somewhat limited","2015","no degree/no degree yet","indirect migration background","17","","",""
"No, not limited","2015","lower secondary degree","no migration background","2646","0.470052054872426","0.456683068159891","0.483421041584962"
"No, not limited","2015","lower secondary degree","direct migration background","370","0.679537632166265","0.640031822130259","0.719043442202272"
"No, not limited","2015","lower secondary degree","indirect migration background","287","0.77283986874365","0.730600929257564","0.815078808229736"
"No, not limited","2015","secondary school degree","no migration background","4061","0.639008478667578","0.627098413187213","0.650918544147944"
"No, not limited","2015","secondary school degree","direct migration background","316","0.694338671259331","0.649248505685791","0.739428836832872"
"No, not limited","2015","secondary school degree","indirect migration background","345","0.831164872466784","0.795550227340568","0.866779517593"
"No, not limited","2015","college entrance qualification","no migration background","4650","0.739047024888933","0.72807500697818","0.750019042799686"
"No, not limited","2015","college entrance qualification","direct migration background","379","0.876261730222418","0.845939025845403","0.906584434599433"
"No, not limited","2015","college entrance qualification","indirect migration background","457","0.872252576464362","0.843940307989312","0.900564844939411"
"No, not limited","2015","Other degree","no migration background","94","0.479648065885572","0.404327309250441","0.554968822520703"
"No, not limited","2015","Other degree","direct migration background","2950","0.670828445600288","0.65602149558518","0.685635395615396"
"No, not limited","2015","Other degree","indirect migration background","52","0.65632154583945","0.543438656098481","0.769204435580419"
"No, not limited","2015","no degree/no degree yet","no migration background","270","0.651527181051581","0.604537741316696","0.698516620786467"
"No, not limited","2015","no degree/no degree yet","direct migration background","298","0.546021263566655","0.499606142236785","0.592436384896525"
"No, not limited","2015","no degree/no degree yet","indirect migration background","106","0.772798840214363","0.700208035810049","0.845389644618676"
"Yes, strongly limited","2016","lower secondary degree","no migration background","","","",""
"Yes, strongly limited","2016","lower secondary degree","direct migration background","1","","",""
"Yes, strongly limited","2016","lower secondary degree","indirect migration background","","","",""
"Yes, strongly limited","2016","secondary school degree","no migration background","","","",""
"Yes, strongly limited","2016","secondary school degree","direct migration background","","","",""
"Yes, strongly limited","2016","secondary school degree","indirect migration background","","","",""
"Yes, strongly limited","2016","college entrance qualification","no migration background","","","",""
"Yes, strongly limited","2016","college entrance qualification","direct migration background","","","",""
"Yes, strongly limited","2016","college entrance qualification","indirect migration background","","","",""
"Yes, strongly limited","2016","Other degree","no migration background","","","",""
"Yes, strongly limited","2016","Other degree","direct migration background","105","0.0395756614426534","0.0316679590136511","0.0474833638716557"
"Yes, strongly limited","2016","Other degree","indirect migration background","","","",""
"Yes, strongly limited","2016","no degree/no degree yet","no migration background","","","",""
"Yes, strongly limited","2016","no degree/no degree yet","direct migration background","125","0.0803289377733892","0.0671218644994344","0.093536011047344"
"Yes, strongly limited","2016","no degree/no degree yet","indirect migration background","","","",""
"Yes, somewhat limited","2016","lower secondary degree","no migration background","","","",""
"Yes, somewhat limited","2016","lower secondary degree","direct migration background","1","","",""
"Yes, somewhat limited","2016","lower secondary degree","indirect migration background","","","",""
"Yes, somewhat limited","2016","secondary school degree","no migration background","","","",""
"Yes, somewhat limited","2016","secondary school degree","direct migration background","2","","",""
"Yes, somewhat limited","2016","secondary school degree","indirect migration background","","","",""
"Yes, somewhat limited","2016","college entrance qualification","no migration background","","","",""
"Yes, somewhat limited","2016","college entrance qualification","direct migration background","1","","",""
"Yes, somewhat limited","2016","college entrance qualification","indirect migration background","","","",""
"Yes, somewhat limited","2016","Other degree","no migration background","","","",""
"Yes, somewhat limited","2016","Other degree","direct migration background","337","0.118554694381994","0.105442912657497","0.131666476106491"
"Yes, somewhat limited","2016","Other degree","indirect migration background","","","",""
"Yes, somewhat limited","2016","no degree/no degree yet","no migration background","","","",""
"Yes, somewhat limited","2016","no degree/no degree yet","direct migration background","298","0.167477247947796","0.149333363220496","0.185621132675095"
"Yes, somewhat limited","2016","no degree/no degree yet","indirect migration background","","","",""
"No, not limited","2016","lower secondary degree","no migration background","","","",""
"No, not limited","2016","lower secondary degree","direct migration background","20","","",""
"No, not limited","2016","lower secondary degree","indirect migration background","","","",""
"No, not limited","2016","secondary school degree","no migration background","","","",""
"No, not limited","2016","secondary school degree","direct migration background","11","","",""
"No, not limited","2016","secondary school degree","indirect migration background","","","",""
"No, not limited","2016","college entrance qualification","no migration background","","","",""
"No, not limited","2016","college entrance qualification","direct migration background","12","","",""
"No, not limited","2016","college entrance qualification","indirect migration background","","","",""
"No, not limited","2016","Other degree","no migration background","","","",""
"No, not limited","2016","Other degree","direct migration background","1893","0.841869644175353","0.827070564861124","0.856668723489581"
"No, not limited","2016","Other degree","indirect migration background","","","",""
"No, not limited","2016","no degree/no degree yet","no migration background","","","",""
"No, not limited","2016","no degree/no degree yet","direct migration background","1204","0.752193814278815","0.731215274053586","0.773172354504044"
"No, not limited","2016","no degree/no degree yet","indirect migration background","","","",""
"Yes, strongly limited","2017","lower secondary degree","no migration background","863","0.177079776510765","0.1667478787542","0.18741167426733"
"Yes, strongly limited","2017","lower secondary degree","direct migration background","52","0.103878643359511","0.0760575847173119","0.13169970200171"
"Yes, strongly limited","2017","lower secondary degree","indirect migration background","28","","",""
"Yes, strongly limited","2017","secondary school degree","no migration background","581","0.0954839585124728","0.0884953513633958","0.10247256566155"
"Yes, strongly limited","2017","secondary school degree","direct migration background","13","","",""
"Yes, strongly limited","2017","secondary school degree","indirect migration background","16","","",""
"Yes, strongly limited","2017","college entrance qualification","no migration background","342","0.0652597419838462","0.0594168534186086","0.0711026305490838"
"Yes, strongly limited","2017","college entrance qualification","direct migration background","8","","",""
"Yes, strongly limited","2017","college entrance qualification","indirect migration background","14","","",""
"Yes, strongly limited","2017","Other degree","no migration background","24","","",""
"Yes, strongly limited","2017","Other degree","direct migration background","277","0.0941150359014694","0.0854190258930063","0.102811045909932"
"Yes, strongly limited","2017","Other degree","indirect migration background","5","","",""
"Yes, strongly limited","2017","no degree/no degree yet","no migration background","41","0.0861206976919988","0.0611273977759138","0.111113997608084"
"Yes, strongly limited","2017","no degree/no degree yet","direct migration background","146","0.141732646921612","0.124567688926489","0.158897604916734"
"Yes, strongly limited","2017","no degree/no degree yet","indirect migration background","8","","",""
"Yes, somewhat limited","2017","lower secondary degree","no migration background","1720","0.344162502799154","0.331303815150227","0.357021190448081"
"Yes, somewhat limited","2017","lower secondary degree","direct migration background","104","0.28856300037698","0.247247249545604","0.329878751208356"
"Yes, somewhat limited","2017","lower secondary degree","indirect migration background","79","0.233922825913493","0.189573540054037","0.278272111772948"
"Yes, somewhat limited","2017","secondary school degree","no migration background","1785","0.268902615767763","0.258358688240146","0.27944654329538"
"Yes, somewhat limited","2017","secondary school degree","direct migration background","59","0.26867347620572","0.222234554350611","0.31511239806083"
"Yes, somewhat limited","2017","secondary school degree","indirect migration background","76","0.141972772668079","0.108433434195453","0.175512111140705"
"Yes, somewhat limited","2017","college entrance qualification","no migration background","1323","0.195857750770382","0.186469249375237","0.205246252165528"
"Yes, somewhat limited","2017","college entrance qualification","direct migration background","57","0.139349618196201","0.106540656919368","0.172158579473035"
"Yes, somewhat limited","2017","college entrance qualification","indirect migration background","88","0.145012127876336","0.117092499986692","0.17293175576598"
"Yes, somewhat limited","2017","Other degree","no migration background","55","0.340343386008954","0.268263902629291","0.412422869388617"
"Yes, somewhat limited","2017","Other degree","direct migration background","786","0.246010741502398","0.233184080596766","0.25883740240803"
"Yes, somewhat limited","2017","Other degree","indirect migration background","9","","",""
"Yes, somewhat limited","2017","no degree/no degree yet","no migration background","95","0.276497448064348","0.236650872162794","0.316344023965901"
"Yes, somewhat limited","2017","no degree/no degree yet","direct migration background","256","0.254575539682936","0.233136434456248","0.276014644909624"
"Yes, somewhat limited","2017","no degree/no degree yet","indirect migration background","19","","",""
"No, not limited","2017","lower secondary degree","no migration background","2661","0.478757720690081","0.465237167455065","0.492278273925098"
"No, not limited","2017","lower secondary degree","direct migration background","306","0.607558356263509","0.563032872623","0.652083839904017"
"No, not limited","2017","lower secondary degree","indirect migration background","243","0.714827751698165","0.667526960956995","0.762128542439336"
"No, not limited","2017","secondary school degree","no migration background","4427","0.635613425719764","0.624168973817001","0.647057877622527"
"No, not limited","2017","secondary school degree","direct migration background","278","0.668480512052275","0.619161658136241","0.717799365968308"
"No, not limited","2017","secondary school degree","indirect migration background","324","0.801685224110824","0.763369159048042","0.840001289173605"
"No, not limited","2017","college entrance qualification","no migration background","5199","0.738882507245771","0.728491320985043","0.749273693506499"
"No, not limited","2017","college entrance qualification","direct migration background","363","0.844649516895331","0.810331610954048","0.878967422836614"
"No, not limited","2017","college entrance qualification","indirect migration background","509","0.837255732766612","0.807986630610329","0.866524834922896"
"No, not limited","2017","Other degree","no migration background","87","0.457936680590509","0.382144958836676","0.533728402344342"
"No, not limited","2017","Other degree","direct migration background","3268","0.659874222596133","0.645764958762569","0.673983486429697"
"No, not limited","2017","Other degree","indirect migration background","36","0.640765712511824","0.507781032708671","0.773750392314976"
"No, not limited","2017","no degree/no degree yet","no migration background","348","0.637381854243654","0.594551661949158","0.680212046538149"
