"ple0009","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2013","no migration background","East Germany","1463","0.270769920337616","0.259051913371798","0.282487927303434"
"Yes, somewhat limited","2013","direct migration background","West Germany","1084","0.218332183074038","0.207825601840055","0.228838764308021"
"Yes, somewhat limited","2013","direct migration background","East Germany","80","0.21587054475613","0.177163162261371","0.25457792725089"
"Yes, somewhat limited","2013","indirect migration background","West Germany","273","0.124743414258946","0.110348159874831","0.13913866864306"
"Yes, somewhat limited","2013","indirect migration background","East Germany","15","","",""
"No, not limited","2013","no migration background","West Germany","11134","0.637959705819011","0.630614461749224","0.645304949888797"
"No, not limited","2013","no migration background","East Germany","3481","0.612387771256337","0.599539838764734","0.62523570374794"
"No, not limited","2013","direct migration background","West Germany","4421","0.694193216008804","0.682475170812016","0.705911261205592"
"No, not limited","2013","direct migration background","East Germany","319","0.654319216922183","0.609575126648148","0.699063307196217"
"No, not limited","2013","indirect migration background","West Germany","1684","0.836524273947738","0.820413784001608","0.852634763893869"
"No, not limited","2013","indirect migration background","East Germany","85","0.735430212922454","0.651058998718552","0.819801427126356"
"Yes, strongly limited","2014","no migration background","West Germany","","","",""
"Yes, strongly limited","2014","no migration background","East Germany","","","",""
"Yes, strongly limited","2014","direct migration background","West Germany","","","",""
"Yes, strongly limited","2014","direct migration background","East Germany","","","",""
"Yes, strongly limited","2014","indirect migration background","West Germany","","","",""
"Yes, strongly limited","2014","indirect migration background","East Germany","","","",""
"Yes, somewhat limited","2014","no migration background","West Germany","","","",""
"Yes, somewhat limited","2014","no migration background","East Germany","","","",""
"Yes, somewhat limited","2014","direct migration background","West Germany","","","",""
"Yes, somewhat limited","2014","direct migration background","East Germany","","","",""
"Yes, somewhat limited","2014","indirect migration background","West Germany","","","",""
"Yes, somewhat limited","2014","indirect migration background","East Germany","","","",""
"No, not limited","2014","no migration background","West Germany","","","",""
"No, not limited","2014","no migration background","East Germany","","","",""
"No, not limited","2014","direct migration background","West Germany","","","",""
"No, not limited","2014","direct migration background","East Germany","","","",""
"No, not limited","2014","indirect migration background","West Germany","","","",""
"No, not limited","2014","indirect migration background","East Germany","","","",""
"Yes, strongly limited","2015","no migration background","West Germany","1339","0.116137482132398","0.110857028465963","0.121417935798833"
"Yes, strongly limited","2015","no migration background","East Germany","531","0.121611083861947","0.11236885763546","0.130853310088433"
"Yes, strongly limited","2015","direct migration background","West Germany","373","0.0959418567000997","0.0881385749643907","0.103745138435809"
"Yes, strongly limited","2015","direct migration background","East Germany","36","0.117410898731304","0.0868422122474188","0.147979585215189"
"Yes, strongly limited","2015","indirect migration background","West Germany","62","0.0485235610362434","0.0378882446591913","0.0591588774132956"
"Yes, strongly limited","2015","indirect migration background","East Germany","4","","",""
"Yes, somewhat limited","2015","no migration background","West Germany","3493","0.257101517649139","0.249898578758445","0.264304456539832"
"Yes, somewhat limited","2015","no migration background","East Germany","1356","0.289557604528374","0.276731980223192","0.302383228833557"
"Yes, somewhat limited","2015","direct migration background","West Germany","976","0.216671835865571","0.205756222383741","0.227587449347401"
"Yes, somewhat limited","2015","direct migration background","East Germany","64","0.182134813042178","0.145484251348852","0.218785374735504"
"Yes, somewhat limited","2015","indirect migration background","West Germany","223","0.128134266752397","0.111590571922811","0.144677961581983"
"Yes, somewhat limited","2015","indirect migration background","East Germany","19","","",""
"No, not limited","2015","no migration background","West Germany","9310","0.626761000218463","0.61878955317133","0.634732447265596"
"No, not limited","2015","no migration background","East Germany","2917","0.588831311609679","0.574917309755697","0.602745313463662"
"No, not limited","2015","direct migration background","West Germany","4123","0.687386307434329","0.675104013592295","0.699668601276363"
"No, not limited","2015","direct migration background","East Germany","326","0.700454288226518","0.656956743431848","0.743951833021188"
"No, not limited","2015","indirect migration background","West Germany","1283","0.82334217221136","0.804465228306062","0.842219116116657"
"No, not limited","2015","indirect migration background","East Germany","81","0.840222699158214","0.769804296977897","0.910641101338531"
"Yes, strongly limited","2016","no migration background","West Germany","","","",""
"Yes, strongly limited","2016","no migration background","East Germany","","","",""
"Yes, strongly limited","2016","direct migration background","West Germany","188","0.0507443677686058","0.0435609940288123","0.0579277415083993"
"Yes, strongly limited","2016","direct migration background","East Germany","56","0.0612976370943174","0.0443656969576233","0.0782295772310115"
"Yes, strongly limited","2016","indirect migration background","West Germany","","","",""
"Yes, strongly limited","2016","indirect migration background","East Germany","","","",""
"Yes, somewhat limited","2016","no migration background","West Germany","","","",""
"Yes, somewhat limited","2016","no migration background","East Germany","","","",""
"Yes, somewhat limited","2016","direct migration background","West Germany","563","0.13961761891475","0.128273812249535","0.150961425579964"
"Yes, somewhat limited","2016","direct migration background","East Germany","136","0.151343443132834","0.126046462249087","0.176640424016581"
"Yes, somewhat limited","2016","indirect migration background","West Germany","","","",""
"Yes, somewhat limited","2016","indirect migration background","East Germany","","","",""
"No, not limited","2016","no migration background","West Germany","","","",""
"No, not limited","2016","no migration background","East Germany","","","",""
"No, not limited","2016","direct migration background","West Germany","2835","0.809638013316645","0.796788741748871","0.822487284884419"
"No, not limited","2016","direct migration background","East Germany","579","0.787358919772849","0.75847668041389","0.816241159131807"
"No, not limited","2016","indirect migration background","West Germany","","","",""
"No, not limited","2016","indirect migration background","East Germany","","","",""
"Yes, strongly limited","2017","no migration background","West Germany","1354","0.108730729597241","0.103760055214223","0.113701403980259"
"Yes, strongly limited","2017","no migration background","East Germany","523","0.113744799740312","0.105062425897436","0.122427173583187"
"Yes, strongly limited","2017","direct migration background","West Germany","477","0.0916900071621577","0.0848519204215044","0.0985280939028111"
"Yes, strongly limited","2017","direct migration background","East Germany","42","0.0599254253792131","0.0413768959045179","0.0784739548539082"
"Yes, strongly limited","2017","indirect migration background","West Germany","74","0.0456855182380727","0.0353702443900374","0.0560007920861079"
"Yes, strongly limited","2017","indirect migration background","East Germany","5","","",""
"Yes, somewhat limited","2017","no migration background","West Germany","3680","0.262430371308659","0.255405420993962","0.269455321623355"
"Yes, somewhat limited","2017","no migration background","East Germany","1396","0.277201786513978","0.264961266852215","0.289442306175742"
"Yes, somewhat limited","2017","direct migration background","West Germany","1198","0.241168797422055","0.231032258198702","0.251305336645409"
"Yes, somewhat limited","2017","direct migration background","East Germany","125","0.253165033059995","0.219183970827273","0.287146095292718"
"Yes, somewhat limited","2017","indirect migration background","West Germany","268","0.160777564498692","0.142630892366839","0.178924236630546"
"Yes, somewhat limited","2017","indirect migration background","East Germany","14","","",""
"No, not limited","2017","no migration background","West Germany","10033","0.6288388990941","0.621124792719097","0.636553005469103"
"No, not limited","2017","no migration background","East Germany","3218","0.60905341374571","0.595709607981228","0.622397219510192"
"No, not limited","2017","direct migration background","West Germany","5167","0.667141195415787","0.655975251039289","0.678307139792285"
"No, not limited","2017","direct migration background","East Germany","462","0.686909541560791","0.650667933522026","0.723151149599557"
"No, not limited","2017","indirect migration background","West Germany","1232","0.793536917263235","0.773540577894252","0.813533256632219"
"No, not limited","2017","indirect migration background","East Germany","87","0.819657649204552","0.746466212917616","0.892849085491489"
"Yes, strongly limited","2018","no migration background","West Germany","","","",""
"Yes, strongly limited","2018","no migration background","East Germany","","","",""
"Yes, strongly limited","2018","direct migration background","West Germany","22","","",""
"Yes, strongly limited","2018","direct migration background","East Germany","1","","",""
"Yes, strongly limited","2018","indirect migration background","West Germany","","","",""
"Yes, strongly limited","2018","indirect migration background","East Germany","","","",""
"Yes, somewhat limited","2018","no migration background","West Germany","","","",""
"Yes, somewhat limited","2018","no migration background","East Germany","","","",""
"Yes, somewhat limited","2018","direct migration background","West Germany","57","0.168181107816465","0.130375418337699","0.20598679729523"
"Yes, somewhat limited","2018","direct migration background","East Germany","10","","",""
"Yes, somewhat limited","2018","indirect migration background","West Germany","","","",""
"Yes, somewhat limited","2018","indirect migration background","East Germany","","","",""
"No, not limited","2018","no migration background","West Germany","","","",""
"No, not limited","2018","no migration background","East Germany","","","",""
"No, not limited","2018","direct migration background","West Germany","297","0.782434707343229","0.740731156976728","0.82413825770973"
"No, not limited","2018","direct migration background","East Germany","37","0.820228211816541","0.711596757708354","0.928859665924728"
"No, not limited","2018","indirect migration background","West Germany","","","",""
"No, not limited","2018","indirect migration background","East Germany","","","",""
"Yes, strongly limited","2019","no migration background","West Germany","1380","0.113724900114884","0.108643967065152","0.118805833164615"
"Yes, strongly limited","2019","no migration background","East Germany","521","0.113227077891827","0.104554355519999","0.121899800263655"
"Yes, strongly limited","2019","direct migration background","West Germany","485","0.0878163989701157","0.0811315203785449","0.0945012775616864"
"Yes, strongly limited","2019","direct migration background","East Germany","44","0.0599194114313355","0.0433693024718511","0.07646952039082"
"Yes, strongly limited","2019","indirect migration background","West Germany","79","0.0512364277665194","0.0402884782379926","0.0621843772950462"
"Yes, strongly limited","2019","indirect migration background","East Germany","11","","",""
"Yes, somewhat limited","2019","no migration background","West Germany","3773","0.263045318942949","0.25599892213671","0.270091715749188"
"Yes, somewhat limited","2019","no migration background","East Germany","1539","0.320149706958441","0.307380695354792","0.33291871856209"
"Yes, somewhat limited","2019","direct migration background","West Germany","1272","0.253576402811997","0.243300696565907","0.263852109058087"
"Yes, somewhat limited","2019","direct migration background","East Germany","150","0.172606361988509","0.146254031191015","0.198958692786003"
"Yes, somewhat limited","2019","indirect migration background","West Germany","268","0.167511182210529","0.148968375531988","0.186053988889071"
"Yes, somewhat limited","2019","indirect migration background","East Germany","17","","",""
"No, not limited","2019","no migration background","West Germany","9845","0.623229780942167","0.615474566714248","0.630984995170086"
"No, not limited","2019","no migration background","East Germany","3068","0.566623215149732","0.553060267469644","0.58018616282982"
"No, not limited","2019","direct migration background","West Germany","5129","0.658607198217887","0.647407534098826","0.669806862336949"
"No, not limited","2019","direct migration background","East Germany","596","0.767474226580155","0.738016312298703","0.796932140861607"
"No, not limited","2019","indirect migration background","West Germany","1211","0.781252390022951","0.760725096039195","0.801779684006708"
"No, not limited","2019","indirect migration background","East Germany","104","0.85956027874898","0.800289003165696","0.918831554332264"
