"ple0009","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2011","35-65 y.","Other degree","167","0.226814679523185","0.19680407999504","0.25682527905133"
"Yes, somewhat limited","2011","35-65 y.","no degree/no degree yet","46","0.344564830541463","0.265276569671879","0.423853091411048"
"Yes, somewhat limited","2011","66 and older","lower secondary degree","1034","0.359240745546873","0.341751773508525","0.376729717585221"
"Yes, somewhat limited","2011","66 and older","secondary school degree","318","0.356205195612425","0.325769607985774","0.386640783239075"
"Yes, somewhat limited","2011","66 and older","college entrance qualification","290","0.331665829910437","0.301292357939018","0.362039301881856"
"Yes, somewhat limited","2011","66 and older","Other degree","81","0.356907025908439","0.298673129689905","0.415140922126974"
"Yes, somewhat limited","2011","66 and older","no degree/no degree yet","33","0.359308705856663","0.253506961795356","0.46511044991797"
"No, not limited","2011","16-34 y.","lower secondary degree","517","0.879258490331008","0.852945086566074","0.905571894095942"
"No, not limited","2011","16-34 y.","secondary school degree","1040","0.893719555351813","0.876074964310549","0.911364146393078"
"No, not limited","2011","16-34 y.","college entrance qualification","1484","0.917055364387339","0.903633445939582","0.930477282835097"
"No, not limited","2011","16-34 y.","Other degree","109","0.867040414149908","0.807279566921682","0.926801261378135"
"No, not limited","2011","16-34 y.","no degree/no degree yet","324","0.908252691277884","0.878010442448218","0.93849494010755"
"No, not limited","2011","35-65 y.","lower secondary degree","2074","0.641199365391722","0.624546836245285","0.657851894538159"
"No, not limited","2011","35-65 y.","secondary school degree","2922","0.708300099481945","0.694259424132396","0.722340774831494"
"No, not limited","2011","35-65 y.","college entrance qualification","2417","0.769096725776341","0.754231027865734","0.783962423686948"
"No, not limited","2011","35-65 y.","Other degree","507","0.676727885154519","0.643209086057457","0.71024668425158"
"No, not limited","2011","35-65 y.","no degree/no degree yet","71","0.488069564336233","0.404671708300877","0.571467420371589"
"No, not limited","2011","66 and older","lower secondary degree","1185","0.392367059357445","0.374568249245456","0.410165869469435"
"No, not limited","2011","66 and older","secondary school degree","470","0.463211158761268","0.43151920025608","0.494903117266456"
"No, not limited","2011","66 and older","college entrance qualification","521","0.512077092614913","0.479830003423154","0.544324181806672"
"No, not limited","2011","66 and older","Other degree","121","0.449561483846987","0.389095604554211","0.510027363139763"
"No, not limited","2011","66 and older","no degree/no degree yet","26","","",""
"Yes, strongly limited","2012","16-34 y.","lower secondary degree","25","","",""
"Yes, strongly limited","2012","16-34 y.","secondary school degree","44","0.0183248540298921","0.0120711982016752","0.0245785098581091"
"Yes, strongly limited","2012","16-34 y.","college entrance qualification","22","","",""
"Yes, strongly limited","2012","16-34 y.","Other degree","9","","",""
"Yes, strongly limited","2012","16-34 y.","no degree/no degree yet","13","","",""
"Yes, strongly limited","2012","35-65 y.","lower secondary degree","520","0.135895982819113","0.125116283503126","0.1466756821351"
"Yes, strongly limited","2012","35-65 y.","secondary school degree","401","0.0812026058355604","0.0739930323867097","0.0884121792844112"
"Yes, strongly limited","2012","35-65 y.","college entrance qualification","187","0.0393928361777945","0.0339034222864709","0.044882250069118"
"Yes, strongly limited","2012","35-65 y.","Other degree","96","0.0850222282230731","0.0693841276767291","0.100660328769417"
"Yes, strongly limited","2012","35-65 y.","no degree/no degree yet","43","0.229072204451913","0.171962557774703","0.286181851129122"
"Yes, strongly limited","2012","66 and older","lower secondary degree","722","0.263894848582136","0.247650818942576","0.280138878221695"
"Yes, strongly limited","2012","66 and older","secondary school degree","180","0.177943399485216","0.154118981730918","0.201767817239514"
"Yes, strongly limited","2012","66 and older","college entrance qualification","139","0.183800554232641","0.159027083728307","0.208574024736976"
"Yes, strongly limited","2012","66 and older","Other degree","73","0.248916180505238","0.197997285114117","0.29983507589636"
"Yes, strongly limited","2012","66 and older","no degree/no degree yet","30","0.402130528232646","0.294684637937747","0.509576418527545"
"Yes, somewhat limited","2012","16-34 y.","lower secondary degree","161","0.166819474204896","0.144106665383211","0.189532283026582"
"Yes, somewhat limited","2012","16-34 y.","secondary school degree","249","0.148889724896056","0.132291750251836","0.165487699540275"
"Yes, somewhat limited","2012","16-34 y.","college entrance qualification","203","0.092468692944987","0.0796765546682227","0.105260831221751"
"Yes, somewhat limited","2012","16-34 y.","Other degree","34","0.107977068276252","0.0741315939217572","0.141822542630747"
"Yes, somewhat limited","2012","16-34 y.","no degree/no degree yet","80","0.120996963532597","0.0949238270199874","0.147070100045206"
"Yes, somewhat limited","2012","35-65 y.","lower secondary degree","1116","0.312335776022729","0.297757055614101","0.326914496431357"
"Yes, somewhat limited","2012","35-65 y.","secondary school degree","1411","0.27335772897849","0.261594116259223","0.285121341697757"
"Yes, somewhat limited","2012","35-65 y.","college entrance qualification","992","0.224694169062966","0.212916024844712","0.236472313281219"
"Yes, somewhat limited","2012","35-65 y.","Other degree","277","0.247288701352941","0.223099092684482","0.2714783100214"
"Yes, somewhat limited","2012","35-65 y.","no degree/no degree yet","60","0.363675071985134","0.2982999279381","0.429050216032168"
"Yes, somewhat limited","2012","66 and older","lower secondary degree","1130","0.398934906212186","0.380887276940587","0.416982535483785"
"Yes, somewhat limited","2012","66 and older","secondary school degree","400","0.42433264176253","0.39354548971198","0.455119793813081"
"Yes, somewhat limited","2012","66 and older","college entrance qualification","351","0.38784720922332","0.356681605289032","0.419012813157609"
"Yes, somewhat limited","2012","66 and older","Other degree","102","0.408460700295117","0.350574486176266","0.466346914413969"
"Yes, somewhat limited","2012","66 and older","no degree/no degree yet","30","0.340775341080524","0.236914006171742","0.444636675989306"
"No, not limited","2012","16-34 y.","lower secondary degree","849","0.811428971232648","0.787598059604723","0.835259882860574"
"No, not limited","2012","16-34 y.","secondary school degree","1474","0.832785421074052","0.815386054304798","0.850184787843307"
"No, not limited","2012","16-34 y.","college entrance qualification","1745","0.897788426375886","0.884411633070998","0.911165219680774"
"No, not limited","2012","16-34 y.","Other degree","280","0.8598168708206","0.821955382136833","0.897678359504367"
"No, not limited","2012","16-34 y.","no degree/no degree yet","508","0.858669275023635","0.830818190583845","0.886520359463425"
"No, not limited","2012","35-65 y.","lower secondary degree","2246","0.551768241158158","0.536124162618844","0.567412319697472"
"No, not limited","2012","35-65 y.","secondary school degree","3702","0.645439665185949","0.632813030658846","0.658066299713053"
"No, not limited","2012","35-65 y.","college entrance qualification","3645","0.73591299475924","0.723472685031075","0.748353304487405"
"No, not limited","2012","35-65 y.","Other degree","849","0.667689070423986","0.641278855570171","0.694099285277801"
"No, not limited","2012","35-65 y.","no degree/no degree yet","105","0.407252723562954","0.340482442275952","0.474023004849955"
"No, not limited","2012","66 and older","lower secondary degree","976","0.337170245205678","0.319746801067384","0.354593689343972"
"No, not limited","2012","66 and older","secondary school degree","410","0.397723958752254","0.36723664473102","0.428211272773488"
"No, not limited","2012","66 and older","college entrance qualification","449","0.428352236544039","0.396701773461107","0.46000269962697"
"No, not limited","2012","66 and older","Other degree","102","0.342623119199644","0.28673445212859","0.398511786270699"
"No, not limited","2012","66 and older","no degree/no degree yet","20","","",""
"Yes, strongly limited","2013","16-34 y.","lower secondary degree","45","0.0250498315123096","0.0166000783509652","0.033499584673654"
"Yes, strongly limited","2013","16-34 y.","secondary school degree","48","0.0318932949540336","0.0242343521891491","0.0395522377189181"
"Yes, strongly limited","2013","16-34 y.","college entrance qualification","29","","",""
"Yes, strongly limited","2013","16-34 y.","Other degree","11","","",""
"Yes, strongly limited","2013","16-34 y.","no degree/no degree yet","16","","",""
"Yes, strongly limited","2013","35-65 y.","lower secondary degree","500","0.141770269997171","0.130592669131437","0.152947870862905"
"Yes, strongly limited","2013","35-65 y.","secondary school degree","424","0.0916100406877958","0.0839173459032335","0.0993027354723581"
"Yes, strongly limited","2013","35-65 y.","college entrance qualification","182","0.0418221368642034","0.0361929519930334","0.0474513217353733"
"Yes, strongly limited","2013","35-65 y.","Other degree","235","0.0878848458766811","0.077750070907835","0.0980196208455273"
"Yes, strongly limited","2013","35-65 y.","no degree/no degree yet","71","0.18908915079277","0.151414962517106","0.226763339068434"
"Yes, strongly limited","2013","66 and older","lower secondary degree","620","0.249921412960561","0.233433631233225","0.266409194687898"
"Yes, strongly limited","2013","66 and older","secondary school degree","158","0.159653813119685","0.136791066764216","0.182516559475154"
"Yes, strongly limited","2013","66 and older","college entrance qualification","122","0.15012273115691","0.127420989990148","0.172824472323673"
"Yes, strongly limited","2013","66 and older","Other degree","71","0.237739400237605","0.190274653402078","0.285204147073132"
"Yes, strongly limited","2013","66 and older","no degree/no degree yet","28","","",""
"Yes, somewhat limited","2013","16-34 y.","lower secondary degree","177","0.148238670151742","0.129025893987105","0.167451446316379"
"Yes, somewhat limited","2013","16-34 y.","secondary school degree","269","0.105901517325001","0.0924892782674092","0.119313756382593"
"Yes, somewhat limited","2013","16-34 y.","college entrance qualification","195","0.073811143050251","0.0629810600372037","0.0846412260632982"
"Yes, somewhat limited","2013","16-34 y.","Other degree","74","0.0664505368250868","0.0493822727763307","0.0835188008738429"
"Yes, somewhat limited","2013","16-34 y.","no degree/no degree yet","86","0.0991253640097936","0.078684413354819","0.119566314664768"
"Yes, somewhat limited","2013","35-65 y.","lower secondary degree","995","0.278259899746127","0.263899386335683","0.292620413156571"
"Yes, somewhat limited","2013","35-65 y.","secondary school degree","1298","0.249832141245338","0.238287666379634","0.261376616111042"
"Yes, somewhat limited","2013","35-65 y.","college entrance qualification","889","0.191609171839148","0.180541961312585","0.20267638236571"
"Yes, somewhat limited","2013","35-65 y.","Other degree","598","0.241241827442839","0.22592706471934","0.256556590166339"
"Yes, somewhat limited","2013","35-65 y.","no degree/no degree yet","118","0.284616864569765","0.241203473883123","0.328030255256407"
"Yes, somewhat limited","2013","66 and older","lower secondary degree","1044","0.39003146429558","0.371457241515151","0.408605687076008"
"Yes, somewhat limited","2013","66 and older","secondary school degree","394","0.399744284788552","0.369169112207208","0.430319457369895"
"Yes, somewhat limited","2013","66 and older","college entrance qualification","327","0.352412167543979","0.322050010660346","0.382774324427612"
"Yes, somewhat limited","2013","66 and older","Other degree","108","0.354747353620733","0.30140240137577","0.408092305865695"
"Yes, somewhat limited","2013","66 and older","no degree/no degree yet","34","0.383690612549833","0.281507661018786","0.48587356408088"
"No, not limited","2013","16-34 y.","lower secondary degree","1092","0.826711498335948","0.806246473748972","0.847176522922924"
"No, not limited","2013","16-34 y.","secondary school degree","1705","0.862205187720965","0.847181406007344","0.877228969434587"
"No, not limited","2013","16-34 y.","college entrance qualification","2015","0.91374290308186","0.902114221698598","0.925371584465122"
"No, not limited","2013","16-34 y.","Other degree","733","0.910300731871865","0.890718673765749","0.92988278997798"
"No, not limited","2013","16-34 y.","no degree/no degree yet","719","0.881648166713848","0.85955226844824","0.903744064979455"
"No, not limited","2013","35-65 y.","lower secondary degree","2246","0.579969830256702","0.564153811147787","0.595785849365617"
"No, not limited","2013","35-65 y.","secondary school degree","3680","0.658557818066866","0.645912599435634","0.671203036698098"
"No, not limited","2013","35-65 y.","college entrance qualification","3787","0.766568691296649","0.754673417932045","0.778463964661254"
"No, not limited","2013","35-65 y.","Other degree","2165","0.670873326680479","0.65405301343757","0.687693639923388"
"No, not limited","2013","35-65 y.","no degree/no degree yet","226","0.526293984637464","0.47825512431744","0.574332844957488"
"No, not limited","2013","66 and older","lower secondary degree","985","0.360047122743859","0.341767771324081","0.378326474163637"
"No, not limited","2013","66 and older","secondary school degree","434","0.440601902091763","0.409613919019413","0.471589885164113"
"No, not limited","2013","66 and older","college entrance qualification","502","0.497465101299111","0.465687416314953","0.529242786283269"
"No, not limited","2013","66 and older","Other degree","130","0.407513246141662","0.352726054547462","0.462300437735861"
"No, not limited","2013","66 and older","no degree/no degree yet","25","","",""
"Yes, strongly limited","2014","16-34 y.","lower secondary degree","","","",""
"Yes, strongly limited","2014","16-34 y.","secondary school degree","","","",""
"Yes, strongly limited","2014","16-34 y.","college entrance qualification","","","",""
"Yes, strongly limited","2014","16-34 y.","Other degree","","","",""
"Yes, strongly limited","2014","16-34 y.","no degree/no degree yet","","","",""
"Yes, strongly limited","2014","35-65 y.","lower secondary degree","","","",""
"Yes, strongly limited","2014","35-65 y.","secondary school degree","","","",""
"Yes, strongly limited","2014","35-65 y.","college entrance qualification","","","",""
"Yes, strongly limited","2014","35-65 y.","Other degree","","","",""
"Yes, strongly limited","2014","35-65 y.","no degree/no degree yet","","","",""
"Yes, strongly limited","2014","66 and older","lower secondary degree","","","",""
"Yes, strongly limited","2014","66 and older","secondary school degree","","","",""
"Yes, strongly limited","2014","66 and older","college entrance qualification","","","",""
"Yes, strongly limited","2014","66 and older","Other degree","","","",""
"Yes, strongly limited","2014","66 and older","no degree/no degree yet","","","",""
"Yes, somewhat limited","2014","16-34 y.","lower secondary degree","","","",""
"Yes, somewhat limited","2014","16-34 y.","secondary school degree","","","",""
"Yes, somewhat limited","2014","16-34 y.","college entrance qualification","","","",""
"Yes, somewhat limited","2014","16-34 y.","Other degree","","","",""
"Yes, somewhat limited","2014","16-34 y.","no degree/no degree yet","","","",""
"Yes, somewhat limited","2014","35-65 y.","lower secondary degree","","","",""
"Yes, somewhat limited","2014","35-65 y.","secondary school degree","","","",""
"Yes, somewhat limited","2014","35-65 y.","college entrance qualification","","","",""
"Yes, somewhat limited","2014","35-65 y.","Other degree","","","",""
"Yes, somewhat limited","2014","35-65 y.","no degree/no degree yet","","","",""
"Yes, somewhat limited","2014","66 and older","lower secondary degree","","","",""
"Yes, somewhat limited","2014","66 and older","secondary school degree","","","",""
"Yes, somewhat limited","2014","66 and older","college entrance qualification","","","",""
"Yes, somewhat limited","2014","66 and older","Other degree","","","",""
"Yes, somewhat limited","2014","66 and older","no degree/no degree yet","","","",""
"No, not limited","2014","16-34 y.","lower secondary degree","","","",""
"No, not limited","2014","16-34 y.","secondary school degree","","","",""
"No, not limited","2014","16-34 y.","college entrance qualification","","","",""
"No, not limited","2014","16-34 y.","Other degree","","","",""
"No, not limited","2014","16-34 y.","no degree/no degree yet","","","",""
"No, not limited","2014","35-65 y.","lower secondary degree","","","",""
"No, not limited","2014","35-65 y.","secondary school degree","","","",""
"No, not limited","2014","35-65 y.","college entrance qualification","","","",""
"No, not limited","2014","35-65 y.","Other degree","","","",""
"No, not limited","2014","35-65 y.","no degree/no degree yet","","","",""
"No, not limited","2014","66 and older","lower secondary degree","","","",""
"No, not limited","2014","66 and older","secondary school degree","","","",""
"No, not limited","2014","66 and older","college entrance qualification","","","",""
"No, not limited","2014","66 and older","Other degree","","","",""
"No, not limited","2014","66 and older","no degree/no degree yet","","","",""
"Yes, strongly limited","2015","16-34 y.","lower secondary degree","34","0.0340864709765488","0.0222120616865549","0.0459608802665426"
"Yes, strongly limited","2015","16-34 y.","secondary school degree","39","0.0261857804090357","0.0179351238278542","0.0344364369902172"
"Yes, strongly limited","2015","16-34 y.","college entrance qualification","27","","",""
"Yes, strongly limited","2015","16-34 y.","Other degree","13","","",""
"Yes, strongly limited","2015","16-34 y.","no degree/no degree yet","16","","",""
"Yes, strongly limited","2015","35-65 y.","lower secondary degree","428","0.16878743559301","0.155204037788884","0.182370833397136"
"Yes, strongly limited","2015","35-65 y.","secondary school degree","340","0.0808076586096198","0.0729445966363193","0.0886707205829204"
"Yes, strongly limited","2015","35-65 y.","college entrance qualification","168","0.0451450367652889","0.0389147020957207","0.0513753714348571"
"Yes, strongly limited","2015","35-65 y.","Other degree","201","0.103074879114791","0.091489568503234","0.114660189726349"
"Yes, strongly limited","2015","35-65 y.","no degree/no degree yet","67","0.220650933724971","0.178735586994919","0.262566280455023"
"Yes, strongly limited","2015","66 and older","lower secondary degree","564","0.241606488182178","0.224656607331305","0.258556369033052"
"Yes, strongly limited","2015","66 and older","secondary school degree","176","0.184812542981307","0.160980818749105","0.20864426721351"
"Yes, strongly limited","2015","66 and older","college entrance qualification","124","0.179766520179277","0.155488707898784","0.204044332459771"
"Yes, strongly limited","2015","66 and older","Other degree","68","0.21547020747125","0.170632317691821","0.260308097250678"
"Yes, strongly limited","2015","66 and older","no degree/no degree yet","21","","",""
"Yes, somewhat limited","2015","16-34 y.","lower secondary degree","123","0.171408227516442","0.14674567575036","0.196070779282524"
"Yes, somewhat limited","2015","16-34 y.","secondary school degree","208","0.133979382715553","0.116379863820372","0.151578901610734"
"Yes, somewhat limited","2015","16-34 y.","college entrance qualification","192","0.0890277125724243","0.0762694271258377","0.101785998019011"
"Yes, somewhat limited","2015","16-34 y.","Other degree","88","0.085193821699422","0.0689668883062802","0.101420755092564"
"Yes, somewhat limited","2015","16-34 y.","no degree/no degree yet","68","0.136583637614244","0.107292205575049","0.165875069653438"
"Yes, somewhat limited","2015","35-65 y.","lower secondary degree","813","0.264841104444922","0.248839423161633","0.280842785728212"
"Yes, somewhat limited","2015","35-65 y.","secondary school degree","1187","0.263962869450859","0.25124590314787","0.276679835753849"
"Yes, somewhat limited","2015","35-65 y.","college entrance qualification","809","0.199771407564224","0.187773338357934","0.211769476770514"
"Yes, somewhat limited","2015","35-65 y.","Other degree","506","0.240339139468814","0.224058356101944","0.256619922835683"
"Yes, somewhat limited","2015","35-65 y.","no degree/no degree yet","96","0.266414684167235","0.221730013390075","0.311099354944394"
"Yes, somewhat limited","2015","66 and older","lower secondary degree","1003","0.402617508072745","0.383198026925299","0.422036989220192"
"Yes, somewhat limited","2015","66 and older","secondary school degree","401","0.388177457365022","0.358255576338724","0.418099338391319"
"Yes, somewhat limited","2015","66 and older","college entrance qualification","335","0.353269876887774","0.323049404716036","0.383490349059511"
"Yes, somewhat limited","2015","66 and older","Other degree","134","0.416211078638211","0.362454505899775","0.469967651376648"
"Yes, somewhat limited","2015","66 and older","no degree/no degree yet","23","","",""
"No, not limited","2015","16-34 y.","lower secondary degree","740","0.794505301507009","0.768062919183695","0.820947683830323"
"No, not limited","2015","16-34 y.","secondary school degree","1192","0.839834836875411","0.820885297091328","0.858784376659495"
"No, not limited","2015","16-34 y.","college entrance qualification","1695","0.898706386407493","0.885189487349745","0.912223285465242"
"No, not limited","2015","16-34 y.","Other degree","1036","0.894039809778074","0.876149508591597","0.91193011096455"
"No, not limited","2015","16-34 y.","no degree/no degree yet","444","0.823663010536267","0.791155955825461","0.856170065247072"
"No, not limited","2015","35-65 y.","lower secondary degree","1680","0.566371459962068","0.548399645678551","0.584343274245584"
"No, not limited","2015","35-65 y.","secondary school degree","3088","0.655229471939521","0.641516739028456","0.668942204850586"
"No, not limited","2015","35-65 y.","college entrance qualification","3289","0.755083555670487","0.742178967643025","0.767988143697948"
"No, not limited","2015","35-65 y.","Other degree","1939","0.656585981416395","0.638493089704181","0.674678873128609"
"No, not limited","2015","35-65 y.","no degree/no degree yet","213","0.512934382107794","0.462412582624171","0.563456181591417"
"No, not limited","2015","66 and older","lower secondary degree","883","0.355776003745076","0.336818907111728","0.374733100378424"
"No, not limited","2015","66 and older","secondary school degree","442","0.427009999653671","0.396639387679147","0.457380611628196"
"No, not limited","2015","66 and older","college entrance qualification","502","0.466963602932949","0.435420359677712","0.498506846188187"
"No, not limited","2015","66 and older","Other degree","121","0.368318713890539","0.31571605122466","0.420921376556417"
"No, not limited","2015","66 and older","no degree/no degree yet","17","","",""
"Yes, strongly limited","2016","16-34 y.","lower secondary degree","1","","",""
"Yes, strongly limited","2016","16-34 y.","secondary school degree","","","",""
"Yes, strongly limited","2016","16-34 y.","college entrance qualification","","","",""
"Yes, strongly limited","2016","16-34 y.","Other degree","42","0.027271005355625","0.0185078777744087","0.0360341329368413"
"Yes, strongly limited","2016","16-34 y.","no degree/no degree yet","53","0.0609231920490289","0.045761033719996","0.0760853503780618"
"Yes, strongly limited","2016","35-65 y.","lower secondary degree","","","",""
"Yes, strongly limited","2016","35-65 y.","secondary school degree","","","",""
"Yes, strongly limited","2016","35-65 y.","college entrance qualification","","","",""
"Yes, strongly limited","2016","35-65 y.","Other degree","62","0.0726831058131644","0.0565922584404881","0.0887739531858407"
"Yes, strongly limited","2016","35-65 y.","no degree/no degree yet","64","0.125316130425761","0.0999615465134986","0.150670714338023"
"Yes, strongly limited","2016","66 and older","lower secondary degree","","","",""
"Yes, strongly limited","2016","66 and older","secondary school degree","","","",""
"Yes, strongly limited","2016","66 and older","college entrance qualification","","","",""
"Yes, strongly limited","2016","66 and older","Other degree","1","","",""
"Yes, strongly limited","2016","66 and older","no degree/no degree yet","8","","",""
"Yes, somewhat limited","2016","16-34 y.","lower secondary degree","1","","",""
"Yes, somewhat limited","2016","16-34 y.","secondary school degree","2","","",""
"Yes, somewhat limited","2016","16-34 y.","college entrance qualification","1","","",""
"Yes, somewhat limited","2016","16-34 y.","Other degree","131","0.0824138138066795","0.0676180949947553","0.0972095326186037"
"Yes, somewhat limited","2016","16-34 y.","no degree/no degree yet","140","0.142291529020677","0.120146384562627","0.164436673478727"
"Yes, somewhat limited","2016","35-65 y.","lower secondary degree","","","",""
"Yes, somewhat limited","2016","35-65 y.","secondary school degree","","","",""
"Yes, somewhat limited","2016","35-65 y.","college entrance qualification","","","",""
"Yes, somewhat limited","2016","35-65 y.","Other degree","203","0.209969378286021","0.184725967499042","0.235212789073"
"Yes, somewhat limited","2016","35-65 y.","no degree/no degree yet","152","0.223364660493623","0.1914681446305","0.255261176356746"
"Yes, somewhat limited","2016","66 and older","lower secondary degree","","","",""
"Yes, somewhat limited","2016","66 and older","secondary school degree","","","",""
"Yes, somewhat limited","2016","66 and older","college entrance qualification","","","",""
"Yes, somewhat limited","2016","66 and older","Other degree","3","","",""
"Yes, somewhat limited","2016","66 and older","no degree/no degree yet","6","","",""
"No, not limited","2016","16-34 y.","lower secondary degree","19","","",""
"No, not limited","2016","16-34 y.","secondary school degree","10","","",""
"No, not limited","2016","16-34 y.","college entrance qualification","10","","",""
"No, not limited","2016","16-34 y.","Other degree","1154","0.890315180837695","0.873501694292399","0.907128667382992"
"No, not limited","2016","16-34 y.","no degree/no degree yet","763","0.796785278930294","0.771277809288756","0.822292748571832"
"No, not limited","2016","35-65 y.","lower secondary degree","1","","",""
"No, not limited","2016","35-65 y.","secondary school degree","1","","",""
"No, not limited","2016","35-65 y.","college entrance qualification","2","","",""
"No, not limited","2016","35-65 y.","Other degree","735","0.717347515900815","0.689438836055263","0.745256195746366"
"No, not limited","2016","35-65 y.","no degree/no degree yet","439","0.651319209080616","0.614823786589004","0.687814631572227"
"No, not limited","2016","66 and older","lower secondary degree","","","",""
"No, not limited","2016","66 and older","secondary school degree","","","",""
"No, not limited","2016","66 and older","college entrance qualification","","","",""
"No, not limited","2016","66 and older","Other degree","4","","",""
"No, not limited","2016","66 and older","no degree/no degree yet","2","","",""
"Yes, strongly limited","2017","16-34 y.","lower secondary degree","43","0.043337022639789","0.0294091261177688","0.0572649191618093"
"Yes, strongly limited","2017","16-34 y.","secondary school degree","28","","",""
"Yes, strongly limited","2017","16-34 y.","college entrance qualification","32","0.0159826560599875","0.0106878469520834","0.0212774651678917"
"Yes, strongly limited","2017","16-34 y.","Other degree","22","","",""
"Yes, strongly limited","2017","16-34 y.","no degree/no degree yet","39","0.0294983998902059","0.0203499446902613","0.0386468550901505"
"Yes, strongly limited","2017","35-65 y.","lower secondary degree","392","0.137230453378988","0.124752166519688","0.149708740238289"
"Yes, strongly limited","2017","35-65 y.","secondary school degree","409","0.0911181642092299","0.0831134716338397","0.0991228567846201"
"Yes, strongly limited","2017","35-65 y.","college entrance qualification","192","0.0459214151138838","0.0399322154074496","0.0519106148203181"
"Yes, strongly limited","2017","35-65 y.","Other degree","221","0.102418754791461","0.0909737816579563","0.113863727924965"
"Yes, strongly limited","2017","35-65 y.","no degree/no degree yet","124","0.199135040670772","0.171037343982718","0.227232737358826"
"Yes, strongly limited","2017","66 and older","lower secondary degree","508","0.225313304254339","0.20829082236443","0.242335786144248"
"Yes, strongly limited","2017","66 and older","secondary school degree","173","0.172795696894431","0.151260686096731","0.194330707692131"
"Yes, strongly limited","2017","66 and older","college entrance qualification","140","0.190944703855626","0.167238662209239","0.214650745502014"
"Yes, strongly limited","2017","66 and older","Other degree","63","0.17617897840119","0.135260502149606","0.217097454652774"
"Yes, strongly limited","2017","66 and older","no degree/no degree yet","32","0.153781835327224","0.0796642799556028","0.227899390698845"
"Yes, somewhat limited","2017","16-34 y.","lower secondary degree","111","0.147870278214523","0.123589096774841","0.172151459654205"
"Yes, somewhat limited","2017","16-34 y.","secondary school degree","218","0.139790949577559","0.121690887433792","0.157891011721325"
"Yes, somewhat limited","2017","16-34 y.","college entrance qualification","222","0.10478589719975","0.0918546822891951","0.117717112110305"
"Yes, somewhat limited","2017","16-34 y.","Other degree","147","0.0934359599192936","0.0787950362908875","0.1080768835477"
"Yes, somewhat limited","2017","16-34 y.","no degree/no degree yet","159","0.171600788453898","0.151214888603489","0.191986688304307"
"Yes, somewhat limited","2017","35-65 y.","lower secondary degree","881","0.305613292212048","0.288907420901379","0.322319163522716"
"Yes, somewhat limited","2017","35-65 y.","secondary school degree","1250","0.270736340713125","0.258376751743634","0.283095929682616"
"Yes, somewhat limited","2017","35-65 y.","college entrance qualification","904","0.203206165743962","0.191692582313077","0.214719749174848"
"Yes, somewhat limited","2017","35-65 y.","Other degree","557","0.239045942221919","0.222946602910698","0.25514528153314"
"Yes, somewhat limited","2017","35-65 y.","no degree/no degree yet","183","0.295803705576239","0.263691812934706","0.327915598217771"
"Yes, somewhat limited","2017","66 and older","lower secondary degree","911","0.410697211417243","0.390652650891993","0.430741771942493"
"Yes, somewhat limited","2017","66 and older","secondary school degree","452","0.364587427534394","0.337171623583143","0.392003231485646"
