"ple0009","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, not limited","2011","secondary school degree","in school","","","",""
"No, not limited","2011","secondary school degree","inadequately","","","",""
"No, not limited","2011","secondary school degree","general elemantary","415","0.793680850584037","0.759391132038807","0.827970569129266"
"No, not limited","2011","secondary school degree","middle vocational","3140","0.709157482327859","0.695611607301848","0.722703357353869"
"No, not limited","2011","secondary school degree","vocational + Abi","16","","",""
"No, not limited","2011","secondary school degree","higher vocational","450","0.686361459975792","0.650359270922491","0.722363649029093"
"No, not limited","2011","secondary school degree","higher education","411","0.597279675976522","0.559133424221274","0.635425927731771"
"No, not limited","2011","college entrance qualification","in school","","","",""
"No, not limited","2011","college entrance qualification","inadequately","","","",""
"No, not limited","2011","college entrance qualification","general elemantary","","","",""
"No, not limited","2011","college entrance qualification","middle vocational","682","0.893607850995418","0.871885546901275","0.91533015508956"
"No, not limited","2011","college entrance qualification","vocational + Abi","804","0.74334125374104","0.716743781429022","0.769938726053059"
"No, not limited","2011","college entrance qualification","higher vocational","250","0.73991334332661","0.693823213155599","0.786003473497622"
"No, not limited","2011","college entrance qualification","higher education","2686","0.764177945138124","0.75006158780414","0.778294302472109"
"No, not limited","2011","Other degree","in school","","","",""
"No, not limited","2011","Other degree","inadequately","25","","",""
"No, not limited","2011","Other degree","general elemantary","149","0.561316431807282","0.501114919817462","0.621517943797102"
"No, not limited","2011","Other degree","middle vocational","267","0.615894064553153","0.569488465431391","0.662299663674915"
"No, not limited","2011","Other degree","vocational + Abi","96","0.7331438386026","0.658252963789976","0.808034713415224"
"No, not limited","2011","Other degree","higher vocational","25","","",""
"No, not limited","2011","Other degree","higher education","175","0.787838485874946","0.734653743285473","0.841023228464419"
"No, not limited","2011","no degree/no degree yet","in school","294","0.928697475712127","0.90018955728623","0.957205394138023"
"No, not limited","2011","no degree/no degree yet","inadequately","94","0.466525422072236","0.395213246192171","0.537837597952301"
"No, not limited","2011","no degree/no degree yet","general elemantary","","","",""
"No, not limited","2011","no degree/no degree yet","middle vocational","30","0.488326050697162","0.361845407450239","0.614806693944085"
"No, not limited","2011","no degree/no degree yet","vocational + Abi","","","",""
"No, not limited","2011","no degree/no degree yet","higher vocational","1","","",""
"No, not limited","2011","no degree/no degree yet","higher education","2","","",""
"Yes, strongly limited","2012","lower secondary degree","in school","","","",""
"Yes, strongly limited","2012","lower secondary degree","inadequately","","","",""
"Yes, strongly limited","2012","lower secondary degree","general elemantary","329","0.21222032851567","0.192783763901075","0.231656893130266"
"Yes, strongly limited","2012","lower secondary degree","middle vocational","842","0.170622681376979","0.160618935085378","0.180626427668579"
"Yes, strongly limited","2012","lower secondary degree","vocational + Abi","","","",""
"Yes, strongly limited","2012","lower secondary degree","higher vocational","67","0.156590868396179","0.122595621740437","0.190586115051921"
"Yes, strongly limited","2012","lower secondary degree","higher education","29","","",""
"Yes, strongly limited","2012","secondary school degree","in school","","","",""
"Yes, strongly limited","2012","secondary school degree","inadequately","","","",""
"Yes, strongly limited","2012","secondary school degree","general elemantary","55","0.0747489432561075","0.0558645829417785","0.0936333035704365"
"Yes, strongly limited","2012","secondary school degree","middle vocational","446","0.0814592393106599","0.0745642529525691","0.0883542256687507"
"Yes, strongly limited","2012","secondary school degree","vocational + Abi","4","","",""
"Yes, strongly limited","2012","secondary school degree","higher vocational","62","0.0754439580593174","0.0569095106378328","0.093978405480802"
"Yes, strongly limited","2012","secondary school degree","higher education","58","0.0974823252037731","0.0752212210578414","0.119743429349705"
"Yes, strongly limited","2012","college entrance qualification","in school","","","",""
"Yes, strongly limited","2012","college entrance qualification","inadequately","","","",""
"Yes, strongly limited","2012","college entrance qualification","general elemantary","","","",""
"Yes, strongly limited","2012","college entrance qualification","middle vocational","25","","",""
"Yes, strongly limited","2012","college entrance qualification","vocational + Abi","77","0.0507871556323573","0.0402026540382792","0.0613716572264355"
"Yes, strongly limited","2012","college entrance qualification","higher vocational","27","","",""
"Yes, strongly limited","2012","college entrance qualification","higher education","219","0.0564704729591746","0.0498790375715707","0.0630619083467786"
"Yes, strongly limited","2012","Other degree","in school","","","",""
"Yes, strongly limited","2012","Other degree","inadequately","9","","",""
"Yes, strongly limited","2012","Other degree","general elemantary","42","0.123946311086711","0.0912843786170798","0.156608243556341"
"Yes, strongly limited","2012","Other degree","middle vocational","71","0.115735679256878","0.0907749025715434","0.140696455942212"
"Yes, strongly limited","2012","Other degree","vocational + Abi","28","","",""
"Yes, strongly limited","2012","Other degree","higher vocational","5","","",""
"Yes, strongly limited","2012","Other degree","higher education","23","","",""
"Yes, strongly limited","2012","no degree/no degree yet","in school","4","","",""
"Yes, strongly limited","2012","no degree/no degree yet","inadequately","60","0.251461750010818","0.203397863246115","0.29952563677552"
"Yes, strongly limited","2012","no degree/no degree yet","general elemantary","","","",""
"Yes, strongly limited","2012","no degree/no degree yet","middle vocational","21","","",""
"Yes, strongly limited","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes, strongly limited","2012","no degree/no degree yet","higher vocational","1","","",""
"Yes, strongly limited","2012","no degree/no degree yet","higher education","","","",""
"Yes, somewhat limited","2012","lower secondary degree","in school","","","",""
"Yes, somewhat limited","2012","lower secondary degree","inadequately","","","",""
"Yes, somewhat limited","2012","lower secondary degree","general elemantary","541","0.344863792376024","0.322268746295024","0.367458838457024"
"Yes, somewhat limited","2012","lower secondary degree","middle vocational","1662","0.329047816806952","0.316552608449004","0.3415430251649"
"Yes, somewhat limited","2012","lower secondary degree","vocational + Abi","2","","",""
"Yes, somewhat limited","2012","lower secondary degree","higher vocational","123","0.312879849245627","0.269506698639295","0.356252999851959"
"Yes, somewhat limited","2012","lower secondary degree","higher education","79","0.436035079581306","0.361271256811431","0.510798902351182"
"Yes, somewhat limited","2012","secondary school degree","in school","","","",""
"Yes, somewhat limited","2012","secondary school degree","inadequately","","","",""
"Yes, somewhat limited","2012","secondary school degree","general elemantary","157","0.200484481319348","0.171735412384131","0.229233550254565"
"Yes, somewhat limited","2012","secondary school degree","middle vocational","1473","0.271931504070171","0.260715713231747","0.283147294908594"
"Yes, somewhat limited","2012","secondary school degree","vocational + Abi","4","","",""
"Yes, somewhat limited","2012","secondary school degree","higher vocational","202","0.27443548564561","0.243120015216307","0.305750956074913"
"Yes, somewhat limited","2012","secondary school degree","higher education","224","0.337237572061075","0.301756002681908","0.372719141440242"
"Yes, somewhat limited","2012","college entrance qualification","in school","","","",""
"Yes, somewhat limited","2012","college entrance qualification","inadequately","","","",""
"Yes, somewhat limited","2012","college entrance qualification","general elemantary","","","",""
"Yes, somewhat limited","2012","college entrance qualification","middle vocational","107","0.126441376447452","0.104655754307505","0.148226998587399"
"Yes, somewhat limited","2012","college entrance qualification","vocational + Abi","333","0.226845785819603","0.206657005341874","0.247034566297332"
"Yes, somewhat limited","2012","college entrance qualification","higher vocational","120","0.205384064687682","0.169054240715225","0.241713888660139"
"Yes, somewhat limited","2012","college entrance qualification","higher education","986","0.217371933151705","0.205593948553347","0.229149917750062"
"Yes, somewhat limited","2012","Other degree","in school","","","",""
"Yes, somewhat limited","2012","Other degree","inadequately","15","","",""
"Yes, somewhat limited","2012","Other degree","general elemantary","100","0.301998955205045","0.256490670239368","0.347507240170723"
"Yes, somewhat limited","2012","Other degree","middle vocational","146","0.254433907789069","0.220450730617239","0.288417084960899"
"Yes, somewhat limited","2012","Other degree","vocational + Abi","55","0.271783154158003","0.218816191008497","0.324750117307509"
"Yes, somewhat limited","2012","Other degree","higher vocational","16","","",""
"Yes, somewhat limited","2012","Other degree","higher education","81","0.203876547034226","0.165300748642953","0.242452345425498"
"Yes, somewhat limited","2012","no degree/no degree yet","in school","51","0.0972108512144164","0.0703712720065273","0.124050430422305"
"Yes, somewhat limited","2012","no degree/no degree yet","inadequately","87","0.334152950279805","0.281896992508426","0.386408908051184"
"Yes, somewhat limited","2012","no degree/no degree yet","general elemantary","","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","middle vocational","30","0.302147368438368","0.210766876395811","0.393527860480925"
"Yes, somewhat limited","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","higher vocational","1","","",""
"Yes, somewhat limited","2012","no degree/no degree yet","higher education","1","","",""
"No, not limited","2012","lower secondary degree","in school","","","",""
"No, not limited","2012","lower secondary degree","inadequately","","","",""
"No, not limited","2012","lower secondary degree","general elemantary","830","0.442915879108306","0.419303233698417","0.466528524518195"
"No, not limited","2012","lower secondary degree","middle vocational","2928","0.500329501816069","0.48703297785844","0.513626025773699"
"No, not limited","2012","lower secondary degree","vocational + Abi","3","","",""
"No, not limited","2012","lower secondary degree","higher vocational","249","0.530529282358194","0.483844561618064","0.577214003098323"
"No, not limited","2012","lower secondary degree","higher education","61","0.416424219263994","0.342101539746634","0.490746898781354"
"No, not limited","2012","secondary school degree","in school","","","",""
"No, not limited","2012","secondary school degree","inadequately","","","",""
"No, not limited","2012","secondary school degree","general elemantary","533","0.724766575424544","0.692695049782553","0.756838101066536"
"No, not limited","2012","secondary school degree","middle vocational","4127","0.646609256619169","0.634559935930849","0.658658577307489"
"No, not limited","2012","secondary school degree","vocational + Abi","10","","",""
"No, not limited","2012","secondary school degree","higher vocational","516","0.650120556295073","0.616650460720452","0.683590651869694"
"No, not limited","2012","secondary school degree","higher education","400","0.565280102735152","0.528075856299133","0.602484349171171"
"No, not limited","2012","college entrance qualification","in school","","","",""
"No, not limited","2012","college entrance qualification","inadequately","","","",""
"No, not limited","2012","college entrance qualification","general elemantary","","","",""
"No, not limited","2012","college entrance qualification","middle vocational","762","0.846624560798699","0.823003321845966","0.870245799751433"
"No, not limited","2012","college entrance qualification","vocational + Abi","1243","0.722367058548039","0.700778376613843","0.743955740482236"
"No, not limited","2012","college entrance qualification","higher vocational","328","0.739162798206603","0.699675619709767","0.778649976703439"
"No, not limited","2012","college entrance qualification","higher education","3506","0.726157593889121","0.713423814202799","0.738891373575443"
"No, not limited","2012","Other degree","in school","","","",""
"No, not limited","2012","Other degree","inadequately","40","0.517759935152119","0.395339485835264","0.640180384468973"
"No, not limited","2012","Other degree","general elemantary","249","0.574054733708244","0.525041510713321","0.623067956703167"
"No, not limited","2012","Other degree","middle vocational","414","0.629830412954053","0.592156078185613","0.667504747722493"
"No, not limited","2012","Other degree","vocational + Abi","188","0.611993698862651","0.553976559658786","0.670010838066517"
"No, not limited","2012","Other degree","higher vocational","25","","",""
"No, not limited","2012","Other degree","higher education","315","0.728818920130314","0.686251180292824","0.771386659967805"
"No, not limited","2012","no degree/no degree yet","in school","413","0.890982022295011","0.862745663234353","0.919218381355669"
"No, not limited","2012","no degree/no degree yet","inadequately","166","0.414385299709377","0.359811514475466","0.468959084943288"
"No, not limited","2012","no degree/no degree yet","general elemantary","","","",""
"No, not limited","2012","no degree/no degree yet","middle vocational","46","0.461711356045259","0.362501433407471","0.560921278683048"
"No, not limited","2012","no degree/no degree yet","vocational + Abi","","","",""
"No, not limited","2012","no degree/no degree yet","higher vocational","2","","",""
"No, not limited","2012","no degree/no degree yet","higher education","6","","",""
"Yes, strongly limited","2013","lower secondary degree","in school","","","",""
"Yes, strongly limited","2013","lower secondary degree","inadequately","","","",""
"Yes, strongly limited","2013","lower secondary degree","general elemantary","302","0.206955532392859","0.188632911864003","0.225278152921715"
"Yes, strongly limited","2013","lower secondary degree","middle vocational","778","0.167509446394762","0.157412941977924","0.1776059508116"
"Yes, strongly limited","2013","lower secondary degree","vocational + Abi","1","","",""
"Yes, strongly limited","2013","lower secondary degree","higher vocational","57","0.166418293763172","0.13014431457953","0.202692272946814"
"Yes, strongly limited","2013","lower secondary degree","higher education","27","","",""
"Yes, strongly limited","2013","secondary school degree","in school","","","",""
"Yes, strongly limited","2013","secondary school degree","inadequately","","","",""
"Yes, strongly limited","2013","secondary school degree","general elemantary","67","0.08363942335214","0.0660163099544846","0.101262536749795"
"Yes, strongly limited","2013","secondary school degree","middle vocational","443","0.0921762536756932","0.0848682927735862","0.0994842145778003"
"Yes, strongly limited","2013","secondary school degree","vocational + Abi","4","","",""
"Yes, strongly limited","2013","secondary school degree","higher vocational","51","0.0632745624875847","0.0458509504714817","0.0806981745036877"
"Yes, strongly limited","2013","secondary school degree","higher education","65","0.103161686305909","0.080266217681357","0.126057154930461"
"Yes, strongly limited","2013","college entrance qualification","in school","","","",""
"Yes, strongly limited","2013","college entrance qualification","inadequately","","","",""
"Yes, strongly limited","2013","college entrance qualification","general elemantary","","","",""
"Yes, strongly limited","2013","college entrance qualification","middle vocational","31","0.0312447690800966","0.0210145071930528","0.0414750309671405"
"Yes, strongly limited","2013","college entrance qualification","vocational + Abi","84","0.0570496271360679","0.0459620907583294","0.0681371635138065"
"Yes, strongly limited","2013","college entrance qualification","higher vocational","25","","",""
"Yes, strongly limited","2013","college entrance qualification","higher education","193","0.0486489983234261","0.0425527893378745","0.0547452073089776"
"Yes, strongly limited","2013","Other degree","in school","","","",""
"Yes, strongly limited","2013","Other degree","inadequately","8","","",""
"Yes, strongly limited","2013","Other degree","general elemantary","84","0.124852551138809","0.10290033654564","0.146804765731979"
"Yes, strongly limited","2013","Other degree","middle vocational","120","0.120605997028683","0.103404853394986","0.13780714066238"
"Yes, strongly limited","2013","Other degree","vocational + Abi","51","0.074589664919736","0.0544693885506993","0.0947099412887727"
"Yes, strongly limited","2013","Other degree","higher vocational","4","","",""
"Yes, strongly limited","2013","Other degree","higher education","50","0.0512408466875418","0.0382169611829305","0.0642647321921531"
"Yes, strongly limited","2013","no degree/no degree yet","in school","6","","",""
"Yes, strongly limited","2013","no degree/no degree yet","inadequately","91","0.220153853996753","0.185896994641965","0.25441071335154"
"Yes, strongly limited","2013","no degree/no degree yet","general elemantary","","","",""
"Yes, strongly limited","2013","no degree/no degree yet","middle vocational","15","","",""
"Yes, strongly limited","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes, strongly limited","2013","no degree/no degree yet","higher vocational","1","","",""
"Yes, strongly limited","2013","no degree/no degree yet","higher education","2","","",""
"Yes, somewhat limited","2013","lower secondary degree","in school","","","",""
"Yes, somewhat limited","2013","lower secondary degree","inadequately","","","",""
"Yes, somewhat limited","2013","lower secondary degree","general elemantary","518","0.318094730703454","0.297030744688842","0.339158716718066"
"Yes, somewhat limited","2013","lower secondary degree","middle vocational","1512","0.310368682097812","0.29786006885306","0.322877295342564"
"Yes, somewhat limited","2013","lower secondary degree","vocational + Abi","","","",""
"Yes, somewhat limited","2013","lower secondary degree","higher vocational","116","0.280630474697565","0.236871814855728","0.324389134539402"
"Yes, somewhat limited","2013","lower secondary degree","higher education","70","0.42979848866683","0.353330128493864","0.506266848839797"
"Yes, somewhat limited","2013","secondary school degree","in school","","","",""
"Yes, somewhat limited","2013","secondary school degree","inadequately","","","",""
"Yes, somewhat limited","2013","secondary school degree","general elemantary","173","0.170127502929715","0.146208841462374","0.194046164397055"
"Yes, somewhat limited","2013","secondary school degree","middle vocational","1397","0.241117235866028","0.230310677781798","0.251923793950258"
"Yes, somewhat limited","2013","secondary school degree","vocational + Abi","2","","",""
"Yes, somewhat limited","2013","secondary school degree","higher vocational","195","0.283360001669259","0.251109442083058","0.31561056125546"
"Yes, somewhat limited","2013","secondary school degree","higher education","194","0.300269698254462","0.265766898427401","0.334772498081523"
"Yes, somewhat limited","2013","college entrance qualification","in school","","","",""
"Yes, somewhat limited","2013","college entrance qualification","inadequately","","","",""
"Yes, somewhat limited","2013","college entrance qualification","general elemantary","","","",""
"Yes, somewhat limited","2013","college entrance qualification","middle vocational","117","0.108958831387583","0.0906369036915418","0.127280759083625"
"Yes, somewhat limited","2013","college entrance qualification","vocational + Abi","296","0.162798559083426","0.145150193310526","0.180446924856325"
"Yes, somewhat limited","2013","college entrance qualification","higher vocational","119","0.227056336492593","0.189262774502993","0.264849898482194"
"Yes, somewhat limited","2013","college entrance qualification","higher education","879","0.195545394517702","0.184306410007525","0.20678437902788"
"Yes, somewhat limited","2013","Other degree","in school","","","",""
"Yes, somewhat limited","2013","Other degree","inadequately","17","","",""
"Yes, somewhat limited","2013","Other degree","general elemantary","196","0.26384065566562","0.234572470977688","0.293108840353551"
"Yes, somewhat limited","2013","Other degree","middle vocational","270","0.240181408185882","0.217617944297222","0.262744872074541"
"Yes, somewhat limited","2013","Other degree","vocational + Abi","126","0.26123971474762","0.227596397443228","0.294883032052013"
"Yes, somewhat limited","2013","Other degree","higher vocational","17","","",""
"Yes, somewhat limited","2013","Other degree","higher education","154","0.153408996963947","0.132121888592861","0.174696105335034"
"Yes, somewhat limited","2013","no degree/no degree yet","in school","53","0.0866926820351595","0.064632567110522","0.108752796959797"
"Yes, somewhat limited","2013","no degree/no degree yet","inadequately","144","0.255928755048635","0.219850399354594","0.292007110742676"
"Yes, somewhat limited","2013","no degree/no degree yet","general elemantary","","","",""
"Yes, somewhat limited","2013","no degree/no degree yet","middle vocational","37","0.36872084753243","0.281671272012287","0.455770423052573"
"Yes, somewhat limited","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes, somewhat limited","2013","no degree/no degree yet","higher vocational","3","","",""
"Yes, somewhat limited","2013","no degree/no degree yet","higher education","1","","",""
"No, not limited","2013","lower secondary degree","in school","","","",""
"No, not limited","2013","lower secondary degree","inadequately","","","",""
"No, not limited","2013","lower secondary degree","general elemantary","1058","0.474949736903687","0.452364504544316","0.497534969263058"
"No, not limited","2013","lower secondary degree","middle vocational","2965","0.522121871507426","0.508616508842651","0.535627234172201"
"No, not limited","2013","lower secondary degree","vocational + Abi","4","","",""
"No, not limited","2013","lower secondary degree","higher vocational","232","0.552951231539263","0.504529373999833","0.601373089078693"
"No, not limited","2013","lower secondary degree","higher education","64","0.424423988096491","0.348077958419027","0.500770017773955"
"No, not limited","2013","secondary school degree","in school","","","",""
"No, not limited","2013","secondary school degree","inadequately","","","",""
"No, not limited","2013","secondary school degree","general elemantary","708","0.746233073718146","0.718531867600766","0.773934279835525"
"No, not limited","2013","secondary school degree","middle vocational","4179","0.666706510458279","0.654797746628504","0.678615274288053"
"No, not limited","2013","secondary school degree","vocational + Abi","9","","",""
"No, not limited","2013","secondary school degree","higher vocational","504","0.653365435843156","0.619306468981252","0.68742440270506"
"No, not limited","2013","secondary school degree","higher education","419","0.596568615439629","0.559641253299635","0.633495977579623"
"No, not limited","2013","college entrance qualification","in school","","","",""
"No, not limited","2013","college entrance qualification","inadequately","","","",""
"No, not limited","2013","college entrance qualification","general elemantary","","","",""
"No, not limited","2013","college entrance qualification","middle vocational","963","0.85979639953232","0.839380503006341","0.880212296058299"
"No, not limited","2013","college entrance qualification","vocational + Abi","1301","0.780151813780507","0.760354090984402","0.799949536576612"
"No, not limited","2013","college entrance qualification","higher vocational","328","0.709686385214031","0.668737316407819","0.750635454020243"
"No, not limited","2013","college entrance qualification","higher education","3712","0.755805607158872","0.743631828421102","0.767979385896641"
"No, not limited","2013","Other degree","in school","","","",""
"No, not limited","2013","Other degree","inadequately","45","0.666376465662859","0.555920993665118","0.7768319376606"
"No, not limited","2013","Other degree","general elemantary","591","0.611306793195571","0.578934601775576","0.643678984615566"
"No, not limited","2013","Other degree","middle vocational","987","0.639212594785436","0.613847910161874","0.664577279408997"
"No, not limited","2013","Other degree","vocational + Abi","478","0.664170620332644","0.628002443701456","0.700338796963832"
"No, not limited","2013","Other degree","higher vocational","30","0.394563047689706","0.26042386068302","0.528702234696392"
"No, not limited","2013","Other degree","higher education","897","0.795350156348511","0.771519317736818","0.819180994960204"
"No, not limited","2013","no degree/no degree yet","in school","566","0.903444348471077","0.880289196566644","0.92659950037551"
"No, not limited","2013","no degree/no degree yet","inadequately","327","0.523917390954612","0.482626666832746","0.565208115076479"
"No, not limited","2013","no degree/no degree yet","general elemantary","","","",""
"No, not limited","2013","no degree/no degree yet","middle vocational","66","0.5174119637026","0.427252027411853","0.607571899993347"
"No, not limited","2013","no degree/no degree yet","vocational + Abi","","","",""
"No, not limited","2013","no degree/no degree yet","higher vocational","2","","",""
"No, not limited","2013","no degree/no degree yet","higher education","9","","",""
"Yes, strongly limited","2014","lower secondary degree","in school","","","",""
"Yes, strongly limited","2014","lower secondary degree","inadequately","","","",""
"Yes, strongly limited","2014","lower secondary degree","general elemantary","","","",""
"Yes, strongly limited","2014","lower secondary degree","middle vocational","","","",""
"Yes, strongly limited","2014","lower secondary degree","vocational + Abi","","","",""
"Yes, strongly limited","2014","lower secondary degree","higher vocational","","","",""
"Yes, strongly limited","2014","lower secondary degree","higher education","","","",""
"Yes, strongly limited","2014","secondary school degree","in school","","","",""
"Yes, strongly limited","2014","secondary school degree","inadequately","","","",""
"Yes, strongly limited","2014","secondary school degree","general elemantary","","","",""
"Yes, strongly limited","2014","secondary school degree","middle vocational","","","",""
"Yes, strongly limited","2014","secondary school degree","vocational + Abi","","","",""
"Yes, strongly limited","2014","secondary school degree","higher vocational","","","",""
"Yes, strongly limited","2014","secondary school degree","higher education","","","",""
"Yes, strongly limited","2014","college entrance qualification","in school","","","",""
"Yes, strongly limited","2014","college entrance qualification","inadequately","","","",""
"Yes, strongly limited","2014","college entrance qualification","general elemantary","","","",""
"Yes, strongly limited","2014","college entrance qualification","middle vocational","","","",""
"Yes, strongly limited","2014","college entrance qualification","vocational + Abi","","","",""
