"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2009","(0) in school","Female","","","","","","","","","","",""
"2009","(0) in school","Male","","","","","","","","","","",""
"2009","(1a) inadequately completed","Female","","","","","","","","","","",""
"2009","(1a) inadequately completed","Male","","","","","","","","","","",""
"2009","(1b) general elementary school","Female","","","","","","","","","","",""
"2009","(1b) general elementary school","Male","","","","","","","","","","",""
"2009","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2009","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2009","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2009","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2009","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2009","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2009","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2009","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2009","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2009","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2010","(0) in school","Female","3.23","3","116","1","2","4","6","2.93","3.53","3","4"
"2010","(0) in school","Male","3.47","3","154","1","2","5","6","3.19","3.75","3","4"
"2010","(1a) inadequately completed","Female","3.13","3","80","1","1","5","6","2.68","3.58","2","4"
"2010","(1a) inadequately completed","Male","3.18","3","62","1","2","5","6","2.68","3.68","2","4"
"2010","(1b) general elementary school","Female","3.14","3","895","1","1","4","6","3.02","3.26","3","3"
"2010","(1b) general elementary school","Male","3.91","4","351","1","3","5","7","3.73","4.09","4","4"
"2010","(1c) basic vocational qualification","Female","3.08","3","2017","1","2","4","6","3","3.16","3","3"
"2010","(1c) basic vocational qualification","Male","3.49","3","2345","1","2","5","6","3.42","3.56","3","4"
"2010","(2a) intermediate vocational","Female","3","3","2343","1","2","4","5","2.94","3.06","3","3"
"2010","(2a) intermediate vocational","Male","3.35","3","1727","1","2","5","6","3.27","3.43","3","3"
"2010","(2b) intermediate general qualification","Female","3.01","3","243","1","2","4","5","2.79","3.23","3","3"
"2010","(2b) intermediate general qualification","Male","3.95","4","160","1","2","6","7","3.68","4.22","4","4"
"2010","(2c_gen) general maturity certificate","Female","3.28","3","342","1","2","4","6","3.11","3.45","3","3"
"2010","(2c_gen) general maturity certificate","Male","3.44","3","306","1","2","5","6","3.26","3.62","3","4"
"2010","(2c_voc) vocational maturity certificate","Female","2.88","3","714","1","2","4","5","2.77","2.99","2","3"
"2010","(2c_voc) vocational maturity certificate","Male","3.19","3","548","1","2","4","5","3.05","3.33","3","3"
"2010","(3a) lower tertiary education","Female","2.71","2","697","1","1","4","5","2.6","2.82","2","3"
"2010","(3a) lower tertiary education","Male","3.06","3","803","1","2","4","5","2.95","3.17","3","3"
"2010","(3b) higher tertiary education","Female","2.65","2","1072","1","1","4","5","2.56","2.74","2","2"
"2010","(3b) higher tertiary education","Male","2.88","3","1258","1","2","4","5","2.8","2.96","2","3"
"2011","(0) in school","Female","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2012","(0) in school","Female","","","","","","","","","","",""
"2012","(0) in school","Male","","","","","","","","","","",""
"2012","(1a) inadequately completed","Female","","","","","","","","","","",""
"2012","(1a) inadequately completed","Male","","","","","","","","","","",""
"2012","(1b) general elementary school","Female","","","","","","","","","","",""
"2012","(1b) general elementary school","Male","","","","","","","","","","",""
"2012","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2012","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2012","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2012","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2012","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2012","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2012","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2012","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2012","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2012","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2013","(0) in school","Female","","","","","","","","","","",""
"2013","(0) in school","Male","","","","","","","","","","",""
"2013","(1a) inadequately completed","Female","","","","","","","","","","",""
"2013","(1a) inadequately completed","Male","","","","","","","","","","",""
"2013","(1b) general elementary school","Female","","","","","","","","","","",""
"2013","(1b) general elementary school","Male","","","","","","","","","","",""
"2013","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2013","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2013","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2013","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2013","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2013","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2013","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2013","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2013","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2013","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2014","(0) in school","Female","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2015","(0) in school","Female","2.88","2","210","1","1","4","6","2.65","3.11","2","3"
"2015","(0) in school","Male","3.09","3","172","1","2","4","5","2.84","3.34","2","3"
"2015","(1a) inadequately completed","Female","2.91","2","322","1","1","4","6","2.7","3.12","2","2"
"2015","(1a) inadequately completed","Male","3.22","3","242","1","2","5","5","2.99","3.45","3","3"
"2015","(1b) general elementary school","Female","2.91","2","1356","1","1","4","6","2.81","3.01","2","3"
"2015","(1b) general elementary school","Male","3.45","3","868","1","2","5","7","3.32","3.58","3","3"
"2015","(1c) basic vocational qualification","Female","2.87","2","2579","1","1","4","6","2.8","2.94","2","2"
"2015","(1c) basic vocational qualification","Male","3.32","3","2987","1","2","4","6","3.25","3.39","3","3"
"2015","(2a) intermediate vocational","Female","2.76","2","3488","1","1","4","5","2.71","2.81","2","2"
"2015","(2a) intermediate vocational","Male","3.19","3","2308","1","2","4","6","3.12","3.26","3","3"
"2015","(2b) intermediate general qualification","Female","2.7","2","442","1","1","4","5","2.53","2.87","2","2"
"2015","(2b) intermediate general qualification","Male","3.41","3","325","1","2","5","6","3.21","3.61","3","3"
"2015","(2c_gen) general maturity certificate","Female","2.6","2","855","1","1","4","5","2.49","2.71","2","2"
"2015","(2c_gen) general maturity certificate","Male","2.92","3","696","1","2","4","5","2.79","3.05","2","3"
"2015","(2c_voc) vocational maturity certificate","Female","2.55","2","1527","1","1","4","5","2.47","2.63","2","2"
"2015","(2c_voc) vocational maturity certificate","Male","3.13","3","1070","1","2","4","5","3.03","3.23","2","3"
"2015","(3a) lower tertiary education","Female","2.36","2","938","1","1","3","4","2.27","2.45","2","2"
"2015","(3a) lower tertiary education","Male","2.87","3","1018","1","2","4","5","2.78","2.96","2","3"
"2015","(3b) higher tertiary education","Female","2.4","2","2279","1","1","3","4","2.34","2.46","2","2"
"2015","(3b) higher tertiary education","Male","2.73","2","2184","1","2","4","5","2.67","2.79","2","2"
"2016","(0) in school","Female","","","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","","","",""
"2016","(1a) inadequately completed","Female","2.15","1","634","1","1","2","5","2.02","2.28","1","1"
"2016","(1a) inadequately completed","Male","1.97","1","901","1","1","2","5","1.86","2.08","1","1"
"2016","(1b) general elementary school","Female","1.79","1","295","1","1","2","4","1.61","1.97","1","1"
"2016","(1b) general elementary school","Male","2.49","1","521","1","1","4","7","2.33","2.65","1","1"
"2016","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","3.38","2.61","81","1","1","6","7","2.98","3.78","1","2"
"2016","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","1.8","1","241","1","1","2","4","1.6","2","1","1"
"2016","(2c_gen) general maturity certificate","Male","2.08","2","398","1","1","2","4","1.92","2.24","1","1"
"2016","(2c_voc) vocational maturity certificate","Female","1.95","2","34","1","2","2","2","1.42","2.48","1","2"
"2016","(2c_voc) vocational maturity certificate","Male","3.11","3","77","1","1","4","6","2.76","3.46","1","2"
"2016","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","1.94","1.16","273","1","1","2","3","1.76","2.12","1","1"
"2016","(3b) higher tertiary education","Male","2.23","1","496","1","1","3","5","2.09","2.37","1","1"
"2017","(0) in school","Female","","","","","","","","","","",""
"2017","(0) in school","Male","","","","","","","","","","",""
"2017","(1a) inadequately completed","Female","1.83","1","558","1","1","2","4","1.7","1.96","1","1"
"2017","(1a) inadequately completed","Male","1.99","1","662","1","1","2","5","1.86","2.12","1","1"
"2017","(1b) general elementary school","Female","1.65","1","225","1","1","2","3","1.46","1.84","1","1"
"2017","(1b) general elementary school","Male","2.03","1","326","1","1","2","5","1.85","2.21","1","1"
"2017","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2017","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2017","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2017","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2017","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2017","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2017","(2c_gen) general maturity certificate","Female","1.62","1","182","1","1","1","3","1.38","1.86","1","1"
"2017","(2c_gen) general maturity certificate","Male","1.66","1","198","1","1","2","4","1.46","1.86","1","1"
"2017","(2c_voc) vocational maturity certificate","Female","2.6","1","33","1","1","3","7","1.85","3.35","1","1"
"2017","(2c_voc) vocational maturity certificate","Male","2.45","1","36","1","1","4","7","1.86","3.04","1","1"
"2017","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2017","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2017","(3b) higher tertiary education","Female","1.88","1","157","1","1","2","5","1.64","2.12","1","1"
"2017","(3b) higher tertiary education","Male","1.86","1","290","1","1","2","5","1.66","2.06","1","1"
"2018","(0) in school","Female","","","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","","","",""
"2018","(1a) inadequately completed","Female","2.06","1","97","1","1","2","6","1.68","2.44","1","1"
"2018","(1a) inadequately completed","Male","1.93","1","67","1","1","3","4","1.45","2.41","1","2"
"2018","(1b) general elementary school","Female","2.45","1","52","1","1","3","7","1.83","3.07","1","2"
"2018","(1b) general elementary school","Male","3.15","2","42","1","1","5","7","2.52","3.78","1","3"
"2018","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","1.51","1","32","1","1","2","3","1.11","1.91","1","2"
"2018","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2019","(0) in school","Female","","","","","","","","","","",""
"2019","(0) in school","Male","","","","","","","","","","",""
"2019","(1a) inadequately completed","Female","2.02","1","71","1","1","3","5","1.58","2.46","1","2"
"2019","(1a) inadequately completed","Male","2.45","1","64","1","1","4","4","1.93","2.97","1","3"
"2019","(1b) general elementary school","Female","","","","","","","","","","",""
"2019","(1b) general elementary school","Male","","","","","","","","","","",""
"2019","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2019","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2019","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2019","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2019","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2019","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2019","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2019","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2019","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2019","(3b) higher tertiary education","Male","","","","","","","","","","",""
