"ple0020","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Couple + C. GT 16 ","(2a) intermediate vocational","1","","",""
"Yes","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2009","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2009","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2009","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2009","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2009","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2010","1-pers.-HH","(0) in school","","","",""
"Yes","2010","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2010","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2010","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2010","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2010","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2010","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2010","(Married) couple without C. ","(0) in school","","","",""
"Yes","2010","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2010","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2010","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2010","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2010","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2010","Single parent ","(0) in school","","","",""
"Yes","2010","Single parent ","(1a) inadequately completed","","","",""
"Yes","2010","Single parent ","(1b) general elementary school","","","",""
"Yes","2010","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2010","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2010","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2010","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2011","1-pers.-HH","(0) in school","","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","15","","",""
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","9","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","1","","",""
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","9","","",""
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","2","","",""
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","1","","",""
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","4","","",""
"Yes","2011","Single parent ","(0) in school","","","",""
"Yes","2011","Single parent ","(1a) inadequately completed","","","",""
"Yes","2011","Single parent ","(1b) general elementary school","1","","",""
"Yes","2011","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2011","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2011","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2011","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2011","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2011","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Yes","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2012","1-pers.-HH","(0) in school","","","",""
"Yes","2012","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2012","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2012","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2012","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2012","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2012","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(0) in school","","","",""
"Yes","2012","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2012","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2012","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2012","Single parent ","(0) in school","","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","","","",""
"Yes","2012","Single parent ","(1b) general elementary school","","","",""
"Yes","2012","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2013","1-pers.-HH","(0) in school","","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","8","","",""
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","7","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","4","","",""
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","1","","",""
"Yes","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","8","","",""
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","21","","",""
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","5","","",""
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","1","","",""
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","3","","",""
"Yes","2013","Single parent ","(0) in school","","","",""
"Yes","2013","Single parent ","(1a) inadequately completed","1","","",""
"Yes","2013","Single parent ","(1b) general elementary school","1","","",""
"Yes","2013","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2013","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2013","Single parent ","(3b) higher tertiary education","1","","",""
"Yes","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2013","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","1","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2013","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes","2014","Single parent ","(1b) general elementary school","","","",""
"Yes","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2015","1-pers.-HH","(0) in school","","","",""
"Yes","2015","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2015","1-pers.-HH","(1b) general elementary school","6","","",""
"Yes","2015","1-pers.-HH","(1c) basic vocational qualification","7","","",""
"Yes","2015","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Yes","2015","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2015","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2015","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Yes","2015","(Married) couple without C. ","(0) in school","","","",""
"Yes","2015","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Yes","2015","(Married) couple without C. ","(1b) general elementary school","8","","",""
"Yes","2015","(Married) couple without C. ","(1c) basic vocational qualification","10","","",""
"Yes","2015","(Married) couple without C. ","(2a) intermediate vocational","7","","",""
"Yes","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"Yes","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2015","(Married) couple without C. ","(3a) lower tertiary education","5","","",""
"Yes","2015","(Married) couple without C. ","(3b) higher tertiary education","1","","",""
"Yes","2015","Single parent ","(0) in school","","","",""
"Yes","2015","Single parent ","(1a) inadequately completed","","","",""
"Yes","2015","Single parent ","(1b) general elementary school","3","","",""
"Yes","2015","Single parent ","(1c) basic vocational qualification","1","","",""
"Yes","2015","Single parent ","(2a) intermediate vocational","1","","",""
"Yes","2015","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2015","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","2015","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2015","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2015","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","1","","",""
"Yes","2015","Couple + C. LE 16 ","(2a) intermediate vocational","2","","",""
"Yes","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2015","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2015","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2015","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2015","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Yes","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2015","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2015","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2015","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2015","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2015","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2016","1-pers.-HH","(0) in school","","","",""
"Yes","2016","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2016","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2016","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2016","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
