"ple0020","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2010","no degree/no degree yet","inadequately","","","",""
"Yes","2010","no degree/no degree yet","general elemantary","","","",""
"Yes","2010","no degree/no degree yet","middle vocational","","","",""
"Yes","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2010","no degree/no degree yet","higher vocational","","","",""
"Yes","2010","no degree/no degree yet","higher education","","","",""
"Yes","2011","lower secondary degree","in school","","","",""
"Yes","2011","lower secondary degree","inadequately","","","",""
"Yes","2011","lower secondary degree","general elemantary","25","","",""
"Yes","2011","lower secondary degree","middle vocational","20","","",""
"Yes","2011","lower secondary degree","vocational + Abi","","","",""
"Yes","2011","lower secondary degree","higher vocational","2","","",""
"Yes","2011","lower secondary degree","higher education","1","","",""
"Yes","2011","secondary school degree","in school","","","",""
"Yes","2011","secondary school degree","inadequately","","","",""
"Yes","2011","secondary school degree","general elemantary","","","",""
"Yes","2011","secondary school degree","middle vocational","3","","",""
"Yes","2011","secondary school degree","vocational + Abi","","","",""
"Yes","2011","secondary school degree","higher vocational","","","",""
"Yes","2011","secondary school degree","higher education","1","","",""
"Yes","2011","college entrance qualification","in school","","","",""
"Yes","2011","college entrance qualification","inadequately","","","",""
"Yes","2011","college entrance qualification","general elemantary","","","",""
"Yes","2011","college entrance qualification","middle vocational","","","",""
"Yes","2011","college entrance qualification","vocational + Abi","","","",""
"Yes","2011","college entrance qualification","higher vocational","","","",""
"Yes","2011","college entrance qualification","higher education","6","","",""
"Yes","2011","Other degree","in school","","","",""
"Yes","2011","Other degree","inadequately","1","","",""
"Yes","2011","Other degree","general elemantary","3","","",""
"Yes","2011","Other degree","middle vocational","1","","",""
"Yes","2011","Other degree","vocational + Abi","","","",""
"Yes","2011","Other degree","higher vocational","","","",""
"Yes","2011","Other degree","higher education","","","",""
"Yes","2011","no degree/no degree yet","in school","","","",""
"Yes","2011","no degree/no degree yet","inadequately","","","",""
"Yes","2011","no degree/no degree yet","general elemantary","","","",""
"Yes","2011","no degree/no degree yet","middle vocational","","","",""
"Yes","2011","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2011","no degree/no degree yet","higher vocational","","","",""
"Yes","2011","no degree/no degree yet","higher education","","","",""
"Yes","2012","lower secondary degree","in school","","","",""
"Yes","2012","lower secondary degree","inadequately","","","",""
"Yes","2012","lower secondary degree","general elemantary","","","",""
"Yes","2012","lower secondary degree","middle vocational","","","",""
"Yes","2012","lower secondary degree","vocational + Abi","","","",""
"Yes","2012","lower secondary degree","higher vocational","","","",""
"Yes","2012","lower secondary degree","higher education","","","",""
"Yes","2012","secondary school degree","in school","","","",""
"Yes","2012","secondary school degree","inadequately","","","",""
"Yes","2012","secondary school degree","general elemantary","","","",""
"Yes","2012","secondary school degree","middle vocational","","","",""
"Yes","2012","secondary school degree","vocational + Abi","","","",""
"Yes","2012","secondary school degree","higher vocational","","","",""
"Yes","2012","secondary school degree","higher education","","","",""
"Yes","2012","college entrance qualification","in school","","","",""
"Yes","2012","college entrance qualification","inadequately","","","",""
"Yes","2012","college entrance qualification","general elemantary","","","",""
"Yes","2012","college entrance qualification","middle vocational","","","",""
"Yes","2012","college entrance qualification","vocational + Abi","","","",""
"Yes","2012","college entrance qualification","higher vocational","","","",""
"Yes","2012","college entrance qualification","higher education","","","",""
"Yes","2012","Other degree","in school","","","",""
"Yes","2012","Other degree","inadequately","","","",""
"Yes","2012","Other degree","general elemantary","","","",""
"Yes","2012","Other degree","middle vocational","","","",""
"Yes","2012","Other degree","vocational + Abi","","","",""
"Yes","2012","Other degree","higher vocational","","","",""
"Yes","2012","Other degree","higher education","","","",""
"Yes","2012","no degree/no degree yet","in school","","","",""
"Yes","2012","no degree/no degree yet","inadequately","","","",""
"Yes","2012","no degree/no degree yet","general elemantary","","","",""
"Yes","2012","no degree/no degree yet","middle vocational","","","",""
"Yes","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2012","no degree/no degree yet","higher vocational","","","",""
"Yes","2012","no degree/no degree yet","higher education","","","",""
"Yes","2013","lower secondary degree","in school","","","",""
"Yes","2013","lower secondary degree","inadequately","","","",""
"Yes","2013","lower secondary degree","general elemantary","17","","",""
"Yes","2013","lower secondary degree","middle vocational","18","","",""
"Yes","2013","lower secondary degree","vocational + Abi","","","",""
"Yes","2013","lower secondary degree","higher vocational","7","","",""
"Yes","2013","lower secondary degree","higher education","","","",""
"Yes","2013","secondary school degree","in school","","","",""
"Yes","2013","secondary school degree","inadequately","","","",""
"Yes","2013","secondary school degree","general elemantary","","","",""
"Yes","2013","secondary school degree","middle vocational","9","","",""
"Yes","2013","secondary school degree","vocational + Abi","","","",""
"Yes","2013","secondary school degree","higher vocational","","","",""
"Yes","2013","secondary school degree","higher education","2","","",""
"Yes","2013","college entrance qualification","in school","","","",""
"Yes","2013","college entrance qualification","inadequately","","","",""
"Yes","2013","college entrance qualification","general elemantary","","","",""
"Yes","2013","college entrance qualification","middle vocational","","","",""
"Yes","2013","college entrance qualification","vocational + Abi","","","",""
"Yes","2013","college entrance qualification","higher vocational","1","","",""
"Yes","2013","college entrance qualification","higher education","3","","",""
"Yes","2013","Other degree","in school","","","",""
"Yes","2013","Other degree","inadequately","","","",""
"Yes","2013","Other degree","general elemantary","2","","",""
"Yes","2013","Other degree","middle vocational","5","","",""
"Yes","2013","Other degree","vocational + Abi","","","",""
"Yes","2013","Other degree","higher vocational","","","",""
"Yes","2013","Other degree","higher education","2","","",""
"Yes","2013","no degree/no degree yet","in school","","","",""
"Yes","2013","no degree/no degree yet","inadequately","2","","",""
"Yes","2013","no degree/no degree yet","general elemantary","","","",""
"Yes","2013","no degree/no degree yet","middle vocational","","","",""
"Yes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2013","no degree/no degree yet","higher vocational","","","",""
"Yes","2013","no degree/no degree yet","higher education","","","",""
"Yes","2014","lower secondary degree","in school","","","",""
"Yes","2014","lower secondary degree","inadequately","","","",""
"Yes","2014","lower secondary degree","general elemantary","","","",""
"Yes","2014","lower secondary degree","middle vocational","","","",""
"Yes","2014","lower secondary degree","vocational + Abi","","","",""
"Yes","2014","lower secondary degree","higher vocational","","","",""
"Yes","2014","lower secondary degree","higher education","","","",""
"Yes","2014","secondary school degree","in school","","","",""
"Yes","2014","secondary school degree","inadequately","","","",""
"Yes","2014","secondary school degree","general elemantary","","","",""
"Yes","2014","secondary school degree","middle vocational","","","",""
"Yes","2014","secondary school degree","vocational + Abi","","","",""
"Yes","2014","secondary school degree","higher vocational","","","",""
"Yes","2014","secondary school degree","higher education","","","",""
"Yes","2014","college entrance qualification","in school","","","",""
"Yes","2014","college entrance qualification","inadequately","","","",""
"Yes","2014","college entrance qualification","general elemantary","","","",""
"Yes","2014","college entrance qualification","middle vocational","","","",""
"Yes","2014","college entrance qualification","vocational + Abi","","","",""
"Yes","2014","college entrance qualification","higher vocational","","","",""
"Yes","2014","college entrance qualification","higher education","","","",""
"Yes","2014","Other degree","in school","","","",""
"Yes","2014","Other degree","inadequately","","","",""
"Yes","2014","Other degree","general elemantary","","","",""
"Yes","2014","Other degree","middle vocational","","","",""
"Yes","2014","Other degree","vocational + Abi","","","",""
"Yes","2014","Other degree","higher vocational","","","",""
"Yes","2014","Other degree","higher education","","","",""
"Yes","2014","no degree/no degree yet","in school","","","",""
"Yes","2014","no degree/no degree yet","inadequately","","","",""
"Yes","2014","no degree/no degree yet","general elemantary","","","",""
"Yes","2014","no degree/no degree yet","middle vocational","","","",""
"Yes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2014","no degree/no degree yet","higher vocational","","","",""
"Yes","2014","no degree/no degree yet","higher education","","","",""
"Yes","2015","lower secondary degree","in school","","","",""
"Yes","2015","lower secondary degree","inadequately","","","",""
"Yes","2015","lower secondary degree","general elemantary","17","","",""
"Yes","2015","lower secondary degree","middle vocational","18","","",""
"Yes","2015","lower secondary degree","vocational + Abi","","","",""
"Yes","2015","lower secondary degree","higher vocational","2","","",""
"Yes","2015","lower secondary degree","higher education","1","","",""
"Yes","2015","secondary school degree","in school","","","",""
"Yes","2015","secondary school degree","inadequately","","","",""
"Yes","2015","secondary school degree","general elemantary","","","",""
"Yes","2015","secondary school degree","middle vocational","11","","",""
"Yes","2015","secondary school degree","vocational + Abi","","","",""
"Yes","2015","secondary school degree","higher vocational","2","","",""
"Yes","2015","secondary school degree","higher education","3","","",""
"Yes","2015","college entrance qualification","in school","","","",""
"Yes","2015","college entrance qualification","inadequately","","","",""
"Yes","2015","college entrance qualification","general elemantary","","","",""
"Yes","2015","college entrance qualification","middle vocational","1","","",""
"Yes","2015","college entrance qualification","vocational + Abi","1","","",""
"Yes","2015","college entrance qualification","higher vocational","2","","",""
"Yes","2015","college entrance qualification","higher education","6","","",""
"Yes","2015","Other degree","in school","","","",""
"Yes","2015","Other degree","inadequately","","","",""
"Yes","2015","Other degree","general elemantary","2","","",""
"Yes","2015","Other degree","middle vocational","3","","",""
"Yes","2015","Other degree","vocational + Abi","","","",""
"Yes","2015","Other degree","higher vocational","","","",""
"Yes","2015","Other degree","higher education","","","",""
"Yes","2015","no degree/no degree yet","in school","","","",""
"Yes","2015","no degree/no degree yet","inadequately","5","","",""
"Yes","2015","no degree/no degree yet","general elemantary","","","",""
"Yes","2015","no degree/no degree yet","middle vocational","","","",""
"Yes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2015","no degree/no degree yet","higher vocational","","","",""
"Yes","2015","no degree/no degree yet","higher education","","","",""
"Yes","2016","lower secondary degree","in school","","","",""
"Yes","2016","lower secondary degree","inadequately","","","",""
"Yes","2016","lower secondary degree","general elemantary","","","",""
"Yes","2016","lower secondary degree","middle vocational","","","",""
"Yes","2016","lower secondary degree","vocational + Abi","","","",""
"Yes","2016","lower secondary degree","higher vocational","","","",""
"Yes","2016","lower secondary degree","higher education","","","",""
"Yes","2016","secondary school degree","in school","","","",""
"Yes","2016","secondary school degree","inadequately","","","",""
"Yes","2016","secondary school degree","general elemantary","","","",""
"Yes","2016","secondary school degree","middle vocational","","","",""
"Yes","2016","secondary school degree","vocational + Abi","","","",""
"Yes","2016","secondary school degree","higher vocational","","","",""
"Yes","2016","secondary school degree","higher education","","","",""
"Yes","2016","college entrance qualification","in school","","","",""
"Yes","2016","college entrance qualification","inadequately","","","",""
"Yes","2016","college entrance qualification","general elemantary","","","",""
"Yes","2016","college entrance qualification","middle vocational","","","",""
"Yes","2016","college entrance qualification","vocational + Abi","","","",""
"Yes","2016","college entrance qualification","higher vocational","","","",""
"Yes","2016","college entrance qualification","higher education","","","",""
"Yes","2016","Other degree","in school","","","",""
"Yes","2016","Other degree","inadequately","","","",""
"Yes","2016","Other degree","general elemantary","","","",""
"Yes","2016","Other degree","middle vocational","","","",""
"Yes","2016","Other degree","vocational + Abi","","","",""
"Yes","2016","Other degree","higher vocational","","","",""
"Yes","2016","Other degree","higher education","","","",""
"Yes","2016","no degree/no degree yet","in school","","","",""
"Yes","2016","no degree/no degree yet","inadequately","","","",""
"Yes","2016","no degree/no degree yet","general elemantary","","","",""
"Yes","2016","no degree/no degree yet","middle vocational","","","",""
"Yes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2016","no degree/no degree yet","higher vocational","","","",""
"Yes","2016","no degree/no degree yet","higher education","","","",""
"Yes","2017","lower secondary degree","in school","","","",""
"Yes","2017","lower secondary degree","inadequately","","","",""
"Yes","2017","lower secondary degree","general elemantary","16","","",""
"Yes","2017","lower secondary degree","middle vocational","20","","",""
"Yes","2017","lower secondary degree","vocational + Abi","","","",""
"Yes","2017","lower secondary degree","higher vocational","","","",""
"Yes","2017","lower secondary degree","higher education","","","",""
"Yes","2017","secondary school degree","in school","","","",""
"Yes","2017","secondary school degree","inadequately","","","",""
"Yes","2017","secondary school degree","general elemantary","","","",""
"Yes","2017","secondary school degree","middle vocational","12","","",""
"Yes","2017","secondary school degree","vocational + Abi","","","",""
"Yes","2017","secondary school degree","higher vocational","2","","",""
"Yes","2017","secondary school degree","higher education","2","","",""
"Yes","2017","college entrance qualification","in school","","","",""
"Yes","2017","college entrance qualification","inadequately","","","",""
"Yes","2017","college entrance qualification","general elemantary","","","",""
"Yes","2017","college entrance qualification","middle vocational","1","","",""
"Yes","2017","college entrance qualification","vocational + Abi","","","",""
"Yes","2017","college entrance qualification","higher vocational","1","","",""
"Yes","2017","college entrance qualification","higher education","6","","",""
"Yes","2017","Other degree","in school","","","",""
"Yes","2017","Other degree","inadequately","1","","",""
"Yes","2017","Other degree","general elemantary","1","","",""
"Yes","2017","Other degree","middle vocational","2","","",""
"Yes","2017","Other degree","vocational + Abi","","","",""
"Yes","2017","Other degree","higher vocational","","","",""
"Yes","2017","Other degree","higher education","1","","",""
"Yes","2017","no degree/no degree yet","in school","1","","",""
"Yes","2017","no degree/no degree yet","inadequately","3","","",""
"Yes","2017","no degree/no degree yet","general elemantary","","","",""
"Yes","2017","no degree/no degree yet","middle vocational","","","",""
"Yes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2017","no degree/no degree yet","higher vocational","","","",""
"Yes","2017","no degree/no degree yet","higher education","","","",""
"Yes","2018","lower secondary degree","in school","","","",""
"Yes","2018","lower secondary degree","inadequately","","","",""
"Yes","2018","lower secondary degree","general elemantary","","","",""
"Yes","2018","lower secondary degree","middle vocational","","","",""
"Yes","2018","lower secondary degree","vocational + Abi","","","",""
"Yes","2018","lower secondary degree","higher vocational","","","",""
"Yes","2018","lower secondary degree","higher education","","","",""
"Yes","2018","secondary school degree","in school","","","",""
"Yes","2018","secondary school degree","inadequately","","","",""
"Yes","2018","secondary school degree","general elemantary","","","",""
"Yes","2018","secondary school degree","middle vocational","","","",""
"Yes","2018","secondary school degree","vocational + Abi","","","",""
"Yes","2018","secondary school degree","higher vocational","","","",""
"Yes","2018","secondary school degree","higher education","","","",""
"Yes","2018","college entrance qualification","in school","","","",""
"Yes","2018","college entrance qualification","inadequately","","","",""
"Yes","2018","college entrance qualification","general elemantary","","","",""
"Yes","2018","college entrance qualification","middle vocational","","","",""
"Yes","2018","college entrance qualification","vocational + Abi","","","",""
"Yes","2018","college entrance qualification","higher vocational","","","",""
"Yes","2018","college entrance qualification","higher education","","","",""
"Yes","2018","Other degree","in school","","","",""
"Yes","2018","Other degree","inadequately","","","",""
"Yes","2018","Other degree","general elemantary","","","",""
"Yes","2018","Other degree","middle vocational","","","",""
"Yes","2018","Other degree","vocational + Abi","","","",""
"Yes","2018","Other degree","higher vocational","","","",""
"Yes","2018","Other degree","higher education","","","",""
"Yes","2018","no degree/no degree yet","in school","","","",""
"Yes","2018","no degree/no degree yet","inadequately","","","",""
"Yes","2018","no degree/no degree yet","general elemantary","","","",""
"Yes","2018","no degree/no degree yet","middle vocational","","","",""
"Yes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2018","no degree/no degree yet","higher vocational","","","",""
"Yes","2018","no degree/no degree yet","higher education","","","",""
"Yes","2019","lower secondary degree","in school","","","",""
"Yes","2019","lower secondary degree","inadequately","","","",""
"Yes","2019","lower secondary degree","general elemantary","8","","",""
"Yes","2019","lower secondary degree","middle vocational","23","","",""
"Yes","2019","lower secondary degree","vocational + Abi","","","",""
"Yes","2019","lower secondary degree","higher vocational","6","","",""
"Yes","2019","lower secondary degree","higher education","2","","",""
"Yes","2019","secondary school degree","in school","","","",""
"Yes","2019","secondary school degree","inadequately","","","",""
"Yes","2019","secondary school degree","general elemantary","","","",""
"Yes","2019","secondary school degree","middle vocational","10","","",""
"Yes","2019","secondary school degree","vocational + Abi","","","",""
"Yes","2019","secondary school degree","higher vocational","2","","",""
"Yes","2019","secondary school degree","higher education","5","","",""
"Yes","2019","college entrance qualification","in school","","","",""
"Yes","2019","college entrance qualification","inadequately","","","",""
"Yes","2019","college entrance qualification","general elemantary","","","",""
"Yes","2019","college entrance qualification","middle vocational","1","","",""
"Yes","2019","college entrance qualification","vocational + Abi","4","","",""
"Yes","2019","college entrance qualification","higher vocational","1","","",""
"Yes","2019","college entrance qualification","higher education","12","","",""
"Yes","2019","Other degree","in school","","","",""
"Yes","2019","Other degree","inadequately","1","","",""
"Yes","2019","Other degree","general elemantary","2","","",""
"Yes","2019","Other degree","middle vocational","2","","",""
"Yes","2019","Other degree","vocational + Abi","1","","",""
"Yes","2019","Other degree","higher vocational","1","","",""
"Yes","2019","Other degree","higher education","2","","",""
"Yes","2019","no degree/no degree yet","in school","","","",""
"Yes","2019","no degree/no degree yet","inadequately","3","","",""
"Yes","2019","no degree/no degree yet","general elemantary","","","",""
"Yes","2019","no degree/no degree yet","middle vocational","","","",""
"Yes","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2019","no degree/no degree yet","higher vocational","","","",""
"Yes","2019","no degree/no degree yet","higher education","","","",""
