"ple0020","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2010","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2010","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2010","Employed","1-pers.-HH","","","","","2"
"No","2010","Employed","(Married) couple without C. ","","","","","2"
"Yes","2010","Not Employed","1-pers.-HH","","","","","1"
"Yes","2010","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2010","Not Employed","Single parent ","","","","","1"
"Yes","2010","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2010","Employed","1-pers.-HH","","","","","1"
"Yes","2010","Employed","(Married) couple without C. ","","","","","1"
"Yes","2010","Employed","Single parent ","","","","","1"
"Yes","2010","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2011","Employed","Couple + C. LE 16 ","2675","1","1","1","2"
"No","2011","Employed","Couple + C. LE and GT 16","934","0.996833241943973","0.993231927990584","1.00043455589736","2"
"No","2011","Employed","Single parent ","804","1","1","1","2"
"No","2011","Employed","Couple + C. GT 16 ","2353","1","1","1","2"
"No","2011","Not Employed","1-pers.-HH","1831","0.98058445780544","0.974312174584855","0.986856741026025","2"
"No","2011","Not Employed","(Married) couple without C. ","4130","0.995096722346144","0.992971521727144","0.997221922965143","2"
"No","2011","Not Employed","Couple + C. LE 16 ","442","1","1","1","2"
"No","2011","Not Employed","Single parent ","369","0.997251358227962","0.991916675219224","1.0025860412367","2"
"No","2011","Not Employed","Couple + C. GT 16 ","844","0.995007250434173","0.99026337606857","0.999751124799777","2"
"No","2011","Not Employed","Couple + C. LE and GT 16","299","1","1","1","2"
"No","2011","Employed","1-pers.-HH","1715","1","1","1","2"
"No","2011","Employed","(Married) couple without C. ","3993","0.99939556082599","0.998633420907983","1.000157700744","2"
"Yes","2011","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2011","Employed","1-pers.-HH","","","","","1"
"Yes","2011","Employed","(Married) couple without C. ","2","","","","1"
"Yes","2011","Employed","Single parent ","","","","","1"
"Yes","2011","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2011","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2011","Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","2011","Not Employed","1-pers.-HH","28","","","","1"
"Yes","2011","Not Employed","(Married) couple without C. ","20","","","","1"
"Yes","2011","Not Employed","Single parent ","1","","","","1"
"Yes","2011","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","2012","Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","Single parent ","","","","","2"
"No","2012","Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","1-pers.-HH","","","","","2"
"No","2012","Not Employed","(Married) couple without C. ","","","","","2"
"No","2012","Not Employed","Single parent ","","","","","2"
"No","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","1-pers.-HH","","","","","2"
"No","2012","Employed","(Married) couple without C. ","","","","","2"
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Employed","1-pers.-HH","","","","","1"
"Yes","2012","Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Employed","Single parent ","","","","","1"
"Yes","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Not Employed","1-pers.-HH","","","","","1"
"Yes","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Employed","Single parent ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","2013","Not Employed","Couple + C. LE 16 ","383","0.995925093571178","0.989553403591162","1.00229678355119","2"
"No","2013","Employed","Couple + C. LE and GT 16","733","1","1","1","2"
"No","2013","Not Employed","1-pers.-HH","1738","0.989406354625652","0.984620618833548","0.994192090417756","2"
"No","2013","Not Employed","(Married) couple without C. ","3908","0.988060284007323","0.984671387781307","0.991449180233338","2"
"No","2013","Not Employed","Single parent ","309","0.985467431057405","0.972188499640815","0.998746362473995","2"
"No","2013","Employed","Single parent ","804","1","1","1","2"
"No","2013","Employed","Couple + C. LE 16 ","2389","1","1","1","2"
"No","2013","Employed","Couple + C. GT 16 ","2016","0.999025917788064","0.997664531644794","1.00038730393133","2"
"No","2013","Not Employed","Couple + C. GT 16 ","617","1","1","1","2"
"No","2013","Not Employed","Couple + C. LE and GT 16","209","1","1","1","2"
"No","2013","Employed","1-pers.-HH","1714","0.999392380328293","0.998226108034249","1.00055865262234","2"
"No","2013","Employed","(Married) couple without C. ","3707","0.999637489011234","0.999024854398873","1.0002501236236","2"
"Yes","2013","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2013","Employed","1-pers.-HH","1","","","","1"
"Yes","2013","Employed","(Married) couple without C. ","2","","","","1"
"Yes","2013","Not Employed","1-pers.-HH","20","","","","1"
"Yes","2013","Not Employed","(Married) couple without C. ","38","0.0119397159926774","0.00855081976666182","0.0153286122186929","1"
"Yes","2013","Not Employed","Single parent ","3","","","","1"
"Yes","2013","Not Employed","Couple + C. LE 16 ","1","","","","1"
"Yes","2013","Employed","Single parent ","","","","","1"
"Yes","2013","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2013","Employed","Couple + C. GT 16 ","1","","","","1"
"Yes","2013","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2014","Not Employed","1-pers.-HH","","","","","2"
"No","2014","Not Employed","(Married) couple without C. ","","","","","2"
"No","2014","Not Employed","Single parent ","","","","","2"
"No","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Single parent ","","","","","2"
"No","2014","Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Employed","1-pers.-HH","","","","","2"
"No","2014","Employed","(Married) couple without C. ","","","","","2"
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Employed","1-pers.-HH","","","","","1"
"Yes","2014","Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","1-pers.-HH","","","","","1"
"Yes","2014","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","Single parent ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Single parent ","","","","","1"
"Yes","2014","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2015","Not Employed","1-pers.-HH","1685","0.989254710036122","0.984353686778572","0.994155733293672","2"
"No","2015","Not Employed","(Married) couple without C. ","3648","0.990031053977188","0.98682216102212","0.993239946932256","2"
"No","2015","Not Employed","Single parent ","693","0.984986459488337","0.975964994459038","0.994007924517637","2"
"No","2015","Not Employed","Couple + C. LE 16 ","907","0.99881437329231","0.99657851758067","1.00105022900395","2"
"No","2015","Employed","Single parent ","1631","0.998875373511575","0.99724927137299","1.00050147565016","2"
"No","2015","Employed","Couple + C. LE 16 ","5173","0.999889204102826","0.999602408388172","1.00017599981748","2"
"No","2015","Employed","Couple + C. GT 16 ","2175","1","1","1","2"
"No","2015","Employed","Couple + C. LE and GT 16","1632","1","1","1","2"
"No","2015","Not Employed","Couple + C. GT 16 ","728","0.998581671200937","0.995849772556112","1.00131356984576","2"
"No","2015","Not Employed","Couple + C. LE and GT 16","526","1","1","1","2"
"No","2015","Employed","1-pers.-HH","1818","0.994813581002587","0.991515369080788","0.998111792924385","2"
"No","2015","Employed","(Married) couple without C. ","3818","0.999737834331802","0.999224444358298","1.00025122430531","2"
"Yes","2015","Not Employed","Couple + C. GT 16 ","1","","","","1"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2015","Employed","1-pers.-HH","4","","","","1"
"Yes","2015","Employed","(Married) couple without C. ","2","","","","1"
"Yes","2015","Not Employed","(Married) couple without C. ","34","0.00996894602281163","0.00676005306774364","0.0131778389778796","1"
"Yes","2015","Not Employed","Single parent ","5","","","","1"
"Yes","2015","Not Employed","Couple + C. LE 16 ","3","","","","1"
"Yes","2015","Employed","Couple + C. LE 16 ","1","","","","1"
"Yes","2015","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2015","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2015","Not Employed","1-pers.-HH","15","","","","1"
"Yes","2015","Employed","Single parent ","1","","","","1"
"No","2016","Employed","Single parent ","","","","","2"
"No","2016","Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Employed","1-pers.-HH","","","","","2"
"No","2016","Not Employed","(Married) couple without C. ","","","","","2"
"No","2016","Not Employed","Single parent ","","","","","2"
"No","2016","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Employed","1-pers.-HH","","","","","2"
"No","2016","Employed","(Married) couple without C. ","","","","","2"
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Employed","1-pers.-HH","","","","","1"
"Yes","2016","Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Employed","Single parent ","","","","","1"
"Yes","2016","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Employed","1-pers.-HH","","","","","1"
"Yes","2016","Not Employed","Single parent ","","","","","1"
"No","2017","Employed","Single parent ","1582","0.998284207182553","0.996246728935164","1.00032168542994","2"
"No","2017","Employed","Couple + C. LE 16 ","5102","0.999949681430467","0.999755060957683","1.00014430190325","2"
"No","2017","Employed","Couple + C. GT 16 ","2465","1","1","1","2"
"No","2017","Employed","Couple + C. LE and GT 16","1696","1","1","1","2"
"No","2017","Not Employed","1-pers.-HH","1714","0.989389489513037","0.984564171588513","0.994214807437561","2"
"No","2017","Not Employed","(Married) couple without C. ","3696","0.989322978453028","0.986021153735394","0.992624803170661","2"
"No","2017","Not Employed","Single parent ","655","0.986078542395025","0.977133065619584","0.995024019170465","2"
"No","2017","Not Employed","Couple + C. LE 16 ","853","0.99711369984574","0.993515690860151","1.00071170883133","2"
"No","2017","Not Employed","Couple + C. GT 16 ","804","0.999072812622854","0.996970329702411","1.0011752955433","2"
"No","2017","Not Employed","Couple + C. LE and GT 16","550","0.994270326329142","0.987968165608021","1.00057248705026","2"
"No","2017","Employed","1-pers.-HH","2215","0.996960418741706","0.994670513870404","0.999250323613008","2"
"No","2017","Employed","(Married) couple without C. ","4534","0.999829915243562","0.999450419134284","1.00020941135284","2"
"Yes","2017","Not Employed","Couple + C. GT 16 ","1","","","","1"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","2017","Employed","1-pers.-HH","5","","","","1"
"Yes","2017","Employed","(Married) couple without C. ","2","","","","1"
"Yes","2017","Employed","Couple + C. LE 16 ","1","","","","1"
"Yes","2017","Employed","Single parent ","3","","","","1"
"Yes","2017","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Not Employed","(Married) couple without C. ","26","","","","1"
"Yes","2017","Not Employed","Couple + C. LE 16 ","1","","","","1"
"Yes","2017","Not Employed","1-pers.-HH","18","","","","1"
"Yes","2017","Not Employed","Single parent ","4","","","","1"
"No","2018","Not Employed","1-pers.-HH","","","","","2"
"No","2018","Not Employed","(Married) couple without C. ","","","","","2"
"No","2018","Not Employed","Single parent ","","","","","2"
"No","2018","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2018","Employed","1-pers.-HH","","","","","2"
"No","2018","Employed","(Married) couple without C. ","","","","","2"
"No","2018","Employed","Single parent ","","","","","2"
"No","2018","Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Employed","1-pers.-HH","","","","","1"
"Yes","2018","Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Single parent ","","","","","1"
"Yes","2018","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","1-pers.-HH","","","","","1"
"Yes","2018","Not Employed","Single parent ","","","","","1"
"No","2019","Not Employed","1-pers.-HH","1819","0.991424482480832","0.987207968916633","0.995640996045031","2"
"No","2019","Not Employed","(Married) couple without C. ","3583","0.98682274514364","0.983112636262098","0.990532854025182","2"
"No","2019","Not Employed","Single parent ","594","0.998370595668719","0.995129812817132","1.00161137852031","2"
"No","2019","Not Employed","Couple + C. LE 16 ","632","0.999709803543945","0.998382930828618","1.00103667625927","2"
"No","2019","Not Employed","Couple + C. GT 16 ","697","0.993197591215055","0.987108559119023","0.999286623311088","2"
"No","2019","Not Employed","Couple + C. LE and GT 16","503","0.996632074885506","0.991574044126521","1.00169010564449","2"
"No","2019","Employed","1-pers.-HH","2424","1","1","1","2"
"No","2019","Employed","(Married) couple without C. ","4921","0.999470623287109","0.998828213118166","1.00011303345605","2"
"No","2019","Employed","Single parent ","1472","0.99847137167873","0.99647694484506","1.0004657985124","2"
"No","2019","Employed","Couple + C. LE 16 ","4566","0.999375067402093","0.998650592532964","1.00009954227122","2"
"No","2019","Employed","Couple + C. GT 16 ","2275","0.999032792214592","0.997756291698161","1.00030929273102","2"
"No","2019","Employed","Couple + C. LE and GT 16","1685","1","1","1","2"
"Yes","2019","Not Employed","Couple + C. GT 16 ","3","","","","1"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","2019","Employed","1-pers.-HH","","","","","1"
"Yes","2019","Employed","(Married) couple without C. ","4","","","","1"
"Yes","2019","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2019","Not Employed","1-pers.-HH","18","","","","1"
"Yes","2019","Not Employed","(Married) couple without C. ","46","0.0131772548563602","0.00946714597481837","0.016887363737902","1"
"Yes","2019","Not Employed","Couple + C. LE 16 ","1","","","","1"
"Yes","2019","Employed","Couple + C. GT 16 ","3","","","","1"
"Yes","2019","Employed","Single parent ","2","","","","1"
"Yes","2019","Employed","Couple + C. LE 16 ","5","","","","1"
"Yes","2019","Not Employed","Single parent ","1","","","","1"
