"ple0020","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2013","Not Working","1-pers.-HH","20","","",""
"Yes","2013","Not Working","(Married) couple without C. ","38","0.0119397159926774","0.00855081976666182","0.0153286122186929"
"Yes","2013","Not Working","Single parent ","3","","",""
"Yes","2013","Not Working","Couple + C. LE 16 ","1","","",""
"Yes","2013","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2013","Not Working","Couple + C. LE and GT 16","","","",""
"No","2013","Full Time","1-pers.-HH","1145","1","1","1"
"No","2013","Full Time","(Married) couple without C. ","2368","1","1","1"
"No","2013","Full Time","Single parent ","413","1","1","1"
"No","2013","Full Time","Couple + C. LE 16 ","1372","1","1","1"
"No","2013","Full Time","Couple + C. GT 16 ","1186","1","1","1"
"No","2013","Full Time","Couple + C. LE and GT 16","389","1","1","1"
"No","2013","Part Time","1-pers.-HH","569","0.997965552106104","0.994266489139692","1.00166461507252"
"No","2013","Part Time","(Married) couple without C. ","1339","0.998916443487393","0.997155586574752","1.00067730040003"
"No","2013","Part Time","Single parent ","391","1","1","1"
"No","2013","Part Time","Couple + C. LE 16 ","1017","1","1","1"
"No","2013","Part Time","Couple + C. GT 16 ","830","0.997605433096736","0.994282355597829","1.00092851059564"
"No","2013","Part Time","Couple + C. LE and GT 16","344","1","1","1"
"No","2013","Not Working","1-pers.-HH","1738","0.989406354625652","0.984620618833548","0.994192090417756"
"No","2013","Not Working","(Married) couple without C. ","3908","0.988060284007323","0.984671387781307","0.991449180233338"
"No","2013","Not Working","Single parent ","309","0.985467431057405","0.972188499640815","0.998746362473995"
"No","2013","Not Working","Couple + C. LE 16 ","383","0.995925093571178","0.989553403591162","1.00229678355119"
"No","2013","Not Working","Couple + C. GT 16 ","617","1","1","1"
"No","2013","Not Working","Couple + C. LE and GT 16","209","1","1","1"
"Yes","2014","Full Time","1-pers.-HH","","","",""
"Yes","2014","Full Time","(Married) couple without C. ","","","",""
"Yes","2014","Full Time","Single parent ","","","",""
"Yes","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Part Time","1-pers.-HH","","","",""
"Yes","2014","Part Time","(Married) couple without C. ","","","",""
"Yes","2014","Part Time","Single parent ","","","",""
"Yes","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Not Working","1-pers.-HH","","","",""
"Yes","2014","Not Working","(Married) couple without C. ","","","",""
"Yes","2014","Not Working","Single parent ","","","",""
"Yes","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Working","Couple + C. LE and GT 16","","","",""
"No","2014","Full Time","1-pers.-HH","","","",""
"No","2014","Full Time","(Married) couple without C. ","","","",""
"No","2014","Full Time","Single parent ","","","",""
"No","2014","Full Time","Couple + C. LE 16 ","","","",""
"No","2014","Full Time","Couple + C. GT 16 ","","","",""
"No","2014","Full Time","Couple + C. LE and GT 16","","","",""
"No","2014","Part Time","1-pers.-HH","","","",""
"No","2014","Part Time","(Married) couple without C. ","","","",""
"No","2014","Part Time","Single parent ","","","",""
"No","2014","Part Time","Couple + C. LE 16 ","","","",""
"No","2014","Part Time","Couple + C. GT 16 ","","","",""
"No","2014","Part Time","Couple + C. LE and GT 16","","","",""
"No","2014","Not Working","1-pers.-HH","","","",""
"No","2014","Not Working","(Married) couple without C. ","","","",""
"No","2014","Not Working","Single parent ","","","",""
"No","2014","Not Working","Couple + C. LE 16 ","","","",""
"No","2014","Not Working","Couple + C. GT 16 ","","","",""
"No","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2015","Full Time","1-pers.-HH","3","","",""
"Yes","2015","Full Time","(Married) couple without C. ","","","",""
"Yes","2015","Full Time","Single parent ","","","",""
"Yes","2015","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2015","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2015","Part Time","1-pers.-HH","1","","",""
"Yes","2015","Part Time","(Married) couple without C. ","2","","",""
"Yes","2015","Part Time","Single parent ","1","","",""
"Yes","2015","Part Time","Couple + C. LE 16 ","1","","",""
"Yes","2015","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2015","Not Working","1-pers.-HH","15","","",""
"Yes","2015","Not Working","(Married) couple without C. ","34","0.00996894602281163","0.00676005306774364","0.0131778389778796"
"Yes","2015","Not Working","Single parent ","5","","",""
"Yes","2015","Not Working","Couple + C. LE 16 ","3","","",""
"Yes","2015","Not Working","Couple + C. GT 16 ","1","","",""
"Yes","2015","Not Working","Couple + C. LE and GT 16","","","",""
"No","2015","Full Time","1-pers.-HH","1142","0.992072346747494","0.986935585944956","0.997209107550031"
"No","2015","Full Time","(Married) couple without C. ","2372","1","1","1"
"No","2015","Full Time","Single parent ","744","1","1","1"
"No","2015","Full Time","Couple + C. LE 16 ","2924","1","1","1"
"No","2015","Full Time","Couple + C. GT 16 ","1250","1","1","1"
"No","2015","Full Time","Couple + C. LE and GT 16","862","1","1","1"
"No","2015","Part Time","1-pers.-HH","676","0.999931057481596","0.999305622227874","1.00055649273532"
"No","2015","Part Time","(Married) couple without C. ","1446","0.999256141998338","0.997851882911614","1.00066040108506"
"No","2015","Part Time","Single parent ","887","0.997921285652937","0.994925662641781","1.00091690866409"
"No","2015","Part Time","Couple + C. LE 16 ","2249","0.99973627071565","0.999065338362665","1.00040720306864"
"No","2015","Part Time","Couple + C. GT 16 ","925","1","1","1"
"No","2015","Part Time","Couple + C. LE and GT 16","770","1","1","1"
"No","2015","Not Working","1-pers.-HH","1685","0.989254710036122","0.984353686778572","0.994155733293672"
"No","2015","Not Working","(Married) couple without C. ","3648","0.990031053977188","0.98682216102212","0.993239946932256"
"No","2015","Not Working","Single parent ","693","0.984986459488337","0.975964994459038","0.994007924517637"
"No","2015","Not Working","Couple + C. LE 16 ","907","0.99881437329231","0.99657851758067","1.00105022900395"
"No","2015","Not Working","Couple + C. GT 16 ","728","0.998581671200937","0.995849772556112","1.00131356984576"
"No","2015","Not Working","Couple + C. LE and GT 16","526","1","1","1"
"Yes","2016","Full Time","1-pers.-HH","","","",""
"Yes","2016","Full Time","(Married) couple without C. ","","","",""
"Yes","2016","Full Time","Single parent ","","","",""
"Yes","2016","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Part Time","1-pers.-HH","","","",""
"Yes","2016","Part Time","(Married) couple without C. ","","","",""
"Yes","2016","Part Time","Single parent ","","","",""
"Yes","2016","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Not Working","1-pers.-HH","","","",""
"Yes","2016","Not Working","(Married) couple without C. ","","","",""
"Yes","2016","Not Working","Single parent ","","","",""
"Yes","2016","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Working","Couple + C. LE and GT 16","","","",""
"No","2016","Full Time","1-pers.-HH","","","",""
"No","2016","Full Time","(Married) couple without C. ","","","",""
"No","2016","Full Time","Single parent ","","","",""
"No","2016","Full Time","Couple + C. LE 16 ","","","",""
"No","2016","Full Time","Couple + C. GT 16 ","","","",""
"No","2016","Full Time","Couple + C. LE and GT 16","","","",""
"No","2016","Part Time","1-pers.-HH","","","",""
"No","2016","Part Time","(Married) couple without C. ","","","",""
"No","2016","Part Time","Single parent ","","","",""
"No","2016","Part Time","Couple + C. LE 16 ","","","",""
"No","2016","Part Time","Couple + C. GT 16 ","","","",""
"No","2016","Part Time","Couple + C. LE and GT 16","","","",""
"No","2016","Not Working","1-pers.-HH","","","",""
"No","2016","Not Working","(Married) couple without C. ","","","",""
"No","2016","Not Working","Single parent ","","","",""
"No","2016","Not Working","Couple + C. LE 16 ","","","",""
"No","2016","Not Working","Couple + C. GT 16 ","","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2017","Full Time","1-pers.-HH","4","","",""
"Yes","2017","Full Time","(Married) couple without C. ","2","","",""
"Yes","2017","Full Time","Single parent ","2","","",""
"Yes","2017","Full Time","Couple + C. LE 16 ","1","","",""
"Yes","2017","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2017","Part Time","1-pers.-HH","1","","",""
"Yes","2017","Part Time","(Married) couple without C. ","","","",""
"Yes","2017","Part Time","Single parent ","1","","",""
"Yes","2017","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2017","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2017","Not Working","1-pers.-HH","18","","",""
"Yes","2017","Not Working","(Married) couple without C. ","26","","",""
"Yes","2017","Not Working","Single parent ","4","","",""
"Yes","2017","Not Working","Couple + C. LE 16 ","1","","",""
"Yes","2017","Not Working","Couple + C. GT 16 ","1","","",""
"Yes","2017","Not Working","Couple + C. LE and GT 16","1","","",""
"No","2017","Full Time","1-pers.-HH","1379","0.996780843056639","0.993795406011432","0.999766280101845"
"No","2017","Full Time","(Married) couple without C. ","2834","0.99973601875916","0.999138124779586","1.00033391273873"
"No","2017","Full Time","Single parent ","729","0.997216615470842","0.993397429907212","1.00103580103447"
"No","2017","Full Time","Couple + C. LE 16 ","2848","0.999912631886913","0.999569422330504","1.00025584144332"
"No","2017","Full Time","Couple + C. GT 16 ","1403","1","1","1"
"No","2017","Full Time","Couple + C. LE and GT 16","919","1","1","1"
"No","2017","Part Time","1-pers.-HH","836","0.997277237354748","0.993747046324633","1.00080742838486"
"No","2017","Part Time","(Married) couple without C. ","1700","1","1","1"
"No","2017","Part Time","Single parent ","853","0.999326667522494","0.997586914196234","1.00106642084875"
"No","2017","Part Time","Couple + C. LE 16 ","2254","1","1","1"
"No","2017","Part Time","Couple + C. GT 16 ","1062","1","1","1"
"No","2017","Part Time","Couple + C. LE and GT 16","777","1","1","1"
"No","2017","Not Working","1-pers.-HH","1714","0.989389489513037","0.984564171588513","0.994214807437561"
"No","2017","Not Working","(Married) couple without C. ","3696","0.989322978453028","0.986021153735394","0.992624803170661"
"No","2017","Not Working","Single parent ","655","0.986078542395025","0.977133065619584","0.995024019170465"
"No","2017","Not Working","Couple + C. LE 16 ","853","0.99711369984574","0.993515690860151","1.00071170883133"
"No","2017","Not Working","Couple + C. GT 16 ","804","0.999072812622854","0.996970329702411","1.0011752955433"
"No","2017","Not Working","Couple + C. LE and GT 16","550","0.994270326329142","0.987968165608021","1.00057248705026"
"Yes","2018","Full Time","1-pers.-HH","","","",""
"Yes","2018","Full Time","(Married) couple without C. ","","","",""
"Yes","2018","Full Time","Single parent ","","","",""
"Yes","2018","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Part Time","1-pers.-HH","","","",""
"Yes","2018","Part Time","(Married) couple without C. ","","","",""
"Yes","2018","Part Time","Single parent ","","","",""
"Yes","2018","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Not Working","1-pers.-HH","","","",""
"Yes","2018","Not Working","(Married) couple without C. ","","","",""
"Yes","2018","Not Working","Single parent ","","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","",""
"No","2018","Full Time","1-pers.-HH","","","",""
"No","2018","Full Time","(Married) couple without C. ","","","",""
"No","2018","Full Time","Single parent ","","","",""
"No","2018","Full Time","Couple + C. LE 16 ","","","",""
"No","2018","Full Time","Couple + C. GT 16 ","","","",""
"No","2018","Full Time","Couple + C. LE and GT 16","","","",""
"No","2018","Part Time","1-pers.-HH","","","",""
"No","2018","Part Time","(Married) couple without C. ","","","",""
"No","2018","Part Time","Single parent ","","","",""
"No","2018","Part Time","Couple + C. LE 16 ","","","",""
"No","2018","Part Time","Couple + C. GT 16 ","","","",""
"No","2018","Part Time","Couple + C. LE and GT 16","","","",""
"No","2018","Not Working","1-pers.-HH","","","",""
"No","2018","Not Working","(Married) couple without C. ","","","",""
"No","2018","Not Working","Single parent ","","","",""
"No","2018","Not Working","Couple + C. LE 16 ","","","",""
"No","2018","Not Working","Couple + C. GT 16 ","","","",""
"No","2018","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2019","Full Time","1-pers.-HH","","","",""
"Yes","2019","Full Time","(Married) couple without C. ","2","","",""
"Yes","2019","Full Time","Single parent ","1","","",""
"Yes","2019","Full Time","Couple + C. LE 16 ","3","","",""
"Yes","2019","Full Time","Couple + C. GT 16 ","1","","",""
"Yes","2019","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2019","Part Time","1-pers.-HH","","","",""
"Yes","2019","Part Time","(Married) couple without C. ","2","","",""
"Yes","2019","Part Time","Single parent ","1","","",""
"Yes","2019","Part Time","Couple + C. LE 16 ","2","","",""
"Yes","2019","Part Time","Couple + C. GT 16 ","2","","",""
"Yes","2019","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2019","Not Working","1-pers.-HH","18","","",""
"Yes","2019","Not Working","(Married) couple without C. ","46","0.0131772548563602","0.00946714597481837","0.016887363737902"
"Yes","2019","Not Working","Single parent ","1","","",""
"Yes","2019","Not Working","Couple + C. LE 16 ","1","","",""
"Yes","2019","Not Working","Couple + C. GT 16 ","3","","",""
"Yes","2019","Not Working","Couple + C. LE and GT 16","1","","",""
"No","2019","Full Time","1-pers.-HH","1544","1","1","1"
"No","2019","Full Time","(Married) couple without C. ","3121","0.999584435606874","0.998869624971018","1.00029924624273"
"No","2019","Full Time","Single parent ","737","0.998935397276722","0.996582611436404","1.00128818311704"
"No","2019","Full Time","Couple + C. LE 16 ","2666","0.999389745098562","0.998452837229396","1.00032665296773"
"No","2019","Full Time","Couple + C. GT 16 ","1331","0.999137549453721","0.997561115719312","1.00071398318813"
"No","2019","Full Time","Couple + C. LE and GT 16","888","1","1","1"
"No","2019","Part Time","1-pers.-HH","880","1","1","1"
"No","2019","Part Time","(Married) couple without C. ","1800","0.999259448450915","0.99800345470534","1.00051544219649"
"No","2019","Part Time","Single parent ","735","0.997975975851525","0.994729014852867","1.00122293685018"
"No","2019","Part Time","Couple + C. LE 16 ","1900","0.999355865874703","0.99821563952826","1.00049609222115"
"No","2019","Part Time","Couple + C. GT 16 ","944","0.998890325417442","0.996768746234122","1.00101190460076"
"No","2019","Part Time","Couple + C. LE and GT 16","797","1","1","1"
"No","2019","Not Working","1-pers.-HH","1819","0.991424482480832","0.987207968916633","0.995640996045031"
"No","2019","Not Working","(Married) couple without C. ","3583","0.98682274514364","0.983112636262098","0.990532854025182"
"No","2019","Not Working","Single parent ","594","0.998370595668719","0.995129812817132","1.00161137852031"
"No","2019","Not Working","Couple + C. LE 16 ","632","0.999709803543945","0.998382930828618","1.00103667625927"
"No","2019","Not Working","Couple + C. GT 16 ","697","0.993197591215055","0.987108559119023","0.999286623311088"
"No","2019","Not Working","Couple + C. LE and GT 16","503","0.996632074885506","0.991574044126521","1.00169010564449"
