"ple0020","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","66 and older","higher education","","","","","1"
"No","2011","35-65 y.","higher vocational","948","1","1","1","2"
"No","2011","35-65 y.","middle vocational","5936","0.999732641580548","0.999316775561339","1.00014850759976","2"
"No","2011","35-65 y.","vocational + Abi","691","1","1","1","2"
"No","2011","35-65 y.","higher education","2857","0.999983128030558","0.999832538005644","1.00013371805547","2"
"No","2011","66 and older","in school","","","","","2"
"No","2011","16-34 y.","higher vocational","124","1","1","1","2"
"No","2011","66 and older","inadequately","61","1","1","1","2"
"No","2011","66 and older","general elemantary","813","0.960393067044398","0.947180248316283","0.973605885772514","2"
"No","2011","16-34 y.","higher education","647","1","1","1","2"
"No","2011","35-65 y.","in school","","","","","2"
"No","2011","35-65 y.","inadequately","117","0.979811899644022","0.954435724118295","1.00518807516975","2"
"No","2011","66 and older","middle vocational","2650","0.990623781742007","0.986969533109322","0.994278030374693","2"
"No","2011","66 and older","vocational + Abi","128","1","1","1","2"
"No","2011","66 and older","higher vocational","380","0.997015301758399","0.991544921246515","1.00248568227028","2"
"No","2011","66 and older","higher education","1088","0.992517423191392","0.987413129053704","0.997621717329081","2"
"No","2011","35-65 y.","general elemantary","777","0.992964345017748","0.987102400976298","0.998826289059198","2"
"No","2011","16-34 y.","in school","313","1","1","1","2"
"No","2011","16-34 y.","inadequately","54","1","1","1","2"
"No","2011","16-34 y.","general elemantary","570","1","1","1","2"
"No","2011","16-34 y.","middle vocational","1938","0.999014421863406","0.997617762183226","1.00041108154359","2"
"No","2011","16-34 y.","vocational + Abi","390","1","1","1","2"
"Yes","2011","16-34 y.","higher education","","","","","1"
"Yes","2011","35-65 y.","in school","","","","","1"
"Yes","2011","35-65 y.","inadequately","1","","","","1"
"Yes","2011","35-65 y.","general elemantary","4","","","","1"
"Yes","2011","16-34 y.","higher vocational","","","","","1"
"Yes","2011","66 and older","higher vocational","2","","","","1"
"Yes","2011","66 and older","higher education","7","","","","1"
"Yes","2011","35-65 y.","middle vocational","1","","","","1"
"Yes","2011","35-65 y.","vocational + Abi","","","","","1"
"Yes","2011","35-65 y.","higher vocational","","","","","1"
"Yes","2011","16-34 y.","in school","","","","","1"
"Yes","2011","16-34 y.","inadequately","","","","","1"
"Yes","2011","16-34 y.","general elemantary","","","","","1"
"Yes","2011","16-34 y.","middle vocational","1","","","","1"
"Yes","2011","16-34 y.","vocational + Abi","","","","","1"
"Yes","2011","66 and older","vocational + Abi","","","","","1"
"Yes","2011","35-65 y.","higher education","1","","","","1"
"Yes","2011","66 and older","in school","","","","","1"
"Yes","2011","66 and older","inadequately","","","","","1"
"Yes","2011","66 and older","general elemantary","24","","","","1"
"Yes","2011","66 and older","middle vocational","22","","","","1"
"No","2012","66 and older","higher vocational","","","","","2"
"No","2012","66 and older","higher education","","","","","2"
"No","2012","35-65 y.","middle vocational","","","","","2"
"No","2012","66 and older","vocational + Abi","","","","","2"
"No","2012","35-65 y.","vocational + Abi","","","","","2"
"No","2012","35-65 y.","higher vocational","","","","","2"
"No","2012","35-65 y.","higher education","","","","","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","","","","","2"
"No","2012","66 and older","general elemantary","","","","","2"
"No","2012","66 and older","middle vocational","","","","","2"
"No","2012","16-34 y.","higher vocational","","","","","2"
"No","2012","16-34 y.","higher education","","","","","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","","","","","2"
"No","2012","35-65 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","in school","","","","","2"
"No","2012","16-34 y.","inadequately","","","","","2"
"No","2012","16-34 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","middle vocational","","","","","2"
"No","2012","16-34 y.","vocational + Abi","","","","","2"
"Yes","2012","66 and older","general elemantary","","","","","1"
"Yes","2012","66 and older","middle vocational","","","","","1"
"Yes","2012","66 and older","vocational + Abi","","","","","1"
"Yes","2012","66 and older","higher vocational","","","","","1"
"Yes","2012","66 and older","higher education","","","","","1"
"Yes","2012","16-34 y.","middle vocational","","","","","1"
"Yes","2012","16-34 y.","vocational + Abi","","","","","1"
"Yes","2012","16-34 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","higher education","","","","","1"
"Yes","2012","16-34 y.","general elemantary","","","","","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","general elemantary","","","","","1"
"Yes","2012","66 and older","inadequately","","","","","1"
"Yes","2012","35-65 y.","middle vocational","","","","","1"
"Yes","2012","35-65 y.","vocational + Abi","","","","","1"
"Yes","2012","35-65 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","in school","","","","","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","higher education","","","","","1"
"Yes","2012","66 and older","in school","","","","","1"
"No","2013","66 and older","general elemantary","723","0.970037597525162","0.957754303956141","0.982320891094182","2"
"No","2013","66 and older","middle vocational","2541","0.992578292053468","0.989256757896443","0.995899826210493","2"
"No","2013","66 and older","vocational + Abi","120","1","1","1","2"
"No","2013","66 and older","higher vocational","345","0.981600647414993","0.967581247409944","0.995620047420042","2"
"No","2013","66 and older","inadequately","48","0.975751273648302","0.932682343812058","1.01882020348455","2"
"No","2013","66 and older","higher education","1152","0.993657931620728","0.98908372978952","0.998232133451935","2"
"No","2013","35-65 y.","middle vocational","5268","0.997942547080145","0.996719865357416","0.999165228802874","2"
"No","2013","35-65 y.","vocational + Abi","692","1","1","1","2"
"No","2013","35-65 y.","higher vocational","877","1","1","1","2"
"No","2013","35-65 y.","higher education","2643","0.999805597060744","0.99927419092949","1.000337003192","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","16-34 y.","higher vocational","103","1","1","1","2"
"No","2013","16-34 y.","higher education","676","0.99776981841151","0.994216459704737","1.00132317711828","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","98","0.955353893476328","0.914671693692487","0.996036093260169","2"
"No","2013","35-65 y.","general elemantary","657","0.997958471860193","0.994512281179782","1.0014046625406","2"
"No","2013","16-34 y.","in school","260","1","1","1","2"
"No","2013","16-34 y.","inadequately","47","1","1","1","2"
"No","2013","16-34 y.","general elemantary","467","1","1","1","2"
"No","2013","16-34 y.","middle vocational","1618","1","1","1","2"
"No","2013","16-34 y.","vocational + Abi","291","1","1","1","2"
"Yes","2013","66 and older","middle vocational","24","","","","1"
"Yes","2013","66 and older","vocational + Abi","","","","","1"
"Yes","2013","66 and older","higher vocational","8","","","","1"
"Yes","2013","66 and older","higher education","5","","","","1"
"Yes","2013","66 and older","general elemantary","17","","","","1"
"Yes","2013","16-34 y.","in school","","","","","1"
"Yes","2013","16-34 y.","inadequately","","","","","1"
"Yes","2013","16-34 y.","general elemantary","","","","","1"
"Yes","2013","16-34 y.","middle vocational","","","","","1"
"Yes","2013","35-65 y.","higher vocational","","","","","1"
"Yes","2013","35-65 y.","higher education","1","","","","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","1","","","","1"
"Yes","2013","16-34 y.","vocational + Abi","","","","","1"
"Yes","2013","16-34 y.","higher vocational","","","","","1"
"Yes","2013","16-34 y.","higher education","1","","","","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","1","","","","1"
"Yes","2013","35-65 y.","general elemantary","2","","","","1"
"Yes","2013","35-65 y.","middle vocational","8","","","","1"
"Yes","2013","35-65 y.","vocational + Abi","","","","","1"
"No","2014","35-65 y.","higher education","","","","","2"
"No","2014","35-65 y.","higher vocational","","","","","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","","","","","2"
"No","2014","66 and older","general elemantary","","","","","2"
"No","2014","16-34 y.","higher vocational","","","","","2"
"No","2014","16-34 y.","higher education","","","","","2"
"No","2014","66 and older","middle vocational","","","","","2"
"No","2014","66 and older","vocational + Abi","","","","","2"
"No","2014","66 and older","higher vocational","","","","","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","66 and older","higher education","","","","","2"
"No","2014","35-65 y.","inadequately","","","","","2"
"No","2014","35-65 y.","general elemantary","","","","","2"
"No","2014","35-65 y.","middle vocational","","","","","2"
"No","2014","35-65 y.","vocational + Abi","","","","","2"
"No","2014","16-34 y.","in school","","","","","2"
"No","2014","16-34 y.","inadequately","","","","","2"
"No","2014","16-34 y.","general elemantary","","","","","2"
"No","2014","16-34 y.","middle vocational","","","","","2"
"No","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes","2014","66 and older","general elemantary","","","","","1"
"Yes","2014","66 and older","middle vocational","","","","","1"
"Yes","2014","66 and older","vocational + Abi","","","","","1"
"Yes","2014","66 and older","higher vocational","","","","","1"
"Yes","2014","66 and older","higher education","","","","","1"
"Yes","2014","35-65 y.","general elemantary","","","","","1"
"Yes","2014","35-65 y.","middle vocational","","","","","1"
"Yes","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes","2014","35-65 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","in school","","","","","1"
"Yes","2014","35-65 y.","higher education","","","","","1"
"Yes","2014","16-34 y.","inadequately","","","","","1"
"Yes","2014","16-34 y.","general elemantary","","","","","1"
"Yes","2014","16-34 y.","middle vocational","","","","","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes","2014","16-34 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","higher education","","","","","1"
"Yes","2014","35-65 y.","inadequately","","","","","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"No","2015","35-65 y.","general elemantary","1036","0.985271192446251","0.977953327121666","0.992589057770837","2"
"No","2015","35-65 y.","middle vocational","6808","0.999013337064422","0.998267889540505","0.999758784588339","2"
"No","2015","35-65 y.","vocational + Abi","1376","1","1","1","2"
"No","2015","35-65 y.","higher vocational","1061","0.999695854407029","0.998647132012162","1.00074457680189","2"
"No","2015","35-65 y.","higher education","3836","0.997962380762268","0.996535741384449","0.999389020140087","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","38","0.934980881035049","0.861286263622993","1.0086754984471","2"
"No","2015","66 and older","general elemantary","649","0.975183544107149","0.963342107665711","0.987024980548586","2"
"No","2015","16-34 y.","higher vocational","123","1","1","1","2"
"No","2015","16-34 y.","higher education","866","0.999927718919085","0.999361824819967","1.0004936130182","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","241","1","1","1","2"
"No","2015","66 and older","middle vocational","2525","0.988020269767345","0.983798453702217","0.992242085832473","2"
"No","2015","66 and older","vocational + Abi","138","0.996916882306869","0.987700399484675","1.00613336512906","2"
"No","2015","66 and older","higher vocational","342","0.992045036109139","0.982698124103756","1.00139194811452","2"
"No","2015","66 and older","higher education","1181","0.994378037418536","0.990126366839654","0.998629707997419","2"
"No","2015","16-34 y.","vocational + Abi","446","1","1","1","2"
"No","2015","16-34 y.","in school","352","1","1","1","2"
"No","2015","16-34 y.","inadequately","128","1","1","1","2"
"No","2015","16-34 y.","general elemantary","984","1","1","1","2"
"No","2015","16-34 y.","middle vocational","2344","0.999743598260157","0.999095726743294","1.00039146977702","2"
"Yes","2015","66 and older","general elemantary","14","","","","1"
"Yes","2015","66 and older","middle vocational","26","","","","1"
"Yes","2015","66 and older","vocational + Abi","1","","","","1"
"Yes","2015","66 and older","higher vocational","5","","","","1"
"Yes","2015","66 and older","higher education","7","","","","1"
"Yes","2015","35-65 y.","vocational + Abi","","","","","1"
"Yes","2015","35-65 y.","higher vocational","1","","","","1"
"Yes","2015","35-65 y.","higher education","2","","","","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","5","","","","1"
"Yes","2015","16-34 y.","higher education","1","","","","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","","","","","1"
"Yes","2015","35-65 y.","general elemantary","5","","","","1"
"Yes","2015","35-65 y.","middle vocational","6","","","","1"
"Yes","2015","16-34 y.","in school","","","","","1"
"Yes","2015","16-34 y.","higher vocational","","","","","1"
"Yes","2015","16-34 y.","inadequately","","","","","1"
"Yes","2015","16-34 y.","general elemantary","","","","","1"
"Yes","2015","16-34 y.","middle vocational","2","","","","1"
"Yes","2015","16-34 y.","vocational + Abi","","","","","1"
"No","2016","16-34 y.","higher education","","","","","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","66 and older","higher vocational","","","","","2"
"No","2016","66 and older","higher education","","","","","2"
"No","2016","35-65 y.","inadequately","","","","","2"
"No","2016","35-65 y.","general elemantary","","","","","2"
"No","2016","35-65 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","vocational + Abi","","","","","2"
"No","2016","35-65 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","higher education","","","","","2"
"No","2016","66 and older","vocational + Abi","","","","","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","","","","","2"
"No","2016","66 and older","general elemantary","","","","","2"
"No","2016","66 and older","middle vocational","","","","","2"
"No","2016","16-34 y.","in school","","","","","2"
"No","2016","16-34 y.","inadequately","","","","","2"
"No","2016","16-34 y.","general elemantary","","","","","2"
"No","2016","16-34 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","vocational + Abi","","","","","2"
"Yes","2016","66 and older","general elemantary","","","","","1"
"Yes","2016","66 and older","middle vocational","","","","","1"
"Yes","2016","66 and older","vocational + Abi","","","","","1"
"Yes","2016","66 and older","higher vocational","","","","","1"
"Yes","2016","66 and older","higher education","","","","","1"
"Yes","2016","35-65 y.","vocational + Abi","","","","","1"
"Yes","2016","35-65 y.","higher vocational","","","","","1"
"Yes","2016","35-65 y.","higher education","","","","","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","","","","","1"
"Yes","2016","16-34 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","","","","","1"
"Yes","2016","16-34 y.","higher vocational","","","","","1"
"Yes","2016","16-34 y.","higher education","","","","","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","","","","","1"
"Yes","2016","35-65 y.","general elemantary","","","","","1"
"Yes","2016","16-34 y.","general elemantary","","","","","1"
"Yes","2016","35-65 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","in school","","","","","1"
"Yes","2016","16-34 y.","inadequately","","","","","1"
"No","2017","16-34 y.","middle vocational","2488","1","1","1","2"
"No","2017","16-34 y.","vocational + Abi","536","1","1","1","2"
"No","2017","16-34 y.","higher vocational","128","1","1","1","2"
"No","2017","16-34 y.","higher education","1056","1","1","1","2"
"No","2017","35-65 y.","in school","1","","","","2"
"No","2017","16-34 y.","general elemantary","990","0.997718427741412","0.994749406083647","1.00068744939918","2"
"No","2017","66 and older","general elemantary","609","0.96794741249995","0.954127247599837","0.981767577400063","2"
"No","2017","66 and older","middle vocational","2553","0.987513037977499","0.983226502237854","0.991799573717144","2"
"No","2017","66 and older","vocational + Abi","140","1","1","1","2"
"No","2017","66 and older","higher vocational","347","0.994457889486283","0.986669168129027","1.00224661084354","2"
"No","2017","66 and older","higher education","1264","0.99619426674164","0.992807873238138","0.999580660245143","2"
"No","2017","35-65 y.","inadequately","282","1","1","1","2"
"No","2017","35-65 y.","general elemantary","1150","1","1","1","2"
"No","2017","35-65 y.","middle vocational","7061","0.998097389715608","0.997081681296538","0.999113098134678","2"
"No","2017","16-34 y.","in school","410","0.99976778292026","0.998294711415504","1.00124085442502","2"
"No","2017","16-34 y.","inadequately","131","0.985630114023354","0.965327836108179","1.00593239193853","2"
"No","2017","66 and older","inadequately","40","0.927334308613119","0.849745920046011","1.00492269718023","2"
"No","2017","35-65 y.","vocational + Abi","1550","1","1","1","2"
"No","2017","35-65 y.","higher vocational","1068","0.999817425113347","0.999007508870139","1.00062734135655","2"
"No","2017","35-65 y.","higher education","4225","0.999239108166494","0.998407963208368","1.00007025312462","2"
"No","2017","66 and older","in school","","","","","2"
"Yes","2017","66 and older","general elemantary","15","","","","1"
"Yes","2017","66 and older","middle vocational","25","","","","1"
"Yes","2017","66 and older","vocational + Abi","","","","","1"
"Yes","2017","66 and older","higher vocational","2","","","","1"
"Yes","2017","66 and older","higher education","6","","","","1"
"Yes","2017","35-65 y.","vocational + Abi","","","","","1"
"Yes","2017","16-34 y.","in school","1","","","","1"
"Yes","2017","16-34 y.","inadequately","1","","","","1"
"Yes","2017","16-34 y.","general elemantary","2","","","","1"
"Yes","2017","16-34 y.","middle vocational","","","","","1"
"Yes","2017","35-65 y.","higher vocational","1","","","","1"
"Yes","2017","35-65 y.","higher education","3","","","","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","16-34 y.","vocational + Abi","","","","","1"
"Yes","2017","16-34 y.","higher vocational","","","","","1"
"Yes","2017","66 and older","inadequately","3","","","","1"
"Yes","2017","16-34 y.","higher education","","","","","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","general elemantary","","","","","1"
"Yes","2017","35-65 y.","middle vocational","10","","","","1"
"Yes","2017","35-65 y.","inadequately","","","","","1"
"No","2018","16-34 y.","in school","","","","","2"
"No","2018","16-34 y.","inadequately","","","","","2"
"No","2018","16-34 y.","general elemantary","","","","","2"
"No","2018","16-34 y.","middle vocational","","","","","2"
"No","2018","16-34 y.","vocational + Abi","","","","","2"
"No","2018","16-34 y.","higher vocational","","","","","2"
"No","2018","16-34 y.","higher education","","","","","2"
"No","2018","35-65 y.","in school","","","","","2"
"No","2018","35-65 y.","higher vocational","","","","","2"
"No","2018","35-65 y.","higher education","","","","","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","","","","","2"
"No","2018","66 and older","general elemantary","","","","","2"
"No","2018","66 and older","middle vocational","","","","","2"
"No","2018","66 and older","vocational + Abi","","","","","2"
"No","2018","66 and older","higher vocational","","","","","2"
"No","2018","66 and older","higher education","","","","","2"
"No","2018","35-65 y.","inadequately","","","","","2"
"No","2018","35-65 y.","general elemantary","","","","","2"
"No","2018","35-65 y.","middle vocational","","","","","2"
"No","2018","35-65 y.","vocational + Abi","","","","","2"
"Yes","2018","66 and older","general elemantary","","","","","1"
"Yes","2018","66 and older","middle vocational","","","","","1"
"Yes","2018","66 and older","vocational + Abi","","","","","1"
"Yes","2018","66 and older","higher vocational","","","","","1"
"Yes","2018","66 and older","higher education","","","","","1"
"Yes","2018","35-65 y.","vocational + Abi","","","","","1"
"Yes","2018","35-65 y.","higher vocational","","","","","1"
"Yes","2018","35-65 y.","higher education","","","","","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","16-34 y.","higher education","","","","","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","16-34 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","","","","","1"
"Yes","2018","16-34 y.","inadequately","","","","","1"
"Yes","2018","35-65 y.","general elemantary","","","","","1"
"Yes","2018","35-65 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes","2018","16-34 y.","general elemantary","","","","","1"
"Yes","2018","16-34 y.","higher vocational","","","","","1"
"No","2019","16-34 y.","in school","331","1","1","1","2"
"No","2019","16-34 y.","inadequately","106","0.984519900779541","0.961128548918606","1.00791125264048","2"
"No","2019","16-34 y.","general elemantary","843","0.998919586012229","0.996703241692281","1.00113593033218","2"
"No","2019","16-34 y.","middle vocational","2077","0.999464955148514","0.998470924611188","1.00045898568584","2"
"No","2019","16-34 y.","vocational + Abi","460","0.997861431745337","0.993644522011096","1.00207834147958","2"
"No","2019","16-34 y.","higher vocational","135","1","1","1","2"
"No","2019","16-34 y.","higher education","1008","1","1","1","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","247","0.991474283032491","0.980054585530928","1.00289398053405","2"
"No","2019","35-65 y.","general elemantary","1020","0.997538014708901","0.994498231060932","1.00057779835687","2"
"No","2019","35-65 y.","middle vocational","6457","0.998853784199132","0.998029113022401","0.999678455375863","2"
"No","2019","35-65 y.","vocational + Abi","1541","0.999287436275789","0.997955994448629","1.00061887810295","2"
"No","2019","35-65 y.","higher vocational","1146","0.999883404473399","0.999258545506688","1.00050826344011","2"
"No","2019","35-65 y.","higher education","4548","0.999489876371329","0.998833993656223","1.00014575908643","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","34","0.990156862892262","0.957450455871283","1.02286326991324","2"
"No","2019","66 and older","general elemantary","549","0.983842447397164","0.973371859649501","0.994313035144826","2"
"No","2019","66 and older","middle vocational","2566","0.99048428991709","0.98674540062734","0.99422317920684","2"
"No","2019","66 and older","vocational + Abi","167","0.996141652188172","0.986794787061039","1.00548851731531","2"
"No","2019","66 and older","higher vocational","381","0.976050572943276","0.960876592780012","0.991224553106539","2"
"No","2019","66 and older","higher education","1446","0.988141269356177","0.98259241883068","0.993690119881674","2"
"Yes","2019","66 and older","higher vocational","9","","","","1"
"Yes","2019","66 and older","higher education","16","","","","1"
"Yes","2019","66 and older","general elemantary","8","","","","1"
"Yes","2019","66 and older","middle vocational","24","","","","1"
"Yes","2019","66 and older","vocational + Abi","2","","","","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","66 and older","inadequately","1","","","","1"
"Yes","2019","35-65 y.","vocational + Abi","2","","","","1"
"Yes","2019","35-65 y.","higher vocational","1","","","","1"
"Yes","2019","35-65 y.","higher education","5","","","","1"
"Yes","2019","16-34 y.","higher education","","","","","1"
"Yes","2019","35-65 y.","general elemantary","1","","","","1"
"Yes","2019","35-65 y.","middle vocational","10","","","","1"
"Yes","2019","16-34 y.","in school","","","","","1"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","2","","","","1"
"Yes","2019","16-34 y.","vocational + Abi","1","","","","1"
"Yes","2019","16-34 y.","middle vocational","2","","","","1"
"Yes","2019","16-34 y.","inadequately","1","","","","1"
"Yes","2019","16-34 y.","general elemantary","1","","","","1"
"Yes","2019","16-34 y.","higher vocational","","","","","1"
