"ple0020","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2010","lower secondary degree","Single parent ","","","",""
"Yes","2010","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2010","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2010","secondary school degree","1-pers.-HH","","","",""
"Yes","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2010","secondary school degree","Single parent ","","","",""
"Yes","2010","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2010","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2010","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2010","college entrance qualification","Single parent ","","","",""
"Yes","2010","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2010","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2010","Other degree","1-pers.-HH","","","",""
"Yes","2010","Other degree","(Married) couple without C. ","","","",""
"Yes","2010","Other degree","Single parent ","","","",""
"Yes","2010","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2010","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2010","no degree/no degree yet","Single parent ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2011","lower secondary degree","1-pers.-HH","22","","",""
"Yes","2011","lower secondary degree","(Married) couple without C. ","17","","",""
"Yes","2011","lower secondary degree","Single parent ","","","",""
"Yes","2011","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2011","lower secondary degree","Couple + C. GT 16 ","2","","",""
"Yes","2011","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Yes","2011","secondary school degree","1-pers.-HH","2","","",""
"Yes","2011","secondary school degree","(Married) couple without C. ","1","","",""
"Yes","2011","secondary school degree","Single parent ","","","",""
"Yes","2011","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2011","secondary school degree","Couple + C. GT 16 ","1","","",""
"Yes","2011","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2011","college entrance qualification","1-pers.-HH","2","","",""
"Yes","2011","college entrance qualification","(Married) couple without C. ","4","","",""
"Yes","2011","college entrance qualification","Single parent ","","","",""
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2011","Other degree","1-pers.-HH","2","","",""
"Yes","2011","Other degree","(Married) couple without C. ","","","",""
"Yes","2011","Other degree","Single parent ","1","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2011","Other degree","Couple + C. GT 16 ","1","","",""
"Yes","2011","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2011","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2011","no degree/no degree yet","Single parent ","","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2012","lower secondary degree","1-pers.-HH","","","",""
"Yes","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2012","lower secondary degree","Single parent ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","secondary school degree","1-pers.-HH","","","",""
"Yes","2012","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2012","secondary school degree","Single parent ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","college entrance qualification","1-pers.-HH","","","",""
"Yes","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2012","college entrance qualification","Single parent ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2012","Other degree","1-pers.-HH","","","",""
"Yes","2012","Other degree","(Married) couple without C. ","","","",""
"Yes","2012","Other degree","Single parent ","","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2012","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2012","no degree/no degree yet","Single parent ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2013","lower secondary degree","1-pers.-HH","12","","",""
"Yes","2013","lower secondary degree","(Married) couple without C. ","28","","",""
"Yes","2013","lower secondary degree","Single parent ","1","","",""
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2013","secondary school degree","1-pers.-HH","5","","",""
"Yes","2013","secondary school degree","(Married) couple without C. ","5","","",""
"Yes","2013","secondary school degree","Single parent ","","","",""
"Yes","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2013","secondary school degree","Couple + C. GT 16 ","1","","",""
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2013","college entrance qualification","1-pers.-HH","1","","",""
"Yes","2013","college entrance qualification","(Married) couple without C. ","3","","",""
"Yes","2013","college entrance qualification","Single parent ","","","",""
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2013","Other degree","1-pers.-HH","3","","",""
"Yes","2013","Other degree","(Married) couple without C. ","3","","",""
"Yes","2013","Other degree","Single parent ","1","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2013","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2013","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2013","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes","2013","no degree/no degree yet","Single parent ","1","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","13","","",""
"Yes","2015","lower secondary degree","(Married) couple without C. ","17","","",""
"Yes","2015","lower secondary degree","Single parent ","4","","",""
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2015","secondary school degree","1-pers.-HH","3","","",""
"Yes","2015","secondary school degree","(Married) couple without C. ","9","","",""
"Yes","2015","secondary school degree","Single parent ","1","","",""
"Yes","2015","secondary school degree","Couple + C. LE 16 ","2","","",""
"Yes","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2015","college entrance qualification","1-pers.-HH","3","","",""
"Yes","2015","college entrance qualification","(Married) couple without C. ","6","","",""
"Yes","2015","college entrance qualification","Single parent ","1","","",""
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2015","Other degree","1-pers.-HH","","","",""
"Yes","2015","Other degree","(Married) couple without C. ","2","","",""
"Yes","2015","Other degree","Single parent ","","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2015","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2015","no degree/no degree yet","Single parent ","","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","12","","",""
"Yes","2017","lower secondary degree","(Married) couple without C. ","16","","",""
"Yes","2017","lower secondary degree","Single parent ","3","","",""
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2017","secondary school degree","1-pers.-HH","4","","",""
"Yes","2017","secondary school degree","(Married) couple without C. ","10","","",""
"Yes","2017","secondary school degree","Single parent ","1","","",""
"Yes","2017","secondary school degree","Couple + C. LE 16 ","1","","",""
"Yes","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2017","college entrance qualification","1-pers.-HH","6","","",""
"Yes","2017","college entrance qualification","(Married) couple without C. ","1","","",""
"Yes","2017","college entrance qualification","Single parent ","1","","",""
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2017","Other degree","1-pers.-HH","1","","",""
"Yes","2017","Other degree","(Married) couple without C. ","","","",""
"Yes","2017","Other degree","Single parent ","1","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2017","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2017","Other degree","Couple + C. LE and GT 16","1","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes","2017","no degree/no degree yet","Single parent ","1","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","9","","",""
"Yes","2019","lower secondary degree","(Married) couple without C. ","27","","",""
"Yes","2019","lower secondary degree","Single parent ","1","","",""
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2019","secondary school degree","1-pers.-HH","1","","",""
"Yes","2019","secondary school degree","(Married) couple without C. ","13","","",""
"Yes","2019","secondary school degree","Single parent ","1","","",""
"Yes","2019","secondary school degree","Couple + C. LE 16 ","1","","",""
"Yes","2019","secondary school degree","Couple + C. GT 16 ","1","","",""
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2019","college entrance qualification","1-pers.-HH","5","","",""
"Yes","2019","college entrance qualification","(Married) couple without C. ","6","","",""
"Yes","2019","college entrance qualification","Single parent ","1","","",""
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2019","Other degree","1-pers.-HH","2","","",""
"Yes","2019","Other degree","(Married) couple without C. ","3","","",""
"Yes","2019","Other degree","Single parent ","","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","2","","",""
"Yes","2019","Other degree","Couple + C. GT 16 ","1","","",""
"Yes","2019","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes","2019","no degree/no degree yet","Single parent ","","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
