"ple0020","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2013","Not Employed","middle vocational","3832","0.993033055883933","0.990409434231642","0.995656677536224"
"No","2013","Not Employed","vocational + Abi","235","1","1","1"
"No","2013","Not Employed","higher vocational","440","0.983905209825207","0.972252461311656","0.995557958338759"
"No","2013","Not Employed","higher education","1334","0.994039777522862","0.989918528956709","0.998161026089016"
"No","2013","Employed","in school","66","1","1","1"
"No","2013","Employed","inadequately","80","1","1","1"
"No","2013","Employed","general elemantary","793","1","1","1"
"No","2013","Employed","middle vocational","5595","0.999388027183322","0.998740191626458","1.00003586274019"
"No","2013","Employed","vocational + Abi","868","1","1","1"
"No","2013","Employed","higher vocational","885","1","1","1"
"No","2013","Employed","higher education","3137","0.999417746560111","0.99857372958507","1.00026176353515"
"Yes","2014","Not Employed","in school","","","",""
"Yes","2014","Not Employed","inadequately","","","",""
"Yes","2014","Not Employed","general elemantary","","","",""
"Yes","2014","Not Employed","middle vocational","","","",""
"Yes","2014","Not Employed","vocational + Abi","","","",""
"Yes","2014","Not Employed","higher vocational","","","",""
"Yes","2014","Not Employed","higher education","","","",""
"Yes","2014","Employed","in school","","","",""
"Yes","2014","Employed","inadequately","","","",""
"Yes","2014","Employed","general elemantary","","","",""
"Yes","2014","Employed","middle vocational","","","",""
"Yes","2014","Employed","vocational + Abi","","","",""
"Yes","2014","Employed","higher vocational","","","",""
"Yes","2014","Employed","higher education","","","",""
"No","2014","Not Employed","in school","","","",""
"No","2014","Not Employed","inadequately","","","",""
"No","2014","Not Employed","general elemantary","","","",""
"No","2014","Not Employed","middle vocational","","","",""
"No","2014","Not Employed","vocational + Abi","","","",""
"No","2014","Not Employed","higher vocational","","","",""
"No","2014","Not Employed","higher education","","","",""
"No","2014","Employed","in school","","","",""
"No","2014","Employed","inadequately","","","",""
"No","2014","Employed","general elemantary","","","",""
"No","2014","Employed","middle vocational","","","",""
"No","2014","Employed","vocational + Abi","","","",""
"No","2014","Employed","higher vocational","","","",""
"No","2014","Employed","higher education","","","",""
"Yes","2015","Not Employed","in school","","","",""
"Yes","2015","Not Employed","inadequately","5","","",""
"Yes","2015","Not Employed","general elemantary","17","","",""
"Yes","2015","Not Employed","middle vocational","32","0.00874806588168458","0.00591353307059959","0.0115825986927696"
"Yes","2015","Not Employed","vocational + Abi","1","","",""
"Yes","2015","Not Employed","higher vocational","5","","",""
"Yes","2015","Not Employed","higher education","7","","",""
"Yes","2015","Employed","in school","","","",""
"Yes","2015","Employed","inadequately","","","",""
"Yes","2015","Employed","general elemantary","2","","",""
"Yes","2015","Employed","middle vocational","2","","",""
"Yes","2015","Employed","vocational + Abi","","","",""
"Yes","2015","Employed","higher vocational","1","","",""
"Yes","2015","Employed","higher education","3","","",""
"No","2015","Not Employed","in school","277","1","1","1"
"No","2015","Not Employed","inadequately","233","0.978856068399429","0.960578774141492","0.997133362657366"
"No","2015","Not Employed","general elemantary","1304","0.979382256477448","0.971719352836535","0.98704516011836"
"No","2015","Not Employed","middle vocational","4114","0.991251934118315","0.98841740130723","0.994086466929401"
"No","2015","Not Employed","vocational + Abi","345","0.998130903985195","0.993579770238395","1.00268203773199"
"No","2015","Not Employed","higher vocational","429","0.993233288814283","0.98552038918289","1.00094618844567"
"No","2015","Not Employed","higher education","1475","0.995081322179608","0.991519457099495","0.998643187259721"
"No","2015","Employed","in school","75","1","1","1"
"No","2015","Employed","inadequately","174","1","1","1"
"No","2015","Employed","general elemantary","1365","0.993830733868039","0.989679886176608","0.997981581559471"
"No","2015","Employed","middle vocational","7563","0.999268869051036","0.998659777762981","0.999877960339091"
"No","2015","Employed","vocational + Abi","1615","1","1","1"
"No","2015","Employed","higher vocational","1097","0.999715817469661","0.998718843335045","1.00071279160428"
"No","2015","Employed","higher education","4408","0.998422009795116","0.997250654117845","0.999593365472388"
"Yes","2016","Not Employed","in school","","","",""
"Yes","2016","Not Employed","inadequately","","","",""
"Yes","2016","Not Employed","general elemantary","","","",""
"Yes","2016","Not Employed","middle vocational","","","",""
"Yes","2016","Not Employed","vocational + Abi","","","",""
"Yes","2016","Not Employed","higher vocational","","","",""
"Yes","2016","Not Employed","higher education","","","",""
"Yes","2016","Employed","in school","","","",""
"Yes","2016","Employed","inadequately","","","",""
"Yes","2016","Employed","general elemantary","","","",""
"Yes","2016","Employed","middle vocational","","","",""
"Yes","2016","Employed","vocational + Abi","","","",""
"Yes","2016","Employed","higher vocational","","","",""
"Yes","2016","Employed","higher education","","","",""
"No","2016","Not Employed","in school","","","",""
"No","2016","Not Employed","inadequately","","","",""
"No","2016","Not Employed","general elemantary","","","",""
"No","2016","Not Employed","middle vocational","","","",""
"No","2016","Not Employed","vocational + Abi","","","",""
"No","2016","Not Employed","higher vocational","","","",""
"No","2016","Not Employed","higher education","","","",""
"No","2016","Employed","in school","","","",""
"No","2016","Employed","inadequately","","","",""
"No","2016","Employed","general elemantary","","","",""
"No","2016","Employed","middle vocational","","","",""
"No","2016","Employed","vocational + Abi","","","",""
"No","2016","Employed","higher vocational","","","",""
"No","2016","Employed","higher education","","","",""
"Yes","2017","Not Employed","in school","1","","",""
"Yes","2017","Not Employed","inadequately","4","","",""
"Yes","2017","Not Employed","general elemantary","17","","",""
"Yes","2017","Not Employed","middle vocational","27","","",""
"Yes","2017","Not Employed","vocational + Abi","","","",""
"Yes","2017","Not Employed","higher vocational","2","","",""
"Yes","2017","Not Employed","higher education","7","","",""
"Yes","2017","Employed","in school","","","",""
"Yes","2017","Employed","inadequately","","","",""
"Yes","2017","Employed","general elemantary","","","",""
"Yes","2017","Employed","middle vocational","8","","",""
"Yes","2017","Employed","vocational + Abi","","","",""
"Yes","2017","Employed","higher vocational","1","","",""
"Yes","2017","Employed","higher education","2","","",""
"No","2017","Not Employed","in school","328","0.999719871422831","0.997911581708214","1.00152816113745"
"No","2017","Not Employed","inadequately","243","0.972776136398229","0.952481515246485","0.993070757549973"
"No","2017","Not Employed","general elemantary","1291","0.978681016839471","0.970853066811165","0.986508966867777"
"No","2017","Not Employed","middle vocational","4048","0.990551875069127","0.987581606563713","0.993522143574542"
"No","2017","Not Employed","vocational + Abi","392","1","1","1"
"No","2017","Not Employed","higher vocational","422","0.995039736061539","0.988352636828651","1.00172683529443"
"No","2017","Not Employed","higher education","1579","0.996779576795362","0.993991193073701","0.999567960517022"
"No","2017","Employed","in school","83","1","1","1"
"No","2017","Employed","inadequately","210","1","1","1"
"No","2017","Employed","general elemantary","1458","1","1","1"
"No","2017","Employed","middle vocational","8054","0.998550152593936","0.997719589205645","0.999380715982227"
"No","2017","Employed","vocational + Abi","1834","1","1","1"
"No","2017","Employed","higher vocational","1121","0.999837265842321","0.999090893251121","1.00058363843352"
"No","2017","Employed","higher education","4966","0.999441070818142","0.998783845498959","1.00009829613732"
"Yes","2018","Not Employed","in school","","","",""
"Yes","2018","Not Employed","inadequately","","","",""
"Yes","2018","Not Employed","general elemantary","","","",""
"Yes","2018","Not Employed","middle vocational","","","",""
"Yes","2018","Not Employed","vocational + Abi","","","",""
"Yes","2018","Not Employed","higher vocational","","","",""
"Yes","2018","Not Employed","higher education","","","",""
"Yes","2018","Employed","in school","","","",""
"Yes","2018","Employed","inadequately","","","",""
"Yes","2018","Employed","general elemantary","","","",""
"Yes","2018","Employed","middle vocational","","","",""
"Yes","2018","Employed","vocational + Abi","","","",""
"Yes","2018","Employed","higher vocational","","","",""
"Yes","2018","Employed","higher education","","","",""
"No","2018","Not Employed","in school","","","",""
"No","2018","Not Employed","inadequately","","","",""
"No","2018","Not Employed","general elemantary","","","",""
"No","2018","Not Employed","middle vocational","","","",""
"No","2018","Not Employed","vocational + Abi","","","",""
"No","2018","Not Employed","higher vocational","","","",""
"No","2018","Not Employed","higher education","","","",""
"No","2018","Employed","in school","","","",""
"No","2018","Employed","inadequately","","","",""
"No","2018","Employed","general elemantary","","","",""
"No","2018","Employed","middle vocational","","","",""
"No","2018","Employed","vocational + Abi","","","",""
"No","2018","Employed","higher vocational","","","",""
"No","2018","Employed","higher education","","","",""
"Yes","2019","Not Employed","in school","","","",""
"Yes","2019","Not Employed","inadequately","4","","",""
"Yes","2019","Not Employed","general elemantary","9","","",""
"Yes","2019","Not Employed","middle vocational","30","0.00786885364064196","0.00506875940857534","0.0106689478727086"
"Yes","2019","Not Employed","vocational + Abi","2","","",""
"Yes","2019","Not Employed","higher vocational","10","","",""
"Yes","2019","Not Employed","higher education","17","","",""
"Yes","2019","Employed","in school","","","",""
"Yes","2019","Employed","inadequately","","","",""
"Yes","2019","Employed","general elemantary","1","","",""
"Yes","2019","Employed","middle vocational","6","","",""
"Yes","2019","Employed","vocational + Abi","3","","",""
"Yes","2019","Employed","higher vocational","","","",""
"Yes","2019","Employed","higher education","4","","",""
"No","2019","Not Employed","in school","263","1","1","1"
"No","2019","Not Employed","inadequately","198","0.980911653131561","0.962041669979496","0.999781636283626"
"No","2019","Not Employed","general elemantary","1111","0.987156084370656","0.98056160194737","0.993750566793942"
"No","2019","Not Employed","middle vocational","3795","0.992131146359358","0.989331052127291","0.994931240591425"
"No","2019","Not Employed","vocational + Abi","376","0.997867249081022","0.993216652752208","1.00251784540983"
"No","2019","Not Employed","higher vocational","423","0.978081782334261","0.964290827202154","0.991872737466368"
"No","2019","Not Employed","higher education","1609","0.989464348454611","0.98450164191302","0.994427054996202"
"No","2019","Employed","in school","68","1","1","1"
"No","2019","Employed","inadequately","189","1","1","1"
"No","2019","Employed","general elemantary","1301","0.999405815444134","0.998082162241728","1.00072946864654"
"No","2019","Employed","middle vocational","7305","0.999351130523287","0.998767420130749","0.999934840915825"
"No","2019","Employed","vocational + Abi","1792","0.998728669301563","0.997080245449693","1.00037709315343"
"No","2019","Employed","higher vocational","1239","1","1","1"
"No","2019","Employed","higher education","5393","0.999765992965115","0.999357922165605","1.00017406376463"
