"ple0020","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","","","",""
"Yes","2017","no migration background","(1a) inadequately completed","","","",""
"Yes","2017","no migration background","(1b) general elementary school","16","","",""
"Yes","2017","no migration background","(1c) basic vocational qualification","20","","",""
"Yes","2017","no migration background","(2a) intermediate vocational","14","","",""
"Yes","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2017","no migration background","(3a) lower tertiary education","4","","",""
"Yes","2017","no migration background","(3b) higher tertiary education","4","","",""
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","3","","",""
"Yes","2017","direct migration background","(1b) general elementary school","1","","",""
"Yes","2017","direct migration background","(1c) basic vocational qualification","1","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","1","","",""
"Yes","2017","indirect migration background","(0) in school","1","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","1","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","","","",""
"Yes","2019","no migration background","(1a) inadequately completed","1","","",""
"Yes","2019","no migration background","(1b) general elementary school","7","","",""
"Yes","2019","no migration background","(1c) basic vocational qualification","29","","",""
"Yes","2019","no migration background","(2a) intermediate vocational","12","","",""
"Yes","2019","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2019","no migration background","(3a) lower tertiary education","10","","",""
"Yes","2019","no migration background","(3b) higher tertiary education","9","","",""
"Yes","2019","direct migration background","(0) in school","","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","2","","",""
"Yes","2019","direct migration background","(1b) general elementary school","4","","",""
"Yes","2019","direct migration background","(1c) basic vocational qualification","1","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2019","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","1","","",""
"Yes","2019","indirect migration background","(0) in school","","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","1","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","1","","",""
