"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2011","general elemantary","Male","","","","","","","","","","",""
"2011","higher education","Female","","","","","","","","","","",""
"2011","higher education","Male","","","","","","","","","","",""
"2011","higher vocational","Female","","","","","","","","","","",""
"2011","higher vocational","Male","","","","","","","","","","",""
"2011","in school","Female","","","","","","","","","","",""
"2011","in school","Male","","","","","","","","","","",""
"2011","inadequately","Female","","","","","","","","","","",""
"2011","inadequately","Male","","","","","","","","","","",""
"2011","middle vocational","Female","","","","","","","","","","",""
"2011","middle vocational","Male","","","","","","","","","","",""
"2011","vocational + Abi","Female","","","","","","","","","","",""
"2011","vocational + Abi","Male","","","","","","","","","","",""
"2012","general elemantary","Female","2.5","2","486","1","1","3","5","2.35","2.65","2","2"
"2012","general elemantary","Male","2.98","2","294","1","1","5","6","2.77","3.19","2","3"
"2012","higher education","Female","2.35","2","810","1","1","3","5","2.25","2.45","2","2"
"2012","higher education","Male","2.62","2","686","1","1","4","5","2.51","2.73","2","2"
"2012","higher vocational","Female","2.33","2","144","1","1","3","5","2.12","2.54","2","2"
"2012","higher vocational","Male","2.15","2","221","1","1","3","4","1.97","2.33","1","2"
"2012","in school","Female","3.69","4","99","1","2","5","6","3.34","4.04","3","4"
"2012","in school","Male","4.43","5","91","2","3","6","7","4.07","4.79","4","5"
"2012","inadequately","Female","2.47","2","91","1","1","4","5","2.14","2.8","2","3"
"2012","inadequately","Male","2.61","2","65","1","1","3","5","2.17","3.05","1","3"
"2012","middle vocational","Female","2.09","2","1992","1","1","3","4","2.03","2.15","1","2"
"2012","middle vocational","Male","2.44","2","1259","1","1","4","5","2.35","2.53","2","2"
"2012","vocational + Abi","Female","2.23","2","540","1","1","3","5","2.1","2.36","2","2"
"2012","vocational + Abi","Male","2.63","2","216","1","1","4","5","2.42","2.84","2","2"
"2013","general elemantary","Female","2.21","2","1258","1","1","3","5","2.13","2.29","2","2"
"2013","general elemantary","Male","2.79","2","578","1","1","4","5","2.65","2.93","2","3"
"2013","higher education","Female","2.47","2","2111","1","1","3","5","2.41","2.53","2","2"
"2013","higher education","Male","2.78","2","2346","1","1","4","5","2.72","2.84","2","2"
"2013","higher vocational","Female","2.18","2","504","1","1","3","4","2.05","2.31","2","2"
"2013","higher vocational","Male","2.46","2","819","1","1","3","5","2.35","2.57","2","2"
"2013","in school","Female","3.89","4","138","2","3","5","6","3.59","4.19","3","4"
"2013","in school","Male","4.16","4","120","2","3","5","6","3.86","4.46","4","5"
"2013","inadequately","Female","2.26","2","109","1","1","3","5","1.95","2.57","1","2"
"2013","inadequately","Male","2.53","2","83","1","1","4","5","2.15","2.91","1","3"
"2013","middle vocational","Female","2.22","2","5082","1","1","3","5","2.18","2.26","2","2"
"2013","middle vocational","Male","2.56","2","4304","1","1","4","5","2.51","2.61","2","2"
"2013","vocational + Abi","Female","2.48","2","675","1","1","3","5","2.37","2.59","2","2"
"2013","vocational + Abi","Male","3.04","2.87","419","1","2","5","5","2.87","3.21","2","3"
"2014","general elemantary","Female","","","","","","","","","","",""
"2014","general elemantary","Male","","","","","","","","","","",""
"2014","higher education","Female","","","","","","","","","","",""
"2014","higher education","Male","","","","","","","","","","",""
"2014","higher vocational","Female","","","","","","","","","","",""
"2014","higher vocational","Male","","","","","","","","","","",""
"2014","in school","Female","","","","","","","","","","",""
"2014","in school","Male","","","","","","","","","","",""
"2014","inadequately","Female","","","","","","","","","","",""
"2014","inadequately","Male","","","","","","","","","","",""
"2014","middle vocational","Female","","","","","","","","","","",""
"2014","middle vocational","Male","","","","","","","","","","",""
"2014","vocational + Abi","Female","","","","","","","","","","",""
"2014","vocational + Abi","Male","","","","","","","","","","",""
"2015","general elemantary","Female","","","","","","","","","","",""
"2015","general elemantary","Male","","","","","","","","","","",""
"2015","higher education","Female","","","","","","","","","","",""
"2015","higher education","Male","","","","","","","","","","",""
"2015","higher vocational","Female","","","","","","","","","","",""
"2015","higher vocational","Male","","","","","","","","","","",""
"2015","in school","Female","","","","","","","","","","",""
"2015","in school","Male","","","","","","","","","","",""
"2015","inadequately","Female","","","","","","","","","","",""
"2015","inadequately","Male","","","","","","","","","","",""
"2015","middle vocational","Female","","","","","","","","","","",""
"2015","middle vocational","Male","","","","","","","","","","",""
"2015","vocational + Abi","Female","","","","","","","","","","",""
"2015","vocational + Abi","Male","","","","","","","","","","",""
"2016","general elemantary","Female","","","","","","","","","","",""
"2016","general elemantary","Male","","","","","","","","","","",""
"2016","higher education","Female","","","","","","","","","","",""
"2016","higher education","Male","","","","","","","","","","",""
"2016","higher vocational","Female","","","","","","","","","","",""
"2016","higher vocational","Male","","","","","","","","","","",""
"2016","in school","Female","","","","","","","","","","",""
"2016","in school","Male","","","","","","","","","","",""
"2016","inadequately","Female","","","","","","","","","","",""
"2016","inadequately","Male","","","","","","","","","","",""
"2016","middle vocational","Female","","","","","","","","","","",""
"2016","middle vocational","Male","","","","","","","","","","",""
"2016","vocational + Abi","Female","","","","","","","","","","",""
"2016","vocational + Abi","Male","","","","","","","","","","",""
"2017","general elemantary","Female","2.32","2","1869","1","1","3","5","2.25","2.39","2","2"
"2017","general elemantary","Male","2.76","2","1410","1","1","4","5","2.67","2.85","2","2"
"2017","higher education","Female","2.63","2","3426","1","1","4","5","2.58","2.68","2","2"
"2017","higher education","Male","2.92","3","3588","1","2","4","5","2.87","2.97","2","2"
"2017","higher vocational","Female","2.32","2","595","1","1","3","5","2.2","2.44","2","2"
"2017","higher vocational","Male","2.61","2","947","1","1","4","5","2.51","2.71","2","2"
"2017","in school","Female","3.89","4","219","1","3","5","6","3.65","4.13","4","4"
"2017","in school","Male","4.65","5","194","2","3","6","7","4.4","4.9","4","5"
"2017","inadequately","Female","2.37","2","628","1","1","3","4","2.26","2.48","1","1"
"2017","inadequately","Male","2.35","2","738","1","1","3","5","2.25","2.45","1","1"
"2017","middle vocational","Female","2.4","2","6767","1","1","3","5","2.36","2.44","2","2"
"2017","middle vocational","Male","2.82","2","5784","1","1","4","5","2.78","2.86","2","2"
"2017","vocational + Abi","Female","2.51","2","1418","1","1","4","5","2.43","2.59","2","2"
"2017","vocational + Abi","Male","3.18","3","867","1","2","5","6","3.07","3.29","2","3"
"2018","general elemantary","Female","","","","","","","","","","",""
"2018","general elemantary","Male","","","","","","","","","","",""
"2018","higher education","Female","","","","","","","","","","",""
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","","","","","","","","","","",""
"2018","inadequately","Male","","","","","","","","","","",""
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","","","","","","","","","","",""
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","2.28","2","1412","1","1","3","5","2.2","2.36","2","2"
"2019","general elemantary","Male","2.85","2","986","1","1","4","5","2.74","2.96","2","3"
"2019","higher education","Female","2.46","2","3337","1","1","3","5","2.41","2.51","2","2"
"2019","higher education","Male","2.72","2","3644","1","1","4","5","2.67","2.77","2","2"
"2019","higher vocational","Female","2.23","2","588","1","1","3","5","2.11","2.35","2","2"
"2019","higher vocational","Male","2.54","2","1077","1","1","4","5","2.45","2.63","2","2"
"2019","in school","Female","3.42","3","161","1","2","4","6","3.16","3.68","3","4"
"2019","in school","Male","4.52","5","167","2","3","6","7","4.26","4.78","4","5"
"2019","inadequately","Female","2.21","1","214","1","1","3","5","1.99","2.43","1","2"
"2019","inadequately","Male","2.16","1","171","1","1","3","4","1.89","2.43","1","2"
"2019","middle vocational","Female","2.34","2","6025","1","1","3","5","2.3","2.38","2","2"
"2019","middle vocational","Male","2.65","2","5041","1","1","4","5","2.6","2.7","2","2"
"2019","vocational + Abi","Female","2.43","2","1334","1","1","3","5","2.35","2.51","2","2"
"2019","vocational + Abi","Male","3.03","3","829","1","2","4","5","2.92","3.14","2","3"
