"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","2.38","2","1996","1","1","4","5","6","2.32","2.44","1","7","1","1"
"2017","direct migration background","Urban Area","2.34","2","5272","1","1","3","5","7","2.3","2.38","1","7","1","1"
"2017","indirect migration background","Rural Area","2.93","2","305","1","2","4","5","7","2.73","3.13","1","7","2","3"
"2017","indirect migration background","Urban Area","3.28","3","1408","1","2","5","6","7","3.19","3.37","1","7","3","3"
"2017","no migration background","Rural Area","2.55","2","7904","1","1","4","5","7","2.51","2.59","1","7","2","2"
"2017","no migration background","Urban Area","2.77","2","12375","1","1","4","5","7","2.74","2.8","1","7","2","2"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","2.36","2","983","1","1","3","5","7","2.26","2.46","1","7","2","2"
"2019","direct migration background","Urban Area","2.23","2","2667","1","1","3","5","7","2.17","2.29","1","7","2","2"
"2019","indirect migration background","Rural Area","2.88","2","325","1","1","4","5","7","2.68","3.08","1","7","2","3"
"2019","indirect migration background","Urban Area","3.02","3","1262","1","2","4","6","7","2.93","3.11","1","7","2","2"
"2019","no migration background","Rural Area","2.44","2","7520","1","1","3","5","7","2.4","2.48","1","7","2","2"
"2019","no migration background","Urban Area","2.62","2","11440","1","1","4","5","7","2.59","2.65","1","7","2","2"
