"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2015","35-65 y.","direct migration background","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","2.64","2","2508","1","1","4","5","2.58","2.7","1","1"
"2017","16-34 y.","indirect migration background","3.47","3","974","1","2","5","6","3.35","3.59","3","3"
"2017","16-34 y.","no migration background","3.39","3","4089","1","2","5","6","3.34","3.44","3","3"
"2017","35-65 y.","direct migration background","2.22","2","4313","1","1","3","4","2.18","2.26","1","1"
"2017","35-65 y.","indirect migration background","2.78","2","723","1","1","4","5","2.66","2.9","2","2"
"2017","35-65 y.","no migration background","2.56","2","11644","1","1","4","5","2.53","2.59","2","2"
"2017","66 and older","direct migration background","2.39","2","447","1","1","4","5","2.25","2.53","2","2"
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","2.42","2","4546","1","1","3","5","2.37","2.47","2","2"
"2018","16-34 y.","direct migration background","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","2.48","2","804","1","1","3","5","2.37","2.59","2","2"
"2019","16-34 y.","indirect migration background","3.26","3","876","1","2","4","6","3.14","3.38","3","3"
"2019","16-34 y.","no migration background","3.26","3","3745","1","2","5","6","3.21","3.31","3","3"
"2019","35-65 y.","direct migration background","2.21","2","2603","1","1","3","4","2.15","2.27","2","2"
"2019","35-65 y.","indirect migration background","2.63","2","782","1","1","4","5","2.52","2.74","2","2"
"2019","35-65 y.","no migration background","2.42","2","11728","1","1","3","5","2.39","2.45","2","2"
"2019","66 and older","direct migration background","2.33","2","420","1","1","3","5","2.19","2.47","2","2"
"2019","66 and older","indirect migration background","2.02","2","36","1","1","2","4","1.52","2.52","1","2"
"2019","66 and older","no migration background","2.33","2","4724","1","1","3","5","2.29","2.37","2","2"
