"plh0214","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2006","Not Employed","Full Time","","","","","5"
"5 on scale 1-7","2006","Not Employed","Part Time","","","","","5"
"6 on scale 1-7","2006","Employed","Not Working","","","","","6"
"6 on scale 1-7","2006","Not Employed","Not Working","","","","","6"
"6 on scale 1-7","2006","Employed","Part Time","","","","","6"
"6 on scale 1-7","2006","Employed","Full Time","","","","","6"
"6 on scale 1-7","2006","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2006","Not Employed","Full Time","","","","","6"
"7 Strongly agree","2006","Employed","Not Working","","","","","7"
"7 Strongly agree","2006","Not Employed","Not Working","","","","","7"
"7 Strongly agree","2006","Employed","Full Time","","","","","7"
"7 Strongly agree","2006","Employed","Part Time","","","","","7"
"7 Strongly agree","2006","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2006","Not Employed","Part Time","","","","","7"
"1 Strongly disagree","2007","Not Employed","Full Time","","","","","1"
"1 Strongly disagree","2007","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2007","Not Employed","Not Working","","","","","1"
"1 Strongly disagree","2007","Employed","Full Time","","","","","1"
"1 Strongly disagree","2007","Employed","Part Time","","","","","1"
"1 Strongly disagree","2007","Employed","Not Working","","","","","1"
"2 on scale 1-7 ","2007","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2007","Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2007","Employed","Full Time","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2007","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2007","Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2007","Employed","Part Time","","","","","3"
"4 on scale 1-7","2007","Not Employed","Full Time","","","","","4"
"4 on scale 1-7","2007","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2007","Employed","Not Working","","","","","4"
"4 on scale 1-7","2007","Employed","Part Time","","","","","4"
"4 on scale 1-7","2007","Not Employed","Not Working","","","","","4"
"4 on scale 1-7","2007","Employed","Full Time","","","","","4"
"5 on scale 1-7","2007","Employed","Not Working","","","","","5"
"5 on scale 1-7","2007","Employed","Part Time","","","","","5"
"5 on scale 1-7","2007","Not Employed","Not Working","","","","","5"
"5 on scale 1-7","2007","Employed","Full Time","","","","","5"
"5 on scale 1-7","2007","Not Employed","Full Time","","","","","5"
"5 on scale 1-7","2007","Not Employed","Part Time","","","","","5"
"6 on scale 1-7","2007","Employed","Not Working","","","","","6"
"6 on scale 1-7","2007","Employed","Part Time","","","","","6"
"6 on scale 1-7","2007","Employed","Full Time","","","","","6"
"6 on scale 1-7","2007","Not Employed","Full Time","","","","","6"
"6 on scale 1-7","2007","Not Employed","Not Working","","","","","6"
"6 on scale 1-7","2007","Not Employed","Part Time","","","","","6"
"7 Strongly agree","2007","Employed","Not Working","","","","","7"
"7 Strongly agree","2007","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2007","Not Employed","Part Time","","","","","7"
"7 Strongly agree","2007","Not Employed","Not Working","","","","","7"
"7 Strongly agree","2007","Employed","Full Time","","","","","7"
"7 Strongly agree","2007","Employed","Part Time","","","","","7"
"1 Strongly disagree","2008","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2008","Not Employed","Not Working","","","","","1"
"1 Strongly disagree","2008","Employed","Full Time","","","","","1"
"1 Strongly disagree","2008","Employed","Part Time","","","","","1"
"1 Strongly disagree","2008","Employed","Not Working","","","","","1"
"1 Strongly disagree","2008","Not Employed","Full Time","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2008","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2008","Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2008","Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","Full Time","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2008","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2008","Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2008","Employed","Part Time","","","","","3"
"4 on scale 1-7","2008","Employed","Not Working","","","","","4"
"4 on scale 1-7","2008","Not Employed","Not Working","","","","","4"
"4 on scale 1-7","2008","Employed","Part Time","","","","","4"
"4 on scale 1-7","2008","Employed","Full Time","","","","","4"
"4 on scale 1-7","2008","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2008","Not Employed","Full Time","","","","","4"
"5 on scale 1-7","2008","Employed","Not Working","","","","","5"
"5 on scale 1-7","2008","Employed","Part Time","","","","","5"
"5 on scale 1-7","2008","Not Employed","Not Working","","","","","5"
"5 on scale 1-7","2008","Employed","Full Time","","","","","5"
"5 on scale 1-7","2008","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2008","Not Employed","Full Time","","","","","5"
"6 on scale 1-7","2008","Employed","Not Working","","","","","6"
"6 on scale 1-7","2008","Employed","Part Time","","","","","6"
"6 on scale 1-7","2008","Not Employed","Not Working","","","","","6"
"6 on scale 1-7","2008","Employed","Full Time","","","","","6"
"6 on scale 1-7","2008","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2008","Not Employed","Full Time","","","","","6"
"7 Strongly agree","2008","Employed","Not Working","","","","","7"
"7 Strongly agree","2008","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2008","Not Employed","Not Working","","","","","7"
"7 Strongly agree","2008","Employed","Full Time","","","","","7"
"7 Strongly agree","2008","Employed","Part Time","","","","","7"
"7 Strongly agree","2008","Not Employed","Part Time","","","","","7"
"1 Strongly disagree","2009","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2009","Not Employed","Not Working","1699","0.26549281783983","0.254983812944239","0.276001822735421","1"
"1 Strongly disagree","2009","Employed","Full Time","1032","0.143296732727882","0.135085892765997","0.151507572689768","1"
"1 Strongly disagree","2009","Employed","Part Time","842","0.195730987538166","0.183750270165874","0.207711704910458","1"
"1 Strongly disagree","2009","Employed","Not Working","","","","","1"
"1 Strongly disagree","2009","Not Employed","Full Time","","","","","1"
"2 on scale 1-7 ","2009","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2009","Employed","Full Time","1615","0.232756425186733","0.222853312955583","0.242659537417883","2"
"2 on scale 1-7 ","2009","Not Employed","Not Working","1685","0.233743026875265","0.22367153668204","0.24381451706849","2"
"2 on scale 1-7 ","2009","Employed","Part Time","1114","0.25056640986331","0.237481209894056","0.263651609832564","2"
"2 on scale 1-7 ","2009","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2009","Not Employed","Part Time","","","","","2"
"3 on scale 1-7 ","2009","Not Employed","Not Working","1130","0.162954983767046","0.154165863370542","0.171744104163551","3"
"3 on scale 1-7 ","2009","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2009","Not Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2009","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2009","Employed","Part Time","763","0.170896850633824","0.159530431314863","0.182263269952785","3"
"3 on scale 1-7 ","2009","Employed","Full Time","1335","0.189956593467039","0.180764052719545","0.199149134214534","3"
"4 on scale 1-7","2009","Employed","Not Working","","","","","4"
"4 on scale 1-7","2009","Not Employed","Not Working","967","0.141942260759198","0.133637037760655","0.15024748375774","4"
"4 on scale 1-7","2009","Employed","Part Time","615","0.155186551067996","0.144253035904992","0.166120066231","4"
"4 on scale 1-7","2009","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2009","Employed","Full Time","1217","0.179963983829556","0.170961476276531","0.18896649138258","4"
"4 on scale 1-7","2009","Not Employed","Full Time","","","","","4"
"5 on scale 1-7","2009","Employed","Not Working","","","","","5"
"5 on scale 1-7","2009","Not Employed","Not Working","812","0.11617777254337","0.108552047097184","0.123803497989555","5"
"5 on scale 1-7","2009","Employed","Part Time","542","0.138193181556771","0.127772391843642","0.148613971269899","5"
"5 on scale 1-7","2009","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2009","Employed","Full Time","1118","0.153579537529899","0.145130368735918","0.162028706323881","5"
"5 on scale 1-7","2009","Not Employed","Full Time","","","","","5"
"6 on scale 1-7","2009","Employed","Not Working","","","","","6"
"6 on scale 1-7","2009","Employed","Part Time","255","0.0628182573663194","0.0554915775395325","0.0701449371931064","6"
"6 on scale 1-7","2009","Not Employed","Not Working","358","0.0553616912637745","0.0499194895596843","0.0608038929678647","6"
"6 on scale 1-7","2009","Employed","Full Time","481","0.0731398962497086","0.0670383698335452","0.079241422665872","6"
"6 on scale 1-7","2009","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2009","Not Employed","Full Time","","","","","6"
"7 Strongly agree","2009","Employed","Not Working","","","","","7"
"7 Strongly agree","2009","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2009","Not Employed","Part Time","","","","","7"
"7 Strongly agree","2009","Not Employed","Not Working","132","0.0243274469515166","0.0206610667965578","0.0279938271064754","7"
"7 Strongly agree","2009","Employed","Full Time","197","0.0273068310091813","0.023487583395869","0.0311260786224937","7"
"7 Strongly agree","2009","Employed","Part Time","82","0.0266077619736136","0.0217481625234145","0.0314673614238127","7"
"1 Strongly disagree","2010","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2010","Not Employed","Not Working","","","","","1"
"1 Strongly disagree","2010","Employed","Full Time","","","","","1"
"1 Strongly disagree","2010","Employed","Part Time","","","","","1"
"1 Strongly disagree","2010","Employed","Not Working","","","","","1"
"1 Strongly disagree","2010","Not Employed","Full Time","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2010","Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2010","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2010","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2010","Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2010","Not Employed","Full Time","","","","","2"
"3 on scale 1-7 ","2010","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2010","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2010","Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2010","Employed","Full Time","","","","","3"
"4 on scale 1-7","2010","Employed","Not Working","","","","","4"
"4 on scale 1-7","2010","Employed","Part Time","","","","","4"
"4 on scale 1-7","2010","Not Employed","Not Working","","","","","4"
"4 on scale 1-7","2010","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2010","Employed","Full Time","","","","","4"
"4 on scale 1-7","2010","Not Employed","Full Time","","","","","4"
"5 on scale 1-7","2010","Employed","Not Working","","","","","5"
"5 on scale 1-7","2010","Not Employed","Not Working","","","","","5"
"5 on scale 1-7","2010","Employed","Part Time","","","","","5"
"5 on scale 1-7","2010","Employed","Full Time","","","","","5"
"5 on scale 1-7","2010","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2010","Not Employed","Full Time","","","","","5"
"6 on scale 1-7","2010","Employed","Not Working","","","","","6"
"6 on scale 1-7","2010","Not Employed","Not Working","","","","","6"
"6 on scale 1-7","2010","Employed","Part Time","","","","","6"
"6 on scale 1-7","2010","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2010","Employed","Full Time","","","","","6"
"6 on scale 1-7","2010","Not Employed","Full Time","","","","","6"
"7 Strongly agree","2010","Employed","Not Working","","","","","7"
"7 Strongly agree","2010","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2010","Not Employed","Part Time","","","","","7"
"7 Strongly agree","2010","Not Employed","Not Working","","","","","7"
"7 Strongly agree","2010","Employed","Full Time","","","","","7"
"7 Strongly agree","2010","Employed","Part Time","","","","","7"
"1 Strongly disagree","2011","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2011","Not Employed","Not Working","","","","","1"
"1 Strongly disagree","2011","Employed","Full Time","","","","","1"
"1 Strongly disagree","2011","Employed","Part Time","","","","","1"
"1 Strongly disagree","2011","Employed","Not Working","","","","","1"
"1 Strongly disagree","2011","Not Employed","Full Time","","","","","1"
"2 on scale 1-7 ","2011","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2011","Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2011","Employed","Part Time","","","","","2"
"3 on scale 1-7 ","2011","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2011","Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2011","Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","Full Time","","","","","3"
"4 on scale 1-7","2011","Employed","Part Time","","","","","4"
"4 on scale 1-7","2011","Employed","Not Working","","","","","4"
"4 on scale 1-7","2011","Not Employed","Not Working","","","","","4"
"4 on scale 1-7","2011","Employed","Full Time","","","","","4"
"4 on scale 1-7","2011","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2011","Not Employed","Full Time","","","","","4"
"5 on scale 1-7","2011","Employed","Not Working","","","","","5"
"5 on scale 1-7","2011","Employed","Part Time","","","","","5"
"5 on scale 1-7","2011","Not Employed","Not Working","","","","","5"
"5 on scale 1-7","2011","Employed","Full Time","","","","","5"
"5 on scale 1-7","2011","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2011","Not Employed","Full Time","","","","","5"
"6 on scale 1-7","2011","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2011","Employed","Not Working","","","","","6"
"6 on scale 1-7","2011","Not Employed","Not Working","","","","","6"
"6 on scale 1-7","2011","Not Employed","Full Time","","","","","6"
"6 on scale 1-7","2011","Employed","Full Time","","","","","6"
"6 on scale 1-7","2011","Employed","Part Time","","","","","6"
"7 Strongly agree","2011","Not Employed","Part Time","","","","","7"
"7 Strongly agree","2011","Not Employed","Not Working","","","","","7"
"7 Strongly agree","2011","Employed","Not Working","","","","","7"
"7 Strongly agree","2011","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2011","Employed","Full Time","","","","","7"
"7 Strongly agree","2011","Employed","Part Time","","","","","7"
"1 Strongly disagree","2012","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2012","Not Employed","Not Working","383","0.222322096732558","0.202812801999686","0.241831391465431","1"
"1 Strongly disagree","2012","Employed","Part Time","617","0.255506742238042","0.238667503716185","0.272345980759899","1"
"1 Strongly disagree","2012","Employed","Not Working","","","","","1"
"1 Strongly disagree","2012","Employed","Full Time","483","0.179327189612796","0.16512281494067","0.193531564284922","1"
"1 Strongly disagree","2012","Not Employed","Full Time","","","","","1"
"2 on scale 1-7 ","2012","Not Employed","Not Working","425","0.238067077253648","0.218084181845135","0.258049972662162","2"
"2 on scale 1-7 ","2012","Employed","Full Time","660","0.236951872427694","0.221207691805111","0.252696053050278","2"
"2 on scale 1-7 ","2012","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2012","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2012","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2012","Employed","Part Time","647","0.248480574739209","0.231796304770858","0.265164844707559","2"
"3 on scale 1-7 ","2012","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2012","Employed","Part Time","376","0.142124731728521","0.128643245122724","0.155606218334318","3"
"3 on scale 1-7 ","2012","Not Employed","Not Working","246","0.155596118684241","0.138589230141242","0.17260300722724","3"
"3 on scale 1-7 ","2012","Employed","Full Time","417","0.139901729976574","0.127057750437575","0.152745709515574","3"
"3 on scale 1-7 ","2012","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2012","Not Employed","Full Time","","","","","3"
"4 on scale 1-7","2012","Employed","Not Working","","","","","4"
"4 on scale 1-7","2012","Employed","Part Time","359","0.133660825904245","0.12052259385111","0.14679905795738","4"
"4 on scale 1-7","2012","Not Employed","Not Working","294","0.158585126906206","0.141446078923463","0.17572417488895","4"
"4 on scale 1-7","2012","Employed","Full Time","404","0.142715367888679","0.129764111066035","0.155666624711324","4"
"4 on scale 1-7","2012","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2012","Not Employed","Full Time","","","","","4"
"5 on scale 1-7","2012","Employed","Not Working","","","","","5"
"5 on scale 1-7","2012","Employed","Part Time","354","0.134692407940573","0.121511428053818","0.147873387827329","5"
"5 on scale 1-7","2012","Not Employed","Not Working","233","0.133194961036566","0.11725251386274","0.149137408210392","5"
"5 on scale 1-7","2012","Employed","Full Time","479","0.169597189497917","0.155701894982088","0.183492484013746","5"
"5 on scale 1-7","2012","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2012","Not Employed","Full Time","","","","","5"
"6 on scale 1-7","2012","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2012","Employed","Not Working","","","","","6"
"6 on scale 1-7","2012","Employed","Part Time","167","0.063457344144924","0.0540450474423232","0.0728696408475247","6"
"6 on scale 1-7","2012","Not Employed","Full Time","","","","","6"
"6 on scale 1-7","2012","Not Employed","Not Working","115","0.0613375065481149","0.0500793271063647","0.0725956859898651","6"
"6 on scale 1-7","2012","Employed","Full Time","241","0.0842904362400913","0.0740035946678704","0.0945772778123123","6"
"7 Strongly agree","2012","Employed","Not Working","","","","","7"
"7 Strongly agree","2012","Not Employed","Not Working","49","0.0308971128386661","0.0227782674954864","0.0390159581818457","7"
"7 Strongly agree","2012","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2012","Not Employed","Part Time","","","","","7"
"7 Strongly agree","2012","Employed","Full Time","118","0.0472162143562472","0.0393628312053024","0.0550695975071919","7"
"7 Strongly agree","2012","Employed","Part Time","57","0.0220773733044862","0.0164043204514329","0.0277504261575394","7"
"1 Strongly disagree","2013","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2013","Not Employed","Not Working","2030","0.291070267993906","0.280642656427848","0.301497879559964","1"
"1 Strongly disagree","2013","Employed","Not Working","","","","","1"
"1 Strongly disagree","2013","Not Employed","Full Time","","","","","1"
"1 Strongly disagree","2013","Employed","Full Time","1159","0.161745679131102","0.153100016904755","0.170391341357449","1"
"1 Strongly disagree","2013","Employed","Part Time","964","0.203589922764","0.191933311896201","0.215246533631799","1"
"2 on scale 1-7 ","2013","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","Not Working","1638","0.211570354123132","0.202194880716344","0.22094582752992","2"
"2 on scale 1-7 ","2013","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2013","Employed","Full Time","1666","0.241474659287744","0.231425844351815","0.251523474223673","2"
"2 on scale 1-7 ","2013","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2013","Employed","Part Time","1157","0.237663450929342","0.225341474976133","0.24998542688255","2"
"3 on scale 1-7 ","2013","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2013","Employed","Part Time","758","0.168494993754418","0.157659424764609","0.179330562744227","3"
"3 on scale 1-7 ","2013","Not Employed","Not Working","1086","0.149493800543606","0.141308499436212","0.157679101651001","3"
"3 on scale 1-7 ","2013","Employed","Full Time","1195","0.168375922875878","0.159589794554693","0.177162051197064","3"
"3 on scale 1-7 ","2013","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","Full Time","","","","","3"
"4 on scale 1-7","2013","Employed","Not Working","","","","","4"
"4 on scale 1-7","2013","Employed","Part Time","687","0.15120984311736","0.140838954136247","0.161580732098474","4"
"4 on scale 1-7","2013","Not Employed","Not Working","1023","0.143627503528922","0.135576787869185","0.151678219188658","4"
"4 on scale 1-7","2013","Employed","Full Time","1158","0.164829342318954","0.156117722850859","0.173540961787049","4"
"4 on scale 1-7","2013","Not Employed","Full Time","","","","","4"
"4 on scale 1-7","2013","Not Employed","Part Time","","","","","4"
"5 on scale 1-7","2013","Employed","Not Working","","","","","5"
"5 on scale 1-7","2013","Not Employed","Not Working","919","0.121470004593168","0.113971111747505","0.128968897438832","5"
"5 on scale 1-7","2013","Employed","Full Time","1147","0.16818877475418","0.159406542629539","0.176971006878822","5"
"5 on scale 1-7","2013","Employed","Part Time","627","0.145434390513415","0.135228943085186","0.155639837941645","5"
"5 on scale 1-7","2013","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2013","Not Employed","Full Time","","","","","5"
"6 on scale 1-7","2013","Not Employed","Part Time","","","","","6"
"6 on scale 1-7","2013","Employed","Not Working","","","","","6"
"6 on scale 1-7","2013","Employed","Part Time","296","0.0693435714007828","0.0619895721712752","0.0766975706302904","6"
"6 on scale 1-7","2013","Not Employed","Not Working","420","0.0537580577867089","0.048580711557719","0.0589354040156989","6"
"6 on scale 1-7","2013","Employed","Full Time","470","0.0671957998240595","0.0613173836397047","0.0730742160084144","6"
"6 on scale 1-7","2013","Not Employed","Full Time","","","","","6"
"7 Strongly agree","2013","Employed","Not Working","","","","","7"
"7 Strongly agree","2013","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2013","Not Employed","Part Time","","","","","7"
"7 Strongly agree","2013","Not Employed","Not Working","174","0.0290100114305565","0.0251573073501159","0.032862715510997","7"
"7 Strongly agree","2013","Employed","Full Time","173","0.0281898218080824","0.0243035702694595","0.0320760733467053","7"
"7 Strongly agree","2013","Employed","Part Time","95","0.0242638275206812","0.0198096077185593","0.0287180473228032","7"
"1 Strongly disagree","2014","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2014","Not Employed","Not Working","","","","","1"
"1 Strongly disagree","2014","Employed","Full Time","","","","","1"
