"plh0214","year","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2007","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","no migration background","","","","","3"
"4 on scale 1-7","2007","indirect migration background","","","","","4"
"4 on scale 1-7","2007","no migration background","","","","","4"
"4 on scale 1-7","2007","direct migration background","","","","","4"
"5 on scale 1-7","2007","indirect migration background","","","","","5"
"5 on scale 1-7","2007","direct migration background","","","","","5"
"5 on scale 1-7","2007","no migration background","","","","","5"
"6 on scale 1-7","2007","indirect migration background","","","","","6"
"6 on scale 1-7","2007","direct migration background","","","","","6"
"6 on scale 1-7","2007","no migration background","","","","","6"
"7 Strongly agree","2007","indirect migration background","","","","","7"
"7 Strongly agree","2007","no migration background","","","","","7"
"7 Strongly agree","2007","direct migration background","","","","","7"
"1 Strongly disagree","2008","direct migration background","","","","","1"
"1 Strongly disagree","2008","indirect migration background","","","","","1"
"1 Strongly disagree","2008","no migration background","","","","","1"
"2 on scale 1-7 ","2008","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","no migration background","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","","","","","2"
"3 on scale 1-7 ","2008","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","no migration background","","","","","3"
"4 on scale 1-7","2008","indirect migration background","","","","","4"
"4 on scale 1-7","2008","direct migration background","","","","","4"
"4 on scale 1-7","2008","no migration background","","","","","4"
"5 on scale 1-7","2008","indirect migration background","","","","","5"
"5 on scale 1-7","2008","direct migration background","","","","","5"
"5 on scale 1-7","2008","no migration background","","","","","5"
"6 on scale 1-7","2008","indirect migration background","","","","","6"
"6 on scale 1-7","2008","direct migration background","","","","","6"
"6 on scale 1-7","2008","no migration background","","","","","6"
"7 Strongly agree","2008","indirect migration background","","","","","7"
"7 Strongly agree","2008","no migration background","","","","","7"
"7 Strongly agree","2008","direct migration background","","","","","7"
"1 Strongly disagree","2009","direct migration background","437","0.270605092625034","0.249162015416487","0.29204816983358","1"
"1 Strongly disagree","2009","indirect migration background","144","0.171450651794634","0.143746679074158","0.19915462451511","1"
"1 Strongly disagree","2009","no migration background","2992","0.193606830605493","0.187412584343442","0.199801076867544","1"
"2 on scale 1-7 ","2009","indirect migration background","155","0.213346777614548","0.18323419548593","0.243459359743165","2"
"2 on scale 1-7 ","2009","no migration background","3852","0.241640356831002","0.234929514266503","0.248351199395502","2"
"2 on scale 1-7 ","2009","direct migration background","407","0.217724913850052","0.197805728332721","0.237644099367384","2"
"3 on scale 1-7 ","2009","indirect migration background","144","0.208240075300291","0.178393658145367","0.238086492455215","3"
"3 on scale 1-7 ","2009","direct migration background","253","0.143562780792333","0.126638646587995","0.160486914996671","3"
"3 on scale 1-7 ","2009","no migration background","2831","0.177917625025989","0.17192217393579","0.183913076116188","3"
"4 on scale 1-7","2009","indirect migration background","119","0.195366192003871","0.166222998863343","0.2245093851444","4"
"4 on scale 1-7","2009","direct migration background","232","0.164749489430946","0.14684515518864","0.182653823673253","4"
"4 on scale 1-7","2009","no migration background","2448","0.156858969986827","0.151157858931986","0.162560081041668","4"
"5 on scale 1-7","2009","indirect migration background","80","0.123275326995159","0.0991105391484967","0.14744011484182","5"
"5 on scale 1-7","2009","direct migration background","204","0.121138878506199","0.105390361492367","0.136887395520032","5"
"5 on scale 1-7","2009","no migration background","2188","0.138727396115049","0.133308558418414","0.144146233811683","5"
"6 on scale 1-7","2009","direct migration background","81","0.0576088047432686","0.0463628118311473","0.0688547976553898","6"
"6 on scale 1-7","2009","indirect migration background","50","0.0655975715747889","0.047399551033075","0.0837955921165029","6"
"6 on scale 1-7","2009","no migration background","963","0.0648275524985845","0.0609676141001986","0.0686874908969704","6"
"7 Strongly agree","2009","indirect migration background","19","","","","7"
"7 Strongly agree","2009","no migration background","357","0.0264212689370555","0.0239069690020184","0.0289355688720927","7"
"7 Strongly agree","2009","direct migration background","35","0.0246100400521668","0.0171320813237264","0.0320879987806072","7"
"1 Strongly disagree","2010","direct migration background","","","","","1"
"1 Strongly disagree","2010","indirect migration background","","","","","1"
"1 Strongly disagree","2010","no migration background","","","","","1"
"2 on scale 1-7 ","2010","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","no migration background","","","","","2"
"3 on scale 1-7 ","2010","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","no migration background","","","","","3"
"4 on scale 1-7","2010","indirect migration background","","","","","4"
"4 on scale 1-7","2010","no migration background","","","","","4"
"4 on scale 1-7","2010","direct migration background","","","","","4"
"5 on scale 1-7","2010","indirect migration background","","","","","5"
"5 on scale 1-7","2010","direct migration background","","","","","5"
"5 on scale 1-7","2010","no migration background","","","","","5"
"6 on scale 1-7","2010","direct migration background","","","","","6"
"6 on scale 1-7","2010","indirect migration background","","","","","6"
"6 on scale 1-7","2010","no migration background","","","","","6"
"7 Strongly agree","2010","indirect migration background","","","","","7"
"7 Strongly agree","2010","no migration background","","","","","7"
"7 Strongly agree","2010","direct migration background","","","","","7"
"1 Strongly disagree","2011","direct migration background","","","","","1"
"1 Strongly disagree","2011","indirect migration background","","","","","1"
"1 Strongly disagree","2011","no migration background","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","no migration background","","","","","2"
"3 on scale 1-7 ","2011","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","no migration background","","","","","3"
"4 on scale 1-7","2011","indirect migration background","","","","","4"
"4 on scale 1-7","2011","direct migration background","","","","","4"
"4 on scale 1-7","2011","no migration background","","","","","4"
"5 on scale 1-7","2011","indirect migration background","","","","","5"
"5 on scale 1-7","2011","direct migration background","","","","","5"
"5 on scale 1-7","2011","no migration background","","","","","5"
"6 on scale 1-7","2011","direct migration background","","","","","6"
"6 on scale 1-7","2011","indirect migration background","","","","","6"
"6 on scale 1-7","2011","no migration background","","","","","6"
"7 Strongly agree","2011","indirect migration background","","","","","7"
"7 Strongly agree","2011","no migration background","","","","","7"
"7 Strongly agree","2011","direct migration background","","","","","7"
"1 Strongly disagree","2012","direct migration background","289","0.286909303526603","0.260032454974324","0.313786152078882","1"
"1 Strongly disagree","2012","indirect migration background","104","0.198859174942331","0.163263127745295","0.234455222139367","1"
"1 Strongly disagree","2012","no migration background","1090","0.196269350168372","0.185822971566107","0.206715728770637","1"
"2 on scale 1-7 ","2012","indirect migration background","121","0.261090917823315","0.221919804935175","0.300262030711456","2"
"2 on scale 1-7 ","2012","direct migration background","261","0.235910753031706","0.210682942786042","0.26113856327737","2"
"2 on scale 1-7 ","2012","no migration background","1350","0.240713655897943","0.229469226724075","0.251958085071811","2"
"3 on scale 1-7 ","2012","indirect migration background","56","0.131349896739295","0.101225952758678","0.161473840719911","3"
"3 on scale 1-7 ","2012","direct migration background","136","0.129168899990667","0.109240171553281","0.149097628428054","3"
"3 on scale 1-7 ","2012","no migration background","847","0.150670597731043","0.14126174676867","0.160079448693416","3"
"4 on scale 1-7","2012","indirect migration background","70","0.130210115570164","0.100197484886923","0.160222746253405","4"
"4 on scale 1-7","2012","direct migration background","161","0.143847392444078","0.122994791507043","0.164699993381113","4"
"4 on scale 1-7","2012","no migration background","826","0.144784227057263","0.135529092625774","0.154039361488752","4"
"5 on scale 1-7","2012","indirect migration background","75","0.170749269488673","0.137191206553301","0.204307332424046","5"
"5 on scale 1-7","2012","direct migration background","130","0.103248365480649","0.085167828510423","0.121328902450875","5"
"5 on scale 1-7","2012","no migration background","861","0.16021385853078","0.150566272811945","0.169861444249615","5"
"6 on scale 1-7","2012","indirect migration background","43","0.0795550029551876","0.0554222318058181","0.103687774104557","6"
"6 on scale 1-7","2012","direct migration background","82","0.0766731056156156","0.0608630676262243","0.0924831436050069","6"
"6 on scale 1-7","2012","no migration background","398","0.0689765893778383","0.0623113551907591","0.0756418235649175","6"
"7 Strongly agree","2012","indirect migration background","14","","","","7"
"7 Strongly agree","2012","no migration background","181","0.0383717212367611","0.0333193703151477","0.0434240721583744","7"
"7 Strongly agree","2012","direct migration background","29","","","","7"
"1 Strongly disagree","2013","direct migration background","475","0.271702082079368","0.250443410986883","0.292960753171852","1"
"1 Strongly disagree","2013","indirect migration background","135","0.173006066369641","0.145241867030116","0.200770265709166","1"
"1 Strongly disagree","2013","no migration background","3543","0.218659764028213","0.212342787298856","0.224976740757571","1"
"2 on scale 1-7 ","2013","indirect migration background","172","0.217789794893029","0.187493897036271","0.248085692749787","2"
"2 on scale 1-7 ","2013","no migration background","3905","0.229574124290901","0.223146778828888","0.236001469752914","2"
"2 on scale 1-7 ","2013","direct migration background","384","0.22447722322021","0.204537528049099","0.244416918391321","2"
"3 on scale 1-7 ","2013","indirect migration background","122","0.172710717153001","0.144965273796182","0.200456160509819","3"
"3 on scale 1-7 ","2013","direct migration background","247","0.144177647183081","0.127390539548288","0.160964754817874","3"
"3 on scale 1-7 ","2013","no migration background","2670","0.162276066766597","0.156641215687551","0.167910917845644","3"
"4 on scale 1-7","2013","indirect migration background","108","0.152140334877353","0.125777779948542","0.178502889806164","4"
"4 on scale 1-7","2013","direct migration background","238","0.141088777567747","0.124452526374659","0.157725028760835","4"
"4 on scale 1-7","2013","no migration background","2522","0.154749122651588","0.149221840206688","0.160276405096488","4"
"5 on scale 1-7","2013","indirect migration background","108","0.156980854275622","0.130278756050644","0.1836829525006","5"
"5 on scale 1-7","2013","no migration background","2392","0.146634559924405","0.141228380687969","0.152040739160841","5"
"5 on scale 1-7","2013","direct migration background","193","0.121858518823068","0.10622541222984","0.137491625416296","5"
"6 on scale 1-7","2013","indirect migration background","49","0.0913157526733668","0.070171970433989","0.112459534912745","6"
"6 on scale 1-7","2013","direct migration background","106","0.0688551085927038","0.0567543718843127","0.0809558453010948","6"
"6 on scale 1-7","2013","no migration background","1031","0.0607412909767008","0.0570909001101038","0.0643916818432978","6"
"7 Strongly agree","2013","indirect migration background","19","","","","7"
"7 Strongly agree","2013","no migration background","384","0.0273650713615937","0.0248717516634763","0.029858391059711","7"
"7 Strongly agree","2013","direct migration background","39","0.0278406425338236","0.0199784540208598","0.0357028310467875","7"
"1 Strongly disagree","2014","direct migration background","","","","","1"
"1 Strongly disagree","2014","indirect migration background","","","","","1"
"1 Strongly disagree","2014","no migration background","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","no migration background","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","no migration background","","","","","3"
"4 on scale 1-7","2014","direct migration background","","","","","4"
"4 on scale 1-7","2014","indirect migration background","","","","","4"
"4 on scale 1-7","2014","no migration background","","","","","4"
"5 on scale 1-7","2014","indirect migration background","","","","","5"
"5 on scale 1-7","2014","direct migration background","","","","","5"
"5 on scale 1-7","2014","no migration background","","","","","5"
"6 on scale 1-7","2014","indirect migration background","","","","","6"
"6 on scale 1-7","2014","direct migration background","","","","","6"
"6 on scale 1-7","2014","no migration background","","","","","6"
"7 Strongly agree","2014","indirect migration background","","","","","7"
"7 Strongly agree","2014","no migration background","","","","","7"
"7 Strongly agree","2014","direct migration background","","","","","7"
"1 Strongly disagree","2015","direct migration background","","","","","1"
"1 Strongly disagree","2015","indirect migration background","","","","","1"
"1 Strongly disagree","2015","no migration background","","","","","1"
"2 on scale 1-7 ","2015","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","no migration background","","","","","2"
"2 on scale 1-7 ","2015","direct migration background","","","","","2"
"3 on scale 1-7 ","2015","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","direct migration background","","","","","3"
"3 on scale 1-7 ","2015","no migration background","","","","","3"
"4 on scale 1-7","2015","indirect migration background","","","","","4"
"4 on scale 1-7","2015","direct migration background","","","","","4"
"4 on scale 1-7","2015","no migration background","","","","","4"
"5 on scale 1-7","2015","indirect migration background","","","","","5"
"5 on scale 1-7","2015","direct migration background","","","","","5"
"5 on scale 1-7","2015","no migration background","","","","","5"
"6 on scale 1-7","2015","direct migration background","","","","","6"
"6 on scale 1-7","2015","indirect migration background","","","","","6"
"6 on scale 1-7","2015","no migration background","","","","","6"
"7 Strongly agree","2015","indirect migration background","","","","","7"
"7 Strongly agree","2015","no migration background","","","","","7"
"7 Strongly agree","2015","direct migration background","","","","","7"
"1 Strongly disagree","2016","direct migration background","","","","","1"
"1 Strongly disagree","2016","indirect migration background","","","","","1"
"1 Strongly disagree","2016","no migration background","","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","no migration background","","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","no migration background","","","","","3"
"4 on scale 1-7","2016","indirect migration background","","","","","4"
"4 on scale 1-7","2016","direct migration background","","","","","4"
"4 on scale 1-7","2016","no migration background","","","","","4"
"5 on scale 1-7","2016","indirect migration background","","","","","5"
"5 on scale 1-7","2016","direct migration background","","","","","5"
"5 on scale 1-7","2016","no migration background","","","","","5"
"6 on scale 1-7","2016","direct migration background","","","","","6"
"6 on scale 1-7","2016","indirect migration background","","","","","6"
"6 on scale 1-7","2016","no migration background","","","","","6"
"7 Strongly agree","2016","indirect migration background","","","","","7"
"7 Strongly agree","2016","no migration background","","","","","7"
"7 Strongly agree","2016","direct migration background","","","","","7"
"1 Strongly disagree","2017","direct migration background","3296","0.266249606230112","0.256079672692712","0.276419539767511","1"
"1 Strongly disagree","2017","indirect migration background","319","0.186438334296444","0.168000685945281","0.204875982647608","1"
"1 Strongly disagree","2017","no migration background","3701","0.19295402970566","0.187524773628487","0.198383285782832","1"
"2 on scale 1-7 ","2017","indirect migration background","372","0.220892998762994","0.20125341807198","0.240532579454008","2"
"2 on scale 1-7 ","2017","direct migration background","1316","0.220036859495228","0.210504855569508","0.229568863420947","2"
"2 on scale 1-7 ","2017","no migration background","5205","0.25030659420383","0.24434664917666","0.256266539230999","2"
"3 on scale 1-7 ","2017","indirect migration background","253","0.164515304257403","0.146963770075018","0.182066838439788","3"
"3 on scale 1-7 ","2017","direct migration background","792","0.143705564688517","0.135634184441175","0.151776944935858","3"
"3 on scale 1-7 ","2017","no migration background","3221","0.156715918555858","0.151714332213611","0.161717504898105","3"
"4 on scale 1-7","2017","direct migration background","776","0.155632373487884","0.147291429374488","0.16397331760128","4"
"4 on scale 1-7","2017","indirect migration background","283","0.155408383811637","0.138256837225757","0.172559930397518","4"
"4 on scale 1-7","2017","no migration background","3067","0.144390615435542","0.139554779965138","0.149226450905946","4"
"5 on scale 1-7","2017","indirect migration background","261","0.150629142421707","0.133695676347629","0.167562608495786","5"
"5 on scale 1-7","2017","no migration background","3046","0.152043717723343","0.147103623479405","0.156983811967281","5"
"5 on scale 1-7","2017","direct migration background","613","0.118935851271557","0.111487509238222","0.126384193304892","5"
"6 on scale 1-7","2017","direct migration background","301","0.0709966807409162","0.0650875022370164","0.076905859244816","6"
"6 on scale 1-7","2017","no migration background","1508","0.0764284882138058","0.0727731534082651","0.0800838230193465","6"
"6 on scale 1-7","2017","indirect migration background","162","0.0845007248920762","0.0713332681010561","0.0976681816830963","6"
"7 Strongly agree","2017","indirect migration background","64","0.0376151115577374","0.0286077362899786","0.0466224868254961","7"
"7 Strongly agree","2017","no migration background","546","0.0271606361619613","0.0249242087876631","0.0293970635362596","7"
"7 Strongly agree","2017","direct migration background","162","0.0244430640857861","0.0208899955259976","0.0279961326455746","7"
"1 Strongly disagree","2018","direct migration background","","","","","1"
"1 Strongly disagree","2018","indirect migration background","","","","","1"
"1 Strongly disagree","2018","no migration background","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","no migration background","","","","","2"
"3 on scale 1-7 ","2018","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","no migration background","","","","","3"
"4 on scale 1-7","2018","direct migration background","","","","","4"
"4 on scale 1-7","2018","indirect migration background","","","","","4"
"4 on scale 1-7","2018","no migration background","","","","","4"
"5 on scale 1-7","2018","no migration background","","","","","5"
"5 on scale 1-7","2018","direct migration background","","","","","5"
"5 on scale 1-7","2018","indirect migration background","","","","","5"
"6 on scale 1-7","2018","direct migration background","","","","","6"
"6 on scale 1-7","2018","indirect migration background","","","","","6"
"6 on scale 1-7","2018","no migration background","","","","","6"
"7 Strongly agree","2018","no migration background","","","","","7"
"7 Strongly agree","2018","direct migration background","","","","","7"
"7 Strongly agree","2018","indirect migration background","","","","","7"
"1 Strongly disagree","2019","direct migration background","1152","0.297749577769331","0.283269743314868","0.312229412223793","1"
"1 Strongly disagree","2019","indirect migration background","393","0.210872174728719","0.191469457019982","0.230274892437456","1"
"1 Strongly disagree","2019","no migration background","4482","0.22362130677625","0.217878146849691","0.229364466702808","1"
"2 on scale 1-7 ","2019","indirect migration background","367","0.213779561549454","0.194279566378426","0.233279556720483","2"
"2 on scale 1-7 ","2019","direct migration background","887","0.230417400739155","0.217082884292769","0.243751917185542","2"
"2 on scale 1-7 ","2019","no migration background","5326","0.257969743540656","0.25193925205812","0.264000235023193","2"
"3 on scale 1-7 ","2019","no migration background","3101","0.156646729587195","0.151636900058379","0.161656559116012","3"
"3 on scale 1-7 ","2019","direct migration background","487","0.127446726017169","0.116887007713232","0.138006444321105","3"
"3 on scale 1-7 ","2019","indirect migration background","235","0.140755380930895","0.124214060988943","0.157296700872848","3"
"4 on scale 1-7","2019","direct migration background","549","0.140508010938759","0.129503684259954","0.151512337617563","4"
"4 on scale 1-7","2019","no migration background","2953","0.147196217102501","0.142312726021028","0.152079708183974","4"
"4 on scale 1-7","2019","indirect migration background","261","0.166087651186875","0.148386230551428","0.183789071822323","4"
"5 on scale 1-7","2019","no migration background","2639","0.131652342937549","0.126991991908971","0.136312693966127","5"
"5 on scale 1-7","2019","direct migration background","461","0.121770439768114","0.111415037417583","0.132125842118645","5"
"5 on scale 1-7","2019","indirect migration background","247","0.159655538985308","0.142233462576241","0.177077615394376","5"
"6 on scale 1-7","2019","direct migration background","212","0.0617471574140445","0.0541253065963891","0.0693690082316999","6"
"6 on scale 1-7","2019","no migration background","1262","0.0604320831223665","0.0571476880858671","0.0637164781588659","6"
"6 on scale 1-7","2019","indirect migration background","123","0.0744129253120295","0.0619301234340127","0.0868957271900463","6"
"7 Strongly agree","2019","no migration background","457","0.0224815769334824","0.0204382710928057","0.0245248827741591","7"
"7 Strongly agree","2019","direct migration background","83","0.0203606873534284","0.0158884861402639","0.024832888566593","7"
"7 Strongly agree","2019","indirect migration background","72","0.0344367673067187","0.0257635386489229","0.0431099959645144","7"
