"plh0214","year","age_gr","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2009","66 and older","687","0.15766063741882","0.1465705772071","0.168750697630539"
"4 on scale 1-7","2009","16-34 y.","642","0.177530615558371","0.16566961099398","0.189391620122762"
"4 on scale 1-7","2009","35-65 y.","1596","0.161526462837101","0.154260983612062","0.16879194206214"
"4 on scale 1-7","2009","66 and older","561","0.137526721894124","0.127045906128861","0.148007537659388"
"5 on scale 1-7","2009","16-34 y.","598","0.146996326514474","0.13600491001955","0.157987743009398"
"5 on scale 1-7","2009","35-65 y.","1402","0.14528307922541","0.138326168785561","0.152239989665259"
"5 on scale 1-7","2009","66 and older","472","0.103226561169906","0.0939675242606491","0.112485598079164"
"6 on scale 1-7","2009","16-34 y.","286","0.0776642690686393","0.069356582187369","0.0859719559499095"
"6 on scale 1-7","2009","35-65 y.","631","0.0673612923889118","0.0624129508526699","0.0723096339251536"
"6 on scale 1-7","2009","66 and older","177","0.0424080383981231","0.0362754607569646","0.0485406160392816"
"7 Strongly agree","2009","16-34 y.","82","0.0241046858981091","0.0193439145025259","0.0288654572936922"
"7 Strongly agree","2009","35-65 y.","249","0.0295005773407313","0.0261600837563505","0.0328410709251121"
"7 Strongly agree","2009","66 and older","80","0.020229139430342","0.015944841337685","0.0245134375229991"
"1 Strongly disagree","2010","16-34 y.","","","",""
"1 Strongly disagree","2010","35-65 y.","","","",""
"1 Strongly disagree","2010","66 and older","","","",""
"2 on scale 1-7 ","2010","16-34 y.","","","",""
"2 on scale 1-7 ","2010","35-65 y.","","","",""
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","452","0.218315767513988","0.201053613859443","0.235577921168532"
"1 Strongly disagree","2012","35-65 y.","1025","0.214733944878861","0.203236302016061","0.22623158774166"
"1 Strongly disagree","2012","66 and older","6","","",""
"2 on scale 1-7 ","2012","16-34 y.","506","0.222742456722803","0.205355613981642","0.240129299463964"
"2 on scale 1-7 ","2012","35-65 y.","1221","0.251282236250366","0.239137446136147","0.263427026364584"
"2 on scale 1-7 ","2012","66 and older","5","","",""
"3 on scale 1-7 ","2012","16-34 y.","329","0.155967228891319","0.140806046122281","0.171128411660357"
"3 on scale 1-7 ","2012","35-65 y.","707","0.138153643609885","0.128492108251206","0.147815178968565"
"3 on scale 1-7 ","2012","66 and older","3","","",""
"4 on scale 1-7","2012","16-34 y.","332","0.142459012969629","0.127853757446431","0.157064268492827"
"4 on scale 1-7","2012","35-65 y.","722","0.144394150884875","0.134552641203806","0.154235660565944"
"4 on scale 1-7","2012","66 and older","3","","",""
"5 on scale 1-7","2012","16-34 y.","339","0.149979767495384","0.135059805387939","0.164899729602828"
"5 on scale 1-7","2012","35-65 y.","723","0.147973171183602","0.138031298970617","0.157915043396586"
"5 on scale 1-7","2012","66 and older","4","","",""
"6 on scale 1-7","2012","16-34 y.","175","0.077706981632691","0.0665203012180746","0.0888936620473074"
"6 on scale 1-7","2012","35-65 y.","346","0.0679665611855207","0.0609194123074593","0.0750137100635821"
"6 on scale 1-7","2012","66 and older","2","","",""
"7 Strongly agree","2012","16-34 y.","67","0.0328287847741865","0.0253829081590726","0.0402746613893004"
"7 Strongly agree","2012","35-65 y.","156","0.0354962920068911","0.0303155317437261","0.0406770522700561"
"7 Strongly agree","2012","66 and older","1","","",""
"1 Strongly disagree","2013","16-34 y.","558","0.134140707323267","0.123147581417984","0.145133833228549"
"1 Strongly disagree","2013","35-65 y.","2111","0.205758826574438","0.197920933630387","0.213596719518488"
"1 Strongly disagree","2013","66 and older","1484","0.315238404830618","0.302270499008303","0.328206310652933"
"2 on scale 1-7 ","2013","16-34 y.","894","0.241141457293153","0.227342902605109","0.254940011981196"
"2 on scale 1-7 ","2013","35-65 y.","2506","0.235783205331086","0.227553038969778","0.244013371692394"
"2 on scale 1-7 ","2013","66 and older","1061","0.207193893192672","0.195881550355209","0.218506236030135"
"3 on scale 1-7 ","2013","16-34 y.","714","0.201160053628033","0.188229473700303","0.214090633555762"
"3 on scale 1-7 ","2013","35-65 y.","1608","0.154571721360897","0.147562862761965","0.161580579959829"
"3 on scale 1-7 ","2013","66 and older","717","0.14362337895689","0.133834666731649","0.153412091182132"
"4 on scale 1-7","2013","16-34 y.","600","0.162076672074656","0.150189470125221","0.173963874024091"
"4 on scale 1-7","2013","35-65 y.","1586","0.158084644612418","0.151011330408364","0.165157958816472"
"4 on scale 1-7","2013","66 and older","682","0.138770369658153","0.129121233295825","0.14841950602048"
"5 on scale 1-7","2013","16-34 y.","598","0.17145395268158","0.159296311526123","0.183611593837038"
"5 on scale 1-7","2013","35-65 y.","1490","0.149387282578854","0.14247587283616","0.156298692321549"
"5 on scale 1-7","2013","66 and older","605","0.116882420855922","0.107915063982333","0.125849777729511"
"6 on scale 1-7","2013","16-34 y.","252","0.0692442280925672","0.0610553029138346","0.0774331532712999"
"6 on scale 1-7","2013","35-65 y.","656","0.0662047761757178","0.0613840287678575","0.0710255235835781"
"6 on scale 1-7","2013","66 and older","278","0.0503691430663988","0.0442647810708948","0.0564735050619027"
"7 Strongly agree","2013","16-34 y.","76","0.0207829289067439","0.016181315720249","0.0253845420932388"
"7 Strongly agree","2013","35-65 y.","262","0.030209543366589","0.0268909432444282","0.0335281434887499"
"7 Strongly agree","2013","66 and older","104","0.0279223894393469","0.0233239830497551","0.0325207958289387"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","2030","0.164268946748794","0.155920110777586","0.172617782720002"
"1 Strongly disagree","2017","35-65 y.","3978","0.188312265518683","0.182377890172856","0.19424664086451"
"1 Strongly disagree","2017","66 and older","1308","0.27599948893792","0.263639911203895","0.288359066671944"
"2 on scale 1-7 ","2017","16-34 y.","1655","0.240378771892594","0.230750207814364","0.250007335970824"
"2 on scale 1-7 ","2017","35-65 y.","4022","0.245100445516264","0.238571277405695","0.251629613626833"
"2 on scale 1-7 ","2017","66 and older","1216","0.245017152431184","0.233125373019582","0.256908931842786"
"3 on scale 1-7 ","2017","16-34 y.","1136","0.181063135377179","0.172386423995195","0.189739846759162"
"3 on scale 1-7 ","2017","35-65 y.","2352","0.146550046365028","0.141181913880627","0.151918178849429"
"3 on scale 1-7 ","2017","66 and older","778","0.147933030136262","0.138116692228996","0.157749368043529"
"4 on scale 1-7","2017","16-34 y.","1069","0.147570104412394","0.139578325681143","0.155561883143646"
"4 on scale 1-7","2017","35-65 y.","2371","0.153021412099815","0.147556873044301","0.15848595115533"
"4 on scale 1-7","2017","66 and older","686","0.132716171413304","0.123335744487414","0.142096598339193"
"5 on scale 1-7","2017","16-34 y.","999","0.156066072993824","0.14788851943908","0.164243626548569"
"5 on scale 1-7","2017","35-65 y.","2280","0.15158795034095","0.146144466095387","0.157031434586513"
"5 on scale 1-7","2017","66 and older","641","0.127650601190647","0.118424106773593","0.136877095607701"
"6 on scale 1-7","2017","16-34 y.","497","0.086006268176176","0.0796886760576323","0.0923238602947197"
"6 on scale 1-7","2017","35-65 y.","1186","0.0840428261712561","0.0798314006531156","0.0882542516893966"
"6 on scale 1-7","2017","66 and older","288","0.0493625330060927","0.0433730927118779","0.0553519733003075"
"7 Strongly agree","2017","16-34 y.","180","0.0246467003990384","0.0211530833825253","0.0281403174155514"
"7 Strongly agree","2017","35-65 y.","484","0.031385053988004","0.0287385153490611","0.034031592626947"
"7 Strongly agree","2017","66 and older","108","0.0213210228845905","0.0173270583343885","0.0253149874347925"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","998","0.175858021016625","0.165726600083648","0.185989441949602"
"1 Strongly disagree","2019","35-65 y.","3489","0.228896829969753","0.222203199879408","0.235590460060098"
"1 Strongly disagree","2019","66 and older","1540","0.300646234612798","0.288173631805455","0.313118837420141"
"2 on scale 1-7 ","2019","16-34 y.","1405","0.261060258114055","0.24937164068273","0.27274887554538"
"2 on scale 1-7 ","2019","35-65 y.","3916","0.248499113563836","0.241613974038722","0.255384253088951"
"2 on scale 1-7 ","2019","66 and older","1259","0.246934752747291","0.235205018847761","0.258664486646821"
"3 on scale 1-7 ","2019","16-34 y.","887","0.167565419318894","0.157626126028584","0.177504712609204"
"3 on scale 1-7 ","2019","35-65 y.","2181","0.145309262732726","0.139694431290024","0.150924094175427"
"3 on scale 1-7 ","2019","66 and older","755","0.148348745134581","0.138680367991821","0.158017122277341"
"4 on scale 1-7","2019","16-34 y.","832","0.152579444055266","0.143010020842272","0.162148867268259"
"4 on scale 1-7","2019","35-65 y.","2226","0.148113846327736","0.142454396883083","0.153773295772389"
"4 on scale 1-7","2019","66 and older","705","0.140714377223774","0.131255953665439","0.150172800782109"
"5 on scale 1-7","2019","16-34 y.","769","0.149518767698646","0.140028718316644","0.159008817080648"
"5 on scale 1-7","2019","35-65 y.","2007","0.140358166040886","0.134823859783232","0.145892472298541"
"5 on scale 1-7","2019","66 and older","571","0.0969871326898822","0.0889373384682592","0.105036926911505"
"6 on scale 1-7","2019","16-34 y.","370","0.0676576766707635","0.0609737066951791","0.074341646646348"
"6 on scale 1-7","2019","35-65 y.","954","0.0656562210543605","0.0617100412879629","0.0696024008207582"
"6 on scale 1-7","2019","66 and older","273","0.0467647236073195","0.0410217081124635","0.0525077391021755"
"7 Strongly agree","2019","16-34 y.","163","0.0257604131257509","0.0215444427683673","0.0299763834831345"
"7 Strongly agree","2019","35-65 y.","360","0.0231665603107015","0.0207697889194269","0.0255633317019761"
"7 Strongly agree","2019","66 and older","89","0.0196040339843547","0.015833053973725","0.0233750139949844"
