"plh0214","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","direct migration background","Female","","","",""
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","1031","0.137762390636467","0.129960800114624","0.145563981158309"
"1 Strongly disagree","2009","no migration background","Female","1961","0.247339777166925","0.237963240161757","0.256716314172094"
"1 Strongly disagree","2009","direct migration background","Male","147","0.204229191839458","0.175454192040831","0.233004191638085"
"1 Strongly disagree","2009","direct migration background","Female","290","0.328739362070701","0.297963656528089","0.359515067613312"
"1 Strongly disagree","2009","indirect migration background","Male","50","0.0843170863495787","0.0548684364752777","0.11376573622388"
"1 Strongly disagree","2009","indirect migration background","Female","94","0.259897858589245","0.215148986945118","0.304646730233373"
"2 on scale 1-7 ","2009","no migration background","Male","1609","0.215607526032756","0.206298526622206","0.224916525443306"
"2 on scale 1-7 ","2009","no migration background","Female","2243","0.266688879242559","0.257078454200734","0.276299304284384"
"2 on scale 1-7 ","2009","direct migration background","Male","178","0.214741773547995","0.185431023410079","0.244052523685911"
"2 on scale 1-7 ","2009","direct migration background","Female","229","0.220337649497502","0.193183624661396","0.247491674333608"
"2 on scale 1-7 ","2009","indirect migration background","Male","72","0.192409334198277","0.150631708772678","0.234186959623876"
"2 on scale 1-7 ","2009","indirect migration background","Female","83","0.234599877704399","0.191364121203978","0.277835634204821"
"3 on scale 1-7 ","2009","no migration background","Male","1468","0.194614644917003","0.185652871510593","0.203576418323413"
"3 on scale 1-7 ","2009","no migration background","Female","1363","0.161851923981504","0.153847772183924","0.169856075779084"
"3 on scale 1-7 ","2009","direct migration background","Male","131","0.172196321588509","0.145247608604146","0.199145034572872"
"3 on scale 1-7 ","2009","direct migration background","Female","122","0.118484552758852","0.097311552458561","0.139657553059142"
"3 on scale 1-7 ","2009","indirect migration background","Male","83","0.277362111561455","0.229913995911829","0.324810227211081"
"3 on scale 1-7 ","2009","indirect migration background","Female","61","0.138075942752416","0.102877097361003","0.173274788143828"
"4 on scale 1-7","2009","no migration background","Male","1376","0.179722241941009","0.171030922400682","0.188413561481335"
"4 on scale 1-7","2009","no migration background","Female","1072","0.134860164540574","0.127437138152924","0.142283190928224"
"4 on scale 1-7","2009","direct migration background","Male","118","0.183112867845998","0.155506906357008","0.210718829334988"
"4 on scale 1-7","2009","direct migration background","Female","114","0.148666218604054","0.125358881677553","0.171973555530555"
"4 on scale 1-7","2009","indirect migration background","Male","56","0.221548576180904","0.177535139742748","0.26556201261906"
"4 on scale 1-7","2009","indirect migration background","Female","63","0.16878907748028","0.130571540153009","0.207006614807552"
"5 on scale 1-7","2009","no migration background","Male","1256","0.166156541824194","0.157730854840909","0.174582228807479"
"5 on scale 1-7","2009","no migration background","Female","932","0.112335353837739","0.105472911672264","0.119197796003214"
"5 on scale 1-7","2009","direct migration background","Male","121","0.139020809938396","0.114326400042649","0.163715219834142"
"5 on scale 1-7","2009","direct migration background","Female","83","0.105477275307073","0.0853533955530149","0.125601155061132"
"5 on scale 1-7","2009","indirect migration background","Male","47","0.144342660035392","0.107096429216647","0.181588890854137"
"5 on scale 1-7","2009","indirect migration background","Female","33","0.101890379041944","0.0710253868627851","0.132755371221103"
"6 on scale 1-7","2009","no migration background","Male","565","0.0753644272147724","0.0693889466825425","0.0813399077470024"
"6 on scale 1-7","2009","no migration background","Female","398","0.0546890798706297","0.0497478659907722","0.0596302937504872"
"6 on scale 1-7","2009","direct migration background","Male","41","0.0638840451536033","0.0464289007622487","0.0813391895449579"
"6 on scale 1-7","2009","direct migration background","Female","40","0.0521127359512347","0.0375518817041201","0.0666735901983494"
"6 on scale 1-7","2009","indirect migration background","Male","","","",""
"6 on scale 1-7","2009","indirect migration background","Female","","","",""
"7 Strongly agree","2009","no migration background","Male","192","0.030772227433799","0.0268629478858734","0.0346815069817246"
"7 Strongly agree","2009","no migration background","Female","165","0.0222348213600685","0.0190305439167138","0.0254390988034231"
"7 Strongly agree","2009","direct migration background","Male","","","",""
"7 Strongly agree","2009","direct migration background","Female","","","",""
"7 Strongly agree","2009","indirect migration background","Male","","","",""
"7 Strongly agree","2009","indirect migration background","Female","","","",""
"1 Strongly disagree","2010","no migration background","Male","","","",""
"1 Strongly disagree","2010","no migration background","Female","","","",""
"1 Strongly disagree","2010","direct migration background","Male","","","",""
"1 Strongly disagree","2010","direct migration background","Female","","","",""
"1 Strongly disagree","2010","indirect migration background","Male","","","",""
"1 Strongly disagree","2010","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2010","no migration background","Male","","","",""
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","324","0.149601750059361","0.134737772342538","0.164465727776183"
"1 Strongly disagree","2012","no migration background","Female","766","0.231692911733795","0.217386403574014","0.245999419893577"
"1 Strongly disagree","2012","direct migration background","Male","106","0.242670110144264","0.204477784676988","0.280862435611541"
"1 Strongly disagree","2012","direct migration background","Female","183","0.3253185751324","0.287956290111493","0.362680860153306"
"1 Strongly disagree","2012","indirect migration background","Male","32","0.140523573239921","0.0919939907506989","0.189053155729143"
"1 Strongly disagree","2012","indirect migration background","Female","72","0.244716557083574","0.194891049277472","0.294542064889676"
"2 on scale 1-7 ","2012","no migration background","Male","478","0.21035912608468","0.193374694424979","0.227343557744382"
"2 on scale 1-7 ","2012","no migration background","Female","872","0.263754599788734","0.248812171797667","0.278697027779801"
"2 on scale 1-7 ","2012","direct migration background","Male","113","0.21962277205371","0.182740608571341","0.256504935536078"
"2 on scale 1-7 ","2012","direct migration background","Female","148","0.250052274100751","0.215517189656199","0.284587358545302"
"2 on scale 1-7 ","2012","indirect migration background","Male","47","0.304796970653404","0.24051693203323","0.369077009273579"
"2 on scale 1-7 ","2012","indirect migration background","Female","74","0.226733765277961","0.178206289893651","0.275261240662271"
"3 on scale 1-7 ","2012","no migration background","Male","387","0.174662827173012","0.158840459381662","0.190485194964363"
"3 on scale 1-7 ","2012","no migration background","Female","460","0.132459028789334","0.120964381924204","0.143953675654464"
"3 on scale 1-7 ","2012","direct migration background","Male","54","0.114674937484707","0.0862884899420466","0.143061385027367"
"3 on scale 1-7 ","2012","direct migration background","Female","82","0.141752821621524","0.113936373765742","0.169569269477306"
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","33","0.136711365119572","0.0968964864901933","0.17652624374895"
"4 on scale 1-7","2012","no migration background","Male","348","0.154858758846842","0.139782691659318","0.169934826034365"
"4 on scale 1-7","2012","no migration background","Female","478","0.137137041509746","0.12547275565974","0.148801327359752"
"4 on scale 1-7","2012","direct migration background","Male","84","0.178181114908582","0.144089756642539","0.212272473174625"
"4 on scale 1-7","2012","direct migration background","Female","77","0.114038230690608","0.0886891421754354","0.13938731920578"
"4 on scale 1-7","2012","indirect migration background","Male","36","0.128022386660749","0.0813660533167838","0.174678720004715"
"4 on scale 1-7","2012","indirect migration background","Female","34","0.131929880476888","0.0927092958883002","0.171150465065477"
"5 on scale 1-7","2012","no migration background","Male","399","0.176431128946583","0.160545913927422","0.192316343965744"
"5 on scale 1-7","2012","no migration background","Female","462","0.147903958821872","0.135866244671776","0.159941672971969"
"5 on scale 1-7","2012","direct migration background","Male","65","0.120754232138316","0.0917252549696553","0.149783209306977"
"5 on scale 1-7","2012","direct migration background","Female","65","0.088049453933188","0.0654510067130873","0.110647901153289"
"5 on scale 1-7","2012","indirect migration background","Male","36","0.18105770271359","0.127286452773294","0.234828952653886"
"5 on scale 1-7","2012","indirect migration background","Female","39","0.162645851543591","0.11987566367613","0.205416039411052"
"6 on scale 1-7","2012","no migration background","Male","186","0.0823005174667315","0.0708478393179333","0.0937531956155297"
"6 on scale 1-7","2012","no migration background","Female","212","0.0588629133831936","0.0508819159021543","0.0668439108642329"
"6 on scale 1-7","2012","direct migration background","Male","41","0.0878827140466439","0.0626593804572699","0.113106047636018"
"6 on scale 1-7","2012","direct migration background","Female","41","0.0669407198756469","0.0470097042667772","0.0868717354845165"
"6 on scale 1-7","2012","indirect migration background","Male","","","",""
"6 on scale 1-7","2012","indirect migration background","Female","30","0.0878441715170801","0.0550379608936361","0.120650382140524"
"7 Strongly agree","2012","no migration background","Male","90","0.0517858914227905","0.0425513684848956","0.0610204143606853"
"7 Strongly agree","2012","no migration background","Female","91","0.0281895459733253","0.0225771968758988","0.0338018950707519"
"7 Strongly agree","2012","direct migration background","Male","","","",""
"7 Strongly agree","2012","direct migration background","Female","","","",""
"7 Strongly agree","2012","indirect migration background","Male","","","",""
"7 Strongly agree","2012","indirect migration background","Female","","","",""
"1 Strongly disagree","2013","no migration background","Male","1224","0.161769158042843","0.15356815334503","0.169970162740655"
"1 Strongly disagree","2013","no migration background","Female","2319","0.273056191732159","0.263695348180901","0.282417035283417"
"1 Strongly disagree","2013","direct migration background","Male","165","0.235068767941091","0.204308131045836","0.265829404836347"
"1 Strongly disagree","2013","direct migration background","Female","310","0.30419531139668","0.274970645814835","0.333419976978525"
"1 Strongly disagree","2013","indirect migration background","Male","57","0.15303619040688","0.114991121981702","0.191081258832058"
"1 Strongly disagree","2013","indirect migration background","Female","78","0.19498374405889","0.154560009282377","0.235407478835404"
"2 on scale 1-7 ","2013","no migration background","Male","1674","0.209414762385021","0.200352943518586","0.218476581251456"
"2 on scale 1-7 ","2013","no migration background","Female","2231","0.248849666420878","0.239765804685886","0.25793352815587"
"2 on scale 1-7 ","2013","direct migration background","Male","163","0.219312580774184","0.189296289980797","0.249328871567572"
"2 on scale 1-7 ","2013","direct migration background","Female","221","0.229058187713544","0.202364207932255","0.255752167494834"
"2 on scale 1-7 ","2013","indirect migration background","Male","88","0.238315889736319","0.193293056875051","0.283338722597586"
"2 on scale 1-7 ","2013","indirect migration background","Female","84","0.195199975230354","0.154759264682373","0.235640685778334"
"3 on scale 1-7 ","2013","no migration background","Male","1339","0.173258197197166","0.164829329746935","0.181687064647396"
"3 on scale 1-7 ","2013","no migration background","Female","1331","0.151775411102017","0.144236741854423","0.15931408034961"
"3 on scale 1-7 ","2013","direct migration background","Male","102","0.134377845980066","0.109636992345701","0.159118699614431"
"3 on scale 1-7 ","2013","direct migration background","Female","145","0.152869931658127","0.130010485657372","0.175729377658883"
"3 on scale 1-7 ","2013","indirect migration background","Male","62","0.178130059107012","0.137696774371599","0.218563343842424"
"3 on scale 1-7 ","2013","indirect migration background","Female","60","0.16674650630987","0.128714271017719","0.204778741602021"
"4 on scale 1-7","2013","no migration background","Male","1370","0.176165859199882","0.16768151759863","0.184650200801134"
"4 on scale 1-7","2013","no migration background","Female","1152","0.134271331263617","0.127107899988195","0.141434762539038"
"4 on scale 1-7","2013","direct migration background","Male","124","0.147117378295522","0.121421510918053","0.172813245672991"
"4 on scale 1-7","2013","direct migration background","Female","114","0.13574149434978","0.113984056031562","0.157498932667998"
"4 on scale 1-7","2013","indirect migration background","Male","49","0.121696184795106","0.0871476418607947","0.156244727729417"
"4 on scale 1-7","2013","indirect migration background","Female","59","0.185645386149501","0.145973415985745","0.225317356313257"
"5 on scale 1-7","2013","no migration background","Male","1357","0.174637716104345","0.166182422142195","0.183093010066495"
"5 on scale 1-7","2013","no migration background","Female","1035","0.119859108437457","0.113034933169773","0.126683283705141"
"5 on scale 1-7","2013","direct migration background","Male","100","0.146352769563078","0.120712277732299","0.171993261393856"
"5 on scale 1-7","2013","direct migration background","Female","93","0.100132466322148","0.0810644126789469","0.119200519965349"
"5 on scale 1-7","2013","indirect migration background","Male","52","0.163006402856494","0.12397337248919","0.202039433223797"
"5 on scale 1-7","2013","indirect migration background","Female","56","0.150349487868627","0.113881983281307","0.186816992455948"
"6 on scale 1-7","2013","no migration background","Male","576","0.0724270565909451","0.0666545846039327","0.0781995285779574"
"6 on scale 1-7","2013","no migration background","Female","455","0.0495678486589313","0.0450074884647098","0.0541282088531528"
"6 on scale 1-7","2013","direct migration background","Male","56","0.0854061429985442","0.0651318669408591","0.105680419056229"
"6 on scale 1-7","2013","direct migration background","Female","50","0.0541745761582717","0.0397954375609472","0.0685537147555962"
"6 on scale 1-7","2013","indirect migration background","Male","","","",""
"6 on scale 1-7","2013","indirect migration background","Female","","","",""
"7 Strongly agree","2013","no migration background","Male","205","0.0323272504797988","0.0283882501273837","0.0362662508322139"
