"plh0214","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2007","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2007","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2007","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2007","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2007","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2007","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2007","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2007","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2007","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2007","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2007","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2007","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2007","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2007","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2007","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2007","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2007","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2008","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2008","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2008","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2008","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2008","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2008","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2008","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2008","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2008","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2008","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2008","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2008","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2008","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2008","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2008","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2008","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2008","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2008","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2008","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2008","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2009","Urban Area","East Germany","301","0.187671119471014","0.16844307262124","0.206899166320787","1"
"1 Strongly disagree","2009","Rural Area","West Germany","650","0.208027865980307","0.194096670087446","0.221959061873168","1"
"1 Strongly disagree","2009","Rural Area","East Germany","572","0.195056249815356","0.180764708505445","0.209347791125267","1"
"1 Strongly disagree","2009","Urban Area","West Germany","2050","0.202747283446157","0.19494228888534","0.210552278006975","1"
"2 on scale 1-7 ","2009","Urban Area","East Germany","422","0.286729319858555","0.264458626370834","0.309000013346275","2"
"2 on scale 1-7 ","2009","Rural Area","West Germany","799","0.240451950053643","0.225784167267157","0.255119732840129","2"
"2 on scale 1-7 ","2009","Rural Area","East Germany","725","0.23898837932911","0.22360681862223","0.254369940035991","2"
"2 on scale 1-7 ","2009","Urban Area","West Germany","2468","0.230515624067101","0.222339505792272","0.238691742341931","2"
"3 on scale 1-7 ","2009","Urban Area","West Germany","1796","0.175666921898505","0.168279490886052","0.183054352910958","3"
"3 on scale 1-7 ","2009","Urban Area","East Germany","317","0.178474411686859","0.159617566764897","0.19733125660882","3"
"3 on scale 1-7 ","2009","Rural Area","West Germany","581","0.173368171457296","0.160375051812739","0.186361291101852","3"
"3 on scale 1-7 ","2009","Rural Area","East Germany","534","0.174530196641043","0.160840234346469","0.188220158935618","3"
"4 on scale 1-7","2009","Urban Area","East Germany","228","0.13246471981612","0.115770574572072","0.149158865060169","4"
"4 on scale 1-7","2009","Rural Area","West Germany","558","0.159799561867044","0.147223289466155","0.172375834267934","4"
"4 on scale 1-7","2009","Urban Area","West Germany","1570","0.164514643616164","0.157317357285895","0.171711929946433","4"
"4 on scale 1-7","2009","Rural Area","East Germany","443","0.150680660963093","0.137777959990325","0.163583361935861","4"
"5 on scale 1-7","2009","Urban Area","West Germany","1437","0.137134474950872","0.130456543422918","0.143812406478826","5"
"5 on scale 1-7","2009","Rural Area","West Germany","433","0.134512155433602","0.122801426084512","0.146222884782691","5"
"5 on scale 1-7","2009","Urban Area","East Germany","197","0.127659177746732","0.111225316269283","0.144093039224182","5"
"5 on scale 1-7","2009","Rural Area","East Germany","405","0.135776017633341","0.12342106576832","0.148130969498363","5"
"6 on scale 1-7","2009","Urban Area","East Germany","91","0.0533572559037356","0.0422894814368727","0.0644250303705985","6"
"6 on scale 1-7","2009","Urban Area","West Germany","619","0.0640530159175802","0.0592997457984803","0.06880628603668","6"
"6 on scale 1-7","2009","Rural Area","West Germany","169","0.0569725811193561","0.0490170752692748","0.0649280869694374","6"
"6 on scale 1-7","2009","Rural Area","East Germany","215","0.0813706134411226","0.0715096277257713","0.0912315991564739","6"
"7 Strongly agree","2009","Urban Area","West Germany","253","0.02536803610362","0.0223154998706197","0.0284205723366203","7"
"7 Strongly agree","2009","Urban Area","East Germany","28","","","","7"
"7 Strongly agree","2009","Rural Area","West Germany","71","0.0268677140887523","0.0213179567847289","0.0324174713927758","7"
"7 Strongly agree","2009","Rural Area","East Germany","59","0.023597882176933","0.0181230950413525","0.0290726693125135","7"
"1 Strongly disagree","2010","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","","","3"
"4 on scale 1-7","2010","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2010","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2010","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2010","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2010","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2011","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2011","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2011","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2011","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2011","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2011","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2012","Urban Area","West Germany","796","0.210127115959719","0.197415838371398","0.222838393548041","1"
"1 Strongly disagree","2012","Urban Area","East Germany","97","0.204614491398693","0.169147289435576","0.24008169336181","1"
"1 Strongly disagree","2012","Rural Area","West Germany","381","0.222582758873036","0.20357582673849","0.241589691007583","1"
"1 Strongly disagree","2012","Rural Area","East Germany","209","0.245564130060607","0.216474130004114","0.274654130117101","1"
"2 on scale 1-7 ","2012","Urban Area","West Germany","984","0.245397770406198","0.231971236934005","0.258824303878391","2"
"2 on scale 1-7 ","2012","Urban Area","East Germany","120","0.256212135951166","0.217833079875998","0.294591192026335","2"
"2 on scale 1-7 ","2012","Rural Area","West Germany","419","0.223888100761033","0.204841527275119","0.242934674246946","2"
"2 on scale 1-7 ","2012","Rural Area","East Germany","209","0.24716437545852","0.218010713653957","0.276318037263083","2"
"3 on scale 1-7 ","2012","Urban Area","West Germany","570","0.143165198659545","0.132237295708341","0.154093101610749","3"
"3 on scale 1-7 ","2012","Urban Area","East Germany","75","0.155901699780739","0.124008959613166","0.187794439948313","3"
"3 on scale 1-7 ","2012","Rural Area","West Germany","280","0.146170626555972","0.13002872183729","0.162312531274653","3"
"3 on scale 1-7 ","2012","Rural Area","East Germany","114","0.141212578088391","0.117676742500882","0.164748413675899","3"
"4 on scale 1-7","2012","Urban Area","West Germany","593","0.148414157334274","0.137321861794619","0.159506452873928","4"
"4 on scale 1-7","2012","Urban Area","East Germany","72","0.127288082856211","0.0979859507108281","0.156590215001595","4"
"4 on scale 1-7","2012","Rural Area","West Germany","300","0.150970204187597","0.134611599164218","0.167328809210975","4"
"4 on scale 1-7","2012","Rural Area","East Germany","92","0.106596632332949","0.085739930720532","0.127453333945367","4"
"5 on scale 1-7","2012","Urban Area","West Germany","574","0.144460576402421","0.133491647142959","0.155429505661883","5"
"5 on scale 1-7","2012","Urban Area","East Germany","86","0.151851915396783","0.120300715758147","0.183403115035418","5"
"5 on scale 1-7","2012","Rural Area","West Germany","276","0.155266774743304","0.138719052081452","0.171814497405156","5"
"5 on scale 1-7","2012","Rural Area","East Germany","130","0.155571693920341","0.131075603592094","0.180067784248589","5"
"6 on scale 1-7","2012","Urban Area","West Germany","287","0.0694054060874245","0.0614758940452055","0.0773349181296436","6"
"6 on scale 1-7","2012","Urban Area","East Germany","32","0.0730548223759422","0.0501766479948849","0.0959329967569995","6"
"6 on scale 1-7","2012","Rural Area","West Germany","137","0.0714010345723422","0.0596356661971891","0.0831664029474954","6"
"6 on scale 1-7","2012","Rural Area","East Germany","67","0.0829059238595304","0.0642700475696883","0.101541800149373","6"
"7 Strongly agree","2012","Urban Area","West Germany","142","0.039029775150418","0.0329871933128997","0.0450723569879363","7"
"7 Strongly agree","2012","Urban Area","East Germany","15","","","","7"
"7 Strongly agree","2012","Rural Area","West Germany","47","0.0297205003067166","0.0219613231939878","0.0374796774194454","7"
"7 Strongly agree","2012","Rural Area","East Germany","20","","","","7"
"1 Strongly disagree","2013","Urban Area","West Germany","2340","0.226187875227882","0.218227704923408","0.234148045532356","1"
"1 Strongly disagree","2013","Urban Area","East Germany","327","0.200038371335818","0.180394303008105","0.219682439663531","1"
"1 Strongly disagree","2013","Rural Area","West Germany","822","0.207812162060461","0.194867321407085","0.220757002713837","1"
"1 Strongly disagree","2013","Rural Area","East Germany","664","0.239162567427599","0.223539938285913","0.254785196569286","1"
"2 on scale 1-7 ","2013","Urban Area","West Germany","2470","0.225671128305677","0.217717401674456","0.233624854936899","2"
"2 on scale 1-7 ","2013","Urban Area","East Germany","427","0.267781763760209","0.24603718632033","0.289526341200088","2"
"2 on scale 1-7 ","2013","Rural Area","West Germany","885","0.227492506588486","0.214117868424855","0.240867144752116","2"
"2 on scale 1-7 ","2013","Rural Area","East Germany","679","0.224500804426966","0.209219472443363","0.239782136410569","2"
"3 on scale 1-7 ","2013","Urban Area","West Germany","1700","0.157087239300787","0.150163643565876","0.164010835035699","3"
"3 on scale 1-7 ","2013","Rural Area","East Germany","443","0.159621101694084","0.146207533992206","0.173034669395962","3"
"3 on scale 1-7 ","2013","Rural Area","West Germany","633","0.171838283583521","0.15980276850405","0.183873798662993","3"
"3 on scale 1-7 ","2013","Urban Area","East Germany","263","0.164244280864739","0.146050414113255","0.182438147616224","3"
"4 on scale 1-7","2013","Urban Area","West Germany","1639","0.153164964463736","0.146312464218687","0.160017464708785","4"
"4 on scale 1-7","2013","Urban Area","East Germany","216","0.122955633949934","0.106829687943949","0.139081579955918","4"
"4 on scale 1-7","2013","Rural Area","West Germany","580","0.164373851066094","0.152549712267316","0.176197989864873","4"
"4 on scale 1-7","2013","Rural Area","East Germany","433","0.153388106652316","0.140190365381022","0.16658584792361","4"
"5 on scale 1-7","2013","Urban Area","West Germany","1539","0.148826626962992","0.142054590811528","0.155598663114457","5"
"5 on scale 1-7","2013","Rural Area","West Germany","539","0.138635620854389","0.127610635710427","0.14966060599835","5"
"5 on scale 1-7","2013","Urban Area","East Germany","224","0.154511140875482","0.136762134417503","0.172260147333462","5"
"5 on scale 1-7","2013","Rural Area","East Germany","391","0.128807783215895","0.116539335098713","0.141076231333076","5"
"6 on scale 1-7","2013","Urban Area","West Germany","673","0.0629408478943764","0.0583200206552296","0.0675616751335232","6"
"6 on scale 1-7","2013","Urban Area","East Germany","100","0.0651805524164661","0.0530588647128564","0.0773022401200758","6"
"6 on scale 1-7","2013","Rural Area","West Germany","221","0.057755356744297","0.0503127492307069","0.0651979642578871","6"
"6 on scale 1-7","2013","Rural Area","East Germany","192","0.0654521161653192","0.0563942852433007","0.0745099470873377","6"
"7 Strongly agree","2013","Urban Area","West Germany","250","0.0261213178445483","0.0230865889111164","0.0291560467779803","7"
"7 Strongly agree","2013","Urban Area","East Germany","36","0.0252882567973519","0.0175785520088463","0.0329979615858574","7"
"7 Strongly agree","2013","Rural Area","West Germany","94","0.0320922191027519","0.0264692718704233","0.0377151663350804","7"
"7 Strongly agree","2013","Rural Area","East Germany","62","0.0290675204178215","0.0229149004308968","0.0352201404047461","7"
"1 Strongly disagree","2014","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2014","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2014","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2014","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2014","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2014","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2014","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2014","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2014","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2014","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2014","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2014","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2014","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2014","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2014","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2014","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2014","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2014","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2014","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2014","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2015","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2015","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2015","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2015","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2015","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2015","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2015","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2015","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2015","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2015","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2015","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2015","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2015","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2015","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2015","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2015","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2015","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2015","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2015","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2015","Rural Area","West Germany","","","","","7"
"1 Strongly disagree","2016","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2016","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2016","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2016","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","","","3"
"4 on scale 1-7","2016","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2016","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2016","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2016","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2016","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2016","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2016","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2016","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2016","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2016","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2016","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2016","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2016","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2016","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2016","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2016","Rural Area","West Germany","","","","","7"
"1 Strongly disagree","2017","Urban Area","West Germany","4235","0.200701735423797","0.194665477820041","0.206737993027553","1"
"1 Strongly disagree","2017","Urban Area","East Germany","482","0.167554029605257","0.151763912554486","0.183344146656027","1"
"1 Strongly disagree","2017","Rural Area","West Germany","1576","0.212551306258225","0.20241838700236","0.22268422551409","1"
"1 Strongly disagree","2017","Rural Area","East Germany","1023","0.228057392469217","0.214956087275499","0.241158697662934","1"
"2 on scale 1-7 ","2017","Urban Area","West Germany","3943","0.24291747074152","0.236454402313527","0.249380539169512","2"
"2 on scale 1-7 ","2017","Rural Area","West Germany","1460","0.237777036657719","0.227232742118647","0.248321331196791","2"
"2 on scale 1-7 ","2017","Rural Area","East Germany","935","0.243178806657518","0.229783289525234","0.256574323789801","2"
"2 on scale 1-7 ","2017","Urban Area","East Germany","555","0.275336551622393","0.256450986025792","0.294222117218995","2"
"3 on scale 1-7 ","2017","Urban Area","West Germany","2443","0.157194808200762","0.151709254552363","0.162680361849161","3"
