"plh0214","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no degree/no degree yet","in school","133","0.211613569400491","0.180213345889705","0.243013792911278"
"1 Strongly disagree","2005","no degree/no degree yet","inadequately","74","0.314342930491503","0.250001839441435","0.378684021541571"
"1 Strongly disagree","2005","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","middle vocational","12","","",""
"1 Strongly disagree","2005","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","higher vocational","3","","",""
"1 Strongly disagree","2005","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","general elemantary","306","0.208048683410185","0.187465880250898","0.228631486569472"
"2 on scale 1-7 ","2005","lower secondary degree","middle vocational","1049","0.20302543930866","0.19179465205585","0.21425622656147"
"2 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","4","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher vocational","90","0.186534570259358","0.150543807551092","0.222525332967624"
"2 on scale 1-7 ","2005","lower secondary degree","higher education","42","0.255694401130022","0.192488329593284","0.318900472666761"
"2 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2005","secondary school degree","general elemantary","129","0.195306006334909","0.162874634134374","0.227737378535444"
"2 on scale 1-7 ","2005","secondary school degree","middle vocational","985","0.239847377771805","0.226751846841167","0.252942908702442"
"2 on scale 1-7 ","2005","secondary school degree","vocational + Abi","8","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher vocational","163","0.240503748661567","0.208660396038582","0.272347101284552"
"2 on scale 1-7 ","2005","secondary school degree","higher education","169","0.278766146111626","0.243499808695117","0.314032483528136"
"2 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","middle vocational","207","0.280221705230128","0.247687304670032","0.312756105790225"
"2 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","270","0.276575023459933","0.248175904358152","0.304974142561713"
"2 on scale 1-7 ","2005","college entrance qualification","higher vocational","91","0.219770545315632","0.176201377259314","0.26333971337195"
"2 on scale 1-7 ","2005","college entrance qualification","higher education","919","0.28408316033909","0.268354343233036","0.299811977445144"
"2 on scale 1-7 ","2005","Other degree","in school","","","",""
"2 on scale 1-7 ","2005","Other degree","inadequately","5","","",""
"2 on scale 1-7 ","2005","Other degree","general elemantary","73","0.229597719213761","0.184220938035198","0.274974500392323"
"2 on scale 1-7 ","2005","Other degree","middle vocational","80","0.205817419830773","0.165537012680941","0.246097826980606"
"2 on scale 1-7 ","2005","Other degree","vocational + Abi","34","0.268155718272793","0.189222778304615","0.34708865824097"
"2 on scale 1-7 ","2005","Other degree","higher vocational","8","","",""
"2 on scale 1-7 ","2005","Other degree","higher education","47","0.253271644509695","0.190940960267298","0.315602328752093"
"2 on scale 1-7 ","2005","no degree/no degree yet","in school","158","0.211535770948397","0.180139771046052","0.242931770850741"
"2 on scale 1-7 ","2005","no degree/no degree yet","inadequately","37","0.155575522152437","0.105343098387595","0.20580794591728"
"2 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","10","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","general elemantary","221","0.131966497890776","0.114804300933851","0.149128694847701"
"3 on scale 1-7 ","2005","lower secondary degree","middle vocational","729","0.14655184131755","0.136677754213624","0.156425928421477"
"3 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","4","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher vocational","73","0.131245512861313","0.100047093126814","0.162443932595813"
"3 on scale 1-7 ","2005","lower secondary degree","higher education","26","","",""
"3 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2005","secondary school degree","general elemantary","111","0.205133276220033","0.172099565522006","0.238166986918059"
"3 on scale 1-7 ","2005","secondary school degree","middle vocational","634","0.149269785680153","0.138340617534979","0.160198953825326"
"3 on scale 1-7 ","2005","secondary school degree","vocational + Abi","2","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher vocational","112","0.21326602545067","0.182747058138589","0.243784992762751"
"3 on scale 1-7 ","2005","secondary school degree","higher education","104","0.166954443542887","0.137622849999129","0.196286037086645"
"3 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","middle vocational","140","0.17316393047314","0.145752545764176","0.200575315182104"
"3 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","151","0.164437213139971","0.140903457512189","0.187970968767754"
"3 on scale 1-7 ","2005","college entrance qualification","higher vocational","53","0.199468209669902","0.15742368083387","0.241512738505934"
"3 on scale 1-7 ","2005","college entrance qualification","higher education","549","0.162872024110815","0.149993645079785","0.175750403141844"
"3 on scale 1-7 ","2005","Other degree","in school","","","",""
"3 on scale 1-7 ","2005","Other degree","inadequately","8","","",""
"3 on scale 1-7 ","2005","Other degree","general elemantary","36","0.124736346899453","0.0890865484774065","0.160386145321499"
"3 on scale 1-7 ","2005","Other degree","middle vocational","51","0.111280468436582","0.0799487335205167","0.142612203352646"
"3 on scale 1-7 ","2005","Other degree","vocational + Abi","19","","",""
"3 on scale 1-7 ","2005","Other degree","higher vocational","6","","",""
"3 on scale 1-7 ","2005","Other degree","higher education","29","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","in school","109","0.162216353380081","0.133876038633283","0.190556668126879"
"3 on scale 1-7 ","2005","no degree/no degree yet","inadequately","31","0.182829718395603","0.129260813232272","0.236398623558934"
"3 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","8","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher education","1","","",""
"4 on scale 1-7","2005","lower secondary degree","in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2005","lower secondary degree","general elemantary","217","0.139177231771943","0.121625751025074","0.156728712518812"
"4 on scale 1-7","2005","lower secondary degree","middle vocational","779","0.15707257419591","0.146913409188431","0.167231739203389"
"4 on scale 1-7","2005","lower secondary degree","vocational + Abi","5","","",""
"4 on scale 1-7","2005","lower secondary degree","higher vocational","70","0.153187846270994","0.119910588522731","0.186465104019258"
"4 on scale 1-7","2005","lower secondary degree","higher education","24","","",""
"4 on scale 1-7","2005","secondary school degree","in school","","","",""
"4 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2005","secondary school degree","general elemantary","90","0.162096851233598","0.131947612869294","0.192246089597903"
"4 on scale 1-7","2005","secondary school degree","middle vocational","592","0.143801211386","0.133039686827297","0.154562735944704"
"4 on scale 1-7","2005","secondary school degree","vocational + Abi","1","","",""
"4 on scale 1-7","2005","secondary school degree","higher vocational","112","0.140246765100347","0.114374861794184","0.16611866840651"
"4 on scale 1-7","2005","secondary school degree","higher education","83","0.14139612224624","0.113991901112924","0.168800343379557"
"4 on scale 1-7","2005","college entrance qualification","in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2005","college entrance qualification","middle vocational","85","0.0980117932211253","0.0764724653218143","0.119551121120436"
"4 on scale 1-7","2005","college entrance qualification","vocational + Abi","124","0.134432144423937","0.112774871785881","0.156089417061992"
"4 on scale 1-7","2005","college entrance qualification","higher vocational","48","0.159479995074873","0.120957847769877","0.198002142379869"
"4 on scale 1-7","2005","college entrance qualification","higher education","442","0.160747106663128","0.14793678502307","0.173557428303186"
"4 on scale 1-7","2005","Other degree","in school","","","",""
"4 on scale 1-7","2005","Other degree","inadequately","4","","",""
"4 on scale 1-7","2005","Other degree","general elemantary","44","0.111784600695019","0.0777875486422173","0.14578165274782"
"4 on scale 1-7","2005","Other degree","middle vocational","56","0.168050753888346","0.1307977534673","0.205303754309392"
"4 on scale 1-7","2005","Other degree","vocational + Abi","11","","",""
"4 on scale 1-7","2005","Other degree","higher vocational","6","","",""
"4 on scale 1-7","2005","Other degree","higher education","21","","",""
"4 on scale 1-7","2005","no degree/no degree yet","in school","104","0.189563957886926","0.159431908538242","0.21969600723561"
"4 on scale 1-7","2005","no degree/no degree yet","inadequately","25","","",""
"4 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","middle vocational","8","","",""
"4 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"5 on scale 1-7","2005","lower secondary degree","in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2005","lower secondary degree","general elemantary","155","0.0955255929822845","0.0806206333306895","0.110430552633879"
"5 on scale 1-7","2005","lower secondary degree","middle vocational","639","0.12689549913796","0.117602220383464","0.136188777892455"
"5 on scale 1-7","2005","lower secondary degree","vocational + Abi","1","","",""
"5 on scale 1-7","2005","lower secondary degree","higher vocational","63","0.124712053097561","0.094185939035491","0.155238167159632"
"5 on scale 1-7","2005","lower secondary degree","higher education","25","","",""
"5 on scale 1-7","2005","secondary school degree","in school","","","",""
"5 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2005","secondary school degree","general elemantary","70","0.125852007332055","0.0987179523558315","0.152986062308279"
"5 on scale 1-7","2005","secondary school degree","middle vocational","544","0.137585546150841","0.12702102921505","0.148150063086632"
"5 on scale 1-7","2005","secondary school degree","vocational + Abi","5","","",""
"5 on scale 1-7","2005","secondary school degree","higher vocational","89","0.126954290764333","0.102149405260737","0.151759176267929"
"5 on scale 1-7","2005","secondary school degree","higher education","74","0.10275362701884","0.0788723950590647","0.126634858978615"
"5 on scale 1-7","2005","college entrance qualification","in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2005","college entrance qualification","middle vocational","102","0.164157376684038","0.137323401790754","0.190991351577322"
"5 on scale 1-7","2005","college entrance qualification","vocational + Abi","125","0.1144469269788","0.0942348471013773","0.134659006856222"
"5 on scale 1-7","2005","college entrance qualification","higher vocational","72","0.195163679884524","0.153463624083256","0.236863735685791"
"5 on scale 1-7","2005","college entrance qualification","higher education","429","0.130304359741818","0.118563358121231","0.142045361362405"
"5 on scale 1-7","2005","Other degree","in school","","","",""
"5 on scale 1-7","2005","Other degree","inadequately","3","","",""
"5 on scale 1-7","2005","Other degree","general elemantary","37","0.0916621513413026","0.0605299486381562","0.122794354044449"
"5 on scale 1-7","2005","Other degree","middle vocational","50","0.140487341539195","0.105866521996581","0.175108161081809"
"5 on scale 1-7","2005","Other degree","vocational + Abi","14","","",""
"5 on scale 1-7","2005","Other degree","higher vocational","8","","",""
"5 on scale 1-7","2005","Other degree","higher education","17","","",""
"5 on scale 1-7","2005","no degree/no degree yet","in school","84","0.137227795659261","0.110775672940809","0.163679918377714"
"5 on scale 1-7","2005","no degree/no degree yet","inadequately","22","","",""
"5 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","middle vocational","4","","",""
"5 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2005","lower secondary degree","in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2005","lower secondary degree","general elemantary","77","0.0581092001000365","0.0462461731144631","0.0699722270856099"
"6 on scale 1-7","2005","lower secondary degree","middle vocational","275","0.053709083998213","0.0474147620948577","0.0600034059015683"
"6 on scale 1-7","2005","lower secondary degree","vocational + Abi","1","","",""
"6 on scale 1-7","2005","lower secondary degree","higher vocational","37","0.0907992764500836","0.0642524314342238","0.117346121465943"
"6 on scale 1-7","2005","lower secondary degree","higher education","10","","",""
"6 on scale 1-7","2005","secondary school degree","in school","","","",""
"6 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2005","secondary school degree","general elemantary","41","0.066445204547059","0.046070380204109","0.086820028890009"
"6 on scale 1-7","2005","secondary school degree","middle vocational","252","0.0572599326383317","0.0501342475808077","0.0643856176958557"
"6 on scale 1-7","2005","secondary school degree","vocational + Abi","4","","",""
"6 on scale 1-7","2005","secondary school degree","higher vocational","41","0.0410549376531621","0.0262715281908283","0.0558383471154959"
"6 on scale 1-7","2005","secondary school degree","higher education","37","0.0373413040026838","0.0224293965365905","0.052253211468777"
"6 on scale 1-7","2005","college entrance qualification","in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2005","college entrance qualification","middle vocational","57","0.0853334767632745","0.0650947278311209","0.105572225695428"
"6 on scale 1-7","2005","college entrance qualification","vocational + Abi","65","0.0622476473287046","0.0469082889977191","0.07758700565969"
"6 on scale 1-7","2005","college entrance qualification","higher vocational","15","","",""
"6 on scale 1-7","2005","college entrance qualification","higher education","149","0.0429397279936201","0.0358693714143749","0.0500100845728652"
"6 on scale 1-7","2005","Other degree","in school","","","",""
"6 on scale 1-7","2005","Other degree","inadequately","4","","",""
"6 on scale 1-7","2005","Other degree","general elemantary","14","","",""
"6 on scale 1-7","2005","Other degree","middle vocational","13","","",""
"6 on scale 1-7","2005","Other degree","vocational + Abi","2","","",""
"6 on scale 1-7","2005","Other degree","higher vocational","3","","",""
"6 on scale 1-7","2005","Other degree","higher education","8","","",""
"6 on scale 1-7","2005","no degree/no degree yet","in school","38","0.0445045341603643","0.0286516656395804","0.0603574026811483"
"6 on scale 1-7","2005","no degree/no degree yet","inadequately","9","","",""
"6 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","middle vocational","2","","",""
"6 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2005","lower secondary degree","in school","","","",""
"7 Strongly agree","2005","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2005","lower secondary degree","general elemantary","29","","",""
"7 Strongly agree","2005","lower secondary degree","middle vocational","141","0.0288577157070292","0.0241837540127738","0.0335316774012845"
"7 Strongly agree","2005","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2005","lower secondary degree","higher vocational","10","","",""
"7 Strongly agree","2005","lower secondary degree","higher education","3","","",""
"7 Strongly agree","2005","secondary school degree","in school","","","",""
"7 Strongly agree","2005","secondary school degree","inadequately","","","",""
"7 Strongly agree","2005","secondary school degree","general elemantary","11","","",""
"7 Strongly agree","2005","secondary school degree","middle vocational","91","0.021686418024052","0.0172191894120076","0.0261536466360963"
"7 Strongly agree","2005","secondary school degree","vocational + Abi","2","","",""
"7 Strongly agree","2005","secondary school degree","higher vocational","18","","",""
"7 Strongly agree","2005","secondary school degree","higher education","6","","",""
"7 Strongly agree","2005","college entrance qualification","in school","","","",""
"7 Strongly agree","2005","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2005","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2005","college entrance qualification","middle vocational","14","","",""
"7 Strongly agree","2005","college entrance qualification","vocational + Abi","20","","",""
"7 Strongly agree","2005","college entrance qualification","higher vocational","6","","",""
"7 Strongly agree","2005","college entrance qualification","higher education","55","0.0211295547853172","0.0161136439305789","0.0261454656400555"
"7 Strongly agree","2005","Other degree","in school","","","",""
"7 Strongly agree","2005","Other degree","inadequately","3","","",""
"7 Strongly agree","2005","Other degree","general elemantary","6","","",""
"7 Strongly agree","2005","Other degree","middle vocational","5","","",""
"7 Strongly agree","2005","Other degree","vocational + Abi","3","","",""
"7 Strongly agree","2005","Other degree","higher vocational","2","","",""
"7 Strongly agree","2005","Other degree","higher education","","","",""
"7 Strongly agree","2005","no degree/no degree yet","in school","24","","",""
"7 Strongly agree","2005","no degree/no degree yet","inadequately","2","","",""
"7 Strongly agree","2005","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2005","no degree/no degree yet","middle vocational","2","","",""
"7 Strongly agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2006","lower secondary degree","in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2006","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2006","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2006","secondary school degree","in school","","","",""
"1 Strongly disagree","2006","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2006","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2006","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","higher education","","","",""
"1 Strongly disagree","2006","college entrance qualification","in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2006","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2006","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2006","Other degree","in school","","","",""
"1 Strongly disagree","2006","Other degree","inadequately","","","",""
"1 Strongly disagree","2006","Other degree","general elemantary","","","",""
"1 Strongly disagree","2006","Other degree","middle vocational","","","",""
"1 Strongly disagree","2006","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","Other degree","higher vocational","","","",""
"1 Strongly disagree","2006","Other degree","higher education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2006","Other degree","in school","","","",""
"2 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","higher education","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2006","Other degree","in school","","","",""
"3 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","higher education","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2006","lower secondary degree","in school","","","",""
"4 on scale 1-7","2006","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2006","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2006","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2006","secondary school degree","in school","","","",""
"4 on scale 1-7","2006","secondary school degree","inadequately","","","",""
