"plh0214","year","education","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","lower secondary degree","Female","","","",""
"7 Strongly agree","2007","secondary school degree","Male","","","",""
"7 Strongly agree","2007","secondary school degree","Female","","","",""
"7 Strongly agree","2007","college entrance qualification","Male","","","",""
"7 Strongly agree","2007","college entrance qualification","Female","","","",""
"7 Strongly agree","2007","Other degree","Male","","","",""
"7 Strongly agree","2007","Other degree","Female","","","",""
"7 Strongly agree","2007","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2007","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2008","lower secondary degree","Male","","","",""
"1 Strongly disagree","2008","lower secondary degree","Female","","","",""
"1 Strongly disagree","2008","secondary school degree","Male","","","",""
"1 Strongly disagree","2008","secondary school degree","Female","","","",""
"1 Strongly disagree","2008","college entrance qualification","Male","","","",""
"1 Strongly disagree","2008","college entrance qualification","Female","","","",""
"1 Strongly disagree","2008","Other degree","Male","","","",""
"1 Strongly disagree","2008","Other degree","Female","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2008","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2008","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2008","Other degree","Male","","","",""
"2 on scale 1-7 ","2008","Other degree","Female","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2008","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2008","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2008","Other degree","Male","","","",""
"3 on scale 1-7 ","2008","Other degree","Female","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2008","lower secondary degree","Male","","","",""
"4 on scale 1-7","2008","lower secondary degree","Female","","","",""
"4 on scale 1-7","2008","secondary school degree","Male","","","",""
"4 on scale 1-7","2008","secondary school degree","Female","","","",""
"4 on scale 1-7","2008","college entrance qualification","Male","","","",""
"4 on scale 1-7","2008","college entrance qualification","Female","","","",""
"4 on scale 1-7","2008","Other degree","Male","","","",""
"4 on scale 1-7","2008","Other degree","Female","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2008","lower secondary degree","Male","","","",""
"5 on scale 1-7","2008","lower secondary degree","Female","","","",""
"5 on scale 1-7","2008","secondary school degree","Male","","","",""
"5 on scale 1-7","2008","secondary school degree","Female","","","",""
"5 on scale 1-7","2008","college entrance qualification","Male","","","",""
"5 on scale 1-7","2008","college entrance qualification","Female","","","",""
"5 on scale 1-7","2008","Other degree","Male","","","",""
"5 on scale 1-7","2008","Other degree","Female","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2008","lower secondary degree","Male","","","",""
"6 on scale 1-7","2008","lower secondary degree","Female","","","",""
"6 on scale 1-7","2008","secondary school degree","Male","","","",""
"6 on scale 1-7","2008","secondary school degree","Female","","","",""
"6 on scale 1-7","2008","college entrance qualification","Male","","","",""
"6 on scale 1-7","2008","college entrance qualification","Female","","","",""
"6 on scale 1-7","2008","Other degree","Male","","","",""
"6 on scale 1-7","2008","Other degree","Female","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2008","lower secondary degree","Male","","","",""
"7 Strongly agree","2008","lower secondary degree","Female","","","",""
"7 Strongly agree","2008","secondary school degree","Male","","","",""
"7 Strongly agree","2008","secondary school degree","Female","","","",""
"7 Strongly agree","2008","college entrance qualification","Male","","","",""
"7 Strongly agree","2008","college entrance qualification","Female","","","",""
"7 Strongly agree","2008","Other degree","Male","","","",""
"7 Strongly agree","2008","Other degree","Female","","","",""
"7 Strongly agree","2008","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2008","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2009","lower secondary degree","Male","478","0.163554636956604","0.150116105378005","0.176993168535203"
"1 Strongly disagree","2009","lower secondary degree","Female","904","0.313688912541081","0.297099311393693","0.330278513688469"
"1 Strongly disagree","2009","secondary school degree","Male","281","0.12390332064411","0.11040615167845","0.13740048960977"
"1 Strongly disagree","2009","secondary school degree","Female","715","0.226514061939449","0.211800713317958","0.241227410560941"
"1 Strongly disagree","2009","college entrance qualification","Male","321","0.121204072774623","0.108451570867638","0.133956574681609"
"1 Strongly disagree","2009","college entrance qualification","Female","471","0.191029190267331","0.175195813911462","0.2068625666232"
"1 Strongly disagree","2009","Other degree","Male","78","0.213907955377277","0.17206859112599","0.255747319628564"
"1 Strongly disagree","2009","Other degree","Female","150","0.37930629037422","0.333656696217707","0.424955884530733"
"1 Strongly disagree","2009","no degree/no degree yet","Male","32","0.124026311165064","0.0829206101819144","0.165132012148213"
"1 Strongly disagree","2009","no degree/no degree yet","Female","57","0.245144999065462","0.190493396697833","0.299796601433091"
"2 on scale 1-7 ","2009","lower secondary degree","Male","568","0.183684189186174","0.169615080378077","0.19775329799427"
"2 on scale 1-7 ","2009","lower secondary degree","Female","760","0.241558301832552","0.226254549181183","0.25686205448392"
"2 on scale 1-7 ","2009","secondary school degree","Male","473","0.21011702071725","0.193427756526382","0.226806284908117"
"2 on scale 1-7 ","2009","secondary school degree","Female","868","0.263430885092354","0.247947075296857","0.278914694887851"
"2 on scale 1-7 ","2009","college entrance qualification","Male","616","0.263881490052285","0.246659984910133","0.281102995194437"
"2 on scale 1-7 ","2009","college entrance qualification","Female","697","0.296755176117792","0.278355521726054","0.31515483050953"
"2 on scale 1-7 ","2009","Other degree","Male","79","0.19173486948345","0.151568518339707","0.231901220627194"
"2 on scale 1-7 ","2009","Other degree","Female","123","0.256912202264446","0.215805214178414","0.298019190350478"
"2 on scale 1-7 ","2009","no degree/no degree yet","Male","65","0.23150245598208","0.178900891919202","0.284104020044958"
"2 on scale 1-7 ","2009","no degree/no degree yet","Female","54","0.211036960597154","0.159196696740049","0.262877224454259"
"3 on scale 1-7 ","2009","lower secondary degree","Male","528","0.169514504273189","0.155882144016758","0.18314686452962"
"3 on scale 1-7 ","2009","lower secondary degree","Female","456","0.144936290788976","0.132349539191309","0.157523042386644"
"3 on scale 1-7 ","2009","secondary school degree","Male","459","0.214127157608168","0.197322208127498","0.230932107088837"
"3 on scale 1-7 ","2009","secondary school degree","Female","512","0.1563490496186","0.143582699439601","0.169115399797599"
"3 on scale 1-7 ","2009","college entrance qualification","Male","526","0.219366299032869","0.203196620905179","0.23553597716056"
"3 on scale 1-7 ","2009","college entrance qualification","Female","430","0.173666586385166","0.158408747206152","0.188924425564179"
"3 on scale 1-7 ","2009","Other degree","Male","69","0.194863860103743","0.154449545380814","0.235278174826672"
"3 on scale 1-7 ","2009","Other degree","Female","58","0.112499787575804","0.0827719506268523","0.142227624524755"
"3 on scale 1-7 ","2009","no degree/no degree yet","Male","44","0.17195003065896","0.124892512781639","0.21900754853628"
"3 on scale 1-7 ","2009","no degree/no degree yet","Female","39","0.173264389344621","0.125180721216278","0.221348057472965"
"4 on scale 1-7","2009","lower secondary degree","Male","548","0.208409512231576","0.193652085064205","0.223166939398946"
"4 on scale 1-7","2009","lower secondary degree","Female","388","0.13000883150319","0.117984257421406","0.142033405584975"
"4 on scale 1-7","2009","secondary school degree","Male","441","0.179243990531507","0.163531156170174","0.19495682489284"
"4 on scale 1-7","2009","secondary school degree","Female","417","0.152187037050847","0.139560723000827","0.164813351100868"
"4 on scale 1-7","2009","college entrance qualification","Male","414","0.15101540459215","0.137024258127411","0.16500655105689"
"4 on scale 1-7","2009","college entrance qualification","Female","306","0.132994287023019","0.119317480150599","0.14667109389544"
"4 on scale 1-7","2009","Other degree","Male","59","0.170424009184591","0.13205961151728","0.208788406851901"
"4 on scale 1-7","2009","Other degree","Female","48","0.112294844431489","0.0825906686506144","0.141999020212363"
"4 on scale 1-7","2009","no degree/no degree yet","Male","51","0.228113923473487","0.1757837571509","0.280444089796075"
"4 on scale 1-7","2009","no degree/no degree yet","Female","47","0.17879768311028","0.130115993960081","0.227479372260478"
"5 on scale 1-7","2009","lower secondary degree","Male","496","0.17011701716569","0.156465406131143","0.183768628200236"
"5 on scale 1-7","2009","lower secondary degree","Female","301","0.0988049790501453","0.088135955841579","0.109474002258712"
"5 on scale 1-7","2009","secondary school degree","Male","389","0.167683650170276","0.152379304466406","0.182987995874146"
"5 on scale 1-7","2009","secondary school degree","Female","363","0.12027560303673","0.108841560076395","0.131709645997065"
"5 on scale 1-7","2009","college entrance qualification","Male","412","0.147360407926234","0.133509892742052","0.161210923110416"
"5 on scale 1-7","2009","college entrance qualification","Female","299","0.121382249123625","0.108228946302084","0.134535551945165"
"5 on scale 1-7","2009","Other degree","Male","57","0.14840894951661","0.112136198249688","0.184681700783532"
"5 on scale 1-7","2009","Other degree","Female","34","0.0786990450156956","0.0533659228110334","0.104032167220358"
"5 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2009","lower secondary degree","Male","198","0.0670029136167383","0.0579186739309505","0.0760871533025261"
"6 on scale 1-7","2009","lower secondary degree","Female","128","0.0455371028301849","0.0380831253486845","0.0529910803116852"
"6 on scale 1-7","2009","secondary school degree","Male","185","0.0745722354180704","0.0638104324095382","0.0853340384266026"
"6 on scale 1-7","2009","secondary school degree","Female","168","0.0609574182380898","0.0525474635570907","0.0693673729190888"
"6 on scale 1-7","2009","college entrance qualification","Male","182","0.0782839962488925","0.0677878993728514","0.0887800931249336"
"6 on scale 1-7","2009","college entrance qualification","Female","120","0.0591101021965036","0.0496115481126461","0.068608656280361"
"6 on scale 1-7","2009","Other degree","Male","","","",""
"6 on scale 1-7","2009","Other degree","Female","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2009","lower secondary degree","Male","94","0.03771722657003","0.0307953663095407","0.0446390868305193"
"7 Strongly agree","2009","lower secondary degree","Female","68","0.0254655814538706","0.0198330809100589","0.0310980819976822"
"7 Strongly agree","2009","secondary school degree","Male","61","0.0303526249106195","0.0233246494685041","0.0373806003527349"
"7 Strongly agree","2009","secondary school degree","Female","66","0.0202859450239297","0.0153304730837696","0.0252414169640897"
"7 Strongly agree","2009","college entrance qualification","Male","45","0.0188883293729456","0.013569099399068","0.0242075593468231"
"7 Strongly agree","2009","college entrance qualification","Female","45","0.025062408886564","0.0187665199882944","0.0313582977848336"
"7 Strongly agree","2009","Other degree","Male","","","",""
"7 Strongly agree","2009","Other degree","Female","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2010","lower secondary degree","Male","","","",""
"1 Strongly disagree","2010","lower secondary degree","Female","","","",""
"1 Strongly disagree","2010","secondary school degree","Male","","","",""
"1 Strongly disagree","2010","secondary school degree","Female","","","",""
"1 Strongly disagree","2010","college entrance qualification","Male","","","",""
"1 Strongly disagree","2010","college entrance qualification","Female","","","",""
"1 Strongly disagree","2010","Other degree","Male","","","",""
"1 Strongly disagree","2010","Other degree","Female","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2010","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2010","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2010","Other degree","Male","","","",""
"2 on scale 1-7 ","2010","Other degree","Female","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","Male","","","",""
