"plh0214","year","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2013","Male","1925","0.211154960951644","0.202637014339525","0.219672907563763","2"
"3 on scale 1-7 ","2013","Female","1536","0.152268930812963","0.145235229449773","0.159302632176153","3"
"3 on scale 1-7 ","2013","Male","1503","0.169982633854308","0.162143207467551","0.177822060241066","3"
"4 on scale 1-7","2013","Female","1325","0.135748631139176","0.12904304117738","0.142454221100972","4"
"4 on scale 1-7","2013","Male","1543","0.171971281043752","0.164095582527536","0.179846979559967","4"
"5 on scale 1-7","2013","Male","1509","0.171798466739192","0.16392590497503","0.179671028503355","5"
"5 on scale 1-7","2013","Female","1184","0.118787140393011","0.112453194447925","0.125121086338098","5"
"6 on scale 1-7","2013","Female","527","0.0504261690938955","0.0461422468204621","0.0547100913673288","6"
"6 on scale 1-7","2013","Male","659","0.0748348651100231","0.0693432506644264","0.0803264795556198","6"
"7 Strongly agree","2013","Male","234","0.0322997581410597","0.0286099101109287","0.0359896061711906","7"
"7 Strongly agree","2013","Female","208","0.0232209178034305","0.0202725131245544","0.0261693224823067","7"
"1 Strongly disagree","2014","Male","","","","","1"
"1 Strongly disagree","2014","Female","","","","","1"
"2 on scale 1-7 ","2014","Male","","","","","2"
"2 on scale 1-7 ","2014","Female","","","","","2"
"3 on scale 1-7 ","2014","Female","","","","","3"
"3 on scale 1-7 ","2014","Male","","","","","3"
"4 on scale 1-7","2014","Female","","","","","4"
"4 on scale 1-7","2014","Male","","","","","4"
"5 on scale 1-7","2014","Female","","","","","5"
"5 on scale 1-7","2014","Male","","","","","5"
"6 on scale 1-7","2014","Male","","","","","6"
"6 on scale 1-7","2014","Female","","","","","6"
"7 Strongly agree","2014","Male","","","","","7"
"7 Strongly agree","2014","Female","","","","","7"
"1 Strongly disagree","2015","Male","","","","","1"
"1 Strongly disagree","2015","Female","","","","","1"
"2 on scale 1-7 ","2015","Female","","","","","2"
"2 on scale 1-7 ","2015","Male","","","","","2"
"3 on scale 1-7 ","2015","Female","","","","","3"
"3 on scale 1-7 ","2015","Male","","","","","3"
"4 on scale 1-7","2015","Female","","","","","4"
"4 on scale 1-7","2015","Male","","","","","4"
"5 on scale 1-7","2015","Male","","","","","5"
"5 on scale 1-7","2015","Female","","","","","5"
"6 on scale 1-7","2015","Female","","","","","6"
"6 on scale 1-7","2015","Male","","","","","6"
"7 Strongly agree","2015","Male","","","","","7"
"7 Strongly agree","2015","Female","","","","","7"
"1 Strongly disagree","2016","Male","","","","","1"
"1 Strongly disagree","2016","Female","","","","","1"
"2 on scale 1-7 ","2016","Female","","","","","2"
"2 on scale 1-7 ","2016","Male","","","","","2"
"3 on scale 1-7 ","2016","Female","","","","","3"
"3 on scale 1-7 ","2016","Male","","","","","3"
"4 on scale 1-7","2016","Male","","","","","4"
"4 on scale 1-7","2016","Female","","","","","4"
"5 on scale 1-7","2016","Female","","","","","5"
"5 on scale 1-7","2016","Male","","","","","5"
"6 on scale 1-7","2016","Male","","","","","6"
"6 on scale 1-7","2016","Female","","","","","6"
"7 Strongly agree","2016","Male","","","","","7"
"7 Strongly agree","2016","Female","","","","","7"
"1 Strongly disagree","2017","Male","3136","0.161560068004918","0.155454967496166","0.167665168513671","1"
"1 Strongly disagree","2017","Female","4180","0.245043420779734","0.238228790286061","0.251858051273407","1"
"2 on scale 1-7 ","2017","Female","3899","0.269011243809263","0.26198536965469","0.276037117963835","2"
"2 on scale 1-7 ","2017","Male","2994","0.218013373740697","0.211164312363011","0.224862435118383","2"
"3 on scale 1-7 ","2017","Female","2158","0.145886889270957","0.140294136417328","0.151479642124585","3"
"3 on scale 1-7 ","2017","Male","2108","0.164677027727862","0.15852478374869","0.170829271707033","3"
"4 on scale 1-7","2017","Female","2001","0.132502742449834","0.127131109975528","0.13787437492414","4"
"4 on scale 1-7","2017","Male","2125","0.161509909050001","0.155405573743633","0.16761424435637","4"
"5 on scale 1-7","2017","Male","2105","0.170609426134139","0.16436962302475","0.176849229243529","5"
"5 on scale 1-7","2017","Female","1815","0.123804005000509","0.118585720167034","0.129022289833985","5"
"6 on scale 1-7","2017","Female","883","0.0581189445486968","0.0544119948561856","0.061825894241208","6"
"6 on scale 1-7","2017","Male","1088","0.0945704199702513","0.0897164752543706","0.099424364686132","6"
"7 Strongly agree","2017","Male","405","0.0290597753721309","0.026273447618879","0.0318461031253828","7"
"7 Strongly agree","2017","Female","367","0.0256327541410064","0.023128843786816","0.0281366644951968","7"
"1 Strongly disagree","2018","Female","","","","","1"
"1 Strongly disagree","2018","Male","","","","","1"
"2 on scale 1-7 ","2018","Female","","","","","2"
"2 on scale 1-7 ","2018","Male","","","","","2"
"3 on scale 1-7 ","2018","Female","","","","","3"
"3 on scale 1-7 ","2018","Male","","","","","3"
"4 on scale 1-7","2018","Male","","","","","4"
"4 on scale 1-7","2018","Female","","","","","4"
"5 on scale 1-7","2018","Female","","","","","5"
"5 on scale 1-7","2018","Male","","","","","5"
"6 on scale 1-7","2018","Male","","","","","6"
"6 on scale 1-7","2018","Female","","","","","6"
"7 Strongly agree","2018","Male","","","","","7"
"7 Strongly agree","2018","Female","","","","","7"
"1 Strongly disagree","2019","Female","3682","0.276949545577078","0.26938553168355","0.284513559470605","1"
"1 Strongly disagree","2019","Male","2343","0.18981107290038","0.182879686858236","0.196742458942524","1"
"2 on scale 1-7 ","2019","Female","3670","0.266089313465072","0.258619616043404","0.273559010886741","2"
"2 on scale 1-7 ","2019","Male","2908","0.2352194414531","0.227722723176185","0.242716159730015","2"
"3 on scale 1-7 ","2019","Male","1917","0.155788041423492","0.149378027507498","0.162198055339486","3"
"3 on scale 1-7 ","2019","Female","1906","0.146808471463082","0.140826194531678","0.152790748394486","3"
"4 on scale 1-7","2019","Female","1716","0.122328565921468","0.116789996397036","0.1278671354459","4"
"4 on scale 1-7","2019","Male","2045","0.173320394845003","0.166629878895851","0.180010910794156","4"
"5 on scale 1-7","2019","Male","1844","0.149810959035623","0.143502900609591","0.156119017461654","5"
"5 on scale 1-7","2019","Female","1502","0.114625399523289","0.10924057384736","0.120010225199219","5"
"6 on scale 1-7","2019","Female","696","0.0541681073187194","0.050342093842942","0.0579941207944969","6"
"6 on scale 1-7","2019","Male","900","0.0691278914697554","0.0646441782428109","0.0736116046966999","6"
"7 Strongly agree","2019","Male","339","0.0269221988726467","0.024061348063398","0.0297830496818954","7"
"7 Strongly agree","2019","Female","273","0.0190305967312916","0.0167210772931147","0.0213401161694685","7"
