"plh0214","year","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","West Germany","","","",""
"7 Strongly agree","2007","East Germany","","","",""
"1 Strongly disagree","2008","West Germany","","","",""
"1 Strongly disagree","2008","East Germany","","","",""
"2 on scale 1-7 ","2008","West Germany","","","",""
"2 on scale 1-7 ","2008","East Germany","","","",""
"3 on scale 1-7 ","2008","West Germany","","","",""
"3 on scale 1-7 ","2008","East Germany","","","",""
"4 on scale 1-7","2008","West Germany","","","",""
"4 on scale 1-7","2008","East Germany","","","",""
"5 on scale 1-7","2008","West Germany","","","",""
"5 on scale 1-7","2008","East Germany","","","",""
"6 on scale 1-7","2008","West Germany","","","",""
"6 on scale 1-7","2008","East Germany","","","",""
"7 Strongly agree","2008","West Germany","","","",""
"7 Strongly agree","2008","East Germany","","","",""
"1 Strongly disagree","2009","West Germany","2700","0.204040852358455","0.197231178176156","0.210850526540755"
"1 Strongly disagree","2009","East Germany","873","0.192386789414826","0.180917063707091","0.203856515122561"
"2 on scale 1-7 ","2009","West Germany","3267","0.232949696883032","0.225806948079134","0.240092445686929"
"2 on scale 1-7 ","2009","East Germany","1147","0.256245021295497","0.243542019415463","0.26894802317553"
"3 on scale 1-7 ","2009","West Germany","2377","0.175103803702994","0.168681810819869","0.181525796586118"
"3 on scale 1-7 ","2009","East Germany","851","0.175955889267314","0.164875861851165","0.187035916683464"
"4 on scale 1-7","2009","West Germany","2128","0.163359603782933","0.157112709877704","0.169606497688163"
"4 on scale 1-7","2009","East Germany","671","0.144096249953004","0.133877388635208","0.154315111270801"
"5 on scale 1-7","2009","West Germany","1870","0.136492092981891","0.13069100722889","0.142293178734892"
"5 on scale 1-7","2009","East Germany","602","0.132842070411767","0.122966080920959","0.142718059902576"
"6 on scale 1-7","2009","West Germany","788","0.0623185424421058","0.0582338563473504","0.0664032285368611"
"6 on scale 1-7","2009","East Germany","306","0.0712447869295793","0.0637598028731561","0.0787297709860026"
"7 Strongly agree","2009","West Germany","324","0.0257354078485893","0.0230597759398671","0.0284110397573115"
"7 Strongly agree","2009","East Germany","87","0.0272291927280121","0.0224934691070648","0.0319649163489594"
"1 Strongly disagree","2010","West Germany","","","",""
"1 Strongly disagree","2010","East Germany","","","",""
"2 on scale 1-7 ","2010","West Germany","","","",""
"2 on scale 1-7 ","2010","East Germany","","","",""
"3 on scale 1-7 ","2010","West Germany","","","",""
"3 on scale 1-7 ","2010","East Germany","","","",""
"4 on scale 1-7","2010","West Germany","","","",""
"4 on scale 1-7","2010","East Germany","","","",""
"5 on scale 1-7","2010","West Germany","","","",""
"5 on scale 1-7","2010","East Germany","","","",""
"6 on scale 1-7","2010","West Germany","","","",""
"6 on scale 1-7","2010","East Germany","","","",""
"7 Strongly agree","2010","West Germany","","","",""
"7 Strongly agree","2010","East Germany","","","",""
"1 Strongly disagree","2011","West Germany","","","",""
"1 Strongly disagree","2011","East Germany","","","",""
"2 on scale 1-7 ","2011","West Germany","","","",""
"2 on scale 1-7 ","2011","East Germany","","","",""
"3 on scale 1-7 ","2011","West Germany","","","",""
"3 on scale 1-7 ","2011","East Germany","","","",""
"4 on scale 1-7","2011","West Germany","","","",""
"4 on scale 1-7","2011","East Germany","","","",""
"5 on scale 1-7","2011","West Germany","","","",""
"5 on scale 1-7","2011","East Germany","","","",""
"6 on scale 1-7","2011","West Germany","","","",""
"6 on scale 1-7","2011","East Germany","","","",""
"7 Strongly agree","2011","West Germany","","","",""
"7 Strongly agree","2011","East Germany","","","",""
"1 Strongly disagree","2012","West Germany","1177","0.213645032660317","0.203083800403345","0.224206264917289"
"1 Strongly disagree","2012","East Germany","306","0.229236948274966","0.206714127174344","0.251759769375589"
"2 on scale 1-7 ","2012","West Germany","1403","0.239322674435988","0.228328793340406","0.25031655553157"
"2 on scale 1-7 ","2012","East Germany","329","0.250771841486145","0.227546267032954","0.273997415939336"
"3 on scale 1-7 ","2012","West Germany","850","0.144014038423406","0.134967246285297","0.153060830561516"
"3 on scale 1-7 ","2012","East Germany","189","0.147069332091093","0.128091877565564","0.166046786616622"
"4 on scale 1-7","2012","West Germany","893","0.149136075903664","0.139957394673091","0.158314757134237"
"4 on scale 1-7","2012","East Germany","164","0.114846597049149","0.0977626439031697","0.131930550195127"
"5 on scale 1-7","2012","West Germany","850","0.147512631272485","0.138375340244012","0.156649922300958"
"5 on scale 1-7","2012","East Germany","216","0.154088567276468","0.134743613775569","0.173433520777367"
"6 on scale 1-7","2012","West Germany","424","0.0699690425712366","0.063396089305179","0.0765419958372942"
"6 on scale 1-7","2012","East Germany","99","0.0789781547761628","0.0645268023859266","0.093429507166399"
"7 Strongly agree","2012","West Germany","189","0.0364005047329032","0.0315747987153928","0.0412262107504137"
"7 Strongly agree","2012","East Germany","35","0.0250085590460162","0.0166416553457424","0.03337546274629"
"1 Strongly disagree","2013","West Germany","3162","0.221525610180377","0.214739400200452","0.228311820160302"
"1 Strongly disagree","2013","East Germany","991","0.225196750707413","0.212933558065821","0.237459943349005"
"2 on scale 1-7 ","2013","West Germany","3355","0.226133246332273","0.219297145479518","0.232969347185028"
"2 on scale 1-7 ","2013","East Germany","1106","0.239950423994967","0.227412994742562","0.252487853247371"
"3 on scale 1-7 ","2013","West Germany","2333","0.160829857480936","0.154826399045966","0.166833315915907"
"3 on scale 1-7 ","2013","East Germany","706","0.16127139689275","0.150474071868522","0.172068721916979"
"4 on scale 1-7","2013","West Germany","2219","0.156008870425453","0.150079115490787","0.161938625360118"
"4 on scale 1-7","2013","East Germany","649","0.142524897217763","0.1322616946286","0.152788099806926"
"5 on scale 1-7","2013","West Germany","2078","0.146240976482591","0.140466729574554","0.152015223390628"
"5 on scale 1-7","2013","East Germany","615","0.137982882464582","0.127857828991813","0.14810793593735"
"6 on scale 1-7","2013","West Germany","894","0.0616251909768519","0.0576954812915807","0.0655549006621232"
"6 on scale 1-7","2013","East Germany","292","0.06535517846632","0.0580992986857669","0.0726110582468732"
"7 Strongly agree","2013","West Germany","344","0.0276362481215176","0.0249574062419672","0.0303150900010679"
"7 Strongly agree","2013","East Germany","98","0.0277184702562047","0.0228989099261431","0.0325380305862662"
"1 Strongly disagree","2014","West Germany","","","",""
"1 Strongly disagree","2014","East Germany","","","",""
"2 on scale 1-7 ","2014","West Germany","","","",""
"2 on scale 1-7 ","2014","East Germany","","","",""
"3 on scale 1-7 ","2014","West Germany","","","",""
"3 on scale 1-7 ","2014","East Germany","","","",""
"4 on scale 1-7","2014","West Germany","","","",""
"4 on scale 1-7","2014","East Germany","","","",""
"5 on scale 1-7","2014","West Germany","","","",""
"5 on scale 1-7","2014","East Germany","","","",""
"6 on scale 1-7","2014","West Germany","","","",""
"6 on scale 1-7","2014","East Germany","","","",""
"7 Strongly agree","2014","West Germany","","","",""
"7 Strongly agree","2014","East Germany","","","",""
"1 Strongly disagree","2015","West Germany","","","",""
"1 Strongly disagree","2015","East Germany","","","",""
"2 on scale 1-7 ","2015","West Germany","","","",""
"2 on scale 1-7 ","2015","East Germany","","","",""
"3 on scale 1-7 ","2015","West Germany","","","",""
"3 on scale 1-7 ","2015","East Germany","","","",""
"4 on scale 1-7","2015","West Germany","","","",""
"4 on scale 1-7","2015","East Germany","","","",""
"5 on scale 1-7","2015","West Germany","","","",""
"5 on scale 1-7","2015","East Germany","","","",""
"6 on scale 1-7","2015","West Germany","","","",""
"6 on scale 1-7","2015","East Germany","","","",""
"7 Strongly agree","2015","West Germany","","","",""
"7 Strongly agree","2015","East Germany","","","",""
"1 Strongly disagree","2016","West Germany","","","",""
"1 Strongly disagree","2016","East Germany","","","",""
"2 on scale 1-7 ","2016","West Germany","","","",""
"2 on scale 1-7 ","2016","East Germany","","","",""
"3 on scale 1-7 ","2016","West Germany","","","",""
"3 on scale 1-7 ","2016","East Germany","","","",""
"4 on scale 1-7","2016","West Germany","","","",""
"4 on scale 1-7","2016","East Germany","","","",""
"5 on scale 1-7","2016","West Germany","","","",""
"5 on scale 1-7","2016","East Germany","","","",""
"6 on scale 1-7","2016","West Germany","","","",""
"6 on scale 1-7","2016","East Germany","","","",""
"7 Strongly agree","2016","West Germany","","","",""
"7 Strongly agree","2016","East Germany","","","",""
"1 Strongly disagree","2017","West Germany","5811","0.203619912337281","0.198435392518683","0.208804432155878"
"1 Strongly disagree","2017","East Germany","1505","0.205954431116714","0.195797011657249","0.216111850576179"
"2 on scale 1-7 ","2017","West Germany","5403","0.241651543369277","0.236140073851106","0.247163012887448"
"2 on scale 1-7 ","2017","East Germany","1490","0.254926606457348","0.24397993172023","0.265873281194466"
"3 on scale 1-7 ","2017","West Germany","3376","0.155809396949986","0.1511400590862","0.160478734813771"
"3 on scale 1-7 ","2017","East Germany","890","0.151830086384568","0.142816545041581","0.160843627727556"
"4 on scale 1-7","2017","West Germany","3311","0.148628210676538","0.144048390015084","0.153208031337991"
"4 on scale 1-7","2017","East Germany","815","0.137828585973877","0.129170107850537","0.146487064097217"
"5 on scale 1-7","2017","West Germany","3137","0.14661600674133","0.142061921457547","0.151170092025112"
"5 on scale 1-7","2017","East Germany","783","0.147684438768769","0.138773105593315","0.156595771944224"
"6 on scale 1-7","2017","West Germany","1512","0.074865069793323","0.0714767813387902","0.0782533582478558"
"6 on scale 1-7","2017","East Germany","459","0.081575582566365","0.0747005160124738","0.0884506491202563"
"7 Strongly agree","2017","West Germany","625","0.0288098601322663","0.0266562805415269","0.0309634397230058"
"7 Strongly agree","2017","East Germany","147","0.0202002687323584","0.0166666284626907","0.023733909002026"
"1 Strongly disagree","2018","West Germany","","","",""
"1 Strongly disagree","2018","East Germany","","","",""
"2 on scale 1-7 ","2018","West Germany","","","",""
"2 on scale 1-7 ","2018","East Germany","","","",""
"3 on scale 1-7 ","2018","West Germany","","","",""
"3 on scale 1-7 ","2018","East Germany","","","",""
"4 on scale 1-7","2018","West Germany","","","",""
"4 on scale 1-7","2018","East Germany","","","",""
"5 on scale 1-7","2018","West Germany","","","",""
"5 on scale 1-7","2018","East Germany","","","",""
"6 on scale 1-7","2018","West Germany","","","",""
"6 on scale 1-7","2018","East Germany","","","",""
"7 Strongly agree","2018","West Germany","","","",""
"7 Strongly agree","2018","East Germany","","","",""
"1 Strongly disagree","2019","West Germany","4677","0.23514491154066","0.229284120453254","0.241005702628065"
"1 Strongly disagree","2019","East Germany","1340","0.231067749362939","0.219985150911372","0.242150347814506"
"2 on scale 1-7 ","2019","West Germany","5139","0.251160843429568","0.24516750078701","0.257154186072126"
"2 on scale 1-7 ","2019","East Germany","1425","0.250458265287821","0.239066435520261","0.261850095055381"
"3 on scale 1-7 ","2019","West Germany","2984","0.149865598488571","0.14493279698617","0.154798399990971"
"3 on scale 1-7 ","2019","East Germany","828","0.157741754462744","0.148158260761602","0.167325248163887"
"4 on scale 1-7","2019","West Germany","2993","0.150905085115457","0.145958233023292","0.155851937207622"
"4 on scale 1-7","2019","East Germany","753","0.12950302229083","0.12067524275886","0.138330801822799"
"5 on scale 1-7","2019","West Germany","2585","0.129641507039407","0.124999348276517","0.134283665802297"
"5 on scale 1-7","2019","East Germany","746","0.141303786586243","0.132145282014809","0.150462291157677"
"6 on scale 1-7","2019","West Germany","1245","0.0606599215387369","0.0573610818076766","0.0639587612697971"
"6 on scale 1-7","2019","East Germany","347","0.0658423693092171","0.0593217221489426","0.0723630164694917"
"7 Strongly agree","2019","West Germany","491","0.0226221328476005","0.0205672035103055","0.0246770621848955"
"7 Strongly agree","2019","East Germany","118","0.0240830527002058","0.0200522634603471","0.0281138419400646"
