"plh0214","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2006","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2006","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2006","Employed","Urban Area","","","",""
"4 on scale 1-7","2006","Employed","Rural Area","","","",""
"5 on scale 1-7","2006","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2006","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2006","Employed","Urban Area","","","",""
"5 on scale 1-7","2006","Employed","Rural Area","","","",""
"6 on scale 1-7","2006","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2006","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2006","Employed","Urban Area","","","",""
"6 on scale 1-7","2006","Employed","Rural Area","","","",""
"7 Strongly agree","2006","Not Employed","Urban Area","","","",""
"7 Strongly agree","2006","Not Employed","Rural Area","","","",""
"7 Strongly agree","2006","Employed","Urban Area","","","",""
"7 Strongly agree","2006","Employed","Rural Area","","","",""
"1 Strongly disagree","2007","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2007","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2007","Employed","Urban Area","","","",""
"1 Strongly disagree","2007","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2007","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2007","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2007","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2007","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2007","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2007","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2007","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2007","Employed","Rural Area","","","",""
"4 on scale 1-7","2007","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2007","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2007","Employed","Urban Area","","","",""
"4 on scale 1-7","2007","Employed","Rural Area","","","",""
"5 on scale 1-7","2007","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2007","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2007","Employed","Urban Area","","","",""
"5 on scale 1-7","2007","Employed","Rural Area","","","",""
"6 on scale 1-7","2007","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2007","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2007","Employed","Urban Area","","","",""
"6 on scale 1-7","2007","Employed","Rural Area","","","",""
"7 Strongly agree","2007","Not Employed","Urban Area","","","",""
"7 Strongly agree","2007","Not Employed","Rural Area","","","",""
"7 Strongly agree","2007","Employed","Urban Area","","","",""
"7 Strongly agree","2007","Employed","Rural Area","","","",""
"1 Strongly disagree","2008","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2008","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2008","Employed","Urban Area","","","",""
"1 Strongly disagree","2008","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2008","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2008","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2008","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2008","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2008","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2008","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2008","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2008","Employed","Rural Area","","","",""
"4 on scale 1-7","2008","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2008","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2008","Employed","Urban Area","","","",""
"4 on scale 1-7","2008","Employed","Rural Area","","","",""
"5 on scale 1-7","2008","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2008","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2008","Employed","Urban Area","","","",""
"5 on scale 1-7","2008","Employed","Rural Area","","","",""
"6 on scale 1-7","2008","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2008","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2008","Employed","Urban Area","","","",""
"6 on scale 1-7","2008","Employed","Rural Area","","","",""
"7 Strongly agree","2008","Not Employed","Urban Area","","","",""
"7 Strongly agree","2008","Not Employed","Rural Area","","","",""
"7 Strongly agree","2008","Employed","Urban Area","","","",""
"7 Strongly agree","2008","Employed","Rural Area","","","",""
"1 Strongly disagree","2009","Not Employed","Urban Area","1129","0.271863646927414","0.258735232869625","0.284992060985203"
"1 Strongly disagree","2009","Not Employed","Rural Area","570","0.251903813412434","0.234430373715099","0.26937725310977"
"1 Strongly disagree","2009","Employed","Urban Area","1222","0.158283428541219","0.149947338852093","0.166619518230345"
"1 Strongly disagree","2009","Employed","Rural Area","652","0.173372720798641","0.161403713060506","0.185341728536776"
"2 on scale 1-7 ","2009","Not Employed","Urban Area","1086","0.229959975682505","0.217543077622096","0.242376873742914"
"2 on scale 1-7 ","2009","Not Employed","Rural Area","599","0.241812290498686","0.224577346782884","0.259047234214487"
"2 on scale 1-7 ","2009","Employed","Urban Area","1804","0.239823660111484","0.230072306556454","0.249575013666514"
"2 on scale 1-7 ","2009","Employed","Rural Area","925","0.238736423985885","0.225257979746162","0.252214868225608"
"3 on scale 1-7 ","2009","Not Employed","Urban Area","751","0.168022310434015","0.156989919176385","0.179054701691645"
"3 on scale 1-7 ","2009","Not Employed","Rural Area","379","0.152146355319189","0.137689509931864","0.166603200706513"
"3 on scale 1-7 ","2009","Employed","Urban Area","1362","0.180766750419906","0.171978047670087","0.189555453169726"
"3 on scale 1-7 ","2009","Employed","Rural Area","736","0.187042473948897","0.174713783572285","0.199371164325509"
"4 on scale 1-7","2009","Not Employed","Urban Area","603","0.140653340831495","0.130394706217548","0.150911975445443"
"4 on scale 1-7","2009","Not Employed","Rural Area","364","0.144691532221879","0.130531466870782","0.158851597572976"
"4 on scale 1-7","2009","Employed","Urban Area","1195","0.173920399372904","0.165263787891808","0.182577010854001"
"4 on scale 1-7","2009","Employed","Rural Area","637","0.163527084075766","0.151833875755501","0.175220292396032"
"5 on scale 1-7","2009","Not Employed","Urban Area","538","0.11466045401271","0.10525906335339","0.12406184467203"
"5 on scale 1-7","2009","Not Employed","Rural Area","274","0.119414219157687","0.106361644984262","0.132466793331112"
"5 on scale 1-7","2009","Employed","Urban Area","1096","0.149298244233423","0.141159119012053","0.157437369454792"
"5 on scale 1-7","2009","Employed","Rural Area","564","0.144504566076287","0.133388207893272","0.155620924259302"
"6 on scale 1-7","2009","Not Employed","Urban Area","219","0.0505317428876678","0.0440684668725057","0.05699501890283"
"6 on scale 1-7","2009","Not Employed","Rural Area","139","0.0656639908490702","0.0556939372163835","0.0756340444817569"
"6 on scale 1-7","2009","Employed","Urban Area","491","0.0705741781569105","0.0647250384150775","0.0764233178987436"
"6 on scale 1-7","2009","Employed","Rural Area","245","0.0663958080953494","0.0585241789364778","0.074267437254221"
"7 Strongly agree","2009","Not Employed","Urban Area","86","0.0243085292241927","0.0197642403108097","0.0288528181375757"
"7 Strongly agree","2009","Not Employed","Rural Area","46","0.0243677985410549","0.0181614876780041","0.0305741094041056"
"7 Strongly agree","2009","Employed","Urban Area","195","0.0273333391641536","0.023609507197874","0.0310571711304331"
"7 Strongly agree","2009","Employed","Rural Area","84","0.0264209230191743","0.0213501694195957","0.0314916766187529"
"1 Strongly disagree","2010","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2010","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2010","Employed","Urban Area","","","",""
"1 Strongly disagree","2010","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2010","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2010","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2010","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2010","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2010","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2010","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2010","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2010","Employed","Rural Area","","","",""
"4 on scale 1-7","2010","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2010","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2010","Employed","Urban Area","","","",""
"4 on scale 1-7","2010","Employed","Rural Area","","","",""
"5 on scale 1-7","2010","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2010","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2010","Employed","Urban Area","","","",""
"5 on scale 1-7","2010","Employed","Rural Area","","","",""
"6 on scale 1-7","2010","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2010","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2010","Employed","Urban Area","","","",""
"6 on scale 1-7","2010","Employed","Rural Area","","","",""
"7 Strongly agree","2010","Not Employed","Urban Area","","","",""
"7 Strongly agree","2010","Not Employed","Rural Area","","","",""
"7 Strongly agree","2010","Employed","Urban Area","","","",""
"7 Strongly agree","2010","Employed","Rural Area","","","",""
"1 Strongly disagree","2011","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2011","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2011","Employed","Urban Area","","","",""
"1 Strongly disagree","2011","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2011","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2011","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2011","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2011","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2011","Employed","Rural Area","","","",""
"4 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2011","Employed","Urban Area","","","",""
"4 on scale 1-7","2011","Employed","Rural Area","","","",""
"5 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2011","Employed","Urban Area","","","",""
"5 on scale 1-7","2011","Employed","Rural Area","","","",""
"6 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2011","Employed","Urban Area","","","",""
"6 on scale 1-7","2011","Employed","Rural Area","","","",""
"7 Strongly agree","2011","Not Employed","Urban Area","","","",""
"7 Strongly agree","2011","Not Employed","Rural Area","","","",""
"7 Strongly agree","2011","Employed","Urban Area","","","",""
"7 Strongly agree","2011","Employed","Rural Area","","","",""
"1 Strongly disagree","2012","Not Employed","Urban Area","232","0.20694207065393","0.182969112447075","0.230915028860786"
"1 Strongly disagree","2012","Not Employed","Rural Area","151","0.254825479749138","0.221274051553609","0.288376907944666"
"1 Strongly disagree","2012","Employed","Urban Area","661","0.210462407087499","0.196650336285243","0.224274477889756"
"1 Strongly disagree","2012","Employed","Rural Area","439","0.221578694687864","0.203525637473925","0.239631751901804"
"2 on scale 1-7 ","2012","Not Employed","Urban Area","273","0.240311394359879","0.215027162442258","0.2655956262775"
"2 on scale 1-7 ","2012","Not Employed","Rural Area","152","0.233324048981683","0.200759410548322","0.265888687415044"
"2 on scale 1-7 ","2012","Employed","Urban Area","831","0.248524147229743","0.23388125271471","0.263167041744777"
"2 on scale 1-7 ","2012","Employed","Rural Area","476","0.230004746333606","0.211711456097001","0.24829803657021"
"3 on scale 1-7 ","2012","Not Employed","Urban Area","149","0.14998016927801","0.128851301475871","0.171109037080148"
"3 on scale 1-7 ","2012","Not Employed","Rural Area","97","0.167464587152322","0.138715541166854","0.19621363313779"
"3 on scale 1-7 ","2012","Employed","Urban Area","496","0.142572096559063","0.130725292728354","0.154418900389771"
"3 on scale 1-7 ","2012","Employed","Rural Area","297","0.137708518856796","0.122729379779754","0.152687657933838"
"4 on scale 1-7","2012","Not Employed","Urban Area","189","0.168357819325982","0.146215165143017","0.190500473508947"
"4 on scale 1-7","2012","Not Employed","Rural Area","105","0.137932004265239","0.111382044171464","0.164481964359013"
"4 on scale 1-7","2012","Employed","Urban Area","476","0.138965712545227","0.127245130617183","0.15068629447327"
"4 on scale 1-7","2012","Employed","Rural Area","287","0.137788709889656","0.122805906819064","0.152771512960249"
"5 on scale 1-7","2012","Not Employed","Urban Area","146","0.13654265008559","0.116223787822341","0.156861512348839"
"5 on scale 1-7","2012","Not Employed","Rural Area","87","0.126120121317533","0.100559073789294","0.151681168845772"
"5 on scale 1-7","2012","Employed","Urban Area","514","0.1480802023082","0.136045565793601","0.160114838822799"
"5 on scale 1-7","2012","Employed","Rural Area","319","0.164339043529804","0.148230182495117","0.180447904564491"
"6 on scale 1-7","2012","Not Employed","Urban Area","74","0.0629005743145702","0.0485336131278778","0.0772675355012625"
"6 on scale 1-7","2012","Not Employed","Rural Area","41","0.0580341967855545","0.0400322221521115","0.0760361714189975"
"6 on scale 1-7","2012","Employed","Urban Area","245","0.0720590639672241","0.0632973393735976","0.0808207885608505"
"6 on scale 1-7","2012","Employed","Rural Area","163","0.079963596291929","0.0681732091242723","0.0917539834595856"
"7 Strongly agree","2012","Not Employed","Urban Area","34","0.0349653219820392","0.0240951853484948","0.0458354586155835"
"7 Strongly agree","2012","Not Employed","Rural Area","15","","",""
"7 Strongly agree","2012","Employed","Urban Area","123","0.0393363703030437","0.032749669460345","0.0459230711457424"
"7 Strongly agree","2012","Employed","Rural Area","52","0.0286166904103442","0.0213692538446578","0.0358641269760305"
"1 Strongly disagree","2013","Not Employed","Urban Area","1335","0.302871372490223","0.289709491553608","0.316033253426838"
"1 Strongly disagree","2013","Not Employed","Rural Area","695","0.266568842011083","0.249598966040825","0.283538717981341"
"1 Strongly disagree","2013","Employed","Urban Area","1332","0.170979247475248","0.162471083952724","0.179487410997772"
"1 Strongly disagree","2013","Employed","Rural Area","791","0.189174356570511","0.177082570961985","0.201266142179037"
"2 on scale 1-7 ","2013","Not Employed","Urban Area","1049","0.208799942851667","0.197157590764463","0.220442294938872"
"2 on scale 1-7 ","2013","Not Employed","Rural Area","589","0.217322275625986","0.201493843207398","0.233150708044573"
"2 on scale 1-7 ","2013","Employed","Urban Area","1848","0.243965373358177","0.234259907974175","0.253670838742178"
"2 on scale 1-7 ","2013","Employed","Rural Area","975","0.232222066960102","0.219185443436802","0.245258690483401"
"3 on scale 1-7 ","2013","Not Employed","Urban Area","685","0.1463236480126","0.136200017831535","0.156447278193666"
"3 on scale 1-7 ","2013","Not Employed","Rural Area","401","0.156075663929101","0.142146865665239","0.170004462192962"
"3 on scale 1-7 ","2013","Employed","Urban Area","1278","0.165426090938481","0.157029251827896","0.173822930049065"
"3 on scale 1-7 ","2013","Employed","Rural Area","675","0.174487416171888","0.16276979447534","0.186205037868436"
"4 on scale 1-7","2013","Not Employed","Urban Area","637","0.139713432656002","0.129782888684023","0.14964397662798"
"4 on scale 1-7","2013","Not Employed","Rural Area","386","0.151753888463001","0.137984167161858","0.165523609764144"
"4 on scale 1-7","2013","Employed","Urban Area","1218","0.156965663265482","0.148745008913497","0.165186317617467"
"4 on scale 1-7","2013","Employed","Rural Area","627","0.165751095355783","0.154270310090454","0.177231880621113"
"5 on scale 1-7","2013","Not Employed","Urban Area","588","0.120262713811263","0.110945750488835","0.129579677133691"
"5 on scale 1-7","2013","Not Employed","Rural Area","331","0.123976578934734","0.111328575342839","0.136624582526629"
"5 on scale 1-7","2013","Employed","Urban Area","1175","0.168705516832538","0.160242532868035","0.17716850079704"
"5 on scale 1-7","2013","Employed","Rural Area","599","0.142046563012571","0.131268448534111","0.152824677491031"
"6 on scale 1-7","2013","Not Employed","Urban Area","280","0.0566201096473459","0.050000063047542","0.0632401562471499"
"6 on scale 1-7","2013","Not Employed","Rural Area","140","0.0478158723036228","0.0396266849349861","0.0560050596722594"
"6 on scale 1-7","2013","Employed","Urban Area","493","0.0675057457347026","0.0618358525358782","0.0731756389335271"
"6 on scale 1-7","2013","Employed","Rural Area","273","0.0689361136372816","0.0611142776214348","0.0767579496531283"
"7 Strongly agree","2013","Not Employed","Urban Area","108","0.0254087805308989","0.0209012825121328","0.0299162785496651"
"7 Strongly agree","2013","Not Employed","Rural Area","66","0.0364868787324731","0.0292908734947572","0.0436828839701889"
"7 Strongly agree","2013","Employed","Urban Area","178","0.0264523623953723","0.0228258241486217","0.0300789006421229"
"7 Strongly agree","2013","Employed","Rural Area","90","0.0273823882918636","0.0223438763188808","0.0324209002648463"
"1 Strongly disagree","2014","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2014","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2014","Employed","Urban Area","","","",""
"1 Strongly disagree","2014","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2014","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2014","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2014","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2014","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2014","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2014","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2014","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2014","Employed","Rural Area","","","",""
"4 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2014","Employed","Urban Area","","","",""
"4 on scale 1-7","2014","Employed","Rural Area","","","",""
"5 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2014","Employed","Urban Area","","","",""
"5 on scale 1-7","2014","Employed","Rural Area","","","",""
"6 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2014","Employed","Urban Area","","","",""
"6 on scale 1-7","2014","Employed","Rural Area","","","",""
"7 Strongly agree","2014","Not Employed","Urban Area","","","",""
"7 Strongly agree","2014","Not Employed","Rural Area","","","",""
"7 Strongly agree","2014","Employed","Urban Area","","","",""
"7 Strongly agree","2014","Employed","Rural Area","","","",""
"1 Strongly disagree","2015","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2015","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2015","Employed","Urban Area","","","",""
"1 Strongly disagree","2015","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2015","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2015","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2015","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2015","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2015","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2015","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2015","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2015","Employed","Rural Area","","","",""
"4 on scale 1-7","2015","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2015","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2015","Employed","Urban Area","","","",""
"4 on scale 1-7","2015","Employed","Rural Area","","","",""
"5 on scale 1-7","2015","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2015","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2015","Employed","Urban Area","","","",""
"5 on scale 1-7","2015","Employed","Rural Area","","","",""
"6 on scale 1-7","2015","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2015","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2015","Employed","Urban Area","","","",""
"6 on scale 1-7","2015","Employed","Rural Area","","","",""
"7 Strongly agree","2015","Not Employed","Urban Area","","","",""
"7 Strongly agree","2015","Not Employed","Rural Area","","","",""
"7 Strongly agree","2015","Employed","Urban Area","","","",""
"7 Strongly agree","2015","Employed","Rural Area","","","",""
"1 Strongly disagree","2016","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2016","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2016","Employed","Urban Area","","","",""
"1 Strongly disagree","2016","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2016","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2016","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2016","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2016","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2016","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2016","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2016","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2016","Employed","Rural Area","","","",""
"4 on scale 1-7","2016","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2016","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2016","Employed","Urban Area","","","",""
"4 on scale 1-7","2016","Employed","Rural Area","","","",""
"5 on scale 1-7","2016","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2016","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2016","Employed","Urban Area","","","",""
"5 on scale 1-7","2016","Employed","Rural Area","","","",""
"6 on scale 1-7","2016","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2016","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2016","Employed","Urban Area","","","",""
"6 on scale 1-7","2016","Employed","Rural Area","","","",""
"7 Strongly agree","2016","Not Employed","Urban Area","","","",""
"7 Strongly agree","2016","Not Employed","Rural Area","","","",""
"7 Strongly agree","2016","Employed","Urban Area","","","",""
"7 Strongly agree","2016","Employed","Rural Area","","","",""
"1 Strongly disagree","2017","Not Employed","Urban Area","2682","0.257592445009488","0.247478673386799","0.267706216632178"
"1 Strongly disagree","2017","Not Employed","Rural Area","1368","0.280917199242748","0.266612045086359","0.295222353399136"
"1 Strongly disagree","2017","Employed","Urban Area","2035","0.163834968060412","0.157179338041161","0.170490598079662"
"1 Strongly disagree","2017","Employed","Rural Area","1231","0.182540175790021","0.173083652048279","0.191996699531762"
"2 on scale 1-7 ","2017","Not Employed","Urban Area","1506","0.247239212975812","0.237261923778351","0.257216502173274"
"2 on scale 1-7 ","2017","Not Employed","Rural Area","783","0.220567128239386","0.207370174936955","0.233764081541817"
"2 on scale 1-7 ","2017","Employed","Urban Area","2992","0.245160845568395","0.237425269953007","0.252896421183783"
"2 on scale 1-7 ","2017","Employed","Rural Area","1612","0.250437944585854","0.239831424020898","0.26104446515081"
"3 on scale 1-7 ","2017","Not Employed","Urban Area","894","0.149867267607484","0.141612171110359","0.158122364104609"
"3 on scale 1-7 ","2017","Not Employed","Rural Area","497","0.143846407439975","0.132676764806765","0.155016050073185"
"3 on scale 1-7 ","2017","Employed","Urban Area","1876","0.163310563996538","0.156663510824671","0.169957617168406"
"3 on scale 1-7 ","2017","Employed","Rural Area","999","0.150029390058163","0.14128742225553","0.158771357860795"
"4 on scale 1-7","2017","Not Employed","Urban Area","829","0.129862782218799","0.12208847650631","0.137637087931288"
"4 on scale 1-7","2017","Not Employed","Rural Area","459","0.139914972661983","0.128873761485805","0.15095618383816"
"4 on scale 1-7","2017","Employed","Urban Area","1824","0.152210543635345","0.14575093442947","0.15867015284122"
"4 on scale 1-7","2017","Employed","Rural Area","1014","0.159513751086656","0.150550130891286","0.168477371282026"
"5 on scale 1-7","2017","Not Employed","Urban Area","782","0.134143217836656","0.12626128405032","0.142025151622993"
"5 on scale 1-7","2017","Not Employed","Rural Area","397","0.129186403956456","0.118510984901814","0.139861823011098"
"5 on scale 1-7","2017","Employed","Urban Area","1805","0.153490900883152","0.147009080329723","0.159972721436581"
"5 on scale 1-7","2017","Employed","Rural Area","936","0.157707282765976","0.148784989917069","0.166629575614884"
"6 on scale 1-7","2017","Not Employed","Urban Area","328","0.057099883046686","0.0517335719657311","0.0624661941276408"
