"plh0214","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2005","no migration background","West Germany","740","0.0568210354327927","0.0527769404355935","0.0608651304299919"
"6 on scale 1-7","2005","no migration background","East Germany","300","0.0594735804327564","0.0528521277202676","0.0660950331452451"
"6 on scale 1-7","2005","direct migration background","West Germany","89","0.0389511264749142","0.0309778919475309","0.0469243610022974"
"6 on scale 1-7","2005","direct migration background","East Germany","","","",""
"6 on scale 1-7","2005","indirect migration background","West Germany","42","0.0437279417901956","0.0295222689579135","0.0579336146224776"
"6 on scale 1-7","2005","indirect migration background","East Germany","","","",""
"7 Strongly agree","2005","no migration background","West Germany","295","0.0243862777416653","0.0216917576151945","0.0270807978681362"
"7 Strongly agree","2005","no migration background","East Germany","95","0.0227021676102749","0.0185320061491291","0.0268723290714206"
"7 Strongly agree","2005","direct migration background","West Germany","51","0.0238235510837208","0.0175390732023873","0.0301080289650542"
"7 Strongly agree","2005","direct migration background","East Germany","","","",""
"7 Strongly agree","2005","indirect migration background","West Germany","","","",""
"7 Strongly agree","2005","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2006","no migration background","West Germany","","","",""
"1 Strongly disagree","2006","no migration background","East Germany","","","",""
"1 Strongly disagree","2006","direct migration background","West Germany","","","",""
"1 Strongly disagree","2006","direct migration background","East Germany","","","",""
"1 Strongly disagree","2006","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2006","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2006","no migration background","West Germany","","","",""
"4 on scale 1-7","2006","no migration background","East Germany","","","",""
"4 on scale 1-7","2006","direct migration background","West Germany","","","",""
"4 on scale 1-7","2006","direct migration background","East Germany","","","",""
"4 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2006","no migration background","West Germany","","","",""
"5 on scale 1-7","2006","no migration background","East Germany","","","",""
"5 on scale 1-7","2006","direct migration background","West Germany","","","",""
"5 on scale 1-7","2006","direct migration background","East Germany","","","",""
"5 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2006","no migration background","West Germany","","","",""
"6 on scale 1-7","2006","no migration background","East Germany","","","",""
"6 on scale 1-7","2006","direct migration background","West Germany","","","",""
"6 on scale 1-7","2006","direct migration background","East Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"7 Strongly agree","2006","no migration background","West Germany","","","",""
"7 Strongly agree","2006","no migration background","East Germany","","","",""
"7 Strongly agree","2006","direct migration background","West Germany","","","",""
"7 Strongly agree","2006","direct migration background","East Germany","","","",""
"7 Strongly agree","2006","indirect migration background","West Germany","","","",""
"7 Strongly agree","2006","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2007","no migration background","West Germany","","","",""
"1 Strongly disagree","2007","no migration background","East Germany","","","",""
"1 Strongly disagree","2007","direct migration background","West Germany","","","",""
"1 Strongly disagree","2007","direct migration background","East Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2007","no migration background","West Germany","","","",""
"4 on scale 1-7","2007","no migration background","East Germany","","","",""
"4 on scale 1-7","2007","direct migration background","West Germany","","","",""
"4 on scale 1-7","2007","direct migration background","East Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2007","no migration background","West Germany","","","",""
"5 on scale 1-7","2007","no migration background","East Germany","","","",""
"5 on scale 1-7","2007","direct migration background","West Germany","","","",""
"5 on scale 1-7","2007","direct migration background","East Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2007","no migration background","West Germany","","","",""
"6 on scale 1-7","2007","no migration background","East Germany","","","",""
"6 on scale 1-7","2007","direct migration background","West Germany","","","",""
"6 on scale 1-7","2007","direct migration background","East Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"7 Strongly agree","2007","no migration background","West Germany","","","",""
"7 Strongly agree","2007","no migration background","East Germany","","","",""
"7 Strongly agree","2007","direct migration background","West Germany","","","",""
"7 Strongly agree","2007","direct migration background","East Germany","","","",""
"7 Strongly agree","2007","indirect migration background","West Germany","","","",""
"7 Strongly agree","2007","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2008","no migration background","West Germany","","","",""
"1 Strongly disagree","2008","no migration background","East Germany","","","",""
"1 Strongly disagree","2008","direct migration background","West Germany","","","",""
"1 Strongly disagree","2008","direct migration background","East Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2008","no migration background","West Germany","","","",""
"4 on scale 1-7","2008","no migration background","East Germany","","","",""
"4 on scale 1-7","2008","direct migration background","West Germany","","","",""
"4 on scale 1-7","2008","direct migration background","East Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2008","no migration background","West Germany","","","",""
"5 on scale 1-7","2008","no migration background","East Germany","","","",""
"5 on scale 1-7","2008","direct migration background","West Germany","","","",""
"5 on scale 1-7","2008","direct migration background","East Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2008","no migration background","West Germany","","","",""
"6 on scale 1-7","2008","no migration background","East Germany","","","",""
"6 on scale 1-7","2008","direct migration background","West Germany","","","",""
"6 on scale 1-7","2008","direct migration background","East Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"7 Strongly agree","2008","no migration background","West Germany","","","",""
"7 Strongly agree","2008","no migration background","East Germany","","","",""
"7 Strongly agree","2008","direct migration background","West Germany","","","",""
"7 Strongly agree","2008","direct migration background","East Germany","","","",""
"7 Strongly agree","2008","indirect migration background","West Germany","","","",""
"7 Strongly agree","2008","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2009","no migration background","West Germany","2138","0.193782230184676","0.18646530789287","0.201099152476483"
"1 Strongly disagree","2009","no migration background","East Germany","854","0.192982546238792","0.181349637702925","0.20461545477466"
"1 Strongly disagree","2009","direct migration background","West Germany","421","0.272447018703784","0.250452266713145","0.294441770694422"
"1 Strongly disagree","2009","direct migration background","East Germany","","","",""
"1 Strongly disagree","2009","indirect migration background","West Germany","141","0.174494509147941","0.145756177286636","0.203232841009246"
"1 Strongly disagree","2009","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","no migration background","West Germany","2730","0.236846703322662","0.228976519991371","0.244716886653953"
"2 on scale 1-7 ","2009","no migration background","East Germany","1122","0.258701988099278","0.245793239753421","0.271610736445134"
"2 on scale 1-7 ","2009","direct migration background","West Germany","389","0.218474737984","0.198061220225052","0.238888255742948"
"2 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","indirect migration background","West Germany","148","0.216268118333323","0.185094249951995","0.24744198671465"
"2 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","no migration background","West Germany","2001","0.178234648776746","0.171150049916149","0.185319247637344"
"3 on scale 1-7 ","2009","no migration background","East Germany","830","0.176789270143997","0.16554396366342","0.188034576624574"
"3 on scale 1-7 ","2009","direct migration background","West Germany","244","0.14535885445664","0.12794646502714","0.162771243886139"
"3 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","indirect migration background","West Germany","132","0.205619408354645","0.175016897918203","0.236221918791088"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2009","no migration background","West Germany","1791","0.160129687481727","0.153340976372275","0.166918398591179"
"4 on scale 1-7","2009","no migration background","East Germany","657","0.145217791544624","0.13483233759122","0.155603245498029"
"4 on scale 1-7","2009","direct migration background","West Germany","221","0.165862433211197","0.1474869578196","0.184237908602794"
"4 on scale 1-7","2009","direct migration background","East Germany","","","",""
"4 on scale 1-7","2009","indirect migration background","West Germany","116","0.200202353005579","0.169902861544925","0.230501844466233"
"4 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2009","no migration background","West Germany","1604","0.140856767391647","0.134417048198947","0.147296486584348"
"5 on scale 1-7","2009","no migration background","East Germany","584","0.131148511347644","0.121198071216953","0.141098951478335"
"5 on scale 1-7","2009","direct migration background","West Germany","193","0.120554874142506","0.104469080718511","0.136640667566502"
"5 on scale 1-7","2009","direct migration background","East Germany","","","",""
"5 on scale 1-7","2009","indirect migration background","West Germany","73","0.117142332430677","0.0927915472290286","0.141493117632325"
"5 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2009","no migration background","West Germany","673","0.0637347559889347","0.0592127316101137","0.0682567803677557"
"6 on scale 1-7","2009","no migration background","East Germany","290","0.068717047445698","0.0612601030342586","0.0761739918571374"
"6 on scale 1-7","2009","direct migration background","West Germany","73","0.0542984752468011","0.0431036688106149","0.0654932816829874"
"6 on scale 1-7","2009","direct migration background","East Germany","","","",""
"6 on scale 1-7","2009","indirect migration background","West Germany","42","0.0629465609875721","0.0445566819304415","0.0813364400447027"
"6 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"7 Strongly agree","2009","no migration background","West Germany","273","0.0264152068536063","0.0234465555838897","0.029383858123323"
"7 Strongly agree","2009","no migration background","East Germany","84","0.0264428451799667","0.0217132643607069","0.0311724259992264"
"7 Strongly agree","2009","direct migration background","West Germany","33","0.023003606255072","0.0155974960531973","0.0304097164569466"
"7 Strongly agree","2009","direct migration background","East Germany","","","",""
"7 Strongly agree","2009","indirect migration background","West Germany","","","",""
"7 Strongly agree","2009","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2010","no migration background","West Germany","","","",""
"1 Strongly disagree","2010","no migration background","East Germany","","","",""
"1 Strongly disagree","2010","direct migration background","West Germany","","","",""
"1 Strongly disagree","2010","direct migration background","East Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2010","no migration background","West Germany","","","",""
"4 on scale 1-7","2010","no migration background","East Germany","","","",""
"4 on scale 1-7","2010","direct migration background","West Germany","","","",""
"4 on scale 1-7","2010","direct migration background","East Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2010","no migration background","West Germany","","","",""
"5 on scale 1-7","2010","no migration background","East Germany","","","",""
"5 on scale 1-7","2010","direct migration background","West Germany","","","",""
"5 on scale 1-7","2010","direct migration background","East Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2010","no migration background","West Germany","","","",""
"6 on scale 1-7","2010","no migration background","East Germany","","","",""
"6 on scale 1-7","2010","direct migration background","West Germany","","","",""
"6 on scale 1-7","2010","direct migration background","East Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"7 Strongly agree","2010","no migration background","West Germany","","","",""
"7 Strongly agree","2010","no migration background","East Germany","","","",""
"7 Strongly agree","2010","direct migration background","West Germany","","","",""
"7 Strongly agree","2010","direct migration background","East Germany","","","",""
"7 Strongly agree","2010","indirect migration background","West Germany","","","",""
"7 Strongly agree","2010","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2011","no migration background","West Germany","","","",""
"1 Strongly disagree","2011","no migration background","East Germany","","","",""
"1 Strongly disagree","2011","direct migration background","West Germany","","","",""
"1 Strongly disagree","2011","direct migration background","East Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2011","no migration background","West Germany","","","",""
"4 on scale 1-7","2011","no migration background","East Germany","","","",""
"4 on scale 1-7","2011","direct migration background","West Germany","","","",""
"4 on scale 1-7","2011","direct migration background","East Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2011","no migration background","West Germany","","","",""
"5 on scale 1-7","2011","no migration background","East Germany","","","",""
"5 on scale 1-7","2011","direct migration background","West Germany","","","",""
"5 on scale 1-7","2011","direct migration background","East Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2011","no migration background","West Germany","","","",""
"6 on scale 1-7","2011","no migration background","East Germany","","","",""
"6 on scale 1-7","2011","direct migration background","West Germany","","","",""
"6 on scale 1-7","2011","direct migration background","East Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"7 Strongly agree","2011","no migration background","West Germany","","","",""
"7 Strongly agree","2011","no migration background","East Germany","","","",""
"7 Strongly agree","2011","direct migration background","West Germany","","","",""
"7 Strongly agree","2011","direct migration background","East Germany","","","",""
"7 Strongly agree","2011","indirect migration background","West Germany","","","",""
"7 Strongly agree","2011","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2012","no migration background","West Germany","808","0.188415485241782","0.176730233836672","0.200100736646891"
"1 Strongly disagree","2012","no migration background","East Germany","282","0.224418176462306","0.201299537543041","0.24753681538157"
"1 Strongly disagree","2012","direct migration background","West Germany","271","0.282324410492637","0.254874797068879","0.309774023916396"
"1 Strongly disagree","2012","direct migration background","East Germany","","","",""
"1 Strongly disagree","2012","indirect migration background","West Germany","98","0.205564313713646","0.168268245224914","0.242860382202379"
"1 Strongly disagree","2012","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","no migration background","West Germany","1043","0.238900213190256","0.226158085385182","0.251642340995329"
"2 on scale 1-7 ","2012","no migration background","East Germany","307","0.247213167189493","0.223308029882191","0.271118304496796"
"2 on scale 1-7 ","2012","direct migration background","West Germany","250","0.236649644866746","0.210730968746116","0.262568320987376"
"2 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","indirect migration background","West Germany","110","0.250481121919389","0.21049230018069","0.290469943658089"
"2 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","no migration background","West Germany","665","0.150015380254352","0.139344842291425","0.16068591821728"
"3 on scale 1-7 ","2012","no migration background","East Germany","182","0.153018945087217","0.133069588828556","0.172968301345878"
"3 on scale 1-7 ","2012","direct migration background","West Germany","131","0.131423732375264","0.110820336457706","0.152027128292821"
"3 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","indirect migration background","West Germany","54","0.134868774002696","0.10334367067104","0.166393877334352"
"3 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2012","no migration background","West Germany","673","0.152798307550558","0.142046893998626","0.16354972110249"
"4 on scale 1-7","2012","no migration background","East Germany","153","0.116061176454801","0.0983121709168737","0.133810181992727"
"4 on scale 1-7","2012","direct migration background","West Germany","155","0.14550336831503","0.124000834893246","0.167005901736813"
"4 on scale 1-7","2012","direct migration background","East Germany","","","",""
"4 on scale 1-7","2012","indirect migration background","West Germany","65","0.131590086211008","0.100391580593618","0.162788591828397"
"4 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2012","no migration background","West Germany","662","0.161651047369781","0.15065049323793","0.172651601501632"
"5 on scale 1-7","2012","no migration background","East Germany","199","0.155062868622148","0.135004964956178","0.175120772288118"
"5 on scale 1-7","2012","direct migration background","West Germany","119","0.102757723617647","0.0842411753351197","0.121274271900175"
"5 on scale 1-7","2012","direct migration background","East Germany","","","",""
"5 on scale 1-7","2012","indirect migration background","West Germany","69","0.170556242608441","0.13584364599965","0.205268839217232"
"5 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2012","no migration background","West Germany","304","0.0665277125523552","0.0590809947168941","0.0739744303878163"
"6 on scale 1-7","2012","no migration background","East Germany","94","0.0777535430204181","0.062914597929556","0.0925924881112803"
"6 on scale 1-7","2012","direct migration background","West Germany","79","0.0765737174865942","0.0603578976063943","0.092789537366794"
"6 on scale 1-7","2012","direct migration background","East Germany","","","",""
"6 on scale 1-7","2012","indirect migration background","West Germany","41","0.077029802486425","0.052421420972825","0.101638184000025"
"6 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"7 Strongly agree","2012","no migration background","West Germany","147","0.041691853840916","0.0357188735563128","0.0476648341255192"
"7 Strongly agree","2012","no migration background","East Germany","34","0.0264721231636171","0.0175762615243117","0.0353679848029224"
"7 Strongly agree","2012","direct migration background","West Germany","","","",""
"7 Strongly agree","2012","direct migration background","East Germany","","","",""
"7 Strongly agree","2012","indirect migration background","West Germany","","","",""
"7 Strongly agree","2012","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2013","no migration background","West Germany","2584","0.217795567487869","0.210445843386975","0.225145291588763"
"1 Strongly disagree","2013","no migration background","East Germany","959","0.221870116936605","0.209496994220805","0.234243239652405"
"1 Strongly disagree","2013","direct migration background","West Germany","449","0.264879279023189","0.243271000944187","0.286487557102191"
"1 Strongly disagree","2013","direct migration background","East Germany","","","",""
"1 Strongly disagree","2013","indirect migration background","West Germany","129","0.175311087895976","0.146476773470303","0.204145402321648"
"1 Strongly disagree","2013","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","no migration background","West Germany","2830","0.226494020579031","0.219040755112156","0.233947286045906"
"2 on scale 1-7 ","2013","no migration background","East Germany","1075","0.24101622044372","0.228279921324529","0.25375251956291"
"2 on scale 1-7 ","2013","direct migration background","West Germany","367","0.225697193681914","0.205226369355582","0.246168018008246"
"2 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","indirect migration background","West Germany","158","0.21818042693668","0.186860479619782","0.249500374253577"
"2 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","no migration background","West Germany","1980","0.16223009725741","0.155665403469588","0.168794791045232"
"3 on scale 1-7 ","2013","no migration background","East Germany","690","0.162446836193029","0.151462705604387","0.173430966781671"
"3 on scale 1-7 ","2013","direct migration background","West Germany","236","0.145134286059004","0.127885807419706","0.162382764698302"
"3 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","indirect migration background","West Germany","117","0.176263542512131","0.147367707378265","0.205159377645998"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2013","no migration background","West Germany","1890","0.157711071479188","0.151221021832612","0.164201121125763"
"4 on scale 1-7","2013","no migration background","East Germany","632","0.143745953130216","0.133298678794525","0.154193227465907"
"4 on scale 1-7","2013","direct migration background","West Germany","229","0.143675820777056","0.126499593343829","0.160852048210282"
"4 on scale 1-7","2013","direct migration background","East Germany","","","",""
"4 on scale 1-7","2013","indirect migration background","West Germany","100","0.152461575393936","0.125201957763613","0.179721193024259"
"4 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2013","no migration background","West Germany","1790","0.148388951900495","0.142058892156895","0.154719011644095"
"5 on scale 1-7","2013","no migration background","East Germany","602","0.140117272339967","0.129780872113104","0.150453672566831"
"5 on scale 1-7","2013","direct migration background","West Germany","187","0.12498416035302","0.108790229482902","0.141178091223138"
"5 on scale 1-7","2013","direct migration background","East Germany","","","",""
"5 on scale 1-7","2013","indirect migration background","West Germany","101","0.160591337749865","0.13274887540336","0.188433800096369"
"5 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2013","no migration background","West Germany","752","0.0600052672689287","0.0557762079284493","0.064234326609408"
"6 on scale 1-7","2013","no migration background","East Germany","279","0.063475502166612","0.0562150024829645","0.0707360018502595"
"6 on scale 1-7","2013","direct migration background","West Germany","97","0.0678205539581008","0.0555080250569033","0.0801330828592983"
"6 on scale 1-7","2013","direct migration background","East Germany","","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","45","0.0833237030730273","0.0623655917951401","0.104281814350914"
"6 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"7 Strongly agree","2013","no migration background","West Germany","289","0.0273750240270792","0.0244694205597532","0.0302806274944051"
"7 Strongly agree","2013","no migration background","East Germany","95","0.0273280987898511","0.022473070536873","0.0321831270428291"
"7 Strongly agree","2013","direct migration background","West Germany","37","0.0278087061477162","0.0197570894765315","0.0358603228189009"
"7 Strongly agree","2013","direct migration background","East Germany","","","",""
