"plh0214","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2009","Employed","1874","0.163084804638791","0.156245192013419","0.169924417264164","1"
"2 on scale 1-7 ","2009","Employed","2729","0.23947770422059","0.231576877297185","0.247378531143996","2"
"2 on scale 1-7 ","2009","Not Employed","1685","0.233743026875265","0.22367153668204","0.24381451706849","2"
"3 on scale 1-7 ","2009","Not Employed","1130","0.162954983767046","0.154165863370542","0.171744104163551","3"
"3 on scale 1-7 ","2009","Employed","2098","0.182763670383614","0.175608783076179","0.189918557691049","3"
"4 on scale 1-7","2009","Employed","1832","0.170613271722987","0.163649107940454","0.177577435505519","4"
"4 on scale 1-7","2009","Not Employed","967","0.141942260759198","0.133637037760655","0.15024748375774","4"
"5 on scale 1-7","2009","Employed","1660","0.147772907502549","0.141203002237789","0.15434281276731","5"
"5 on scale 1-7","2009","Not Employed","812","0.11617777254337","0.108552047097184","0.123803497989555","5"
"6 on scale 1-7","2009","Employed","736","0.0692446309655554","0.064544663436928","0.0739445984941829","6"
"6 on scale 1-7","2009","Not Employed","358","0.0553616912637745","0.0499194895596843","0.0608038929678647","6"
"7 Strongly agree","2009","Not Employed","132","0.0243274469515166","0.0206610667965578","0.0279938271064754","7"
"7 Strongly agree","2009","Employed","279","0.0270430105659128","0.024039989560957","0.0300460315708686","7"
"1 Strongly disagree","2010","Not Employed","","","","","1"
"1 Strongly disagree","2010","Employed","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","","","","","2"
"2 on scale 1-7 ","2010","Employed","","","","","2"
"3 on scale 1-7 ","2010","Employed","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","","","","","3"
"4 on scale 1-7","2010","Employed","","","","","4"
"4 on scale 1-7","2010","Not Employed","","","","","4"
"5 on scale 1-7","2010","Employed","","","","","5"
"5 on scale 1-7","2010","Not Employed","","","","","5"
"6 on scale 1-7","2010","Not Employed","","","","","6"
"6 on scale 1-7","2010","Employed","","","","","6"
"7 Strongly agree","2010","Not Employed","","","","","7"
"7 Strongly agree","2010","Employed","","","","","7"
"1 Strongly disagree","2011","Not Employed","","","","","1"
"1 Strongly disagree","2011","Employed","","","","","1"
"2 on scale 1-7 ","2011","Employed","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","","","","","3"
"3 on scale 1-7 ","2011","Employed","","","","","3"
"4 on scale 1-7","2011","Employed","","","","","4"
"4 on scale 1-7","2011","Not Employed","","","","","4"
"5 on scale 1-7","2011","Employed","","","","","5"
"5 on scale 1-7","2011","Not Employed","","","","","5"
"6 on scale 1-7","2011","Employed","","","","","6"
"6 on scale 1-7","2011","Not Employed","","","","","6"
"7 Strongly agree","2011","Not Employed","","","","","7"
"7 Strongly agree","2011","Employed","","","","","7"
"1 Strongly disagree","2012","Not Employed","383","0.222322096732558","0.202812801999686","0.241831391465431","1"
"1 Strongly disagree","2012","Employed","1100","0.214237444835681","0.203272898344098","0.225201991327265","1"
"2 on scale 1-7 ","2012","Not Employed","425","0.238067077253648","0.218084181845135","0.258049972662162","2"
"2 on scale 1-7 ","2012","Employed","1307","0.242235047849628","0.230785638950178","0.253684456749078","2"
"3 on scale 1-7 ","2012","Employed","793","0.140920448987739","0.131622203270841","0.150218694704638","3"
"3 on scale 1-7 ","2012","Not Employed","246","0.155596118684241","0.138589230141242","0.17260300722724","3"
"4 on scale 1-7","2012","Employed","763","0.138566008110237","0.129333139098683","0.147798877121791","4"
"4 on scale 1-7","2012","Not Employed","294","0.158585126906206","0.141446078923463","0.17572417488895","4"
"5 on scale 1-7","2012","Employed","833","0.15360162650662","0.143965940571414","0.163237312441827","5"
"5 on scale 1-7","2012","Not Employed","233","0.133194961036566","0.11725251386274","0.149137408210392","5"
"6 on scale 1-7","2012","Not Employed","115","0.0613375065481149","0.0500793271063647","0.0725956859898651","6"
"6 on scale 1-7","2012","Employed","408","0.0747434050872312","0.067715678563087","0.0817711316113755","6"
"7 Strongly agree","2012","Not Employed","49","0.0308971128386661","0.0227782674954864","0.0390159581818457","7"
"7 Strongly agree","2012","Employed","175","0.0356960186228623","0.0307379311038256","0.040654106141899","7"
"1 Strongly disagree","2013","Not Employed","2030","0.291070267993906","0.280642656427848","0.301497879559964","1"
"1 Strongly disagree","2013","Employed","2123","0.176989601876302","0.170029813438811","0.183949390313793","1"
"2 on scale 1-7 ","2013","Employed","2823","0.240086230181675","0.23229716596896","0.24787529439439","2"
"2 on scale 1-7 ","2013","Not Employed","1638","0.211570354123132","0.202194880716344","0.22094582752992","2"
"3 on scale 1-7 ","2013","Employed","1953","0.168419300581294","0.161594850975168","0.175243750187421","3"
"3 on scale 1-7 ","2013","Not Employed","1086","0.149493800543606","0.141308499436212","0.157679101651001","3"
"4 on scale 1-7","2013","Employed","1845","0.159867737671996","0.153184702499571","0.166550772844421","4"
"4 on scale 1-7","2013","Not Employed","1023","0.143627503528922","0.135576787869185","0.151678219188658","4"
"5 on scale 1-7","2013","Not Employed","919","0.121470004593168","0.113971111747505","0.128968897438832","5"
"5 on scale 1-7","2013","Employed","1774","0.15989931734341","0.153215747750417","0.166582886936402","5"
"6 on scale 1-7","2013","Employed","766","0.0679782363349722","0.0633881857243533","0.0725682869455911","6"
"6 on scale 1-7","2013","Not Employed","420","0.0537580577867089","0.048580711557719","0.0589354040156989","6"
"7 Strongly agree","2013","Not Employed","174","0.0290100114305565","0.0251573073501159","0.032862715510997","7"
"7 Strongly agree","2013","Employed","268","0.0267595760103501","0.0238167188391312","0.0297024331815689","7"
"1 Strongly disagree","2014","Not Employed","","","","","1"
"1 Strongly disagree","2014","Employed","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","Employed","","","","","2"
"3 on scale 1-7 ","2014","Employed","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","","","","","3"
"4 on scale 1-7","2014","Employed","","","","","4"
"4 on scale 1-7","2014","Not Employed","","","","","4"
"5 on scale 1-7","2014","Employed","","","","","5"
"5 on scale 1-7","2014","Not Employed","","","","","5"
"6 on scale 1-7","2014","Not Employed","","","","","6"
"6 on scale 1-7","2014","Employed","","","","","6"
"7 Strongly agree","2014","Not Employed","","","","","7"
"7 Strongly agree","2014","Employed","","","","","7"
"1 Strongly disagree","2015","Not Employed","","","","","1"
"1 Strongly disagree","2015","Employed","","","","","1"
"2 on scale 1-7 ","2015","Employed","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","","","","","2"
"3 on scale 1-7 ","2015","Employed","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","","","","","3"
"4 on scale 1-7","2015","Employed","","","","","4"
"4 on scale 1-7","2015","Not Employed","","","","","4"
"5 on scale 1-7","2015","Not Employed","","","","","5"
"5 on scale 1-7","2015","Employed","","","","","5"
"6 on scale 1-7","2015","Employed","","","","","6"
"6 on scale 1-7","2015","Not Employed","","","","","6"
"7 Strongly agree","2015","Not Employed","","","","","7"
"7 Strongly agree","2015","Employed","","","","","7"
"1 Strongly disagree","2016","Not Employed","","","","","1"
"1 Strongly disagree","2016","Employed","","","","","1"
"2 on scale 1-7 ","2016","Employed","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","","","","","2"
"3 on scale 1-7 ","2016","Employed","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","","","","","3"
"4 on scale 1-7","2016","Not Employed","","","","","4"
"4 on scale 1-7","2016","Employed","","","","","4"
"5 on scale 1-7","2016","Employed","","","","","5"
"5 on scale 1-7","2016","Not Employed","","","","","5"
"6 on scale 1-7","2016","Not Employed","","","","","6"
"6 on scale 1-7","2016","Employed","","","","","6"
"7 Strongly agree","2016","Not Employed","","","","","7"
"7 Strongly agree","2016","Employed","","","","","7"
"1 Strongly disagree","2017","Not Employed","4050","0.264905262003305","0.256649017180736","0.273161506825875","1"
"1 Strongly disagree","2017","Employed","3266","0.169702810993179","0.164262765392479","0.175142856593879","1"
"2 on scale 1-7 ","2017","Employed","4604","0.246816276966042","0.240567736311779","0.253064817620306","2"
"2 on scale 1-7 ","2017","Not Employed","2289","0.238876935175562","0.230899189932045","0.24685468041908","2"
"3 on scale 1-7 ","2017","Employed","2875","0.159144246051307","0.153842762002672","0.164445730099942","3"
"3 on scale 1-7 ","2017","Not Employed","1391","0.147979597190465","0.141336179925101","0.154623014455829","3"
"4 on scale 1-7","2017","Employed","2838","0.154501567335759","0.149263584313203","0.159739550358315","4"
"4 on scale 1-7","2017","Not Employed","1288","0.133014362225296","0.126660748134478","0.139367976316114","4"
"5 on scale 1-7","2017","Not Employed","1179","0.132589149038511","0.126244143141088","0.138934154935933","5"
"5 on scale 1-7","2017","Employed","2741","0.154813584223034","0.149571282357473","0.160055886088594","5"
"6 on scale 1-7","2017","Employed","1437","0.0862036293398313","0.0821361184145413","0.0902711402651212","6"
"6 on scale 1-7","2017","Not Employed","534","0.0579811258400622","0.0536085360412982","0.0623537156388263","6"
"7 Strongly agree","2017","Not Employed","243","0.0246535685267978","0.0217523198310569","0.0275548172225388","7"
"7 Strongly agree","2017","Employed","529","0.0288178850908477","0.0263933826319914","0.031242387549704","7"
"1 Strongly disagree","2018","Employed","","","","","1"
"1 Strongly disagree","2018","Not Employed","","","","","1"
"2 on scale 1-7 ","2018","Employed","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","Employed","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","","","","","3"
"4 on scale 1-7","2018","Not Employed","","","","","4"
"4 on scale 1-7","2018","Employed","","","","","4"
"5 on scale 1-7","2018","Employed","","","","","5"
"5 on scale 1-7","2018","Not Employed","","","","","5"
"6 on scale 1-7","2018","Not Employed","","","","","6"
"6 on scale 1-7","2018","Employed","","","","","6"
"7 Strongly agree","2018","Not Employed","","","","","7"
"7 Strongly agree","2018","Employed","","","","","7"
"1 Strongly disagree","2019","Employed","3780","0.208034454127575","0.20205606592424","0.214012842330911","1"
"1 Strongly disagree","2019","Not Employed","2247","0.283168258556321","0.273320804601148","0.293015712511494","1"
"2 on scale 1-7 ","2019","Employed","4654","0.255865051359447","0.249438253060035","0.262291849658858","2"
"2 on scale 1-7 ","2019","Not Employed","1926","0.241937780029001","0.232577317003623","0.251298243054379","2"
"3 on scale 1-7 ","2019","Not Employed","1168","0.146663613472453","0.138931212217662","0.154396014727245","3"
"3 on scale 1-7 ","2019","Employed","2655","0.153591912201607","0.148281387780573","0.158902436622641","3"
"4 on scale 1-7","2019","Employed","2628","0.149303299464024","0.144054192638988","0.15455240628906","4"
"4 on scale 1-7","2019","Not Employed","1135","0.1436505444308","0.135984484482702","0.151316604378898","4"
"5 on scale 1-7","2019","Not Employed","928","0.106099958792546","0.0993687176955819","0.11283119988951","5"
"5 on scale 1-7","2019","Employed","2419","0.145652747687652","0.140457097672673","0.150848397702631","5"
"6 on scale 1-7","2019","Employed","1154","0.064960586598848","0.0613306147076258","0.0685905584900702","6"
"6 on scale 1-7","2019","Not Employed","443","0.0550269009190332","0.0500427600344534","0.0600110418036131","6"
"7 Strongly agree","2019","Not Employed","194","0.0234529437998461","0.0201451507604036","0.0267607368392886","7"
"7 Strongly agree","2019","Employed","418","0.0225919485608469","0.0204032893927057","0.0247806077289881","7"
