"plh0214","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Hesse","lower secondary degree","125","0.300236814187888","0.256913529141691","0.343560099234085"
"1 Strongly disagree","2005","Hesse","secondary school degree","82","0.258252663149046","0.211934488792134","0.304570837505958"
"1 Strongly disagree","2005","Hesse","college entrance qualification","68","0.161990258072856","0.126107190598439","0.197873325547273"
"1 Strongly disagree","2005","Hesse","Other degree","40","0.39733191284422","0.305042467727849","0.489621357960592"
"1 Strongly disagree","2005","Hesse","no degree/no degree yet","14","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","lower secondary degree","182","0.315094819404066","0.277320566657706","0.352869072150426"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","secondary school degree","62","0.215632475651506","0.165928960600786","0.265335990702227"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","college entrance qualification","35","0.192778504786539","0.142974389183626","0.242582620389452"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Other degree","24","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","12","","",""
"1 Strongly disagree","2005","Baden-Württemberg","lower secondary degree","200","0.264554537701764","0.23502269653626","0.294086378867268"
"1 Strongly disagree","2005","Baden-Württemberg","secondary school degree","136","0.251710848249697","0.21642133111291","0.287000365386484"
"1 Strongly disagree","2005","Baden-Württemberg","college entrance qualification","115","0.206309142108661","0.174011236535724","0.238607047681597"
"1 Strongly disagree","2005","Baden-Württemberg","Other degree","73","0.268208012740371","0.214867786531844","0.321548238948898"
"1 Strongly disagree","2005","Baden-Württemberg","no degree/no degree yet","34","0.169282412518111","0.110246692500602","0.22831813253562"
"1 Strongly disagree","2005","Bavaria","lower secondary degree","312","0.303249602575499","0.277022771433747","0.329476433717251"
"1 Strongly disagree","2005","Bavaria","secondary school degree","188","0.254984815858765","0.222788848145543","0.287180783571988"
"1 Strongly disagree","2005","Bavaria","college entrance qualification","161","0.232867903392957","0.20171286594561","0.264022940840303"
"1 Strongly disagree","2005","Bavaria","Other degree","60","0.40951096130585","0.329746332465653","0.489275590146047"
"1 Strongly disagree","2005","Bavaria","no degree/no degree yet","28","","",""
"1 Strongly disagree","2005","Berlin","lower secondary degree","38","0.281362821054789","0.205510407786905","0.357215234322672"
"1 Strongly disagree","2005","Berlin","secondary school degree","68","0.238255467505991","0.185656898210763","0.290854036801219"
"1 Strongly disagree","2005","Berlin","college entrance qualification","53","0.179129829912262","0.134134526662366","0.224125133162159"
"1 Strongly disagree","2005","Berlin","Other degree","11","","",""
"1 Strongly disagree","2005","Berlin","no degree/no degree yet","5","","",""
"1 Strongly disagree","2005","Brandenburg","lower secondary degree","77","0.342546192353745","0.282000355795048","0.403092028912442"
"1 Strongly disagree","2005","Brandenburg","secondary school degree","84","0.221262561586352","0.179798941043515","0.262726182129189"
"1 Strongly disagree","2005","Brandenburg","college entrance qualification","40","0.180427397387482","0.128293534397781","0.232561260377183"
"1 Strongly disagree","2005","Brandenburg","Other degree","3","","",""
"1 Strongly disagree","2005","Brandenburg","no degree/no degree yet","9","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","lower secondary degree","42","0.298840833932758","0.220153525053645","0.377528142811871"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","secondary school degree","70","0.274778268789948","0.217582123799234","0.331974413780661"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","college entrance qualification","20","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Other degree","3","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","9","","",""
"1 Strongly disagree","2005","Saxony","lower secondary degree","126","0.361953563681453","0.314441446000011","0.409465681362895"
"1 Strongly disagree","2005","Saxony","secondary school degree","169","0.221698147427791","0.191208079619763","0.252188215235819"
"1 Strongly disagree","2005","Saxony","college entrance qualification","66","0.215990942253152","0.172441826565273","0.259540057941031"
"1 Strongly disagree","2005","Saxony","Other degree","4","","",""
"1 Strongly disagree","2005","Saxony","no degree/no degree yet","11","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","lower secondary degree","91","0.355883543967016","0.299703491543831","0.412063596390201"
"1 Strongly disagree","2005","Saxony-Anhalt","secondary school degree","68","0.21165285866427","0.169398483438333","0.253907233890207"
"1 Strongly disagree","2005","Saxony-Anhalt","college entrance qualification","41","0.268066321484975","0.205895332184239","0.330237310785711"
"1 Strongly disagree","2005","Saxony-Anhalt","Other degree","3","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","no degree/no degree yet","4","","",""
"1 Strongly disagree","2005","Thuringia","lower secondary degree","86","0.333115681064096","0.278962448270949","0.387268913857242"
"1 Strongly disagree","2005","Thuringia","secondary school degree","73","0.237978329680103","0.195660278709411","0.280296380650795"
"1 Strongly disagree","2005","Thuringia","college entrance qualification","23","","",""
"1 Strongly disagree","2005","Thuringia","Other degree","1","","",""
"1 Strongly disagree","2005","Thuringia","no degree/no degree yet","3","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","lower secondary degree","49","0.195749812921244","0.147240201868785","0.244259423973703"
"2 on scale 1-7 ","2005","Schleswig-Holstein","secondary school degree","25","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","college entrance qualification","38","0.245150208134262","0.178702262877235","0.311598153391289"
"2 on scale 1-7 ","2005","Schleswig-Holstein","Other degree","2","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","no degree/no degree yet","4","","",""
"2 on scale 1-7 ","2005","Hamburg","lower secondary degree","14","","",""
"2 on scale 1-7 ","2005","Hamburg","secondary school degree","21","","",""
"2 on scale 1-7 ","2005","Hamburg","college entrance qualification","35","0.346740646256759","0.256980942848113","0.436500349665405"
"2 on scale 1-7 ","2005","Hamburg","Other degree","5","","",""
"2 on scale 1-7 ","2005","Hamburg","no degree/no degree yet","2","","",""
"2 on scale 1-7 ","2005","Lower Saxony","lower secondary degree","133","0.195412174380243","0.164692214719013","0.226132134041473"
"2 on scale 1-7 ","2005","Lower Saxony","secondary school degree","126","0.215912761240958","0.181144873897216","0.250680648584701"
"2 on scale 1-7 ","2005","Lower Saxony","college entrance qualification","104","0.304401600670471","0.25936364619517","0.349439555145773"
"2 on scale 1-7 ","2005","Lower Saxony","Other degree","21","","",""
"2 on scale 1-7 ","2005","Lower Saxony","no degree/no degree yet","21","","",""
"2 on scale 1-7 ","2005","Bremen","lower secondary degree","11","","",""
"2 on scale 1-7 ","2005","Bremen","secondary school degree","12","","",""
"2 on scale 1-7 ","2005","Bremen","college entrance qualification","11","","",""
"2 on scale 1-7 ","2005","Bremen","Other degree","3","","",""
"2 on scale 1-7 ","2005","Bremen","no degree/no degree yet","2","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","lower secondary degree","330","0.208917724333599","0.188711677060149","0.229123771607049"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","secondary school degree","217","0.200424348719848","0.174941443254787","0.225907254184908"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","college entrance qualification","350","0.294708100620108","0.269352857584507","0.32006334365571"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Other degree","68","0.205256655758689","0.160583632848301","0.249929678669077"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","no degree/no degree yet","48","0.186880789563218","0.134774721546476","0.238986857579961"
"2 on scale 1-7 ","2005","Hesse","lower secondary degree","71","0.15824735454546","0.123750909868305","0.192743799222616"
"2 on scale 1-7 ","2005","Hesse","secondary school degree","75","0.217280230132439","0.173637261002676","0.260923199262203"
"2 on scale 1-7 ","2005","Hesse","college entrance qualification","123","0.288731568936749","0.244596431684854","0.332866706188644"
"2 on scale 1-7 ","2005","Hesse","Other degree","25","","",""
"2 on scale 1-7 ","2005","Hesse","no degree/no degree yet","10","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","lower secondary degree","102","0.186427613084392","0.154760152083023","0.218095074085762"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","secondary school degree","64","0.288519769102789","0.233762797190897","0.343276741014681"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","college entrance qualification","71","0.232449562000479","0.179121303959463","0.285777820041494"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Other degree","16","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","10","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","lower secondary degree","205","0.221842519402641","0.194025293153529","0.249659745651753"
"2 on scale 1-7 ","2005","Baden-Württemberg","secondary school degree","145","0.218892203601177","0.185269652849573","0.252514754352781"
"2 on scale 1-7 ","2005","Baden-Württemberg","college entrance qualification","186","0.269450787794506","0.234038506758431","0.30486306883058"
"2 on scale 1-7 ","2005","Baden-Württemberg","Other degree","56","0.166123125929855","0.121311452100997","0.210934799758712"
"2 on scale 1-7 ","2005","Baden-Württemberg","no degree/no degree yet","31","0.109526472159598","0.0603618961517111","0.158691048167484"
"2 on scale 1-7 ","2005","Bavaria","lower secondary degree","271","0.213527715703327","0.190146024228908","0.236909407177745"
"2 on scale 1-7 ","2005","Bavaria","secondary school degree","185","0.281932459620736","0.248695832164329","0.315169087077144"
"2 on scale 1-7 ","2005","Bavaria","college entrance qualification","203","0.253167432144439","0.221115521256604","0.285219343032273"
"2 on scale 1-7 ","2005","Bavaria","Other degree","33","0.204056438515831","0.138685013618474","0.269427863413188"
"2 on scale 1-7 ","2005","Bavaria","no degree/no degree yet","29","","",""
"2 on scale 1-7 ","2005","Berlin","lower secondary degree","36","0.290021269122471","0.213475921376206","0.366566616868736"
"2 on scale 1-7 ","2005","Berlin","secondary school degree","58","0.258463128222096","0.204410913407572","0.31251534303662"
"2 on scale 1-7 ","2005","Berlin","college entrance qualification","67","0.279537753644074","0.226878846862717","0.332196660425432"
"2 on scale 1-7 ","2005","Berlin","Other degree","8","","",""
"2 on scale 1-7 ","2005","Berlin","no degree/no degree yet","9","","",""
"2 on scale 1-7 ","2005","Brandenburg","lower secondary degree","52","0.205259804113002","0.153730220384289","0.256789387841716"
"2 on scale 1-7 ","2005","Brandenburg","secondary school degree","94","0.251982255482632","0.208615327785141","0.295349183180122"
"2 on scale 1-7 ","2005","Brandenburg","college entrance qualification","60","0.303888862556491","0.241533812683137","0.366243912429845"
"2 on scale 1-7 ","2005","Brandenburg","Other degree","2","","",""
"2 on scale 1-7 ","2005","Brandenburg","no degree/no degree yet","7","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","lower secondary degree","22","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","secondary school degree","64","0.314202219410504","0.254726072685359","0.37367836613565"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","college entrance qualification","29","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Other degree","2","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2005","Saxony","lower secondary degree","82","0.190617057129278","0.151783272306627","0.229450841951929"
"2 on scale 1-7 ","2005","Saxony","secondary school degree","181","0.261882626024089","0.22961110882202","0.294154143226159"
"2 on scale 1-7 ","2005","Saxony","college entrance qualification","103","0.275014758340011","0.227760210264544","0.322269306415479"
"2 on scale 1-7 ","2005","Saxony","Other degree","1","","",""
"2 on scale 1-7 ","2005","Saxony","no degree/no degree yet","12","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","lower secondary degree","61","0.245921430312386","0.195391060492056","0.296451800132716"
"2 on scale 1-7 ","2005","Saxony-Anhalt","secondary school degree","95","0.206721019397965","0.164831424619838","0.248610614176093"
"2 on scale 1-7 ","2005","Saxony-Anhalt","college entrance qualification","49","0.215771805711271","0.158035451155739","0.273508160266803"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Other degree","4","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","no degree/no degree yet","12","","",""
"2 on scale 1-7 ","2005","Thuringia","lower secondary degree","52","0.172673691698613","0.129247364427628","0.216100018969597"
"2 on scale 1-7 ","2005","Thuringia","secondary school degree","92","0.233543570608874","0.191499865234418","0.275587275983329"
"2 on scale 1-7 ","2005","Thuringia","college entrance qualification","58","0.251019440696307","0.184454853935413","0.317584027457201"
"2 on scale 1-7 ","2005","Thuringia","Other degree","1","","",""
"2 on scale 1-7 ","2005","Thuringia","no degree/no degree yet","7","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","lower secondary degree","44","0.143706949322637","0.10081936112998","0.186594537515294"
"3 on scale 1-7 ","2005","Schleswig-Holstein","secondary school degree","33","0.224324436956026","0.160676480123152","0.2879723937889"
"3 on scale 1-7 ","2005","Schleswig-Holstein","college entrance qualification","31","0.150898307270068","0.0956069577157913","0.206189656824345"
"3 on scale 1-7 ","2005","Schleswig-Holstein","Other degree","6","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","no degree/no degree yet","7","","",""
"3 on scale 1-7 ","2005","Hamburg","lower secondary degree","13","","",""
"3 on scale 1-7 ","2005","Hamburg","secondary school degree","14","","",""
"3 on scale 1-7 ","2005","Hamburg","college entrance qualification","18","","",""
"3 on scale 1-7 ","2005","Hamburg","Other degree","1","","",""
"3 on scale 1-7 ","2005","Hamburg","no degree/no degree yet","4","","",""
"3 on scale 1-7 ","2005","Lower Saxony","lower secondary degree","83","0.135280631127237","0.108782605985968","0.161778656268506"
"3 on scale 1-7 ","2005","Lower Saxony","secondary school degree","77","0.141672648423075","0.112206292149837","0.171139004696313"
"3 on scale 1-7 ","2005","Lower Saxony","college entrance qualification","71","0.194986503915974","0.156209007921325","0.233763999910624"
"3 on scale 1-7 ","2005","Lower Saxony","Other degree","12","","",""
"3 on scale 1-7 ","2005","Lower Saxony","no degree/no degree yet","8","","",""
"3 on scale 1-7 ","2005","Bremen","lower secondary degree","5","","",""
"3 on scale 1-7 ","2005","Bremen","secondary school degree","4","","",""
"3 on scale 1-7 ","2005","Bremen","college entrance qualification","6","","",""
"3 on scale 1-7 ","2005","Bremen","Other degree","2","","",""
"3 on scale 1-7 ","2005","Bremen","no degree/no degree yet","3","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","lower secondary degree","241","0.135764160617529","0.118738985019809","0.152789336215249"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","secondary school degree","145","0.152311971501999","0.129438664076907","0.175185278927092"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","college entrance qualification","195","0.152858604136113","0.132845696550905","0.17287151172132"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Other degree","29","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","no degree/no degree yet","33","0.130485210197207","0.0854608041373622","0.175509616257052"
"3 on scale 1-7 ","2005","Hesse","lower secondary degree","61","0.135412026099133","0.103071500295381","0.167752551902885"
"3 on scale 1-7 ","2005","Hesse","secondary school degree","57","0.178338907471818","0.137828142584799","0.218849672358836"
"3 on scale 1-7 ","2005","Hesse","college entrance qualification","56","0.111073945524429","0.0804712630138741","0.141676628034985"
"3 on scale 1-7 ","2005","Hesse","Other degree","12","","",""
"3 on scale 1-7 ","2005","Hesse","no degree/no degree yet","5","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","lower secondary degree","89","0.166016621645184","0.135760412865051","0.196272830425317"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","secondary school degree","40","0.17719973147137","0.131052148548659","0.223347314394081"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","college entrance qualification","42","0.185497816254799","0.136423405132756","0.234572227376842"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Other degree","15","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","10","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","lower secondary degree","134","0.170775439036934","0.145580897273457","0.195969980800411"
"3 on scale 1-7 ","2005","Baden-Württemberg","secondary school degree","116","0.19680513353608","0.164476399518002","0.229133867554158"
"3 on scale 1-7 ","2005","Baden-Württemberg","college entrance qualification","120","0.199282099393678","0.167398793299353","0.231165405488003"
"3 on scale 1-7 ","2005","Baden-Württemberg","Other degree","37","0.144922822112766","0.102539382097962","0.18730626212757"
"3 on scale 1-7 ","2005","Baden-Württemberg","no degree/no degree yet","30","0.227733654968157","0.161713064446777","0.293754245489538"
"3 on scale 1-7 ","2005","Bavaria","lower secondary degree","182","0.139592530975703","0.119818725201343","0.159366336750062"
"3 on scale 1-7 ","2005","Bavaria","secondary school degree","107","0.16059407418294","0.13347264727163","0.18771550109425"
"3 on scale 1-7 ","2005","Bavaria","college entrance qualification","124","0.171277179763042","0.143506098787736","0.199048260738347"
"3 on scale 1-7 ","2005","Bavaria","Other degree","22","","",""
"3 on scale 1-7 ","2005","Bavaria","no degree/no degree yet","14","","",""
"3 on scale 1-7 ","2005","Berlin","lower secondary degree","14","","",""
"3 on scale 1-7 ","2005","Berlin","secondary school degree","34","0.140805759634879","0.0978616394967342","0.183749879773023"
"3 on scale 1-7 ","2005","Berlin","college entrance qualification","58","0.226762444317311","0.17762777654613","0.275897112088492"
"3 on scale 1-7 ","2005","Berlin","Other degree","4","","",""
"3 on scale 1-7 ","2005","Berlin","no degree/no degree yet","5","","",""
"3 on scale 1-7 ","2005","Brandenburg","lower secondary degree","30","0.13023353951294","0.0872942514159653","0.173172827609914"
"3 on scale 1-7 ","2005","Brandenburg","secondary school degree","61","0.141188019754946","0.10640512706972","0.175970912440172"
"3 on scale 1-7 ","2005","Brandenburg","college entrance qualification","28","","",""
"3 on scale 1-7 ","2005","Brandenburg","Other degree","1","","",""
"3 on scale 1-7 ","2005","Brandenburg","no degree/no degree yet","6","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","lower secondary degree","19","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","secondary school degree","29","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","college entrance qualification","13","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Other degree","1","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"3 on scale 1-7 ","2005","Saxony","lower secondary degree","55","0.142801277870095","0.108210636058879","0.177391919681311"
"3 on scale 1-7 ","2005","Saxony","secondary school degree","115","0.177243124999045","0.149213080621167","0.205273169376922"
"3 on scale 1-7 ","2005","Saxony","college entrance qualification","64","0.152798682986747","0.114722434919531","0.190874931053964"
"3 on scale 1-7 ","2005","Saxony","Other degree","2","","",""
"3 on scale 1-7 ","2005","Saxony","no degree/no degree yet","8","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","lower secondary degree","38","0.127376785427375","0.0882562749802477","0.166497295874501"
"3 on scale 1-7 ","2005","Saxony-Anhalt","secondary school degree","58","0.179397342066543","0.139707869415198","0.219086814717889"
"3 on scale 1-7 ","2005","Saxony-Anhalt","college entrance qualification","38","0.132648336825075","0.085040406937175","0.180256266712974"
"3 on scale 1-7 ","2005","Saxony-Anhalt","Other degree","2","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","no degree/no degree yet","6","","",""
"3 on scale 1-7 ","2005","Thuringia","lower secondary degree","45","0.121448213612808","0.0839180165185802","0.158978410707035"
"3 on scale 1-7 ","2005","Thuringia","secondary school degree","73","0.198972993146577","0.159300094182948","0.238645892110206"
"3 on scale 1-7 ","2005","Thuringia","college entrance qualification","29","","",""
"3 on scale 1-7 ","2005","Thuringia","Other degree","3","","",""
"3 on scale 1-7 ","2005","Thuringia","no degree/no degree yet","4","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","lower secondary degree","59","0.208904647945174","0.1592030905905","0.258606205299848"
"4 on scale 1-7","2005","Schleswig-Holstein","secondary school degree","35","0.200252637717217","0.139190549863248","0.261314725571186"
"4 on scale 1-7","2005","Schleswig-Holstein","college entrance qualification","29","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","Other degree","4","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","no degree/no degree yet","7","","",""
"4 on scale 1-7","2005","Hamburg","lower secondary degree","9","","",""
"4 on scale 1-7","2005","Hamburg","secondary school degree","11","","",""
"4 on scale 1-7","2005","Hamburg","college entrance qualification","11","","",""
"4 on scale 1-7","2005","Hamburg","Other degree","","","",""
"4 on scale 1-7","2005","Hamburg","no degree/no degree yet","2","","",""
"4 on scale 1-7","2005","Lower Saxony","lower secondary degree","96","0.147383574409992","0.119919846102895","0.174847302717089"
"4 on scale 1-7","2005","Lower Saxony","secondary school degree","84","0.158848996075613","0.127961253139704","0.189736739011523"
"4 on scale 1-7","2005","Lower Saxony","college entrance qualification","54","0.112247668860281","0.0813510837813548","0.143144253939207"
"4 on scale 1-7","2005","Lower Saxony","Other degree","10","","",""
"4 on scale 1-7","2005","Lower Saxony","no degree/no degree yet","16","","",""
"4 on scale 1-7","2005","Bremen","lower secondary degree","2","","",""
"4 on scale 1-7","2005","Bremen","secondary school degree","6","","",""
"4 on scale 1-7","2005","Bremen","college entrance qualification","2","","",""
"4 on scale 1-7","2005","Bremen","Other degree","2","","",""
"4 on scale 1-7","2005","Bremen","no degree/no degree yet","1","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","lower secondary degree","231","0.149720210150602","0.131986319075523","0.167454101225681"
"4 on scale 1-7","2005","North Rhine-Westphalia","secondary school degree","119","0.124084662217341","0.103098451010045","0.145070873424638"
"4 on scale 1-7","2005","North Rhine-Westphalia","college entrance qualification","169","0.144722686529053","0.12515636989723","0.164289003160875"
"4 on scale 1-7","2005","North Rhine-Westphalia","Other degree","28","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","no degree/no degree yet","35","0.182033140194556","0.130454255645843","0.23361202474327"
"4 on scale 1-7","2005","Hesse","lower secondary degree","71","0.178030801358571","0.141874066174962","0.214187536542179"
"4 on scale 1-7","2005","Hesse","secondary school degree","52","0.156535099257118","0.11808119816221","0.194989000352025"
"4 on scale 1-7","2005","Hesse","college entrance qualification","61","0.181247371644298","0.143729966629073","0.218764776659522"
"4 on scale 1-7","2005","Hesse","Other degree","18","","",""
"4 on scale 1-7","2005","Hesse","no degree/no degree yet","8","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","lower secondary degree","84","0.149841723755882","0.120819793202099","0.178863654309664"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","secondary school degree","39","0.116041607065785","0.0773342965928608","0.15474891753871"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","college entrance qualification","30","0.169815901776797","0.122411796626291","0.217220006927303"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","Other degree","9","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"4 on scale 1-7","2005","Baden-Württemberg","lower secondary degree","154","0.156264681129184","0.131954331232448","0.180575031025921"
"4 on scale 1-7","2005","Baden-Württemberg","secondary school degree","86","0.170049100548218","0.139501760857034","0.200596440239401"
"4 on scale 1-7","2005","Baden-Württemberg","college entrance qualification","78","0.143895961945876","0.115881840238423","0.171910083653329"
"4 on scale 1-7","2005","Baden-Württemberg","Other degree","50","0.211530627296427","0.162360175718892","0.260701078873962"
"4 on scale 1-7","2005","Baden-Württemberg","no degree/no degree yet","30","0.247750180861281","0.179787535009432","0.315712826713131"
"4 on scale 1-7","2005","Bavaria","lower secondary degree","183","0.150335326040522","0.129943252420173","0.170727399660871"
"4 on scale 1-7","2005","Bavaria","secondary school degree","104","0.125832085370593","0.101332716898836","0.150331453842351"
"4 on scale 1-7","2005","Bavaria","college entrance qualification","86","0.149746393934422","0.123444270483895","0.176048517384949"
"4 on scale 1-7","2005","Bavaria","Other degree","12","","",""
"4 on scale 1-7","2005","Bavaria","no degree/no degree yet","13","","",""
"4 on scale 1-7","2005","Berlin","lower secondary degree","14","","",""
"4 on scale 1-7","2005","Berlin","secondary school degree","33","0.129184292272337","0.0877732841824889","0.170595300362186"
"4 on scale 1-7","2005","Berlin","college entrance qualification","33","0.109862756074679","0.0731683620121757","0.146557150137182"
"4 on scale 1-7","2005","Berlin","Other degree","4","","",""
"4 on scale 1-7","2005","Berlin","no degree/no degree yet","5","","",""
"4 on scale 1-7","2005","Brandenburg","lower secondary degree","25","","",""
"4 on scale 1-7","2005","Brandenburg","secondary school degree","69","0.194097089909036","0.154590585872331","0.23360359394574"
"4 on scale 1-7","2005","Brandenburg","college entrance qualification","30","0.160897042151613","0.11108244711363","0.210711637189596"
"4 on scale 1-7","2005","Brandenburg","Other degree","2","","",""
"4 on scale 1-7","2005","Brandenburg","no degree/no degree yet","3","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","secondary school degree","30","0.133249762839967","0.0897065601347796","0.176792965545154"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","college entrance qualification","12","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","Other degree","2","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","4","","",""
"4 on scale 1-7","2005","Saxony","lower secondary degree","59","0.133936833638908","0.10026423654147","0.167609430736347"
"4 on scale 1-7","2005","Saxony","secondary school degree","98","0.144550187785869","0.118738885094881","0.170361490476856"
