"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","lower secondary degree","Female","5.66","6","3036","4","5","7","7","5.61","5.71","6","6"
"2017","lower secondary degree","Male","5.34","6","3069","3","4","6","7","5.29","5.39","6","6"
"2017","no degree/no degree yet","Female","5.54","6","883","4","5","7","7","5.44","5.64","6","6"
"2017","no degree/no degree yet","Male","5.53","6","977","4","5","7","7","5.44","5.62","6","7"
"2017","Other degree","Female","5.79","6","2221","4","5","7","7","5.74","5.84","6","6"
"2017","Other degree","Male","5.48","6","2347","3","5","7","7","5.42","5.54","6","6"
"2017","secondary school degree","Female","5.77","6","4476","4","5","7","7","5.74","5.8","6","6"
"2017","secondary school degree","Male","5.4","6","3140","4","5","6","7","5.35","5.45","6","6"
"2018","college entrance qualification","Female","","","","","","","","","","",""
"2018","college entrance qualification","Male","","","","","","","","","","",""
"2018","lower secondary degree","Female","","","","","","","","","","",""
"2018","lower secondary degree","Male","","","","","","","","","","",""
"2018","no degree/no degree yet","Female","","","","","","","","","","",""
"2018","no degree/no degree yet","Male","","","","","","","","","","",""
"2018","Other degree","Female","","","","","","","","","","",""
"2018","Other degree","Male","","","","","","","","","","",""
"2018","secondary school degree","Female","","","","","","","","","","",""
"2018","secondary school degree","Male","","","","","","","","","","",""
"2019","college entrance qualification","Female","5.66","6","4269","4","5","7","7","5.62","5.7","6","6"
"2019","college entrance qualification","Male","5.25","5","4271","3","4","6","7","5.21","5.29","5","6"
"2019","lower secondary degree","Female","5.63","6","2561","4","5","7","7","5.58","5.68","6","6"
"2019","lower secondary degree","Male","5.24","5","2737","3","4","6","7","5.19","5.29","5","6"
"2019","no degree/no degree yet","Female","5.75","6","406","4","5","7","7","5.62","5.88","6","6"
"2019","no degree/no degree yet","Male","5.33","5","373","3","4","7","7","5.18","5.48","5","6"
"2019","Other degree","Female","5.72","6","1397","4","5","7","7","5.65","5.79","6","6"
"2019","Other degree","Male","5.44","6","1153","3","5","7","7","5.35","5.53","6","6"
"2019","secondary school degree","Female","5.73","6","4237","4","5","7","7","5.69","5.77","6","6"
"2019","secondary school degree","Male","5.43","6","3187","4","5","6","7","5.38","5.48","6","6"
