"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2013","16-34 y.","indirect migration background","5.49","6","424","4","4","7","7","5.37","5.61","6","6"
"2013","16-34 y.","no migration background","5.51","6","2988","4","5","7","7","5.46","5.56","6","6"
"2013","35-65 y.","direct migration background","5.57","6","1029","3","5","7","7","5.48","5.66","6","6"
"2013","35-65 y.","indirect migration background","5.73","6","285","4","5","7","7","5.6","5.86","6","6"
"2013","35-65 y.","no migration background","5.49","6","8910","4","5","7","7","5.46","5.52","6","6"
"2013","66 and older","direct migration background","5.33","6","371","3","4","7","7","5.17","5.49","5","6"
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","5.58","6","4569","4","5","7","7","5.54","5.62","6","6"
"2014","16-34 y.","direct migration background","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","5.66","6","2512","4","5","7","7","5.61","5.71","6","7"
"2017","16-34 y.","indirect migration background","5.56","6","974","3","5","7","7","5.47","5.65","6","6"
"2017","16-34 y.","no migration background","5.45","6","4094","3","5","7","7","5.41","5.49","6","6"
"2017","35-65 y.","direct migration background","5.67","6","4317","4","5","7","7","5.63","5.71","6","6"
"2017","35-65 y.","indirect migration background","5.57","6","724","4","5","7","7","5.47","5.67","6","6"
"2017","35-65 y.","no migration background","5.54","6","11650","4","5","7","7","5.52","5.56","6","6"
"2017","66 and older","direct migration background","5.42","6","446","3","5","7","7","5.28","5.56","5","6"
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","5.51","6","4568","4","5","7","7","5.47","5.55","6","6"
"2018","16-34 y.","direct migration background","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","5.57","6","808","4","5","7","7","5.47","5.67","6","6"
"2019","16-34 y.","indirect migration background","5.57","6","877","4","5","7","7","5.48","5.66","6","6"
"2019","16-34 y.","no migration background","5.43","6","3746","4","5","6","7","5.39","5.47","6","6"
"2019","35-65 y.","direct migration background","5.59","6","2602","4","5","7","7","5.54","5.64","6","6"
"2019","35-65 y.","indirect migration background","5.63","6","784","4","5","7","7","5.54","5.72","6","6"
"2019","35-65 y.","no migration background","5.5","6","11753","4","5","7","7","5.48","5.52","6","6"
"2019","66 and older","direct migration background","5.53","6","422","4","5","7","7","5.4","5.66","6","6"
"2019","66 and older","indirect migration background","6.01","6","36","4","5","7","7","5.63","6.39","5","7"
"2019","66 and older","no migration background","5.49","6","4750","4","5","7","7","5.45","5.53","6","6"
