"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","5.43","6","144","5.22","5.64","4","5","6","7"
"2009","(0) in school","Male","5.24","5","167","5.02","5.46","3","4","7","7"
"2009","(1a) inadequately completed","Female","4.93","5","92","4.65","5.21","3","4","6","7"
"2009","(1a) inadequately completed","Male","4.97","5","79","4.61","5.33","2","4","6","7"
"2009","(1b) general elementary school","Female","5.3","5","991","5.21","5.39","3","4","7","7"
"2009","(1b) general elementary school","Male","4.94","5","398","4.79","5.09","3","4","6","7"
"2009","(1c) basic vocational qualification","Female","5.49","6","2206","5.43","5.55","4","5","7","7"
"2009","(1c) basic vocational qualification","Male","5.12","5","2599","5.06","5.18","3","4","6","7"
"2009","(2a) intermediate vocational","Female","5.63","6","2522","5.58","5.68","4","5","7","7"
"2009","(2a) intermediate vocational","Male","5.29","5","1849","5.23","5.35","4","4","6","7"
"2009","(2b) intermediate general qualification","Female","5.55","6","261","5.4","5.7","4","5","7","7"
"2009","(2b) intermediate general qualification","Male","5.28","5","171","5.07","5.49","4","4","6","7"
"2009","(2c_gen) general maturity certificate","Female","5.74","6","367","5.61","5.87","4","5","7","7"
"2009","(2c_gen) general maturity certificate","Male","5.28","5","326","5.13","5.43","3","4","6","7"
"2009","(2c_voc) vocational maturity certificate","Female","5.62","6","752","5.53","5.71","4","5","7","7"
"2009","(2c_voc) vocational maturity certificate","Male","5.34","5.57","571","5.23","5.45","3","4","6","7"
"2009","(3a) lower tertiary education","Female","5.66","6","729","5.57","5.75","4","5","7","7"
"2009","(3a) lower tertiary education","Male","5.02","5","853","4.93","5.11","3","4","6","7"
"2009","(3b) higher tertiary education","Female","5.61","6","1121","5.54","5.68","4","5","7","7"
"2009","(3b) higher tertiary education","Male","5.21","5","1328","5.13","5.29","3","4","6","7"
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","5.83","6","100","5.57","6.09","4","5","7","7"
"2012","(0) in school","Male","5.59","6","91","5.35","5.83","4","5","7","7"
"2012","(1a) inadequately completed","Female","5.18","5","91","4.84","5.52","3","4","6","7"
"2012","(1a) inadequately completed","Male","5.72","6","68","5.36","6.08","4","5","7","7"
"2012","(1b) general elementary school","Female","5.85","6","340","5.72","5.98","4","5","7","7"
"2012","(1b) general elementary school","Male","5.63","6","236","5.44","5.82","4","5","7","7"
"2012","(1c) basic vocational qualification","Female","5.92","6","524","5.82","6.02","4","5","7","7"
"2012","(1c) basic vocational qualification","Male","5.53","6","607","5.42","5.64","4","5","7","7"
"2012","(2a) intermediate vocational","Female","5.99","6","1371","5.93","6.05","4","5","7","7"
"2012","(2a) intermediate vocational","Male","5.69","6","696","5.6","5.78","4","5","7","7"
"2012","(2b) intermediate general qualification","Female","5.84","6","159","5.62","6.06","4","5","7","7"
"2012","(2b) intermediate general qualification","Male","5.42","6","72","5.11","5.73","3","4","6","7"
"2012","(2c_gen) general maturity certificate","Female","5.76","6","162","5.58","5.94","4","5","7","7"
"2012","(2c_gen) general maturity certificate","Male","5.77","6","85","5.49","6.05","4","5","7","7"
"2012","(2c_voc) vocational maturity certificate","Female","5.93","6","599","5.84","6.02","4","5","7","7"
"2012","(2c_voc) vocational maturity certificate","Male","5.36","5","278","5.22","5.5","4","5","6","7"
"2012","(3a) lower tertiary education","Female","5.91","6","237","5.78","6.04","4","5","7","7"
"2012","(3a) lower tertiary education","Male","5.49","6","216","5.31","5.67","4","5","7","7"
"2012","(3b) higher tertiary education","Female","6.04","6","573","5.95","6.13","5","5","7","7"
"2012","(3b) higher tertiary education","Male","5.36","5","470","5.24","5.48","4","5","6","7"
"2013","(0) in school","Female","5.57","6","139","5.37","5.77","4","5","6","7"
"2013","(0) in school","Male","5.32","5","123","5.08","5.56","4","5","6","7"
"2013","(1a) inadequately completed","Female","5.26","5.1","115","4.95","5.57","3","4","7","7"
"2013","(1a) inadequately completed","Male","5.44","6","106","5.15","5.73","3","5","7","7"
"2013","(1b) general elementary school","Female","5.57","6","989","5.49","5.65","4","5","7","7"
"2013","(1b) general elementary school","Male","5.2","5","419","5.06","5.34","3","4","6","7"
"2013","(1c) basic vocational qualification","Female","5.71","6","2252","5.66","5.76","4","5","7","7"
"2013","(1c) basic vocational qualification","Male","5.25","5","2552","5.2","5.3","3","4","6","7"
"2013","(2a) intermediate vocational","Female","5.77","6","2664","5.73","5.81","4","5","7","7"
"2013","(2a) intermediate vocational","Male","5.41","6","1900","5.35","5.47","4","5","6","7"
"2013","(2b) intermediate general qualification","Female","5.67","6","293","5.52","5.82","4","5","7","7"
"2013","(2b) intermediate general qualification","Male","5.01","5","176","4.81","5.21","3","4","6","7"
"2013","(2c_gen) general maturity certificate","Female","5.82","6","417","5.7","5.94","4","5","7","7"
"2013","(2c_gen) general maturity certificate","Male","5.23","5","350","5.09","5.37","4","4","6","7"
"2013","(2c_voc) vocational maturity certificate","Female","5.75","6","823","5.67","5.83","4","5","7","7"
"2013","(2c_voc) vocational maturity certificate","Male","5.41","6","635","5.3","5.52","3","5","7","7"
"2013","(3a) lower tertiary education","Female","5.72","6","781","5.64","5.8","4","5","7","7"
"2013","(3a) lower tertiary education","Male","5.27","5","899","5.18","5.36","3","4","6","7"
"2013","(3b) higher tertiary education","Female","5.8","6","1333","5.74","5.86","4","5","7","7"
"2013","(3b) higher tertiary education","Male","5.34","5.01","1450","5.27","5.41","3","4","6","7"
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","",""
"2017","(0) in school","Female","5.49","6","219","5.31","5.67","4","4","6","7"
"2017","(0) in school","Male","5.3","6","197","5.08","5.52","3","4","6","7"
"2017","(1a) inadequately completed","Female","5.57","6","662","5.46","5.68","3","5","7","7"
"2017","(1a) inadequately completed","Male","5.64","6","788","5.54","5.74","4","5","7","7"
"2017","(1b) general elementary school","Female","5.57","6","1401","5.5","5.64","4","5","7","7"
"2017","(1b) general elementary school","Male","5.41","6","1118","5.32","5.5","3","4","7","7"
"2017","(1c) basic vocational qualification","Female","5.76","6","2417","5.71","5.81","4","5","7","7"
"2017","(1c) basic vocational qualification","Male","5.34","5","2850","5.29","5.39","3","4","7","7"
"2017","(2a) intermediate vocational","Female","5.81","6","3637","5.77","5.85","4","5","7","7"
"2017","(2a) intermediate vocational","Male","5.4","6","2502","5.35","5.45","4","5","6","7"
"2017","(2b) intermediate general qualification","Female","5.56","6","501","5.44","5.68","4","5","7","7"
"2017","(2b) intermediate general qualification","Male","5.48","6","326","5.32","5.64","4","5","6","7"
"2017","(2c_gen) general maturity certificate","Female","5.69","6","948","5.6","5.78","4","5","7","7"
"2017","(2c_gen) general maturity certificate","Male","5.26","5","936","5.17","5.35","3","4","6","7"
"2017","(2c_voc) vocational maturity certificate","Female","5.69","6","1611","5.63","5.75","4","5","7","7"
"2017","(2c_voc) vocational maturity certificate","Male","5.41","6","1125","5.33","5.49","3","5","7","7"
"2017","(3a) lower tertiary education","Female","5.65","6","993","5.57","5.73","4","5","7","7"
"2017","(3a) lower tertiary education","Male","5.26","5","1055","5.18","5.34","3","4","6","7"
"2017","(3b) higher tertiary education","Female","5.72","6","2436","5.67","5.77","4","5","7","7"
"2017","(3b) higher tertiary education","Male","5.24","5","2534","5.19","5.29","3","4","6","7"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","5.44","5","161","5.24","5.64","4","5","6","7"
"2019","(0) in school","Male","5.21","5","171","4.97","5.45","3","4","7","7"
"2019","(1a) inadequately completed","Female","5.88","6","244","5.7","6.06","4","5","7","7"
"2019","(1a) inadequately completed","Male","5.4","5.37","197","5.19","5.61","4","4","7","7"
"2019","(1b) general elementary school","Female","5.58","6","978","5.49","5.67","4","5","7","7"
"2019","(1b) general elementary school","Male","5.01","5","689","4.89","5.13","3","4","6","7"
"2019","(1c) basic vocational qualification","Female","5.65","6","2023","5.6","5.7","4","5","7","7"
"2019","(1c) basic vocational qualification","Male","5.29","5","2459","5.23","5.35","3","4","6","7"
"2019","(2a) intermediate vocational","Female","5.78","6","3439","5.74","5.82","4","5","7","7"
"2019","(2a) intermediate vocational","Male","5.43","6","2476","5.38","5.48","4","5","6","7"
"2019","(2b) intermediate general qualification","Female","5.38","6","460","5.25","5.51","3","4","7","7"
"2019","(2b) intermediate general qualification","Male","5.39","6","330","5.23","5.55","4","4","7","7"
"2019","(2c_gen) general maturity certificate","Female","5.57","6","775","5.48","5.66","4","5","7","7"
"2019","(2c_gen) general maturity certificate","Male","5.29","5.08","695","5.19","5.39","3","4","6","7"
"2019","(2c_voc) vocational maturity certificate","Female","5.65","6","1539","5.59","5.71","4","5","7","7"
"2019","(2c_voc) vocational maturity certificate","Male","5.36","6","1116","5.28","5.44","3","5","6","7"
"2019","(3a) lower tertiary education","Female","5.66","6","1014","5.59","5.73","4","5","7","7"
"2019","(3a) lower tertiary education","Male","5.27","5","1183","5.19","5.35","3","4","6","7"
"2019","(3b) higher tertiary education","Female","5.73","6","2331","5.68","5.78","4","5","7","7"
"2019","(3b) higher tertiary education","Male","5.33","6","2475","5.28","5.38","3","5","6","7"
