"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","direct migration background","West Germany","81.75","75","266","45","60","92","130","200","77.96","85.54","12","200","70","76"
"1989","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1989","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1989","no migration background","East Germany","","","","","","","","","","","","","",""
"1989","no migration background","West Germany","86.41","80","662","41","57","112","135","215","83.1","89.72","12","270","80","86"
"1990","direct migration background","East Germany","70.66","62.19","144","39","50","80","108","250","65.57","75.75","26","250","60","70"
"1990","direct migration background","West Germany","78.28","70","245","44","54","87","125","240","73.4","83.16","10","250","70","75"
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","68.79","60","33","34","51","95","98","230","55.23","82.35","20","230","60","90"
"1990","no migration background","East Germany","70.16","63","4274","40","50","82","110","177","69.25","71.07","10","250","65","68"
"1990","no migration background","West Germany","86.72","80","605","35","56","110","146","240","83.08","90.36","0","300","80","89"
"1991","direct migration background","East Germany","","","","","","","","","","","","","",""
"1991","direct migration background","West Germany","79.74","70","204","48","59","100","121","204","75.44","84.04","9","204","63","70"
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","76.97","70","33","33","60","100","100","128","65.84","88.1","28","128","52","100"
"1991","no migration background","East Germany","73.31","62.84","268","32","45","94","130","200","68.11","78.51","12","300","67","80"
"1991","no migration background","West Germany","88.88","82.74","627","42","58","112","150","200","85.55","92.21","10","280","80","92"
"1992","direct migration background","East Germany","","","","","","","","","","","","","",""
"1992","direct migration background","West Germany","91.04","78.33","211","45","60","110","170","240","85.54","96.54","15","240","70","82"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","77","70.67","36","23","53","100","130","200","62.68","91.32","9","200","55","85"
"1992","no migration background","East Germany","71.83","64","315","36","48","80","124","200","67.6","76.06","15","200","65","75"
"1992","no migration background","West Germany","87.46","80","594","40","60","110","145","210","84.11","90.81","12","250","78","86"
"1993","direct migration background","East Germany","","","","","","","","","","","","","",""
"1993","direct migration background","West Germany","87.43","74","240","39","55","103","150","240","82.25","92.61","16","350","70","80"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","79.38","70","68","33","48","103","151","180","70.74","88.02","20","180","57","78"
"1993","no migration background","East Germany","77.6","70","284","38","50","100","129","200","73.45","81.75","14","210","70","78"
"1993","no migration background","West Germany","92.86","85","675","42","63","120","148","250","89.36","96.36","10","350","82","90"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","83.4","80","205","40","58","100","140","180","78.87","87.93","15","220","72","80"
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","78.06","66.94","71","39","56","90","120","196","70.92","85.2","25","196","69","85"
"1994","no migration background","East Germany","73.61","60.85","334","33","47","95","130","194","69.49","77.73","10","200","65","78"
"1994","no migration background","West Germany","89.07","80","718","38","55","116","150","250","85.73","92.41","10","270","80","90"
"1995","direct migration background","East Germany","","","","","","","","","","","","","",""
"1995","direct migration background","West Germany","74.1","70","625","40","53","85","120","210","71.46","76.74","12","300","70","75"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","74.21","70","54","25","54","80","120","190","65.75","82.67","10","190","60","75"
"1995","no migration background","East Germany","84.85","72","357","43","57","108","140","180","80.19","89.51","20","400","75","85"
"1995","no migration background","West Germany","94.27","86.7","819","45","65","120","150","230","91.18","97.36","12","350","90","96"
"1996","direct migration background","East Germany","","","","","","","","","","","","","",""
"1996","direct migration background","West Germany","78.76","70.29","327","46","56","87","120","320","75.34","82.18","12","320","73","80"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","74.73","70.98","76","47","60","87","107","150","68.46","81","10","150","64","80"
"1996","no migration background","East Germany","78.77","66","425","45","55","92","126","180","75","82.54","12","400","70","75"
"1996","no migration background","West Germany","94.33","85.99","758","45","64","120","150","260","91.17","97.49","10","320","85","92"
"1997","direct migration background","East Germany","","","","","","","","","","","","","",""
"1997","direct migration background","West Germany","78.38","73","286","40","57","90","120","200","74.24","82.52","10","230","75","80"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","84.85","76.62","87","35","56","106","125","365","73.48","96.22","17","365","67","90"
"1997","no migration background","East Germany","74","70","424","43","51","91","120","157","70.79","77.21","10","220","70","75"
"1997","no migration background","West Germany","94.53","85","682","50","65","120","150","224","91.37","97.69","10","250","83","90"
"1998","direct migration background","East Germany","70.86","61","117","42","50","85","115","190","64.84","76.88","22","200","60","71"
"1998","direct migration background","West Germany","85.94","76","2280","50","63","100","130","250","84.47","87.41","10","420","75","78"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","92.84","84","576","55","68","110","150","200","89.8","95.88","18","280","78","82"
"1998","no migration background","East Germany","80.4","71","3707","48","58","100","120","184","79.28","81.52","8","350","75","78"
"1998","no migration background","West Germany","100.84","95","7492","55","70","120","150","240","99.91","101.77","6","420","100","100"
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","92.54","76.4","255","52","65","100","140","450","85.94","99.14","13","450","75","81"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","90.1","74.93","119","43","58","85","150","385","78.71","101.49","16","385","67","80"
"1999","no migration background","East Germany","83.82","70","392","45","57","101","130","350","79.86","87.78","16","350","72","80"
"1999","no migration background","West Germany","94.18","85","818","42","60","120","160","250","90.8","97.56","10","330","85","90"
"2000","direct migration background","East Germany","69.4","56.11","63","45","49","72","100","200","59.55","79.25","39","260","56","70"
"2000","direct migration background","West Germany","85.5","80","1403","50","63","100","130","200","83.6","87.4","12","340","80","84"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","93.53","84","300","45","64","120","150","240","88.49","98.57","12","261","80","87"
"2000","no migration background","East Germany","82.14","72","2488","48","58","100","125","200","80.72","83.56","15","350","76","80"
"2000","no migration background","West Germany","103.77","98","7949","55","72","130","160","250","102.77","104.77","10","450","100","104"
"2001","direct migration background","East Germany","","","","","","","","","","","","","",""
"2001","direct migration background","West Germany","85.19","82.3","313","50","64","100","120","180","81.76","88.62","8","230","81","87"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","87.54","85","116","50","61","107","125","208","80.74","94.34","12","230","74","86"
"2001","no migration background","East Germany","79.9","75","515","46","59","98","120","170","77.15","82.65","16","250","71","80"
"2001","no migration background","West Germany","97.93","87","1229","48","63","128","160","250","95.18","100.68","12","320","90","98"
"2002","direct migration background","East Germany","69.93","60.33","114","42","49","80","105","200","64.27","75.59","32","200","60","72"
"2002","direct migration background","West Germany","86.45","80","2672","50","64","100","130","200","84.93","87.97","10","450","80","83"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","91.85","85","745","50","68","110","135","208","88.87","94.83","10","300","84","90"
"2002","no migration background","East Germany","81.27","74","5236","47","58","100","120","185","80.29","82.25","9","320","80","84"
"2002","no migration background","West Germany","103.09","98","14024","56","72","125","156","241","102.29","103.89","10","450","110","110"
"2003","direct migration background","East Germany","75.3","61","105","47","56","90","120","200","68.93","81.67","35","200","60","75"
"2003","direct migration background","West Germany","86.57","80","2536","50","63","102","130","200","84.98","88.16","12","440","80","84"
"2003","indirect migration background","East Germany","74.82","69.22","32","40","54","80","150","189","61.11","88.53","22","189","58","90"
"2003","indirect migration background","West Germany","94.47","86","755","50","67","116","140","320","91.19","97.75","14","350","84","90"
"2003","no migration background","East Germany","82.27","74","5214","47","58","100","125","190","81.23","83.31","10","400","80","84"
"2003","no migration background","West Germany","102.57","96","13582","55","71","125","155","250","101.77","103.37","10","450","107","110"
"2004","direct migration background","East Germany","73.16","60.85","100","47","56","90","110","186","67","79.32","20","200","60","75"
"2004","direct migration background","West Germany","88.69","80","2439","52","65","104","132","200","87","90.38","12","450","82","86"
"2004","indirect migration background","East Germany","74.46","66.2","35","41","55","89","90","186","61.6","87.32","22","186","58","84"
"2004","indirect migration background","West Germany","95.19","86","775","52","68","114","140","300","91.87","98.51","11","450","85","92"
"2004","no migration background","East Germany","81.97","73","5101","47","59","100","124","180","80.93","83.01","12","350","80","84"
"2004","no migration background","West Germany","103.43","98","13220","55","71","126","156","250","102.6","104.26","9","450","110","110"
"2005","direct migration background","East Germany","71.29","61","101","45","56","78","115","206","65.04","77.54","24","206","61","72"
"2005","direct migration background","West Germany","88.91","80","2280","53","65","105","135","200","87.18","90.64","7","450","82","86"
"2005","indirect migration background","East Germany","82.73","67.48","35","42","49","105","150","206","68.17","97.29","36","206","60","89"
"2005","indirect migration background","West Germany","93.65","85","799","56","69","110","140","280","90.48","96.82","12","360","86","90"
"2005","no migration background","East Germany","82.59","74","4919","48","59","100","125","190","81.54","83.64","12","350","80","84"
"2005","no migration background","West Germany","103.41","98","12648","55","72","126","157","250","102.56","104.26","6","450","108","110"
"2006","direct migration background","East Germany","71.53","60.71","112","45","56","80","105","186","65.92","77.14","30","200","62","78"
"2006","direct migration background","West Germany","87.65","80","2286","50","64","102","137","200","85.96","89.34","12","450","82","85"
"2006","indirect migration background","East Germany","70.66","56.19","43","40","50","72","125","186","57.87","83.45","16","186","56","85"
"2006","indirect migration background","West Germany","91.14","83","818","52","69","107","135","230","87.88","94.4","12","400","84","90"
"2006","no migration background","East Germany","82.36","74","5220","48","59","100","127","200","81.32","83.4","12","350","80","84"
"2006","no migration background","West Germany","104.11","98","13849","55","71","130","160","250","103.27","104.95","9","838","108","110"
"2007","direct migration background","East Germany","67.62","61","94","43","50","78","97","206","60.59","74.65","20","215","61","73"
"2007","direct migration background","West Germany","88.61","80","2050","54","65","104","136","200","86.78","90.44","14","450","83","86"
"2007","indirect migration background","East Germany","85.52","64.9","45","54","56","95","135","206","70.86","100.18","40","206","72","105"
"2007","indirect migration background","West Germany","91.81","83","800","53","68","110","140","240","88.57","95.05","12","400","84","90"
"2007","no migration background","East Germany","83.78","75","4959","48","59","100","130","200","82.66","84.9","12","400","81","85"
"2007","no migration background","West Germany","105.16","100","12962","56","72","130","160","260","104.3","106.02","9","838","110","110"
"2008","direct migration background","East Germany","72.91","62","81","47","55","76","110","200","64.4","81.42","30","215","62","75"
"2008","direct migration background","West Germany","88.94","80","1835","53","65","107","139","200","87.05","90.83","10","440","84","88"
"2008","indirect migration background","East Germany","81.82","60.98","45","48","54","110","120","186","69.68","93.96","45","186","72","110"
"2008","indirect migration background","West Germany","91.89","84","783","54","67","114","140","240","88.83","94.95","12","300","85","90"
"2008","no migration background","East Germany","83.53","75","4697","48","60","100","130","190","82.46","84.6","12","360","81","85"
"2008","no migration background","West Germany","106.48","100","12198","56","73","130","160","280","105.58","107.38","10","938","110","110"
"2009","direct migration background","East Germany","68.66","58","76","40","50","75","105","186","61.02","76.3","30","215","61","76"
"2009","direct migration background","West Germany","90.5","80","1591","51","65","110","140","220","88.27","92.73","10","450","85","90"
"2009","indirect migration background","East Germany","92.53","85.76","43","43","58","112","186","186","79.6","105.46","30","186","82","120"
"2009","indirect migration background","West Germany","95.01","86","708","55","70","115","140","250","91.58","98.44","16","360","86","93"
"2009","no migration background","East Germany","83.98","75","4461","48","60","101","130","198","82.85","85.11","10","350","82","85"
"2009","no migration background","West Germany","106.78","100","11430","57","74","130","160","270","105.86","107.7","10","550","110","110"
"2010","direct migration background","East Germany","78.51","65","128","47","58","92","120","230","71.27","85.75","30","230","65","76"
"2010","direct migration background","West Germany","92.03","85","2777","53","66","110","140","230","90.52","93.54","8","450","86","90"
"2010","indirect migration background","East Germany","76.09","60","78","53","60","90","120","230","67.26","84.92","33","230","80","105"
"2010","indirect migration background","West Germany","98.29","85","1142","56","72","120","150","300","95.68","100.9","24","460","90","95"
"2010","no migration background","East Germany","84.98","76","5306","48","60","103","130","200","83.93","86.03","12","380","82","85"
"2010","no migration background","West Germany","107.31","100","14919","57","74","130","160","270","106.51","108.11","12","550","110","111"
"2011","direct migration background","East Germany","75.82","65","159","47","56","89","120","200","69","82.64","25","300","68","80"
"2011","direct migration background","West Germany","93.7","84.51","3116","53","67","111","140","240","92.2","95.2","13","475","87","90"
"2011","indirect migration background","East Germany","78.83","71.99","90","45","58","102","120","180","69.85","87.81","33","300","78","92"
"2011","indirect migration background","West Germany","100.79","92","1320","58","72","120","150","260","98.2","103.38","12","460","93","98"
"2011","no migration background","East Germany","85.22","75","6156","48","60","106","130","200","84.22","86.22","9","360","82","85"
"2011","no migration background","West Germany","107.43","100","18125","57","74","130","165","250","106.71","108.15","11","500","110","114"
"2012","direct migration background","East Germany","73.58","65","156","45","56","80","120","205","66.54","80.62","25","300","65","75"
"2012","direct migration background","West Germany","93.28","85","2913","52","66","110","140","246","91.71","94.85","15","450","89","91"
"2012","indirect migration background","East Germany","74.89","60","82","40","58","102","120","180","64.6","85.18","16","300","72","110"
"2012","indirect migration background","West Germany","103.62","97","1292","55","72","120","160","250","101.1","106.14","17","355","95","100"
"2012","no migration background","East Germany","85.58","76","6033","48","60","107","130","200","84.56","86.6","9","360","82","85"
"2012","no migration background","West Germany","108.18","100","17768","58","75","131","165","270","107.44","108.92","10","540","110","113"
"2013","direct migration background","East Germany","71.26","64.66","438","40","54","80","112","150","68.06","74.46","12","300","70","75"
"2013","direct migration background","West Germany","89.54","81","5962","50","65","105","140","230","88.53","90.55","10","450","85","86"
"2013","indirect migration background","East Germany","75.85","62.78","109","44","58","100","120","160","67.94","83.76","16","300","73","100"
"2013","indirect migration background","West Germany","94.92","85","2110","52","69","120","150","225","93.1","96.74","12","375","90","93"
"2013","no migration background","East Germany","86.18","76","5682","49","60","108","130","200","85.12","87.24","10","450","82","85"
"2013","no migration background","West Germany","109.16","100","16928","58","75","135","165","260","108.41","109.91","10","540","110","114"
"2014","direct migration background","East Germany","68.82","63.55","352","39","50","80","110","150","65.38","72.26","12","300","70","74"
"2014","direct migration background","West Germany","92.06","83","4822","51","65","110","140","240","90.88","93.24","10","450","86","89"
"2014","indirect migration background","East Germany","77.42","66.15","116","41","57","95","123","160","70.03","84.81","16","300","74","98"
"2014","indirect migration background","West Germany","97.64","90","1808","50","70","120","150","225","95.67","99.61","12","360","90","95"
"2014","no migration background","East Germany","85.5","76","5216","49","60","105","133","200","84.4","86.6","10","450","82","85"
"2014","no migration background","West Germany","109.42","100","15394","58","75","135","168","250","108.64","110.2","10","470","110","115"
"2015","direct migration background","East Germany","70.16","63","430","38","50","85","110","156","66.8","73.52","10","300","68","72"
"2015","direct migration background","West Germany","91.18","82","5540","48","64","110","143","240","90.09","92.27","10","435","82","84"
"2015","indirect migration background","East Germany","80.87","66","117","49","60","100","132","160","73.48","88.26","33","300","73","92"
"2015","indirect migration background","West Germany","97.7","87","1684","51","70","120","153","240","95.58","99.82","10","360","90","95"
"2015","no migration background","East Germany","84.97","76","4973","48","60","105","130","190","83.85","86.09","11","420","83","86"
"2015","no migration background","West Germany","109.8","100","14642","59","75","135","168","250","108.99","110.61","11","470","113","116"
"2016","direct migration background","East Germany","69.5","64","800","30","51","80","110","230","67.39","71.61","12","300","69","70"
"2016","direct migration background","West Germany","90.73","82","6774","49","63","110","140","230","89.8","91.66","6","425","80","82"
"2016","indirect migration background","East Germany","75.96","65","114","49","58","90","120","170","68.02","83.9","32","300","75","90"
"2016","indirect migration background","West Germany","96.1","87","1570","51","68","120","150","220","93.93","98.27","11","360","92","96"
"2016","no migration background","East Germany","87.04","78","4681","48","60","110","136","200","85.87","88.21","11","370","84","89"
"2016","no migration background","West Germany","109.65","100","13603","59","75","135","165","250","108.82","110.48","12","470","114","118"
"2017","direct migration background","East Germany","71.89","66","909","40","51","85","110","230","69.94","73.84","10","300","70","72"
"2017","direct migration background","West Germany","91.3","82","7477","50","64","110","140","230","90.42","92.18","9","450","80","82"
"2017","indirect migration background","East Germany","78.89","70","115","42","59","104","130","160","71.16","86.62","16","300","73","100"
"2017","indirect migration background","West Germany","97.41","87","1718","51","67","120","150","250","95.28","99.54","9","410","92","97"
"2017","no migration background","East Germany","87.43","79","5219","48","60","110","136","200","86.3","88.56","8","370","86","90"
"2017","no migration background","West Germany","109.63","100","15419","59","75","135","167","250","108.85","110.41","9","470","115","120"
"2018","direct migration background","East Germany","71.83","65","833","42","54","85","107","200","69.91","73.75","15","350","70","72"
"2018","direct migration background","West Germany","91.84","83","6915","50","64","113","145","240","90.97","92.71","14","420","81","84"
"2018","indirect migration background","East Germany","75.07","66","128","42","55","88","120","160","67.61","82.53","32","350","70","87"
"2018","indirect migration background","West Germany","99.86","91","1688","50","68","120","160","250","97.73","101.99","12","410","92","96"
"2018","no migration background","East Germany","88.41","80","5127","48","60","111","140","210","87.28","89.54","12","360","85","88"
"2018","no migration background","West Germany","110.37","104","14786","58","75","135","168","260","109.56","111.18","9","420","112","115"
"2019","direct migration background","East Germany","74.89","68","727","42","55","86","115","156","72.03","77.75","14","600","70","73"
"2019","direct migration background","West Germany","94.11","85","6474","50","65","120","150","240","93.12","95.1","8","500","83","85"
"2019","indirect migration background","East Germany","82.67","70","134","49","60","90","140","180","68.71","96.63","32","698","80","112"
"2019","indirect migration background","West Germany","101.7","93.53","1636","48","69","130","160","250","99.27","104.13","12","410","95","100"
"2019","no migration background","East Germany","90.26","80","5214","49","60","115","140","220","88.93","91.59","12","500","90","93"
"2019","no migration background","West Germany","110.64","103","15266","58","75","137","170","267","109.74","111.54","9","600","120","120"
