"ple0024","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2011","general elemantary","East Germany","114","0.387441091055169","0.332129426448685","0.442752755661652"
"Yes","2011","middle vocational","West Germany","2890","0.356894352766356","0.346272638863155","0.367516066669558"
"Yes","2011","middle vocational","East Germany","970","0.355945933593089","0.337598200979773","0.374293666206406"
"Yes","2011","vocational + Abi","West Germany","471","0.435088016181004","0.40461842907011","0.465557603291899"
"Yes","2011","vocational + Abi","East Germany","97","0.531917687719159","0.457989102021676","0.605846273416641"
"Yes","2011","higher vocational","West Germany","384","0.329856865572659","0.301130085212431","0.358583645932886"
"Yes","2011","higher vocational","East Germany","114","0.253060260598918","0.210507213598846","0.29561330759899"
"Yes","2011","higher education","West Germany","1462","0.460099636001713","0.443003842901503","0.477195429101924"
"Yes","2011","higher education","East Germany","425","0.314415907065787","0.288971318080276","0.339860496051299"
"No","2011","in school","West Germany","62","0.22953825568314","0.180014760863118","0.279061750503162"
"No","2011","in school","East Germany","6","","",""
"No","2011","inadequately","West Germany","138","0.70572664635111","0.64288231158545","0.768570981116769"
"No","2011","inadequately","East Germany","15","","",""
"No","2011","general elemantary","West Germany","1223","0.677826022761821","0.656640080293328","0.699011965230314"
"No","2011","general elemantary","East Germany","184","0.612558908944831","0.557247244338348","0.667870573551315"
"No","2011","middle vocational","West Germany","4925","0.643105647233644","0.632483933330442","0.653727361136845"
"No","2011","middle vocational","East Germany","1646","0.64405406640691","0.625706333793594","0.662401799020227"
"No","2011","vocational + Abi","West Germany","546","0.564911983818996","0.534442396708101","0.59538157092989"
"No","2011","vocational + Abi","East Germany","78","0.468082312280841","0.394153726583359","0.542010897978324"
"No","2011","higher vocational","West Germany","645","0.670143134427341","0.641416354067113","0.698869914787569"
"No","2011","higher vocational","East Germany","287","0.746939739401082","0.70438669240101","0.789492786401154"
"No","2011","higher education","West Germany","1803","0.539900363998287","0.522804570898076","0.556996157098497"
"No","2011","higher education","East Germany","854","0.685584092934213","0.660139503948701","0.711028681919724"
"Yes","2012","in school","West Germany","","","",""
"Yes","2012","in school","East Germany","","","",""
"Yes","2012","inadequately","West Germany","","","",""
"Yes","2012","inadequately","East Germany","","","",""
"Yes","2012","general elemantary","West Germany","","","",""
"Yes","2012","general elemantary","East Germany","","","",""
"Yes","2012","middle vocational","West Germany","","","",""
"Yes","2012","middle vocational","East Germany","","","",""
"Yes","2012","vocational + Abi","West Germany","","","",""
"Yes","2012","vocational + Abi","East Germany","","","",""
"Yes","2012","higher vocational","West Germany","","","",""
"Yes","2012","higher vocational","East Germany","","","",""
"Yes","2012","higher education","West Germany","","","",""
"Yes","2012","higher education","East Germany","","","",""
"No","2012","in school","West Germany","","","",""
"No","2012","in school","East Germany","","","",""
"No","2012","inadequately","West Germany","","","",""
"No","2012","inadequately","East Germany","","","",""
"No","2012","general elemantary","West Germany","","","",""
"No","2012","general elemantary","East Germany","","","",""
"No","2012","middle vocational","West Germany","","","",""
"No","2012","middle vocational","East Germany","","","",""
"No","2012","vocational + Abi","West Germany","","","",""
"No","2012","vocational + Abi","East Germany","","","",""
"No","2012","higher vocational","West Germany","","","",""
"No","2012","higher vocational","East Germany","","","",""
"No","2012","higher education","West Germany","","","",""
"No","2012","higher education","East Germany","","","",""
"Yes","2013","in school","West Germany","175","0.773547631262586","0.718981164248388","0.828114098276784"
"Yes","2013","in school","East Germany","21","","",""
"Yes","2013","inadequately","West Germany","45","0.238191215433028","0.172796877502284","0.303585553363771"
"Yes","2013","inadequately","East Germany","15","","",""
"Yes","2013","general elemantary","West Germany","481","0.269589741663091","0.247900709033226","0.291278774292956"
"Yes","2013","general elemantary","East Germany","85","0.373880181982141","0.31329589560292","0.434464468361363"
"Yes","2013","middle vocational","West Germany","2359","0.319006304872326","0.308109394133038","0.329903215611614"
"Yes","2013","middle vocational","East Germany","773","0.330442385241613","0.311465106330898","0.349419664152329"
"Yes","2013","vocational + Abi","West Germany","386","0.377875593474563","0.346545101235767","0.40920608571336"
"Yes","2013","vocational + Abi","East Germany","94","0.487843659433553","0.412924715811904","0.562762603055202"
"Yes","2013","higher vocational","West Germany","318","0.331152114286549","0.301177710949264","0.361126517623834"
"Yes","2013","higher vocational","East Germany","102","0.272905126530671","0.227699232422262","0.31811102063908"
"Yes","2013","higher education","West Germany","1305","0.402826587668188","0.385904345575763","0.419748829760613"
"Yes","2013","higher education","East Germany","380","0.332508252773566","0.305853071972033","0.359163433575098"
"No","2013","in school","West Germany","51","0.226452368737414","0.171885901723215","0.281018835751612"
"No","2013","in school","East Germany","12","","",""
"No","2013","inadequately","West Germany","118","0.761808784566972","0.696414446636229","0.827203122497716"
"No","2013","inadequately","East Germany","16","","",""
"No","2013","general elemantary","West Germany","1127","0.730410258336909","0.708721225707044","0.752099290966774"
"No","2013","general elemantary","East Germany","160","0.626119818017859","0.565535531638637","0.68670410439708"
"No","2013","middle vocational","West Germany","4669","0.680993695127674","0.670096784388386","0.691890605866962"
"No","2013","middle vocational","East Germany","1587","0.669557614758387","0.650580335847671","0.688534893669102"
"No","2013","vocational + Abi","West Germany","534","0.622124406525437","0.59079391428664","0.653454898764233"
"No","2013","vocational + Abi","East Germany","77","0.512156340566447","0.437237396944798","0.587075284188096"
"No","2013","higher vocational","West Germany","629","0.668847885713451","0.638873482376166","0.698822289050736"
"No","2013","higher vocational","East Germany","271","0.727094873469329","0.68188897936092","0.772300767577738"
"No","2013","higher education","West Germany","1922","0.597173412331812","0.580251170239387","0.614095654424237"
"No","2013","higher education","East Germany","820","0.667491747226434","0.640836566424902","0.694146928027967"
"Yes","2014","in school","West Germany","","","",""
"Yes","2014","in school","East Germany","","","",""
"Yes","2014","inadequately","West Germany","","","",""
"Yes","2014","inadequately","East Germany","","","",""
"Yes","2014","general elemantary","West Germany","","","",""
"Yes","2014","general elemantary","East Germany","","","",""
"Yes","2014","middle vocational","West Germany","","","",""
"Yes","2014","middle vocational","East Germany","","","",""
"Yes","2014","vocational + Abi","West Germany","","","",""
"Yes","2014","vocational + Abi","East Germany","","","",""
"Yes","2014","higher vocational","West Germany","","","",""
"Yes","2014","higher vocational","East Germany","","","",""
"Yes","2014","higher education","West Germany","","","",""
"Yes","2014","higher education","East Germany","","","",""
"No","2014","in school","West Germany","","","",""
"No","2014","in school","East Germany","","","",""
"No","2014","inadequately","West Germany","","","",""
"No","2014","inadequately","East Germany","","","",""
"No","2014","general elemantary","West Germany","","","",""
"No","2014","general elemantary","East Germany","","","",""
"No","2014","middle vocational","West Germany","","","",""
"No","2014","middle vocational","East Germany","","","",""
"No","2014","vocational + Abi","West Germany","","","",""
"No","2014","vocational + Abi","East Germany","","","",""
"No","2014","higher vocational","West Germany","","","",""
"No","2014","higher vocational","East Germany","","","",""
"No","2014","higher education","West Germany","","","",""
"No","2014","higher education","East Germany","","","",""
"Yes","2015","in school","West Germany","218","0.738847051244422","0.688636017238561","0.789058085250282"
"Yes","2015","in school","East Germany","41","0.814595514784699","0.71188902852644","0.917302001042958"
"Yes","2015","inadequately","West Germany","141","0.318661872027443","0.270595550404109","0.366728193650778"
"Yes","2015","inadequately","East Germany","19","","",""
"Yes","2015","general elemantary","West Germany","956","0.3472778738497","0.327916944040393","0.366638803659007"
"Yes","2015","general elemantary","East Germany","127","0.375257723695896","0.323639267846482","0.42687617954531"
"Yes","2015","middle vocational","West Germany","3427","0.336053110123129","0.326257209654857","0.345849010591401"
"Yes","2015","middle vocational","East Germany","897","0.307611244201279","0.29014518971471","0.325077298687847"
"Yes","2015","vocational + Abi","West Germany","789","0.452396452301775","0.428524794665462","0.476268109938089"
"Yes","2015","vocational + Abi","East Germany","147","0.551178888974054","0.492394139745971","0.609963638202137"
"Yes","2015","higher vocational","West Germany","412","0.347723639706854","0.319832130939523","0.375615148474185"
"Yes","2015","higher vocational","East Germany","112","0.313218860408778","0.267422273475626","0.35901544734193"
"Yes","2015","higher education","West Germany","2059","0.434371246596249","0.419842035627086","0.448900457565412"
"Yes","2015","higher education","East Germany","474","0.33642885313281","0.311271276287715","0.361586429977905"
"No","2015","in school","West Germany","76","0.261152948755578","0.210941914749718","0.311363982761439"
"No","2015","in school","East Germany","14","","",""
"No","2015","inadequately","West Germany","220","0.681338127972556","0.633271806349222","0.729404449595891"
"No","2015","inadequately","East Germany","29","","",""
"No","2015","general elemantary","West Germany","1367","0.6527221261503","0.633361196340993","0.672083055959607"
"No","2015","general elemantary","East Germany","211","0.624742276304104","0.57312382045469","0.676360732153518"
"No","2015","middle vocational","West Germany","5505","0.663946889876871","0.654150989408599","0.673742790345143"
"No","2015","middle vocational","East Germany","1785","0.692388755798721","0.674922701312153","0.70985481028529"
"No","2015","vocational + Abi","West Germany","881","0.547603547698225","0.523731890061911","0.571475205334538"
"No","2015","vocational + Abi","East Germany","128","0.448821111025946","0.390036361797863","0.507605860254029"
"No","2015","higher vocational","West Germany","708","0.652276360293146","0.624384851525815","0.680167869060477"
"No","2015","higher vocational","East Germany","282","0.686781139591222","0.64098455265807","0.732577726524374"
"No","2015","higher education","West Germany","2412","0.565628753403751","0.551099542434588","0.580157964372914"
"No","2015","higher education","East Germany","881","0.66357114686719","0.638413570022095","0.688728723712285"
"Yes","2016","in school","West Germany","","","",""
"Yes","2016","in school","East Germany","","","",""
"Yes","2016","inadequately","West Germany","","","",""
"Yes","2016","inadequately","East Germany","","","",""
"Yes","2016","general elemantary","West Germany","","","",""
"Yes","2016","general elemantary","East Germany","","","",""
"Yes","2016","middle vocational","West Germany","","","",""
"Yes","2016","middle vocational","East Germany","","","",""
"Yes","2016","vocational + Abi","West Germany","","","",""
"Yes","2016","vocational + Abi","East Germany","","","",""
"Yes","2016","higher vocational","West Germany","","","",""
"Yes","2016","higher vocational","East Germany","","","",""
"Yes","2016","higher education","West Germany","","","",""
"Yes","2016","higher education","East Germany","","","",""
"No","2016","in school","West Germany","","","",""
"No","2016","in school","East Germany","","","",""
"No","2016","inadequately","West Germany","","","",""
"No","2016","inadequately","East Germany","","","",""
"No","2016","general elemantary","West Germany","","","",""
"No","2016","general elemantary","East Germany","","","",""
"No","2016","middle vocational","West Germany","","","",""
"No","2016","middle vocational","East Germany","","","",""
"No","2016","vocational + Abi","West Germany","","","",""
"No","2016","vocational + Abi","East Germany","","","",""
"No","2016","higher vocational","West Germany","","","",""
"No","2016","higher vocational","East Germany","","","",""
"No","2016","higher education","West Germany","","","",""
"No","2016","higher education","East Germany","","","",""
"Yes","2017","in school","West Germany","231","0.651104036999426","0.600516437949855","0.701691636048997"
"Yes","2017","in school","East Germany","50","0.570653857861765","0.452131344912085","0.689176370811444"
"Yes","2017","inadequately","West Germany","154","0.326859989823302","0.28112053410409","0.372599445542514"
"Yes","2017","inadequately","East Germany","20","","",""
"Yes","2017","general elemantary","West Germany","945","0.349910272465395","0.330692381773369","0.36912816315742"
"Yes","2017","general elemantary","East Germany","149","0.394278827273008","0.345143438344728","0.443414216201288"
"Yes","2017","middle vocational","West Germany","3399","0.323901521707775","0.314344860871339","0.33345818254421"
"Yes","2017","middle vocational","East Germany","960","0.310901144897812","0.293895912636684","0.327906377158941"
"Yes","2017","vocational + Abi","West Germany","864","0.412941389839782","0.390726350863555","0.435156428816009"
"Yes","2017","vocational + Abi","East Germany","170","0.547170735248218","0.493136629946691","0.601204840549745"
"Yes","2017","higher vocational","West Germany","381","0.338605000876544","0.311061527820521","0.366148473932566"
"Yes","2017","higher vocational","East Germany","103","0.248014642231569","0.20553349951462","0.290495784948518"
"Yes","2017","higher education","West Germany","2303","0.438549622581971","0.424889581506621","0.452209663657322"
"Yes","2017","higher education","East Germany","485","0.356644509751046","0.331938206284149","0.381350813217942"
"No","2017","in school","West Germany","110","0.348895963000574","0.298308363951003","0.399483562050145"
"No","2017","in school","East Germany","17","","",""
"No","2017","inadequately","West Germany","250","0.673140010176698","0.627400554457486","0.718879465895909"
"No","2017","inadequately","East Germany","31","0.68855931617971","0.561466397183594","0.815652235175826"
"No","2017","general elemantary","West Germany","1421","0.650089727534605","0.630871836842579","0.669307618226631"
"No","2017","general elemantary","East Germany","231","0.605721172726992","0.556585783798712","0.654856561655272"
"No","2017","middle vocational","West Germany","5812","0.676098478292225","0.66654181745579","0.685655139128661"
"No","2017","middle vocational","East Germany","1886","0.689098855102188","0.672093622841059","0.706104087363316"
"No","2017","vocational + Abi","West Germany","1023","0.587058610160218","0.564843571183991","0.609273649136445"
"No","2017","vocational + Abi","East Germany","156","0.452829264751782","0.398795159450256","0.50686337005331"
"No","2017","higher vocational","West Germany","753","0.661394999123456","0.633851526067434","0.688938472179479"
"No","2017","higher vocational","East Germany","294","0.751985357768431","0.709504215051482","0.79446650048538"
"No","2017","higher education","West Germany","2766","0.561450377418029","0.547790336342679","0.575110418493379"
"No","2017","higher education","East Germany","959","0.643355490248954","0.618649186782058","0.66806179371585"
"Yes","2018","in school","West Germany","","","",""
"Yes","2018","in school","East Germany","","","",""
"Yes","2018","inadequately","West Germany","","","",""
"Yes","2018","inadequately","East Germany","","","",""
"Yes","2018","general elemantary","West Germany","","","",""
"Yes","2018","general elemantary","East Germany","","","",""
"Yes","2018","middle vocational","West Germany","","","",""
"Yes","2018","middle vocational","East Germany","","","",""
"Yes","2018","vocational + Abi","West Germany","","","",""
"Yes","2018","vocational + Abi","East Germany","","","",""
"Yes","2018","higher vocational","West Germany","","","",""
"Yes","2018","higher vocational","East Germany","","","",""
"Yes","2018","higher education","West Germany","","","",""
"Yes","2018","higher education","East Germany","","","",""
"No","2018","in school","West Germany","","","",""
"No","2018","in school","East Germany","","","",""
"No","2018","inadequately","West Germany","","","",""
"No","2018","inadequately","East Germany","","","",""
"No","2018","general elemantary","West Germany","","","",""
"No","2018","general elemantary","East Germany","","","",""
"No","2018","middle vocational","West Germany","","","",""
"No","2018","middle vocational","East Germany","","","",""
"No","2018","vocational + Abi","West Germany","","","",""
"No","2018","vocational + Abi","East Germany","","","",""
"No","2018","higher vocational","West Germany","","","",""
"No","2018","higher vocational","East Germany","","","",""
"No","2018","higher education","West Germany","","","",""
"No","2018","higher education","East Germany","","","",""
"Yes","2019","in school","West Germany","205","0.678168885598033","0.623152614514377","0.733185156681689"
"Yes","2019","in school","East Germany","28","","",""
"Yes","2019","inadequately","West Germany","114","0.306901135778053","0.257586560882382","0.356215710673725"
"Yes","2019","inadequately","East Germany","14","","",""
"Yes","2019","general elemantary","West Germany","742","0.304014430008398","0.284004420791668","0.324024439225127"
"Yes","2019","general elemantary","East Germany","138","0.387649879656977","0.338072808482377","0.437226950831577"
"Yes","2019","middle vocational","West Germany","2674","0.283722576393408","0.274099894586529","0.293345258200287"
"Yes","2019","middle vocational","East Germany","746","0.251602289972502","0.234893772995248","0.268310806949755"
"Yes","2019","vocational + Abi","West Germany","726","0.384687272835094","0.36238434631876","0.406990199351428"
"Yes","2019","vocational + Abi","East Germany","140","0.43859497993148","0.384311766492691","0.492878193370269"
"Yes","2019","higher vocational","West Germany","357","0.306809288867975","0.280963161405377","0.332655416330572"
"Yes","2019","higher vocational","East Germany","109","0.224115867083096","0.18501898627325","0.263212747892942"
"Yes","2019","higher education","West Germany","2084","0.39117787001999","0.378092444260602","0.404263295779378"
"Yes","2019","higher education","East Germany","447","0.299796421107193","0.277197775522879","0.322395066691507"
"No","2019","in school","West Germany","72","0.321831114401967","0.266814843318311","0.376847385485623"
"No","2019","in school","East Germany","25","","",""
"No","2019","inadequately","West Germany","222","0.693098864221947","0.643784289326275","0.742413439117618"
"No","2019","inadequately","East Germany","33","0.732267837489642","0.60568220533368","0.858853469645604"
"No","2019","general elemantary","West Germany","1288","0.695985569991602","0.675975560774873","0.715995579208332"
"No","2019","general elemantary","East Germany","233","0.612350120343023","0.562773049168423","0.661927191517623"
"No","2019","middle vocational","West Germany","5757","0.716277423606592","0.706654741799713","0.725900105413471"
"No","2019","middle vocational","East Germany","1845","0.748397710027499","0.731689193050245","0.765106227004752"
"No","2019","vocational + Abi","West Germany","1102","0.615312727164906","0.593009800648572","0.63761565368124"
"No","2019","vocational + Abi","East Germany","181","0.56140502006852","0.507121806629731","0.615688233507308"
"No","2019","higher vocational","West Germany","866","0.693190711132025","0.667344583669428","0.719036838594623"
"No","2019","higher vocational","East Germany","328","0.775884132916904","0.736787252107058","0.81498101372675"
"No","2019","higher education","West Germany","3259","0.60882212998001","0.595736704220622","0.621907555739397"
"No","2019","higher education","East Germany","1132","0.700203578892807","0.677604933308493","0.722802224477121"
