"ple0024","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2010","no degree/no degree yet","Single parent ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2011","lower secondary degree","1-pers.-HH","258","1","1","1"
"Yes","2011","lower secondary degree","(Married) couple without C. ","618","1","1","1"
"Yes","2011","lower secondary degree","Single parent ","135","1","1","1"
"Yes","2011","lower secondary degree","Couple + C. LE 16 ","343","1","1","1"
"Yes","2011","lower secondary degree","Couple + C. GT 16 ","289","1","1","1"
"Yes","2011","lower secondary degree","Couple + C. LE and GT 16","131","1","1","1"
"Yes","2011","secondary school degree","1-pers.-HH","270","1","1","1"
"Yes","2011","secondary school degree","(Married) couple without C. ","689","1","1","1"
"Yes","2011","secondary school degree","Single parent ","177","1","1","1"
"Yes","2011","secondary school degree","Couple + C. LE 16 ","639","1","1","1"
"Yes","2011","secondary school degree","Couple + C. GT 16 ","443","1","1","1"
"Yes","2011","secondary school degree","Couple + C. LE and GT 16","205","1","1","1"
"Yes","2011","college entrance qualification","1-pers.-HH","406","1","1","1"
"Yes","2011","college entrance qualification","(Married) couple without C. ","753","1","1","1"
"Yes","2011","college entrance qualification","Single parent ","146","1","1","1"
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","639","1","1","1"
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","500","1","1","1"
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","182","1","1","1"
"Yes","2011","Other degree","1-pers.-HH","44","1","1","1"
"Yes","2011","Other degree","(Married) couple without C. ","119","1","1","1"
"Yes","2011","Other degree","Single parent ","26","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","126","1","1","1"
"Yes","2011","Other degree","Couple + C. GT 16 ","79","1","1","1"
"Yes","2011","Other degree","Couple + C. LE and GT 16","61","1","1","1"
"Yes","2011","no degree/no degree yet","1-pers.-HH","18","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Yes","2011","no degree/no degree yet","Single parent ","47","1","1","1"
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","125","1","1","1"
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","85","1","1","1"
"Yes","2012","lower secondary degree","1-pers.-HH","","","",""
"Yes","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2012","lower secondary degree","Single parent ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","secondary school degree","1-pers.-HH","","","",""
"Yes","2012","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2012","secondary school degree","Single parent ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","college entrance qualification","1-pers.-HH","","","",""
"Yes","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2012","college entrance qualification","Single parent ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2012","Other degree","1-pers.-HH","","","",""
"Yes","2012","Other degree","(Married) couple without C. ","","","",""
"Yes","2012","Other degree","Single parent ","","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2012","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2012","no degree/no degree yet","Single parent ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2013","lower secondary degree","1-pers.-HH","200","1","1","1"
"Yes","2013","lower secondary degree","(Married) couple without C. ","474","1","1","1"
"Yes","2013","lower secondary degree","Single parent ","109","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","263","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","206","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","104","1","1","1"
"Yes","2013","secondary school degree","1-pers.-HH","236","1","1","1"
"Yes","2013","secondary school degree","(Married) couple without C. ","593","1","1","1"
"Yes","2013","secondary school degree","Single parent ","154","1","1","1"
"Yes","2013","secondary school degree","Couple + C. LE 16 ","501","1","1","1"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","375","1","1","1"
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","139","1","1","1"
"Yes","2013","college entrance qualification","1-pers.-HH","402","1","1","1"
"Yes","2013","college entrance qualification","(Married) couple without C. ","669","1","1","1"
"Yes","2013","college entrance qualification","Single parent ","137","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","573","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","390","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","144","1","1","1"
"Yes","2013","Other degree","1-pers.-HH","36","1","1","1"
"Yes","2013","Other degree","(Married) couple without C. ","95","1","1","1"
"Yes","2013","Other degree","Single parent ","23","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","108","1","1","1"
"Yes","2013","Other degree","Couple + C. GT 16 ","42","1","1","1"
"Yes","2013","Other degree","Couple + C. LE and GT 16","38","1","1","1"
"Yes","2013","no degree/no degree yet","1-pers.-HH","13","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Yes","2013","no degree/no degree yet","Single parent ","43","1","1","1"
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","19","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","102","1","1","1"
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","65","1","1","1"
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","194","1","1","1"
"Yes","2015","lower secondary degree","(Married) couple without C. ","431","1","1","1"
"Yes","2015","lower secondary degree","Single parent ","188","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","514","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","236","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","181","1","1","1"
"Yes","2015","secondary school degree","1-pers.-HH","237","1","1","1"
"Yes","2015","secondary school degree","(Married) couple without C. ","552","1","1","1"
"Yes","2015","secondary school degree","Single parent ","298","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","915","1","1","1"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","375","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","258","1","1","1"
"Yes","2015","college entrance qualification","1-pers.-HH","392","1","1","1"
"Yes","2015","college entrance qualification","(Married) couple without C. ","694","1","1","1"
"Yes","2015","college entrance qualification","Single parent ","272","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","1181","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","442","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","316","1","1","1"
"Yes","2015","Other degree","1-pers.-HH","76","1","1","1"
"Yes","2015","Other degree","(Married) couple without C. ","207","1","1","1"
"Yes","2015","Other degree","Single parent ","77","1","1","1"
"Yes","2015","Other degree","Couple + C. LE 16 ","635","1","1","1"
"Yes","2015","Other degree","Couple + C. GT 16 ","116","1","1","1"
"Yes","2015","Other degree","Couple + C. LE and GT 16","159","1","1","1"
"Yes","2015","no degree/no degree yet","1-pers.-HH","12","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Yes","2015","no degree/no degree yet","Single parent ","99","1","1","1"
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","78","1","1","1"
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","81","1","1","1"
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","133","1","1","1"
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","201","1","1","1"
"Yes","2017","lower secondary degree","(Married) couple without C. ","411","1","1","1"
"Yes","2017","lower secondary degree","Single parent ","179","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","406","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","212","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","150","1","1","1"
"Yes","2017","secondary school degree","1-pers.-HH","265","1","1","1"
"Yes","2017","secondary school degree","(Married) couple without C. ","612","1","1","1"
"Yes","2017","secondary school degree","Single parent ","267","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","814","1","1","1"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","362","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","317","1","1","1"
"Yes","2017","college entrance qualification","1-pers.-HH","449","1","1","1"
"Yes","2017","college entrance qualification","(Married) couple without C. ","767","1","1","1"
"Yes","2017","college entrance qualification","Single parent ","288","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","1205","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","524","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","312","1","1","1"
"Yes","2017","Other degree","1-pers.-HH","127","1","1","1"
"Yes","2017","Other degree","(Married) couple without C. ","258","1","1","1"
"Yes","2017","Other degree","Single parent ","68","1","1","1"
"Yes","2017","Other degree","Couple + C. LE 16 ","734","1","1","1"
"Yes","2017","Other degree","Couple + C. GT 16 ","137","1","1","1"
"Yes","2017","Other degree","Couple + C. LE and GT 16","151","1","1","1"
"Yes","2017","no degree/no degree yet","1-pers.-HH","10","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","20","","",""
"Yes","2017","no degree/no degree yet","Single parent ","88","1","1","1"
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","87","1","1","1"
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","108","1","1","1"
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","142","1","1","1"
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","150","1","1","1"
"Yes","2019","lower secondary degree","(Married) couple without C. ","331","1","1","1"
"Yes","2019","lower secondary degree","Single parent ","124","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","269","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","176","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","101","1","1","1"
"Yes","2019","secondary school degree","1-pers.-HH","257","1","1","1"
"Yes","2019","secondary school degree","(Married) couple without C. ","546","1","1","1"
"Yes","2019","secondary school degree","Single parent ","239","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","608","1","1","1"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","277","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","280","1","1","1"
"Yes","2019","college entrance qualification","1-pers.-HH","464","1","1","1"
"Yes","2019","college entrance qualification","(Married) couple without C. ","794","1","1","1"
"Yes","2019","college entrance qualification","Single parent ","261","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","1023","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","456","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","335","1","1","1"
"Yes","2019","Other degree","1-pers.-HH","95","1","1","1"
"Yes","2019","Other degree","(Married) couple without C. ","182","1","1","1"
"Yes","2019","Other degree","Single parent ","62","1","1","1"
"Yes","2019","Other degree","Couple + C. LE 16 ","478","1","1","1"
"Yes","2019","Other degree","Couple + C. GT 16 ","98","1","1","1"
"Yes","2019","Other degree","Couple + C. LE and GT 16","119","1","1","1"
"Yes","2019","no degree/no degree yet","1-pers.-HH","9","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","23","","",""
"Yes","2019","no degree/no degree yet","Single parent ","68","1","1","1"
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","59","1","1","1"
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","76","1","1","1"
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","138","1","1","1"
