"ple0024","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Full Time","no migration background","","","",""
"Yes","2012","Full Time","direct migration background","","","",""
"Yes","2012","Full Time","indirect migration background","","","",""
"Yes","2012","Part Time","no migration background","","","",""
"Yes","2012","Part Time","direct migration background","","","",""
"Yes","2012","Part Time","indirect migration background","","","",""
"Yes","2012","Not Working","no migration background","","","",""
"Yes","2012","Not Working","direct migration background","","","",""
"Yes","2012","Not Working","indirect migration background","","","",""
"No","2012","Full Time","no migration background","","","",""
"No","2012","Full Time","direct migration background","","","",""
"No","2012","Full Time","indirect migration background","","","",""
"No","2012","Part Time","no migration background","","","",""
"No","2012","Part Time","direct migration background","","","",""
"No","2012","Part Time","indirect migration background","","","",""
"No","2012","Not Working","no migration background","","","",""
"No","2012","Not Working","direct migration background","","","",""
"No","2012","Not Working","indirect migration background","","","",""
"Yes","2013","Full Time","no migration background","2832","0.465350194395799","0.452778240978023","0.477922147813576"
"Yes","2013","Full Time","direct migration background","286","0.484064415492203","0.442710562394117","0.52541826859029"
"Yes","2013","Full Time","indirect migration background","189","0.585613764142431","0.531470700083583","0.639756828201279"
"Yes","2013","Part Time","no migration background","1551","0.388808924730626","0.373472190766885","0.404145658694368"
"Yes","2013","Part Time","direct migration background","221","0.491582754798641","0.445289518787983","0.537875990809299"
"Yes","2013","Part Time","indirect migration background","139","0.61138503026562","0.548253326029721","0.674516734501519"
"Yes","2013","Not Working","no migration background","1241","0.177038839961916","0.167747378555157","0.186330301368675"
"Yes","2013","Not Working","direct migration background","163","0.203577812085006","0.173201636028548","0.233953988141465"
"Yes","2013","Not Working","indirect migration background","87","0.452439737146265","0.376029662989612","0.528849811302918"
"No","2013","Full Time","no migration background","3215","0.534649805604201","0.522077852186424","0.547221759021977"
"No","2013","Full Time","direct migration background","275","0.515935584507797","0.47458173140971","0.557289437605883"
"No","2013","Full Time","indirect migration background","129","0.414386235857569","0.360243171798721","0.468529299916418"
"No","2013","Part Time","no migration background","2330","0.611191075269374","0.595854341305632","0.626527809233115"
"No","2013","Part Time","direct migration background","227","0.508417245201359","0.462124009190701","0.554710481212016"
"No","2013","Part Time","indirect migration background","90","0.38861496973438","0.325483265498481","0.45174667397028"
"No","2013","Not Working","no migration background","5242","0.822961160038084","0.813669698631325","0.832252621444843"
"No","2013","Not Working","direct migration background","512","0.796422187914994","0.766046011858535","0.826798363971452"
"No","2013","Not Working","indirect migration background","76","0.547560262853735","0.471150188697082","0.623970337010388"
"Yes","2014","Full Time","no migration background","","","",""
"Yes","2014","Full Time","direct migration background","","","",""
"Yes","2014","Full Time","indirect migration background","","","",""
"Yes","2014","Part Time","no migration background","","","",""
"Yes","2014","Part Time","direct migration background","","","",""
"Yes","2014","Part Time","indirect migration background","","","",""
"Yes","2014","Not Working","no migration background","","","",""
"Yes","2014","Not Working","direct migration background","","","",""
"Yes","2014","Not Working","indirect migration background","","","",""
"No","2014","Full Time","no migration background","","","",""
"No","2014","Full Time","direct migration background","","","",""
"No","2014","Full Time","indirect migration background","","","",""
"No","2014","Part Time","no migration background","","","",""
"No","2014","Part Time","direct migration background","","","",""
"No","2014","Part Time","indirect migration background","","","",""
"No","2014","Not Working","no migration background","","","",""
"No","2014","Not Working","direct migration background","","","",""
"No","2014","Not Working","indirect migration background","","","",""
"Yes","2015","Full Time","no migration background","3472","0.478102896469778","0.466523695993084","0.489682096946471"
"Yes","2015","Full Time","direct migration background","965","0.572806235253014","0.548680633825729","0.5969318366803"
"Yes","2015","Full Time","indirect migration background","405","0.61161990428765","0.574238054516615","0.649001754058684"
"Yes","2015","Part Time","no migration background","2191","0.397817251334551","0.384474334289407","0.411160168379694"
"Yes","2015","Part Time","direct migration background","760","0.500954914098623","0.474459283841316","0.527450544355931"
"Yes","2015","Part Time","indirect migration background","283","0.546100335085261","0.5036337555386","0.588566914631922"
"Yes","2015","Not Working","no migration background","1405","0.184459031713451","0.175165614606139","0.193752448820763"
"Yes","2015","Not Working","direct migration background","469","0.263435853384658","0.239672711897612","0.287198994871703"
"Yes","2015","Not Working","indirect migration background","271","0.631941153767097","0.586980366628861","0.676901940905333"
"No","2015","Full Time","no migration background","3677","0.521897103530222","0.510317903053529","0.533476304006916"
"No","2015","Full Time","direct migration background","650","0.427193764746986","0.4030681633197","0.451319366174271"
"No","2015","Full Time","indirect migration background","248","0.38838009571235","0.350998245941316","0.425761945483385"
"No","2015","Part Time","no migration background","2978","0.60218274866545","0.588839831620307","0.615525665710593"
"No","2015","Part Time","direct migration background","608","0.499045085901377","0.472549455644069","0.525540716158684"
"No","2015","Part Time","indirect migration background","245","0.453899664914739","0.411433085368078","0.4963662444614"
"No","2015","Not Working","no migration background","5286","0.815540968286549","0.806247551179237","0.82483438539386"
"No","2015","Not Working","direct migration background","851","0.736564146615342","0.712801005128297","0.760327288102388"
"No","2015","Not Working","indirect migration background","171","0.368058846232903","0.323098059094667","0.413019633371139"
"Yes","2016","Full Time","no migration background","","","",""
"Yes","2016","Full Time","direct migration background","","","",""
"Yes","2016","Full Time","indirect migration background","","","",""
"Yes","2016","Part Time","no migration background","","","",""
"Yes","2016","Part Time","direct migration background","","","",""
"Yes","2016","Part Time","indirect migration background","","","",""
"Yes","2016","Not Working","no migration background","","","",""
"Yes","2016","Not Working","direct migration background","","","",""
"Yes","2016","Not Working","indirect migration background","","","",""
"No","2016","Full Time","no migration background","","","",""
"No","2016","Full Time","direct migration background","","","",""
"No","2016","Full Time","indirect migration background","","","",""
"No","2016","Part Time","no migration background","","","",""
"No","2016","Part Time","direct migration background","","","",""
"No","2016","Part Time","indirect migration background","","","",""
"No","2016","Not Working","no migration background","","","",""
"No","2016","Not Working","direct migration background","","","",""
"No","2016","Not Working","indirect migration background","","","",""
"Yes","2017","Full Time","no migration background","3590","0.4574219101354","0.446456408858472","0.468387411412328"
"Yes","2017","Full Time","direct migration background","1066","0.577180571273986","0.554114243537617","0.600246899010355"
"Yes","2017","Full Time","indirect migration background","366","0.555841964395887","0.517644385170453","0.594039543621321"
"Yes","2017","Part Time","no migration background","2234","0.377135377129062","0.36439003410629","0.389880720151834"
"Yes","2017","Part Time","direct migration background","780","0.481132724669412","0.455521225918469","0.506744223420356"
"Yes","2017","Part Time","indirect migration background","341","0.593077029715813","0.554060278935725","0.632093780495902"
"Yes","2017","Not Working","no migration background","1395","0.175365478266723","0.166261812822746","0.184469143710699"
"Yes","2017","Not Working","direct migration background","554","0.290332207383082","0.266772847617398","0.313891567148766"
"Yes","2017","Not Working","indirect migration background","259","0.576047572827141","0.530286434144197","0.621808711510086"
"No","2017","Full Time","no migration background","4339","0.5425780898646","0.531612588587672","0.553543591141528"
"No","2017","Full Time","direct migration background","696","0.422819428726014","0.399753100989645","0.445885756462383"
"No","2017","Full Time","indirect migration background","284","0.444158035604113","0.405960456378679","0.482355614829547"
"No","2017","Part Time","no migration background","3321","0.622864622870938","0.610119279848166","0.63560996589371"
"No","2017","Part Time","direct migration background","682","0.518867275330588","0.493255776579644","0.544478774081531"
"No","2017","Part Time","indirect migration background","268","0.406922970284187","0.367906219504098","0.445939721064275"
"No","2017","Not Working","no migration background","5308","0.824634521733277","0.8155308562893","0.833738187177254"
"No","2017","Not Working","direct migration background","872","0.709667792616918","0.686108432851234","0.733227152382602"
"No","2017","Not Working","indirect migration background","189","0.423952427172859","0.378191288489914","0.469713565855803"
"Yes","2018","Full Time","no migration background","","","",""
"Yes","2018","Full Time","direct migration background","","","",""
"Yes","2018","Full Time","indirect migration background","","","",""
"Yes","2018","Part Time","no migration background","","","",""
"Yes","2018","Part Time","direct migration background","","","",""
"Yes","2018","Part Time","indirect migration background","","","",""
"Yes","2018","Not Working","no migration background","","","",""
"Yes","2018","Not Working","direct migration background","","","",""
"Yes","2018","Not Working","indirect migration background","","","",""
"No","2018","Full Time","no migration background","","","",""
"No","2018","Full Time","direct migration background","","","",""
"No","2018","Full Time","indirect migration background","","","",""
"No","2018","Part Time","no migration background","","","",""
"No","2018","Part Time","direct migration background","","","",""
"No","2018","Part Time","indirect migration background","","","",""
"No","2018","Not Working","no migration background","","","",""
"No","2018","Not Working","direct migration background","","","",""
"No","2018","Not Working","indirect migration background","","","",""
"Yes","2019","Full Time","no migration background","3320","0.406355316139318","0.395711736756924","0.416998895521713"
"Yes","2019","Full Time","direct migration background","805","0.491442182754315","0.466293306260018","0.516591059248611"
"Yes","2019","Full Time","indirect migration background","346","0.515864044340128","0.479078577524918","0.552649511155337"
"Yes","2019","Part Time","no migration background","1858","0.338530702072188","0.325917545617318","0.351143858527058"
"Yes","2019","Part Time","direct migration background","549","0.431809488076843","0.40369028279136","0.459928693362326"
"Yes","2019","Part Time","indirect migration background","287","0.510844247722101","0.470474291369357","0.551214204074844"
"Yes","2019","Not Working","no migration background","1199","0.15309510565891","0.144378252746816","0.161811958571004"
"Yes","2019","Not Working","direct migration background","359","0.229749559124879","0.205167675918483","0.254331442331274"
"Yes","2019","Not Working","indirect migration background","192","0.495284393117108","0.445663282978212","0.544905503256005"
"No","2019","Full Time","no migration background","4860","0.593644683860682","0.583001104478287","0.604288263243076"
"No","2019","Full Time","direct migration background","713","0.508557817245685","0.483408940751389","0.533706693739981"
"No","2019","Full Time","indirect migration background","363","0.484135955659872","0.447350488844662","0.520921422475082"
"No","2019","Part Time","no migration background","3549","0.661469297927812","0.648856141472942","0.674082454382682"
"No","2019","Part Time","direct migration background","643","0.568190511923157","0.540071306637674","0.59630971720864"
"No","2019","Part Time","indirect migration background","302","0.489155752277899","0.448785795925155","0.529525708630643"
"No","2019","Not Working","no migration background","5356","0.84690489434109","0.838188041428996","0.855621747253184"
"No","2019","Not Working","direct migration background","766","0.770250440875122","0.745668557668726","0.794832324081517"
"No","2019","Not Working","indirect migration background","198","0.504715606882892","0.455094496743995","0.554336717021788"
